,Anguilla,Skip On Home,No Bribes Thanks,Bodacious Brew,Ernesto,Lord Percy,Sheza Daydreama,Yankee Rockette
06-01-2023 12:55:55.466353,"(17.0, 40.0, 30.799999999999997)","(21.0, 75.0, 38.0)","(2.3, 4.2, 3.38)","(101.0, 220.0, 205.33333333333331)","(20.0, 36.0, 31.77777777777778)","(91.0, 220.0, 193.0)","(2.35, 4.3, 3.8866666666666667)","(4.0, 5.3, 4.5)"
06-01-2023 12:55:56.477217,"(17.0, 40.0, 30.799999999999997)","(21.0, 75.0, 38.0)","(2.3, 4.2, 3.38)","(101.0, 220.0, 205.33333333333331)","(20.0, 36.0, 31.77777777777778)","(91.0, 220.0, 193.0)","(2.35, 4.3, 3.8866666666666667)","(4.0, 5.3, 4.5)"
06-01-2023 12:55:57.526747,"(17.0, 40.0, 30.799999999999997)","(21.0, 75.0, 38.0)","(2.3, 4.2, 3.38)","(101.0, 220.0, 205.33333333333331)","(20.0, 36.0, 31.77777777777778)","(91.0, 220.0, 193.0)","(2.35, 4.3, 3.8866666666666667)","(4.0, 5.3, 4.5)"
06-01-2023 12:55:58.652636,"(17.0, 40.0, 30.799999999999997)","(21.0, 75.0, 38.0)","(2.3, 4.2, 3.38)","(101.0, 220.0, 205.33333333333331)","(20.0, 36.0, 31.77777777777778)","(91.0, 220.0, 193.0)","(2.35, 4.3, 3.8866666666666667)","(4.0, 5.3, 4.5)"
06-01-2023 12:55:59.700583,"(17.0, 40.0, 30.799999999999997)","(21.0, 75.0, 38.0)","(2.3, 4.2, 3.38)","(101.0, 220.0, 205.33333333333331)","(20.0, 36.0, 31.77777777777778)","(91.0, 220.0, 193.0)","(2.35, 4.3, 3.8866666666666667)","(4.0, 5.3, 4.5)"
06-01-2023 12:56:00.759042,"(17.0, 40.0, 30.799999999999997)","(21.0, 75.0, 38.0)","(2.3, 4.2, 3.38)","(101.0, 220.0, 205.33333333333331)","(20.0, 36.0, 31.77777777777778)","(91.0, 220.0, 193.0)","(2.35, 4.3, 3.8866666666666667)","(4.0, 5.3, 4.5)"
06-01-2023 12:56:01.846925,"(17.0, 40.0, 31.0)","(21.0, 75.0, 38.0)","(2.3, 4.2, 3.38)","(101.0, 220.0, 205.33333333333331)","(20.0, 36.0, 31.77777777777778)","(91.0, 220.0, 193.0)","(2.35, 4.3, 3.8866666666666667)","(4.0, 5.3, 4.5)"
06-01-2023 12:56:02.934677,"(17.0, 40.0, 31.0)","(21.0, 75.0, 38.0)","(2.3, 4.2, 3.38)","(101.0, 220.0, 205.33333333333331)","(20.0, 36.0, 31.77777777777778)","(91.0, 220.0, 193.0)","(2.35, 4.3, 3.8866666666666667)","(4.0, 5.3, 4.5)"
06-01-2023 12:56:04.000311,"(17.0, 40.0, 31.0)","(21.0, 75.0, 38.0)","(2.3, 4.2, 3.38)","(101.0, 220.0, 205.33333333333331)","(20.0, 36.0, 31.77777777777778)","(91.0, 220.0, 193.0)","(2.35, 4.3, 3.8866666666666667)","(4.0, 5.3, 4.5)"
06-01-2023 12:56:05.157551,"(17.0, 40.0, 31.0)","(21.0, 75.0, 38.0)","(2.3, 4.2, 3.38)","(101.0, 220.0, 205.33333333333331)","(20.0, 36.0, 31.77777777777778)","(91.0, 220.0, 193.0)","(2.35, 4.3, 3.8866666666666667)","(4.0, 5.3, 4.5)"
06-01-2023 12:56:06.354100,"(17.0, 40.0, 31.0)","(21.0, 75.0, 38.0)","(2.3, 4.2, 3.38)","(101.0, 220.0, 205.33333333333331)","(20.0, 36.0, 31.77777777777778)","(91.0, 220.0, 193.0)","(2.35, 4.3, 3.8866666666666667)","(4.0, 5.3, 4.5)"
06-01-2023 12:56:07.516352,"(17.0, 40.0, 35.4)","(21.0, 75.0, 38.0)","(2.3, 4.2, 3.0285714285714285)","(101.0, 220.0, 205.33333333333331)","(20.0, 36.0, 31.77777777777778)","(91.0, 220.0, 193.0)","(2.35, 4.3, 3.8866666666666667)","(4.0, 5.3, 4.5)"
06-01-2023 12:56:08.660774,"(17.0, 40.0, 35.4)","(21.0, 75.0, 38.0)","(2.3, 4.2, 3.0285714285714285)","(101.0, 220.0, 205.33333333333331)","(20.0, 36.0, 31.77777777777778)","(91.0, 220.0, 193.0)","(2.35, 4.3, 3.8866666666666667)","(4.0, 5.3, 4.5)"
06-01-2023 12:56:09.804751,"(17.0, 40.0, 35.4)","(21.0, 75.0, 38.0)","(2.3, 4.2, 3.5866666666666664)","(101.0, 220.0, 205.33333333333331)","(20.0, 36.0, 31.77777777777778)","(91.0, 220.0, 193.0)","(2.35, 4.3, 3.8866666666666667)","(4.0, 5.3, 4.5)"
06-01-2023 12:56:10.966152,"(17.0, 40.0, 35.4)","(21.0, 75.0, 38.0)","(2.3, 4.1, 3.5866666666666664)","(101.0, 220.0, 205.33333333333331)","(20.0, 36.0, 31.77777777777778)","(91.0, 220.0, 193.0)","(2.35, 4.3, 3.8866666666666667)","(4.0, 5.3, 4.5)"
06-01-2023 12:56:12.160917,"(17.0, 40.0, 35.4)","(21.0, 75.0, 38.0)","(2.3, 4.1, 3.5866666666666664)","(101.0, 220.0, 205.33333333333331)","(20.0, 36.0, 31.77777777777778)","(91.0, 220.0, 193.0)","(2.35, 4.3, 3.8866666666666667)","(4.0, 5.3, 4.5)"
06-01-2023 12:56:13.246257,"(17.0, 40.0, 35.4)","(21.0, 75.0, 38.0)","(2.3, 4.1, 3.5866666666666664)","(101.0, 220.0, 205.33333333333331)","(20.0, 36.0, 31.77777777777778)","(91.0, 220.0, 193.0)","(2.35, 4.3, 3.8866666666666667)","(4.0, 5.3, 4.5)"
06-01-2023 12:56:14.412916,"(17.0, 40.0, 35.4)","(21.0, 75.0, 38.0)","(2.3, 4.1, 3.5866666666666664)","(101.0, 220.0, 205.33333333333331)","(20.0, 36.0, 26.75)","(91.0, 220.0, 193.0)","(2.35, 4.3, 3.8866666666666667)","(4.0, 5.3, 4.5)"
06-01-2023 12:56:15.599856,"(17.0, 40.0, 35.4)","(21.0, 75.0, 44.714285714285715)","(2.3, 4.1, 3.5866666666666664)","(101.0, 220.0, 205.33333333333331)","(20.0, 36.0, 26.75)","(91.0, 220.0, 193.0)","(2.35, 4.3, 3.8866666666666667)","(4.0, 5.3, 4.5)"
06-01-2023 12:56:16.769350,"(17.0, 40.0, 35.4)","(21.0, 75.0, 44.714285714285715)","(2.3, 4.1, 3.5866666666666664)","(101.0, 220.0, 205.33333333333331)","(20.0, 36.0, 26.75)","(91.0, 220.0, 193.0)","(2.35, 4.3, 3.8866666666666667)","(4.0, 5.3, 4.5)"
06-01-2023 12:56:17.891501,"(17.0, 40.0, 35.4)","(21.0, 75.0, 44.714285714285715)","(2.3, 4.1, 3.5866666666666664)","(101.0, 220.0, 205.33333333333331)","(20.0, 36.0, 26.75)","(91.0, 220.0, 193.0)","(2.35, 4.3, 3.8866666666666667)","(4.0, 5.3, 4.5)"
06-01-2023 12:56:19.048079,"(17.0, 40.0, 35.4)","(21.0, 75.0, 44.714285714285715)","(2.3, 4.1, 3.5866666666666664)","(101.0, 220.0, 205.33333333333331)","(20.0, 36.0, 26.75)","(91.0, 220.0, 193.0)","(2.35, 4.3, 3.8866666666666667)","(4.0, 5.3, 4.5)"
06-01-2023 12:56:20.194978,"(17.0, 40.0, 35.4)","(21.0, 75.0, 44.714285714285715)","(2.3, 4.1, 3.5866666666666664)","(101.0, 220.0, 205.33333333333331)","(20.0, 36.0, 26.75)","(91.0, 220.0, 193.0)","(2.35, 4.3, 3.8866666666666667)","(4.0, 5.3, 4.5)"
06-01-2023 12:56:21.313314,"(17.0, 40.0, 35.4)","(21.0, 75.0, 44.714285714285715)","(2.3, 4.1, 3.5866666666666664)","(101.0, 220.0, 205.33333333333331)","(20.0, 36.0, 26.75)","(91.0, 220.0, 193.0)","(2.35, 4.3, 3.8866666666666667)","(4.0, 5.3, 4.5)"
06-01-2023 12:56:22.451503,"(17.0, 40.0, 35.4)","(21.0, 75.0, 44.714285714285715)","(2.3, 4.1, 3.5866666666666664)","(101.0, 220.0, 205.33333333333331)","(20.0, 36.0, 26.75)","(91.0, 220.0, 193.0)","(2.35, 4.3, 3.8866666666666667)","(4.0, 5.3, 4.2)"
06-01-2023 12:56:23.583124,"(17.0, 40.0, 35.4)","(21.0, 75.0, 44.714285714285715)","(2.3, 4.1, 3.5866666666666664)","(101.0, 220.0, 205.33333333333331)","(20.0, 36.0, 26.75)","(91.0, 220.0, 193.0)","(2.35, 4.3, 3.8866666666666667)","(4.0, 5.3, 4.5)"
06-01-2023 12:56:24.726847,"(17.0, 40.0, 35.4)","(21.0, 75.0, 44.714285714285715)","(2.3, 4.1, 3.5866666666666664)","(101.0, 220.0, 205.33333333333331)","(20.0, 36.0, 26.75)","(91.0, 220.0, 193.0)","(2.35, 4.3, 3.8866666666666667)","(4.0, 5.3, 4.5)"
06-01-2023 12:56:25.853199,"(17.0, 40.0, 35.4)","(21.0, 75.0, 44.714285714285715)","(2.3, 4.1, 3.5866666666666664)","(101.0, 220.0, 205.33333333333331)","(20.0, 36.0, 26.75)","(91.0, 220.0, 193.0)","(2.35, 4.3, 3.8866666666666667)","(4.0, 5.3, 4.5)"
06-01-2023 12:56:26.906488,"(17.0, 40.0, 35.4)","(21.0, 75.0, 44.714285714285715)","(2.3, 4.1, 3.5866666666666664)","(101.0, 220.0, 205.33333333333331)","(20.0, 36.0, 26.75)","(91.0, 220.0, 193.0)","(2.35, 4.3, 3.8866666666666667)","(4.0, 5.3, 4.5)"
06-01-2023 12:56:28.009092,"(17.0, 40.0, 35.4)","(21.0, 75.0, 44.714285714285715)","(2.3, 4.1, 3.5866666666666664)","(101.0, 220.0, 205.33333333333331)","(20.0, 36.0, 26.75)","(91.0, 220.0, 193.0)","(2.35, 4.3, 3.8866666666666667)","(4.0, 5.3, 4.2)"
06-01-2023 12:56:29.130478,"(17.0, 40.0, 35.4)","(21.0, 75.0, 44.714285714285715)","(2.3, 4.1, 3.5866666666666664)","(101.0, 220.0, 205.33333333333331)","(20.0, 36.0, 26.75)","(91.0, 220.0, 193.0)","(2.35, 4.3, 3.8866666666666667)","(4.0, 5.3, 4.2)"
06-01-2023 12:56:30.190450,"(17.0, 40.0, 35.4)","(21.0, 75.0, 44.714285714285715)","(2.3, 4.1, 3.5866666666666664)","(101.0, 220.0, 205.33333333333331)","(20.0, 36.0, 26.75)","(91.0, 220.0, 193.0)","(2.35, 4.3, 3.8866666666666667)","(4.0, 5.3, 4.5)"
06-01-2023 12:56:31.309856,"(17.0, 40.0, 35.4)","(21.0, 75.0, 44.714285714285715)","(2.3, 4.1, 3.5866666666666664)","(101.0, 220.0, 205.33333333333331)","(20.0, 36.0, 26.75)","(91.0, 220.0, 193.0)","(2.35, 4.3, 3.8866666666666667)","(4.0, 5.3, 4.5)"
06-01-2023 12:56:32.444455,"(17.0, 40.0, 35.4)","(21.0, 75.0, 48.5)","(2.3, 4.1, 3.5866666666666664)","(101.0, 220.0, 205.33333333333331)","(20.0, 36.0, 26.75)","(91.0, 220.0, 193.0)","(2.35, 4.3, 4.0725)","(4.0, 5.3, 4.5)"
06-01-2023 12:56:33.554236,"(17.0, 40.0, 35.4)","(21.0, 75.0, 48.5)","(2.3, 4.1, 3.5866666666666664)","(101.0, 220.0, 205.33333333333331)","(20.0, 36.0, 26.75)","(91.0, 220.0, 193.0)","(2.35, 4.3, 3.833333333333333)","(4.0, 5.3, 4.5)"
06-01-2023 12:56:34.606324,"(17.0, 40.0, 35.4)","(21.0, 75.0, 48.5)","(2.3, 4.1, 3.5866666666666664)","(101.0, 220.0, 205.33333333333331)","(20.0, 36.0, 26.75)","(91.0, 220.0, 193.0)","(2.35, 4.1, 3.871428571428571)","(4.0, 5.3, 4.5)"
06-01-2023 12:56:35.779893,"(17.0, 40.0, 35.4)","(21.0, 75.0, 48.5)","(2.3, 4.1, 3.5866666666666664)","(101.0, 220.0, 201.66666666666666)","(20.0, 36.0, 26.75)","(91.0, 220.0, 193.0)","(2.35, 4.1, 3.871428571428571)","(4.0, 5.3, 4.5)"
06-01-2023 12:56:36.977802,"(17.0, 40.0, 35.4)","(26.0, 75.0, 48.5)","(2.3, 4.1, 3.5866666666666664)","(101.0, 220.0, 201.66666666666666)","(21.0, 36.0, 26.75)","(91.0, 220.0, 193.0)","(2.4, 4.1, 3.871428571428571)","(4.0, 5.3, 4.5)"
06-01-2023 12:56:38.122368,"(17.0, 40.0, 35.4)","(26.0, 75.0, 48.5)","(2.3, 4.1, 3.5866666666666664)","(101.0, 220.0, 201.66666666666666)","(21.0, 36.0, 26.75)","(91.0, 220.0, 193.0)","(2.4, 4.1, 3.871428571428571)","(4.0, 5.3, 4.5)"
06-01-2023 12:56:39.193834,"(17.0, 40.0, 35.4)","(26.0, 75.0, 48.5)","(2.3, 4.1, 3.5866666666666664)","(101.0, 220.0, 201.66666666666666)","(21.0, 36.0, 26.75)","(91.0, 220.0, 193.0)","(2.4, 4.1, 3.871428571428571)","(4.0, 5.3, 4.5)"
06-01-2023 12:56:40.347042,"(17.0, 40.0, 35.4)","(26.0, 75.0, 48.5)","(2.3, 4.1, 3.5866666666666664)","(101.0, 220.0, 201.66666666666666)","(21.0, 36.0, 26.75)","(91.0, 220.0, 193.0)","(2.4, 4.1, 3.871428571428571)","(4.0, 5.3, 4.5)"
06-01-2023 12:56:41.519597,"(17.0, 40.0, 35.4)","(26.0, 75.0, 48.5)","(2.3, 4.1, 3.5866666666666664)","(101.0, 220.0, 201.66666666666666)","(21.0, 36.0, 28.8)","(91.0, 220.0, 193.0)","(2.4, 4.1, 3.871428571428571)","(4.0, 5.3, 4.5)"
06-01-2023 12:56:42.579840,"(17.0, 40.0, 35.4)","(26.0, 75.0, 48.5)","(2.3, 4.1, 3.88)","(101.0, 220.0, 201.66666666666666)","(21.0, 36.0, 28.8)","(91.0, 220.0, 193.0)","(2.4, 4.1, 3.871428571428571)","(4.0, 5.3, 4.233333333333333)"
06-01-2023 12:56:43.690770,"(17.0, 40.0, 35.4)","(26.0, 75.0, 48.5)","(2.3, 4.1, 3.33)","(101.0, 220.0, 201.66666666666666)","(21.0, 36.0, 30.0)","(91.0, 220.0, 193.0)","(2.4, 4.1, 3.871428571428571)","(4.0, 5.3, 4.633333333333333)"
06-01-2023 12:56:44.778209,"(17.0, 40.0, 35.4)","(26.0, 75.0, 48.5)","(2.3, 4.1, 3.33)","(101.0, 220.0, 201.66666666666666)","(21.0, 36.0, 30.0)","(91.0, 220.0, 193.0)","(2.4, 4.1, 3.871428571428571)","(4.0, 5.1, 4.633333333333333)"
06-01-2023 12:56:45.791763,"(17.0, 40.0, 35.4)","(26.0, 75.0, 48.5)","(2.3, 4.1, 3.33)","(101.0, 220.0, 201.66666666666666)","(21.0, 36.0, 30.0)","(91.0, 220.0, 193.0)","(2.4, 4.1, 3.871428571428571)","(4.0, 5.1, 4.5)"
06-01-2023 12:56:46.936814,"(17.0, 40.0, 35.4)","(26.0, 75.0, 48.5)","(2.3, 4.1, 3.33)","(101.0, 220.0, 201.66666666666666)","(21.0, 36.0, 30.0)","(91.0, 220.0, 193.0)","(2.4, 4.1, 3.871428571428571)","(4.0, 5.3, 4.5)"
06-01-2023 12:56:48.019146,"(17.0, 40.0, 35.4)","(26.0, 75.0, 40.33333333333333)","(2.3, 4.1, 3.33)","(101.0, 220.0, 201.66666666666666)","(21.0, 36.0, 30.0)","(91.0, 220.0, 193.0)","(2.4, 4.1, 3.871428571428571)","(4.0, 5.3, 4.5)"
06-01-2023 12:56:49.098548,"(17.0, 40.0, 35.4)","(26.0, 75.0, 40.33333333333333)","(2.3, 4.1, 3.33)","(101.0, 220.0, 201.66666666666666)","(21.0, 36.0, 30.0)","(91.0, 220.0, 193.0)","(2.4, 4.1, 3.871428571428571)","(4.0, 5.3, 4.0)"
06-01-2023 12:56:50.257125,"(17.0, 40.0, 35.4)","(26.0, 75.0, 40.33333333333333)","(2.3, 4.1, 3.64)","(101.0, 220.0, 201.66666666666666)","(21.0, 36.0, 29.0)","(91.0, 220.0, 193.0)","(2.4, 4.1, 3.871428571428571)","(4.0, 5.2, 4.233333333333333)"
06-01-2023 12:56:51.422825,"(17.0, 40.0, 35.4)","(26.0, 75.0, 40.33333333333333)","(2.3, 4.0, 3.64)","(101.0, 220.0, 201.66666666666666)","(21.0, 36.0, 29.0)","(91.0, 220.0, 193.0)","(2.4, 4.1, 3.871428571428571)","(4.0, 5.3, 4.633333333333333)"
06-01-2023 12:56:52.505414,"(17.0, 40.0, 35.4)","(26.0, 75.0, 40.33333333333333)","(2.3, 4.0, 3.64)","(101.0, 220.0, 201.66666666666666)","(21.0, 36.0, 29.0)","(91.0, 220.0, 193.0)","(2.4, 4.1, 4.214285714285714)","(4.0, 5.1, 3.9749999999999996)"
06-01-2023 12:56:53.664014,"(17.0, 40.0, 35.4)","(26.0, 75.0, 40.33333333333333)","(2.3, 4.0, 3.64)","(101.0, 220.0, 201.66666666666666)","(21.0, 36.0, 29.0)","(91.0, 220.0, 193.0)","(2.4, 4.5, 4.214285714285714)","(4.0, 4.3, 4.2)"
06-01-2023 12:56:54.869293,"(17.0, 40.0, 35.4)","(26.0, 75.0, 40.33333333333333)","(2.3, 4.0, 3.64)","(101.0, 220.0, 201.66666666666666)","(21.0, 36.0, 29.0)","(91.0, 220.0, 193.0)","(2.4, 4.5, 3.5)","(4.0, 5.3, 4.82)"
06-01-2023 12:56:56.019798,"(17.0, 40.0, 35.4)","(26.0, 75.0, 40.33333333333333)","(2.3, 4.0, 3.64)","(101.0, 220.0, 201.66666666666666)","(21.0, 36.0, 29.0)","(91.0, 220.0, 193.0)","(2.4, 4.5, 3.5)","(4.0, 5.1, 4.82)"
06-01-2023 12:56:57.112576,"(17.0, 40.0, 35.4)","(26.0, 75.0, 40.33333333333333)","(2.3, 4.0, 3.64)","(101.0, 220.0, 201.66666666666666)","(21.0, 36.0, 29.0)","(91.0, 220.0, 193.0)","(2.4, 4.5, 3.5)","(4.0, 5.1, 4.82)"
06-01-2023 12:56:58.314653,"(17.0, 40.0, 35.4)","(26.0, 75.0, 40.33333333333333)","(2.3, 4.0, 3.64)","(101.0, 220.0, 201.66666666666666)","(21.0, 36.0, 29.0)","(91.0, 220.0, 193.0)","(2.4, 4.5, 3.7666666666666666)","(4.0, 5.1, 4.82)"
06-01-2023 12:56:59.518916,"(17.0, 40.0, 35.4)","(26.0, 75.0, 40.33333333333333)","(2.3, 4.0, 3.64)","(101.0, 220.0, 201.66666666666666)","(21.0, 36.0, 29.0)","(91.0, 220.0, 193.0)","(2.4, 4.4, 4.042857142857143)","(4.0, 5.1, 4.633333333333333)"
06-01-2023 12:57:00.613568,"(17.0, 40.0, 35.4)","(26.0, 75.0, 40.33333333333333)","(2.3, 4.0, 3.64)","(101.0, 220.0, 201.66666666666666)","(21.0, 36.0, 29.0)","(91.0, 220.0, 193.0)","(2.4, 4.3, 4.042857142857143)","(4.0, 5.1, 4.633333333333333)"
06-01-2023 12:57:01.798045,"(17.0, 40.0, 35.4)","(26.0, 75.0, 40.33333333333333)","(2.3, 4.0, 3.64)","(101.0, 220.0, 201.66666666666666)","(21.0, 36.0, 29.0)","(91.0, 220.0, 193.0)","(2.4, 4.3, 4.042857142857143)","(4.0, 5.1, 4.633333333333333)"
06-01-2023 12:57:03.032999,"(17.0, 40.0, 35.4)","(26.0, 75.0, 40.33333333333333)","(2.3, 4.0, 3.64)","(101.0, 220.0, 201.66666666666666)","(21.0, 36.0, 29.0)","(91.0, 220.0, 193.0)","(2.4, 4.3, 4.042857142857143)","(4.0, 5.1, 4.633333333333333)"
06-01-2023 12:57:04.254844,"(17.0, 40.0, 35.4)","(26.0, 75.0, 40.33333333333333)","(2.3, 4.0, 3.64)","(101.0, 220.0, 201.66666666666666)","(21.0, 36.0, 29.0)","(91.0, 220.0, 193.0)","(2.4, 4.3, 3.4)","(4.0, 5.1, 4.633333333333333)"
06-01-2023 12:57:05.429602,"(17.0, 40.0, 35.4)","(26.0, 75.0, 40.33333333333333)","(2.3, 4.0, 3.64)","(101.0, 220.0, 201.66666666666666)","(21.0, 36.0, 29.0)","(91.0, 220.0, 193.0)","(2.4, 4.3, 3.135294117647059)","(4.0, 5.1, 4.633333333333333)"
06-01-2023 12:57:06.656726,"(17.0, 40.0, 35.4)","(26.0, 75.0, 40.33333333333333)","(2.3, 4.0, 3.64)","(101.0, 220.0, 201.66666666666666)","(21.0, 36.0, 29.0)","(91.0, 220.0, 193.0)","(2.4, 4.3, 3.135294117647059)","(4.0, 5.1, 4.633333333333333)"
06-01-2023 12:57:07.851447,"(17.0, 40.0, 35.4)","(26.0, 75.0, 40.33333333333333)","(2.3, 4.0, 3.64)","(101.0, 220.0, 201.66666666666666)","(21.0, 36.0, 29.0)","(91.0, 220.0, 193.0)","(2.4, 4.3, 3.135294117647059)","(4.0, 5.1, 4.633333333333333)"
06-01-2023 12:57:08.958090,"(17.0, 40.0, 35.4)","(26.0, 75.0, 40.33333333333333)","(2.3, 4.0, 3.64)","(101.0, 220.0, 201.66666666666666)","(21.0, 36.0, 29.0)","(91.0, 220.0, 193.0)","(2.4, 4.3, 3.135294117647059)","(4.0, 5.1, 4.633333333333333)"
06-01-2023 12:57:10.155152,"(17.0, 40.0, 35.4)","(26.0, 75.0, 40.33333333333333)","(2.3, 4.0, 3.64)","(101.0, 220.0, 201.66666666666666)","(21.0, 36.0, 29.0)","(91.0, 220.0, 193.0)","(2.4, 4.3, 3.135294117647059)","(4.0, 5.1, 4.633333333333333)"
06-01-2023 12:57:11.445414,"(17.0, 40.0, 35.4)","(26.0, 75.0, 40.33333333333333)","(2.3, 4.0, 3.64)","(101.0, 220.0, 201.66666666666666)","(21.0, 36.0, 29.0)","(91.0, 220.0, 193.0)","(2.4, 4.3, 3.135294117647059)","(4.0, 5.1, 4.633333333333333)"
06-01-2023 12:57:12.612699,"(17.0, 40.0, 35.4)","(26.0, 75.0, 40.33333333333333)","(2.3, 4.0, 3.64)","(101.0, 220.0, 201.66666666666666)","(21.0, 36.0, 29.0)","(91.0, 220.0, 193.0)","(2.4, 4.3, 3.135294117647059)","(4.0, 5.1, 4.633333333333333)"
06-01-2023 12:57:13.826005,"(17.0, 40.0, 35.4)","(26.0, 75.0, 40.33333333333333)","(2.3, 4.0, 3.64)","(101.0, 220.0, 201.66666666666666)","(21.0, 36.0, 29.0)","(91.0, 220.0, 193.0)","(2.4, 4.3, 3.135294117647059)","(4.0, 5.1, 4.633333333333333)"
06-01-2023 12:57:15.011104,"(17.0, 40.0, 35.4)","(26.0, 75.0, 40.33333333333333)","(2.3, 4.0, 3.64)","(101.0, 220.0, 201.66666666666666)","(21.0, 36.0, 29.0)","(91.0, 220.0, 193.0)","(2.4, 4.3, 3.135294117647059)","(4.0, 5.1, 4.633333333333333)"
06-01-2023 12:57:16.226260,"(17.0, 40.0, 35.4)","(26.0, 75.0, 40.33333333333333)","(2.3, 4.0, 3.64)","(101.0, 220.0, 201.66666666666666)","(21.0, 36.0, 29.0)","(91.0, 220.0, 193.0)","(2.4, 4.3, 3.135294117647059)","(4.0, 5.1, 4.633333333333333)"
06-01-2023 12:57:17.322159,"(17.0, 40.0, 35.4)","(26.0, 75.0, 40.33333333333333)","(2.3, 4.0, 3.64)","(101.0, 220.0, 201.66666666666666)","(21.0, 36.0, 29.0)","(91.0, 220.0, 193.0)","(2.4, 4.3, 3.135294117647059)","(4.0, 5.1, 4.633333333333333)"
06-01-2023 12:57:18.470730,"(17.0, 40.0, 35.4)","(26.0, 75.0, 40.33333333333333)","(2.3, 4.0, 3.64)","(101.0, 220.0, 201.66666666666666)","(21.0, 36.0, 29.0)","(91.0, 220.0, 193.0)","(2.4, 4.3, 3.135294117647059)","(4.0, 5.1, 4.633333333333333)"
06-01-2023 12:57:19.680124,"(17.0, 40.0, 35.4)","(26.0, 75.0, 40.33333333333333)","(2.3, 4.0, 3.64)","(101.0, 220.0, 201.66666666666666)","(21.0, 36.0, 29.0)","(91.0, 220.0, 193.0)","(2.4, 4.3, 3.135294117647059)","(4.0, 5.1, 4.633333333333333)"
06-01-2023 12:57:20.782110,"(17.0, 40.0, 37.1875)","(26.0, 75.0, 40.33333333333333)","(2.3, 4.0, 3.64)","(101.0, 220.0, 201.66666666666666)","(21.0, 36.0, 29.0)","(91.0, 220.0, 193.0)","(2.4, 4.3, 3.135294117647059)","(4.0, 5.1, 4.633333333333333)"
06-01-2023 12:57:21.894457,"(17.0, 40.0, 37.5)","(26.0, 75.0, 40.33333333333333)","(2.3, 4.0, 3.64)","(101.0, 220.0, 201.66666666666666)","(21.0, 36.0, 29.0)","(91.0, 220.0, 193.0)","(2.4, 4.3, 3.135294117647059)","(4.0, 5.1, 4.633333333333333)"
06-01-2023 12:57:23.088282,"(17.0, 40.0, 37.5)","(26.0, 75.0, 40.33333333333333)","(2.3, 4.0, 3.64)","(101.0, 220.0, 201.66666666666666)","(21.0, 36.0, 29.0)","(91.0, 220.0, 193.0)","(2.4, 4.3, 3.135294117647059)","(4.0, 5.1, 4.633333333333333)"
06-01-2023 12:57:24.316474,"(17.0, 40.0, 37.5)","(26.0, 75.0, 40.33333333333333)","(2.3, 4.0, 3.64)","(101.0, 220.0, 201.66666666666666)","(21.0, 36.0, 29.0)","(91.0, 220.0, 193.0)","(2.4, 4.3, 3.135294117647059)","(4.0, 5.1, 4.633333333333333)"
06-01-2023 12:57:25.469389,"(17.0, 40.0, 37.5)","(26.0, 75.0, 40.33333333333333)","(2.3, 4.0, 3.2800000000000002)","(101.0, 220.0, 201.66666666666666)","(21.0, 36.0, 29.0)","(91.0, 220.0, 193.0)","(2.4, 4.3, 3.135294117647059)","(4.0, 5.1, 4.633333333333333)"
06-01-2023 12:57:26.670802,"(17.0, 40.0, 37.5)","(26.0, 75.0, 40.33333333333333)","(2.3, 4.0, 3.2800000000000002)","(101.0, 220.0, 201.66666666666666)","(21.0, 36.0, 29.0)","(91.0, 220.0, 193.0)","(2.4, 4.3, 3.135294117647059)","(4.0, 5.1, 4.633333333333333)"
06-01-2023 12:57:27.947559,"(17.0, 40.0, 37.5)","(26.0, 75.0, 40.33333333333333)","(2.3, 4.0, 3.2800000000000002)","(101.0, 220.0, 201.66666666666666)","(21.0, 36.0, 29.0)","(91.0, 220.0, 193.0)","(2.4, 4.3, 3.135294117647059)","(4.0, 5.1, 4.633333333333333)"
06-01-2023 12:57:29.167984,"(17.0, 40.0, 37.5)","(26.0, 75.0, 40.33333333333333)","(2.3, 4.0, 3.2800000000000002)","(101.0, 220.0, 201.66666666666666)","(21.0, 36.0, 29.0)","(91.0, 220.0, 193.0)","(2.4, 4.3, 3.135294117647059)","(4.0, 5.1, 4.633333333333333)"
06-01-2023 12:57:30.371656,"(17.0, 40.0, 37.5)","(26.0, 75.0, 40.33333333333333)","(2.3, 4.0, 3.2800000000000002)","(101.0, 220.0, 201.66666666666666)","(21.0, 36.0, 29.0)","(91.0, 220.0, 193.0)","(2.4, 4.3, 3.135294117647059)","(4.0, 5.1, 4.633333333333333)"
06-01-2023 12:57:31.613966,"(17.0, 40.0, 37.5)","(26.0, 75.0, 40.33333333333333)","(2.3, 4.0, 3.2800000000000002)","(101.0, 220.0, 201.66666666666666)","(21.0, 36.0, 29.0)","(91.0, 220.0, 193.0)","(2.4, 4.3, 3.135294117647059)","(4.0, 5.1, 4.633333333333333)"
06-01-2023 12:57:32.869081,"(17.0, 40.0, 37.5)","(26.0, 75.0, 40.33333333333333)","(2.3, 4.0, 3.2800000000000002)","(101.0, 220.0, 201.66666666666666)","(21.0, 36.0, 29.0)","(91.0, 220.0, 193.0)","(2.4, 4.3, 3.135294117647059)","(4.0, 5.1, 4.633333333333333)"
