,Sutter Man,Childers Road,Bettor Beontoit Nz,Celestial Daybreak,Damysus,Bayonet Soldier,Ammicchi,Whoee Johnson,Our Major Jack Nz,Barney Fella
12-01-2023 16:27:28.590427,"(5.5, 9.6, 8.733333333333333)","(4.8, 8.2, 7.944444444444444)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 201.8181818181818)","(10.0, 17.0, 15.833333333333334)","(8.0, 15.0, 13.057142857142857)","(2.6, 99999, 99990)","(12.0, 21.0, 19.6875)"
12-01-2023 16:27:29.967223,"(5.5, 9.6, 8.733333333333333)","(4.8, 8.2, 7.944444444444444)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 201.8181818181818)","(10.0, 17.0, 15.833333333333334)","(8.0, 15.0, 13.057142857142857)","(2.6, 99999, 99990)","(12.0, 21.0, 19.6875)"
12-01-2023 16:27:31.311310,"(5.5, 9.6, 8.733333333333333)","(4.8, 8.2, 7.944444444444444)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 201.8181818181818)","(10.0, 17.0, 15.833333333333334)","(8.0, 15.0, 13.057142857142857)","(2.6, 99999, 99990)","(12.0, 21.0, 19.6875)"
12-01-2023 16:27:32.706351,"(5.5, 9.6, 8.733333333333333)","(4.8, 8.2, 7.944444444444444)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 201.8181818181818)","(10.0, 17.0, 15.833333333333334)","(8.0, 15.0, 13.057142857142857)","(2.6, 99999, 99990)","(12.0, 21.0, 19.6875)"
12-01-2023 16:27:34.111025,"(5.5, 9.6, 8.733333333333333)","(4.8, 8.2, 7.944444444444444)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 201.8181818181818)","(10.0, 17.0, 15.833333333333334)","(8.0, 15.0, 13.057142857142857)","(2.6, 99999, 99990)","(12.0, 21.0, 19.6875)"
12-01-2023 16:27:35.732659,"(5.5, 9.6, 8.733333333333333)","(4.8, 8.2, 7.944444444444444)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 201.8181818181818)","(10.0, 17.0, 15.833333333333334)","(8.0, 15.0, 13.057142857142857)","(2.6, 99999, 99990)","(12.0, 21.0, 19.6875)"
12-01-2023 16:27:37.143931,"(5.5, 9.6, 8.733333333333333)","(4.8, 8.2, 7.944444444444444)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 201.8181818181818)","(10.0, 17.0, 15.833333333333334)","(8.0, 15.0, 13.057142857142857)","(2.6, 99999, 99990)","(12.0, 21.0, 19.6875)"
12-01-2023 16:27:38.479924,"(5.5, 9.6, 8.733333333333333)","(4.8, 8.2, 7.944444444444444)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 197.14285714285714)","(10.0, 17.0, 13.75)","(8.0, 15.0, 11.7)","(2.6, 99999, 99990)","(12.0, 21.0, 19.6875)"
12-01-2023 16:27:39.811972,"(5.5, 9.6, 8.733333333333333)","(4.8, 8.4, 7.373333333333333)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 197.14285714285714)","(10.0, 17.0, 13.75)","(8.0, 15.0, 11.7)","(2.6, 99999, 99990)","(12.0, 21.0, 19.6875)"
12-01-2023 16:27:41.158657,"(5.5, 9.6, 8.733333333333333)","(4.8, 8.4, 7.0)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 197.14285714285714)","(10.0, 17.0, 13.75)","(8.0, 15.0, 11.7)","(2.6, 99999, 99990)","(12.0, 21.0, 19.6875)"
12-01-2023 16:27:42.595779,"(5.5, 9.6, 8.733333333333333)","(4.8, 8.2, 7.0)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 197.14285714285714)","(10.0, 17.0, 13.75)","(8.0, 15.0, 11.7)","(2.6, 99999, 99990)","(12.0, 21.0, 18.375)"
12-01-2023 16:27:43.970358,"(5.5, 9.6, 8.733333333333333)","(4.8, 8.2, 7.0)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 197.14285714285714)","(10.0, 17.0, 13.75)","(8.0, 15.0, 11.7)","(2.6, 99999, 99990)","(12.0, 21.0, 18.375)"
12-01-2023 16:27:45.524345,"(5.5, 9.6, 8.733333333333333)","(4.8, 8.2, 7.0)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 197.14285714285714)","(10.0, 17.0, 13.75)","(8.0, 15.0, 11.7)","(2.6, 99999, 99990)","(12.0, 21.0, 18.375)"
12-01-2023 16:27:46.934144,"(5.5, 9.6, 8.733333333333333)","(4.8, 8.2, 7.0)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 197.14285714285714)","(10.0, 17.0, 13.75)","(8.0, 15.0, 11.7)","(2.6, 99999, 99990)","(12.0, 21.0, 18.375)"
12-01-2023 16:27:48.458124,"(5.5, 9.6, 8.733333333333333)","(4.8, 8.2, 6.8)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 197.14285714285714)","(10.0, 17.0, 13.75)","(8.0, 15.0, 11.7)","(2.6, 99999, 99990)","(12.0, 21.0, 18.375)"
12-01-2023 16:27:49.743263,"(5.5, 9.6, 8.733333333333333)","(4.8, 8.2, 6.8)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 197.14285714285714)","(10.0, 17.0, 13.75)","(8.0, 15.0, 11.7)","(2.6, 99999, 99990)","(12.0, 21.0, 18.375)"
12-01-2023 16:27:51.145892,"(5.5, 9.6, 8.733333333333333)","(4.8, 8.2, 6.8)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 197.14285714285714)","(10.0, 17.0, 13.75)","(8.0, 15.0, 11.7)","(2.6, 99999, 99990)","(12.0, 21.0, 18.375)"
12-01-2023 16:27:52.711938,"(5.5, 9.6, 8.733333333333333)","(4.8, 8.2, 6.8)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 197.14285714285714)","(10.0, 17.0, 13.75)","(8.0, 15.0, 11.7)","(2.6, 99999, 99990)","(12.0, 21.0, 18.375)"
12-01-2023 16:27:54.274089,"(5.5, 9.6, 8.733333333333333)","(4.8, 8.2, 6.8)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 197.14285714285714)","(10.0, 17.0, 13.75)","(8.0, 15.0, 11.7)","(2.6, 99999, 99990)","(12.0, 21.0, 18.375)"
12-01-2023 16:27:55.801962,"(5.5, 9.6, 8.733333333333333)","(4.8, 8.2, 6.8)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 197.14285714285714)","(10.0, 17.0, 13.75)","(8.0, 15.0, 11.7)","(2.6, 99999, 99990)","(12.0, 21.0, 18.375)"
12-01-2023 16:27:57.134105,"(5.5, 9.6, 8.733333333333333)","(4.8, 8.2, 6.8)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 197.14285714285714)","(10.0, 17.0, 13.75)","(8.0, 15.0, 11.7)","(2.6, 99999, 99990)","(12.0, 21.0, 18.375)"
12-01-2023 16:27:58.701539,"(5.5, 9.6, 8.733333333333333)","(4.8, 8.2, 6.8)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 197.14285714285714)","(10.0, 17.0, 13.75)","(8.0, 15.0, 11.7)","(2.6, 99999, 99990)","(12.0, 21.0, 18.375)"
12-01-2023 16:28:00.231357,"(5.5, 9.6, 8.733333333333333)","(4.8, 8.2, 6.8)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 197.14285714285714)","(10.0, 17.0, 13.75)","(8.0, 15.0, 11.7)","(2.6, 99999, 99990)","(12.0, 21.0, 18.375)"
12-01-2023 16:28:01.618814,"(5.5, 9.6, 8.733333333333333)","(4.8, 8.2, 6.8)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 197.14285714285714)","(10.0, 17.0, 13.75)","(8.0, 15.0, 11.7)","(2.6, 99999, 99990)","(12.0, 21.0, 18.375)"
12-01-2023 16:28:03.113856,"(5.5, 9.6, 8.733333333333333)","(4.8, 8.2, 7.2)","(8.0, 99999, 99990)","(61.0, 100.0, 88.33333333333334)","(12.0, 23.0, 19.625)","(101.0, 220.0, 197.14285714285714)","(10.0, 17.0, 12.125)","(8.0, 15.0, 11.45)","(2.6, 99999, 99990)","(12.0, 21.0, 16.8)"
12-01-2023 16:28:04.721077,"(5.5, 9.6, 8.733333333333333)","(4.8, 8.0, 7.2)","(8.0, 99999, 99990)","(61.0, 95.0, 88.33333333333334)","(12.0, 22.0, 21.125)","(101.0, 220.0, 197.14285714285714)","(10.0, 17.0, 12.25)","(8.0, 14.5, 11.95)","(2.6, 99999, 99990)","(12.0, 21.0, 18.142857142857142)"
12-01-2023 16:28:06.241785,"(5.5, 9.6, 8.733333333333333)","(4.8, 8.0, 7.2)","(8.0, 99999, 99990)","(61.0, 95.0, 88.33333333333334)","(12.0, 24.0, 21.125)","(101.0, 220.0, 197.14285714285714)","(10.0, 17.5, 12.25)","(8.0, 15.5, 11.95)","(2.6, 99999, 99990)","(12.0, 21.0, 18.142857142857142)"
12-01-2023 16:28:07.879784,"(5.5, 9.6, 8.733333333333333)","(4.8, 8.0, 7.0)","(8.0, 99999, 99990)","(61.0, 95.0, 88.33333333333334)","(12.0, 24.0, 21.125)","(101.0, 220.0, 197.14285714285714)","(10.0, 17.5, 12.25)","(8.0, 15.5, 11.95)","(2.6, 99999, 99990)","(12.0, 21.0, 18.142857142857142)"
12-01-2023 16:28:09.347074,"(5.5, 9.6, 8.733333333333333)","(4.8, 7.6, 7.0)","(8.0, 99999, 99990)","(61.0, 95.0, 88.33333333333334)","(12.0, 24.0, 21.125)","(101.0, 220.0, 197.14285714285714)","(10.0, 17.5, 12.25)","(8.0, 15.5, 11.95)","(2.6, 99999, 99990)","(12.0, 21.0, 18.142857142857142)"
12-01-2023 16:28:10.818376,"(5.5, 9.6, 8.733333333333333)","(4.8, 7.6, 7.0)","(8.0, 99999, 99990)","(61.0, 95.0, 88.33333333333334)","(12.0, 24.0, 21.125)","(101.0, 220.0, 197.14285714285714)","(10.0, 17.5, 12.25)","(8.0, 15.5, 11.95)","(2.6, 99999, 99990)","(12.0, 21.0, 18.142857142857142)"
12-01-2023 16:28:12.548519,"(5.5, 9.6, 8.733333333333333)","(4.8, 7.6, 7.0)","(8.0, 99999, 99990)","(61.0, 95.0, 88.33333333333334)","(12.0, 24.0, 21.125)","(101.0, 220.0, 197.14285714285714)","(10.0, 17.5, 12.25)","(8.0, 15.5, 11.95)","(2.6, 99999, 99990)","(12.0, 21.0, 18.142857142857142)"
12-01-2023 16:28:14.254474,"(5.5, 9.6, 8.733333333333333)","(4.8, 7.6, 7.0)","(8.0, 99999, 99990)","(61.0, 95.0, 88.33333333333334)","(12.0, 24.0, 21.125)","(101.0, 220.0, 197.14285714285714)","(10.0, 17.5, 12.25)","(8.0, 15.5, 11.95)","(2.6, 99999, 99990)","(12.0, 21.0, 18.142857142857142)"
12-01-2023 16:28:15.989642,"(5.5, 9.6, 8.733333333333333)","(4.8, 7.6, 7.0)","(8.0, 99999, 99990)","(61.0, 95.0, 89.28571428571428)","(12.0, 24.0, 21.125)","(101.0, 220.0, 197.14285714285714)","(10.0, 17.5, 12.25)","(8.0, 15.5, 11.95)","(2.6, 99999, 99990)","(12.0, 21.0, 18.142857142857142)"
12-01-2023 16:28:17.557914,"(5.5, 9.6, 8.733333333333333)","(4.8, 7.6, 7.0)","(8.0, 99999, 99990)","(61.0, 95.0, 89.28571428571428)","(12.0, 24.0, 21.125)","(101.0, 220.0, 197.14285714285714)","(10.0, 17.5, 12.25)","(8.0, 15.5, 11.95)","(2.6, 99999, 99990)","(12.0, 21.0, 18.142857142857142)"
12-01-2023 16:28:19.152408,"(5.5, 9.6, 8.733333333333333)","(4.8, 7.6, 7.0)","(8.0, 99999, 99990)","(61.0, 95.0, 89.28571428571428)","(12.0, 24.0, 21.125)","(101.0, 220.0, 197.14285714285714)","(10.0, 17.5, 12.25)","(8.0, 15.5, 11.95)","(2.6, 99999, 99990)","(12.0, 21.0, 18.142857142857142)"
12-01-2023 16:28:20.532421,"(5.5, 9.6, 8.733333333333333)","(4.8, 7.6, 7.0)","(8.0, 99999, 99990)","(61.0, 95.0, 89.28571428571428)","(12.0, 24.0, 21.125)","(101.0, 220.0, 197.14285714285714)","(10.0, 17.5, 12.25)","(8.0, 15.5, 11.95)","(2.6, 99999, 99990)","(12.0, 21.0, 18.142857142857142)"
12-01-2023 16:28:21.853746,"(5.5, 9.6, 8.733333333333333)","(4.8, 7.6, 7.0)","(8.0, 99999, 99990)","(61.0, 95.0, 89.28571428571428)","(12.0, 24.0, 21.125)","(101.0, 220.0, 197.14285714285714)","(10.0, 17.5, 12.25)","(8.0, 15.5, 11.95)","(2.6, 99999, 99990)","(12.0, 21.0, 14.666666666666666)"
12-01-2023 16:28:23.053502,"(5.5, 9.6, 8.733333333333333)","(4.8, 7.6, 7.0)","(8.0, 99999, 99990)","(61.0, 95.0, 89.28571428571428)","(12.0, 24.0, 21.125)","(101.0, 220.0, 197.14285714285714)","(10.0, 17.5, 12.25)","(8.0, 15.5, 11.95)","(2.6, 99999, 99990)","(12.0, 21.0, 14.333333333333334)"
12-01-2023 16:28:24.420613,"(5.5, 9.6, 8.733333333333333)","(4.8, 7.6, 7.0)","(8.0, 99999, 99990)","(61.0, 95.0, 89.28571428571428)","(12.0, 24.0, 21.125)","(101.0, 220.0, 197.14285714285714)","(10.0, 17.5, 12.25)","(8.0, 15.5, 11.95)","(2.6, 99999, 99990)","(12.0, 21.0, 17.833333333333332)"
12-01-2023 16:28:25.767196,"(5.5, 9.6, 8.733333333333333)","(4.8, 7.6, 7.0)","(8.0, 99999, 99990)","(61.0, 95.0, 89.28571428571428)","(12.0, 24.0, 21.125)","(101.0, 220.0, 197.14285714285714)","(10.0, 17.5, 12.25)","(8.0, 15.5, 11.95)","(2.6, 99999, 99990)","(12.0, 21.0, 17.833333333333332)"
12-01-2023 16:28:27.215046,"(5.5, 9.6, 8.733333333333333)","(4.8, 7.6, 7.0)","(8.0, 99999, 99990)","(61.0, 95.0, 89.28571428571428)","(12.0, 24.0, 21.125)","(101.0, 220.0, 197.14285714285714)","(10.0, 17.5, 12.25)","(8.0, 15.5, 11.95)","(2.6, 99999, 99990)","(12.0, 21.0, 17.833333333333332)"
12-01-2023 16:28:28.579236,"(5.5, 9.6, 8.733333333333333)","(4.8, 7.6, 7.0)","(8.0, 99999, 99990)","(61.0, 95.0, 89.28571428571428)","(12.0, 24.0, 21.125)","(101.0, 220.0, 197.14285714285714)","(10.0, 17.5, 12.25)","(8.0, 15.5, 11.95)","(2.6, 99999, 99990)","(12.0, 21.0, 17.833333333333332)"
12-01-2023 16:28:29.890309,"(5.5, 9.6, 8.733333333333333)","(4.8, 7.6, 7.0)","(8.0, 99999, 99990)","(61.0, 95.0, 89.28571428571428)","(12.0, 24.0, 21.125)","(101.0, 220.0, 197.14285714285714)","(10.0, 17.5, 12.25)","(8.0, 15.5, 11.95)","(2.6, 99999, 99990)","(12.0, 21.0, 17.833333333333332)"
12-01-2023 16:28:31.183938,"(5.5, 9.6, 8.733333333333333)","(4.8, 7.6, 7.0)","(8.0, 99999, 99990)","(61.0, 95.0, 89.28571428571428)","(12.0, 24.0, 20.375)","(101.0, 220.0, 197.14285714285714)","(10.0, 17.5, 12.25)","(8.0, 15.5, 11.95)","(2.6, 99999, 99990)","(12.0, 21.0, 17.833333333333332)"
12-01-2023 16:28:32.498284,"(5.5, 9.6, 8.733333333333333)","(4.8, 7.6, 7.0)","(8.0, 99999, 99990)","(61.0, 95.0, 89.28571428571428)","(12.0, 23.0, 20.375)","(101.0, 220.0, 197.14285714285714)","(10.0, 17.5, 12.25)","(8.0, 15.5, 11.95)","(2.6, 99999, 99990)","(12.0, 21.0, 17.833333333333332)"
12-01-2023 16:28:33.832119,"(5.5, 9.6, 8.733333333333333)","(4.8, 7.6, 7.0)","(8.0, 99999, 99990)","(61.0, 95.0, 89.28571428571428)","(12.0, 23.0, 20.375)","(101.0, 220.0, 197.14285714285714)","(10.0, 17.5, 12.25)","(8.0, 15.5, 11.95)","(2.6, 99999, 99990)","(12.0, 21.0, 17.833333333333332)"
12-01-2023 16:28:35.121134,"(5.5, 9.6, 8.733333333333333)","(4.8, 7.6, 7.0)","(8.0, 99999, 99990)","(61.0, 95.0, 89.28571428571428)","(12.0, 23.0, 20.375)","(101.0, 220.0, 197.14285714285714)","(10.0, 17.5, 12.25)","(8.0, 15.5, 11.95)","(2.6, 99999, 99990)","(12.0, 21.0, 17.833333333333332)"
12-01-2023 16:28:36.498766,"(5.5, 9.6, 8.733333333333333)","(4.8, 7.6, 7.0)","(8.0, 99999, 99990)","(61.0, 95.0, 89.28571428571428)","(12.0, 23.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 17.5, 12.5)","(8.0, 15.5, 11.2)","(2.6, 99999, 99990)","(12.0, 21.0, 17.166666666666668)"
12-01-2023 16:28:37.941686,"(5.5, 9.4, 8.1)","(4.8, 7.6, 7.0)","(8.0, 99999, 99990)","(61.0, 95.0, 89.28571428571428)","(12.0, 21.0, 17.75)","(101.0, 220.0, 197.14285714285714)","(10.0, 16.5, 12.166666666666666)","(8.0, 14.0, 10.95)","(2.6, 99999, 99990)","(12.0, 20.0, 16.833333333333332)"
12-01-2023 16:28:39.196282,"(5.5, 9.2, 8.0)","(4.8, 7.6, 7.0)","(8.0, 99999, 99990)","(61.0, 95.0, 89.28571428571428)","(12.0, 19.5, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 12.5)","(8.0, 13.5, 10.95)","(2.6, 99999, 99990)","(12.0, 19.5, 16.5)"
12-01-2023 16:28:40.460377,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.6, 7.0)","(8.0, 99999, 99990)","(61.0, 95.0, 89.28571428571428)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 16.5, 12.5)","(8.0, 13.5, 10.95)","(2.6, 99999, 99990)","(12.0, 19.0, 17.166666666666668)"
12-01-2023 16:28:41.728742,"(5.5, 9.4, 7.8)","(4.8, 7.6, 7.0)","(8.0, 99999, 99990)","(61.0, 95.0, 89.28571428571428)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 16.5, 12.5)","(8.0, 13.5, 10.95)","(2.6, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:28:43.080406,"(5.5, 9.4, 7.8)","(4.8, 7.6, 7.0)","(8.0, 99999, 99990)","(61.0, 95.0, 89.28571428571428)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 16.5, 12.0)","(8.0, 13.5, 10.95)","(2.6, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:28:44.483284,"(5.5, 9.4, 7.8)","(4.8, 7.6, 7.0)","(8.0, 99999, 99990)","(61.0, 95.0, 89.28571428571428)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.0, 11.833333333333334)","(8.0, 13.5, 10.95)","(2.6, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:28:45.724803,"(5.5, 9.4, 7.8)","(4.8, 7.6, 7.0)","(8.0, 99999, 99990)","(61.0, 95.0, 89.28571428571428)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 14.5, 13.0)","(8.0, 13.5, 10.95)","(2.6, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:28:46.953958,"(5.5, 9.4, 7.8)","(4.8, 7.6, 7.0)","(8.0, 99999, 99990)","(61.0, 95.0, 89.28571428571428)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 12.166666666666666)","(8.0, 13.5, 10.95)","(2.6, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:28:48.147538,"(5.5, 9.4, 7.8)","(4.8, 7.6, 7.0)","(8.0, 99999, 99990)","(61.0, 95.0, 89.28571428571428)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 13.0)","(8.0, 13.5, 10.95)","(2.6, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:28:49.364937,"(5.5, 9.4, 7.8)","(4.8, 7.6, 7.0)","(8.0, 99999, 99990)","(61.0, 95.0, 89.28571428571428)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 13.0)","(8.0, 13.5, 10.95)","(2.6, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:28:50.568682,"(5.5, 9.4, 7.8)","(4.8, 7.6, 7.0)","(8.0, 99999, 99990)","(61.0, 95.0, 89.28571428571428)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 13.0)","(8.0, 13.5, 10.95)","(2.6, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:28:51.795369,"(5.5, 9.4, 7.8)","(4.8, 7.6, 7.0)","(8.0, 99999, 99990)","(61.0, 95.0, 89.28571428571428)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 13.0)","(8.0, 13.5, 10.95)","(2.6, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:28:53.049660,"(5.5, 9.4, 7.8)","(4.8, 7.6, 7.0)","(8.0, 99999, 99990)","(61.0, 95.0, 89.28571428571428)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 13.0)","(8.0, 13.5, 10.95)","(2.6, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:28:54.175335,"(5.5, 9.2, 7.733333333333333)","(4.8, 7.4, 6.9)","(8.0, 99999, 99990)","(61.0, 95.0, 89.28571428571428)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 13.0)","(8.0, 13.5, 10.95)","(2.6, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:28:55.365713,"(5.5, 9.2, 7.733333333333333)","(4.8, 7.2, 6.800000000000001)","(8.0, 99999, 99990)","(61.0, 95.0, 89.28571428571428)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 13.0)","(8.0, 13.5, 10.95)","(2.6, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:28:56.681634,"(5.5, 9.2, 7.8)","(4.8, 7.2, 6.800000000000001)","(8.0, 99999, 99990)","(61.0, 95.0, 89.28571428571428)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 13.0)","(8.0, 13.5, 10.95)","(2.6, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:28:58.015810,"(5.5, 9.4, 7.8)","(4.8, 7.2, 6.800000000000001)","(8.0, 99999, 99990)","(61.0, 95.0, 89.28571428571428)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 13.0)","(8.0, 13.5, 10.95)","(2.6, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:28:59.277442,"(5.5, 9.4, 7.8)","(4.8, 7.2, 6.800000000000001)","(8.0, 99999, 99990)","(61.0, 95.0, 89.28571428571428)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 13.0)","(8.0, 13.5, 10.95)","(2.6, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:29:00.633977,"(5.5, 9.4, 7.8)","(4.8, 7.2, 6.800000000000001)","(8.0, 99999, 99990)","(61.0, 95.0, 89.28571428571428)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 13.0)","(8.0, 13.5, 10.95)","(2.6, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:29:01.935446,"(5.5, 9.2, 7.733333333333333)","(4.8, 7.2, 6.800000000000001)","(8.0, 99999, 99990)","(61.0, 95.0, 89.28571428571428)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 13.0)","(8.0, 13.5, 10.95)","(2.6, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:29:03.172537,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.800000000000001)","(8.0, 99999, 99990)","(61.0, 95.0, 89.28571428571428)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 13.0)","(8.0, 13.5, 10.95)","(2.6, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:29:04.412320,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.800000000000001)","(8.0, 99999, 99990)","(61.0, 95.0, 89.28571428571428)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 13.0)","(8.0, 13.5, 10.95)","(2.6, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:29:05.772531,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.800000000000001)","(8.0, 99999, 99990)","(61.0, 95.0, 119.28571428571428)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 13.0)","(8.0, 13.5, 10.95)","(2.6, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:29:07.121551,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.800000000000001)","(8.0, 99999, 99990)","(61.0, 130.0, 119.28571428571428)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 13.0)","(8.0, 13.5, 10.95)","(2.6, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:29:08.402392,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.800000000000001)","(8.0, 99999, 99990)","(61.0, 130.0, 108.18181818181819)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 14.5)","(8.0, 13.5, 10.95)","(2.6, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
