,Shes Roses,Lektra Dish,Blazin Cool,Devils Spirit,Mt View Jewel,Dr Earnie,Establishment
07-01-2023 10:05:03.802152,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 36.875)","(81.0, 570.0, 140.83333333333331)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 10:05:04.911826,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 36.875)","(81.0, 570.0, 140.83333333333331)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 10:05:05.965162,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 36.875)","(81.0, 570.0, 140.83333333333331)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 10:05:06.901462,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 36.875)","(81.0, 570.0, 140.83333333333331)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 10:05:07.838456,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 36.875)","(81.0, 570.0, 140.83333333333331)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 10:05:08.870205,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 36.875)","(81.0, 570.0, 140.83333333333331)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 10:05:09.876328,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 36.875)","(81.0, 570.0, 140.83333333333331)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 10:05:10.925141,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 36.875)","(81.0, 570.0, 140.83333333333331)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 10:05:12.009725,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 36.875)","(81.0, 570.0, 140.83333333333331)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 10:05:13.011618,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 36.875)","(81.0, 570.0, 140.83333333333331)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 10:05:14.050309,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 36.875)","(81.0, 570.0, 140.83333333333331)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 10:05:15.176872,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 36.875)","(81.0, 570.0, 140.83333333333331)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 10:05:16.250912,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 36.875)","(81.0, 570.0, 140.83333333333331)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 10:05:17.297108,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 36.875)","(81.0, 570.0, 140.83333333333331)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 10:05:18.311362,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 36.875)","(81.0, 570.0, 140.83333333333331)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 10:05:19.256611,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 36.875)","(81.0, 570.0, 140.83333333333331)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 10:05:20.251129,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 36.875)","(81.0, 570.0, 140.83333333333331)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 10:05:21.260226,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 36.875)","(81.0, 570.0, 140.83333333333331)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 10:05:22.294806,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 36.875)","(81.0, 570.0, 140.83333333333331)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 10:05:23.334795,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 36.875)","(81.0, 570.0, 140.83333333333331)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 10:05:24.353914,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 36.875)","(81.0, 570.0, 140.83333333333331)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 10:05:25.275283,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 36.875)","(81.0, 570.0, 140.83333333333331)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 10:05:26.339447,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 36.875)","(81.0, 570.0, 286.66666666666663)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 10:05:27.398368,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 36.875)","(81.0, 570.0, 286.66666666666663)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 10:05:28.371463,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 36.875)","(81.0, 570.0, 286.66666666666663)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 10:05:29.344561,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 36.875)","(81.0, 570.0, 286.66666666666663)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 10:05:30.295501,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 36.875)","(81.0, 570.0, 286.66666666666663)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 10:05:31.282243,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 36.875)","(81.0, 570.0, 286.66666666666663)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 10:05:32.333090,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 36.875)","(81.0, 570.0, 286.66666666666663)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 10:05:33.358431,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 36.875)","(81.0, 570.0, 286.66666666666663)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 10:05:34.399741,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 36.875)","(81.0, 570.0, 286.66666666666663)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 10:05:35.406105,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 36.875)","(81.0, 570.0, 286.66666666666663)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 10:05:36.411791,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 36.875)","(81.0, 570.0, 286.66666666666663)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 10:05:37.376757,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 36.875)","(81.0, 570.0, 286.66666666666663)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 10:05:38.441516,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 36.875)","(81.0, 570.0, 286.66666666666663)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 10:05:39.399406,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 36.875)","(81.0, 570.0, 286.66666666666663)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 10:05:40.327726,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 36.875)","(81.0, 570.0, 286.66666666666663)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 10:05:41.381004,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 36.875)","(81.0, 570.0, 286.66666666666663)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 10:05:42.411129,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 36.875)","(81.0, 570.0, 286.66666666666663)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 10:05:43.484783,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 36.875)","(81.0, 570.0, 286.66666666666663)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 10:05:44.642022,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 36.875)","(81.0, 570.0, 286.66666666666663)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 10:05:45.721664,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 54.79166666666667)","(21.0, 65.0, 32.27272727272727)","(81.0, 570.0, 310.0)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 13.5)"
07-01-2023 10:05:46.724698,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 54.79166666666667)","(21.0, 65.0, 32.27272727272727)","(81.0, 560.0, 260.0)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 13.5)"
07-01-2023 10:05:47.785362,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 54.79166666666667)","(21.0, 65.0, 32.27272727272727)","(81.0, 560.0, 260.0)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 13.5)"
07-01-2023 10:05:48.782046,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 54.79166666666667)","(21.0, 65.0, 32.27272727272727)","(81.0, 560.0, 260.0)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 13.5)"
07-01-2023 10:05:49.703281,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 54.79166666666667)","(21.0, 65.0, 32.27272727272727)","(81.0, 560.0, 260.0)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 13.5)"
07-01-2023 10:05:50.657859,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 54.79166666666667)","(21.0, 65.0, 32.27272727272727)","(81.0, 560.0, 260.0)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 13.5)"
07-01-2023 10:05:51.646275,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 54.79166666666667)","(21.0, 65.0, 32.27272727272727)","(81.0, 560.0, 260.0)","(2.5, 4.6, 4.283333333333333)","(8.5, 17.0, 13.5)"
07-01-2023 10:05:52.684859,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 54.79166666666667)","(21.0, 65.0, 32.27272727272727)","(81.0, 560.0, 260.0)","(2.5, 4.4, 4.283333333333333)","(8.5, 17.0, 13.5)"
07-01-2023 10:05:53.726035,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 54.79166666666667)","(21.0, 65.0, 32.27272727272727)","(81.0, 560.0, 260.0)","(2.5, 4.4, 4.283333333333333)","(8.5, 17.0, 13.5)"
07-01-2023 10:05:54.755983,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 43.125)","(21.0, 65.0, 32.27272727272727)","(81.0, 560.0, 260.0)","(2.5, 4.4, 4.283333333333333)","(8.5, 17.0, 13.5)"
07-01-2023 10:05:55.823372,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 43.125)","(21.0, 65.0, 32.27272727272727)","(81.0, 560.0, 260.0)","(2.5, 4.4, 4.283333333333333)","(8.5, 17.0, 13.5)"
07-01-2023 10:05:56.929332,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 43.125)","(21.0, 65.0, 32.27272727272727)","(81.0, 560.0, 260.0)","(2.5, 4.4, 4.283333333333333)","(8.5, 17.0, 13.5)"
07-01-2023 10:05:57.962601,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 43.125)","(21.0, 65.0, 32.27272727272727)","(81.0, 560.0, 290.0)","(2.5, 4.4, 4.283333333333333)","(8.5, 17.0, 13.5)"
07-01-2023 10:05:59.028069,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 43.125)","(21.0, 65.0, 32.27272727272727)","(81.0, 560.0, 290.0)","(2.5, 4.4, 4.283333333333333)","(8.5, 17.0, 13.5)"
07-01-2023 10:06:00.085898,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 43.125)","(21.0, 65.0, 32.27272727272727)","(81.0, 560.0, 290.0)","(2.5, 4.4, 4.283333333333333)","(8.5, 17.0, 13.5)"
07-01-2023 10:06:01.065338,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 43.125)","(21.0, 65.0, 32.27272727272727)","(81.0, 560.0, 290.0)","(2.5, 4.4, 4.283333333333333)","(8.5, 17.0, 13.5)"
07-01-2023 10:06:01.989295,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 43.125)","(21.0, 65.0, 32.27272727272727)","(81.0, 560.0, 290.0)","(2.5, 4.4, 4.283333333333333)","(8.5, 17.0, 13.5)"
07-01-2023 10:06:03.056001,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 32.27272727272727)","(81.0, 560.0, 290.0)","(2.5, 4.4, 4.283333333333333)","(8.5, 17.0, 13.5)"
07-01-2023 10:06:04.052263,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 32.27272727272727)","(81.0, 560.0, 290.0)","(2.5, 4.4, 4.283333333333333)","(8.5, 17.0, 13.5)"
07-01-2023 10:06:05.109642,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 32.27272727272727)","(81.0, 560.0, 290.0)","(2.5, 4.4, 4.283333333333333)","(8.5, 17.0, 13.5)"
07-01-2023 10:06:06.178836,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 32.27272727272727)","(81.0, 560.0, 290.0)","(2.5, 4.4, 4.283333333333333)","(8.5, 17.0, 13.5)"
07-01-2023 10:06:07.201461,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 32.27272727272727)","(81.0, 560.0, 290.0)","(2.5, 4.4, 4.283333333333333)","(8.5, 17.0, 13.5)"
07-01-2023 10:06:08.223398,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 35.0)","(81.0, 560.0, 127.14285714285714)","(2.5, 4.4, 4.283333333333333)","(8.5, 17.0, 13.5)"
07-01-2023 10:06:09.350140,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 60.0, 35.0)","(81.0, 560.0, 127.14285714285714)","(2.5, 4.4, 4.283333333333333)","(8.5, 17.0, 13.5)"
07-01-2023 10:06:10.446451,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 60.0, 35.0)","(81.0, 560.0, 127.14285714285714)","(2.5, 4.4, 4.283333333333333)","(8.5, 17.0, 13.5)"
07-01-2023 10:06:11.492598,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 60.0, 35.0)","(81.0, 560.0, 127.14285714285714)","(2.5, 4.4, 4.283333333333333)","(8.5, 17.0, 13.5)"
07-01-2023 10:06:12.630688,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 60.0, 35.0)","(81.0, 560.0, 127.14285714285714)","(2.5, 4.4, 4.283333333333333)","(8.5, 17.0, 13.5)"
07-01-2023 10:06:13.711887,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 60.0, 30.909090909090907)","(81.0, 560.0, 127.14285714285714)","(2.5, 4.4, 4.283333333333333)","(8.5, 17.0, 13.5)"
07-01-2023 10:06:14.692458,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 60.0, 30.909090909090907)","(81.0, 560.0, 127.14285714285714)","(2.5, 4.4, 4.283333333333333)","(8.5, 17.0, 13.5)"
07-01-2023 10:06:15.683045,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 60.0, 30.909090909090907)","(81.0, 560.0, 127.14285714285714)","(2.5, 4.4, 3.9633333333333334)","(8.5, 17.0, 13.5)"
07-01-2023 10:06:16.667356,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 60.0, 30.909090909090907)","(81.0, 560.0, 127.14285714285714)","(2.5, 4.5, 3.9633333333333334)","(8.5, 17.0, 13.5)"
07-01-2023 10:06:17.613335,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 60.0, 30.909090909090907)","(81.0, 560.0, 127.14285714285714)","(2.5, 4.5, 3.9633333333333334)","(8.5, 17.0, 13.5)"
07-01-2023 10:06:18.674063,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 60.0, 30.909090909090907)","(81.0, 560.0, 127.14285714285714)","(2.5, 4.5, 3.6722222222222225)","(8.5, 17.0, 13.5)"
07-01-2023 10:06:19.687443,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 60.0, 30.909090909090907)","(81.0, 560.0, 127.14285714285714)","(2.5, 4.8, 3.6722222222222225)","(8.5, 17.0, 13.5)"
07-01-2023 10:06:20.677226,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 60.0, 30.909090909090907)","(81.0, 560.0, 127.14285714285714)","(2.5, 4.8, 3.7653846153846153)","(8.5, 17.0, 13.5)"
07-01-2023 10:06:21.734600,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 60.0, 30.909090909090907)","(81.0, 560.0, 127.14285714285714)","(2.5, 4.7, 4.183333333333334)","(8.5, 17.0, 13.5)"
07-01-2023 10:06:22.728244,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 60.0, 30.909090909090907)","(81.0, 560.0, 127.14285714285714)","(2.5, 4.6, 4.183333333333334)","(8.5, 17.0, 13.5)"
07-01-2023 10:06:23.798981,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 60.0, 30.909090909090907)","(81.0, 560.0, 127.14285714285714)","(2.5, 4.6, 4.183333333333334)","(8.5, 17.0, 13.5)"
07-01-2023 10:06:24.842865,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 60.0, 30.909090909090907)","(81.0, 560.0, 127.14285714285714)","(2.5, 4.6, 4.183333333333334)","(8.5, 17.0, 13.5)"
07-01-2023 10:06:25.819403,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 60.0, 30.909090909090907)","(81.0, 560.0, 127.14285714285714)","(2.5, 4.6, 3.6772727272727272)","(8.5, 17.0, 13.5)"
07-01-2023 10:06:26.789031,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 60.0, 30.909090909090907)","(81.0, 550.0, 124.28571428571429)","(2.5, 4.7, 3.6772727272727272)","(8.5, 17.0, 13.5)"
07-01-2023 10:06:27.801357,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 60.0, 30.909090909090907)","(81.0, 540.0, 124.28571428571429)","(2.5, 4.7, 3.6772727272727272)","(8.5, 17.0, 13.5)"
07-01-2023 10:06:28.795733,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 60.0, 30.909090909090907)","(81.0, 540.0, 124.28571428571429)","(2.5, 4.7, 3.6772727272727272)","(8.5, 17.0, 13.5)"
07-01-2023 10:06:29.790740,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 60.0, 30.909090909090907)","(81.0, 540.0, 124.28571428571429)","(2.5, 4.7, 3.6772727272727272)","(8.5, 17.0, 13.5)"
07-01-2023 10:06:30.932001,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 60.0, 30.909090909090907)","(81.0, 540.0, 124.28571428571429)","(2.5, 4.7, 3.7653846153846153)","(8.5, 17.0, 13.5)"
07-01-2023 10:06:31.861958,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.1875)","(21.0, 60.0, 30.909090909090907)","(81.0, 540.0, 124.28571428571429)","(2.5, 4.7, 3.7653846153846153)","(8.5, 17.0, 13.5)"
07-01-2023 10:06:32.873952,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 42.5)","(21.0, 60.0, 30.909090909090907)","(81.0, 540.0, 124.28571428571429)","(2.5, 4.7, 3.7653846153846153)","(8.5, 17.0, 13.5)"
07-01-2023 10:06:33.961239,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 43.125)","(21.0, 60.0, 30.909090909090907)","(81.0, 540.0, 124.28571428571429)","(2.5, 4.7, 3.7653846153846153)","(8.5, 17.0, 13.5)"
07-01-2023 10:06:35.003223,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 43.125)","(21.0, 60.0, 30.909090909090907)","(81.0, 540.0, 124.28571428571429)","(2.5, 4.7, 3.7653846153846153)","(8.5, 17.0, 13.5)"
07-01-2023 10:06:36.025874,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 43.125)","(21.0, 60.0, 30.909090909090907)","(81.0, 540.0, 124.28571428571429)","(2.5, 4.7, 3.7653846153846153)","(8.5, 17.0, 13.5)"
07-01-2023 10:06:37.065606,"(2.4, 3.25, 2.764)","(3.9, 6.2, 4.8500000000000005)","(21.0, 80.0, 43.125)","(21.0, 60.0, 33.333333333333336)","(81.0, 540.0, 124.28571428571429)","(2.5, 4.7, 3.468421052631579)","(8.5, 17.0, 13.76923076923077)"
07-01-2023 10:06:38.008967,"(2.4, 3.25, 2.572857142857143)","(3.9, 6.2, 4.314285714285714)","(21.0, 80.0, 43.125)","(21.0, 60.0, 33.333333333333336)","(81.0, 540.0, 220.0)","(2.5, 4.7, 4.087234042553192)","(8.5, 17.0, 13.76923076923077)"
07-01-2023 10:06:38.998036,"(2.4, 3.25, 2.572857142857143)","(3.9, 6.2, 4.314285714285714)","(21.0, 80.0, 43.125)","(21.0, 60.0, 38.666666666666664)","(81.0, 540.0, 220.0)","(2.5, 5.1, 3.7944444444444447)","(8.5, 17.0, 10.166666666666668)"
07-01-2023 10:06:40.088588,"(2.4, 3.25, 2.572857142857143)","(3.9, 6.2, 4.314285714285714)","(21.0, 80.0, 43.125)","(21.0, 60.0, 33.333333333333336)","(81.0, 540.0, 124.28571428571429)","(2.5, 5.0, 3.7944444444444447)","(8.5, 17.0, 10.166666666666668)"
