,Jet Impact,Hey Grace,Circus Craze,Global Glory,Garside,Go Go Snow,Petina,Devonish Girl
10-01-2023 12:37:22.604000,"(4.6, 7.8, 5.742857142857143)","(10.0, 18.5, 15.399999999999999)","(11.0, 36.0, 34.114285714285714)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:37:23.673065,"(4.6, 7.8, 5.742857142857143)","(10.0, 18.5, 15.399999999999999)","(11.0, 36.0, 34.114285714285714)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:37:24.835180,"(4.6, 7.8, 5.742857142857143)","(10.0, 18.5, 15.399999999999999)","(11.0, 36.0, 34.114285714285714)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:37:25.942995,"(4.6, 7.8, 5.742857142857143)","(10.0, 18.5, 15.399999999999999)","(11.0, 36.0, 34.114285714285714)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:37:27.049822,"(4.6, 7.8, 5.742857142857143)","(10.0, 18.5, 15.399999999999999)","(11.0, 36.0, 34.114285714285714)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:37:28.197162,"(4.6, 8.2, 5.584615384615384)","(10.0, 18.5, 15.399999999999999)","(11.0, 36.0, 34.114285714285714)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:37:29.337265,"(4.6, 8.2, 5.584615384615384)","(10.0, 18.5, 15.399999999999999)","(11.0, 36.0, 34.114285714285714)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:37:30.420017,"(4.6, 8.2, 5.584615384615384)","(10.0, 18.5, 15.399999999999999)","(11.0, 36.0, 34.114285714285714)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:37:31.477282,"(4.6, 8.2, 5.584615384615384)","(10.0, 18.5, 15.399999999999999)","(11.0, 36.0, 34.114285714285714)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:37:32.584102,"(4.6, 8.2, 5.584615384615384)","(10.0, 18.5, 15.399999999999999)","(11.0, 36.0, 34.114285714285714)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:37:33.688372,"(4.6, 8.2, 5.584615384615384)","(10.0, 18.5, 15.399999999999999)","(11.0, 36.0, 34.114285714285714)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:37:34.792352,"(4.6, 8.2, 5.584615384615384)","(10.0, 18.5, 15.399999999999999)","(11.0, 36.0, 34.114285714285714)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:37:35.888348,"(4.6, 8.2, 5.584615384615384)","(10.0, 18.5, 15.399999999999999)","(11.0, 36.0, 34.114285714285714)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:37:37.050310,"(4.6, 8.2, 5.584615384615384)","(10.0, 18.5, 15.399999999999999)","(11.0, 36.0, 34.114285714285714)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:37:38.255941,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 15.399999999999999)","(11.0, 36.0, 34.114285714285714)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:37:39.365068,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 15.399999999999999)","(11.0, 36.0, 34.114285714285714)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:37:40.531030,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 15.399999999999999)","(11.0, 36.0, 34.114285714285714)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:37:41.692258,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 15.399999999999999)","(11.0, 36.0, 34.114285714285714)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:37:42.789289,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 15.399999999999999)","(11.0, 36.0, 34.114285714285714)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:37:43.819868,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 15.399999999999999)","(11.0, 36.0, 34.114285714285714)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:37:44.868913,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 15.399999999999999)","(11.0, 36.0, 34.114285714285714)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:37:45.941039,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 15.399999999999999)","(11.0, 36.0, 34.114285714285714)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:37:46.985216,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 15.399999999999999)","(11.0, 36.0, 34.114285714285714)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:37:48.059607,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 15.399999999999999)","(11.0, 36.0, 34.114285714285714)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:37:49.110497,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 15.399999999999999)","(11.0, 36.0, 34.114285714285714)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:37:50.179961,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 15.399999999999999)","(11.0, 36.0, 34.114285714285714)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:37:51.280129,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 15.399999999999999)","(11.0, 36.0, 34.114285714285714)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:37:52.317232,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 15.399999999999999)","(11.0, 36.0, 34.114285714285714)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:37:53.352004,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 15.399999999999999)","(11.0, 36.0, 34.114285714285714)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:37:54.374265,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 15.399999999999999)","(11.0, 36.0, 34.114285714285714)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:37:55.405928,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 15.399999999999999)","(11.0, 36.0, 34.114285714285714)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:37:56.420261,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 15.399999999999999)","(11.0, 36.0, 34.114285714285714)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:37:57.488398,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 15.399999999999999)","(11.0, 36.0, 34.114285714285714)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:37:58.563363,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 15.399999999999999)","(11.0, 36.0, 34.114285714285714)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:37:59.623330,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 15.399999999999999)","(11.0, 36.0, 34.114285714285714)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:38:00.720572,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 15.399999999999999)","(11.0, 36.0, 34.114285714285714)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:38:01.914552,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 15.399999999999999)","(11.0, 36.0, 34.114285714285714)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:38:03.056045,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 15.399999999999999)","(11.0, 36.0, 34.114285714285714)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:38:04.419372,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 15.399999999999999)","(11.0, 36.0, 34.114285714285714)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:38:05.674373,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 15.399999999999999)","(11.0, 36.0, 34.114285714285714)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:38:06.882264,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 15.399999999999999)","(11.0, 36.0, 34.114285714285714)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:38:08.126439,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 15.399999999999999)","(11.0, 36.0, 34.114285714285714)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 23.0)","(10.0, 18.5, 16.68)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:38:09.362085,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 16.816666666666666)","(11.0, 36.0, 33.36)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 24.9375)","(10.0, 18.5, 16.68)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:38:10.527674,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 16.816666666666666)","(11.0, 36.0, 33.36)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 24.9375)","(10.0, 18.5, 16.68)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:38:11.722554,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 16.816666666666666)","(11.0, 36.0, 33.36)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 24.9375)","(10.0, 18.5, 16.68)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:38:12.785799,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 16.816666666666666)","(11.0, 36.0, 33.36)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 24.9375)","(10.0, 18.5, 16.68)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:38:13.868270,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 16.816666666666666)","(11.0, 36.0, 33.36)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 24.9375)","(10.0, 18.5, 16.68)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:38:14.947233,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 16.816666666666666)","(11.0, 36.0, 33.36)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 24.9375)","(10.0, 18.5, 16.68)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:38:16.065272,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 16.816666666666666)","(11.0, 36.0, 33.36)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 24.9375)","(10.0, 18.5, 16.68)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:38:17.178385,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 16.816666666666666)","(11.0, 36.0, 33.36)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 24.9375)","(10.0, 18.5, 16.68)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:38:18.257205,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 16.816666666666666)","(11.0, 36.0, 33.36)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 24.9375)","(10.0, 18.5, 16.68)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:38:19.336851,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 16.816666666666666)","(11.0, 36.0, 33.36)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 24.9375)","(10.0, 18.5, 16.68)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:38:20.482528,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 16.816666666666666)","(11.0, 36.0, 33.36)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 24.9375)","(10.0, 18.5, 16.68)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:38:21.607003,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 16.816666666666666)","(11.0, 36.0, 33.36)","(4.8, 15.5, 14.86)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 24.9375)","(10.0, 18.5, 16.68)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:38:22.670273,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 16.816666666666666)","(11.0, 36.0, 33.36)","(4.8, 15.5, 14.566666666666666)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 24.9375)","(10.0, 18.5, 16.68)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:38:23.805695,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 16.816666666666666)","(11.0, 36.0, 33.36)","(4.8, 15.5, 14.566666666666666)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 24.9375)","(10.0, 18.5, 16.68)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:38:24.953433,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 16.816666666666666)","(11.0, 36.0, 33.36)","(4.8, 15.5, 14.566666666666666)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 24.9375)","(10.0, 18.5, 16.68)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:38:26.129484,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 16.816666666666666)","(11.0, 36.0, 33.36)","(4.8, 15.5, 14.566666666666666)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 24.9375)","(10.0, 18.5, 16.68)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:38:27.332252,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 16.816666666666666)","(11.0, 36.0, 33.36)","(4.8, 15.5, 14.566666666666666)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 24.9375)","(10.0, 18.5, 16.68)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:38:28.570370,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 16.816666666666666)","(11.0, 36.0, 33.36)","(4.8, 15.5, 14.566666666666666)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 24.9375)","(10.0, 18.5, 16.68)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:38:29.773159,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 16.816666666666666)","(11.0, 36.0, 33.36)","(4.8, 15.5, 14.566666666666666)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 24.9375)","(10.0, 18.5, 16.68)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:38:30.928611,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 16.816666666666666)","(11.0, 36.0, 33.36)","(4.8, 15.5, 14.566666666666666)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 24.9375)","(10.0, 18.5, 16.68)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:38:32.085598,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 16.816666666666666)","(11.0, 36.0, 33.36)","(4.8, 15.5, 14.566666666666666)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 24.9375)","(10.0, 18.5, 16.68)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:38:33.264910,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 16.816666666666666)","(11.0, 36.0, 33.36)","(4.8, 15.5, 14.566666666666666)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 24.9375)","(10.0, 18.5, 16.68)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:38:34.459290,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 16.816666666666666)","(11.0, 36.0, 33.36)","(4.8, 15.5, 14.566666666666666)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 24.9375)","(10.0, 18.5, 16.68)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:38:35.561174,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 16.816666666666666)","(11.0, 36.0, 33.36)","(4.8, 15.5, 14.566666666666666)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 24.9375)","(10.0, 18.5, 16.68)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:38:36.659548,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 16.816666666666666)","(11.0, 36.0, 33.36)","(4.8, 15.5, 14.566666666666666)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 24.9375)","(10.0, 18.5, 16.68)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:38:37.751893,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 16.816666666666666)","(11.0, 36.0, 33.36)","(4.8, 15.5, 14.566666666666666)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 24.9375)","(10.0, 18.5, 16.68)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:38:38.926328,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 16.816666666666666)","(11.0, 36.0, 33.36)","(4.8, 15.5, 14.566666666666666)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 24.9375)","(10.0, 18.5, 16.68)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:38:40.082342,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 16.816666666666666)","(11.0, 36.0, 33.36)","(4.8, 15.5, 14.566666666666666)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 24.9375)","(10.0, 18.5, 16.68)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:38:41.254179,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 16.816666666666666)","(11.0, 36.0, 33.36)","(4.8, 15.5, 14.566666666666666)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 24.9375)","(10.0, 18.5, 16.68)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:38:42.430238,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 16.816666666666666)","(11.0, 36.0, 33.36)","(4.8, 15.5, 14.566666666666666)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 24.9375)","(10.0, 18.5, 16.68)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:38:43.642630,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 16.816666666666666)","(11.0, 36.0, 33.36)","(4.8, 15.5, 14.566666666666666)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 24.9375)","(10.0, 18.5, 16.68)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:38:44.869130,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 16.816666666666666)","(11.0, 36.0, 33.36)","(4.8, 15.5, 14.566666666666666)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 24.9375)","(10.0, 18.5, 16.68)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:38:46.016753,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 16.816666666666666)","(11.0, 36.0, 33.36)","(4.8, 15.5, 14.566666666666666)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 24.9375)","(10.0, 18.5, 16.68)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:38:47.217974,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 16.816666666666666)","(11.0, 36.0, 33.36)","(4.8, 15.5, 14.566666666666666)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 24.9375)","(10.0, 18.5, 16.68)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:38:48.463370,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 16.816666666666666)","(11.0, 36.0, 33.36)","(4.8, 15.5, 14.566666666666666)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 24.9375)","(10.0, 18.5, 16.68)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:38:49.698116,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 16.816666666666666)","(11.0, 36.0, 33.36)","(4.8, 15.5, 14.566666666666666)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 24.9375)","(10.0, 18.5, 16.68)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:38:50.921342,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 16.816666666666666)","(11.0, 36.0, 33.36)","(4.8, 15.5, 14.566666666666666)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 24.9375)","(10.0, 18.5, 16.68)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:38:52.160483,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 16.816666666666666)","(11.0, 36.0, 33.36)","(4.8, 15.5, 14.566666666666666)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 24.9375)","(10.0, 18.5, 16.68)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:38:53.334030,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 16.816666666666666)","(11.0, 36.0, 33.36)","(4.8, 15.5, 14.566666666666666)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 24.9375)","(10.0, 18.5, 16.68)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:38:54.417653,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 16.816666666666666)","(11.0, 36.0, 33.36)","(4.8, 15.5, 14.566666666666666)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 24.9375)","(10.0, 18.5, 16.68)","(7.5, 15.5, 14.285714285714285)"
10-01-2023 12:38:55.443040,"(4.6, 8.2, 6.9692307692307685)","(10.0, 18.5, 16.816666666666666)","(11.0, 36.0, 33.36)","(4.8, 15.5, 14.566666666666666)","(2.7, 8.0, 3.065142857142857)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 15.5, 14.285714285714285)"
