,Goldstar Gigi,Laredo Jewel,Epic Blossom,Homebush Thaw,Rosehip,Mighty Mccook,Mustang Megan,Sugar Time
12-01-2023 17:40:28.262273,"(2.25, 3.6, 2.55)","(5.0, 9.0, 8.366666666666667)","(15.0, 32.0, 20.0)","(12.0, 25.0, 17.75)","(3.8, 5.8, 5.329411764705882)","(14.0, 29.0, 18.0)","(18.0, 100.0, 49.230769230769226)","(8.5, 18.5, 11.9)"
12-01-2023 17:40:29.376048,"(2.25, 3.6, 2.55)","(5.0, 9.0, 8.366666666666667)","(15.0, 32.0, 20.0)","(12.0, 25.0, 17.75)","(3.8, 5.8, 4.825)","(14.0, 29.0, 18.0)","(18.0, 100.0, 49.230769230769226)","(8.5, 18.5, 11.9)"
12-01-2023 17:40:30.507508,"(2.25, 3.6, 3.0272727272727273)","(5.0, 9.0, 8.366666666666667)","(15.0, 32.0, 20.0)","(12.0, 25.0, 17.75)","(3.8, 5.8, 4.825)","(14.0, 29.0, 18.0)","(18.0, 100.0, 49.230769230769226)","(8.5, 18.5, 11.9)"
12-01-2023 17:40:31.607695,"(2.25, 3.6, 3.0272727272727273)","(5.0, 9.0, 8.366666666666667)","(15.0, 32.0, 20.0)","(12.0, 25.0, 17.75)","(3.8, 5.8, 4.825)","(14.0, 29.0, 18.0)","(18.0, 100.0, 49.230769230769226)","(8.5, 18.5, 11.9)"
12-01-2023 17:40:32.798504,"(2.25, 3.6, 3.0272727272727273)","(5.0, 9.0, 6.714285714285714)","(15.0, 32.0, 20.0)","(12.0, 25.0, 17.75)","(3.8, 5.8, 4.825)","(14.0, 29.0, 18.0)","(18.0, 100.0, 49.230769230769226)","(8.5, 18.5, 11.9)"
12-01-2023 17:40:34.024639,"(2.25, 3.6, 3.0272727272727273)","(5.0, 9.0, 6.714285714285714)","(15.0, 32.0, 20.0)","(12.0, 25.0, 17.75)","(3.8, 5.8, 4.825)","(14.0, 29.0, 18.0)","(18.0, 100.0, 49.230769230769226)","(8.5, 18.5, 11.9)"
12-01-2023 17:40:35.239685,"(2.25, 3.6, 3.0272727272727273)","(5.0, 9.0, 6.714285714285714)","(15.0, 32.0, 20.0)","(12.0, 25.0, 17.75)","(3.8, 5.8, 4.825)","(14.0, 29.0, 18.0)","(18.0, 100.0, 49.230769230769226)","(8.5, 18.5, 11.9)"
12-01-2023 17:40:36.392245,"(2.25, 3.6, 3.0272727272727273)","(5.0, 9.0, 6.714285714285714)","(15.0, 32.0, 20.0)","(12.0, 25.0, 17.75)","(3.8, 5.8, 4.825)","(14.0, 29.0, 18.0)","(18.0, 100.0, 49.230769230769226)","(8.5, 18.5, 11.9)"
12-01-2023 17:40:37.611103,"(2.25, 3.6, 3.0272727272727273)","(5.0, 9.0, 6.714285714285714)","(15.0, 32.0, 20.0)","(12.0, 25.0, 17.75)","(3.8, 5.8, 4.825)","(14.0, 29.0, 18.0)","(18.0, 100.0, 49.230769230769226)","(8.5, 18.5, 11.9)"
12-01-2023 17:40:38.871384,"(2.25, 3.6, 3.0272727272727273)","(5.0, 9.0, 6.714285714285714)","(15.0, 32.0, 20.0)","(12.0, 25.0, 17.75)","(3.8, 5.8, 4.825)","(14.0, 29.0, 18.0)","(18.0, 100.0, 49.230769230769226)","(8.5, 18.5, 11.9)"
12-01-2023 17:40:40.094267,"(2.25, 3.6, 3.0272727272727273)","(5.0, 9.0, 6.714285714285714)","(15.0, 32.0, 20.0)","(12.0, 25.0, 17.75)","(3.8, 5.8, 4.825)","(14.0, 29.0, 18.0)","(18.0, 100.0, 49.230769230769226)","(8.5, 18.5, 11.9)"
12-01-2023 17:40:41.337800,"(2.25, 3.6, 3.0272727272727273)","(5.0, 9.0, 6.714285714285714)","(15.0, 32.0, 20.0)","(12.0, 25.0, 17.75)","(3.8, 5.8, 4.825)","(14.0, 29.0, 18.0)","(18.0, 100.0, 49.230769230769226)","(8.5, 18.5, 11.9)"
12-01-2023 17:40:42.495692,"(2.25, 3.6, 3.2555555555555555)","(5.0, 9.0, 6.714285714285714)","(15.0, 32.0, 20.0)","(12.0, 26.0, 18.25)","(3.8, 5.8, 4.825)","(14.0, 29.0, 18.0)","(18.0, 100.0, 63.33333333333333)","(8.5, 18.5, 11.9)"
12-01-2023 17:40:43.685558,"(2.25, 3.6, 3.2555555555555555)","(5.0, 9.0, 6.714285714285714)","(15.0, 32.0, 27.888888888888886)","(12.0, 26.0, 20.833333333333336)","(3.8, 5.8, 4.825)","(14.0, 29.0, 26.5)","(18.0, 100.0, 63.33333333333333)","(8.5, 18.5, 11.9)"
12-01-2023 17:40:44.924792,"(2.25, 3.6, 3.2555555555555555)","(5.0, 9.0, 6.714285714285714)","(15.0, 32.0, 27.888888888888886)","(12.0, 26.0, 18.25)","(3.8, 5.8, 4.825)","(14.0, 29.0, 26.5)","(18.0, 100.0, 63.33333333333333)","(8.5, 18.5, 11.9)"
12-01-2023 17:40:46.176961,"(2.25, 3.6, 3.2555555555555555)","(5.0, 9.0, 6.714285714285714)","(15.0, 32.0, 26.0)","(12.0, 26.0, 18.25)","(3.8, 5.8, 4.825)","(14.0, 29.0, 26.5)","(18.0, 100.0, 63.33333333333333)","(8.5, 18.5, 11.9)"
12-01-2023 17:40:47.344105,"(2.25, 3.6, 3.2555555555555555)","(5.0, 9.0, 6.714285714285714)","(15.0, 32.0, 26.0)","(12.0, 26.0, 18.25)","(3.8, 5.8, 4.825)","(14.0, 29.0, 18.333333333333332)","(18.0, 100.0, 49.230769230769226)","(8.5, 18.5, 11.9)"
12-01-2023 17:40:48.523610,"(2.25, 3.6, 3.2555555555555555)","(5.0, 9.0, 6.714285714285714)","(15.0, 32.0, 26.0)","(12.0, 26.0, 18.25)","(3.8, 5.8, 4.825)","(14.0, 29.0, 18.333333333333332)","(18.0, 100.0, 49.230769230769226)","(8.5, 18.5, 11.9)"
12-01-2023 17:40:49.570743,"(2.25, 3.6, 3.2555555555555555)","(5.0, 9.0, 6.714285714285714)","(15.0, 32.0, 26.0)","(12.0, 26.0, 18.25)","(3.8, 5.8, 4.825)","(14.0, 29.0, 18.333333333333332)","(18.0, 100.0, 49.230769230769226)","(8.5, 18.5, 11.9)"
12-01-2023 17:40:50.771394,"(2.25, 3.6, 3.2555555555555555)","(5.0, 9.0, 6.714285714285714)","(15.0, 32.0, 26.0)","(12.0, 26.0, 18.25)","(3.8, 5.8, 4.825)","(14.0, 29.0, 18.333333333333332)","(18.0, 100.0, 49.230769230769226)","(8.5, 18.5, 11.9)"
12-01-2023 17:40:51.921705,"(2.25, 3.6, 3.2555555555555555)","(5.0, 9.0, 6.714285714285714)","(15.0, 32.0, 26.0)","(12.0, 26.0, 18.25)","(3.8, 5.8, 4.825)","(14.0, 29.0, 18.333333333333332)","(18.0, 100.0, 49.230769230769226)","(8.5, 18.5, 11.9)"
12-01-2023 17:40:53.051527,"(2.25, 3.6, 3.2555555555555555)","(5.0, 9.0, 6.714285714285714)","(15.0, 32.0, 26.0)","(12.0, 26.0, 18.25)","(3.8, 5.8, 5.41)","(14.0, 29.0, 18.333333333333332)","(18.0, 100.0, 49.230769230769226)","(8.5, 18.5, 11.9)"
12-01-2023 17:40:54.192560,"(2.25, 3.65, 3.346470588235294)","(5.0, 9.0, 6.714285714285714)","(15.0, 32.0, 26.0)","(12.0, 26.0, 18.25)","(3.8, 5.8, 5.41)","(14.0, 29.0, 18.333333333333332)","(18.0, 100.0, 49.230769230769226)","(8.5, 18.5, 11.9)"
12-01-2023 17:40:55.301602,"(2.25, 3.65, 3.346470588235294)","(5.0, 9.0, 6.714285714285714)","(15.0, 32.0, 26.0)","(12.0, 26.0, 18.25)","(3.8, 5.8, 5.41)","(14.0, 29.0, 18.333333333333332)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:40:56.498399,"(2.25, 3.65, 3.346470588235294)","(5.0, 9.0, 6.714285714285714)","(15.0, 32.0, 26.0)","(12.0, 26.0, 18.25)","(3.8, 5.8, 5.41)","(14.0, 29.0, 18.333333333333332)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:40:57.643713,"(2.25, 3.65, 3.346470588235294)","(5.0, 9.0, 6.714285714285714)","(15.0, 32.0, 26.0)","(12.0, 26.0, 18.25)","(3.8, 5.8, 5.41)","(14.0, 29.0, 18.333333333333332)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:40:58.789731,"(2.25, 3.65, 3.346470588235294)","(5.0, 9.0, 6.714285714285714)","(15.0, 32.0, 26.0)","(12.0, 26.0, 18.25)","(3.8, 5.8, 5.41)","(14.0, 29.0, 18.333333333333332)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:40:59.928224,"(2.25, 3.65, 2.554)","(5.0, 9.0, 6.714285714285714)","(15.0, 32.0, 26.0)","(12.0, 26.0, 18.25)","(3.8, 5.8, 5.41)","(14.0, 29.0, 18.333333333333332)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:01.110720,"(2.25, 3.65, 2.554)","(5.0, 9.0, 6.714285714285714)","(15.0, 32.0, 26.0)","(12.0, 26.0, 18.25)","(3.8, 5.8, 5.41)","(14.0, 29.0, 18.333333333333332)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:02.320161,"(2.25, 3.65, 2.554)","(5.0, 9.0, 8.142857142857142)","(15.0, 32.0, 26.0)","(12.0, 26.0, 18.25)","(3.8, 5.8, 5.41)","(14.0, 29.0, 18.333333333333332)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:03.466037,"(2.25, 3.65, 2.554)","(5.0, 9.0, 8.142857142857142)","(15.0, 32.0, 26.0)","(12.0, 26.0, 18.25)","(3.8, 5.8, 5.41)","(14.0, 29.0, 18.333333333333332)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:04.623191,"(2.25, 3.65, 2.554)","(5.0, 9.0, 8.142857142857142)","(15.0, 32.0, 26.0)","(12.0, 26.0, 18.25)","(3.8, 5.8, 5.41)","(14.0, 29.0, 18.333333333333332)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:05.740275,"(2.25, 3.65, 2.554)","(5.0, 9.0, 8.142857142857142)","(15.0, 32.0, 26.0)","(12.0, 26.0, 18.25)","(3.8, 5.8, 5.543749999999999)","(14.0, 29.0, 18.333333333333332)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:06.938209,"(2.25, 3.65, 2.554)","(5.0, 9.0, 8.142857142857142)","(15.0, 32.0, 26.0)","(12.0, 26.0, 18.25)","(3.8, 5.8, 5.543749999999999)","(14.0, 29.0, 18.333333333333332)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:08.093644,"(2.25, 3.65, 2.554)","(5.0, 9.0, 8.142857142857142)","(15.0, 32.0, 26.0)","(12.0, 26.0, 18.25)","(3.8, 5.8, 5.543749999999999)","(14.0, 29.0, 18.333333333333332)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:09.201699,"(2.25, 3.65, 2.554)","(5.0, 9.0, 8.142857142857142)","(15.0, 32.0, 26.0)","(12.0, 26.0, 18.25)","(3.8, 5.8, 5.543749999999999)","(14.0, 29.0, 18.333333333333332)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:10.274119,"(2.25, 3.65, 2.554)","(5.0, 9.0, 8.142857142857142)","(15.0, 32.0, 26.0)","(12.0, 26.0, 18.25)","(3.8, 5.8, 5.675)","(14.0, 29.0, 18.333333333333332)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:11.342015,"(2.25, 3.65, 2.554)","(5.0, 9.0, 8.142857142857142)","(15.0, 32.0, 26.0)","(12.0, 26.0, 18.25)","(3.8, 5.8, 5.68235294117647)","(14.0, 29.0, 18.333333333333332)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:12.440315,"(2.25, 3.65, 2.554)","(5.0, 9.0, 8.142857142857142)","(15.0, 32.0, 26.0)","(12.0, 26.0, 18.25)","(3.8, 5.8, 5.68235294117647)","(14.0, 29.0, 18.333333333333332)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:13.558796,"(2.25, 3.65, 2.554)","(5.0, 9.0, 8.142857142857142)","(15.0, 32.0, 26.0)","(12.0, 26.0, 18.25)","(3.8, 5.8, 5.68235294117647)","(14.0, 29.0, 26.5)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:14.576821,"(2.25, 3.65, 2.554)","(5.0, 9.0, 8.142857142857142)","(15.0, 32.0, 26.0)","(12.0, 26.0, 15.666666666666668)","(3.8, 5.8, 5.68235294117647)","(14.0, 29.0, 18.666666666666668)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:15.658100,"(2.25, 3.65, 2.554)","(5.0, 9.0, 8.142857142857142)","(15.0, 32.0, 26.0)","(12.0, 26.0, 15.666666666666668)","(3.8, 5.8, 5.68235294117647)","(14.0, 29.0, 18.666666666666668)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:16.813085,"(2.25, 3.65, 2.554)","(5.0, 9.0, 8.142857142857142)","(15.0, 32.0, 26.0)","(12.0, 26.0, 15.666666666666668)","(3.8, 5.8, 5.68235294117647)","(14.0, 29.0, 18.666666666666668)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:17.910562,"(2.25, 3.65, 2.554)","(5.0, 9.0, 8.142857142857142)","(15.0, 32.0, 26.0)","(12.0, 26.0, 15.666666666666668)","(3.8, 5.8, 5.68235294117647)","(14.0, 29.0, 18.666666666666668)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:18.945116,"(2.25, 3.65, 2.554)","(5.0, 9.0, 8.142857142857142)","(15.0, 32.0, 26.0)","(12.0, 26.0, 15.666666666666668)","(3.8, 5.8, 5.68235294117647)","(14.0, 29.0, 18.666666666666668)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:20.050369,"(2.25, 3.65, 2.554)","(5.0, 9.0, 8.142857142857142)","(15.0, 32.0, 26.0)","(12.0, 26.0, 15.666666666666668)","(3.8, 5.8, 5.68235294117647)","(14.0, 29.0, 18.666666666666668)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:21.169558,"(2.25, 3.65, 2.554)","(5.0, 9.0, 8.142857142857142)","(15.0, 32.0, 26.0)","(12.0, 26.0, 15.666666666666668)","(3.8, 5.8, 5.68235294117647)","(14.0, 29.0, 18.666666666666668)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:22.207532,"(2.25, 3.65, 2.554)","(5.0, 9.0, 8.142857142857142)","(15.0, 32.0, 26.0)","(12.0, 26.0, 15.666666666666668)","(3.8, 5.8, 5.68235294117647)","(14.0, 29.0, 18.666666666666668)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:23.218243,"(2.25, 3.65, 3.2284615384615383)","(5.0, 9.0, 8.142857142857142)","(15.0, 32.0, 26.0)","(12.0, 26.0, 15.666666666666668)","(3.8, 5.8, 5.68235294117647)","(14.0, 29.0, 18.666666666666668)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:24.343417,"(2.25, 3.65, 3.2284615384615383)","(5.0, 9.0, 8.142857142857142)","(15.0, 32.0, 26.0)","(12.0, 26.0, 15.666666666666668)","(3.8, 5.8, 5.68235294117647)","(14.0, 29.0, 18.666666666666668)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:25.515888,"(2.25, 3.65, 3.2284615384615383)","(5.0, 9.0, 8.142857142857142)","(15.0, 32.0, 26.0)","(12.0, 26.0, 15.666666666666668)","(3.8, 5.8, 5.68235294117647)","(14.0, 29.0, 18.666666666666668)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:26.668951,"(2.25, 3.65, 3.2284615384615383)","(5.0, 9.0, 8.142857142857142)","(15.0, 32.0, 26.0)","(12.0, 26.0, 15.666666666666668)","(3.8, 5.8, 5.68235294117647)","(14.0, 29.0, 18.666666666666668)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:27.828521,"(2.25, 3.65, 3.2284615384615383)","(5.0, 9.0, 8.142857142857142)","(15.0, 32.0, 26.0)","(12.0, 26.0, 15.666666666666668)","(3.8, 5.8, 5.68235294117647)","(14.0, 29.0, 18.666666666666668)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:29.067154,"(2.25, 3.65, 3.2284615384615383)","(5.0, 9.0, 8.142857142857142)","(15.0, 32.0, 26.0)","(12.0, 26.0, 15.666666666666668)","(3.8, 5.8, 5.41)","(14.0, 29.0, 18.666666666666668)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:30.341188,"(2.25, 3.65, 3.2284615384615383)","(5.0, 9.0, 8.142857142857142)","(15.0, 32.0, 26.0)","(12.0, 26.0, 15.666666666666668)","(3.8, 5.8, 5.41)","(14.0, 29.0, 18.666666666666668)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:31.560538,"(2.25, 3.65, 3.2284615384615383)","(5.0, 9.0, 8.142857142857142)","(15.0, 32.0, 26.0)","(12.0, 26.0, 15.666666666666668)","(3.8, 5.8, 5.41)","(14.0, 29.0, 18.666666666666668)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:32.795895,"(2.25, 3.65, 3.2284615384615383)","(5.0, 9.0, 8.142857142857142)","(15.0, 32.0, 26.0)","(12.0, 26.0, 15.666666666666668)","(3.8, 5.8, 5.41)","(14.0, 29.0, 18.666666666666668)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:34.126715,"(2.25, 3.65, 3.2284615384615383)","(5.0, 9.0, 8.142857142857142)","(15.0, 32.0, 26.0)","(12.0, 26.0, 15.666666666666668)","(3.8, 5.8, 5.41)","(14.0, 29.0, 18.666666666666668)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:35.551983,"(2.25, 3.65, 3.2284615384615383)","(5.0, 9.0, 8.142857142857142)","(15.0, 32.0, 26.0)","(12.0, 26.0, 15.666666666666668)","(3.8, 5.8, 5.41)","(14.0, 29.0, 18.666666666666668)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:36.761831,"(2.25, 3.65, 3.4152173913043478)","(5.0, 9.0, 8.142857142857142)","(15.0, 32.0, 26.0)","(12.0, 26.0, 15.666666666666668)","(3.8, 5.8, 5.41)","(14.0, 29.0, 18.666666666666668)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:37.894213,"(2.25, 3.65, 2.586)","(5.0, 9.0, 8.142857142857142)","(15.0, 32.0, 26.0)","(12.0, 26.0, 15.666666666666668)","(3.8, 5.8, 5.41)","(14.0, 29.0, 18.666666666666668)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:39.017725,"(2.25, 3.65, 2.586)","(5.0, 9.0, 8.142857142857142)","(15.0, 32.0, 26.0)","(12.0, 26.0, 15.666666666666668)","(3.8, 5.8, 5.41)","(14.0, 29.0, 18.666666666666668)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:40.270278,"(2.25, 3.65, 2.586)","(5.0, 9.0, 8.142857142857142)","(15.0, 32.0, 26.0)","(12.0, 26.0, 15.666666666666668)","(3.8, 5.8, 5.41)","(14.0, 29.0, 18.666666666666668)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:41.464190,"(2.25, 3.65, 2.586)","(5.0, 9.0, 7.578947368421053)","(15.0, 32.0, 26.0)","(12.0, 26.0, 15.666666666666668)","(3.8, 5.8, 5.543749999999999)","(14.0, 29.0, 18.666666666666668)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:42.592013,"(2.25, 3.65, 2.586)","(5.0, 9.0, 7.578947368421053)","(15.0, 32.0, 26.0)","(12.0, 26.0, 15.666666666666668)","(3.8, 5.8, 5.543749999999999)","(14.0, 29.0, 18.666666666666668)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:43.733080,"(2.25, 3.65, 2.586)","(5.0, 9.0, 7.578947368421053)","(15.0, 32.0, 28.4)","(12.0, 26.0, 15.666666666666668)","(3.8, 5.8, 5.543749999999999)","(14.0, 29.0, 18.333333333333332)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:44.879016,"(2.25, 3.65, 2.586)","(5.0, 8.6, 7.857142857142857)","(15.0, 32.0, 26.0)","(12.0, 26.0, 15.666666666666668)","(3.8, 5.8, 5.543749999999999)","(14.0, 29.0, 18.333333333333332)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:45.990531,"(2.25, 3.65, 2.586)","(5.0, 8.6, 7.857142857142857)","(15.0, 32.0, 26.0)","(12.0, 26.0, 15.666666666666668)","(3.8, 5.8, 5.543749999999999)","(14.0, 29.0, 18.333333333333332)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:47.135092,"(2.25, 3.65, 2.586)","(5.0, 8.6, 7.857142857142857)","(15.0, 32.0, 26.0)","(12.0, 26.0, 15.666666666666668)","(3.8, 5.8, 5.675)","(14.0, 29.0, 18.333333333333332)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:48.195729,"(2.25, 3.65, 2.586)","(5.0, 8.6, 7.857142857142857)","(15.0, 32.0, 26.0)","(12.0, 26.0, 15.666666666666668)","(3.8, 5.8, 5.675)","(14.0, 29.0, 18.333333333333332)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:49.252212,"(2.25, 3.65, 2.586)","(5.0, 8.6, 7.857142857142857)","(15.0, 32.0, 26.0)","(12.0, 26.0, 15.666666666666668)","(3.8, 5.8, 5.675)","(14.0, 29.0, 18.333333333333332)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:50.349629,"(2.25, 3.65, 2.586)","(5.0, 8.6, 7.857142857142857)","(15.0, 32.0, 26.0)","(12.0, 26.0, 15.666666666666668)","(3.8, 5.8, 5.675)","(14.0, 29.0, 18.333333333333332)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:51.432509,"(2.25, 3.65, 2.586)","(5.0, 8.8, 8.545454545454547)","(15.0, 32.0, 26.0)","(12.0, 26.0, 15.666666666666668)","(3.8, 5.8, 5.675)","(14.0, 29.0, 18.333333333333332)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:52.433192,"(2.25, 3.65, 2.586)","(5.0, 8.8, 8.545454545454547)","(15.0, 32.0, 26.0)","(12.0, 26.0, 15.666666666666668)","(3.8, 5.8, 5.675)","(14.0, 29.0, 18.333333333333332)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:53.505544,"(2.25, 3.65, 2.586)","(5.0, 8.8, 8.545454545454547)","(15.0, 32.0, 26.0)","(12.0, 26.0, 15.666666666666668)","(3.8, 5.8, 5.675)","(14.0, 29.0, 18.333333333333332)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:54.589236,"(2.25, 3.65, 2.586)","(5.0, 8.8, 8.545454545454547)","(15.0, 32.0, 26.0)","(12.0, 26.0, 15.666666666666668)","(3.8, 5.8, 5.675)","(14.0, 29.0, 18.333333333333332)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:55.635349,"(2.25, 3.65, 2.586)","(5.0, 8.8, 8.545454545454547)","(15.0, 32.0, 26.0)","(12.0, 26.0, 15.666666666666668)","(3.8, 5.8, 5.675)","(14.0, 29.0, 18.333333333333332)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:56.690680,"(2.25, 3.65, 2.586)","(5.0, 8.8, 8.545454545454547)","(15.0, 32.0, 26.0)","(12.0, 26.0, 15.666666666666668)","(3.8, 5.8, 5.675)","(14.0, 29.0, 18.333333333333332)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:57.815842,"(2.25, 3.65, 2.586)","(5.0, 8.8, 8.545454545454547)","(15.0, 32.0, 26.0)","(12.0, 26.0, 15.666666666666668)","(3.8, 5.8, 5.675)","(14.0, 29.0, 18.333333333333332)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:41:59.056996,"(2.25, 3.65, 2.586)","(5.0, 8.8, 8.545454545454547)","(15.0, 32.0, 26.0)","(12.0, 26.0, 15.666666666666668)","(3.8, 5.8, 5.675)","(14.0, 29.0, 18.333333333333332)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:42:00.246865,"(2.25, 3.65, 2.586)","(5.0, 8.8, 8.545454545454547)","(15.0, 32.0, 26.0)","(12.0, 26.0, 15.666666666666668)","(3.8, 5.8, 5.675)","(14.0, 29.0, 18.333333333333332)","(18.0, 100.0, 49.53846153846153)","(8.5, 18.5, 11.9)"
12-01-2023 17:42:01.403366,"(2.25, 3.65, 2.586)","(5.0, 8.8, 7.866666666666667)","(15.0, 32.0, 24.833333333333336)","(12.0, 26.0, 22.1)","(3.8, 5.8, 5.675)","(14.0, 29.0, 25.857142857142858)","(18.0, 100.0, 65.83333333333333)","(8.5, 18.5, 13.879999999999999)"
12-01-2023 17:42:02.503104,"(2.25, 3.65, 2.586)","(5.0, 8.8, 7.866666666666667)","(15.0, 30.0, 24.833333333333336)","(12.0, 25.0, 17.75)","(3.8, 5.8, 5.675)","(14.0, 28.0, 25.857142857142858)","(18.0, 100.0, 65.83333333333333)","(8.5, 18.5, 13.879999999999999)"
12-01-2023 17:42:03.583059,"(2.25, 3.65, 2.586)","(5.0, 8.8, 7.866666666666667)","(15.0, 30.0, 24.833333333333336)","(12.0, 25.0, 23.0)","(3.8, 5.8, 5.675)","(14.0, 28.0, 25.857142857142858)","(18.0, 100.0, 65.83333333333333)","(8.5, 18.5, 13.879999999999999)"
12-01-2023 17:42:04.713721,"(2.25, 3.65, 2.586)","(5.0, 8.8, 7.866666666666667)","(15.0, 30.0, 24.833333333333336)","(12.0, 25.0, 23.0)","(3.8, 5.8, 5.675)","(14.0, 28.0, 25.857142857142858)","(18.0, 100.0, 65.83333333333333)","(8.5, 18.5, 13.879999999999999)"
