,Disputed River,Mr Im A Believer,Winds Of March,Go Woody,Italian Award,Kokonotsu,Jenni Of Avalon,La Sarthe,Ocherous
04-01-2023 12:26:53.980887,"(3.9, 4.9, 4.896410256410257)","(1.9, 2.18, 2.1757723577235772)","(19.0, 26.0, 25.5)","(7.0, 11.0, 10.321739130434782)","(51.0, 280.0, 149.56521739130434)","(6.5, 9.2, 9.117948717948718)","(21.0, 32.0, 29.846153846153847)","(26.0, 75.0, 51.666666666666664)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:26:55.163992,"(3.9, 4.9, 4.896410256410257)","(1.9, 2.18, 2.1753982300884958)","(19.0, 26.0, 25.5)","(7.0, 11.0, 10.321739130434782)","(51.0, 280.0, 149.56521739130434)","(6.5, 9.2, 9.117948717948718)","(21.0, 32.0, 29.846153846153847)","(26.0, 75.0, 51.666666666666664)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:26:56.367053,"(3.9, 4.9, 4.896410256410257)","(1.9, 2.18, 2.1753982300884958)","(19.0, 26.0, 25.5)","(7.0, 11.0, 10.321739130434782)","(51.0, 280.0, 149.56521739130434)","(6.5, 9.2, 9.117948717948718)","(21.0, 32.0, 29.846153846153847)","(26.0, 75.0, 51.666666666666664)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:26:57.580074,"(3.9, 4.9, 4.896410256410257)","(1.9, 2.18, 2.1753982300884958)","(19.0, 26.0, 25.5)","(7.0, 11.0, 10.321739130434782)","(51.0, 280.0, 149.56521739130434)","(6.5, 9.2, 9.117948717948718)","(21.0, 32.0, 29.846153846153847)","(26.0, 75.0, 51.666666666666664)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:26:58.766655,"(3.9, 4.9, 4.896410256410257)","(1.9, 2.18, 2.1753982300884958)","(19.0, 26.0, 25.5)","(7.0, 11.0, 10.321739130434782)","(51.0, 280.0, 149.56521739130434)","(6.5, 9.2, 9.117948717948718)","(21.0, 32.0, 29.846153846153847)","(26.0, 75.0, 51.666666666666664)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:26:59.956796,"(3.9, 4.9, 4.896410256410257)","(1.9, 2.18, 2.1753982300884958)","(19.0, 26.0, 25.5)","(7.0, 11.0, 10.321739130434782)","(51.0, 280.0, 149.56521739130434)","(6.5, 9.2, 9.117948717948718)","(21.0, 32.0, 29.846153846153847)","(26.0, 75.0, 51.666666666666664)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:01.157665,"(3.9, 4.9, 4.896410256410257)","(1.9, 2.18, 2.1753982300884958)","(19.0, 26.0, 25.5)","(7.0, 11.0, 9.875)","(51.0, 280.0, 149.56521739130434)","(6.5, 9.2, 9.117948717948718)","(21.0, 32.0, 29.846153846153847)","(26.0, 75.0, 53.125)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:02.409725,"(3.9, 4.9, 4.896410256410257)","(1.9, 2.18, 2.1753982300884958)","(19.0, 26.0, 25.5)","(7.0, 11.0, 9.875)","(51.0, 280.0, 149.56521739130434)","(6.5, 9.2, 9.117948717948718)","(21.0, 32.0, 29.846153846153847)","(26.0, 75.0, 53.125)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:03.619893,"(3.9, 4.9, 4.896410256410257)","(1.9, 2.18, 2.1770370370370373)","(19.0, 26.0, 25.5)","(7.0, 11.0, 9.875)","(51.0, 280.0, 149.56521739130434)","(6.5, 9.2, 9.117948717948718)","(21.0, 32.0, 29.846153846153847)","(26.0, 75.0, 53.125)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:04.797714,"(3.9, 4.9, 4.896410256410257)","(1.9, 2.18, 2.1770370370370373)","(19.0, 26.0, 25.5)","(7.0, 11.0, 9.875)","(51.0, 280.0, 149.56521739130434)","(6.5, 9.2, 9.117948717948718)","(21.0, 32.0, 29.846153846153847)","(26.0, 75.0, 53.125)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:05.925971,"(3.9, 4.9, 4.896410256410257)","(1.9, 2.18, 2.1770370370370373)","(19.0, 26.0, 25.5)","(7.0, 11.0, 9.875)","(51.0, 280.0, 149.56521739130434)","(6.5, 9.2, 9.117948717948718)","(21.0, 32.0, 29.846153846153847)","(26.0, 75.0, 53.125)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:07.050774,"(3.9, 4.9, 4.896410256410257)","(1.9, 2.18, 2.1770370370370373)","(19.0, 26.0, 25.5)","(7.0, 11.0, 9.875)","(51.0, 280.0, 149.56521739130434)","(6.5, 9.2, 9.117948717948718)","(21.0, 32.0, 29.846153846153847)","(26.0, 75.0, 53.125)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:08.141484,"(3.9, 4.9, 4.896410256410257)","(1.9, 2.18, 2.1770370370370373)","(19.0, 26.0, 25.5)","(7.0, 11.0, 9.875)","(51.0, 280.0, 149.56521739130434)","(6.5, 9.2, 9.117948717948718)","(21.0, 32.0, 29.846153846153847)","(26.0, 75.0, 53.125)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:09.252108,"(3.9, 4.9, 4.896410256410257)","(1.9, 2.18, 2.1770370370370373)","(19.0, 26.0, 25.5)","(7.0, 11.0, 9.875)","(51.0, 280.0, 149.56521739130434)","(6.5, 9.2, 9.117948717948718)","(21.0, 32.0, 29.846153846153847)","(26.0, 75.0, 53.125)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:10.362370,"(3.9, 4.9, 4.896410256410257)","(1.9, 2.18, 2.1770370370370373)","(19.0, 26.0, 25.5)","(7.0, 11.0, 9.875)","(51.0, 280.0, 149.56521739130434)","(6.5, 9.2, 9.117948717948718)","(21.0, 32.0, 29.846153846153847)","(26.0, 75.0, 53.125)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:11.468515,"(3.9, 4.9, 4.896410256410257)","(1.9, 2.18, 2.1770370370370373)","(19.0, 26.0, 25.5)","(7.0, 11.0, 9.875)","(51.0, 280.0, 149.56521739130434)","(6.5, 9.2, 9.117948717948718)","(21.0, 32.0, 29.846153846153847)","(26.0, 75.0, 53.125)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:12.562707,"(3.9, 4.9, 4.896410256410257)","(1.9, 2.18, 2.1770370370370373)","(19.0, 26.0, 25.5)","(7.0, 11.0, 9.875)","(51.0, 280.0, 149.56521739130434)","(6.5, 9.2, 9.117948717948718)","(21.0, 32.0, 29.846153846153847)","(26.0, 75.0, 53.125)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:13.691822,"(3.9, 4.9, 4.896410256410257)","(1.9, 2.18, 2.1770370370370373)","(19.0, 26.0, 25.5)","(7.0, 11.0, 9.875)","(51.0, 280.0, 149.56521739130434)","(6.5, 9.2, 9.117948717948718)","(21.0, 32.0, 29.846153846153847)","(26.0, 75.0, 53.125)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:14.846796,"(3.9, 4.9, 4.896410256410257)","(1.9, 2.18, 2.1770370370370373)","(19.0, 26.0, 25.5)","(7.0, 11.0, 9.875)","(51.0, 280.0, 149.56521739130434)","(6.5, 9.2, 9.117948717948718)","(21.0, 32.0, 29.846153846153847)","(26.0, 75.0, 53.125)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:15.951627,"(3.9, 4.9, 4.896410256410257)","(1.9, 2.18, 2.1770370370370373)","(19.0, 26.0, 25.5)","(7.0, 11.0, 9.875)","(51.0, 280.0, 149.56521739130434)","(6.5, 9.2, 9.117948717948718)","(21.0, 32.0, 29.846153846153847)","(26.0, 75.0, 53.125)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:17.058325,"(3.9, 4.9, 4.896410256410257)","(1.9, 2.18, 2.1770370370370373)","(19.0, 26.0, 25.5)","(7.0, 11.0, 9.875)","(51.0, 280.0, 149.56521739130434)","(6.5, 9.2, 9.117948717948718)","(21.0, 32.0, 29.846153846153847)","(26.0, 75.0, 53.125)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:18.136734,"(3.9, 4.9, 4.896410256410257)","(1.9, 2.18, 2.1770370370370373)","(19.0, 26.0, 25.5)","(7.0, 11.0, 9.875)","(51.0, 280.0, 149.56521739130434)","(6.5, 9.2, 9.117948717948718)","(21.0, 32.0, 29.846153846153847)","(26.0, 75.0, 53.125)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:19.242562,"(3.9, 4.9, 4.896410256410257)","(1.9, 2.18, 2.1770370370370373)","(19.0, 26.0, 25.5)","(7.0, 11.0, 9.875)","(51.0, 280.0, 149.56521739130434)","(6.5, 9.2, 9.117948717948718)","(21.0, 32.0, 29.846153846153847)","(26.0, 75.0, 53.125)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:20.340073,"(3.9, 4.9, 4.896410256410257)","(1.9, 2.18, 2.1770370370370373)","(19.0, 26.0, 25.5)","(7.0, 11.0, 9.875)","(51.0, 280.0, 149.56521739130434)","(6.5, 9.2, 9.117948717948718)","(21.0, 32.0, 29.846153846153847)","(26.0, 75.0, 53.125)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:21.459733,"(3.9, 4.9, 4.896410256410257)","(1.9, 2.18, 2.1770370370370373)","(19.0, 26.0, 25.5)","(7.0, 11.0, 9.875)","(51.0, 280.0, 149.56521739130434)","(6.5, 9.2, 9.117948717948718)","(21.0, 32.0, 29.846153846153847)","(26.0, 75.0, 53.125)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:22.611663,"(3.9, 4.9, 4.896410256410257)","(1.9, 2.18, 2.1770370370370373)","(19.0, 26.0, 25.5)","(7.0, 11.0, 10.03076923076923)","(51.0, 280.0, 149.56521739130434)","(6.5, 9.2, 9.117948717948718)","(21.0, 32.0, 29.846153846153847)","(26.0, 75.0, 44.166666666666664)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:23.782255,"(3.9, 4.9, 4.896410256410257)","(1.9, 2.18, 2.1770370370370373)","(19.0, 26.0, 25.066666666666666)","(7.0, 11.0, 10.03076923076923)","(51.0, 280.0, 149.56521739130434)","(6.5, 9.2, 9.154285714285713)","(21.0, 32.0, 29.846153846153847)","(26.0, 75.0, 56.5)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:24.949553,"(3.9, 4.9, 4.896410256410257)","(1.9, 2.18, 2.178095238095238)","(19.0, 26.0, 25.066666666666666)","(7.0, 11.0, 10.03076923076923)","(51.0, 280.0, 149.56521739130434)","(6.5, 9.2, 9.117948717948718)","(21.0, 32.0, 30.369565217391305)","(26.0, 75.0, 56.5)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:26.129542,"(3.9, 4.9, 4.896410256410257)","(1.9, 2.18, 2.171803278688525)","(19.0, 26.0, 25.066666666666666)","(7.0, 11.0, 10.03076923076923)","(51.0, 280.0, 149.56521739130434)","(6.5, 9.2, 9.117948717948718)","(21.0, 32.0, 30.295454545454547)","(26.0, 75.0, 56.5)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:27.253873,"(3.9, 4.9, 4.896410256410257)","(1.9, 2.18, 2.171803278688525)","(19.0, 26.0, 25.066666666666666)","(7.0, 11.0, 10.03076923076923)","(51.0, 280.0, 149.56521739130434)","(6.5, 9.2, 9.154285714285713)","(21.0, 32.0, 30.295454545454547)","(26.0, 75.0, 56.5)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:28.347621,"(3.9, 4.9, 4.896410256410257)","(1.9, 2.18, 2.171803278688525)","(19.0, 26.0, 25.066666666666666)","(7.0, 11.0, 10.03076923076923)","(51.0, 280.0, 149.56521739130434)","(6.5, 9.2, 9.154285714285713)","(21.0, 32.0, 30.295454545454547)","(26.0, 75.0, 56.5)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:29.493321,"(3.9, 4.9, 4.8967441860465115)","(1.9, 2.18, 2.169795918367347)","(19.0, 26.0, 25.066666666666666)","(7.0, 11.0, 10.03076923076923)","(51.0, 280.0, 149.56521739130434)","(6.5, 9.2, 9.154285714285713)","(21.0, 32.0, 30.295454545454547)","(26.0, 75.0, 56.5)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:30.648133,"(3.9, 4.9, 4.8967441860465115)","(1.9, 2.18, 2.169795918367347)","(19.0, 26.0, 25.066666666666666)","(7.0, 11.0, 10.03076923076923)","(51.0, 280.0, 149.56521739130434)","(6.5, 9.2, 9.117948717948718)","(21.0, 32.0, 30.295454545454547)","(26.0, 75.0, 56.5)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:31.826072,"(3.9, 4.9, 4.8967441860465115)","(1.9, 2.18, 2.1686274509803924)","(19.0, 26.0, 25.066666666666666)","(7.0, 11.0, 10.082758620689654)","(51.0, 280.0, 149.56521739130434)","(6.5, 9.2, 9.117948717948718)","(21.0, 32.0, 30.295454545454547)","(26.0, 75.0, 56.5)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:33.023591,"(3.9, 4.9, 4.8967441860465115)","(1.9, 2.18, 2.1686274509803924)","(19.0, 26.0, 25.066666666666666)","(7.0, 10.5, 10.0)","(51.0, 280.0, 149.56521739130434)","(6.5, 9.2, 9.154285714285713)","(21.0, 32.0, 30.295454545454547)","(26.0, 75.0, 56.5)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:34.190111,"(3.9, 4.9, 4.8967441860465115)","(1.9, 2.18, 2.169795918367347)","(19.0, 26.0, 25.066666666666666)","(7.0, 10.5, 10.0)","(51.0, 280.0, 149.56521739130434)","(6.5, 9.2, 9.154285714285713)","(21.0, 32.0, 30.295454545454547)","(26.0, 75.0, 56.5)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:35.337390,"(3.9, 4.9, 4.8967441860465115)","(1.9, 2.18, 2.169795918367347)","(19.0, 26.0, 25.066666666666666)","(7.0, 10.5, 10.0)","(51.0, 280.0, 149.56521739130434)","(6.5, 9.2, 9.154285714285713)","(21.0, 32.0, 30.295454545454547)","(26.0, 75.0, 56.5)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:36.443920,"(3.9, 4.9, 4.8967441860465115)","(1.9, 2.18, 2.169795918367347)","(19.0, 26.0, 25.066666666666666)","(7.0, 10.5, 10.0)","(51.0, 280.0, 149.56521739130434)","(6.5, 9.2, 9.154285714285713)","(21.0, 32.0, 30.295454545454547)","(26.0, 75.0, 56.5)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:37.598594,"(3.9, 4.9, 4.8967441860465115)","(1.9, 2.18, 2.169795918367347)","(19.0, 26.0, 24.30188679245283)","(7.0, 10.5, 10.0)","(51.0, 280.0, 149.56521739130434)","(6.5, 9.2, 9.154285714285713)","(21.0, 32.0, 30.295454545454547)","(26.0, 75.0, 56.5)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:38.724347,"(3.9, 4.9, 4.8967441860465115)","(1.9, 2.18, 2.169795918367347)","(19.0, 24.0, 22.17391304347826)","(7.0, 10.5, 10.0)","(51.0, 280.0, 149.56521739130434)","(6.5, 9.2, 9.154285714285713)","(21.0, 32.0, 30.295454545454547)","(26.0, 75.0, 56.5)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:39.902022,"(3.9, 5.0, 4.9519434628975265)","(1.9, 2.18, 2.169795918367347)","(19.0, 24.0, 22.17391304347826)","(7.0, 10.5, 10.0)","(51.0, 280.0, 149.56521739130434)","(6.5, 9.2, 9.154285714285713)","(21.0, 32.0, 30.295454545454547)","(26.0, 75.0, 56.5)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:41.039425,"(3.9, 5.0, 4.9519434628975265)","(1.9, 2.18, 2.169795918367347)","(19.0, 24.0, 22.17391304347826)","(7.0, 10.5, 10.0)","(51.0, 280.0, 149.56521739130434)","(6.5, 9.2, 9.154285714285713)","(21.0, 32.0, 30.295454545454547)","(26.0, 75.0, 56.5)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:42.128161,"(3.9, 5.0, 4.9519434628975265)","(1.9, 2.18, 2.169795918367347)","(19.0, 24.0, 22.17391304347826)","(7.0, 10.5, 10.0)","(51.0, 280.0, 149.56521739130434)","(6.5, 9.2, 9.158974358974358)","(21.0, 32.0, 30.295454545454547)","(26.0, 75.0, 56.5)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:43.353859,"(3.9, 5.0, 4.962105263157895)","(1.9, 2.18, 2.169795918367347)","(19.0, 24.0, 22.17391304347826)","(7.0, 10.5, 10.0)","(51.0, 280.0, 149.56521739130434)","(6.5, 9.2, 9.158974358974358)","(21.0, 32.0, 30.295454545454547)","(26.0, 75.0, 56.5)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:44.473674,"(3.9, 5.0, 4.962105263157895)","(1.9, 2.18, 2.169795918367347)","(19.0, 24.0, 22.17391304347826)","(7.0, 10.5, 10.0)","(51.0, 280.0, 149.56521739130434)","(6.5, 9.2, 9.158974358974358)","(21.0, 32.0, 30.295454545454547)","(26.0, 75.0, 56.5)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:45.591424,"(3.9, 5.0, 4.962105263157895)","(1.9, 2.18, 2.169795918367347)","(19.0, 24.0, 22.17391304347826)","(7.0, 10.5, 10.0)","(51.0, 280.0, 149.56521739130434)","(6.5, 9.2, 9.158974358974358)","(21.0, 32.0, 30.295454545454547)","(26.0, 75.0, 56.5)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:46.695314,"(3.9, 5.0, 4.962105263157895)","(1.9, 2.18, 2.169795918367347)","(19.0, 24.0, 22.17391304347826)","(7.0, 10.5, 10.0)","(51.0, 280.0, 149.56521739130434)","(6.5, 9.2, 9.158974358974358)","(21.0, 32.0, 30.295454545454547)","(26.0, 75.0, 56.5)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:47.864197,"(3.9, 5.0, 4.962105263157895)","(1.9, 2.18, 2.169795918367347)","(19.0, 24.0, 22.17391304347826)","(7.0, 10.5, 10.0)","(51.0, 280.0, 149.56521739130434)","(6.5, 9.2, 9.158974358974358)","(21.0, 32.0, 30.295454545454547)","(26.0, 75.0, 56.5)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:48.920365,"(3.9, 5.0, 4.962105263157895)","(1.9, 2.18, 2.169795918367347)","(19.0, 24.0, 22.17391304347826)","(7.0, 10.5, 10.0)","(51.0, 280.0, 149.56521739130434)","(6.5, 9.2, 9.158974358974358)","(21.0, 32.0, 30.295454545454547)","(26.0, 75.0, 56.5)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:49.971760,"(3.9, 5.0, 4.962105263157895)","(1.9, 2.18, 2.169795918367347)","(19.0, 23.0, 22.363636363636363)","(7.0, 10.5, 10.0)","(51.0, 280.0, 149.56521739130434)","(6.5, 9.2, 8.24)","(21.0, 32.0, 30.295454545454547)","(26.0, 75.0, 56.5)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:51.085297,"(3.9, 5.0, 4.962105263157895)","(1.9, 2.18, 2.1739047619047622)","(19.0, 23.0, 22.363636363636363)","(7.0, 10.5, 10.0)","(51.0, 280.0, 149.56521739130434)","(6.5, 8.6, 8.446153846153846)","(21.0, 32.0, 30.295454545454547)","(26.0, 75.0, 56.5)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:52.128261,"(3.9, 5.0, 4.962105263157895)","(1.9, 2.18, 2.1739047619047622)","(19.0, 21.0, 20.11111111111111)","(7.0, 10.5, 10.0)","(51.0, 280.0, 149.56521739130434)","(6.5, 9.0, 8.44)","(21.0, 32.0, 30.295454545454547)","(26.0, 75.0, 56.5)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:53.152259,"(3.9, 5.0, 4.962105263157895)","(1.9, 2.18, 2.1739047619047622)","(19.0, 21.0, 20.11111111111111)","(7.0, 10.5, 10.0)","(51.0, 280.0, 149.56521739130434)","(6.5, 8.8, 8.384615384615385)","(21.0, 32.0, 30.295454545454547)","(26.0, 75.0, 56.5)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:54.252522,"(3.9, 5.0, 4.962105263157895)","(1.9, 2.18, 2.1739047619047622)","(19.0, 21.0, 20.11111111111111)","(7.0, 10.5, 10.0)","(51.0, 280.0, 149.56521739130434)","(6.5, 8.8, 8.384615384615385)","(21.0, 32.0, 30.295454545454547)","(26.0, 75.0, 56.5)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:55.341249,"(3.9, 5.0, 4.962105263157895)","(1.9, 2.18, 2.1739047619047622)","(19.0, 21.0, 20.11111111111111)","(7.0, 10.5, 10.0)","(51.0, 280.0, 149.56521739130434)","(6.5, 8.8, 8.384615384615385)","(21.0, 32.0, 30.295454545454547)","(26.0, 75.0, 56.5)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:56.479075,"(3.9, 5.0, 4.962105263157895)","(1.9, 2.18, 2.1739047619047622)","(19.0, 21.0, 20.08695652173913)","(7.0, 10.5, 10.0)","(51.0, 280.0, 149.56521739130434)","(6.5, 8.8, 8.384615384615385)","(21.0, 32.0, 30.295454545454547)","(26.0, 75.0, 56.5)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:57.697415,"(3.9, 5.0, 4.962105263157895)","(1.9, 2.18, 2.1739047619047622)","(19.0, 21.0, 20.08695652173913)","(7.0, 10.5, 10.0)","(51.0, 280.0, 149.56521739130434)","(6.5, 8.8, 8.384615384615385)","(21.0, 32.0, 30.295454545454547)","(26.0, 75.0, 56.5)","(91.0, 360.0, 171.42857142857142)"
04-01-2023 12:27:58.853082,"(3.9, 5.0, 4.962105263157895)","(1.9, 2.18, 2.1739047619047622)","(19.0, 23.0, 22.11111111111111)","(7.0, 10.5, 9.8125)","(51.0, 280.0, 149.56521739130434)","(6.5, 8.8, 8.384615384615385)","(21.0, 32.0, 30.295454545454547)","(26.0, 75.0, 56.5)","(91.0, 360.0, 311.25)"
04-01-2023 12:27:59.972001,"(3.9, 5.0, 4.962105263157895)","(1.9, 2.18, 2.1736)","(19.0, 23.0, 22.25)","(7.0, 10.5, 9.8125)","(51.0, 280.0, 149.56521739130434)","(6.5, 8.8, 8.384615384615385)","(21.0, 32.0, 30.295454545454547)","(26.0, 75.0, 56.5)","(91.0, 360.0, 311.25)"
04-01-2023 12:28:01.093845,"(3.9, 5.0, 4.962105263157895)","(1.9, 2.18, 2.169677419354839)","(19.0, 23.0, 22.25)","(7.0, 10.5, 9.8125)","(51.0, 280.0, 149.56521739130434)","(6.5, 8.8, 8.384615384615385)","(21.0, 32.0, 30.295454545454547)","(26.0, 75.0, 56.5)","(91.0, 360.0, 311.25)"
04-01-2023 12:28:02.252249,"(3.9, 5.0, 4.962105263157895)","(1.9, 2.18, 2.169677419354839)","(19.0, 23.0, 22.25)","(7.0, 10.5, 9.8125)","(51.0, 280.0, 149.56521739130434)","(6.5, 8.8, 8.384615384615385)","(21.0, 32.0, 30.295454545454547)","(26.0, 75.0, 56.5)","(91.0, 360.0, 311.25)"
04-01-2023 12:28:03.433524,"(3.9, 5.0, 4.962105263157895)","(1.9, 2.18, 2.169677419354839)","(19.0, 22.0, 21.833333333333332)","(7.0, 10.5, 9.8125)","(51.0, 280.0, 149.56521739130434)","(6.5, 8.8, 8.384615384615385)","(21.0, 32.0, 30.295454545454547)","(26.0, 75.0, 56.5)","(91.0, 360.0, 311.25)"
04-01-2023 12:28:04.537573,"(3.9, 4.9, 4.896652719665273)","(1.9, 2.18, 2.1745299145299146)","(19.0, 22.0, 21.833333333333332)","(7.0, 10.5, 9.8125)","(51.0, 280.0, 149.56521739130434)","(6.5, 8.8, 8.384615384615385)","(21.0, 32.0, 30.295454545454547)","(26.0, 75.0, 56.5)","(91.0, 360.0, 311.25)"
04-01-2023 12:28:05.690019,"(3.9, 4.9, 4.896652719665273)","(1.9, 2.18, 2.1745299145299146)","(19.0, 23.0, 22.25)","(7.0, 10.5, 9.8125)","(51.0, 280.0, 149.56521739130434)","(6.5, 8.8, 8.384615384615385)","(21.0, 32.0, 30.295454545454547)","(26.0, 75.0, 56.5)","(91.0, 360.0, 311.25)"
04-01-2023 12:28:06.840630,"(3.9, 4.9, 4.896652719665273)","(1.9, 2.18, 2.1745299145299146)","(19.0, 23.0, 22.625)","(7.0, 10.5, 9.8125)","(51.0, 280.0, 149.56521739130434)","(6.5, 8.8, 8.384615384615385)","(21.0, 32.0, 30.295454545454547)","(26.0, 75.0, 51.875)","(91.0, 360.0, 154.28571428571428)"
04-01-2023 12:28:07.977370,"(3.9, 4.9, 4.896652719665273)","(1.9, 2.18, 2.1745299145299146)","(19.0, 23.0, 22.625)","(7.0, 10.5, 9.8125)","(51.0, 280.0, 149.56521739130434)","(6.5, 8.8, 8.384615384615385)","(21.0, 32.0, 30.295454545454547)","(26.0, 75.0, 51.875)","(91.0, 360.0, 154.28571428571428)"
04-01-2023 12:28:09.073632,"(3.9, 4.9, 4.896652719665273)","(1.9, 2.2, 2.1905)","(19.0, 23.0, 22.625)","(7.0, 10.5, 9.8125)","(51.0, 280.0, 149.56521739130434)","(6.5, 8.8, 8.384615384615385)","(21.0, 32.0, 30.295454545454547)","(26.0, 75.0, 51.875)","(91.0, 360.0, 154.28571428571428)"
04-01-2023 12:28:10.233378,"(3.9, 4.9, 4.896652719665273)","(1.9, 2.2, 2.194594594594595)","(19.0, 23.0, 22.625)","(7.0, 10.5, 9.8125)","(51.0, 280.0, 149.56521739130434)","(6.5, 8.8, 8.384615384615385)","(21.0, 32.0, 30.295454545454547)","(26.0, 75.0, 51.875)","(91.0, 360.0, 154.28571428571428)"
04-01-2023 12:28:11.382557,"(3.9, 4.9, 4.896652719665273)","(1.9, 2.2, 2.194594594594595)","(19.0, 23.0, 22.625)","(7.0, 10.5, 9.8125)","(51.0, 280.0, 149.56521739130434)","(6.5, 8.8, 8.384615384615385)","(21.0, 32.0, 30.295454545454547)","(26.0, 75.0, 51.875)","(91.0, 360.0, 154.28571428571428)"
04-01-2023 12:28:12.498361,"(3.9, 4.9, 4.896652719665273)","(1.9, 2.2, 2.194594594594595)","(19.0, 23.0, 22.625)","(7.0, 10.5, 9.8125)","(51.0, 280.0, 149.56521739130434)","(6.5, 8.8, 8.384615384615385)","(21.0, 32.0, 30.295454545454547)","(26.0, 75.0, 51.875)","(91.0, 360.0, 154.28571428571428)"
04-01-2023 12:28:13.659607,"(3.9, 4.9, 4.896652719665273)","(1.9, 2.2, 2.194594594594595)","(19.0, 23.0, 22.625)","(7.0, 10.5, 9.620689655172415)","(51.0, 280.0, 149.56521739130434)","(6.5, 8.8, 8.384615384615385)","(21.0, 32.0, 30.295454545454547)","(26.0, 75.0, 51.875)","(91.0, 360.0, 154.28571428571428)"
04-01-2023 12:28:14.783863,"(3.9, 4.9, 4.896652719665273)","(1.95, 2.2, 2.194594594594595)","(19.0, 23.0, 22.625)","(7.0, 10.5, 9.620689655172415)","(51.0, 280.0, 149.56521739130434)","(6.5, 8.8, 8.384615384615385)","(21.0, 32.0, 30.295454545454547)","(26.0, 75.0, 51.875)","(91.0, 360.0, 154.28571428571428)"
04-01-2023 12:28:15.948441,"(3.9, 4.9, 4.896652719665273)","(1.95, 2.2, 2.194594594594595)","(19.0, 23.0, 22.625)","(7.0, 10.5, 9.712)","(51.0, 280.0, 149.56521739130434)","(6.5, 8.8, 8.384615384615385)","(21.0, 32.0, 30.295454545454547)","(26.0, 75.0, 51.875)","(91.0, 360.0, 154.28571428571428)"
