,Gee Gee True Story,Square Donut,Laylow Pluck,Wanes Quest,Lady Joker,Hot Wired,The Master Speed,Belmista,Zeva Royale
14-12-2022 19:24:21.174166,"(11.0, 14.5, 14.0625)","(7.5, 11.0, 10.854166666666666)","(2.35, 2.72, 2.6870000000000003)","(8.5, 14.0, 13.75)","(7.5, 8.6, 8.575)","(10.0, 14.5, 13.807692307692308)","(13.0, 14.0, 13.798507462686567)","(10.0, 14.5, 14.25)","(14.0, 21.0, 20.96969696969697)"
14-12-2022 19:24:22.558529,"(11.0, 14.5, 14.05)","(7.5, 11.0, 10.854166666666666)","(2.35, 2.72, 2.682857142857143)","(8.5, 14.0, 13.75)","(7.5, 8.6, 8.121739130434783)","(10.0, 14.5, 14.0)","(13.0, 14.0, 13.791139240506329)","(10.0, 14.5, 13.75)","(14.0, 21.0, 21.333333333333332)"
14-12-2022 19:24:24.015569,"(11.0, 14.5, 14.041666666666666)","(7.5, 11.0, 10.854166666666666)","(2.35, 2.7, 2.652727272727273)","(8.5, 14.0, 13.75)","(7.5, 8.2, 7.92)","(10.0, 14.5, 14.0)","(13.0, 14.0, 13.791139240506329)","(10.0, 15.5, 13.75)","(14.0, 22.0, 21.357142857142858)"
14-12-2022 19:24:25.459616,"(11.0, 14.5, 14.041666666666666)","(7.5, 11.0, 11.25)","(2.35, 2.66, 2.652727272727273)","(8.5, 14.0, 13.75)","(7.5, 8.2, 7.936)","(10.0, 14.5, 14.0)","(13.0, 14.0, 13.720338983050848)","(10.0, 15.5, 14.375)","(14.0, 22.0, 21.357142857142858)"
14-12-2022 19:24:26.881556,"(11.0, 14.5, 14.041666666666666)","(7.5, 11.5, 11.5)","(2.35, 2.66, 2.638787878787879)","(8.5, 14.0, 13.75)","(7.5, 8.0, 7.936)","(10.0, 14.5, 14.0)","(13.0, 14.0, 13.720338983050848)","(10.0, 17.0, 15.857142857142858)","(14.0, 22.0, 21.357142857142858)"
14-12-2022 19:24:28.213411,"(11.0, 14.5, 14.041666666666666)","(7.5, 12.0, 11.5)","(2.35, 2.64, 2.638787878787879)","(8.5, 14.0, 13.75)","(7.5, 8.0, 7.890909090909091)","(10.0, 14.5, 13.863636363636363)","(13.0, 14.0, 13.08695652173913)","(10.0, 16.5, 15.857142857142858)","(14.0, 22.0, 21.357142857142858)"
14-12-2022 19:24:29.582593,"(11.0, 14.5, 14.041666666666666)","(7.5, 12.0, 11.85)","(2.35, 2.64, 2.6572222222222224)","(8.5, 14.0, 13.75)","(7.5, 8.0, 7.890909090909091)","(10.0, 14.5, 13.863636363636363)","(13.0, 13.5, 13.08695652173913)","(10.0, 16.5, 16.026315789473685)","(14.0, 22.0, 21.357142857142858)"
14-12-2022 19:24:30.969170,"(11.0, 14.5, 14.041666666666666)","(7.5, 12.0, 11.85)","(2.35, 2.66, 2.6572222222222224)","(8.5, 14.0, 13.75)","(7.5, 8.0, 7.890909090909091)","(10.0, 14.5, 13.863636363636363)","(13.0, 13.5, 13.08695652173913)","(10.0, 16.5, 16.026315789473685)","(14.0, 22.0, 21.357142857142858)"
14-12-2022 19:24:32.330955,"(11.0, 14.5, 13.673913043478262)","(7.5, 12.0, 11.85)","(2.35, 2.66, 2.6571014492753626)","(8.5, 14.0, 13.75)","(7.5, 8.0, 7.838461538461538)","(10.0, 14.5, 13.863636363636363)","(13.0, 13.5, 12.61111111111111)","(10.0, 16.5, 16.026315789473685)","(14.0, 22.0, 21.357142857142858)"
14-12-2022 19:24:33.811427,"(11.0, 16.5, 16.394736842105264)","(7.5, 12.0, 11.85)","(2.35, 2.66, 2.6571014492753626)","(8.5, 14.0, 13.75)","(7.5, 8.0, 7.838461538461538)","(10.0, 14.5, 13.863636363636363)","(13.0, 13.0, 12.855263157894736)","(10.0, 16.5, 16.026315789473685)","(14.0, 22.0, 21.357142857142858)"
14-12-2022 19:24:35.257326,"(11.0, 16.5, 16.394736842105264)","(7.5, 12.0, 11.85)","(2.35, 2.66, 2.6571014492753626)","(8.5, 14.0, 13.75)","(7.5, 8.0, 7.838461538461538)","(10.0, 14.5, 13.863636363636363)","(13.0, 13.0, 12.846153846153847)","(10.0, 16.5, 14.625)","(14.0, 22.0, 21.357142857142858)"
14-12-2022 19:24:36.743994,"(11.0, 16.5, 16.394736842105264)","(7.5, 11.5, 11.392857142857142)","(2.35, 2.66, 2.6571014492753626)","(8.5, 14.0, 13.75)","(7.5, 8.0, 7.84)","(10.0, 14.5, 13.863636363636363)","(13.0, 13.0, 12.846153846153847)","(10.0, 16.5, 14.625)","(14.0, 22.0, 21.357142857142858)"
14-12-2022 19:24:38.238014,"(11.0, 17.0, 16.86842105263158)","(7.5, 11.5, 11.392857142857142)","(2.35, 2.66, 2.6571014492753626)","(8.5, 14.0, 13.272727272727273)","(7.5, 8.0, 7.84)","(10.0, 14.5, 13.8125)","(13.0, 13.0, 12.583333333333334)","(10.0, 16.5, 14.625)","(14.0, 22.0, 21.357142857142858)"
14-12-2022 19:24:39.631832,"(11.0, 17.0, 16.86842105263158)","(7.5, 11.5, 11.392857142857142)","(2.35, 2.66, 2.6571014492753626)","(8.5, 14.0, 12.875)","(7.5, 8.0, 7.84)","(10.0, 14.5, 14.0)","(13.0, 13.0, 12.583333333333334)","(10.0, 16.5, 14.625)","(14.0, 22.0, 21.357142857142858)"
14-12-2022 19:24:40.992871,"(11.0, 17.0, 16.86842105263158)","(7.5, 11.5, 11.362068965517242)","(2.35, 2.68, 2.68)","(8.5, 14.0, 12.875)","(7.5, 8.0, 7.84)","(10.0, 14.5, 13.818181818181818)","(13.0, 13.0, 12.583333333333334)","(10.0, 16.5, 14.625)","(14.0, 22.0, 21.357142857142858)"
14-12-2022 19:24:42.303697,"(11.0, 17.0, 16.86842105263158)","(7.5, 11.5, 11.147058823529411)","(2.35, 2.7, 2.686666666666667)","(8.5, 14.0, 12.875)","(7.5, 8.0, 7.84)","(10.0, 14.0, 13.818181818181818)","(13.0, 13.0, 12.583333333333334)","(10.0, 16.5, 14.625)","(14.0, 22.0, 21.357142857142858)"
14-12-2022 19:24:43.739050,"(11.0, 17.0, 16.75)","(7.5, 11.5, 11.0)","(2.35, 2.66, 2.68)","(8.5, 14.0, 12.875)","(7.5, 8.0, 7.84)","(10.0, 14.0, 13.818181818181818)","(13.0, 13.0, 12.583333333333334)","(10.0, 16.5, 14.625)","(14.0, 22.0, 21.357142857142858)"
14-12-2022 19:24:45.079885,"(11.0, 17.0, 16.75)","(7.5, 11.5, 11.0)","(2.35, 2.7, 2.68)","(8.5, 14.0, 12.875)","(7.5, 8.0, 7.84)","(10.0, 14.0, 13.818181818181818)","(13.0, 13.0, 12.583333333333334)","(10.0, 16.5, 14.625)","(14.0, 22.0, 21.357142857142858)"
14-12-2022 19:24:46.436827,"(11.0, 17.0, 16.75)","(7.5, 11.5, 11.0)","(2.35, 2.7, 2.68)","(8.5, 14.0, 12.56)","(7.5, 8.0, 7.84)","(10.0, 14.0, 13.818181818181818)","(13.0, 13.0, 12.583333333333334)","(10.0, 16.5, 14.625)","(14.0, 22.0, 21.357142857142858)"
14-12-2022 19:24:47.767333,"(11.0, 17.0, 16.75)","(7.5, 11.5, 11.0)","(2.35, 2.7, 2.68)","(8.5, 14.0, 12.56)","(7.5, 8.0, 7.84)","(10.0, 14.0, 13.692307692307692)","(13.0, 13.0, 12.583333333333334)","(10.0, 16.5, 14.625)","(14.0, 22.0, 21.357142857142858)"
14-12-2022 19:24:49.147296,"(11.0, 17.0, 16.75)","(7.5, 11.5, 11.0)","(2.35, 2.7, 2.68)","(8.5, 14.0, 12.56)","(7.5, 8.0, 7.84)","(10.0, 14.0, 13.851851851851851)","(13.0, 13.0, 12.583333333333334)","(10.0, 16.5, 14.625)","(14.0, 22.0, 21.846153846153847)"
14-12-2022 19:24:50.465330,"(11.0, 17.0, 16.75)","(8.0, 11.5, 11.0)","(2.35, 2.7, 2.68)","(8.5, 14.0, 12.56)","(7.5, 8.0, 7.84)","(10.0, 14.0, 13.875)","(13.0, 13.0, 12.583333333333334)","(10.0, 16.5, 14.625)","(14.0, 22.0, 21.846153846153847)"
14-12-2022 19:24:51.781453,"(11.0, 17.0, 16.75)","(8.0, 11.5, 11.0)","(2.35, 2.7, 2.68)","(8.5, 14.0, 12.56)","(7.5, 8.0, 8.067857142857143)","(10.0, 14.0, 13.875)","(13.0, 13.0, 12.692307692307692)","(10.0, 16.5, 14.625)","(14.0, 22.0, 21.44)"
14-12-2022 19:24:53.068088,"(11.0, 17.0, 16.75)","(8.0, 11.5, 11.0)","(2.35, 2.7, 2.68)","(8.5, 14.0, 12.56)","(7.5, 8.2, 8.031818181818181)","(10.0, 14.0, 13.875)","(13.0, 13.0, 12.692307692307692)","(10.0, 16.5, 14.625)","(14.0, 22.0, 21.44)"
14-12-2022 19:24:54.371124,"(11.0, 17.0, 16.75)","(8.0, 11.5, 11.0)","(2.35, 2.7, 2.68)","(8.5, 14.0, 12.56)","(7.5, 8.2, 8.048275862068966)","(10.0, 14.0, 13.875)","(13.0, 13.0, 12.692307692307692)","(10.0, 16.5, 14.625)","(14.0, 22.0, 21.44)"
14-12-2022 19:24:55.688433,"(11.0, 17.0, 16.833333333333332)","(8.0, 11.5, 11.0)","(2.35, 2.7, 2.68)","(8.5, 14.0, 12.56)","(7.5, 8.2, 8.14054054054054)","(10.0, 14.0, 13.851851851851851)","(13.0, 13.0, 13.202127659574469)","(10.0, 16.5, 14.625)","(14.0, 22.0, 21.44)"
14-12-2022 19:24:57.005084,"(11.0, 17.0, 16.81818181818182)","(8.0, 11.5, 11.0)","(2.35, 2.7, 2.691724137931035)","(8.5, 14.0, 12.56)","(7.5, 8.2, 8.095238095238095)","(10.0, 14.0, 13.884615384615385)","(13.0, 13.5, 13.08974358974359)","(10.0, 16.5, 14.625)","(14.0, 22.0, 21.44)"
14-12-2022 19:24:58.380975,"(11.0, 17.0, 16.81818181818182)","(8.0, 11.5, 11.0)","(2.35, 2.7, 2.6914285714285717)","(8.5, 14.0, 12.875)","(7.5, 8.2, 8.050980392156863)","(10.0, 14.0, 13.681818181818182)","(13.0, 13.5, 12.961538461538462)","(10.0, 16.5, 14.625)","(14.0, 22.0, 21.80246913580247)"
14-12-2022 19:24:59.694321,"(11.0, 17.0, 16.81818181818182)","(8.0, 11.5, 11.0)","(2.35, 2.7, 2.6914285714285717)","(8.5, 13.0, 12.875)","(7.5, 8.2, 8.050980392156863)","(10.0, 14.0, 13.681818181818182)","(13.0, 13.0, 12.961538461538462)","(10.0, 16.5, 14.625)","(14.0, 22.0, 21.625)"
14-12-2022 19:25:00.987180,"(11.0, 17.0, 16.81818181818182)","(8.0, 11.5, 11.2)","(2.35, 2.68, 2.657777777777778)","(8.5, 13.0, 12.875)","(7.5, 8.2, 8.050980392156863)","(10.0, 14.0, 13.681818181818182)","(13.0, 13.5, 13.313559322033898)","(10.0, 16.5, 14.625)","(14.0, 22.0, 21.625)"
14-12-2022 19:25:02.325320,"(11.0, 17.0, 16.81818181818182)","(8.0, 11.5, 11.2)","(2.35, 2.68, 2.6545454545454548)","(8.5, 13.0, 12.777777777777779)","(7.5, 8.2, 8.043333333333333)","(10.0, 14.0, 13.681818181818182)","(13.0, 13.5, 12.336538461538462)","(10.0, 16.5, 15.25)","(14.0, 22.0, 21.625)"
14-12-2022 19:25:03.623991,"(11.0, 15.0, 14.833333333333334)","(8.0, 11.5, 11.285714285714285)","(2.35, 2.68, 2.6545454545454548)","(8.5, 12.0, 11.277777777777779)","(7.5, 8.2, 8.043333333333333)","(10.0, 14.0, 13.681818181818182)","(13.0, 12.5, 12.336538461538462)","(10.0, 16.5, 15.25)","(14.0, 22.0, 21.625)"
14-12-2022 19:25:04.951250,"(11.0, 17.5, 17.235294117647058)","(8.0, 11.5, 11.466666666666667)","(2.35, 2.72, 2.7065486725663717)","(8.5, 12.0, 11.529411764705882)","(7.5, 7.8, 7.663636363636363)","(10.0, 14.5, 14.181818181818182)","(13.0, 13.5, 13.28688524590164)","(10.0, 15.5, 14.921052631578947)","(14.0, 23.0, 22.296296296296298)"
14-12-2022 19:25:06.248990,"(11.0, 17.5, 17.235294117647058)","(8.0, 11.0, 10.6)","(2.35, 2.7, 2.698571428571429)","(8.5, 12.0, 11.272727272727273)","(7.5, 7.8, 7.663636363636363)","(10.0, 14.5, 14.181818181818182)","(13.0, 13.5, 13.28688524590164)","(10.0, 15.5, 14.766666666666667)","(14.0, 23.0, 22.296296296296298)"
14-12-2022 19:25:07.630967,"(11.0, 17.5, 17.235294117647058)","(8.0, 11.0, 10.6)","(2.35, 2.7, 2.698571428571429)","(8.5, 12.0, 11.272727272727273)","(7.5, 7.8, 7.663636363636363)","(10.0, 14.5, 14.181818181818182)","(13.0, 13.5, 13.152542372881356)","(10.0, 15.5, 14.928571428571429)","(14.0, 23.0, 22.296296296296298)"
14-12-2022 19:25:09.022515,"(11.0, 17.5, 17.235294117647058)","(8.0, 11.0, 10.6)","(2.35, 2.7, 2.698571428571429)","(8.5, 12.0, 11.272727272727273)","(7.5, 7.8, 7.657777777777778)","(10.0, 14.5, 14.305555555555555)","(13.0, 13.5, 13.11111111111111)","(10.0, 15.0, 14.875)","(14.0, 23.0, 22.344827586206897)"
14-12-2022 19:25:10.379321,"(11.0, 17.5, 17.263157894736842)","(8.0, 11.5, 11.025)","(2.35, 2.7, 2.6776)","(8.5, 12.0, 11.5)","(7.5, 7.8, 7.657777777777778)","(10.0, 14.5, 14.288461538461538)","(13.0, 13.5, 13.11111111111111)","(10.0, 15.0, 14.875)","(14.0, 23.0, 22.344827586206897)"
14-12-2022 19:25:11.690709,"(11.0, 17.5, 17.263157894736842)","(8.0, 11.5, 11.2625)","(2.35, 2.7, 2.6776)","(8.5, 12.0, 11.5)","(7.5, 7.8, 7.657777777777778)","(10.0, 14.5, 14.383333333333333)","(13.0, 13.5, 13.11111111111111)","(10.0, 15.0, 14.875)","(14.0, 23.0, 22.344827586206897)"
14-12-2022 19:25:12.965365,"(11.0, 17.5, 17.263157894736842)","(8.0, 11.5, 11.388235294117647)","(2.35, 2.7, 2.6776)","(8.5, 12.0, 11.5)","(7.5, 7.8, 7.627027027027027)","(10.0, 14.5, 14.383333333333333)","(13.0, 13.5, 13.11111111111111)","(10.0, 15.0, 14.875)","(14.0, 23.0, 22.344827586206897)"
14-12-2022 19:25:14.230153,"(11.0, 17.5, 17.263157894736842)","(8.0, 11.5, 11.388235294117647)","(2.35, 2.7, 2.6776)","(8.5, 12.0, 11.5)","(7.5, 7.8, 7.627027027027027)","(10.0, 14.5, 14.383333333333333)","(13.0, 13.5, 13.11111111111111)","(10.0, 15.0, 14.875)","(14.0, 23.0, 22.785714285714285)"
14-12-2022 19:25:15.539179,"(11.0, 17.5, 17.263157894736842)","(8.0, 11.5, 11.345454545454546)","(2.35, 2.7, 2.6776)","(8.5, 12.0, 11.5)","(7.5, 7.8, 7.627027027027027)","(10.0, 14.5, 14.383333333333333)","(13.0, 13.5, 13.11111111111111)","(10.0, 15.0, 14.875)","(14.0, 23.0, 22.785714285714285)"
14-12-2022 19:25:16.871076,"(11.0, 17.5, 17.263157894736842)","(8.0, 11.5, 11.345454545454546)","(2.35, 2.7, 2.6751724137931037)","(8.5, 12.0, 11.529411764705882)","(7.5, 7.8, 7.652830188679245)","(10.0, 14.5, 14.383333333333333)","(13.0, 13.5, 13.092592592592593)","(10.0, 15.0, 14.875)","(14.0, 23.0, 22.55)"
14-12-2022 19:25:18.253153,"(11.0, 17.5, 17.263157894736842)","(8.0, 11.5, 11.386666666666667)","(2.35, 2.7, 2.6751724137931037)","(8.5, 12.0, 11.529411764705882)","(7.5, 7.8, 7.685)","(10.0, 14.5, 14.383333333333333)","(12.0, 13.5, 13.092592592592593)","(10.0, 15.0, 14.875)","(14.0, 23.0, 22.55)"
14-12-2022 19:25:19.775716,"(11.0, 17.5, 17.263157894736842)","(8.0, 11.5, 11.075)","(2.35, 2.7, 2.6660000000000004)","(8.5, 12.0, 11.529411764705882)","(7.5, 7.8, 7.704109589041096)","(10.0, 14.5, 15.3)","(12.0, 13.5, 13.092592592592593)","(10.0, 15.0, 14.875)","(14.0, 23.0, 22.55)"
14-12-2022 19:25:21.230250,"(11.0, 17.5, 17.125)","(8.0, 11.5, 11.025)","(2.35, 2.68, 2.672820512820513)","(8.5, 12.0, 11.529411764705882)","(7.5, 8.0, 7.705555555555556)","(10.0, 15.5, 15.377551020408163)","(12.0, 13.5, 13.092592592592593)","(10.0, 15.0, 14.875)","(14.0, 23.0, 22.55)"
14-12-2022 19:25:22.802734,"(11.0, 17.5, 17.125)","(8.0, 11.5, 11.025)","(2.35, 2.68, 2.670666666666667)","(8.5, 12.0, 11.16)","(7.5, 8.0, 7.705555555555556)","(10.0, 15.5, 15.377551020408163)","(12.0, 13.5, 13.28921568627451)","(10.0, 15.0, 14.875)","(14.0, 23.0, 22.55)"
14-12-2022 19:25:24.091138,"(11.0, 17.5, 17.25)","(8.0, 11.0, 10.44)","(2.35, 2.68, 2.670666666666667)","(8.5, 12.0, 11.16)","(7.5, 8.0, 7.705555555555556)","(10.0, 15.5, 15.377551020408163)","(12.0, 13.5, 13.28921568627451)","(10.0, 15.0, 14.875)","(14.0, 23.0, 22.55)"
14-12-2022 19:25:25.653852,"(11.0, 17.5, 17.25)","(8.0, 11.0, 10.44)","(2.35, 2.7, 2.679183673469388)","(8.5, 12.0, 11.16)","(7.5, 8.0, 7.864705882352941)","(10.0, 15.5, 14.882352941176471)","(12.0, 13.5, 13.616666666666667)","(10.0, 15.0, 14.875)","(14.0, 23.0, 22.55)"
14-12-2022 19:25:26.984387,"(11.0, 17.5, 17.25)","(8.0, 11.0, 10.44)","(2.35, 2.68, 2.6704761904761907)","(8.5, 12.0, 11.16)","(7.5, 8.2, 7.902325581395348)","(10.0, 15.0, 14.882352941176471)","(12.0, 14.0, 13.616666666666667)","(10.0, 15.0, 14.875)","(14.0, 23.0, 22.55)"
14-12-2022 19:25:28.338184,"(11.0, 17.5, 17.25)","(7.5, 11.0, 10.44)","(2.35, 2.7, 2.6896)","(8.5, 11.5, 11.017241379310345)","(7.5, 8.2, 7.921739130434783)","(10.0, 15.0, 14.931034482758621)","(12.0, 13.5, 13.490384615384615)","(10.0, 15.0, 14.875)","(14.0, 23.0, 22.55)"
14-12-2022 19:25:29.720867,"(11.0, 17.5, 17.25)","(7.5, 11.0, 10.44)","(2.35, 2.7, 2.705391304347826)","(8.5, 11.5, 11.017241379310345)","(7.5, 8.2, 7.87659574468085)","(10.0, 15.0, 14.425925925925926)","(12.0, 13.5, 13.166666666666666)","(10.0, 15.0, 14.875)","(14.0, 23.0, 22.55)"
14-12-2022 19:25:31.084533,"(11.0, 17.5, 17.25)","(7.5, 11.0, 10.44)","(2.35, 2.72, 2.705391304347826)","(8.5, 11.5, 11.017241379310345)","(7.5, 8.2, 7.87659574468085)","(10.0, 14.5, 14.391304347826086)","(12.0, 13.5, 13.490196078431373)","(10.0, 15.0, 14.875)","(14.0, 23.0, 22.55)"
14-12-2022 19:25:32.388456,"(11.0, 17.5, 17.25)","(7.5, 11.0, 10.44)","(2.35, 2.72, 2.705391304347826)","(8.5, 11.5, 11.017241379310345)","(7.5, 8.2, 7.898113207547169)","(10.0, 14.5, 14.391304347826086)","(12.0, 13.5, 13.490196078431373)","(10.0, 15.0, 15.891304347826086)","(14.0, 23.0, 22.55)"
14-12-2022 19:25:33.706533,"(11.0, 17.5, 17.125)","(7.5, 11.0, 10.44)","(2.35, 2.72, 2.705391304347826)","(8.5, 11.5, 11.017241379310345)","(7.5, 8.2, 7.898113207547169)","(10.0, 14.5, 14.391304347826086)","(12.0, 13.5, 13.490196078431373)","(10.0, 16.0, 15.891304347826086)","(14.0, 23.0, 22.55)"
14-12-2022 19:25:34.980347,"(11.0, 17.5, 17.125)","(7.5, 11.0, 10.44)","(2.35, 2.72, 2.705391304347826)","(8.5, 11.5, 11.011904761904763)","(7.5, 8.0, 7.8)","(10.0, 14.5, 14.393617021276595)","(12.0, 13.5, 13.490196078431373)","(10.0, 16.0, 15.666666666666666)","(14.0, 23.0, 22.55)"
14-12-2022 19:25:36.337485,"(11.0, 18.5, 17.928571428571427)","(7.5, 11.0, 10.44)","(2.35, 2.72, 2.705391304347826)","(8.5, 11.5, 11.011904761904763)","(7.5, 7.8, 7.705263157894737)","(10.0, 14.5, 14.393617021276595)","(12.0, 13.5, 13.490196078431373)","(10.0, 16.0, 15.818181818181818)","(14.0, 23.0, 24.5)"
14-12-2022 19:25:37.690567,"(11.0, 18.5, 17.928571428571427)","(7.5, 11.0, 10.44)","(2.35, 2.72, 2.7)","(8.5, 11.0, 10.552631578947368)","(7.5, 7.8, 7.85)","(10.0, 14.5, 14.393617021276595)","(12.0, 13.5, 13.490196078431373)","(10.0, 16.0, 15.875)","(14.0, 25.0, 24.5)"
14-12-2022 19:25:39.012058,"(11.0, 18.5, 17.928571428571427)","(7.5, 11.0, 10.44)","(2.35, 2.7, 2.68)","(8.5, 11.0, 10.552631578947368)","(7.5, 8.0, 7.727272727272727)","(10.0, 14.5, 14.323529411764707)","(12.0, 13.5, 13.490196078431373)","(10.0, 16.0, 15.90909090909091)","(14.0, 25.0, 24.5)"
14-12-2022 19:25:40.334341,"(11.0, 18.5, 18.166666666666668)","(7.5, 11.0, 10.44)","(2.35, 2.68, 2.776452599388379)","(8.5, 11.0, 10.366666666666667)","(7.5, 8.0, 7.727272727272727)","(10.0, 14.5, 14.323529411764707)","(12.0, 13.5, 13.490196078431373)","(10.0, 16.0, 15.90909090909091)","(14.0, 25.0, 24.5)"
14-12-2022 19:25:41.609930,"(11.0, 18.5, 18.22222222222222)","(7.5, 11.0, 10.44)","(2.35, 2.78, 2.776452599388379)","(8.5, 10.5, 10.366666666666667)","(7.5, 8.0, 7.727272727272727)","(10.0, 14.5, 14.323529411764707)","(12.0, 13.5, 13.490196078431373)","(10.0, 16.0, 15.90909090909091)","(14.0, 25.0, 24.5)"
14-12-2022 19:25:42.843793,"(11.0, 18.5, 18.22222222222222)","(7.5, 11.0, 10.44)","(2.35, 2.78, 2.776179104477612)","(8.5, 10.5, 10.14)","(7.5, 8.0, 7.986666666666666)","(10.0, 14.5, 14.323529411764707)","(12.0, 13.5, 13.490196078431373)","(10.0, 16.0, 15.90909090909091)","(14.0, 25.0, 24.5)"
14-12-2022 19:25:44.030619,"(11.0, 18.5, 18.22222222222222)","(7.5, 11.0, 10.44)","(2.35, 2.78, 2.7785987261146494)","(8.5, 10.5, 10.14)","(7.5, 8.0, 7.95929203539823)","(10.0, 14.5, 14.326923076923077)","(12.0, 13.5, 13.490196078431373)","(10.0, 16.0, 15.90909090909091)","(14.0, 25.0, 24.5)"
14-12-2022 19:25:45.254650,"(11.0, 18.5, 18.22222222222222)","(7.5, 11.0, 10.44)","(2.35, 2.78, 2.7741935483870965)","(8.5, 10.0, 9.9375)","(7.5, 8.0, 7.961061946902655)","(10.0, 14.5, 14.326923076923077)","(12.0, 13.5, 13.490196078431373)","(10.0, 16.0, 15.90909090909091)","(14.0, 25.0, 24.5)"
14-12-2022 19:25:46.552974,"(11.0, 18.5, 18.22222222222222)","(7.5, 11.0, 10.65)","(2.35, 2.78, 2.777142857142857)","(8.5, 10.0, 9.9)","(7.5, 8.0, 7.961061946902655)","(10.0, 14.5, 14.326923076923077)","(12.0, 13.5, 13.490196078431373)","(10.0, 16.0, 15.882352941176471)","(14.0, 25.0, 24.5)"
14-12-2022 19:25:47.957348,"(11.0, 18.5, 18.22222222222222)","(7.5, 11.0, 10.65)","(2.35, 2.8, 2.7871698113207546)","(8.5, 9.8, 9.533333333333333)","(7.5, 8.0, 7.997826086956522)","(10.0, 14.5, 14.326923076923077)","(12.0, 13.5, 13.490196078431373)","(10.0, 16.0, 15.882352941176471)","(14.0, 25.0, 24.5)"
14-12-2022 19:25:49.361282,"(11.0, 18.5, 18.22222222222222)","(7.5, 11.0, 10.65)","(2.35, 2.8, 2.778064516129032)","(8.5, 10.0, 9.5875)","(7.5, 8.0, 7.918840579710145)","(10.0, 14.5, 14.326923076923077)","(12.0, 13.5, 13.490196078431373)","(10.0, 16.0, 15.882352941176471)","(14.0, 25.0, 24.5)"
14-12-2022 19:25:50.675568,"(11.0, 18.5, 18.22222222222222)","(7.5, 11.0, 10.65)","(2.35, 2.78, 2.77037037037037)","(8.5, 10.0, 9.926315789473685)","(7.5, 8.0, 7.918840579710145)","(10.0, 14.5, 14.342105263157894)","(12.0, 13.5, 13.490196078431373)","(10.0, 16.0, 15.882352941176471)","(14.0, 25.0, 24.5)"
14-12-2022 19:25:51.955889,"(11.0, 18.5, 18.22222222222222)","(7.5, 11.0, 10.65)","(2.35, 2.78, 2.77037037037037)","(8.5, 10.0, 9.926315789473685)","(7.5, 8.0, 7.918840579710145)","(10.0, 14.5, 14.342105263157894)","(12.0, 13.5, 13.490196078431373)","(10.0, 16.0, 15.882352941176471)","(14.0, 25.0, 24.5)"
14-12-2022 19:25:53.158263,"(11.0, 18.5, 18.22222222222222)","(7.5, 11.0, 10.65)","(2.35, 2.78, 2.77037037037037)","(8.5, 10.0, 9.926315789473685)","(7.5, 8.0, 7.918840579710145)","(10.0, 14.5, 14.342105263157894)","(12.0, 13.5, 13.489583333333334)","(10.0, 16.0, 15.882352941176471)","(14.0, 25.0, 24.5)"
14-12-2022 19:25:54.311782,"(11.0, 18.5, 18.22222222222222)","(7.5, 11.0, 10.65)","(2.35, 2.78, 2.77037037037037)","(8.5, 10.0, 9.926315789473685)","(7.5, 8.0, 7.918840579710145)","(10.0, 14.5, 14.326923076923077)","(12.0, 13.5, 13.489583333333334)","(10.0, 16.0, 15.882352941176471)","(14.0, 25.0, 24.38095238095238)"
14-12-2022 19:25:55.492808,"(11.0, 18.5, 18.22222222222222)","(7.5, 11.0, 10.65)","(2.35, 2.78, 2.7707142857142855)","(8.5, 10.0, 9.926315789473685)","(7.5, 8.0, 7.91764705882353)","(10.0, 14.5, 14.326923076923077)","(12.0, 13.5, 13.489583333333334)","(10.0, 16.0, 15.882352941176471)","(14.0, 26.0, 24.38095238095238)"
14-12-2022 19:25:56.720193,"(11.0, 18.5, 18.22222222222222)","(7.5, 11.0, 10.65)","(2.35, 2.78, 2.7707142857142855)","(8.5, 10.0, 9.926315789473685)","(7.5, 8.0, 7.91764705882353)","(10.0, 14.5, 14.326923076923077)","(12.0, 13.5, 13.489583333333334)","(10.0, 16.0, 15.882352941176471)","(14.0, 26.0, 24.38095238095238)"
14-12-2022 19:25:58.022926,"(11.0, 18.5, 17.928571428571427)","(7.5, 11.0, 10.65)","(2.35, 2.78, 2.7707142857142855)","(8.5, 10.0, 9.904347826086957)","(7.5, 8.0, 7.922388059701492)","(10.0, 14.5, 14.326923076923077)","(12.0, 13.5, 13.489583333333334)","(10.0, 16.0, 15.882352941176471)","(14.0, 26.0, 24.38095238095238)"
14-12-2022 19:25:59.333314,"(11.0, 18.5, 17.928571428571427)","(7.5, 11.0, 10.65)","(2.35, 2.78, 2.7572727272727273)","(8.5, 10.0, 9.904347826086957)","(7.5, 8.0, 7.922388059701492)","(10.0, 14.5, 14.326923076923077)","(12.0, 13.5, 13.6)","(10.0, 16.0, 15.882352941176471)","(14.0, 26.0, 24.38095238095238)"
14-12-2022 19:26:00.599998,"(11.0, 18.5, 17.928571428571427)","(7.5, 11.0, 10.65)","(2.35, 2.76, 2.777647058823529)","(8.5, 10.0, 9.88888888888889)","(7.5, 8.0, 7.922388059701492)","(10.0, 14.5, 14.326923076923077)","(12.0, 14.0, 13.605633802816902)","(10.0, 16.0, 15.90909090909091)","(14.0, 26.0, 24.38095238095238)"
