,Adrett,Ariana Blue,Detoron,Eternal Flame,Kaya,Khalida,New York Scandal,Real Alliance,Rubikai,Shaime,Shatusla,Your Shout Gingie
12-01-2023 18:42:33.492814,"(17.0, 25.0, 24.6)","(51.0, 100.0, 88.46153846153847)","(4.2, 5.0, 4.965765765765766)","(18.0, 22.0, 21.566666666666666)","(21.0, 32.0, 30.756410256410255)","(26.0, 38.0, 37.0625)","(18.0, 26.0, 24.962962962962962)","(101.0, 750.0, 723.8095238095239)","(5.5, 6.4, 6.3524050632911395)","(2.05, 2.38, 2.3546478873239436)","(71.0, 130.0, 103.0)","(61.0, 95.0, 91.875)"
12-01-2023 18:42:35.222335,"(17.0, 25.0, 24.6)","(51.0, 100.0, 94.0)","(4.2, 5.0, 4.953571428571429)","(18.0, 22.0, 21.566666666666666)","(21.0, 32.0, 30.756410256410255)","(26.0, 38.0, 37.0625)","(18.0, 26.0, 24.962962962962962)","(101.0, 740.0, 687.6923076923076)","(5.5, 6.4, 6.3524050632911395)","(2.05, 2.36, 2.3521621621621622)","(71.0, 130.0, 103.0)","(61.0, 95.0, 91.875)"
12-01-2023 18:42:36.954150,"(17.0, 25.0, 24.857142857142858)","(51.0, 100.0, 94.0)","(4.2, 5.0, 4.957777777777778)","(18.0, 22.0, 21.813953488372093)","(21.0, 32.0, 30.893939393939394)","(26.0, 38.0, 35.57142857142857)","(18.0, 26.0, 25.193548387096776)","(101.0, 740.0, 672.0)","(5.5, 6.4, 6.108379888268156)","(2.05, 2.36, 2.363019607843137)","(71.0, 130.0, 103.0)","(61.0, 95.0, 90.45454545454545)"
12-01-2023 18:42:38.662680,"(17.0, 25.0, 25.142857142857142)","(51.0, 100.0, 98.0)","(4.2, 5.0, 5.016129032258064)","(18.0, 22.0, 20.54385964912281)","(21.0, 32.0, 30.88)","(26.0, 36.0, 35.76)","(18.0, 26.0, 25.375)","(101.0, 740.0, 455.7142857142857)","(5.5, 6.2, 6.105521472392638)","(2.05, 2.38, 2.3586046511627905)","(71.0, 130.0, 103.33333333333333)","(61.0, 95.0, 88.07692307692308)"
12-01-2023 18:42:40.383503,"(17.0, 26.0, 25.571428571428573)","(51.0, 100.0, 99.41176470588235)","(4.2, 5.1, 5.020754716981132)","(18.0, 21.0, 20.54385964912281)","(21.0, 32.0, 30.88)","(26.0, 36.0, 35.76)","(18.0, 26.0, 25.375)","(101.0, 730.0, 565.0)","(5.5, 6.2, 6.039583333333334)","(2.05, 2.36, 2.3509090909090906)","(71.0, 130.0, 106.0)","(61.0, 95.0, 88.07692307692308)"
12-01-2023 18:42:42.440602,"(17.0, 27.0, 25.571428571428573)","(51.0, 95.0, 94.58333333333333)","(4.2, 5.1, 5.018574108818012)","(18.0, 21.0, 20.54385964912281)","(21.0, 32.0, 30.88)","(26.0, 36.0, 35.76)","(18.0, 26.0, 25.367346938775512)","(101.0, 720.0, 448.75)","(5.5, 6.2, 6.07687074829932)","(2.05, 2.36, 2.3448275862068964)","(71.0, 130.0, 106.0)","(61.0, 95.0, 88.07692307692308)"
12-01-2023 18:42:44.251412,"(17.0, 27.0, 25.96551724137931)","(51.0, 95.0, 94.58333333333333)","(4.2, 5.1, 5.024125874125874)","(18.0, 21.0, 20.508670520231213)","(21.0, 32.0, 30.88)","(26.0, 36.0, 34.52777777777778)","(18.0, 26.0, 25.367346938775512)","(101.0, 720.0, 460.0)","(5.5, 6.2, 6.088957055214724)","(2.1, 2.36, 2.3366191446028513)","(71.0, 130.0, 120.0)","(61.0, 95.0, 88.07692307692308)"
12-01-2023 18:42:46.111270,"(17.0, 27.0, 26.142857142857142)","(51.0, 95.0, 85.5)","(4.2, 5.1, 5.027181208053691)","(18.0, 21.0, 20.55026455026455)","(21.0, 32.0, 30.970588235294116)","(26.0, 36.0, 34.44444444444444)","(18.0, 26.0, 25.367346938775512)","(101.0, 510.0, 460.0)","(5.5, 6.2, 6.096571428571429)","(2.1, 2.34, 2.3348479427549194)","(71.0, 130.0, 115.33333333333333)","(51.0, 95.0, 88.07692307692308)"
12-01-2023 18:42:47.799899,"(18.0, 27.0, 26.0)","(51.0, 90.0, 85.5)","(4.2, 5.1, 5.022775800711743)","(17.0, 21.0, 20.543010752688172)","(21.0, 32.0, 30.939393939393938)","(26.0, 36.0, 34.40506329113924)","(18.0, 26.0, 25.32608695652174)","(101.0, 510.0, 460.0)","(5.5, 6.2, 6.169162995594714)","(2.1, 2.34, 2.333399503722084)","(71.0, 130.0, 115.33333333333333)","(51.0, 95.0, 88.07692307692308)"
12-01-2023 18:42:49.462166,"(18.0, 27.0, 25.695652173913043)","(51.0, 90.0, 85.64516129032258)","(4.2, 5.1, 5.017958412098299)","(17.0, 21.0, 20.508196721311474)","(21.0, 32.0, 30.89763779527559)","(26.0, 36.0, 34.4)","(18.0, 26.0, 25.232558139534884)","(101.0, 510.0, 460.0)","(5.5, 6.2, 6.1775216138328535)","(2.1, 2.34, 2.338862559241706)","(71.0, 130.0, 115.33333333333333)","(51.0, 95.0, 92.1875)"
12-01-2023 18:42:51.064067,"(18.0, 27.0, 25.695652173913043)","(51.0, 90.0, 85.64516129032258)","(4.2, 5.1, 5.053645833333333)","(17.0, 21.0, 20.49171270718232)","(21.0, 32.0, 30.912)","(26.0, 36.0, 34.4)","(18.0, 26.0, 25.232558139534884)","(101.0, 510.0, 460.0)","(5.5, 6.4, 6.174269005847953)","(2.1, 2.34, 2.3464864864864863)","(71.0, 130.0, 115.33333333333333)","(51.0, 95.0, 92.75)"
12-01-2023 18:42:52.815347,"(18.0, 27.0, 25.46153846153846)","(51.0, 90.0, 85.3225806451613)","(4.2, 5.1, 5.028019323671497)","(17.0, 21.0, 20.49171270718232)","(21.0, 32.0, 30.912)","(26.0, 36.0, 34.24096385542169)","(18.0, 26.0, 25.22222222222222)","(101.0, 510.0, 460.0)","(5.5, 6.4, 6.264846416382253)","(2.1, 2.36, 2.348200589970501)","(71.0, 130.0, 115.33333333333333)","(51.0, 95.0, 92.75)"
12-01-2023 18:42:54.475107,"(18.0, 27.0, 25.46153846153846)","(51.0, 90.0, 83.125)","(4.2, 5.1, 5.0452830188679245)","(17.0, 21.0, 20.502824858757062)","(21.0, 32.0, 30.912)","(26.0, 36.0, 34.12820512820513)","(18.0, 26.0, 25.22222222222222)","(101.0, 510.0, 460.0)","(5.5, 6.4, 6.269736842105264)","(2.1, 2.36, 2.3357017543859646)","(71.0, 130.0, 115.33333333333333)","(51.0, 95.0, 92.75)"
12-01-2023 18:42:56.186862,"(18.0, 27.0, 25.571428571428573)","(51.0, 85.0, 83.125)","(4.2, 5.1, 5.0452830188679245)","(17.0, 21.0, 19.226666666666667)","(21.0, 32.0, 30.912)","(26.0, 36.0, 32.73529411764706)","(18.0, 26.0, 25.22222222222222)","(101.0, 510.0, 475.0)","(5.5, 6.4, 6.273611111111111)","(2.05, 2.34, 2.352110453648915)","(71.0, 130.0, 115.33333333333333)","(61.0, 95.0, 92.75)"
12-01-2023 18:42:57.951220,"(18.0, 27.0, 25.333333333333332)","(51.0, 85.0, 83.125)","(4.2, 5.1, 5.11974358974359)","(17.0, 20.0, 19.160714285714285)","(21.0, 32.0, 30.912)","(26.0, 34.0, 32.70422535211268)","(18.0, 26.0, 25.22222222222222)","(101.0, 670.0, 442.5)","(5.5, 6.4, 6.270383275261325)","(2.05, 2.36, 2.3535031847133756)","(71.0, 130.0, 115.33333333333333)","(61.0, 100.0, 99.16666666666667)"
12-01-2023 18:42:59.684306,"(18.0, 27.0, 25.333333333333332)","(51.0, 85.0, 83.75)","(4.2, 5.2, 5.120209973753281)","(17.0, 19.5, 19.17142857142857)","(21.0, 32.0, 30.912)","(26.0, 34.0, 32.516129032258064)","(18.0, 26.0, 24.328767123287673)","(101.0, 670.0, 441.25)","(5.5, 6.4, 6.25909090909091)","(2.05, 2.36, 2.3610130718954245)","(71.0, 130.0, 115.33333333333333)","(61.0, 100.0, 95.45454545454545)"
12-01-2023 18:43:01.337084,"(18.0, 27.0, 25.272727272727273)","(51.0, 85.0, 83.26086956521739)","(4.2, 5.2, 5.2533742331288344)","(17.0, 19.5, 19.171641791044777)","(21.0, 32.0, 31.247311827956988)","(26.0, 34.0, 32.75675675675676)","(18.0, 25.0, 24.636363636363637)","(101.0, 660.0, 445.7142857142857)","(5.5, 6.4, 5.637254901960784)","(2.05, 2.38, 2.4104147465437786)","(71.0, 130.0, 122.0)","(61.0, 110.0, 97.8125)"
12-01-2023 18:43:03.098752,"(18.0, 27.0, 25.272727272727273)","(51.0, 90.0, 84.44444444444444)","(4.4, 5.3, 5.241428571428571)","(17.0, 20.0, 19.584)","(21.0, 32.0, 31.320388349514563)","(26.0, 34.0, 32.68)","(18.0, 25.0, 24.591836734693878)","(101.0, 660.0, 445.7142857142857)","(5.5, 5.7, 5.4661417322834644)","(2.1, 2.42, 2.443111111111111)","(71.0, 130.0, 122.0)","(61.0, 110.0, 98.75)"
12-01-2023 18:43:04.785255,"(18.0, 27.0, 25.23076923076923)","(51.0, 85.0, 84.6875)","(4.4, 5.3, 5.241428571428571)","(17.0, 20.0, 19.625)","(21.0, 32.0, 31.320388349514563)","(26.0, 34.0, 32.340425531914896)","(18.0, 25.0, 24.70731707317073)","(101.0, 660.0, 445.7142857142857)","(5.5, 5.5, 5.459124087591241)","(2.1, 2.46, 2.4472542372881354)","(71.0, 130.0, 122.0)","(61.0, 110.0, 98.46153846153847)"
12-01-2023 18:43:06.509512,"(18.0, 27.0, 25.23076923076923)","(51.0, 85.0, 83.75)","(4.4, 5.3, 5.241428571428571)","(17.0, 20.0, 19.597826086956523)","(21.0, 32.0, 31.320388349514563)","(26.0, 34.0, 32.340425531914896)","(18.0, 25.0, 24.511627906976745)","(101.0, 660.0, 445.7142857142857)","(5.5, 5.5, 5.584033613445378)","(2.1, 2.48, 2.4718840579710144)","(71.0, 130.0, 122.0)","(61.0, 110.0, 98.46153846153847)"
12-01-2023 18:43:08.193118,"(18.0, 27.0, 25.23076923076923)","(51.0, 85.0, 83.75)","(4.4, 5.3, 5.237799043062201)","(17.0, 20.0, 19.31081081081081)","(21.0, 32.0, 31.295238095238094)","(26.0, 34.0, 34.28865979381443)","(18.0, 25.0, 23.807692307692307)","(101.0, 660.0, 445.7142857142857)","(5.5, 5.7, 5.4973214285714285)","(2.1, 2.48, 2.4797345132743365)","(71.0, 130.0, 123.33333333333333)","(61.0, 110.0, 98.46153846153847)"
12-01-2023 18:43:09.946721,"(18.0, 27.0, 25.82051282051282)","(51.0, 85.0, 84.16666666666667)","(4.4, 5.3, 5.247154471544715)","(17.0, 19.5, 19.46153846153846)","(21.0, 32.0, 31.320388349514563)","(26.0, 36.0, 34.275862068965516)","(18.0, 25.0, 23.3)","(101.0, 660.0, 445.7142857142857)","(5.5, 5.5, 5.49423076923077)","(2.1, 2.48, 2.4797489539748954)","(71.0, 130.0, 123.33333333333333)","(61.0, 110.0, 98.46153846153847)"
12-01-2023 18:43:11.821913,"(18.0, 27.0, 26.79310344827586)","(51.0, 85.0, 83.84615384615384)","(4.4, 5.3, 5.248945147679325)","(17.0, 19.5, 19.55263157894737)","(21.0, 32.0, 31.428571428571427)","(26.0, 36.0, 34.256410256410255)","(18.0, 24.0, 23.25925925925926)","(101.0, 660.0, 445.7142857142857)","(5.5, 5.5, 5.302272727272727)","(2.1, 2.48, 2.493161290322581)","(71.0, 130.0, 125.0)","(61.0, 110.0, 99.0909090909091)"
12-01-2023 18:43:14.092471,"(18.0, 27.0, 26.53846153846154)","(51.0, 85.0, 83.84615384615384)","(4.4, 5.3, 5.208994708994709)","(17.0, 20.0, 19.532967032967033)","(21.0, 32.0, 31.428571428571427)","(26.0, 36.0, 34.256410256410255)","(18.0, 24.0, 23.272727272727273)","(101.0, 660.0, 445.7142857142857)","(5.5, 5.3, 5.2318181818181815)","(2.1, 2.52, 2.506787878787879)","(71.0, 130.0, 125.0)","(61.0, 110.0, 99.0909090909091)"
12-01-2023 18:43:15.757000,"(18.0, 27.0, 26.53846153846154)","(51.0, 85.0, 81.7948717948718)","(4.4, 5.3, 5.185714285714286)","(17.0, 20.0, 19.218487394957982)","(21.0, 32.0, 31.428571428571427)","(26.0, 36.0, 34.21052631578947)","(18.0, 24.0, 23.238095238095237)","(101.0, 660.0, 445.7142857142857)","(5.5, 5.3, 5.149333333333333)","(2.1, 2.52, 2.5543730886850153)","(71.0, 130.0, 125.0)","(61.0, 110.0, 102.0)"
12-01-2023 18:43:17.541398,"(18.0, 27.0, 26.53846153846154)","(51.0, 90.0, 82.38095238095238)","(4.4, 5.2, 5.188194444444444)","(17.0, 20.0, 19.21186440677966)","(21.0, 32.0, 31.428571428571427)","(26.0, 36.0, 32.972972972972975)","(18.0, 24.0, 23.238095238095237)","(101.0, 660.0, 445.7142857142857)","(5.5, 5.3, 5.154193548387097)","(2.1, 2.56, 2.5327272727272727)","(71.0, 130.0, 125.0)","(61.0, 110.0, 97.72727272727273)"
12-01-2023 18:43:19.231602,"(18.0, 27.0, 26.53846153846154)","(51.0, 90.0, 82.38095238095238)","(4.4, 5.3, 5.221100917431193)","(17.0, 20.0, 19.166666666666668)","(21.0, 32.0, 31.428571428571427)","(26.0, 34.0, 32.92307692307692)","(18.0, 24.0, 23.225806451612904)","(101.0, 660.0, 445.7142857142857)","(5.5, 5.3, 5.226612903225806)","(2.1, 2.54, 2.5283435582822085)","(71.0, 130.0, 125.0)","(61.0, 100.0, 97.72727272727273)"
12-01-2023 18:43:20.849116,"(18.0, 27.0, 26.625)","(51.0, 90.0, 82.38095238095238)","(4.4, 5.3, 5.24873417721519)","(17.0, 19.5, 19.181159420289855)","(21.0, 32.0, 31.428571428571427)","(26.0, 34.0, 32.972972972972975)","(18.0, 24.0, 23.23728813559322)","(101.0, 660.0, 445.7142857142857)","(5.5, 5.3, 5.079824561403509)","(2.1, 2.54, 2.5314285714285716)","(71.0, 130.0, 125.0)","(61.0, 100.0, 97.72727272727273)"
12-01-2023 18:43:22.549454,"(18.0, 27.0, 26.526315789473685)","(51.0, 90.0, 83.87755102040816)","(4.4, 5.3, 5.196577946768061)","(17.0, 19.5, 18.86111111111111)","(21.0, 32.0, 31.50537634408602)","(26.0, 34.0, 32.88235294117647)","(18.0, 24.0, 23.25862068965517)","(101.0, 660.0, 445.7142857142857)","(5.5, 5.2, 5.496296296296296)","(2.1, 2.54, 2.508541666666667)","(71.0, 130.0, 126.0)","(61.0, 100.0, 99.28571428571429)"
12-01-2023 18:43:24.251459,"(18.0, 28.0, 27.05263157894737)","(51.0, 90.0, 83.33333333333333)","(4.4, 5.3, 5.198127340823969)","(17.0, 19.0, 18.846153846153847)","(21.0, 32.0, 31.444444444444443)","(26.0, 34.0, 32.88235294117647)","(18.0, 24.0, 23.216666666666665)","(101.0, 660.0, 445.7142857142857)","(5.5, 5.5, 5.541212121212121)","(2.1, 2.52, 2.473333333333333)","(71.0, 130.0, 126.0)","(61.0, 100.0, 99.28571428571429)"
12-01-2023 18:43:25.872327,"(18.0, 28.0, 26.615384615384617)","(51.0, 90.0, 83.06122448979592)","(4.4, 5.3, 5.108)","(17.0, 19.0, 18.846153846153847)","(21.0, 32.0, 31.444444444444443)","(26.0, 34.0, 32.74074074074074)","(18.0, 24.0, 23.45977011494253)","(101.0, 660.0, 445.7142857142857)","(5.5, 5.6, 5.606285714285714)","(2.1, 2.52, 2.517979797979798)","(71.0, 130.0, 126.0)","(61.0, 100.0, 99.28571428571429)"
12-01-2023 18:43:27.532038,"(18.0, 28.0, 26.615384615384617)","(51.0, 90.0, 82.6086956521739)","(4.4, 5.2, 5.102857142857142)","(17.0, 19.0, 18.804054054054053)","(21.0, 32.0, 27.733333333333334)","(26.0, 34.0, 32.47761194029851)","(18.0, 24.0, 23.45977011494253)","(101.0, 660.0, 445.7142857142857)","(5.5, 5.7, 5.527659574468085)","(2.1, 2.52, 2.5468055555555558)","(71.0, 130.0, 126.0)","(61.0, 100.0, 99.28571428571429)"
12-01-2023 18:43:29.765695,"(18.0, 28.0, 27.217391304347828)","(51.0, 90.0, 81.5909090909091)","(4.4, 5.2, 5.083333333333333)","(17.0, 19.0, 18.785714285714285)","(21.0, 28.0, 26.647058823529413)","(26.0, 34.0, 32.602739726027394)","(18.0, 24.0, 23.502824858757062)","(101.0, 660.0, 445.7142857142857)","(5.5, 5.6, 5.496076555023923)","(2.1, 2.56, 2.57736)","(71.0, 130.0, 123.33333333333333)","(61.0, 100.0, 99.28571428571429)"
12-01-2023 18:43:31.942666,"(18.0, 28.0, 26.5)","(51.0, 90.0, 82.14285714285714)","(4.4, 5.1, 5.061392405063291)","(17.0, 19.0, 18.396551724137932)","(21.0, 27.0, 26.48)","(26.0, 34.0, 32.70886075949367)","(18.0, 24.0, 23.43010752688172)","(101.0, 660.0, 510.0)","(5.5, 5.7, 5.64375)","(2.1, 2.58, 2.566344827586207)","(71.0, 130.0, 118.0)","(61.0, 110.0, 101.0)"
12-01-2023 18:43:34.508280,"(18.0, 27.0, 25.714285714285715)","(51.0, 85.0, 81.70731707317073)","(4.4, 5.1, 4.9914529914529915)","(17.0, 18.5, 18.735294117647058)","(21.0, 27.0, 26.363636363636363)","(26.0, 34.0, 32.743589743589745)","(18.0, 24.0, 23.40740740740741)","(101.0, 650.0, 530.0)","(5.5, 5.7, 5.639682539682539)","(2.1, 2.58, 2.5664335664335667)","(71.0, 130.0, 120.9090909090909)","(61.0, 110.0, 100.625)"
12-01-2023 18:43:36.673704,"(18.0, 26.0, 25.694444444444443)","(51.0, 90.0, 81.77777777777777)","(4.4, 5.0, 4.998425196850394)","(17.0, 19.0, 18.813953488372093)","(21.0, 27.0, 26.2)","(26.0, 34.0, 32.80555555555556)","(18.0, 24.0, 23.456521739130434)","(101.0, 650.0, 583.3333333333334)","(5.5, 5.7, 5.491824440619621)","(2.1, 2.58, 2.5826404494382023)","(71.0, 120.0, 112.5)","(61.0, 110.0, 100.625)"
12-01-2023 18:43:38.646793,"(18.0, 26.0, 25.21551724137931)","(51.0, 90.0, 81.77777777777777)","(4.4, 5.0, 5.019047619047619)","(17.0, 19.0, 18.703703703703702)","(21.0, 27.0, 26.414634146341463)","(26.0, 34.0, 32.77142857142857)","(18.0, 24.0, 23.479166666666668)","(101.0, 650.0, 592.8571428571429)","(5.5, 5.5, 5.488019966722129)","(2.1, 2.62, 2.60578125)","(71.0, 120.0, 115.38461538461539)","(61.0, 100.0, 97.91666666666667)"
12-01-2023 18:43:40.465854,"(18.0, 26.0, 23.93103448275862)","(51.0, 90.0, 81.77777777777777)","(4.4, 5.1, 5.0665447897623395)","(17.0, 19.0, 18.61904761904762)","(21.0, 27.0, 26.414634146341463)","(26.0, 34.0, 32.85333333333333)","(18.0, 24.0, 23.52127659574468)","(101.0, 650.0, 583.3333333333334)","(5.5, 5.5, 5.4974050046339205)","(2.1, 2.62, 2.608118811881188)","(71.0, 120.0, 113.33333333333333)","(61.0, 100.0, 97.91666666666667)"
12-01-2023 18:43:42.280398,"(18.0, 24.0, 23.93103448275862)","(51.0, 90.0, 81.77777777777777)","(4.4, 5.1, 5.068339768339768)","(17.0, 19.0, 18.613636363636363)","(21.0, 27.0, 26.414634146341463)","(26.0, 34.0, 32.74626865671642)","(18.0, 24.0, 23.52127659574468)","(101.0, 650.0, 592.8571428571429)","(5.5, 5.5, 5.4986854460093895)","(2.1, 2.62, 2.618627450980392)","(71.0, 120.0, 115.38461538461539)","(61.0, 100.0, 97.91666666666667)"
12-01-2023 18:43:43.960984,"(18.0, 24.0, 24.263157894736842)","(51.0, 90.0, 81.95121951219512)","(4.4, 5.1, 5.078669724770642)","(17.0, 19.0, 18.866666666666667)","(21.0, 27.0, 26.566666666666666)","(26.0, 34.0, 32.774193548387096)","(18.0, 24.0, 23.598039215686274)","(101.0, 650.0, 586.8421052631579)","(5.5, 5.5, 5.623834196891192)","(2.1, 2.56, 2.557995735607676)","(71.0, 130.0, 122.0)","(61.0, 100.0, 98.18181818181819)"
12-01-2023 18:43:45.818221,"(18.0, 25.0, 24.282608695652176)","(51.0, 90.0, 82.82608695652173)","(4.4, 5.1, 5.079101123595505)","(17.0, 19.0, 18.866666666666667)","(21.0, 27.0, 24.857142857142858)","(26.0, 34.0, 34.317460317460316)","(18.0, 24.0, 24.357142857142858)","(101.0, 650.0, 592.8571428571429)","(5.5, 5.7, 5.5948717948717945)","(2.1, 2.56, 2.5580355276907003)","(71.0, 120.0, 115.71428571428571)","(61.0, 100.0, 98.18181818181819)"
