,Virage Volante,Wilcott,Tommy Throttle,Boundin Blue,Steel Harbour,Magic Burner,All About,Tyrion Lannister
07-01-2023 09:41:07.384174,"(3.5, 6.6, 4.638709677419355)","(7.5, 16.0, 13.536000000000001)","(5.5, 10.5, 8.417857142857143)","(12.0, 34.0, 26.666666666666664)","(12.0, 32.0, 28.379310344827587)","(10.0, 27.0, 22.0)","(7.5, 15.5, 7.887499999999999)","(3.1, 5.1, 3.652941176470588)"
07-01-2023 09:41:08.598565,"(3.5, 6.6, 4.638709677419355)","(7.5, 16.0, 13.536000000000001)","(5.5, 10.5, 8.417857142857143)","(12.0, 34.0, 26.666666666666664)","(12.0, 32.0, 28.379310344827587)","(10.0, 27.0, 22.0)","(7.5, 15.5, 7.887499999999999)","(3.1, 5.1, 3.652941176470588)"
07-01-2023 09:41:09.721729,"(3.5, 6.6, 4.638709677419355)","(7.5, 16.0, 13.536000000000001)","(5.5, 10.5, 8.417857142857143)","(12.0, 34.0, 26.666666666666664)","(12.0, 32.0, 28.379310344827587)","(10.0, 27.0, 22.0)","(7.5, 15.5, 7.887499999999999)","(3.1, 5.1, 3.652941176470588)"
07-01-2023 09:41:10.933367,"(3.5, 6.6, 4.638709677419355)","(7.5, 16.0, 13.536000000000001)","(5.5, 10.5, 8.417857142857143)","(12.0, 34.0, 26.666666666666664)","(12.0, 32.0, 28.379310344827587)","(10.0, 27.0, 22.0)","(7.5, 15.5, 7.887499999999999)","(3.1, 5.1, 3.652941176470588)"
07-01-2023 09:41:12.184775,"(3.5, 6.6, 4.638709677419355)","(7.5, 16.0, 13.536000000000001)","(5.5, 10.5, 8.417857142857143)","(12.0, 34.0, 26.666666666666664)","(12.0, 32.0, 28.379310344827587)","(10.0, 27.0, 22.0)","(7.5, 15.5, 7.887499999999999)","(3.1, 5.1, 3.652941176470588)"
07-01-2023 09:41:13.231162,"(3.5, 6.6, 4.638709677419355)","(7.5, 16.0, 13.536000000000001)","(5.5, 10.5, 8.417857142857143)","(12.0, 34.0, 26.666666666666664)","(12.0, 32.0, 28.379310344827587)","(10.0, 27.0, 22.0)","(7.5, 15.5, 7.887499999999999)","(3.1, 5.1, 3.652941176470588)"
07-01-2023 09:41:14.411462,"(3.5, 6.6, 4.638709677419355)","(7.5, 16.0, 13.536000000000001)","(5.5, 10.5, 8.417857142857143)","(12.0, 34.0, 26.666666666666664)","(12.0, 32.0, 28.379310344827587)","(10.0, 27.0, 22.0)","(7.5, 15.5, 7.887499999999999)","(3.1, 5.1, 3.652941176470588)"
07-01-2023 09:41:15.621149,"(3.5, 6.6, 4.638709677419355)","(7.5, 16.0, 13.536000000000001)","(5.5, 10.5, 8.417857142857143)","(12.0, 34.0, 26.666666666666664)","(12.0, 32.0, 28.379310344827587)","(10.0, 27.0, 22.0)","(7.5, 15.5, 7.887499999999999)","(3.1, 5.1, 3.652941176470588)"
07-01-2023 09:41:16.818450,"(3.5, 6.6, 4.638709677419355)","(7.5, 16.0, 13.536000000000001)","(5.5, 10.5, 8.417857142857143)","(12.0, 34.0, 26.666666666666664)","(12.0, 32.0, 28.379310344827587)","(10.0, 27.0, 22.0)","(7.5, 15.5, 7.887499999999999)","(3.1, 5.1, 3.652941176470588)"
07-01-2023 09:41:18.046481,"(3.5, 6.6, 4.638709677419355)","(7.5, 16.0, 13.536000000000001)","(5.5, 10.5, 8.417857142857143)","(12.0, 34.0, 26.666666666666664)","(12.0, 32.0, 28.379310344827587)","(10.0, 27.0, 22.0)","(7.5, 15.5, 7.887499999999999)","(3.1, 5.1, 3.652941176470588)"
07-01-2023 09:41:19.218615,"(3.5, 6.6, 4.638709677419355)","(7.5, 16.0, 13.536000000000001)","(5.5, 10.5, 8.417857142857143)","(12.0, 34.0, 26.666666666666664)","(12.0, 32.0, 28.379310344827587)","(10.0, 27.0, 22.0)","(7.5, 15.5, 7.887499999999999)","(3.1, 5.1, 3.652941176470588)"
07-01-2023 09:41:20.277879,"(3.5, 6.6, 4.638709677419355)","(7.5, 16.0, 13.536000000000001)","(5.5, 10.5, 8.417857142857143)","(12.0, 34.0, 26.666666666666664)","(12.0, 32.0, 28.379310344827587)","(10.0, 27.0, 22.0)","(7.5, 15.5, 7.887499999999999)","(3.1, 5.1, 3.652941176470588)"
07-01-2023 09:41:21.484876,"(3.5, 6.6, 4.638709677419355)","(7.5, 16.0, 13.536000000000001)","(5.5, 10.5, 8.417857142857143)","(12.0, 34.0, 26.666666666666664)","(12.0, 32.0, 28.379310344827587)","(10.0, 27.0, 22.0)","(7.5, 15.5, 7.887499999999999)","(3.1, 5.1, 3.652941176470588)"
07-01-2023 09:41:22.724382,"(3.5, 6.6, 4.638709677419355)","(7.5, 16.0, 13.536000000000001)","(5.5, 10.5, 8.417857142857143)","(12.0, 34.0, 26.666666666666664)","(12.0, 32.0, 28.379310344827587)","(10.0, 27.0, 22.0)","(7.5, 15.5, 7.887499999999999)","(3.1, 5.1, 3.652941176470588)"
07-01-2023 09:41:23.849115,"(3.5, 6.6, 4.638709677419355)","(7.5, 16.0, 13.536000000000001)","(5.5, 10.5, 8.417857142857143)","(12.0, 34.0, 26.666666666666664)","(12.0, 32.0, 28.379310344827587)","(10.0, 27.0, 22.0)","(7.5, 15.5, 7.887499999999999)","(3.1, 5.1, 3.652941176470588)"
07-01-2023 09:41:25.022125,"(3.5, 6.6, 4.638709677419355)","(7.5, 16.0, 13.536000000000001)","(5.5, 10.5, 8.417857142857143)","(12.0, 34.0, 26.666666666666664)","(12.0, 32.0, 28.379310344827587)","(10.0, 27.0, 22.0)","(7.5, 15.5, 7.887499999999999)","(3.1, 5.1, 3.652941176470588)"
07-01-2023 09:41:26.136253,"(3.5, 6.6, 4.638709677419355)","(7.5, 16.0, 13.536000000000001)","(5.5, 10.5, 8.417857142857143)","(12.0, 34.0, 26.666666666666664)","(12.0, 32.0, 28.379310344827587)","(10.0, 27.0, 22.0)","(7.5, 15.5, 7.887499999999999)","(3.1, 5.1, 3.652941176470588)"
07-01-2023 09:41:27.204509,"(3.5, 6.6, 4.638709677419355)","(7.5, 16.0, 13.536000000000001)","(5.5, 10.5, 8.417857142857143)","(12.0, 34.0, 26.666666666666664)","(12.0, 32.0, 28.379310344827587)","(10.0, 27.0, 22.0)","(7.5, 15.5, 7.887499999999999)","(3.1, 5.1, 3.652941176470588)"
07-01-2023 09:41:28.348353,"(3.5, 6.6, 4.638709677419355)","(7.5, 16.0, 13.536000000000001)","(5.5, 10.5, 8.417857142857143)","(12.0, 34.0, 26.666666666666664)","(12.0, 32.0, 28.379310344827587)","(10.0, 27.0, 22.0)","(7.5, 15.5, 7.887499999999999)","(3.1, 5.1, 3.652941176470588)"
07-01-2023 09:41:29.528621,"(3.5, 6.6, 4.638709677419355)","(7.5, 16.0, 13.536000000000001)","(5.5, 10.5, 8.417857142857143)","(12.0, 34.0, 26.666666666666664)","(12.0, 32.0, 28.379310344827587)","(10.0, 27.0, 22.0)","(7.5, 15.5, 7.887499999999999)","(3.1, 5.1, 3.652941176470588)"
07-01-2023 09:41:30.675661,"(3.5, 6.6, 4.638709677419355)","(7.5, 16.0, 13.536000000000001)","(5.5, 10.5, 8.417857142857143)","(12.0, 34.0, 26.666666666666664)","(12.0, 32.0, 28.379310344827587)","(10.0, 27.0, 22.0)","(7.5, 15.5, 7.887499999999999)","(3.1, 5.1, 3.652941176470588)"
07-01-2023 09:41:31.834981,"(3.5, 6.6, 4.638709677419355)","(7.5, 16.0, 13.536000000000001)","(5.5, 10.5, 8.417857142857143)","(12.0, 34.0, 26.666666666666664)","(12.0, 32.0, 28.379310344827587)","(10.0, 27.0, 22.0)","(7.5, 15.5, 7.887499999999999)","(3.1, 5.1, 3.652941176470588)"
07-01-2023 09:41:32.971758,"(3.5, 6.6, 4.638709677419355)","(7.5, 16.0, 13.536000000000001)","(5.5, 10.5, 8.417857142857143)","(12.0, 34.0, 26.666666666666664)","(12.0, 32.0, 28.379310344827587)","(10.0, 27.0, 22.0)","(7.5, 15.5, 7.887499999999999)","(3.1, 5.1, 3.652941176470588)"
07-01-2023 09:41:34.056622,"(3.5, 6.6, 4.638709677419355)","(7.5, 16.0, 13.536000000000001)","(5.5, 10.5, 8.417857142857143)","(12.0, 34.0, 26.666666666666664)","(12.0, 32.0, 28.379310344827587)","(10.0, 27.0, 22.0)","(7.5, 15.5, 7.887499999999999)","(3.1, 5.1, 3.652941176470588)"
07-01-2023 09:41:35.145955,"(3.5, 6.6, 4.638709677419355)","(7.5, 16.0, 13.536000000000001)","(5.5, 10.5, 8.417857142857143)","(12.0, 34.0, 26.666666666666664)","(12.0, 32.0, 28.379310344827587)","(10.0, 27.0, 22.0)","(7.5, 15.5, 7.887499999999999)","(3.1, 5.1, 3.652941176470588)"
07-01-2023 09:41:36.321458,"(3.5, 6.6, 4.638709677419355)","(7.5, 16.0, 13.536000000000001)","(5.5, 10.5, 8.417857142857143)","(12.0, 34.0, 26.666666666666664)","(12.0, 32.0, 28.379310344827587)","(10.0, 27.0, 22.0)","(7.5, 15.5, 7.887499999999999)","(3.1, 5.1, 3.652941176470588)"
07-01-2023 09:41:37.504315,"(3.5, 6.6, 4.638709677419355)","(7.5, 16.0, 13.536000000000001)","(5.5, 10.5, 8.417857142857143)","(12.0, 34.0, 26.666666666666664)","(12.0, 32.0, 28.379310344827587)","(10.0, 27.0, 22.0)","(7.5, 15.5, 7.887499999999999)","(3.1, 5.1, 3.652941176470588)"
07-01-2023 09:41:38.673659,"(3.5, 6.6, 4.638709677419355)","(7.5, 16.0, 13.536000000000001)","(5.5, 10.5, 8.417857142857143)","(12.0, 34.0, 26.666666666666664)","(12.0, 32.0, 28.379310344827587)","(10.0, 27.0, 22.0)","(7.5, 15.5, 7.887499999999999)","(3.1, 5.1, 3.652941176470588)"
07-01-2023 09:41:39.894832,"(3.5, 6.6, 4.638709677419355)","(7.5, 16.0, 13.536000000000001)","(5.5, 10.5, 8.417857142857143)","(12.0, 34.0, 26.666666666666664)","(12.0, 32.0, 28.379310344827587)","(10.0, 27.0, 22.0)","(7.5, 15.5, 7.887499999999999)","(3.1, 5.1, 3.652941176470588)"
07-01-2023 09:41:41.021980,"(3.5, 6.6, 4.638709677419355)","(7.5, 16.0, 13.536000000000001)","(5.5, 10.5, 8.417857142857143)","(12.0, 34.0, 26.666666666666664)","(12.0, 32.0, 28.379310344827587)","(10.0, 27.0, 22.0)","(7.5, 15.5, 7.887499999999999)","(3.1, 5.1, 3.652941176470588)"
07-01-2023 09:41:42.117535,"(3.5, 6.6, 4.638709677419355)","(7.5, 16.0, 13.536000000000001)","(5.5, 10.5, 8.417857142857143)","(12.0, 34.0, 26.666666666666664)","(12.0, 32.0, 28.379310344827587)","(10.0, 27.0, 22.0)","(7.5, 15.5, 7.887499999999999)","(3.1, 5.1, 3.652941176470588)"
07-01-2023 09:41:43.289582,"(3.5, 6.6, 4.638709677419355)","(7.5, 16.0, 13.536000000000001)","(5.5, 10.5, 8.417857142857143)","(12.0, 34.0, 26.666666666666664)","(12.0, 32.0, 28.379310344827587)","(10.0, 27.0, 22.0)","(7.5, 15.5, 7.887499999999999)","(3.1, 5.1, 3.652941176470588)"
07-01-2023 09:41:44.556758,"(3.5, 6.6, 4.638709677419355)","(7.5, 16.0, 13.536000000000001)","(5.5, 10.5, 8.417857142857143)","(12.0, 34.0, 26.666666666666664)","(12.0, 32.0, 28.379310344827587)","(10.0, 27.0, 22.0)","(7.5, 15.5, 7.887499999999999)","(3.1, 5.1, 3.652941176470588)"
07-01-2023 09:41:45.796346,"(3.5, 6.6, 4.638709677419355)","(7.5, 16.0, 13.536000000000001)","(5.5, 10.5, 8.417857142857143)","(12.0, 34.0, 26.666666666666664)","(12.0, 32.0, 28.379310344827587)","(10.0, 27.0, 22.0)","(7.5, 15.5, 7.887499999999999)","(3.1, 5.1, 3.652941176470588)"
07-01-2023 09:41:47.001046,"(3.5, 6.6, 4.638709677419355)","(7.5, 16.0, 13.536000000000001)","(5.5, 10.5, 8.417857142857143)","(12.0, 34.0, 26.666666666666664)","(12.0, 32.0, 28.379310344827587)","(10.0, 27.0, 22.0)","(7.5, 15.5, 7.887499999999999)","(3.1, 5.1, 3.652941176470588)"
07-01-2023 09:41:48.235730,"(3.5, 6.6, 4.638709677419355)","(7.5, 16.0, 13.536000000000001)","(5.5, 10.5, 8.417857142857143)","(12.0, 34.0, 26.666666666666664)","(12.0, 32.0, 28.379310344827587)","(10.0, 27.0, 22.0)","(7.5, 15.5, 7.887499999999999)","(3.1, 5.1, 3.652941176470588)"
07-01-2023 09:41:49.364690,"(3.5, 6.6, 4.638709677419355)","(7.5, 16.0, 13.536000000000001)","(5.5, 10.5, 8.417857142857143)","(12.0, 34.0, 26.666666666666664)","(12.0, 32.0, 28.379310344827587)","(10.0, 27.0, 22.0)","(7.5, 15.5, 7.887499999999999)","(3.1, 5.1, 3.652941176470588)"
07-01-2023 09:41:50.515994,"(3.5, 6.6, 4.638709677419355)","(7.5, 16.0, 13.536000000000001)","(5.5, 10.5, 8.417857142857143)","(12.0, 34.0, 26.666666666666664)","(12.0, 32.0, 28.379310344827587)","(10.0, 27.0, 22.0)","(7.5, 15.5, 7.887499999999999)","(3.1, 5.1, 3.652941176470588)"
07-01-2023 09:41:51.746960,"(3.5, 6.6, 4.638709677419355)","(7.5, 16.0, 13.536000000000001)","(5.5, 10.5, 8.417857142857143)","(12.0, 34.0, 26.666666666666664)","(12.0, 32.0, 28.379310344827587)","(10.0, 27.0, 22.0)","(7.5, 15.5, 7.887499999999999)","(3.1, 5.1, 3.652941176470588)"
07-01-2023 09:41:52.956696,"(3.5, 6.6, 4.638709677419355)","(7.5, 16.0, 13.536000000000001)","(5.5, 10.5, 8.417857142857143)","(12.0, 34.0, 26.666666666666664)","(12.0, 32.0, 28.379310344827587)","(10.0, 27.0, 22.0)","(7.5, 15.5, 7.887499999999999)","(3.1, 5.1, 3.652941176470588)"
07-01-2023 09:41:54.141163,"(3.5, 6.6, 4.638709677419355)","(7.5, 16.0, 13.536000000000001)","(5.5, 10.5, 8.417857142857143)","(12.0, 34.0, 26.666666666666664)","(12.0, 32.0, 28.379310344827587)","(10.0, 27.0, 22.0)","(7.5, 15.5, 7.887499999999999)","(3.1, 5.1, 3.652941176470588)"
07-01-2023 09:41:55.260369,"(3.5, 6.6, 4.638709677419355)","(7.5, 16.0, 13.536000000000001)","(5.5, 10.5, 8.417857142857143)","(12.0, 34.0, 26.666666666666664)","(12.0, 32.0, 28.379310344827587)","(10.0, 27.0, 22.0)","(7.5, 15.5, 7.887499999999999)","(3.1, 5.1, 3.652941176470588)"
07-01-2023 09:41:56.492832,"(3.5, 6.6, 4.638709677419355)","(7.5, 16.0, 13.536000000000001)","(5.5, 10.5, 8.417857142857143)","(12.0, 34.0, 26.666666666666664)","(12.0, 32.0, 28.379310344827587)","(10.0, 27.0, 22.0)","(7.5, 15.5, 7.887499999999999)","(3.1, 5.1, 3.652941176470588)"
07-01-2023 09:41:57.732079,"(3.5, 6.6, 4.638709677419355)","(7.5, 16.0, 13.536000000000001)","(5.5, 10.5, 8.417857142857143)","(12.0, 34.0, 26.666666666666664)","(12.0, 32.0, 28.379310344827587)","(10.0, 27.0, 22.0)","(7.5, 15.5, 7.887499999999999)","(3.1, 5.1, 3.652941176470588)"
07-01-2023 09:41:58.983414,"(3.5, 6.6, 4.638709677419355)","(7.5, 16.0, 13.536000000000001)","(5.5, 10.5, 8.417857142857143)","(12.0, 34.0, 26.666666666666664)","(12.0, 32.0, 28.379310344827587)","(10.0, 27.0, 22.0)","(7.5, 15.5, 7.887499999999999)","(3.1, 5.1, 3.652941176470588)"
07-01-2023 09:42:00.214686,"(3.5, 6.6, 4.638709677419355)","(7.5, 16.0, 13.536000000000001)","(5.5, 10.5, 8.417857142857143)","(12.0, 34.0, 26.666666666666664)","(12.0, 32.0, 28.379310344827587)","(10.0, 27.0, 22.0)","(7.5, 15.5, 7.887499999999999)","(3.1, 5.1, 3.652941176470588)"
07-01-2023 09:42:01.460554,"(3.5, 6.6, 4.638709677419355)","(7.5, 16.0, 13.536000000000001)","(5.5, 10.5, 8.417857142857143)","(12.0, 34.0, 26.666666666666664)","(12.0, 32.0, 28.379310344827587)","(10.0, 27.0, 22.0)","(7.5, 15.5, 7.887499999999999)","(3.1, 5.1, 3.652941176470588)"
07-01-2023 09:42:02.715441,"(3.5, 6.6, 4.638709677419355)","(7.5, 16.0, 13.536000000000001)","(5.5, 10.5, 8.417857142857143)","(12.0, 34.0, 26.666666666666664)","(12.0, 32.0, 25.4)","(10.0, 27.0, 22.0)","(7.5, 15.5, 7.887499999999999)","(3.1, 5.1, 3.2)"
07-01-2023 09:42:03.883308,"(3.5, 6.6, 3.6075)","(7.5, 16.0, 13.536000000000001)","(5.5, 10.5, 8.417857142857143)","(12.0, 34.0, 26.666666666666664)","(12.0, 26.0, 25.4)","(10.0, 27.0, 22.0)","(7.5, 15.5, 7.887499999999999)","(3.1, 4.2, 3.2)"
07-01-2023 09:42:05.168343,"(3.5, 6.6, 3.6075)","(7.5, 16.0, 13.536000000000001)","(5.5, 10.5, 8.417857142857143)","(12.0, 34.0, 22.0)","(12.0, 26.0, 25.4)","(10.0, 27.0, 22.0)","(7.5, 15.5, 8.225)","(3.1, 4.2, 3.2)"
07-01-2023 09:42:06.482809,"(3.5, 6.6, 3.6075)","(7.5, 16.0, 8.475)","(5.5, 10.5, 5.733333333333333)","(12.0, 23.0, 26.545454545454547)","(12.0, 26.0, 25.4)","(10.0, 27.0, 22.0)","(7.5, 12.5, 9.033333333333333)","(3.1, 4.2, 3.2)"
07-01-2023 09:42:07.789975,"(3.5, 6.6, 3.6075)","(7.5, 16.0, 8.675)","(5.5, 10.5, 6.12)","(12.0, 28.0, 26.545454545454547)","(12.0, 26.0, 25.4)","(10.0, 27.0, 19.230769230769234)","(7.5, 13.5, 9.033333333333333)","(3.1, 4.2, 3.2)"
07-01-2023 09:42:09.020880,"(3.5, 6.6, 3.6075)","(7.5, 12.5, 8.675)","(5.5, 9.4, 6.12)","(12.0, 28.0, 26.545454545454547)","(12.0, 26.0, 25.4)","(10.0, 20.0, 19.230769230769234)","(7.5, 13.5, 9.033333333333333)","(3.1, 4.2, 3.2)"
07-01-2023 09:42:10.201165,"(3.5, 6.6, 3.6075)","(7.5, 12.5, 8.675)","(5.5, 9.4, 6.12)","(12.0, 28.0, 26.545454545454547)","(12.0, 26.0, 25.4)","(10.0, 20.0, 19.230769230769234)","(7.5, 13.5, 9.033333333333333)","(3.1, 4.2, 3.2)"
07-01-2023 09:42:11.361331,"(3.5, 6.6, 3.6075)","(7.5, 12.5, 8.675)","(5.5, 9.4, 6.12)","(12.0, 28.0, 26.545454545454547)","(12.0, 26.0, 25.4)","(10.0, 20.0, 19.230769230769234)","(7.5, 13.5, 9.033333333333333)","(3.1, 4.2, 3.2)"
07-01-2023 09:42:12.547223,"(3.5, 6.6, 3.6075)","(7.5, 12.5, 8.675)","(5.5, 9.4, 6.12)","(12.0, 28.0, 26.545454545454547)","(12.0, 26.0, 25.4)","(10.0, 20.0, 19.230769230769234)","(7.5, 13.5, 9.033333333333333)","(3.1, 4.2, 3.2)"
07-01-2023 09:42:13.819883,"(3.5, 6.6, 3.6075)","(7.5, 12.5, 8.675)","(5.5, 9.4, 6.12)","(12.0, 28.0, 26.545454545454547)","(12.0, 26.0, 25.4)","(10.0, 20.0, 19.230769230769234)","(7.5, 13.5, 9.033333333333333)","(3.1, 4.2, 3.2)"
07-01-2023 09:42:15.006578,"(3.5, 6.6, 3.6075)","(7.5, 12.5, 8.675)","(5.5, 9.4, 6.12)","(12.0, 28.0, 30.18181818181818)","(12.0, 26.0, 25.4)","(10.0, 20.0, 19.230769230769234)","(7.5, 13.5, 9.033333333333333)","(3.1, 4.2, 3.2)"
07-01-2023 09:42:16.212231,"(3.5, 6.6, 3.6075)","(7.5, 12.5, 8.675)","(5.5, 9.4, 6.12)","(12.0, 32.0, 30.18181818181818)","(12.0, 26.0, 24.75)","(10.0, 20.0, 19.230769230769234)","(7.5, 13.5, 9.033333333333333)","(3.1, 4.2, 3.2)"
07-01-2023 09:42:17.505632,"(3.5, 6.6, 3.6075)","(7.5, 12.5, 8.675)","(5.5, 9.4, 6.12)","(12.0, 32.0, 30.18181818181818)","(12.0, 26.0, 24.75)","(10.0, 20.0, 19.166666666666668)","(7.5, 13.5, 9.033333333333333)","(3.1, 4.2, 3.2)"
07-01-2023 09:42:18.659648,"(3.5, 6.6, 3.6075)","(7.5, 12.5, 8.675)","(5.5, 9.4, 6.12)","(12.0, 32.0, 30.18181818181818)","(12.0, 26.0, 24.75)","(10.0, 20.0, 19.166666666666668)","(7.5, 13.5, 9.033333333333333)","(3.1, 4.2, 3.2)"
07-01-2023 09:42:19.734061,"(3.5, 6.6, 3.6075)","(7.5, 12.5, 8.675)","(5.5, 9.4, 6.12)","(12.0, 32.0, 30.18181818181818)","(12.0, 26.0, 24.75)","(10.0, 20.0, 19.166666666666668)","(7.5, 13.5, 9.033333333333333)","(3.1, 4.2, 3.2)"
07-01-2023 09:42:20.963454,"(3.5, 6.6, 3.6075)","(7.5, 12.5, 8.675)","(5.5, 9.4, 6.12)","(12.0, 32.0, 30.18181818181818)","(12.0, 26.0, 24.75)","(10.0, 20.0, 19.166666666666668)","(7.5, 13.5, 9.033333333333333)","(3.1, 4.2, 3.2)"
07-01-2023 09:42:22.131413,"(3.5, 6.6, 3.6075)","(7.5, 12.5, 8.675)","(5.5, 9.4, 6.12)","(12.0, 32.0, 25.041666666666668)","(12.0, 26.0, 24.75)","(10.0, 20.0, 19.166666666666668)","(7.5, 13.5, 9.033333333333333)","(3.1, 4.2, 3.2)"
07-01-2023 09:42:23.338706,"(3.5, 6.6, 3.6075)","(7.5, 12.5, 8.675)","(5.5, 9.4, 6.12)","(12.0, 34.0, 25.041666666666668)","(12.0, 26.0, 24.75)","(10.0, 20.0, 19.166666666666668)","(7.5, 13.5, 9.033333333333333)","(3.1, 4.2, 3.2)"
07-01-2023 09:42:24.488991,"(3.5, 6.6, 3.6075)","(7.5, 12.5, 8.675)","(5.5, 9.4, 6.12)","(12.0, 34.0, 25.041666666666668)","(12.0, 26.0, 24.75)","(10.0, 20.0, 19.166666666666668)","(7.5, 13.5, 9.033333333333333)","(3.1, 4.2, 3.2)"
07-01-2023 09:42:25.630994,"(3.5, 6.6, 3.6075)","(7.5, 12.5, 8.675)","(5.5, 9.4, 6.12)","(12.0, 34.0, 25.041666666666668)","(12.0, 26.0, 24.75)","(10.0, 20.0, 19.166666666666668)","(7.5, 13.5, 9.033333333333333)","(3.1, 4.2, 3.2)"
07-01-2023 09:42:26.755016,"(3.5, 6.6, 3.6075)","(7.5, 12.5, 8.675)","(5.5, 9.4, 6.12)","(12.0, 34.0, 25.041666666666668)","(12.0, 26.0, 24.75)","(10.0, 20.0, 19.166666666666668)","(7.5, 13.5, 9.033333333333333)","(3.1, 4.2, 3.2)"
07-01-2023 09:42:27.941873,"(3.5, 6.6, 3.6075)","(7.5, 12.5, 8.675)","(5.5, 9.4, 6.12)","(12.0, 34.0, 25.041666666666668)","(12.0, 26.0, 24.75)","(10.0, 20.0, 19.166666666666668)","(7.5, 13.5, 9.033333333333333)","(3.1, 4.2, 3.2)"
07-01-2023 09:42:29.173261,"(3.5, 6.6, 3.6075)","(7.5, 12.5, 8.675)","(5.5, 9.4, 6.12)","(12.0, 34.0, 25.041666666666668)","(12.0, 26.0, 24.75)","(10.0, 20.0, 19.166666666666668)","(7.5, 13.5, 9.033333333333333)","(3.1, 4.2, 3.2)"
07-01-2023 09:42:30.417050,"(3.5, 6.6, 3.6075)","(7.5, 12.5, 8.675)","(5.5, 9.4, 6.12)","(12.0, 34.0, 25.041666666666668)","(12.0, 26.0, 24.75)","(10.0, 20.0, 19.166666666666668)","(7.5, 13.5, 9.033333333333333)","(3.1, 4.2, 3.2)"
07-01-2023 09:42:31.689143,"(3.5, 6.6, 3.6075)","(7.5, 12.5, 8.675)","(5.5, 9.4, 6.12)","(12.0, 34.0, 25.041666666666668)","(12.0, 26.0, 24.75)","(10.0, 20.0, 19.166666666666668)","(7.5, 13.5, 9.033333333333333)","(3.1, 4.2, 3.2)"
07-01-2023 09:42:32.872491,"(3.5, 6.6, 3.6075)","(7.5, 12.5, 8.675)","(5.5, 9.4, 6.12)","(12.0, 34.0, 25.041666666666668)","(12.0, 26.0, 24.75)","(10.0, 20.0, 19.166666666666668)","(7.5, 13.5, 9.033333333333333)","(3.1, 4.2, 3.2)"
07-01-2023 09:42:34.021209,"(3.5, 6.6, 3.6075)","(7.5, 12.5, 8.675)","(5.5, 9.4, 6.12)","(12.0, 34.0, 25.041666666666668)","(12.0, 26.0, 24.75)","(10.0, 20.0, 19.166666666666668)","(7.5, 13.5, 9.033333333333333)","(3.1, 4.2, 3.2)"
07-01-2023 09:42:35.207137,"(3.5, 6.6, 3.6075)","(7.5, 12.5, 8.675)","(5.5, 9.4, 6.12)","(12.0, 34.0, 25.041666666666668)","(12.0, 26.0, 24.75)","(10.0, 20.0, 19.166666666666668)","(7.5, 13.5, 9.033333333333333)","(3.1, 4.2, 3.2)"
07-01-2023 09:42:36.397465,"(3.5, 6.6, 3.6075)","(7.5, 12.5, 8.675)","(5.5, 9.4, 6.12)","(12.0, 34.0, 25.041666666666668)","(12.0, 26.0, 24.75)","(10.0, 20.0, 19.166666666666668)","(7.5, 13.5, 9.033333333333333)","(3.1, 4.2, 3.2)"
07-01-2023 09:42:37.596066,"(3.5, 6.6, 3.6075)","(7.5, 12.5, 8.675)","(5.5, 9.4, 6.12)","(12.0, 34.0, 25.041666666666668)","(12.0, 26.0, 24.75)","(10.0, 20.0, 19.166666666666668)","(7.5, 13.5, 9.033333333333333)","(3.1, 4.2, 3.2)"
07-01-2023 09:42:38.852090,"(3.5, 6.6, 3.6075)","(7.5, 12.5, 8.675)","(5.5, 9.4, 6.12)","(12.0, 34.0, 25.041666666666668)","(12.0, 26.0, 24.75)","(10.0, 20.0, 19.166666666666668)","(7.5, 13.5, 9.033333333333333)","(3.1, 4.2, 3.2)"
07-01-2023 09:42:40.023768,"(3.5, 6.6, 3.6075)","(7.5, 12.5, 8.675)","(5.5, 9.4, 6.12)","(12.0, 34.0, 25.041666666666668)","(12.0, 26.0, 24.75)","(10.0, 20.0, 19.166666666666668)","(7.5, 13.5, 9.033333333333333)","(3.1, 4.2, 3.2)"
07-01-2023 09:42:41.086909,"(3.5, 6.6, 3.6075)","(7.5, 12.5, 8.675)","(5.5, 9.4, 6.12)","(12.0, 34.0, 25.041666666666668)","(12.0, 26.0, 24.75)","(10.0, 20.0, 19.166666666666668)","(7.5, 13.5, 9.033333333333333)","(3.1, 4.2, 3.2)"
07-01-2023 09:42:42.249267,"(3.5, 6.6, 3.6075)","(7.5, 12.5, 8.675)","(5.5, 9.4, 6.12)","(12.0, 34.0, 25.041666666666668)","(12.0, 26.0, 24.75)","(10.0, 20.0, 19.166666666666668)","(7.5, 13.5, 9.033333333333333)","(3.1, 4.2, 3.2)"
07-01-2023 09:42:43.404794,"(3.5, 6.6, 3.6075)","(7.5, 12.5, 8.675)","(5.5, 9.4, 6.12)","(12.0, 34.0, 25.041666666666668)","(12.0, 26.0, 24.75)","(10.0, 20.0, 19.166666666666668)","(7.5, 13.5, 9.033333333333333)","(3.1, 4.2, 3.2)"
07-01-2023 09:42:44.578240,"(3.5, 6.6, 3.6075)","(7.5, 12.5, 8.675)","(5.5, 9.4, 6.12)","(12.0, 34.0, 25.041666666666668)","(12.0, 26.0, 24.75)","(10.0, 20.0, 19.166666666666668)","(7.5, 13.5, 9.033333333333333)","(3.1, 4.2, 3.2)"
