,Blushed,Gee Gees Jennia,Silver Persuasion,Twee,Need A Flutter,Zeva Royale,Further North,Piiink Beauty
06-01-2023 15:06:13.235594,"(8.0, 13.5, 12.25)","(4.6, 4.9, 4.872727272727273)","(8.5, 10.0, 9.832)","(4.4, 5.4, 5.152173913043478)","(3.5, 4.5, 4.407692307692308)","(10.0, 12.5, 12.015151515151516)","(41.0, 95.0, 71.66666666666667)","(8.0, 11.0, 9.755555555555556)"
06-01-2023 15:06:14.777006,"(8.0, 13.5, 11.833333333333334)","(4.6, 4.9, 4.872727272727273)","(8.5, 10.0, 9.832)","(4.4, 5.4, 5.152173913043478)","(3.5, 4.5, 4.407692307692308)","(10.0, 12.5, 12.333333333333334)","(41.0, 95.0, 71.66666666666667)","(8.0, 11.0, 9.755555555555556)"
06-01-2023 15:06:16.231488,"(8.0, 13.5, 11.833333333333334)","(4.6, 4.9, 4.872727272727273)","(8.5, 10.0, 9.832)","(4.4, 5.4, 5.152173913043478)","(3.5, 4.5, 4.407692307692308)","(10.0, 13.0, 12.8)","(41.0, 95.0, 71.66666666666667)","(8.0, 11.0, 9.755555555555556)"
06-01-2023 15:06:17.614296,"(8.0, 13.5, 11.833333333333334)","(4.6, 4.9, 4.872727272727273)","(8.5, 10.0, 9.832)","(4.4, 5.4, 4.9365853658536585)","(3.5, 4.5, 4.407692307692308)","(10.0, 13.0, 12.8)","(41.0, 95.0, 71.66666666666667)","(8.0, 11.0, 9.755555555555556)"
06-01-2023 15:06:19.066248,"(8.0, 13.5, 11.833333333333334)","(4.6, 4.9, 4.872727272727273)","(8.5, 10.0, 9.832)","(4.4, 5.4, 5.0285714285714285)","(3.5, 4.5, 4.407692307692308)","(10.0, 13.0, 12.8)","(41.0, 95.0, 70.0)","(8.0, 11.0, 9.755555555555556)"
06-01-2023 15:06:20.291916,"(8.0, 13.5, 11.833333333333334)","(4.6, 4.9, 4.872727272727273)","(8.5, 10.0, 9.832)","(4.4, 5.2, 4.72)","(3.5, 4.5, 4.407692307692308)","(10.0, 13.0, 12.8)","(41.0, 90.0, 72.5)","(8.0, 11.0, 9.755555555555556)"
06-01-2023 15:06:21.528998,"(8.0, 13.5, 11.833333333333334)","(4.6, 4.9, 4.99090909090909)","(8.5, 10.0, 9.832)","(4.4, 5.2, 5.162121212121212)","(3.5, 4.5, 4.407692307692308)","(10.0, 13.0, 12.8)","(41.0, 85.0, 71.66666666666667)","(8.0, 11.0, 9.755555555555556)"
06-01-2023 15:06:22.764467,"(8.0, 13.5, 11.833333333333334)","(4.6, 5.1, 5.051515151515152)","(8.5, 10.0, 9.832)","(4.4, 5.2, 5.1637681159420294)","(3.5, 4.5, 4.407692307692308)","(10.0, 13.0, 12.8)","(41.0, 95.0, 71.66666666666667)","(8.0, 11.0, 9.755555555555556)"
06-01-2023 15:06:24.030439,"(8.0, 13.5, 11.833333333333334)","(4.6, 5.1, 5.051515151515152)","(8.5, 10.0, 9.832)","(4.4, 5.2, 5.1637681159420294)","(3.5, 4.5, 4.407692307692308)","(10.0, 13.0, 12.8)","(41.0, 95.0, 71.66666666666667)","(8.0, 11.0, 9.755555555555556)"
06-01-2023 15:06:25.267121,"(8.0, 13.5, 11.833333333333334)","(4.6, 5.1, 5.051515151515152)","(8.5, 10.0, 9.832)","(4.4, 5.2, 5.0)","(3.5, 4.5, 4.407692307692308)","(10.0, 13.0, 12.8)","(41.0, 95.0, 71.66666666666667)","(8.0, 11.0, 9.755555555555556)"
06-01-2023 15:06:26.532838,"(8.0, 13.5, 11.357142857142858)","(4.6, 5.1, 5.051515151515152)","(8.5, 10.0, 9.832)","(4.4, 5.2, 5.0)","(3.5, 4.5, 4.407692307692308)","(10.0, 13.0, 12.8)","(41.0, 95.0, 71.66666666666667)","(8.0, 11.0, 9.755555555555556)"
06-01-2023 15:06:27.790141,"(8.0, 13.5, 11.357142857142858)","(4.6, 5.1, 5.051515151515152)","(8.5, 10.0, 9.832)","(4.4, 5.2, 5.0)","(3.5, 4.5, 4.407692307692308)","(10.0, 13.0, 12.8)","(41.0, 95.0, 71.66666666666667)","(8.0, 11.0, 9.755555555555556)"
06-01-2023 15:06:29.120568,"(8.0, 13.5, 11.357142857142858)","(4.6, 5.1, 5.051515151515152)","(8.5, 10.0, 9.832)","(4.4, 5.2, 5.0)","(3.5, 4.5, 4.407692307692308)","(10.0, 13.0, 12.8)","(41.0, 95.0, 71.66666666666667)","(8.0, 11.0, 9.755555555555556)"
06-01-2023 15:06:31.112291,"(8.0, 13.5, 11.357142857142858)","(4.6, 5.1, 4.849090909090909)","(8.5, 10.0, 9.832)","(4.4, 5.2, 5.0)","(3.5, 4.5, 4.407692307692308)","(10.0, 13.0, 12.8)","(41.0, 95.0, 71.66666666666667)","(8.0, 11.0, 9.755555555555556)"
06-01-2023 15:06:32.858254,"(8.0, 13.5, 11.357142857142858)","(4.6, 5.0, 4.849090909090909)","(8.5, 10.0, 9.832)","(4.4, 5.2, 5.0)","(3.5, 4.5, 4.407692307692308)","(10.0, 13.0, 12.8)","(41.0, 95.0, 71.66666666666667)","(8.0, 11.0, 9.755555555555556)"
06-01-2023 15:06:34.237758,"(8.0, 13.5, 11.357142857142858)","(4.6, 5.0, 4.834)","(8.5, 10.0, 9.855172413793104)","(4.4, 5.2, 5.0)","(3.5, 4.5, 4.407692307692308)","(10.0, 13.0, 12.8)","(41.0, 95.0, 71.66666666666667)","(8.0, 11.0, 9.755555555555556)"
06-01-2023 15:06:35.570356,"(8.0, 13.5, 11.357142857142858)","(4.6, 5.0, 4.834)","(8.5, 10.0, 9.855172413793104)","(4.4, 5.2, 5.0)","(3.5, 4.5, 4.3)","(10.0, 13.0, 12.8)","(41.0, 95.0, 71.66666666666667)","(8.0, 11.0, 9.755555555555556)"
06-01-2023 15:06:36.868957,"(8.0, 13.5, 11.357142857142858)","(4.6, 5.0, 4.834)","(8.5, 10.0, 9.855172413793104)","(4.4, 5.2, 5.0)","(3.5, 4.5, 4.3)","(10.0, 13.0, 12.8)","(41.0, 95.0, 71.66666666666667)","(8.0, 11.0, 9.755555555555556)"
06-01-2023 15:06:38.170994,"(8.0, 13.5, 11.5)","(4.6, 5.0, 4.834)","(8.5, 10.0, 9.855172413793104)","(4.4, 5.2, 5.1607843137254905)","(3.5, 4.5, 4.225)","(10.0, 13.0, 12.8)","(41.0, 95.0, 71.66666666666667)","(8.0, 11.0, 10.425641025641026)"
06-01-2023 15:06:39.446116,"(8.0, 13.5, 13.045454545454545)","(4.6, 5.0, 4.834)","(8.5, 10.0, 9.855172413793104)","(4.4, 5.2, 5.0)","(3.5, 4.3, 4.225)","(10.0, 13.0, 12.8)","(41.0, 95.0, 71.66666666666667)","(8.0, 11.0, 9.775)"
06-01-2023 15:06:40.658531,"(8.0, 13.5, 11.5)","(4.6, 5.0, 4.834)","(8.5, 10.0, 9.855172413793104)","(4.4, 5.2, 5.1607843137254905)","(3.5, 4.3, 4.225)","(10.0, 13.0, 12.8)","(41.0, 95.0, 71.66666666666667)","(8.0, 11.0, 9.950000000000001)"
06-01-2023 15:06:41.921087,"(8.0, 13.5, 11.5)","(4.6, 5.0, 4.834)","(8.5, 10.0, 9.855172413793104)","(4.4, 5.2, 5.162962962962963)","(3.5, 4.3, 4.225)","(10.0, 13.0, 12.9)","(41.0, 95.0, 71.66666666666667)","(8.0, 11.0, 9.950000000000001)"
06-01-2023 15:06:43.208216,"(8.0, 13.5, 13.045454545454545)","(4.6, 5.0, 5.083333333333333)","(8.5, 10.0, 9.855172413793104)","(4.4, 5.2, 5.046153846153846)","(3.5, 4.3, 4.225)","(10.0, 13.0, 12.9)","(41.0, 95.0, 71.66666666666667)","(8.0, 11.0, 9.950000000000001)"
06-01-2023 15:06:44.533100,"(8.0, 13.5, 12.166666666666666)","(4.6, 5.1, 5.083333333333333)","(8.5, 10.0, 9.855172413793104)","(4.4, 5.2, 5.046153846153846)","(3.5, 4.3, 4.225)","(10.0, 13.0, 12.9)","(41.0, 95.0, 71.66666666666667)","(8.0, 11.0, 9.950000000000001)"
06-01-2023 15:06:45.878297,"(8.0, 13.5, 12.166666666666666)","(4.6, 5.1, 5.083333333333333)","(8.5, 10.0, 9.855172413793104)","(4.4, 5.2, 5.046153846153846)","(3.5, 4.3, 4.225)","(10.0, 13.0, 12.9)","(41.0, 95.0, 71.66666666666667)","(8.0, 11.0, 9.682352941176472)"
06-01-2023 15:06:47.195739,"(8.0, 13.5, 12.5)","(4.6, 5.1, 5.083333333333333)","(8.5, 10.0, 9.855172413793104)","(4.4, 5.2, 5.046153846153846)","(3.5, 4.3, 4.225)","(10.0, 13.0, 12.9)","(41.0, 95.0, 71.66666666666667)","(8.0, 11.0, 9.682352941176472)"
06-01-2023 15:06:48.546775,"(8.0, 13.5, 12.5)","(4.6, 5.1, 4.949999999999999)","(8.5, 10.0, 9.855172413793104)","(4.4, 5.2, 5.046153846153846)","(3.5, 4.3, 4.225)","(10.0, 13.0, 12.9)","(41.0, 95.0, 71.66666666666667)","(8.0, 11.0, 11.896)"
06-01-2023 15:06:49.889517,"(8.0, 13.5, 12.5)","(4.6, 5.1, 4.949999999999999)","(8.5, 10.0, 9.832)","(4.4, 5.2, 5.046153846153846)","(3.5, 4.3, 4.225)","(10.0, 13.0, 12.9)","(41.0, 95.0, 71.66666666666667)","(8.0, 12.0, 11.35)"
06-01-2023 15:06:51.279154,"(8.0, 13.5, 13.421052631578947)","(4.6, 5.1, 4.949999999999999)","(8.5, 10.0, 9.832)","(4.4, 5.2, 5.046153846153846)","(3.5, 4.3, 4.225)","(10.0, 13.0, 12.9)","(41.0, 95.0, 71.66666666666667)","(8.0, 12.0, 11.266666666666667)"
06-01-2023 15:06:52.731367,"(8.0, 13.5, 13.368421052631579)","(4.6, 5.1, 4.949999999999999)","(8.5, 10.0, 9.832)","(4.4, 5.2, 5.046153846153846)","(3.5, 4.3, 4.225)","(10.0, 13.0, 12.9)","(41.0, 95.0, 71.66666666666667)","(8.0, 12.0, 11.266666666666667)"
06-01-2023 15:06:54.361909,"(8.0, 13.5, 13.368421052631579)","(4.6, 5.1, 4.949999999999999)","(8.5, 10.0, 9.832)","(4.4, 5.2, 5.046153846153846)","(3.5, 4.3, 4.225)","(10.0, 13.0, 12.9)","(41.0, 95.0, 71.66666666666667)","(8.0, 12.0, 10.4)"
06-01-2023 15:06:55.704153,"(8.0, 13.5, 13.368421052631579)","(4.6, 5.1, 4.949999999999999)","(8.5, 10.0, 9.832)","(4.4, 5.2, 5.046153846153846)","(3.5, 4.3, 4.225)","(10.0, 13.0, 12.9)","(41.0, 95.0, 71.66666666666667)","(8.0, 11.0, 10.4)"
06-01-2023 15:06:57.052209,"(8.0, 13.5, 13.0)","(4.6, 5.1, 4.949999999999999)","(8.5, 10.0, 9.832)","(4.4, 5.2, 5.1657534246575345)","(3.5, 4.3, 4.225)","(10.0, 13.0, 12.9)","(41.0, 95.0, 71.66666666666667)","(8.0, 11.0, 10.4)"
06-01-2023 15:06:58.379401,"(8.0, 13.5, 13.0)","(4.6, 5.1, 4.949999999999999)","(8.5, 10.0, 9.86)","(4.4, 5.2, 5.162264150943397)","(3.5, 4.3, 4.225)","(10.0, 13.0, 12.9)","(41.0, 95.0, 71.66666666666667)","(8.0, 11.0, 10.2)"
06-01-2023 15:06:59.746678,"(8.0, 13.5, 13.0)","(4.6, 5.1, 4.949999999999999)","(8.5, 10.0, 9.86)","(4.4, 5.2, 5.066666666666666)","(3.5, 4.3, 4.225)","(10.0, 13.0, 12.9)","(41.0, 95.0, 71.66666666666667)","(8.0, 11.0, 10.2)"
06-01-2023 15:07:01.032543,"(8.0, 13.5, 13.0)","(4.6, 5.1, 4.949999999999999)","(8.5, 10.0, 9.86)","(4.4, 5.2, 5.166666666666667)","(3.5, 4.3, 4.225)","(10.0, 13.0, 12.9)","(41.0, 95.0, 71.66666666666667)","(8.0, 11.0, 10.411999999999999)"
06-01-2023 15:07:02.281730,"(8.0, 13.5, 13.0)","(4.6, 5.1, 4.949999999999999)","(8.5, 10.0, 9.86)","(4.4, 5.2, 5.166666666666667)","(3.5, 4.3, 4.225)","(10.0, 13.0, 12.9)","(41.0, 95.0, 71.66666666666667)","(8.0, 10.5, 10.396)"
06-01-2023 15:07:03.517054,"(8.0, 13.5, 13.0)","(4.6, 5.1, 4.949999999999999)","(8.5, 10.0, 10.39)","(4.4, 5.2, 5.066666666666666)","(3.5, 4.3, 4.225)","(10.0, 13.0, 12.9)","(41.0, 95.0, 71.66666666666667)","(8.0, 10.5, 10.415384615384616)"
06-01-2023 15:07:04.839145,"(8.0, 13.5, 12.833333333333334)","(4.6, 5.1, 4.949999999999999)","(8.5, 10.5, 9.9)","(4.4, 5.2, 5.033333333333333)","(3.5, 4.3, 4.225)","(10.0, 13.0, 12.9)","(41.0, 95.0, 68.75)","(8.0, 10.5, 9.71304347826087)"
06-01-2023 15:07:06.253717,"(8.0, 14.0, 13.142857142857142)","(4.6, 5.1, 5.087878787878788)","(8.5, 10.5, 9.9)","(4.4, 5.2, 5.033333333333333)","(3.5, 4.3, 4.225)","(10.0, 13.0, 12.9)","(41.0, 95.0, 68.75)","(8.0, 10.0, 9.71304347826087)"
06-01-2023 15:07:07.627087,"(8.0, 14.0, 13.142857142857142)","(4.6, 5.1, 5.087878787878788)","(8.5, 10.5, 9.799999999999999)","(4.4, 5.2, 5.033333333333333)","(3.5, 4.3, 4.225)","(10.0, 13.0, 12.9)","(41.0, 95.0, 75.0)","(8.0, 10.0, 9.71304347826087)"
06-01-2023 15:07:09.114767,"(8.0, 14.0, 13.142857142857142)","(4.6, 5.1, 5.087878787878788)","(8.5, 10.5, 9.799999999999999)","(4.4, 5.2, 5.033333333333333)","(3.5, 4.3, 4.276315789473684)","(10.0, 13.0, 12.9)","(41.0, 95.0, 77.85714285714286)","(8.0, 10.0, 9.661538461538461)"
06-01-2023 15:07:10.659021,"(8.0, 14.0, 13.142857142857142)","(4.6, 5.1, 5.087878787878788)","(8.5, 10.5, 9.799999999999999)","(4.4, 5.2, 5.033333333333333)","(3.5, 4.3, 4.27906976744186)","(10.0, 13.0, 12.9)","(41.0, 95.0, 71.0)","(8.0, 10.0, 9.661538461538461)"
06-01-2023 15:07:11.989198,"(8.0, 14.0, 13.142857142857142)","(4.6, 5.1, 5.087878787878788)","(8.5, 10.5, 9.799999999999999)","(4.4, 5.2, 5.033333333333333)","(3.5, 4.3, 4.27906976744186)","(10.0, 13.0, 12.9)","(41.0, 95.0, 71.0)","(8.0, 10.0, 9.661538461538461)"
06-01-2023 15:07:13.288093,"(8.0, 14.0, 13.142857142857142)","(4.6, 5.1, 5.087878787878788)","(8.5, 10.5, 10.633333333333333)","(4.4, 5.2, 5.033333333333333)","(3.5, 4.3, 4.27906976744186)","(10.0, 13.0, 12.857142857142858)","(41.0, 95.0, 71.0)","(8.0, 10.0, 9.661538461538461)"
06-01-2023 15:07:14.516582,"(8.0, 14.0, 13.142857142857142)","(4.6, 5.1, 5.087878787878788)","(8.5, 11.0, 10.633333333333333)","(4.4, 5.2, 5.033333333333333)","(3.5, 4.3, 4.27906976744186)","(10.0, 13.0, 12.857142857142858)","(41.0, 95.0, 71.0)","(8.0, 10.0, 9.148387096774194)"
06-01-2023 15:07:15.677448,"(8.0, 14.0, 13.142857142857142)","(4.6, 5.1, 5.044186046511628)","(8.5, 11.0, 10.633333333333333)","(4.4, 5.2, 5.033333333333333)","(3.5, 4.3, 4.27906976744186)","(10.0, 13.0, 12.857142857142858)","(41.0, 95.0, 71.0)","(8.0, 10.0, 9.148387096774194)"
06-01-2023 15:07:16.830101,"(8.0, 14.0, 13.142857142857142)","(4.6, 5.1, 5.044186046511628)","(8.5, 11.0, 10.59375)","(4.4, 5.2, 5.033333333333333)","(3.5, 4.3, 4.27906976744186)","(10.0, 13.0, 12.857142857142858)","(41.0, 95.0, 71.0)","(8.0, 10.0, 9.245714285714286)"
06-01-2023 15:07:17.952330,"(8.0, 14.0, 13.142857142857142)","(4.6, 5.1, 5.065625)","(8.5, 11.0, 10.69767441860465)","(4.4, 5.2, 5.033333333333333)","(3.5, 4.3, 4.27906976744186)","(10.0, 13.0, 12.857142857142858)","(41.0, 95.0, 71.0)","(8.0, 10.0, 9.083333333333334)"
06-01-2023 15:07:19.078399,"(8.0, 14.0, 13.142857142857142)","(4.6, 5.1, 5.065625)","(8.5, 11.0, 10.71111111111111)","(4.4, 5.2, 5.033333333333333)","(3.5, 4.3, 4.27906976744186)","(10.0, 13.0, 12.857142857142858)","(41.0, 95.0, 65.0)","(8.0, 10.0, 9.083333333333334)"
06-01-2023 15:07:20.188932,"(8.0, 14.0, 13.142857142857142)","(4.6, 5.1, 5.065625)","(8.5, 11.0, 10.71111111111111)","(4.4, 5.2, 5.033333333333333)","(3.5, 4.3, 4.27906976744186)","(10.0, 13.0, 12.857142857142858)","(41.0, 95.0, 75.0)","(8.0, 10.0, 9.266666666666666)"
06-01-2023 15:07:21.422459,"(8.0, 14.0, 13.142857142857142)","(4.6, 5.1, 5.091566265060242)","(8.5, 11.0, 10.71111111111111)","(4.4, 5.2, 5.033333333333333)","(3.5, 4.3, 4.27906976744186)","(10.0, 13.0, 12.857142857142858)","(41.0, 95.0, 71.0)","(8.0, 10.0, 9.266666666666666)"
06-01-2023 15:07:22.548261,"(8.0, 14.0, 13.142857142857142)","(4.6, 5.2, 5.066666666666666)","(8.5, 11.0, 10.71111111111111)","(4.4, 5.2, 5.033333333333333)","(3.5, 4.3, 4.27906976744186)","(10.0, 13.0, 12.857142857142858)","(41.0, 95.0, 71.0)","(8.0, 10.0, 9.266666666666666)"
06-01-2023 15:07:23.658878,"(8.0, 14.0, 13.142857142857142)","(4.6, 5.2, 5.066666666666666)","(8.5, 11.0, 10.71111111111111)","(4.4, 5.2, 5.033333333333333)","(3.5, 4.3, 4.27906976744186)","(10.0, 13.0, 12.857142857142858)","(41.0, 95.0, 75.0)","(8.0, 10.0, 9.266666666666666)"
06-01-2023 15:07:24.807561,"(8.0, 14.0, 13.142857142857142)","(4.6, 5.2, 5.105882352941177)","(8.5, 11.0, 10.75925925925926)","(4.4, 5.2, 5.033333333333333)","(3.5, 4.3, 4.280434782608696)","(10.0, 13.0, 12.857142857142858)","(41.0, 95.0, 75.0)","(8.0, 10.0, 9.266666666666666)"
06-01-2023 15:07:25.977436,"(8.0, 14.0, 13.142857142857142)","(4.6, 5.2, 5.105882352941177)","(8.5, 11.0, 10.75925925925926)","(4.4, 5.2, 5.033333333333333)","(3.5, 4.3, 4.225)","(10.0, 13.0, 12.857142857142858)","(41.0, 95.0, 75.0)","(8.0, 10.0, 9.266666666666666)"
06-01-2023 15:07:27.174430,"(8.0, 14.0, 13.142857142857142)","(4.6, 5.2, 5.107692307692308)","(8.5, 11.0, 10.704545454545455)","(4.4, 5.2, 5.033333333333333)","(3.5, 4.3, 4.225)","(10.0, 13.0, 12.857142857142858)","(41.0, 95.0, 75.0)","(8.0, 10.0, 9.266666666666666)"
06-01-2023 15:07:28.416180,"(8.0, 14.0, 13.142857142857142)","(4.6, 5.2, 5.107692307692308)","(8.5, 11.0, 10.682926829268293)","(4.4, 5.2, 5.033333333333333)","(3.5, 4.3, 4.225)","(10.0, 13.0, 12.857142857142858)","(41.0, 95.0, 75.0)","(8.0, 10.0, 9.966666666666667)"
06-01-2023 15:07:29.687926,"(8.0, 14.0, 12.0)","(4.6, 5.2, 5.107692307692308)","(8.5, 11.0, 10.682926829268293)","(4.4, 5.2, 5.033333333333333)","(3.5, 4.3, 4.225)","(10.0, 13.0, 12.857142857142858)","(41.0, 95.0, 77.5)","(8.0, 11.5, 9.52)"
06-01-2023 15:07:30.984003,"(8.0, 13.5, 12.75)","(4.6, 5.2, 5.107692307692308)","(8.5, 11.0, 10.745098039215687)","(4.4, 5.2, 5.033333333333333)","(3.5, 4.3, 4.225)","(10.0, 13.0, 12.857142857142858)","(41.0, 85.0, 70.0)","(8.0, 10.0, 9.930434782608696)"
06-01-2023 15:07:32.197428,"(8.0, 13.5, 12.75)","(4.6, 5.2, 5.107692307692308)","(8.5, 11.0, 10.745098039215687)","(4.4, 5.2, 5.033333333333333)","(3.5, 4.3, 4.172727272727273)","(10.0, 13.0, 12.857142857142858)","(41.0, 80.0, 70.0)","(8.0, 10.0, 9.930434782608696)"
06-01-2023 15:07:33.343153,"(8.0, 13.5, 12.75)","(4.6, 5.0, 4.923076923076923)","(8.5, 11.0, 10.745098039215687)","(4.4, 5.2, 5.033333333333333)","(3.5, 4.5, 4.172727272727273)","(10.0, 13.0, 12.857142857142858)","(41.0, 80.0, 70.0)","(8.0, 10.0, 10.38695652173913)"
06-01-2023 15:07:34.407431,"(8.0, 13.5, 12.75)","(4.6, 5.0, 4.923076923076923)","(8.5, 11.0, 10.745098039215687)","(4.4, 5.2, 5.033333333333333)","(3.5, 4.5, 4.172727272727273)","(10.0, 13.0, 12.857142857142858)","(41.0, 80.0, 70.0)","(8.0, 10.5, 10.363157894736842)"
06-01-2023 15:07:35.541568,"(8.0, 13.5, 12.75)","(4.6, 5.0, 4.923913043478261)","(8.5, 11.0, 10.745098039215687)","(4.4, 5.2, 5.033333333333333)","(3.5, 4.5, 4.3)","(10.0, 13.0, 12.857142857142858)","(41.0, 80.0, 70.0)","(8.0, 10.5, 10.810526315789474)"
06-01-2023 15:07:36.705465,"(8.0, 14.0, 12.095238095238095)","(4.6, 5.0, 4.923913043478261)","(8.5, 11.0, 10.745098039215687)","(4.4, 5.2, 5.033333333333333)","(3.5, 4.4, 4.3)","(10.0, 13.0, 12.857142857142858)","(41.0, 80.0, 63.333333333333336)","(8.0, 11.0, 9.95)"
06-01-2023 15:07:37.822061,"(8.0, 14.0, 12.666666666666666)","(4.6, 5.0, 4.923913043478261)","(8.5, 11.0, 10.745098039215687)","(4.4, 5.2, 5.0)","(3.5, 4.4, 4.266666666666667)","(10.0, 13.0, 12.9)","(41.0, 80.0, 63.333333333333336)","(8.0, 10.5, 10.05)"
06-01-2023 15:07:38.928990,"(8.0, 13.5, 12.833333333333334)","(4.6, 5.0, 4.923913043478261)","(8.5, 11.0, 10.617647058823529)","(4.4, 5.1, 4.9750000000000005)","(3.5, 4.4, 4.26)","(10.0, 13.0, 12.9)","(41.0, 80.0, 63.333333333333336)","(8.0, 10.5, 10.05)"
06-01-2023 15:07:40.128799,"(8.0, 13.5, 12.9)","(4.6, 5.0, 4.923913043478261)","(8.5, 11.0, 10.617647058823529)","(4.4, 5.2, 4.9750000000000005)","(3.5, 4.4, 4.26)","(10.0, 13.0, 12.9)","(41.0, 80.0, 63.333333333333336)","(8.0, 10.5, 9.75)"
06-01-2023 15:07:41.282072,"(8.0, 13.5, 12.857142857142858)","(4.6, 5.0, 4.935779816513762)","(8.5, 11.0, 10.617647058823529)","(4.4, 5.2, 4.9750000000000005)","(3.5, 4.4, 4.26)","(10.0, 13.0, 12.9)","(41.0, 80.0, 63.333333333333336)","(8.0, 10.5, 10.13793103448276)"
06-01-2023 15:07:42.396588,"(8.0, 13.5, 12.857142857142858)","(4.6, 5.0, 4.939795918367347)","(8.5, 11.0, 10.617647058823529)","(4.4, 5.2, 4.955263157894737)","(3.5, 4.4, 4.225)","(10.0, 13.0, 12.9)","(41.0, 80.0, 63.333333333333336)","(8.0, 10.5, 10.13793103448276)"
06-01-2023 15:07:43.563177,"(8.0, 13.5, 12.857142857142858)","(4.6, 5.0, 4.939795918367347)","(8.5, 11.0, 11.625)","(4.4, 5.2, 4.873684210526315)","(3.5, 4.4, 4.225)","(10.0, 13.0, 12.9)","(41.0, 80.0, 63.333333333333336)","(8.0, 10.5, 10.208333333333334)"
06-01-2023 15:07:44.669279,"(8.0, 13.5, 12.857142857142858)","(4.6, 5.0, 4.939795918367347)","(8.5, 12.0, 11.625)","(4.4, 5.2, 4.873684210526315)","(3.5, 4.4, 4.225)","(10.0, 13.0, 12.9)","(41.0, 80.0, 63.333333333333336)","(8.0, 10.5, 10.271739130434783)"
06-01-2023 15:07:45.777694,"(8.0, 13.5, 12.857142857142858)","(4.6, 5.0, 4.939795918367347)","(8.5, 12.0, 11.282608695652174)","(4.4, 5.2, 4.873684210526315)","(3.5, 4.4, 4.225)","(10.0, 13.0, 12.9)","(41.0, 80.0, 63.333333333333336)","(8.0, 10.5, 10.271739130434783)"
06-01-2023 15:07:46.936444,"(8.0, 13.5, 12.857142857142858)","(4.6, 5.0, 4.939795918367347)","(8.5, 12.0, 11.282608695652174)","(4.4, 5.2, 4.873684210526315)","(3.5, 4.4, 4.111194029850746)","(10.0, 13.0, 12.9)","(41.0, 80.0, 63.333333333333336)","(8.0, 10.5, 10.271739130434783)"
06-01-2023 15:07:48.099827,"(8.0, 14.0, 13.829787234042554)","(4.6, 5.0, 4.939795918367347)","(8.5, 12.0, 11.282608695652174)","(4.4, 5.2, 5.043434343434344)","(3.5, 4.4, 4.091017964071856)","(10.0, 13.0, 12.9)","(41.0, 80.0, 63.333333333333336)","(8.0, 10.5, 10.3425)"
06-01-2023 15:07:49.259246,"(8.0, 14.0, 13.829787234042554)","(4.6, 5.0, 4.939795918367347)","(8.5, 12.0, 11.282608695652174)","(4.4, 5.2, 5.043434343434344)","(3.5, 4.4, 4.091017964071856)","(10.0, 13.0, 12.9)","(41.0, 80.0, 63.333333333333336)","(8.0, 10.5, 10.3425)"
06-01-2023 15:07:50.482072,"(8.0, 14.0, 13.829787234042554)","(4.6, 5.0, 4.939795918367347)","(8.5, 12.0, 11.282608695652174)","(4.4, 5.2, 5.043434343434344)","(3.5, 4.4, 4.091017964071856)","(10.0, 13.0, 12.9)","(41.0, 80.0, 63.333333333333336)","(8.0, 10.5, 10.3425)"
06-01-2023 15:07:51.671035,"(8.0, 14.0, 13.829787234042554)","(4.6, 5.0, 4.939795918367347)","(8.5, 12.0, 11.282608695652174)","(4.4, 5.2, 5.043434343434344)","(3.5, 4.4, 4.091017964071856)","(10.0, 13.0, 12.9)","(41.0, 80.0, 63.333333333333336)","(8.0, 10.5, 10.3425)"
06-01-2023 15:07:52.914575,"(8.0, 14.0, 13.829787234042554)","(4.6, 5.0, 4.939795918367347)","(8.5, 12.0, 10.9)","(4.4, 5.2, 5.043434343434344)","(3.5, 4.4, 4.091017964071856)","(10.0, 13.0, 12.9)","(41.0, 80.0, 63.333333333333336)","(8.0, 10.5, 10.3425)"
06-01-2023 15:07:54.107370,"(8.0, 14.0, 13.829787234042554)","(4.6, 5.0, 4.939795918367347)","(8.5, 12.0, 10.625)","(4.4, 5.2, 5.052380952380952)","(3.5, 4.4, 4.1)","(10.0, 13.0, 12.9)","(41.0, 80.0, 63.333333333333336)","(8.0, 10.5, 10.309090909090909)"
06-01-2023 15:07:55.270228,"(8.0, 14.0, 13.829787234042554)","(4.6, 5.0, 4.939795918367347)","(8.5, 12.0, 10.625)","(4.4, 5.2, 5.052380952380952)","(3.5, 4.4, 4.009090909090909)","(10.0, 13.0, 12.857142857142858)","(41.0, 80.0, 63.333333333333336)","(8.0, 10.5, 10.226086956521739)"
06-01-2023 15:07:56.420309,"(8.0, 14.0, 13.815384615384616)","(4.6, 5.0, 4.939795918367347)","(8.5, 12.0, 10.625)","(4.4, 5.2, 5.052380952380952)","(3.5, 4.4, 4.009090909090909)","(10.0, 13.0, 12.857142857142858)","(41.0, 80.0, 63.333333333333336)","(8.0, 10.5, 10.226086956521739)"
06-01-2023 15:07:57.573976,"(8.0, 14.0, 13.815384615384616)","(4.6, 5.0, 4.939795918367347)","(8.5, 12.0, 11.083333333333334)","(4.4, 5.2, 5.052380952380952)","(3.5, 4.4, 4.009090909090909)","(10.0, 13.0, 12.857142857142858)","(41.0, 80.0, 63.333333333333336)","(8.0, 10.5, 10.226086956521739)"
