,Sals Blue Boy,Blink You Lose,Fake Promises,Hank Tank,Edge Gambler,Make It Count,Boston Budgies,Blazing Bob
08-01-2023 18:28:06.169600,"(2.4, 2.54, 2.4323076923076923)","(7.5, 15.0, 11.8)","(7.5, 24.0, 19.285714285714285)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.583333333333334)","(71.0, 580.0, 498.33333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.4, 3.753846153846154)"
08-01-2023 18:28:07.366355,"(2.4, 2.54, 2.4323076923076923)","(7.5, 15.0, 11.8)","(7.5, 24.0, 19.285714285714285)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.583333333333334)","(71.0, 580.0, 498.33333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.4, 3.753846153846154)"
08-01-2023 18:28:08.497107,"(2.4, 2.54, 2.4323076923076923)","(7.5, 15.0, 12.527272727272727)","(7.5, 24.0, 19.285714285714285)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.583333333333334)","(71.0, 580.0, 498.33333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.4, 3.753846153846154)"
08-01-2023 18:28:09.611285,"(2.4, 2.54, 2.4323076923076923)","(7.5, 15.0, 12.066666666666666)","(7.5, 24.0, 19.285714285714285)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.583333333333334)","(71.0, 580.0, 498.33333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.4, 3.753846153846154)"
08-01-2023 18:28:10.816041,"(2.4, 2.54, 2.4975757575757576)","(7.5, 15.0, 11.8)","(7.5, 24.0, 19.285714285714285)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.583333333333334)","(71.0, 580.0, 498.33333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.4, 3.753846153846154)"
08-01-2023 18:28:11.948385,"(2.4, 2.54, 2.4975757575757576)","(7.5, 15.0, 11.8)","(7.5, 24.0, 19.285714285714285)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.583333333333334)","(71.0, 580.0, 498.33333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.4, 3.753846153846154)"
08-01-2023 18:28:13.120795,"(2.4, 2.54, 2.4975757575757576)","(7.5, 15.0, 11.8)","(7.5, 24.0, 19.285714285714285)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.583333333333334)","(71.0, 580.0, 498.33333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.4, 3.753846153846154)"
08-01-2023 18:28:14.269416,"(2.4, 2.54, 2.4975757575757576)","(7.5, 15.0, 11.8)","(7.5, 24.0, 19.285714285714285)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.583333333333334)","(71.0, 580.0, 498.33333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.4, 3.753846153846154)"
08-01-2023 18:28:15.355036,"(2.4, 2.54, 2.4975757575757576)","(7.5, 14.5, 11.75)","(7.5, 24.0, 19.285714285714285)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.583333333333334)","(71.0, 580.0, 498.33333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.4, 3.753846153846154)"
08-01-2023 18:28:16.485264,"(2.4, 2.54, 2.4975757575757576)","(7.5, 14.5, 11.75)","(7.5, 24.0, 19.285714285714285)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.583333333333334)","(71.0, 580.0, 498.33333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.4, 3.753846153846154)"
08-01-2023 18:28:17.635516,"(2.4, 2.54, 2.4975757575757576)","(7.5, 14.5, 11.75)","(7.5, 24.0, 19.285714285714285)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.583333333333334)","(71.0, 580.0, 498.33333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.4, 3.753846153846154)"
08-01-2023 18:28:18.687412,"(2.4, 2.54, 2.4975757575757576)","(7.5, 14.5, 12.533333333333333)","(7.5, 24.0, 19.285714285714285)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.583333333333334)","(71.0, 580.0, 498.33333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.4, 3.753846153846154)"
08-01-2023 18:28:19.722086,"(2.4, 2.54, 2.4975757575757576)","(7.5, 15.5, 14.872727272727273)","(7.5, 24.0, 19.285714285714285)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.583333333333334)","(71.0, 580.0, 498.33333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.4, 3.511111111111111)"
08-01-2023 18:28:20.876558,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 14.676923076923078)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.225000000000001)","(71.0, 580.0, 498.33333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.4, 3.9869565217391303)"
08-01-2023 18:28:22.022369,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 13.866666666666667)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.440000000000001)","(71.0, 580.0, 498.33333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.3, 3.9952380952380953)"
08-01-2023 18:28:23.183466,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 13.866666666666667)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.25)","(71.0, 580.0, 498.33333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.3, 3.6999999999999997)"
08-01-2023 18:28:24.197669,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 13.866666666666667)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.25)","(71.0, 580.0, 498.33333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.3, 3.916)"
08-01-2023 18:28:25.203929,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 12.988888888888889)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.25)","(71.0, 580.0, 498.33333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.3, 3.6999999999999997)"
08-01-2023 18:28:26.353353,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 12.988888888888889)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.25)","(71.0, 580.0, 498.33333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.3, 3.4692307692307693)"
08-01-2023 18:28:27.360404,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 12.988888888888889)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.25)","(71.0, 580.0, 495.0)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.3, 3.4692307692307693)"
08-01-2023 18:28:28.425318,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 12.988888888888889)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.25)","(71.0, 580.0, 495.0)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.3, 3.4692307692307693)"
08-01-2023 18:28:29.517863,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 12.988888888888889)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.25)","(71.0, 580.0, 495.0)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.3, 3.4692307692307693)"
08-01-2023 18:28:30.595939,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 12.988888888888889)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.25)","(71.0, 580.0, 495.0)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.3, 3.4692307692307693)"
08-01-2023 18:28:31.715748,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 14.15925925925926)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.25)","(71.0, 580.0, 495.0)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.3, 3.4692307692307693)"
08-01-2023 18:28:32.900149,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 10.34)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.25)","(71.0, 580.0, 495.0)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.3, 3.4692307692307693)"
08-01-2023 18:28:33.928165,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 10.34)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.25)","(71.0, 580.0, 495.0)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.3, 3.4692307692307693)"
08-01-2023 18:28:34.878344,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 10.34)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.25)","(71.0, 580.0, 325.0)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.3, 3.4692307692307693)"
08-01-2023 18:28:35.991441,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 10.34)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.25)","(71.0, 580.0, 410.0)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.3, 3.4692307692307693)"
08-01-2023 18:28:37.145486,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 10.9)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.25)","(71.0, 580.0, 410.0)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.3, 3.4692307692307693)"
08-01-2023 18:28:38.301214,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 10.9)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.25)","(71.0, 580.0, 410.0)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.3, 3.4692307692307693)"
08-01-2023 18:28:39.461539,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 13.627272727272727)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.25)","(71.0, 580.0, 495.0)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.3, 3.4692307692307693)"
08-01-2023 18:28:40.504484,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 11.76153846153846)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.25)","(71.0, 580.0, 495.0)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.3, 3.56)"
08-01-2023 18:28:41.641577,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 11.5)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.25)","(71.0, 580.0, 495.0)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.2, 3.56)"
08-01-2023 18:28:42.761746,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 11.5)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.25)","(71.0, 580.0, 495.0)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.2, 3.56)"
08-01-2023 18:28:43.871990,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 11.5)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.25)","(71.0, 580.0, 495.0)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.2, 3.56)"
08-01-2023 18:28:44.992505,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 11.633333333333333)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.25)","(71.0, 580.0, 495.0)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.2, 3.56)"
08-01-2023 18:28:46.107481,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 11.336363636363636)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.25)","(71.0, 580.0, 495.0)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.2, 3.56)"
08-01-2023 18:28:47.242358,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 13.173684210526314)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.25)","(71.0, 580.0, 495.0)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.2, 3.56)"
08-01-2023 18:28:48.391096,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 11.366666666666667)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.25)","(71.0, 580.0, 495.0)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.2, 3.56)"
08-01-2023 18:28:49.540730,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 11.884615384615383)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.657142857142858)","(71.0, 580.0, 495.0)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.2, 3.56)"
08-01-2023 18:28:50.671556,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 11.190909090909091)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 7.7)","(71.0, 580.0, 495.0)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.2, 3.56)"
08-01-2023 18:28:51.913586,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 10.82)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.4)","(71.0, 580.0, 495.0)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.2, 3.56)"
08-01-2023 18:28:52.925496,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 10.82)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.4)","(71.0, 580.0, 495.0)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.2, 3.56)"
08-01-2023 18:28:53.947051,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 10.82)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 7.933333333333334)","(71.0, 580.0, 495.0)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.2, 3.56)"
08-01-2023 18:28:55.025357,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 12.442857142857143)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 7.933333333333334)","(71.0, 580.0, 495.0)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.2, 3.56)"
08-01-2023 18:28:56.169883,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 10.544444444444444)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 7.933333333333334)","(71.0, 580.0, 495.0)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.2, 3.56)"
08-01-2023 18:28:57.339053,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 10.544444444444444)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 7.933333333333334)","(71.0, 580.0, 495.83333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.2, 3.56)"
08-01-2023 18:28:58.494614,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 10.544444444444444)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 7.933333333333334)","(71.0, 580.0, 495.83333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.2, 3.56)"
08-01-2023 18:28:59.541528,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 10.544444444444444)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 7.933333333333334)","(71.0, 580.0, 495.83333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.2, 3.56)"
08-01-2023 18:29:00.587978,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 10.544444444444444)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 7.933333333333334)","(71.0, 580.0, 495.83333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.2, 3.56)"
08-01-2023 18:29:01.625096,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 10.544444444444444)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 7.933333333333334)","(71.0, 580.0, 495.83333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.2, 3.56)"
08-01-2023 18:29:02.757633,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 10.544444444444444)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 7.933333333333334)","(71.0, 580.0, 495.83333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.2, 3.56)"
08-01-2023 18:29:03.881770,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 10.544444444444444)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 7.933333333333334)","(71.0, 580.0, 495.83333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.2, 3.56)"
08-01-2023 18:29:04.996569,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 10.544444444444444)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.4)","(71.0, 580.0, 495.83333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.2, 3.56)"
08-01-2023 18:29:06.064586,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 10.544444444444444)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.3)","(71.0, 580.0, 495.83333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.2, 3.56)"
08-01-2023 18:29:07.219056,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 11.14)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.3)","(71.0, 580.0, 495.83333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.2, 3.5)"
08-01-2023 18:29:08.213605,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 11.14)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.3)","(71.0, 580.0, 495.83333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.1, 3.5)"
08-01-2023 18:29:09.263129,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 11.14)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.3)","(71.0, 580.0, 495.83333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.1, 3.5)"
08-01-2023 18:29:10.386692,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 11.14)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.3)","(71.0, 580.0, 495.83333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.1, 3.5)"
08-01-2023 18:29:11.508465,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 11.14)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.3)","(71.0, 580.0, 495.83333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.1, 3.5)"
08-01-2023 18:29:12.605800,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 11.14)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.3)","(71.0, 580.0, 495.83333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.1, 3.5)"
08-01-2023 18:29:13.698064,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 11.14)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.3)","(71.0, 580.0, 495.83333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.1, 3.5)"
08-01-2023 18:29:14.791006,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 11.14)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.3)","(71.0, 580.0, 495.83333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.1, 3.5)"
08-01-2023 18:29:15.974096,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 11.14)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.3)","(71.0, 580.0, 495.83333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.1, 3.5)"
08-01-2023 18:29:17.159756,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 11.14)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.3)","(71.0, 580.0, 495.83333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.1, 3.5)"
08-01-2023 18:29:18.311694,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 11.14)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.3)","(71.0, 580.0, 495.83333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.1, 3.5)"
08-01-2023 18:29:19.448149,"(2.4, 2.54, 2.4975757575757576)","(7.5, 16.5, 11.14)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.3)","(71.0, 580.0, 495.83333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.1, 3.5)"
08-01-2023 18:29:20.477944,"(2.4, 2.54, 2.4975757575757576)","(7.5, 15.0, 11.533333333333333)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.3)","(71.0, 580.0, 495.83333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.1, 3.5)"
08-01-2023 18:29:21.508027,"(2.4, 2.54, 2.4975757575757576)","(7.5, 15.0, 11.533333333333333)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.3)","(71.0, 580.0, 495.83333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.1, 3.5)"
08-01-2023 18:29:22.598349,"(2.4, 2.54, 2.4975757575757576)","(7.5, 15.0, 11.533333333333333)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.3)","(71.0, 580.0, 495.83333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.1, 3.5)"
08-01-2023 18:29:23.744717,"(2.4, 2.54, 2.4975757575757576)","(7.5, 15.0, 11.533333333333333)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.3)","(71.0, 580.0, 495.83333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.1, 3.5)"
08-01-2023 18:29:24.909560,"(2.4, 2.54, 2.4975757575757576)","(7.5, 15.0, 11.533333333333333)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.3)","(71.0, 580.0, 495.83333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.1, 3.5)"
08-01-2023 18:29:26.041001,"(2.4, 2.54, 2.4975757575757576)","(7.5, 15.0, 11.533333333333333)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.3)","(71.0, 580.0, 495.83333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.1, 3.5)"
08-01-2023 18:29:27.120954,"(2.4, 2.54, 2.4975757575757576)","(7.5, 15.0, 11.533333333333333)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.3)","(71.0, 580.0, 495.83333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.1, 3.5)"
08-01-2023 18:29:28.234193,"(2.4, 2.54, 2.4975757575757576)","(7.5, 15.0, 11.533333333333333)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.3)","(71.0, 580.0, 495.83333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.1, 3.5)"
08-01-2023 18:29:29.257999,"(2.4, 2.54, 2.4975757575757576)","(7.5, 15.0, 11.533333333333333)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.3)","(71.0, 580.0, 495.83333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.1, 3.5)"
08-01-2023 18:29:30.281524,"(2.4, 2.54, 2.4975757575757576)","(7.5, 15.0, 12.92)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.3)","(71.0, 580.0, 495.83333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.1, 3.5)"
08-01-2023 18:29:31.400408,"(2.4, 2.54, 2.4975757575757576)","(7.5, 14.5, 13.375)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.3)","(71.0, 580.0, 495.83333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.1, 3.5)"
08-01-2023 18:29:32.462964,"(2.4, 2.54, 2.4975757575757576)","(7.5, 14.5, 13.44)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.3)","(71.0, 580.0, 495.83333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.1, 3.5)"
08-01-2023 18:29:33.542674,"(2.4, 2.54, 2.4975757575757576)","(7.5, 14.5, 13.616666666666667)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.3)","(71.0, 580.0, 495.83333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.1, 3.5)"
08-01-2023 18:29:34.594627,"(2.4, 2.54, 2.4975757575757576)","(7.5, 14.5, 13.933333333333334)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.3)","(71.0, 580.0, 495.83333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.1, 3.5)"
08-01-2023 18:29:35.661236,"(2.4, 2.54, 2.4975757575757576)","(7.5, 14.5, 13.275)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.3)","(71.0, 580.0, 495.83333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.1, 3.5)"
08-01-2023 18:29:36.743446,"(2.4, 2.54, 2.4975757575757576)","(7.5, 14.5, 13.275)","(7.5, 24.0, 16.5)","(61.0, 550.0, 260.7692307692308)","(4.0, 9.4, 8.3)","(71.0, 580.0, 495.83333333333337)","(31.0, 110.0, 57.578947368421055)","(3.2, 4.1, 3.52)"
