,Potato Cake,Eyes On Meg,Ryans Pick,Dennis Denuto,Londonderry Lady,Jax The Hunter,Malligan Bale,Blazing Infrared
16-12-2022 12:28:12.142121,"(26.0, 55.0, 51.333333333333336)","(1.7, 1.94, 1.9264516129032256)","(8.5, 13.0, 12.216216216216216)","(19.0, 24.0, 23.125)","(31.0, 48.0, 44.64)","(4.8, 6.0, 5.8619047619047615)","(14.0, 22.0, 20.823529411764707)","(8.0, 10.5, 10.065517241379311)"
16-12-2022 12:28:13.140269,"(26.0, 55.0, 51.333333333333336)","(1.7, 1.95, 1.9272727272727272)","(8.5, 13.0, 12.266666666666667)","(19.0, 24.0, 23.125)","(31.0, 48.0, 44.64)","(4.8, 6.0, 5.8619047619047615)","(14.0, 22.0, 20.736842105263158)","(8.0, 10.5, 10.112307692307693)"
16-12-2022 12:28:14.128838,"(26.0, 55.0, 52.3)","(1.7, 1.94, 1.9308333333333332)","(8.5, 13.0, 12.266666666666667)","(19.0, 25.0, 23.5)","(31.0, 48.0, 44.64)","(4.8, 6.0, 5.8432432432432435)","(14.0, 22.0, 20.823529411764707)","(8.0, 10.5, 10.112307692307693)"
16-12-2022 12:28:15.131532,"(26.0, 55.0, 52.3)","(1.7, 1.94, 1.9229268292682926)","(8.5, 13.0, 12.266666666666667)","(19.0, 25.0, 23.09090909090909)","(31.0, 48.0, 45.0)","(4.8, 6.0, 5.815384615384615)","(14.0, 22.0, 20.823529411764707)","(8.0, 10.5, 10.112307692307693)"
16-12-2022 12:28:16.155316,"(26.0, 55.0, 49.0)","(1.7, 1.93, 1.9277777777777778)","(8.5, 13.0, 12.195121951219512)","(19.0, 25.0, 23.5)","(31.0, 48.0, 45.0)","(4.8, 6.0, 5.815384615384615)","(14.0, 22.0, 20.823529411764707)","(8.0, 10.5, 10.112307692307693)"
16-12-2022 12:28:17.141058,"(26.0, 55.0, 49.0)","(1.7, 1.94, 1.9265384615384615)","(8.5, 13.0, 12.195121951219512)","(19.0, 24.0, 23.5)","(31.0, 48.0, 45.0)","(4.8, 6.0, 5.836363636363636)","(14.0, 22.0, 20.823529411764707)","(8.0, 10.5, 10.112307692307693)"
16-12-2022 12:28:18.156450,"(26.0, 55.0, 49.0)","(1.7, 1.94, 1.9373333333333334)","(8.5, 13.0, 12.195121951219512)","(19.0, 24.0, 23.5)","(31.0, 48.0, 45.10344827586207)","(4.8, 6.0, 5.81875)","(14.0, 22.0, 20.823529411764707)","(8.0, 10.5, 10.112307692307693)"
16-12-2022 12:28:19.198816,"(26.0, 55.0, 49.0)","(1.7, 1.94, 1.93875)","(8.5, 13.0, 12.266666666666667)","(19.0, 24.0, 23.5)","(31.0, 48.0, 45.10344827586207)","(4.8, 6.0, 5.8432432432432435)","(14.0, 22.0, 20.823529411764707)","(8.0, 10.5, 10.112307692307693)"
16-12-2022 12:28:20.281637,"(26.0, 55.0, 49.0)","(1.7, 1.94, 1.936)","(8.5, 13.0, 12.266666666666667)","(19.0, 24.0, 23.2)","(31.0, 48.0, 45.10344827586207)","(4.8, 6.0, 5.8432432432432435)","(14.0, 22.0, 20.823529411764707)","(8.0, 10.5, 10.112307692307693)"
16-12-2022 12:28:21.378237,"(26.0, 55.0, 51.5)","(1.7, 1.94, 1.936)","(8.5, 13.0, 12.195121951219512)","(19.0, 24.0, 23.083333333333332)","(31.0, 48.0, 45.0)","(4.8, 6.0, 5.815384615384615)","(14.0, 22.0, 20.823529411764707)","(8.0, 10.5, 10.106250000000001)"
16-12-2022 12:28:22.481385,"(26.0, 55.0, 49.75)","(1.7, 1.94, 1.9344)","(8.5, 13.0, 12.195121951219512)","(19.0, 24.0, 23.083333333333332)","(31.0, 48.0, 45.0)","(4.8, 6.0, 5.836363636363636)","(14.0, 22.0, 20.823529411764707)","(8.0, 10.5, 10.106250000000001)"
16-12-2022 12:28:23.549310,"(26.0, 55.0, 49.75)","(1.7, 1.94, 1.93625)","(8.5, 13.0, 12.195121951219512)","(19.0, 24.0, 23.083333333333332)","(31.0, 48.0, 45.0)","(4.8, 6.0, 5.815384615384615)","(14.0, 22.0, 20.78787878787879)","(8.0, 10.5, 10.106250000000001)"
16-12-2022 12:28:24.631683,"(26.0, 55.0, 51.5)","(1.7, 1.95, 1.938627450980392)","(8.5, 13.0, 12.195121951219512)","(19.0, 24.0, 23.0625)","(31.0, 48.0, 45.10344827586207)","(4.8, 6.0, 5.8149999999999995)","(14.0, 22.0, 20.78787878787879)","(8.0, 10.5, 10.106250000000001)"
16-12-2022 12:28:25.704430,"(26.0, 55.0, 49.75)","(1.7, 1.95, 1.94)","(8.5, 12.5, 12.24)","(19.0, 24.0, 23.0625)","(31.0, 48.0, 45.10344827586207)","(4.8, 6.0, 5.835555555555556)","(14.0, 22.0, 20.78787878787879)","(8.0, 10.5, 10.106250000000001)"
16-12-2022 12:28:26.741481,"(26.0, 55.0, 51.5)","(1.7, 1.95, 1.946888888888889)","(8.5, 12.5, 12.037313432835822)","(19.0, 24.0, 23.0625)","(31.0, 48.0, 45.10344827586207)","(4.8, 6.0, 5.78)","(14.0, 22.0, 20.571428571428573)","(8.0, 10.5, 10.106250000000001)"
16-12-2022 12:28:27.787829,"(26.0, 55.0, 51.5)","(1.7, 1.96, 1.9578378378378378)","(8.5, 12.5, 12.06338028169014)","(19.0, 24.0, 23.0625)","(31.0, 48.0, 45.0)","(4.8, 5.9, 5.772413793103448)","(14.0, 22.0, 20.5)","(8.0, 10.5, 10.106250000000001)"
16-12-2022 12:28:28.813139,"(26.0, 55.0, 49.75)","(1.7, 1.97, 1.9642857142857142)","(8.5, 12.5, 11.987804878048781)","(19.0, 24.0, 23.05263157894737)","(31.0, 48.0, 45.0)","(4.8, 5.8, 5.73015873015873)","(14.0, 22.0, 20.571428571428573)","(8.0, 10.5, 10.106250000000001)"
16-12-2022 12:28:29.796151,"(26.0, 55.0, 51.5)","(1.7, 1.97, 1.9656862745098038)","(8.5, 12.5, 11.987804878048781)","(19.0, 24.0, 23.05263157894737)","(31.0, 48.0, 45.0)","(4.8, 5.8, 5.735294117647059)","(14.0, 22.0, 20.571428571428573)","(8.0, 10.5, 10.106250000000001)"
16-12-2022 12:28:30.772724,"(26.0, 55.0, 49.75)","(1.7, 1.97, 1.9648148148148148)","(8.5, 12.5, 11.987804878048781)","(19.0, 24.0, 23.05263157894737)","(31.0, 48.0, 45.0)","(4.8, 5.8, 5.735294117647059)","(14.0, 22.0, 20.571428571428573)","(8.0, 10.5, 10.106250000000001)"
16-12-2022 12:28:31.770578,"(26.0, 55.0, 51.5)","(1.7, 1.97, 1.9591304347826086)","(8.5, 12.5, 11.981481481481481)","(19.0, 24.0, 23.05263157894737)","(31.0, 48.0, 45.10344827586207)","(4.8, 5.8, 5.735294117647059)","(14.0, 22.0, 20.571428571428573)","(8.0, 10.5, 10.175438596491228)"
16-12-2022 12:28:32.759112,"(26.0, 55.0, 49.0)","(1.7, 1.97, 1.9564197530864198)","(8.5, 12.5, 12.027027027027026)","(19.0, 24.0, 23.125)","(31.0, 48.0, 44.888888888888886)","(4.8, 5.8, 5.728571428571429)","(14.0, 22.0, 20.7027027027027)","(8.0, 10.5, 10.183673469387756)"
16-12-2022 12:28:33.758917,"(26.0, 55.0, 49.0)","(1.7, 1.95, 1.949032258064516)","(8.5, 12.0, 11.80188679245283)","(19.0, 25.0, 24.22222222222222)","(31.0, 48.0, 44.888888888888886)","(4.8, 5.8, 5.7153846153846155)","(14.0, 22.0, 20.78787878787879)","(8.0, 10.5, 10.183673469387756)"
16-12-2022 12:28:34.792215,"(26.0, 55.0, 49.0)","(1.7, 1.97, 1.9609859154929576)","(8.5, 11.5, 11.461538461538462)","(19.0, 24.0, 23.555555555555557)","(31.0, 48.0, 45.0)","(4.8, 5.8, 5.7153846153846155)","(14.0, 22.0, 20.764705882352942)","(8.0, 10.5, 10.18)"
16-12-2022 12:28:35.794924,"(26.0, 55.0, 49.75)","(1.7, 1.97, 1.9628333333333332)","(8.5, 11.5, 11.315068493150685)","(19.0, 24.0, 23.666666666666668)","(31.0, 48.0, 45.0)","(4.8, 5.8, 5.7153846153846155)","(14.0, 22.0, 20.666666666666668)","(8.0, 10.5, 10.18)"
16-12-2022 12:28:36.809623,"(26.0, 55.0, 50.8)","(1.7, 1.98, 1.9758333333333333)","(8.5, 11.5, 11.292307692307693)","(19.0, 24.0, 23.666666666666668)","(31.0, 48.0, 44.8421052631579)","(4.8, 5.8, 5.7153846153846155)","(14.0, 22.0, 20.666666666666668)","(8.0, 10.5, 10.18)"
16-12-2022 12:28:37.847110,"(26.0, 55.0, 52.666666666666664)","(1.7, 1.98, 1.9770588235294118)","(8.5, 11.5, 11.267605633802816)","(19.0, 24.0, 23.666666666666668)","(31.0, 48.0, 45.6)","(4.8, 5.8, 5.838095238095238)","(14.0, 22.0, 20.666666666666668)","(8.0, 10.5, 10.134615384615385)"
16-12-2022 12:28:38.896984,"(26.0, 55.0, 53.25)","(1.7, 1.97, 1.9647368421052631)","(8.5, 11.5, 11.272727272727273)","(19.0, 24.0, 23.666666666666668)","(31.0, 48.0, 45.6)","(4.8, 6.0, 5.8533333333333335)","(14.0, 22.0, 20.666666666666668)","(8.0, 10.5, 10.134615384615385)"
16-12-2022 12:28:39.984000,"(26.0, 55.0, 52.666666666666664)","(1.7, 1.96, 1.9528057553956835)","(8.5, 11.5, 11.310344827586206)","(19.0, 24.0, 24.294117647058822)","(31.0, 48.0, 45.142857142857146)","(4.8, 5.9, 5.96)","(14.0, 22.0, 20.666666666666668)","(8.0, 10.5, 10.18)"
16-12-2022 12:28:41.051645,"(26.0, 55.0, 53.25)","(1.7, 1.94, 1.9376190476190476)","(8.5, 11.5, 11.310344827586206)","(19.0, 25.0, 23.833333333333332)","(31.0, 48.0, 47.07692307692308)","(4.8, 6.2, 5.964077669902913)","(14.0, 22.0, 20.764705882352942)","(8.0, 10.5, 10.154761904761905)"
16-12-2022 12:28:42.125692,"(26.0, 55.0, 51.111111111111114)","(1.7, 1.94, 1.9357142857142857)","(8.5, 11.5, 11.241071428571429)","(19.0, 24.0, 23.833333333333332)","(31.0, 48.0, 45.88235294117647)","(4.8, 6.2, 5.94421052631579)","(14.0, 22.0, 20.764705882352942)","(8.0, 10.5, 10.891666666666667)"
16-12-2022 12:28:43.136676,"(26.0, 60.0, 57.0)","(1.7, 1.94, 1.933076923076923)","(8.5, 11.5, 11.241071428571429)","(19.0, 24.0, 23.833333333333332)","(31.0, 48.0, 45.142857142857146)","(4.8, 6.2, 5.964077669902913)","(14.0, 22.0, 20.764705882352942)","(8.0, 11.0, 10.942196531791907)"
16-12-2022 12:28:44.129799,"(26.0, 60.0, 55.2)","(1.7, 1.91, 1.904)","(8.5, 11.5, 11.3203125)","(19.0, 24.0, 23.5)","(31.0, 48.0, 47.07692307692308)","(4.8, 6.2, 6.050000000000001)","(14.0, 22.0, 20.8125)","(8.0, 11.0, 10.943502824858758)"
16-12-2022 12:28:45.146974,"(26.0, 60.0, 55.5)","(1.7, 1.92, 1.9105882352941175)","(8.5, 11.5, 11.38679245283019)","(19.0, 24.0, 23.5)","(31.0, 48.0, 47.07692307692308)","(4.8, 6.2, 5.961904761904762)","(14.0, 22.0, 20.72222222222222)","(8.0, 11.0, 10.511363636363637)"
16-12-2022 12:28:46.133604,"(26.0, 60.0, 55.5)","(1.7, 1.93, 1.9279310344827585)","(8.5, 11.5, 11.38679245283019)","(19.0, 24.0, 23.5)","(31.0, 48.0, 47.5)","(4.8, 6.2, 6.041269841269841)","(14.0, 22.0, 20.684210526315788)","(8.0, 11.0, 10.379310344827585)"
16-12-2022 12:28:47.149426,"(26.0, 60.0, 55.5)","(1.7, 1.93, 1.9295)","(8.5, 11.5, 11.330188679245284)","(19.0, 24.0, 23.375)","(31.0, 48.0, 47.5)","(4.8, 6.2, 6.0632)","(14.0, 22.0, 20.684210526315788)","(8.0, 11.0, 10.362637362637363)"
16-12-2022 12:28:48.154020,"(26.0, 60.0, 55.5)","(1.7, 1.94, 1.933009708737864)","(8.5, 11.5, 11.291666666666666)","(19.0, 23.0, 22.695652173913043)","(31.0, 48.0, 47.5)","(4.8, 6.2, 6.0632)","(14.0, 22.0, 20.684210526315788)","(8.0, 11.0, 10.362637362637363)"
16-12-2022 12:28:49.167165,"(26.0, 60.0, 55.5)","(1.7, 1.94, 1.933009708737864)","(8.5, 11.5, 11.307692307692308)","(19.0, 24.0, 23.214285714285715)","(31.0, 48.0, 47.5)","(4.8, 6.2, 6.068224299065421)","(14.0, 22.0, 20.65)","(8.0, 11.0, 10.370786516853933)"
16-12-2022 12:28:50.178723,"(26.0, 60.0, 55.5)","(1.7, 1.94, 1.933009708737864)","(8.5, 11.5, 11.277777777777779)","(19.0, 24.0, 23.09090909090909)","(31.0, 48.0, 47.5)","(4.8, 6.2, 6.078217821782179)","(14.0, 22.0, 20.7027027027027)","(8.0, 11.0, 10.370786516853933)"
16-12-2022 12:28:51.225725,"(26.0, 60.0, 55.5)","(1.65, 1.94, 1.933009708737864)","(8.5, 11.5, 11.336538461538462)","(18.0, 24.0, 23.09090909090909)","(31.0, 48.0, 47.5)","(4.8, 6.2, 6.08)","(15.0, 22.0, 21.1864406779661)","(7.5, 11.0, 10.35483870967742)"
16-12-2022 12:28:52.249584,"(26.0, 60.0, 55.5)","(1.65, 1.93, 1.928)","(8.5, 11.5, 11.336538461538462)","(18.0, 24.0, 23.09090909090909)","(31.0, 48.0, 46.0)","(4.8, 6.2, 6.078787878787879)","(15.0, 22.0, 21.1864406779661)","(7.5, 11.0, 10.35632183908046)"
16-12-2022 12:28:53.298750,"(26.0, 60.0, 55.5)","(1.65, 1.93, 1.9271929824561402)","(8.5, 11.5, 11.348214285714286)","(18.0, 24.0, 23.09090909090909)","(31.0, 48.0, 46.125)","(4.8, 6.2, 6.070588235294117)","(15.0, 22.0, 21.20689655172414)","(7.5, 11.0, 10.35632183908046)"
16-12-2022 12:28:54.315111,"(26.0, 60.0, 55.5)","(1.65, 1.93, 1.921304347826087)","(8.5, 11.5, 11.290322580645162)","(18.0, 24.0, 23.8125)","(31.0, 48.0, 41.42857142857143)","(4.8, 6.2, 6.33728813559322)","(15.0, 22.0, 21.064516129032256)","(7.5, 11.0, 10.448717948717949)"
16-12-2022 12:28:55.395794,"(26.0, 60.0, 55.5)","(1.65, 1.92, 1.9170967741935483)","(8.5, 11.5, 11.171641791044776)","(18.0, 24.0, 23.76923076923077)","(31.0, 42.0, 41.42857142857143)","(4.8, 6.4, 6.34390243902439)","(15.0, 22.0, 21.064516129032256)","(7.5, 10.5, 10.454545454545455)"
16-12-2022 12:28:56.442048,"(26.0, 60.0, 55.5)","(1.65, 1.92, 1.9170967741935483)","(8.5, 11.5, 11.171641791044776)","(18.0, 24.0, 23.285714285714285)","(31.0, 42.0, 43.333333333333336)","(4.8, 6.4, 6.352413793103449)","(15.0, 22.0, 21.064516129032256)","(7.5, 10.5, 10.39344262295082)"
16-12-2022 12:28:57.490804,"(26.0, 60.0, 55.5)","(1.65, 1.92, 1.9168965517241379)","(8.5, 11.5, 11.246153846153845)","(18.0, 24.0, 23.14814814814815)","(31.0, 44.0, 43.333333333333336)","(4.8, 6.4, 6.3561837455830394)","(15.0, 22.0, 21.064516129032256)","(7.5, 10.5, 10.387096774193548)"
16-12-2022 12:28:58.490269,"(26.0, 60.0, 55.5)","(1.65, 1.91, 1.904705882352941)","(8.5, 11.5, 11.246153846153845)","(18.0, 24.0, 23.14814814814815)","(31.0, 44.0, 43.333333333333336)","(4.8, 6.4, 6.580392156862745)","(15.0, 22.0, 21.016949152542374)","(7.5, 10.5, 10.379310344827585)"
16-12-2022 12:28:59.475085,"(26.0, 60.0, 55.5)","(1.65, 1.9, 1.8981249999999998)","(8.5, 11.5, 11.246153846153845)","(18.0, 24.0, 23.05263157894737)","(31.0, 44.0, 41.875)","(4.8, 6.6, 6.538071065989848)","(15.0, 22.0, 20.852941176470587)","(7.5, 10.5, 10.3203125)"
16-12-2022 12:29:00.447634,"(26.0, 60.0, 55.5)","(1.65, 1.91, 1.9036363636363636)","(8.5, 11.5, 11.228571428571428)","(18.0, 24.0, 23.05)","(31.0, 46.0, 41.875)","(4.8, 6.6, 6.538071065989848)","(15.0, 21.0, 20.852941176470587)","(7.5, 10.5, 10.288732394366198)"
16-12-2022 12:29:01.411054,"(26.0, 55.0, 53.333333333333336)","(1.65, 1.92, 1.9167123287671233)","(8.5, 11.5, 11.213333333333333)","(18.0, 24.0, 23.382716049382715)","(31.0, 46.0, 41.666666666666664)","(4.8, 6.6, 6.538693467336683)","(15.0, 21.0, 20.58695652173913)","(7.5, 10.5, 10.279411764705882)"
16-12-2022 12:29:02.396705,"(26.0, 60.0, 54.44444444444444)","(1.65, 1.92, 1.9152777777777776)","(8.5, 11.5, 11.210526315789474)","(18.0, 24.0, 23.31764705882353)","(31.0, 46.0, 41.666666666666664)","(4.8, 6.6, 6.538693467336683)","(15.0, 21.0, 20.58695652173913)","(7.5, 10.5, 10.25)"
16-12-2022 12:29:03.375966,"(26.0, 60.0, 56.15384615384615)","(1.65, 1.92, 1.9156962025316455)","(8.5, 11.5, 11.197530864197532)","(18.0, 24.0, 23.382716049382715)","(31.0, 46.0, 42.608695652173914)","(4.8, 6.6, 6.540196078431372)","(15.0, 21.0, 20.58695652173913)","(7.5, 10.5, 10.23611111111111)"
16-12-2022 12:29:04.385446,"(26.0, 60.0, 56.666666666666664)","(1.65, 1.92, 1.9144736842105263)","(8.5, 11.5, 11.216216216216216)","(18.0, 24.0, 23.217391304347828)","(31.0, 46.0, 42.75)","(4.8, 6.6, 6.536458333333333)","(15.0, 21.0, 20.58695652173913)","(7.5, 10.5, 10.202380952380953)"
16-12-2022 12:29:05.387679,"(26.0, 60.0, 56.666666666666664)","(1.65, 1.92, 1.914)","(8.5, 11.5, 11.216216216216216)","(18.0, 24.0, 23.217391304347828)","(31.0, 44.0, 42.75)","(4.8, 6.6, 6.536458333333333)","(15.0, 21.0, 20.441176470588236)","(7.5, 10.5, 10.2125)"
16-12-2022 12:29:06.418836,"(26.0, 60.0, 56.25)","(1.65, 1.91, 1.9081666666666666)","(8.5, 11.5, 11.216216216216216)","(18.0, 24.0, 23.166666666666668)","(31.0, 44.0, 42.588235294117645)","(4.8, 6.6, 6.536458333333333)","(15.0, 21.0, 20.027027027027028)","(7.5, 10.5, 10.2125)"
16-12-2022 12:29:07.457321,"(26.0, 60.0, 56.25)","(1.65, 1.91, 1.9093749999999998)","(8.5, 11.5, 11.227777777777778)","(18.0, 24.0, 23.204301075268816)","(31.0, 44.0, 42.588235294117645)","(4.8, 6.6, 6.540106951871658)","(15.0, 21.0, 19.333333333333332)","(7.5, 10.5, 10.2125)"
16-12-2022 12:29:08.448778,"(26.0, 60.0, 53.333333333333336)","(1.65, 1.92, 1.91725)","(8.5, 11.5, 11.227777777777778)","(18.0, 24.0, 23.204301075268816)","(31.0, 44.0, 42.588235294117645)","(4.8, 6.6, 6.540106951871658)","(15.0, 19.5, 19.47826086956522)","(7.5, 10.5, 10.2125)"
16-12-2022 12:29:09.494262,"(26.0, 60.0, 53.333333333333336)","(1.65, 1.92, 1.9164285714285714)","(8.5, 11.5, 11.284810126582279)","(18.0, 24.0, 23.166666666666668)","(31.0, 44.0, 42.588235294117645)","(4.8, 6.6, 6.723333333333333)","(15.0, 20.0, 19.636363636363637)","(7.5, 10.5, 10.26027397260274)"
16-12-2022 12:29:10.528807,"(26.0, 60.0, 53.333333333333336)","(1.65, 1.89, 1.8866666666666665)","(8.5, 11.5, 11.284810126582279)","(18.0, 24.0, 23.217391304347828)","(31.0, 44.0, 42.75)","(4.8, 6.8, 6.651162790697674)","(15.0, 20.0, 19.7)","(7.5, 10.5, 10.301587301587302)"
16-12-2022 12:29:11.537953,"(26.0, 60.0, 53.333333333333336)","(1.65, 1.89, 1.885257731958763)","(8.5, 11.5, 11.330882352941176)","(18.0, 24.0, 23.217391304347828)","(31.0, 44.0, 42.75)","(4.8, 6.8, 6.634482758620689)","(15.0, 20.0, 19.7)","(7.5, 10.5, 11.214285714285714)"
16-12-2022 12:29:12.540816,"(26.0, 60.0, 52.857142857142854)","(1.65, 1.88, 1.8772222222222221)","(8.5, 11.5, 11.317460317460318)","(18.0, 24.0, 23.258426966292134)","(31.0, 44.0, 42.75)","(4.8, 6.8, 6.634482758620689)","(15.0, 20.0, 19.7)","(7.5, 11.5, 11.201086956521738)"
16-12-2022 12:29:13.522644,"(26.0, 60.0, 53.10344827586207)","(1.65, 1.87, 1.8665432098765433)","(8.5, 11.5, 11.330882352941176)","(18.0, 24.0, 23.258426966292134)","(31.0, 44.0, 41.833333333333336)","(4.8, 6.8, 6.445238095238095)","(15.0, 20.0, 20.791044776119403)","(7.5, 11.5, 11.201086956521738)"
16-12-2022 12:29:14.523173,"(26.0, 50.0, 46.8421052631579)","(1.65, 1.89, 1.8885055350553503)","(8.5, 11.5, 11.273333333333333)","(18.0, 24.0, 23.025)","(31.0, 44.0, 41.833333333333336)","(4.8, 6.6, 6.441988950276244)","(15.0, 21.0, 21.232558139534884)","(7.5, 11.5, 11.218918918918918)"
16-12-2022 12:29:15.504444,"(26.0, 50.0, 46.13793103448276)","(1.65, 1.9, 1.890486111111111)","(8.5, 11.5, 11.25625)","(18.0, 24.0, 23.025)","(31.0, 44.0, 41.833333333333336)","(4.8, 6.6, 6.4389743589743595)","(15.0, 22.0, 21.232558139534884)","(7.5, 11.5, 11.218918918918918)"
16-12-2022 12:29:16.487837,"(26.0, 50.0, 45.87096774193549)","(1.65, 1.9, 1.8912698412698412)","(8.5, 11.5, 11.238372093023257)","(18.0, 24.0, 23.025)","(31.0, 44.0, 42.0)","(5.0, 6.6, 6.4389743589743595)","(15.0, 22.0, 21.177777777777777)","(7.5, 11.5, 11.218918918918918)"
16-12-2022 12:29:17.465712,"(26.0, 50.0, 44.35294117647059)","(1.65, 1.91, 1.9037931034482758)","(8.5, 11.5, 11.288732394366198)","(18.0, 24.0, 23.03125)","(31.0, 44.0, 42.0)","(5.0, 6.6, 6.4389743589743595)","(15.0, 22.0, 21.177777777777777)","(7.5, 11.5, 11.197916666666666)"
16-12-2022 12:29:18.464540,"(26.0, 50.0, 44.35294117647059)","(1.65, 1.91, 1.9029032258064515)","(8.5, 11.5, 11.269736842105264)","(18.0, 24.0, 23.03125)","(31.0, 44.0, 41.411764705882355)","(5.0, 6.6, 6.4389743589743595)","(15.0, 22.0, 21.2183908045977)","(7.5, 11.5, 11.040322580645162)"
16-12-2022 12:29:19.489727,"(26.0, 48.0, 44.8)","(1.65, 1.91, 1.9029032258064515)","(8.5, 11.5, 11.269736842105264)","(18.0, 24.0, 23.017543859649123)","(31.0, 44.0, 41.04347826086956)","(5.0, 6.6, 6.43756345177665)","(15.0, 22.0, 21.2183908045977)","(7.5, 11.5, 11.136986301369863)"
16-12-2022 12:29:20.514832,"(26.0, 48.0, 44.8)","(1.65, 1.9, 1.8957142857142857)","(8.5, 11.5, 11.235632183908045)","(18.0, 24.0, 23.0188679245283)","(31.0, 44.0, 41.04347826086956)","(5.0, 6.6, 6.43756345177665)","(15.0, 22.0, 21.2183908045977)","(7.5, 11.5, 11.142857142857142)"
16-12-2022 12:29:21.542522,"(26.0, 48.0, 44.8)","(1.65, 1.9, 1.8953333333333333)","(8.5, 11.5, 11.235632183908045)","(18.0, 24.0, 23.0188679245283)","(31.0, 44.0, 39.92)","(5.0, 6.6, 6.43756345177665)","(15.0, 22.0, 21.227272727272727)","(7.5, 11.5, 11.166666666666666)"
16-12-2022 12:29:22.560073,"(26.0, 48.0, 44.8)","(1.65, 1.9, 1.8953333333333333)","(8.5, 11.5, 11.235632183908045)","(18.0, 24.0, 23.017543859649123)","(31.0, 44.0, 39.68421052631579)","(5.0, 6.6, 6.442364532019704)","(15.0, 22.0, 21.227272727272727)","(7.5, 11.5, 11.166666666666666)"
16-12-2022 12:29:23.574425,"(26.0, 48.0, 44.8)","(1.65, 1.9, 1.8964864864864863)","(8.5, 11.5, 11.235632183908045)","(18.0, 24.0, 23.017543859649123)","(31.0, 42.0, 36.6)","(5.0, 6.6, 6.4430000000000005)","(15.0, 22.0, 21.055555555555557)","(7.5, 11.5, 11.166666666666666)"
16-12-2022 12:29:24.621633,"(26.0, 48.0, 44.8)","(1.65, 1.9, 1.8953571428571427)","(8.5, 11.5, 11.269736842105264)","(18.0, 24.0, 23.0188679245283)","(31.0, 38.0, 36.44444444444444)","(5.0, 6.6, 6.4430000000000005)","(15.0, 22.0, 21.055555555555557)","(7.5, 11.5, 11.166666666666666)"
16-12-2022 12:29:25.669858,"(26.0, 48.0, 44.8)","(1.65, 1.9, 1.8927777777777777)","(8.5, 11.5, 11.269736842105264)","(18.0, 24.0, 23.022222222222222)","(31.0, 38.0, 36.285714285714285)","(5.0, 6.6, 6.454807692307693)","(15.0, 22.0, 21.055555555555557)","(7.5, 11.5, 11.171052631578947)"
16-12-2022 12:29:26.699724,"(26.0, 48.0, 44.8)","(1.65, 1.88, 1.8784210526315788)","(8.5, 12.0, 11.34351145038168)","(18.0, 24.0, 23.03125)","(31.0, 38.0, 36.266666666666666)","(5.0, 6.6, 6.46)","(15.0, 22.0, 21.055555555555557)","(7.5, 11.5, 11.13768115942029)"
16-12-2022 12:29:27.733010,"(26.0, 48.0, 45.333333333333336)","(1.65, 1.88, 1.8783783783783783)","(8.5, 12.0, 11.396694214876034)","(18.0, 24.0, 23.02777777777778)","(31.0, 38.0, 36.266666666666666)","(5.0, 6.6, 6.5575)","(15.0, 22.0, 21.055555555555557)","(8.0, 11.5, 11.162162162162161)"
16-12-2022 12:29:28.733365,"(26.0, 48.0, 46.22222222222222)","(1.65, 1.88, 1.874)","(8.5, 12.0, 11.689655172413794)","(18.0, 24.0, 23.02777777777778)","(31.0, 38.0, 36.266666666666666)","(5.0, 6.6, 6.5575)","(15.0, 22.0, 21.055555555555557)","(8.0, 11.5, 11.162162162162161)"
16-12-2022 12:29:29.697265,"(26.0, 48.0, 46.22222222222222)","(1.65, 1.88, 1.8734146341463416)","(8.5, 12.0, 11.711538461538462)","(18.0, 24.0, 23.02777777777778)","(31.0, 38.0, 36.285714285714285)","(5.0, 6.6, 6.5636363636363635)","(15.0, 22.0, 20.576923076923077)","(8.0, 11.5, 11.162162162162161)"
16-12-2022 12:29:30.656732,"(26.0, 48.0, 46.22222222222222)","(1.65, 1.88, 1.871)","(8.5, 12.0, 11.711538461538462)","(18.0, 24.0, 23.035714285714285)","(31.0, 38.0, 35.0)","(5.0, 6.6, 6.5636363636363635)","(15.0, 22.0, 20.576923076923077)","(8.0, 11.5, 11.176470588235293)"
16-12-2022 12:29:31.604147,"(26.0, 55.0, 47.05555555555556)","(1.65, 1.88, 1.872)","(8.5, 12.0, 11.711538461538462)","(18.0, 24.0, 23.035714285714285)","(31.0, 34.0, 33.63636363636363)","(5.0, 6.6, 6.5636363636363635)","(15.0, 22.0, 20.576923076923077)","(8.0, 11.5, 11.176470588235293)"
16-12-2022 12:29:32.578598,"(26.0, 50.0, 47.333333333333336)","(1.65, 1.88, 1.87125)","(8.5, 12.0, 11.69186046511628)","(18.0, 24.0, 23.035714285714285)","(31.0, 36.0, 35.5)","(5.0, 6.6, 6.5636363636363635)","(15.0, 22.0, 20.5)","(8.0, 11.5, 11.176470588235293)"
16-12-2022 12:29:33.567427,"(26.0, 50.0, 46.8)","(1.65, 1.88, 1.872)","(8.5, 12.0, 11.735714285714286)","(18.0, 24.0, 23.035714285714285)","(31.0, 36.0, 35.5)","(5.0, 6.6, 6.5636363636363635)","(15.0, 22.0, 20.5)","(8.0, 11.5, 11.176470588235293)"
