,Whiskey Soda,War Drum Express,Hank The Hustler,Emerley Together,Sutton Sandy,Wind Burn Flash,Powder Finger,Harry
162,"[datetime.datetime(2022, 11, 28, 17, 32, 47, 987586), 2.4, 2.6]","[datetime.datetime(2022, 11, 28, 17, 32, 47, 987586), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 32, 47, 987586), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 32, 47, 987586), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 32, 47, 987586), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 32, 47, 987586), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 17, 32, 47, 987586), 3.7, 5.0]","[datetime.datetime(2022, 11, 28, 17, 32, 47, 987586), 7.0, 11.0]"
163,"[datetime.datetime(2022, 11, 28, 17, 32, 49, 130193), 2.4, 2.6]","[datetime.datetime(2022, 11, 28, 17, 32, 49, 130193), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 32, 49, 130193), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 32, 49, 130193), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 32, 49, 130193), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 32, 49, 130193), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 17, 32, 49, 130193), 3.7, 5.0]","[datetime.datetime(2022, 11, 28, 17, 32, 49, 130193), 7.0, 11.0]"
164,"[datetime.datetime(2022, 11, 28, 17, 32, 50, 288460), 2.4, 2.58]","[datetime.datetime(2022, 11, 28, 17, 32, 50, 288460), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 32, 50, 288460), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 32, 50, 288460), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 32, 50, 288460), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 32, 50, 288460), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 17, 32, 50, 288460), 3.7, 5.0]","[datetime.datetime(2022, 11, 28, 17, 32, 50, 288460), 7.0, 11.0]"
165,"[datetime.datetime(2022, 11, 28, 17, 32, 51, 494863), 2.4, 2.58]","[datetime.datetime(2022, 11, 28, 17, 32, 51, 494863), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 32, 51, 494863), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 32, 51, 494863), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 32, 51, 494863), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 32, 51, 494863), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 17, 32, 51, 494863), 3.7, 5.0]","[datetime.datetime(2022, 11, 28, 17, 32, 51, 494863), 7.0, 11.0]"
166,"[datetime.datetime(2022, 11, 28, 17, 32, 52, 661235), 2.4, 2.58]","[datetime.datetime(2022, 11, 28, 17, 32, 52, 661235), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 32, 52, 661235), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 32, 52, 661235), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 32, 52, 661235), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 32, 52, 661235), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 17, 32, 52, 661235), 3.7, 4.9]","[datetime.datetime(2022, 11, 28, 17, 32, 52, 661235), 7.0, 11.0]"
167,"[datetime.datetime(2022, 11, 28, 17, 32, 53, 788293), 2.4, 2.58]","[datetime.datetime(2022, 11, 28, 17, 32, 53, 788293), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 32, 53, 788293), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 32, 53, 788293), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 32, 53, 788293), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 32, 53, 788293), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 17, 32, 53, 788293), 3.7, 5.0]","[datetime.datetime(2022, 11, 28, 17, 32, 53, 788293), 7.0, 11.0]"
168,"[datetime.datetime(2022, 11, 28, 17, 32, 54, 922118), 2.4, 2.58]","[datetime.datetime(2022, 11, 28, 17, 32, 54, 922118), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 32, 54, 922118), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 32, 54, 922118), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 32, 54, 922118), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 32, 54, 922118), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 17, 32, 54, 922118), 3.7, 5.0]","[datetime.datetime(2022, 11, 28, 17, 32, 54, 922118), 7.0, 11.0]"
169,"[datetime.datetime(2022, 11, 28, 17, 32, 56, 64216), 2.4, 2.62]","[datetime.datetime(2022, 11, 28, 17, 32, 56, 64216), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 32, 56, 64216), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 32, 56, 64216), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 32, 56, 64216), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 32, 56, 64216), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 17, 32, 56, 64216), 3.7, 5.0]","[datetime.datetime(2022, 11, 28, 17, 32, 56, 64216), 7.0, 11.0]"
170,"[datetime.datetime(2022, 11, 28, 17, 32, 57, 262347), 2.4, 2.62]","[datetime.datetime(2022, 11, 28, 17, 32, 57, 262347), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 32, 57, 262347), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 32, 57, 262347), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 32, 57, 262347), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 32, 57, 262347), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 17, 32, 57, 262347), 3.7, 5.0]","[datetime.datetime(2022, 11, 28, 17, 32, 57, 262347), 7.0, 11.0]"
171,"[datetime.datetime(2022, 11, 28, 17, 32, 58, 577944), 2.4, 2.62]","[datetime.datetime(2022, 11, 28, 17, 32, 58, 577944), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 32, 58, 577944), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 32, 58, 577944), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 32, 58, 577944), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 32, 58, 577944), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 17, 32, 58, 577944), 3.7, 5.0]","[datetime.datetime(2022, 11, 28, 17, 32, 58, 577944), 7.0, 11.0]"
172,"[datetime.datetime(2022, 11, 28, 17, 32, 59, 821231), 2.4, 2.62]","[datetime.datetime(2022, 11, 28, 17, 32, 59, 821231), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 32, 59, 821231), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 32, 59, 821231), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 32, 59, 821231), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 32, 59, 821231), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 17, 32, 59, 821231), 3.7, 5.0]","[datetime.datetime(2022, 11, 28, 17, 32, 59, 821231), 7.0, 11.0]"
173,"[datetime.datetime(2022, 11, 28, 17, 33, 0, 988230), 2.4, 2.62]","[datetime.datetime(2022, 11, 28, 17, 33, 0, 988230), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 33, 0, 988230), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 33, 0, 988230), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 33, 0, 988230), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 33, 0, 988230), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 17, 33, 0, 988230), 3.7, 5.0]","[datetime.datetime(2022, 11, 28, 17, 33, 0, 988230), 7.0, 11.0]"
174,"[datetime.datetime(2022, 11, 28, 17, 33, 2, 119744), 2.4, 2.62]","[datetime.datetime(2022, 11, 28, 17, 33, 2, 119744), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 33, 2, 119744), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 33, 2, 119744), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 33, 2, 119744), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 33, 2, 119744), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 17, 33, 2, 119744), 3.7, 5.0]","[datetime.datetime(2022, 11, 28, 17, 33, 2, 119744), 7.0, 11.0]"
175,"[datetime.datetime(2022, 11, 28, 17, 33, 3, 271442), 2.4, 2.62]","[datetime.datetime(2022, 11, 28, 17, 33, 3, 271442), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 33, 3, 271442), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 33, 3, 271442), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 33, 3, 271442), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 33, 3, 271442), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 17, 33, 3, 271442), 3.7, 5.0]","[datetime.datetime(2022, 11, 28, 17, 33, 3, 271442), 7.0, 11.0]"
176,"[datetime.datetime(2022, 11, 28, 17, 33, 4, 417034), 2.4, 2.62]","[datetime.datetime(2022, 11, 28, 17, 33, 4, 417034), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 33, 4, 417034), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 33, 4, 417034), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 33, 4, 417034), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 33, 4, 417034), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 17, 33, 4, 417034), 3.7, 4.9]","[datetime.datetime(2022, 11, 28, 17, 33, 4, 417034), 7.0, 11.0]"
177,"[datetime.datetime(2022, 11, 28, 17, 33, 5, 571251), 2.4, 2.62]","[datetime.datetime(2022, 11, 28, 17, 33, 5, 571251), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 33, 5, 571251), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 33, 5, 571251), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 33, 5, 571251), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 33, 5, 571251), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 17, 33, 5, 571251), 3.7, 4.9]","[datetime.datetime(2022, 11, 28, 17, 33, 5, 571251), 7.0, 11.0]"
178,"[datetime.datetime(2022, 11, 28, 17, 33, 6, 725144), 2.4, 2.62]","[datetime.datetime(2022, 11, 28, 17, 33, 6, 725144), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 33, 6, 725144), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 33, 6, 725144), 101.0, 550.0]","[datetime.datetime(2022, 11, 28, 17, 33, 6, 725144), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 33, 6, 725144), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 17, 33, 6, 725144), 3.7, 4.9]","[datetime.datetime(2022, 11, 28, 17, 33, 6, 725144), 7.0, 11.0]"
179,"[datetime.datetime(2022, 11, 28, 17, 33, 7, 921679), 2.4, 2.62]","[datetime.datetime(2022, 11, 28, 17, 33, 7, 921679), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 33, 7, 921679), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 33, 7, 921679), 101.0, 550.0]","[datetime.datetime(2022, 11, 28, 17, 33, 7, 921679), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 33, 7, 921679), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 17, 33, 7, 921679), 3.7, 4.8]","[datetime.datetime(2022, 11, 28, 17, 33, 7, 921679), 7.0, 11.0]"
180,"[datetime.datetime(2022, 11, 28, 17, 33, 9, 84222), 2.4, 2.62]","[datetime.datetime(2022, 11, 28, 17, 33, 9, 84222), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 33, 9, 84222), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 33, 9, 84222), 101.0, 550.0]","[datetime.datetime(2022, 11, 28, 17, 33, 9, 84222), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 33, 9, 84222), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 17, 33, 9, 84222), 3.7, 4.8]","[datetime.datetime(2022, 11, 28, 17, 33, 9, 84222), 7.0, 11.0]"
181,"[datetime.datetime(2022, 11, 28, 17, 33, 10, 253147), 2.4, 2.62]","[datetime.datetime(2022, 11, 28, 17, 33, 10, 253147), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 33, 10, 253147), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 33, 10, 253147), 101.0, 550.0]","[datetime.datetime(2022, 11, 28, 17, 33, 10, 253147), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 33, 10, 253147), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 17, 33, 10, 253147), 3.7, 4.8]","[datetime.datetime(2022, 11, 28, 17, 33, 10, 253147), 7.0, 11.0]"
182,"[datetime.datetime(2022, 11, 28, 17, 33, 11, 421947), 2.4, 2.64]","[datetime.datetime(2022, 11, 28, 17, 33, 11, 421947), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 33, 11, 421947), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 33, 11, 421947), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 17, 33, 11, 421947), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 33, 11, 421947), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 17, 33, 11, 421947), 3.7, 4.8]","[datetime.datetime(2022, 11, 28, 17, 33, 11, 421947), 7.0, 11.0]"
183,"[datetime.datetime(2022, 11, 28, 17, 33, 12, 557303), 2.4, 2.64]","[datetime.datetime(2022, 11, 28, 17, 33, 12, 557303), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 33, 12, 557303), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 33, 12, 557303), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 17, 33, 12, 557303), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 33, 12, 557303), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 17, 33, 12, 557303), 3.7, 4.8]","[datetime.datetime(2022, 11, 28, 17, 33, 12, 557303), 7.0, 11.0]"
184,"[datetime.datetime(2022, 11, 28, 17, 33, 13, 699153), 2.4, 2.64]","[datetime.datetime(2022, 11, 28, 17, 33, 13, 699153), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 33, 13, 699153), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 33, 13, 699153), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 17, 33, 13, 699153), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 33, 13, 699153), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 17, 33, 13, 699153), 3.7, 4.8]","[datetime.datetime(2022, 11, 28, 17, 33, 13, 699153), 7.0, 11.0]"
185,"[datetime.datetime(2022, 11, 28, 17, 33, 14, 825181), 2.4, 2.62]","[datetime.datetime(2022, 11, 28, 17, 33, 14, 825181), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 33, 14, 825181), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 33, 14, 825181), 101.0, 610.0]","[datetime.datetime(2022, 11, 28, 17, 33, 14, 825181), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 33, 14, 825181), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 17, 33, 14, 825181), 3.7, 4.8]","[datetime.datetime(2022, 11, 28, 17, 33, 14, 825181), 7.0, 11.0]"
186,"[datetime.datetime(2022, 11, 28, 17, 33, 15, 968460), 2.4, 2.62]","[datetime.datetime(2022, 11, 28, 17, 33, 15, 968460), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 33, 15, 968460), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 33, 15, 968460), 101.0, 550.0]","[datetime.datetime(2022, 11, 28, 17, 33, 15, 968460), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 33, 15, 968460), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 17, 33, 15, 968460), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 33, 15, 968460), 7.0, 11.0]"
187,"[datetime.datetime(2022, 11, 28, 17, 33, 17, 101201), 2.4, 2.62]","[datetime.datetime(2022, 11, 28, 17, 33, 17, 101201), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 33, 17, 101201), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 33, 17, 101201), 101.0, 550.0]","[datetime.datetime(2022, 11, 28, 17, 33, 17, 101201), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 33, 17, 101201), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 17, 33, 17, 101201), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 33, 17, 101201), 7.0, 11.0]"
188,"[datetime.datetime(2022, 11, 28, 17, 33, 18, 280896), 2.4, 2.68]","[datetime.datetime(2022, 11, 28, 17, 33, 18, 280896), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 33, 18, 280896), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 33, 18, 280896), 101.0, 550.0]","[datetime.datetime(2022, 11, 28, 17, 33, 18, 280896), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 33, 18, 280896), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 17, 33, 18, 280896), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 33, 18, 280896), 7.0, 11.0]"
189,"[datetime.datetime(2022, 11, 28, 17, 33, 19, 435146), 2.4, 2.66]","[datetime.datetime(2022, 11, 28, 17, 33, 19, 435146), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 33, 19, 435146), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 33, 19, 435146), 101.0, 550.0]","[datetime.datetime(2022, 11, 28, 17, 33, 19, 435146), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 33, 19, 435146), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 17, 33, 19, 435146), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 33, 19, 435146), 7.0, 11.0]"
190,"[datetime.datetime(2022, 11, 28, 17, 33, 20, 571159), 2.4, 2.66]","[datetime.datetime(2022, 11, 28, 17, 33, 20, 571159), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 33, 20, 571159), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 33, 20, 571159), 101.0, 550.0]","[datetime.datetime(2022, 11, 28, 17, 33, 20, 571159), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 33, 20, 571159), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 17, 33, 20, 571159), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 33, 20, 571159), 7.0, 11.0]"
191,"[datetime.datetime(2022, 11, 28, 17, 33, 21, 716732), 2.4, 2.66]","[datetime.datetime(2022, 11, 28, 17, 33, 21, 716732), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 33, 21, 716732), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 33, 21, 716732), 101.0, 550.0]","[datetime.datetime(2022, 11, 28, 17, 33, 21, 716732), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 33, 21, 716732), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 17, 33, 21, 716732), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 33, 21, 716732), 7.0, 11.0]"
192,"[datetime.datetime(2022, 11, 28, 17, 33, 22, 853978), 2.4, 2.66]","[datetime.datetime(2022, 11, 28, 17, 33, 22, 853978), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 33, 22, 853978), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 33, 22, 853978), 101.0, 550.0]","[datetime.datetime(2022, 11, 28, 17, 33, 22, 853978), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 33, 22, 853978), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 17, 33, 22, 853978), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 33, 22, 853978), 7.0, 11.0]"
193,"[datetime.datetime(2022, 11, 28, 17, 33, 24, 8765), 2.4, 2.66]","[datetime.datetime(2022, 11, 28, 17, 33, 24, 8765), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 33, 24, 8765), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 33, 24, 8765), 101.0, 570.0]","[datetime.datetime(2022, 11, 28, 17, 33, 24, 8765), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 33, 24, 8765), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 17, 33, 24, 8765), 3.7, 4.8]","[datetime.datetime(2022, 11, 28, 17, 33, 24, 8765), 7.0, 11.0]"
194,"[datetime.datetime(2022, 11, 28, 17, 33, 25, 153010), 2.4, 2.78]","[datetime.datetime(2022, 11, 28, 17, 33, 25, 153010), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 33, 25, 153010), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 33, 25, 153010), 101.0, 550.0]","[datetime.datetime(2022, 11, 28, 17, 33, 25, 153010), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 33, 25, 153010), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 17, 33, 25, 153010), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 33, 25, 153010), 7.0, 11.0]"
195,"[datetime.datetime(2022, 11, 28, 17, 33, 26, 283965), 2.4, 2.78]","[datetime.datetime(2022, 11, 28, 17, 33, 26, 283965), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 33, 26, 283965), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 33, 26, 283965), 101.0, 550.0]","[datetime.datetime(2022, 11, 28, 17, 33, 26, 283965), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 33, 26, 283965), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 17, 33, 26, 283965), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 33, 26, 283965), 7.0, 11.0]"
196,"[datetime.datetime(2022, 11, 28, 17, 33, 27, 450130), 2.4, 2.78]","[datetime.datetime(2022, 11, 28, 17, 33, 27, 450130), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 33, 27, 450130), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 33, 27, 450130), 101.0, 520.0]","[datetime.datetime(2022, 11, 28, 17, 33, 27, 450130), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 33, 27, 450130), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 17, 33, 27, 450130), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 33, 27, 450130), 7.0, 11.0]"
197,"[datetime.datetime(2022, 11, 28, 17, 33, 28, 617764), 2.4, 2.78]","[datetime.datetime(2022, 11, 28, 17, 33, 28, 617764), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 33, 28, 617764), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 33, 28, 617764), 101.0, 520.0]","[datetime.datetime(2022, 11, 28, 17, 33, 28, 617764), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 33, 28, 617764), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 17, 33, 28, 617764), 3.7, 4.9]","[datetime.datetime(2022, 11, 28, 17, 33, 28, 617764), 7.0, 11.0]"
198,"[datetime.datetime(2022, 11, 28, 17, 33, 29, 781757), 2.4, 2.78]","[datetime.datetime(2022, 11, 28, 17, 33, 29, 781757), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 33, 29, 781757), 8.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 33, 29, 781757), 101.0, 520.0]","[datetime.datetime(2022, 11, 28, 17, 33, 29, 781757), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 33, 29, 781757), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 17, 33, 29, 781757), 3.7, 4.9]","[datetime.datetime(2022, 11, 28, 17, 33, 29, 781757), 7.0, 11.0]"
199,"[datetime.datetime(2022, 11, 28, 17, 33, 30, 948797), 2.4, 2.78]","[datetime.datetime(2022, 11, 28, 17, 33, 30, 948797), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 33, 30, 948797), 8.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 33, 30, 948797), 101.0, 500.0]","[datetime.datetime(2022, 11, 28, 17, 33, 30, 948797), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 33, 30, 948797), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 17, 33, 30, 948797), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 17, 33, 30, 948797), 7.0, 11.0]"
200,"[datetime.datetime(2022, 11, 28, 17, 33, 32, 75865), 2.4, 2.78]","[datetime.datetime(2022, 11, 28, 17, 33, 32, 75865), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 33, 32, 75865), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 33, 32, 75865), 101.0, 480.0]","[datetime.datetime(2022, 11, 28, 17, 33, 32, 75865), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 33, 32, 75865), 9.0, 11.0]","[datetime.datetime(2022, 11, 28, 17, 33, 32, 75865), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 17, 33, 32, 75865), 7.0, 11.0]"
201,"[datetime.datetime(2022, 11, 28, 17, 33, 33, 211860), 2.4, 2.78]","[datetime.datetime(2022, 11, 28, 17, 33, 33, 211860), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 33, 33, 211860), 8.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 33, 33, 211860), 101.0, 480.0]","[datetime.datetime(2022, 11, 28, 17, 33, 33, 211860), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 33, 33, 211860), 9.0, 11.0]","[datetime.datetime(2022, 11, 28, 17, 33, 33, 211860), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 17, 33, 33, 211860), 7.0, 11.0]"
