,Zea Jay,Riverdale Peggy,Aston Rozee,Gucci Giblet,Typhoon Missile,Blue Bale,My Mate Martha
10-01-2023 14:43:32.944279,"(3.4, 4.9, 4.725)","(21.0, 100.0, 76.0)","(11.0, 13.5, 13.214285714285714)","(5.5, 8.4, 8.24)","(8.0, 15.0, 14.59090909090909)","(1.85, 2.1, 2.065263157894737)","(41.0, 90.0, 82.0)"
10-01-2023 14:43:34.300772,"(3.4, 4.9, 4.725)","(21.0, 100.0, 76.0)","(11.0, 13.5, 13.214285714285714)","(5.5, 8.4, 8.24)","(8.0, 15.0, 14.59090909090909)","(1.85, 2.1, 2.065263157894737)","(41.0, 90.0, 82.0)"
10-01-2023 14:43:36.243783,"(3.4, 4.9, 4.76)","(21.0, 100.0, 76.0)","(11.0, 13.5, 13.214285714285714)","(5.5, 8.4, 8.24)","(8.0, 15.0, 14.59090909090909)","(1.85, 2.1, 2.065263157894737)","(41.0, 90.0, 82.0)"
10-01-2023 14:43:37.645413,"(3.4, 4.9, 4.76)","(21.0, 100.0, 76.0)","(11.0, 13.5, 13.214285714285714)","(5.5, 8.4, 8.24)","(8.0, 15.0, 14.59090909090909)","(1.85, 2.1, 2.065263157894737)","(41.0, 90.0, 82.0)"
10-01-2023 14:43:38.899682,"(3.4, 4.9, 4.655555555555556)","(21.0, 100.0, 76.0)","(11.0, 13.5, 13.214285714285714)","(5.5, 8.4, 8.24)","(8.0, 15.0, 14.59090909090909)","(1.85, 2.1, 2.0727272727272728)","(41.0, 90.0, 82.0)"
10-01-2023 14:43:40.178164,"(3.4, 4.9, 4.655555555555556)","(21.0, 100.0, 76.0)","(11.0, 13.5, 13.055555555555555)","(5.5, 8.4, 8.24)","(8.0, 15.0, 14.59090909090909)","(1.85, 2.1, 2.073913043478261)","(41.0, 90.0, 82.0)"
10-01-2023 14:43:41.428282,"(3.4, 4.9, 4.625)","(21.0, 100.0, 76.0)","(11.0, 15.0, 13.75)","(5.5, 8.4, 8.24)","(8.0, 15.0, 14.59090909090909)","(1.85, 2.1, 2.071794871794872)","(41.0, 90.0, 82.0)"
10-01-2023 14:43:42.727198,"(3.4, 4.9, 4.783333333333333)","(21.0, 100.0, 76.0)","(11.0, 15.0, 14.107142857142858)","(5.5, 8.4, 8.293333333333333)","(8.0, 15.0, 14.59090909090909)","(1.85, 2.1, 2.071794871794872)","(41.0, 90.0, 82.0)"
10-01-2023 14:43:44.069199,"(3.4, 4.9, 4.7625)","(21.0, 100.0, 76.0)","(11.0, 15.0, 14.107142857142858)","(5.5, 8.4, 8.293333333333333)","(8.0, 15.0, 14.59090909090909)","(1.85, 2.1, 2.0700000000000003)","(41.0, 90.0, 82.0)"
10-01-2023 14:43:45.406327,"(3.4, 4.9, 4.7625)","(21.0, 100.0, 77.5)","(11.0, 15.0, 16.25)","(5.5, 8.4, 7.546666666666667)","(8.0, 15.0, 14.59090909090909)","(1.85, 2.1, 2.0700000000000003)","(41.0, 90.0, 82.0)"
10-01-2023 14:43:46.826712,"(3.4, 4.9, 4.7625)","(21.0, 120.0, 76.25)","(11.0, 17.5, 14.125)","(5.5, 8.4, 7.546666666666667)","(8.0, 15.0, 14.59090909090909)","(1.85, 2.1, 2.08)","(41.0, 90.0, 82.0)"
10-01-2023 14:43:48.195727,"(3.4, 4.9, 4.7625)","(21.0, 120.0, 90.83333333333334)","(11.0, 17.5, 13.375)","(5.5, 8.4, 7.4787878787878785)","(8.0, 15.0, 14.59090909090909)","(1.85, 2.1, 2.0933333333333333)","(41.0, 90.0, 82.0)"
10-01-2023 14:43:50.033481,"(3.4, 4.9, 4.725)","(21.0, 120.0, 90.83333333333334)","(11.0, 17.5, 13.375)","(5.5, 8.4, 7.4787878787878785)","(8.0, 15.0, 14.59090909090909)","(1.85, 2.1, 2.095)","(41.0, 90.0, 82.0)"
10-01-2023 14:43:51.501590,"(3.4, 4.9, 4.725)","(21.0, 120.0, 92.72727272727273)","(11.0, 17.5, 13.375)","(5.5, 8.4, 7.4787878787878785)","(8.0, 15.0, 14.59090909090909)","(1.85, 2.1, 2.095)","(41.0, 90.0, 82.0)"
10-01-2023 14:43:52.874932,"(3.4, 4.9, 4.69375)","(21.0, 120.0, 92.72727272727273)","(11.0, 17.5, 13.375)","(5.5, 8.4, 7.284848484848485)","(8.0, 15.0, 14.59090909090909)","(1.85, 2.1, 2.1075)","(41.0, 90.0, 82.0)"
10-01-2023 14:43:54.177005,"(3.4, 4.9, 4.69375)","(21.0, 120.0, 92.72727272727273)","(11.0, 17.5, 13.375)","(5.5, 8.4, 7.284848484848485)","(8.0, 15.0, 14.59090909090909)","(1.85, 2.16, 2.086666666666667)","(41.0, 90.0, 82.0)"
10-01-2023 14:43:55.524195,"(3.4, 4.9, 4.69375)","(21.0, 120.0, 92.72727272727273)","(11.0, 17.5, 14.75)","(5.5, 8.4, 7.4787878787878785)","(8.0, 15.0, 14.59090909090909)","(1.85, 2.12, 2.086666666666667)","(41.0, 90.0, 82.0)"
10-01-2023 14:43:56.780353,"(3.4, 4.9, 4.6)","(21.0, 120.0, 92.72727272727273)","(11.0, 17.5, 14.75)","(5.5, 8.4, 7.4787878787878785)","(8.0, 15.0, 14.59090909090909)","(1.85, 2.12, 2.095)","(41.0, 90.0, 82.0)"
10-01-2023 14:43:58.125390,"(3.4, 4.9, 4.57)","(21.0, 120.0, 92.72727272727273)","(11.0, 17.5, 14.75)","(5.5, 8.4, 7.4787878787878785)","(8.0, 15.0, 14.59090909090909)","(1.85, 2.12, 2.095)","(41.0, 90.0, 82.0)"
10-01-2023 14:43:59.376018,"(3.4, 4.9, 4.57)","(21.0, 120.0, 92.72727272727273)","(11.0, 17.5, 14.75)","(5.5, 8.4, 7.4787878787878785)","(8.0, 15.0, 14.59090909090909)","(1.85, 2.12, 2.095)","(41.0, 90.0, 82.0)"
10-01-2023 14:44:00.563014,"(3.4, 4.9, 4.57)","(21.0, 120.0, 92.72727272727273)","(11.0, 17.5, 14.75)","(5.5, 8.4, 7.4787878787878785)","(8.0, 15.0, 14.59090909090909)","(1.85, 2.12, 2.095)","(41.0, 90.0, 82.0)"
10-01-2023 14:44:01.815868,"(3.4, 4.9, 4.7625)","(21.0, 120.0, 86.66666666666667)","(11.0, 17.5, 13.964285714285715)","(5.5, 8.4, 7.221052631578948)","(8.0, 15.0, 14.653846153846153)","(1.85, 2.12, 2.1)","(41.0, 90.0, 82.0)"
10-01-2023 14:44:03.043445,"(3.4, 4.9, 4.7625)","(21.0, 120.0, 86.66666666666667)","(11.0, 17.5, 14.928571428571429)","(5.5, 8.4, 7.389473684210526)","(8.0, 15.0, 14.653846153846153)","(1.85, 2.12, 2.084516129032258)","(41.0, 90.0, 82.0)"
10-01-2023 14:44:04.294193,"(3.4, 4.9, 4.79)","(21.0, 120.0, 86.66666666666667)","(11.0, 17.5, 14.928571428571429)","(5.5, 8.4, 7.389473684210526)","(8.0, 15.0, 14.653846153846153)","(1.85, 2.12, 2.084516129032258)","(41.0, 90.0, 82.0)"
10-01-2023 14:44:05.616599,"(3.4, 4.9, 4.7625)","(21.0, 120.0, 86.66666666666667)","(11.0, 17.5, 14.928571428571429)","(5.5, 8.4, 7.221052631578948)","(8.0, 15.0, 14.653846153846153)","(1.85, 2.12, 2.084516129032258)","(41.0, 90.0, 82.0)"
10-01-2023 14:44:06.958663,"(3.4, 4.9, 4.783333333333333)","(21.0, 120.0, 86.66666666666667)","(11.0, 17.5, 14.928571428571429)","(5.5, 8.4, 7.224242424242424)","(8.0, 15.0, 14.653846153846153)","(1.85, 2.12, 2.096923076923077)","(41.0, 90.0, 82.0)"
10-01-2023 14:44:08.248658,"(3.4, 4.9, 4.55)","(21.0, 120.0, 86.66666666666667)","(11.0, 17.5, 15.025)","(5.5, 8.2, 7.393939393939394)","(8.0, 15.0, 14.653846153846153)","(1.85, 2.12, 2.0847058823529414)","(41.0, 90.0, 82.0)"
10-01-2023 14:44:09.461408,"(3.4, 4.9, 4.783333333333333)","(21.0, 120.0, 86.66666666666667)","(11.0, 17.5, 15.025)","(5.5, 8.2, 7.5058823529411764)","(8.0, 15.0, 14.653846153846153)","(1.85, 2.12, 2.0985714285714288)","(41.0, 90.0, 82.0)"
10-01-2023 14:44:10.704615,"(3.4, 4.9, 4.7625)","(21.0, 120.0, 86.66666666666667)","(11.0, 17.5, 15.025)","(5.5, 8.0, 7.28)","(8.0, 15.0, 14.653846153846153)","(1.85, 2.12, 2.0985714285714288)","(41.0, 90.0, 82.0)"
10-01-2023 14:44:11.926966,"(3.4, 4.9, 4.8125)","(21.0, 120.0, 82.5)","(11.0, 17.5, 15.025)","(5.5, 8.0, 7.28)","(8.0, 15.0, 14.653846153846153)","(1.85, 2.12, 2.0985714285714288)","(41.0, 90.0, 82.0)"
10-01-2023 14:44:13.097367,"(3.4, 4.9, 4.55)","(21.0, 120.0, 82.5)","(11.0, 17.5, 15.025)","(5.5, 8.0, 7.28)","(8.0, 15.0, 14.653846153846153)","(1.85, 2.12, 2.0654545454545454)","(41.0, 90.0, 78.46153846153847)"
10-01-2023 14:44:14.356660,"(3.4, 4.9, 4.7625)","(21.0, 120.0, 98.57142857142857)","(11.0, 17.5, 15.025)","(5.5, 8.0, 7.28)","(8.0, 15.0, 14.653846153846153)","(1.85, 2.08, 2.0654545454545454)","(41.0, 90.0, 72.5)"
10-01-2023 14:44:15.599125,"(3.4, 4.9, 4.8125)","(21.0, 120.0, 98.57142857142857)","(11.0, 17.5, 15.025)","(5.5, 8.0, 7.28)","(8.0, 15.0, 14.653846153846153)","(1.85, 2.08, 2.0654545454545454)","(41.0, 90.0, 72.85714285714286)"
10-01-2023 14:44:16.776792,"(3.4, 4.9, 4.8125)","(21.0, 120.0, 98.57142857142857)","(11.0, 17.5, 15.025)","(5.5, 8.0, 7.28)","(8.0, 15.0, 14.653846153846153)","(1.85, 2.08, 2.0654545454545454)","(41.0, 90.0, 72.85714285714286)"
10-01-2023 14:44:18.020940,"(3.4, 4.9, 4.4625)","(21.0, 120.0, 98.57142857142857)","(11.0, 17.5, 15.025)","(5.5, 8.0, 7.28)","(8.0, 15.0, 14.653846153846153)","(1.85, 2.08, 2.0654545454545454)","(41.0, 90.0, 72.85714285714286)"
10-01-2023 14:44:19.355676,"(3.4, 4.9, 4.666666666666667)","(21.0, 120.0, 82.5)","(11.0, 17.5, 15.025)","(5.5, 8.0, 7.373913043478261)","(8.0, 15.0, 14.653846153846153)","(1.85, 2.08, 2.0700000000000003)","(41.0, 90.0, 72.85714285714286)"
10-01-2023 14:44:20.684034,"(3.4, 4.9, 4.68)","(21.0, 120.0, 98.57142857142857)","(11.0, 17.5, 15.025)","(5.5, 8.0, 7.373913043478261)","(8.0, 15.0, 14.653846153846153)","(1.85, 2.08, 2.0700000000000003)","(41.0, 90.0, 72.85714285714286)"
10-01-2023 14:44:21.971634,"(3.4, 4.9, 4.7250000000000005)","(21.0, 120.0, 82.5)","(11.0, 17.5, 15.025)","(5.5, 8.0, 7.373913043478261)","(8.0, 15.0, 14.653846153846153)","(1.85, 2.08, 2.067142857142857)","(41.0, 90.0, 72.85714285714286)"
10-01-2023 14:44:23.213033,"(3.4, 4.9, 4.735294117647059)","(21.0, 120.0, 82.5)","(11.0, 17.5, 13.681818181818182)","(5.5, 8.0, 7.12)","(8.0, 15.0, 14.653846153846153)","(1.85, 2.08, 2.067142857142857)","(41.0, 90.0, 72.85714285714286)"
10-01-2023 14:44:24.523117,"(3.4, 4.9, 4.83125)","(21.0, 120.0, 98.57142857142857)","(11.0, 17.5, 16.636363636363637)","(5.5, 8.0, 7.3)","(8.0, 15.0, 13.973684210526315)","(1.85, 2.08, 2.066666666666667)","(41.0, 90.0, 72.85714285714286)"
10-01-2023 14:44:25.746532,"(3.4, 4.9, 4.772727272727273)","(21.0, 120.0, 98.57142857142857)","(11.0, 17.0, 16.636363636363637)","(5.5, 7.8, 7.3)","(8.0, 15.0, 13.973684210526315)","(1.85, 2.08, 2.0714285714285716)","(41.0, 90.0, 72.85714285714286)"
10-01-2023 14:44:27.235054,"(3.4, 4.9, 4.772727272727273)","(21.0, 120.0, 82.5)","(11.0, 17.0, 16.636363636363637)","(5.5, 7.8, 7.3)","(8.0, 15.0, 13.973684210526315)","(1.85, 2.08, 2.0714285714285716)","(41.0, 90.0, 72.85714285714286)"
10-01-2023 14:44:28.702786,"(3.4, 4.9, 4.585714285714285)","(21.0, 120.0, 103.33333333333334)","(11.0, 17.0, 14.375)","(5.5, 7.8, 7.223076923076923)","(8.0, 15.0, 13.973684210526315)","(1.85, 2.08, 2.0714285714285716)","(41.0, 90.0, 72.85714285714286)"
10-01-2023 14:44:29.961337,"(3.4, 4.9, 4.69375)","(21.0, 120.0, 103.33333333333334)","(11.0, 17.0, 14.428571428571429)","(5.5, 7.8, 7.223076923076923)","(8.0, 15.0, 13.973684210526315)","(1.85, 2.08, 2.091764705882353)","(41.0, 90.0, 80.625)"
10-01-2023 14:44:31.196203,"(3.4, 4.9, 4.69375)","(21.0, 120.0, 82.5)","(11.0, 17.0, 14.428571428571429)","(5.5, 7.8, 7.105555555555555)","(8.0, 15.0, 13.973684210526315)","(1.85, 2.12, 2.091764705882353)","(41.0, 90.0, 80.625)"
10-01-2023 14:44:32.526738,"(3.4, 4.9, 4.69375)","(21.0, 120.0, 82.5)","(11.0, 17.0, 14.212121212121213)","(5.5, 7.8, 7.105555555555555)","(8.0, 15.0, 14.071428571428571)","(1.85, 2.12, 2.091764705882353)","(41.0, 90.0, 80.625)"
10-01-2023 14:44:33.921915,"(3.4, 4.9, 4.585714285714285)","(21.0, 120.0, 103.33333333333334)","(11.0, 17.0, 13.714285714285714)","(5.5, 7.8, 7.105555555555555)","(8.0, 15.0, 13.973684210526315)","(1.85, 2.12, 2.07625)","(41.0, 90.0, 80.625)"
10-01-2023 14:44:35.240064,"(3.4, 4.9, 4.716666666666667)","(21.0, 120.0, 103.33333333333334)","(11.0, 17.0, 13.75)","(5.5, 7.8, 7.044444444444444)","(8.0, 15.0, 13.973684210526315)","(1.85, 2.12, 2.0733333333333333)","(41.0, 90.0, 80.625)"
10-01-2023 14:44:36.609151,"(3.6, 4.9, 4.730769230769231)","(21.0, 120.0, 101.25)","(11.0, 14.5, 13.875)","(5.5, 7.2, 6.941935483870967)","(8.5, 15.0, 13.973684210526315)","(1.85, 2.1, 2.0733333333333333)","(41.0, 90.0, 80.625)"
10-01-2023 14:44:38.192064,"(3.6, 4.9, 4.7)","(21.0, 120.0, 101.25)","(11.0, 14.5, 13.666666666666666)","(5.5, 7.2, 6.941935483870967)","(8.5, 15.0, 13.973684210526315)","(1.85, 2.1, 2.0733333333333333)","(41.0, 90.0, 80.625)"
10-01-2023 14:44:39.903173,"(3.6, 4.9, 4.655555555555556)","(21.0, 120.0, 101.25)","(11.0, 14.5, 13.75)","(5.5, 7.2, 6.941935483870967)","(8.5, 15.0, 13.973684210526315)","(1.85, 2.1, 2.0733333333333333)","(41.0, 90.0, 80.625)"
10-01-2023 14:44:41.148953,"(3.6, 4.9, 4.655555555555556)","(21.0, 120.0, 101.25)","(11.0, 14.5, 13.5)","(5.5, 7.2, 6.969230769230769)","(8.5, 15.0, 13.973684210526315)","(1.85, 2.1, 2.0833333333333335)","(41.0, 90.0, 80.625)"
10-01-2023 14:44:42.399352,"(3.6, 4.9, 4.69375)","(21.0, 120.0, 101.25)","(11.0, 14.5, 13.710526315789474)","(5.5, 7.2, 6.969230769230769)","(8.5, 15.0, 13.973684210526315)","(1.85, 2.1, 2.1142857142857143)","(41.0, 90.0, 80.625)"
10-01-2023 14:44:43.628398,"(3.6, 4.9, 4.716666666666667)","(21.0, 120.0, 95.0)","(11.0, 14.5, 13.333333333333334)","(5.5, 7.2, 6.939130434782609)","(8.5, 15.0, 13.973684210526315)","(1.85, 2.12, 2.1142857142857143)","(41.0, 90.0, 80.625)"
10-01-2023 14:44:44.829429,"(3.6, 4.9, 4.716666666666667)","(21.0, 120.0, 95.0)","(11.0, 13.5, 13.333333333333334)","(5.5, 7.2, 6.816666666666666)","(8.5, 15.0, 13.973684210526315)","(1.85, 2.12, 2.0607407407407408)","(41.0, 90.0, 80.625)"
10-01-2023 14:44:46.090384,"(3.6, 4.9, 4.795)","(21.0, 120.0, 101.25)","(11.0, 13.5, 13.222222222222221)","(5.5, 7.0, 6.809090909090909)","(8.5, 15.0, 13.973684210526315)","(1.85, 2.08, 2.0607407407407408)","(41.0, 90.0, 80.625)"
10-01-2023 14:44:47.326822,"(3.6, 4.9, 4.795)","(21.0, 120.0, 90.83333333333334)","(11.0, 13.5, 13.222222222222221)","(5.5, 7.0, 6.809090909090909)","(8.5, 15.0, 13.973684210526315)","(1.85, 2.08, 2.0615384615384618)","(41.0, 90.0, 80.625)"
10-01-2023 14:44:48.493453,"(3.6, 4.9, 4.725)","(21.0, 120.0, 90.83333333333334)","(11.0, 13.5, 13.222222222222221)","(5.5, 7.0, 6.809090909090909)","(8.5, 15.0, 13.973684210526315)","(1.85, 2.08, 2.064516129032258)","(41.0, 90.0, 72.5)"
10-01-2023 14:44:49.666341,"(3.6, 4.9, 4.69375)","(21.0, 120.0, 85.0)","(11.0, 13.5, 13.222222222222221)","(5.5, 7.0, 6.8125)","(8.5, 15.0, 13.973684210526315)","(1.85, 2.08, 2.064516129032258)","(41.0, 90.0, 72.5)"
10-01-2023 14:44:50.834423,"(3.6, 4.9, 4.69375)","(21.0, 120.0, 90.83333333333334)","(11.0, 13.5, 13.222222222222221)","(5.5, 7.0, 6.8125)","(8.5, 15.0, 13.973684210526315)","(1.85, 2.08, 2.064516129032258)","(41.0, 90.0, 72.5)"
10-01-2023 14:44:52.035638,"(3.6, 4.9, 4.725)","(21.0, 120.0, 90.83333333333334)","(11.0, 13.5, 13.222222222222221)","(5.5, 7.0, 6.8125)","(8.5, 15.0, 13.973684210526315)","(1.85, 2.08, 2.064516129032258)","(41.0, 90.0, 72.5)"
10-01-2023 14:44:53.313191,"(3.6, 4.9, 4.76)","(21.0, 120.0, 77.14285714285714)","(11.0, 13.5, 13.222222222222221)","(5.5, 6.8, 6.64)","(8.5, 15.0, 14.025)","(1.85, 2.08, 2.0683333333333334)","(41.0, 90.0, 72.5)"
10-01-2023 14:44:54.622321,"(3.6, 4.9, 4.730769230769231)","(21.0, 120.0, 77.14285714285714)","(11.0, 13.5, 13.222222222222221)","(5.5, 6.8, 6.533333333333333)","(8.5, 15.0, 14.025)","(1.85, 2.08, 2.0729411764705885)","(41.0, 90.0, 72.5)"
10-01-2023 14:44:55.910960,"(3.6, 4.9, 4.664285714285714)","(21.0, 120.0, 77.14285714285714)","(11.0, 13.5, 13.266666666666667)","(5.5, 6.8, 6.275)","(8.5, 15.0, 13.973684210526315)","(1.85, 2.08, 2.0700000000000003)","(41.0, 90.0, 72.5)"
10-01-2023 14:44:57.256444,"(3.6, 4.9, 4.6899999999999995)","(21.0, 120.0, 77.14285714285714)","(11.0, 13.5, 13.266666666666667)","(5.5, 6.8, 6.257142857142857)","(8.5, 15.0, 13.973684210526315)","(1.85, 2.08, 2.0700000000000003)","(41.0, 90.0, 72.5)"
10-01-2023 14:44:58.586512,"(3.6, 4.9, 4.588888888888889)","(21.0, 120.0, 77.14285714285714)","(11.0, 13.5, 13.266666666666667)","(5.5, 6.8, 6.425)","(8.5, 15.0, 13.973684210526315)","(1.85, 2.08, 2.0700000000000003)","(41.0, 90.0, 72.5)"
10-01-2023 14:44:59.996762,"(3.6, 4.9, 4.7250000000000005)","(21.0, 120.0, 90.0)","(11.0, 13.5, 13.266666666666667)","(5.5, 6.8, 6.425)","(8.5, 15.0, 13.973684210526315)","(1.85, 2.08, 2.0783333333333336)","(41.0, 90.0, 72.5)"
10-01-2023 14:45:01.306101,"(3.6, 4.9, 4.7250000000000005)","(21.0, 120.0, 90.0)","(11.0, 13.5, 13.266666666666667)","(5.5, 6.8, 6.545454545454546)","(8.5, 15.0, 13.973684210526315)","(1.85, 2.08, 2.0766666666666667)","(41.0, 90.0, 72.5)"
10-01-2023 14:45:02.597930,"(3.6, 4.9, 4.709090909090909)","(21.0, 120.0, 90.0)","(11.0, 13.5, 13.266666666666667)","(5.5, 7.2, 6.844444444444445)","(8.5, 15.0, 13.973684210526315)","(1.85, 2.08, 2.076842105263158)","(41.0, 90.0, 72.85714285714286)"
10-01-2023 14:45:03.884756,"(3.6, 4.9, 4.709090909090909)","(21.0, 120.0, 77.14285714285714)","(11.0, 13.5, 13.266666666666667)","(5.5, 7.2, 6.933333333333334)","(8.5, 15.0, 14.071428571428571)","(1.85, 2.08, 2.075)","(41.0, 90.0, 72.85714285714286)"
10-01-2023 14:45:05.068619,"(3.6, 4.9, 4.766666666666667)","(21.0, 120.0, 77.14285714285714)","(11.0, 13.5, 13.266666666666667)","(5.5, 7.2, 6.844444444444445)","(8.5, 15.0, 13.973684210526315)","(1.85, 2.08, 2.0757142857142856)","(41.0, 90.0, 72.85714285714286)"
10-01-2023 14:45:06.336725,"(3.6, 4.9, 4.705882352941177)","(21.0, 120.0, 90.0)","(11.0, 13.5, 13.266666666666667)","(5.5, 7.2, 6.72)","(8.5, 15.0, 13.973684210526315)","(1.85, 2.08, 2.0523076923076924)","(41.0, 90.0, 72.85714285714286)"
10-01-2023 14:45:07.511529,"(3.6, 4.9, 4.666666666666666)","(21.0, 120.0, 90.0)","(11.0, 13.5, 13.266666666666667)","(5.5, 7.2, 6.909090909090909)","(8.5, 15.0, 13.973684210526315)","(1.85, 2.06, 2.077272727272727)","(41.0, 90.0, 78.0)"
10-01-2023 14:45:08.601611,"(3.6, 4.9, 4.7)","(21.0, 120.0, 77.14285714285714)","(11.0, 13.5, 13.266666666666667)","(5.5, 7.2, 6.909090909090909)","(8.5, 15.0, 13.973684210526315)","(1.85, 2.08, 2.077692307692308)","(41.0, 90.0, 81.0)"
10-01-2023 14:45:09.735162,"(3.6, 4.9, 4.7)","(21.0, 120.0, 77.14285714285714)","(11.0, 13.5, 13.266666666666667)","(5.5, 7.2, 6.5777777777777775)","(8.5, 15.0, 13.973684210526315)","(1.85, 2.08, 2.0963636363636367)","(41.0, 90.0, 81.0)"
10-01-2023 14:45:10.851167,"(3.6, 4.9, 4.716666666666667)","(21.0, 120.0, 90.0)","(11.0, 13.5, 13.266666666666667)","(5.5, 6.8, 6.5777777777777775)","(8.5, 15.0, 13.973684210526315)","(1.85, 2.1, 2.0942857142857143)","(41.0, 90.0, 81.0)"
10-01-2023 14:45:11.894662,"(3.6, 4.9, 4.76)","(21.0, 120.0, 82.5)","(11.0, 13.5, 13.181818181818182)","(5.5, 6.8, 6.5777777777777775)","(8.5, 15.0, 13.973684210526315)","(1.85, 2.12, 2.1010526315789475)","(41.0, 90.0, 81.0)"
10-01-2023 14:45:12.967376,"(3.6, 4.9, 4.806666666666667)","(21.0, 120.0, 77.14285714285714)","(11.0, 13.5, 13.28125)","(5.5, 6.8, 6.5777777777777775)","(8.5, 15.0, 13.973684210526315)","(1.85, 2.12, 2.1010526315789475)","(41.0, 90.0, 81.0)"
10-01-2023 14:45:14.091622,"(3.6, 4.9, 4.772727272727273)","(21.0, 120.0, 90.0)","(11.0, 13.5, 13.027777777777779)","(5.5, 6.8, 6.48421052631579)","(8.5, 15.0, 13.973684210526315)","(1.85, 2.12, 2.1010526315789475)","(41.0, 90.0, 81.0)"
10-01-2023 14:45:15.278123,"(3.6, 4.9, 4.796296296296297)","(21.0, 120.0, 82.5)","(11.0, 13.5, 12.552631578947368)","(5.5, 6.8, 6.514285714285714)","(8.5, 15.0, 13.810344827586206)","(1.85, 2.12, 2.105)","(41.0, 90.0, 83.07692307692308)"
10-01-2023 14:45:16.729870,"(3.6, 4.9, 4.8999999999999995)","(21.0, 120.0, 92.22222222222223)","(11.0, 13.5, 12.552631578947368)","(5.5, 6.8, 6.514285714285714)","(8.5, 15.0, 13.810344827586206)","(1.85, 2.12, 2.105)","(41.0, 90.0, 83.07692307692308)"
10-01-2023 14:45:17.868155,"(3.6, 5.1, 4.8999999999999995)","(21.0, 120.0, 92.22222222222223)","(11.0, 13.5, 12.552631578947368)","(5.5, 6.8, 6.488888888888889)","(8.5, 15.0, 13.810344827586206)","(1.85, 2.12, 2.1)","(41.0, 90.0, 81.0)"
10-01-2023 14:45:19.025946,"(3.6, 5.1, 4.9125)","(21.0, 120.0, 92.22222222222223)","(11.0, 13.5, 12.552631578947368)","(5.5, 6.6, 6.48)","(8.5, 15.0, 13.810344827586206)","(1.85, 2.12, 2.098181818181818)","(41.0, 90.0, 81.0)"
10-01-2023 14:45:20.069252,"(3.6, 5.1, 4.963636363636363)","(21.0, 120.0, 84.28571428571429)","(11.0, 13.5, 12.552631578947368)","(5.5, 6.6, 6.48)","(8.5, 15.0, 13.810344827586206)","(1.85, 2.12, 2.105)","(41.0, 90.0, 81.0)"
10-01-2023 14:45:21.082101,"(3.6, 5.1, 5.00625)","(21.0, 120.0, 84.28571428571429)","(11.0, 13.5, 12.552631578947368)","(5.5, 6.6, 6.44)","(8.5, 15.0, 14.08)","(1.85, 2.12, 2.1020000000000003)","(41.0, 90.0, 83.07692307692308)"
10-01-2023 14:45:22.043830,"(3.6, 5.1, 4.9799999999999995)","(21.0, 120.0, 92.22222222222223)","(11.0, 13.5, 12.552631578947368)","(5.5, 6.6, 6.44)","(8.5, 15.0, 14.148148148148149)","(1.85, 2.12, 2.1028571428571428)","(41.0, 90.0, 81.0)"
10-01-2023 14:45:23.064630,"(3.6, 5.1, 4.9799999999999995)","(21.0, 120.0, 78.33333333333333)","(11.0, 13.5, 12.552631578947368)","(5.5, 6.6, 6.457142857142857)","(8.5, 15.0, 14.258064516129032)","(1.85, 2.12, 2.1058823529411765)","(41.0, 90.0, 81.0)"
10-01-2023 14:45:24.128391,"(3.6, 5.1, 4.9799999999999995)","(21.0, 120.0, 92.22222222222223)","(11.0, 13.5, 12.552631578947368)","(5.5, 6.6, 6.457142857142857)","(8.5, 15.0, 14.258064516129032)","(1.85, 2.12, 2.1058823529411765)","(41.0, 90.0, 81.0)"
10-01-2023 14:45:25.092563,"(3.6, 5.1, 4.9799999999999995)","(21.0, 120.0, 84.28571428571429)","(11.0, 13.5, 12.552631578947368)","(5.5, 6.6, 6.457142857142857)","(8.5, 15.0, 14.148148148148149)","(1.85, 2.12, 2.101818181818182)","(41.0, 90.0, 83.07692307692308)"
10-01-2023 14:45:26.162347,"(3.6, 5.1, 4.9799999999999995)","(21.0, 120.0, 84.28571428571429)","(11.0, 13.5, 12.545454545454545)","(5.5, 6.6, 6.433333333333334)","(8.5, 15.0, 14.148148148148149)","(1.85, 2.12, 2.105714285714286)","(41.0, 90.0, 83.07692307692308)"
10-01-2023 14:45:27.159427,"(3.6, 5.1, 4.9799999999999995)","(21.0, 120.0, 84.28571428571429)","(11.0, 13.5, 12.545454545454545)","(5.5, 6.6, 6.430769230769231)","(8.5, 15.0, 14.148148148148149)","(1.85, 2.12, 2.105714285714286)","(41.0, 90.0, 81.0)"
10-01-2023 14:45:28.115293,"(3.6, 5.1, 4.975)","(21.0, 120.0, 84.28571428571429)","(11.0, 13.5, 12.545454545454545)","(5.5, 6.6, 6.430769230769231)","(8.5, 15.0, 14.148148148148149)","(1.85, 2.12, 2.108888888888889)","(41.0, 90.0, 81.0)"
10-01-2023 14:45:29.067837,"(3.6, 5.1, 4.975)","(21.0, 120.0, 92.22222222222223)","(11.0, 13.5, 12.545454545454545)","(5.5, 6.6, 6.430769230769231)","(8.5, 15.0, 14.148148148148149)","(1.85, 2.12, 2.105714285714286)","(41.0, 90.0, 81.0)"
