,Perfect Nangar,Double Klatches,King Sumner,Magic Charm,Kulu Fly By,Haas,Midnight Diesel,Jimary Star
10-01-2023 17:50:17.261594,"(4.8, 10.0, 5.264285714285714)","(1.9, 2.34, 2.087878787878788)","(9.0, 20.0, 17.84)","(31.0, 220.0, 127.0)","(91.0, 650.0, 558.3333333333334)","(5.0, 12.0, 7.664705882352941)","(21.0, 70.0, 57.354838709677416)","(5.0, 9.2, 6.257894736842106)"
10-01-2023 17:50:18.337362,"(4.8, 10.0, 5.264285714285714)","(1.9, 2.34, 2.087878787878788)","(9.0, 20.0, 17.84)","(31.0, 220.0, 127.0)","(91.0, 650.0, 558.3333333333334)","(5.0, 12.0, 7.664705882352941)","(21.0, 70.0, 57.354838709677416)","(5.0, 9.2, 6.257894736842106)"
10-01-2023 17:50:19.440789,"(4.8, 10.0, 5.264285714285714)","(1.9, 2.34, 2.087878787878788)","(9.0, 20.0, 17.84)","(31.0, 220.0, 127.0)","(91.0, 650.0, 558.3333333333334)","(5.0, 12.0, 7.664705882352941)","(21.0, 70.0, 57.354838709677416)","(5.0, 9.2, 6.257894736842106)"
10-01-2023 17:50:20.489048,"(4.8, 10.0, 5.264285714285714)","(1.9, 2.34, 2.087878787878788)","(9.0, 20.0, 17.84)","(31.0, 220.0, 127.0)","(91.0, 650.0, 558.3333333333334)","(5.0, 12.0, 7.664705882352941)","(21.0, 70.0, 57.354838709677416)","(5.0, 9.2, 6.257894736842106)"
10-01-2023 17:50:21.500277,"(4.8, 10.0, 5.264285714285714)","(1.9, 2.34, 2.087878787878788)","(9.0, 20.0, 17.84)","(31.0, 220.0, 127.0)","(91.0, 650.0, 558.3333333333334)","(5.0, 12.0, 7.664705882352941)","(21.0, 70.0, 57.354838709677416)","(5.0, 9.2, 6.257894736842106)"
10-01-2023 17:50:22.501534,"(4.8, 10.0, 5.264285714285714)","(1.9, 2.34, 2.087878787878788)","(9.0, 20.0, 17.84)","(31.0, 220.0, 127.0)","(91.0, 650.0, 558.3333333333334)","(5.0, 12.0, 7.664705882352941)","(21.0, 70.0, 57.354838709677416)","(5.0, 9.2, 6.257894736842106)"
10-01-2023 17:50:23.567169,"(4.8, 10.0, 5.264285714285714)","(1.9, 2.34, 2.087878787878788)","(9.0, 20.0, 17.84)","(31.0, 220.0, 127.0)","(91.0, 650.0, 558.3333333333334)","(5.0, 12.0, 7.664705882352941)","(21.0, 70.0, 57.354838709677416)","(5.0, 9.2, 6.257894736842106)"
10-01-2023 17:50:24.576354,"(4.8, 10.0, 5.264285714285714)","(1.9, 2.34, 2.087878787878788)","(9.0, 20.0, 17.84)","(31.0, 220.0, 127.0)","(91.0, 650.0, 558.3333333333334)","(5.0, 12.0, 7.664705882352941)","(21.0, 70.0, 57.354838709677416)","(5.0, 9.2, 6.257894736842106)"
10-01-2023 17:50:25.666896,"(4.8, 10.0, 5.264285714285714)","(1.9, 2.34, 2.087878787878788)","(9.0, 20.0, 17.84)","(31.0, 220.0, 127.0)","(91.0, 650.0, 558.3333333333334)","(5.0, 12.0, 7.664705882352941)","(21.0, 70.0, 57.354838709677416)","(5.0, 9.2, 6.257894736842106)"
10-01-2023 17:50:26.761227,"(4.8, 10.0, 5.264285714285714)","(1.9, 2.34, 2.087878787878788)","(9.0, 20.0, 17.84)","(31.0, 220.0, 127.0)","(91.0, 650.0, 558.3333333333334)","(5.0, 12.0, 7.664705882352941)","(21.0, 70.0, 57.354838709677416)","(5.0, 9.2, 6.257894736842106)"
10-01-2023 17:50:27.853396,"(4.8, 10.0, 5.264285714285714)","(1.9, 2.34, 2.087878787878788)","(9.0, 20.0, 17.84)","(31.0, 220.0, 127.0)","(91.0, 650.0, 558.3333333333334)","(5.0, 12.0, 7.664705882352941)","(21.0, 70.0, 57.354838709677416)","(5.0, 9.2, 6.257894736842106)"
10-01-2023 17:50:29.011516,"(4.8, 10.0, 5.264285714285714)","(1.9, 2.34, 2.087878787878788)","(9.0, 20.0, 17.84)","(31.0, 220.0, 127.0)","(91.0, 650.0, 558.3333333333334)","(5.0, 12.0, 7.664705882352941)","(21.0, 70.0, 57.354838709677416)","(5.0, 9.2, 6.257894736842106)"
10-01-2023 17:50:30.127041,"(4.8, 10.0, 5.264285714285714)","(1.9, 2.34, 2.087878787878788)","(9.0, 20.0, 17.84)","(31.0, 220.0, 127.0)","(91.0, 650.0, 558.3333333333334)","(5.0, 12.0, 7.664705882352941)","(21.0, 70.0, 57.354838709677416)","(5.0, 9.2, 6.257894736842106)"
10-01-2023 17:50:31.207343,"(4.8, 10.0, 5.264285714285714)","(1.9, 2.34, 2.087878787878788)","(9.0, 20.0, 17.84)","(31.0, 220.0, 127.0)","(91.0, 650.0, 558.3333333333334)","(5.0, 12.0, 7.664705882352941)","(21.0, 70.0, 57.354838709677416)","(5.0, 9.2, 6.257894736842106)"
10-01-2023 17:50:32.365280,"(4.8, 10.0, 5.264285714285714)","(1.9, 2.34, 2.087878787878788)","(9.0, 20.0, 17.84)","(31.0, 220.0, 127.0)","(91.0, 650.0, 558.3333333333334)","(5.0, 12.0, 7.664705882352941)","(21.0, 70.0, 57.354838709677416)","(5.0, 9.2, 6.257894736842106)"
10-01-2023 17:50:33.512505,"(4.8, 10.0, 5.264285714285714)","(1.9, 2.34, 2.087878787878788)","(9.0, 20.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 12.0, 7.664705882352941)","(21.0, 70.0, 57.354838709677416)","(5.0, 9.2, 6.257894736842106)"
10-01-2023 17:50:34.625309,"(4.8, 9.6, 5.235714285714286)","(1.9, 2.34, 2.087878787878788)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 12.0, 7.664705882352941)","(21.0, 70.0, 57.354838709677416)","(5.0, 9.2, 6.257894736842106)"
10-01-2023 17:50:35.740984,"(4.8, 9.6, 5.235714285714286)","(1.9, 2.34, 2.087878787878788)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 12.0, 7.664705882352941)","(21.0, 70.0, 57.354838709677416)","(5.0, 9.2, 6.257894736842106)"
10-01-2023 17:50:36.862901,"(4.8, 9.6, 5.235714285714286)","(1.9, 2.34, 2.087878787878788)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 12.0, 7.664705882352941)","(21.0, 70.0, 57.354838709677416)","(5.0, 9.2, 6.257894736842106)"
10-01-2023 17:50:37.936074,"(4.8, 9.6, 5.235714285714286)","(1.9, 2.34, 2.087878787878788)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 12.0, 7.664705882352941)","(21.0, 70.0, 57.354838709677416)","(5.0, 9.2, 6.257894736842106)"
10-01-2023 17:50:39.030479,"(4.8, 9.6, 5.235714285714286)","(1.9, 2.34, 2.087878787878788)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 12.0, 7.664705882352941)","(21.0, 70.0, 57.354838709677416)","(5.0, 9.2, 6.257894736842106)"
10-01-2023 17:50:40.132637,"(4.8, 9.6, 5.235714285714286)","(1.9, 2.34, 2.087878787878788)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 12.0, 7.664705882352941)","(21.0, 70.0, 57.354838709677416)","(5.0, 9.2, 6.257894736842106)"
10-01-2023 17:50:41.270080,"(4.8, 9.6, 5.235714285714286)","(1.9, 2.34, 2.087878787878788)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 12.0, 7.664705882352941)","(21.0, 70.0, 57.354838709677416)","(5.0, 9.2, 6.257894736842106)"
10-01-2023 17:50:42.345573,"(4.8, 9.6, 5.235714285714286)","(1.9, 2.34, 2.087878787878788)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 12.0, 7.664705882352941)","(21.0, 70.0, 57.354838709677416)","(5.0, 9.2, 6.257894736842106)"
10-01-2023 17:50:43.364871,"(4.8, 9.6, 5.235714285714286)","(1.9, 2.34, 2.087878787878788)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 12.0, 7.664705882352941)","(21.0, 70.0, 53.035714285714285)","(5.0, 9.2, 6.257894736842106)"
10-01-2023 17:50:44.377900,"(4.8, 9.6, 5.235714285714286)","(1.9, 2.34, 2.087878787878788)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 53.035714285714285)","(5.0, 9.2, 6.257894736842106)"
10-01-2023 17:50:45.429416,"(4.8, 9.6, 5.235714285714286)","(1.9, 2.34, 2.087878787878788)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 53.035714285714285)","(5.0, 9.2, 6.257894736842106)"
10-01-2023 17:50:46.451507,"(4.8, 9.6, 5.235714285714286)","(1.9, 2.34, 2.087878787878788)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 53.035714285714285)","(5.0, 9.2, 6.257894736842106)"
10-01-2023 17:50:47.494667,"(4.8, 9.6, 5.235714285714286)","(1.9, 2.34, 2.087878787878788)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 53.035714285714285)","(5.0, 9.2, 6.257894736842106)"
10-01-2023 17:50:48.522387,"(4.8, 9.6, 5.235714285714286)","(1.9, 2.34, 2.087878787878788)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 53.035714285714285)","(5.0, 9.2, 6.257894736842106)"
10-01-2023 17:50:49.519277,"(4.8, 9.6, 5.235714285714286)","(1.9, 2.34, 2.087878787878788)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 53.035714285714285)","(5.0, 9.2, 6.257894736842106)"
10-01-2023 17:50:50.562029,"(4.8, 9.6, 5.235714285714286)","(1.9, 2.34, 2.087878787878788)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 53.035714285714285)","(5.0, 9.2, 6.257894736842106)"
10-01-2023 17:50:51.574458,"(4.8, 9.6, 5.235714285714286)","(1.9, 2.34, 2.087878787878788)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 53.035714285714285)","(5.0, 9.2, 6.257894736842106)"
10-01-2023 17:50:52.574944,"(4.8, 9.6, 5.235714285714286)","(1.9, 2.34, 2.087878787878788)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 53.035714285714285)","(5.0, 9.2, 6.257894736842106)"
10-01-2023 17:50:53.644025,"(4.8, 9.6, 5.235714285714286)","(1.9, 2.34, 2.087878787878788)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 49.935483870967744)","(5.0, 9.2, 6.257894736842106)"
10-01-2023 17:50:54.680487,"(4.8, 9.6, 5.235714285714286)","(1.9, 2.34, 2.087878787878788)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 49.935483870967744)","(5.0, 9.2, 6.257894736842106)"
10-01-2023 17:50:55.762941,"(4.8, 9.6, 5.235714285714286)","(1.9, 2.34, 2.087878787878788)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 49.935483870967744)","(5.0, 9.2, 6.257894736842106)"
10-01-2023 17:50:56.809927,"(4.8, 9.6, 5.235714285714286)","(1.9, 2.34, 2.087878787878788)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 49.935483870967744)","(5.0, 9.2, 6.257894736842106)"
10-01-2023 17:50:57.832450,"(4.8, 9.6, 5.235714285714286)","(1.9, 2.34, 2.087878787878788)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 49.935483870967744)","(5.0, 9.2, 6.257894736842106)"
10-01-2023 17:50:58.848555,"(4.8, 9.6, 5.235714285714286)","(1.9, 2.34, 2.087878787878788)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 49.935483870967744)","(5.0, 9.2, 6.257894736842106)"
10-01-2023 17:50:59.955922,"(4.8, 9.6, 5.235714285714286)","(1.9, 2.34, 2.087878787878788)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 49.935483870967744)","(5.0, 9.2, 6.257894736842106)"
10-01-2023 17:51:00.974750,"(4.8, 9.6, 5.235714285714286)","(1.9, 2.34, 2.087878787878788)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 49.935483870967744)","(5.0, 9.2, 6.257894736842106)"
10-01-2023 17:51:01.974178,"(4.8, 9.6, 6.822727272727272)","(1.9, 2.34, 2.069777777777778)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 49.935483870967744)","(5.0, 9.2, 7.12962962962963)"
10-01-2023 17:51:03.023864,"(4.8, 9.6, 6.08235294117647)","(1.9, 2.34, 2.069777777777778)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 49.935483870967744)","(5.0, 9.2, 7.12962962962963)"
10-01-2023 17:51:04.039946,"(4.8, 9.6, 6.08235294117647)","(1.9, 2.34, 2.069777777777778)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 49.935483870967744)","(5.0, 9.2, 7.12962962962963)"
10-01-2023 17:51:05.058134,"(4.8, 9.6, 6.08235294117647)","(1.9, 2.34, 2.069777777777778)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 49.935483870967744)","(5.0, 9.2, 7.12962962962963)"
10-01-2023 17:51:06.141191,"(4.8, 9.6, 6.08235294117647)","(1.9, 2.34, 2.069777777777778)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 49.935483870967744)","(5.0, 9.2, 7.12962962962963)"
10-01-2023 17:51:07.156620,"(4.8, 9.6, 6.08235294117647)","(1.9, 2.34, 2.069777777777778)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 49.935483870967744)","(5.0, 9.2, 7.12962962962963)"
10-01-2023 17:51:08.150268,"(4.8, 9.6, 6.08235294117647)","(1.9, 2.34, 2.069777777777778)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 49.935483870967744)","(5.0, 9.2, 7.12962962962963)"
10-01-2023 17:51:09.186534,"(4.8, 9.6, 6.08235294117647)","(1.9, 2.34, 2.069777777777778)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 49.935483870967744)","(5.0, 9.2, 7.12962962962963)"
10-01-2023 17:51:10.169174,"(4.8, 9.6, 6.08235294117647)","(1.9, 2.34, 2.1444444444444444)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 49.935483870967744)","(5.0, 9.2, 7.12962962962963)"
10-01-2023 17:51:11.181781,"(4.8, 9.6, 6.08235294117647)","(1.9, 2.9, 2.082222222222222)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 49.935483870967744)","(5.0, 9.2, 7.12962962962963)"
10-01-2023 17:51:12.195512,"(4.8, 9.6, 6.08235294117647)","(1.9, 2.88, 2.45)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 49.935483870967744)","(5.0, 9.2, 7.12962962962963)"
10-01-2023 17:51:13.218994,"(4.8, 9.6, 6.08235294117647)","(1.9, 2.88, 2.45)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 49.935483870967744)","(5.0, 9.2, 7.12962962962963)"
10-01-2023 17:51:14.205274,"(4.8, 9.6, 6.08235294117647)","(1.9, 2.88, 2.45)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 49.935483870967744)","(5.0, 9.2, 7.12962962962963)"
10-01-2023 17:51:15.211976,"(4.8, 9.6, 6.08235294117647)","(1.9, 2.88, 2.45)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 49.935483870967744)","(5.0, 9.2, 7.12962962962963)"
10-01-2023 17:51:16.199007,"(4.8, 9.6, 6.08235294117647)","(1.9, 2.88, 2.45)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 49.935483870967744)","(5.0, 9.2, 7.12962962962963)"
10-01-2023 17:51:17.157572,"(4.8, 9.6, 6.08235294117647)","(1.9, 2.88, 2.2708333333333335)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 49.935483870967744)","(5.0, 9.2, 7.12962962962963)"
10-01-2023 17:51:18.139771,"(4.8, 9.6, 6.08235294117647)","(1.9, 2.88, 2.2708333333333335)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 49.935483870967744)","(5.0, 9.2, 7.12962962962963)"
10-01-2023 17:51:19.133309,"(4.8, 9.6, 6.08235294117647)","(1.9, 2.88, 2.2708333333333335)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 49.935483870967744)","(5.0, 9.2, 7.12962962962963)"
10-01-2023 17:51:20.118327,"(4.8, 9.6, 6.08235294117647)","(1.9, 2.4, 2.103125)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 49.935483870967744)","(5.0, 9.2, 7.12962962962963)"
10-01-2023 17:51:21.200181,"(4.8, 9.6, 6.08235294117647)","(1.9, 2.4, 2.103125)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 49.935483870967744)","(5.0, 9.2, 7.12962962962963)"
10-01-2023 17:51:22.246348,"(4.8, 9.6, 6.08235294117647)","(1.9, 2.4, 2.103125)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 49.935483870967744)","(5.0, 9.2, 7.12962962962963)"
10-01-2023 17:51:23.287566,"(4.8, 9.6, 6.08235294117647)","(1.9, 2.4, 2.103125)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 49.935483870967744)","(5.0, 9.2, 7.12962962962963)"
10-01-2023 17:51:24.319605,"(4.8, 9.6, 6.08235294117647)","(1.9, 2.4, 2.103125)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 49.935483870967744)","(5.0, 9.2, 7.12962962962963)"
10-01-2023 17:51:25.334095,"(4.8, 9.6, 6.08235294117647)","(1.9, 2.4, 2.103125)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 49.935483870967744)","(5.0, 9.2, 7.12962962962963)"
10-01-2023 17:51:26.348401,"(4.8, 9.6, 6.08235294117647)","(1.9, 2.4, 2.103125)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 49.935483870967744)","(5.0, 9.2, 7.12962962962963)"
10-01-2023 17:51:27.392070,"(4.8, 9.6, 6.08235294117647)","(1.9, 2.4, 2.103125)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 49.935483870967744)","(5.0, 9.2, 7.12962962962963)"
10-01-2023 17:51:28.467097,"(4.8, 9.6, 6.08235294117647)","(1.9, 2.4, 2.103125)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 49.935483870967744)","(5.0, 9.2, 7.12962962962963)"
10-01-2023 17:51:29.516718,"(4.8, 9.6, 6.08235294117647)","(1.9, 2.4, 2.081860465116279)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 49.935483870967744)","(5.0, 9.2, 7.12962962962963)"
10-01-2023 17:51:30.592789,"(4.8, 9.6, 6.08235294117647)","(1.9, 2.4, 2.081860465116279)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 49.935483870967744)","(5.0, 9.2, 7.12962962962963)"
10-01-2023 17:51:31.632044,"(4.8, 9.6, 6.08235294117647)","(1.9, 2.4, 2.081860465116279)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 49.935483870967744)","(5.0, 9.2, 7.12962962962963)"
10-01-2023 17:51:32.621562,"(4.8, 9.6, 6.08235294117647)","(1.9, 2.4, 2.081860465116279)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 49.935483870967744)","(5.0, 9.2, 7.12962962962963)"
10-01-2023 17:51:33.644930,"(4.8, 9.6, 6.08235294117647)","(1.85, 2.4, 2.081860465116279)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 49.935483870967744)","(5.0, 9.2, 7.12962962962963)"
10-01-2023 17:51:34.662110,"(4.8, 9.6, 6.08235294117647)","(1.85, 2.4, 2.081860465116279)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 49.935483870967744)","(5.0, 9.2, 7.12962962962963)"
10-01-2023 17:51:35.708019,"(4.8, 9.6, 6.08235294117647)","(1.85, 2.4, 2.081860465116279)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 49.935483870967744)","(5.0, 9.2, 7.12962962962963)"
10-01-2023 17:51:36.741552,"(4.8, 9.6, 6.08235294117647)","(1.85, 2.4, 2.081860465116279)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 49.935483870967744)","(5.0, 9.2, 7.12962962962963)"
10-01-2023 17:51:37.761651,"(4.8, 9.6, 6.08235294117647)","(1.85, 2.4, 2.081860465116279)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 49.935483870967744)","(5.0, 9.2, 7.12962962962963)"
10-01-2023 17:51:38.818190,"(4.8, 9.6, 6.08235294117647)","(1.85, 2.4, 2.081860465116279)","(9.0, 18.0, 12.133333333333333)","(31.0, 220.0, 105.53846153846155)","(91.0, 650.0, 558.3333333333334)","(5.0, 11.0, 7.311764705882353)","(21.0, 60.0, 49.935483870967744)","(5.0, 9.2, 7.12962962962963)"
