,Fever Lee,Showtime Bobby,Illegal Tender,Isa Belle,Elusive Emma,Pipers Band,Ebby Von,Going To Town
10-01-2023 19:10:35.539244,"(6.5, 11.0, 8.6)","(7.0, 14.5, 10.45)","(13.0, 32.0, 23.458333333333332)","(4.8, 7.4, 6.275)","(7.0, 12.5, 10.666666666666668)","(6.0, 14.0, 12.1)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 11.866666666666667)"
10-01-2023 19:10:36.646314,"(6.5, 11.0, 8.6)","(7.0, 14.5, 10.45)","(13.0, 32.0, 23.458333333333332)","(4.8, 7.4, 6.275)","(7.0, 12.5, 10.666666666666668)","(6.0, 14.0, 12.1)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 11.866666666666667)"
10-01-2023 19:10:37.802959,"(6.5, 11.0, 8.6)","(7.0, 14.5, 10.45)","(13.0, 32.0, 23.458333333333332)","(4.8, 7.4, 6.275)","(7.0, 12.5, 10.666666666666668)","(6.0, 14.0, 12.1)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 11.866666666666667)"
10-01-2023 19:10:38.894158,"(6.5, 11.0, 8.6)","(7.0, 14.5, 10.45)","(13.0, 32.0, 23.458333333333332)","(4.8, 7.4, 6.275)","(7.0, 12.5, 10.666666666666668)","(6.0, 14.0, 12.1)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 11.866666666666667)"
10-01-2023 19:10:40.041036,"(6.5, 11.0, 8.6)","(7.0, 14.5, 8.969999999999999)","(13.0, 32.0, 23.458333333333332)","(4.8, 7.4, 6.275)","(7.0, 12.5, 10.666666666666668)","(6.0, 14.0, 12.1)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 11.866666666666667)"
10-01-2023 19:10:41.142544,"(6.5, 11.0, 8.6)","(7.0, 14.5, 8.969999999999999)","(13.0, 32.0, 23.458333333333332)","(4.8, 7.4, 6.275)","(7.0, 12.5, 10.666666666666668)","(6.0, 14.0, 12.1)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 11.866666666666667)"
10-01-2023 19:10:42.248084,"(6.5, 11.0, 8.6)","(7.0, 14.5, 8.969999999999999)","(13.0, 32.0, 23.458333333333332)","(4.8, 7.4, 6.275)","(7.0, 12.5, 10.666666666666668)","(6.0, 14.0, 12.1)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 11.866666666666667)"
10-01-2023 19:10:43.312505,"(6.5, 11.0, 8.6)","(7.0, 14.5, 8.969999999999999)","(13.0, 32.0, 23.458333333333332)","(4.8, 7.4, 6.275)","(7.0, 12.5, 10.666666666666668)","(6.0, 14.0, 12.1)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 11.866666666666667)"
10-01-2023 19:10:44.388499,"(6.5, 11.0, 8.6)","(7.0, 14.5, 8.969999999999999)","(13.0, 32.0, 23.458333333333332)","(4.8, 7.4, 6.275)","(7.0, 12.5, 10.666666666666668)","(6.0, 14.0, 12.1)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 11.866666666666667)"
10-01-2023 19:10:45.421814,"(6.5, 11.0, 8.6)","(7.0, 14.5, 10.45)","(13.0, 32.0, 23.458333333333332)","(4.8, 7.4, 6.275)","(7.0, 12.5, 10.666666666666668)","(6.0, 14.0, 12.1)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 11.866666666666667)"
10-01-2023 19:10:46.458077,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 11.6)","(13.0, 32.0, 23.458333333333332)","(4.8, 7.4, 6.275)","(7.0, 12.5, 10.666666666666668)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:10:47.526384,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 11.6)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 11.184615384615384)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:10:48.653166,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 11.533333333333333)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 11.184615384615384)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:10:49.734986,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 9.32)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:10:50.783451,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 9.32)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:10:51.781368,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 9.32)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:10:52.744360,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 9.32)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:10:53.707671,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 9.32)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:10:54.748073,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 9.32)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:10:55.746374,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 9.32)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:10:56.766949,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 9.32)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:10:57.755813,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 9.32)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:10:58.745016,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 9.32)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:10:59.717220,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 9.32)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:11:00.733252,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 9.32)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:11:01.757937,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 9.32)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:11:02.831711,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 9.32)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:11:03.852101,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 9.32)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:11:04.853840,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 9.32)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:11:05.853994,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 9.32)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:11:06.836663,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 9.32)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:11:07.834494,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 9.32)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:11:08.907349,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 9.32)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:11:09.969897,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 9.32)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:11:11.015423,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 9.32)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:11:12.052997,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 9.32)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:11:13.074228,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 9.32)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:11:14.057572,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 9.32)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:11:15.073784,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 11.0)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:11:16.117553,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 10.666666666666668)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:11:17.171335,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 8.675)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:11:18.205331,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 8.675)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:11:19.296436,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 8.675)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:11:20.373000,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 8.675)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:11:21.390518,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 8.675)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:11:22.388206,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 8.675)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:11:23.370854,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 8.675)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:11:24.385206,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 8.675)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:11:25.432922,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 8.675)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:11:26.461987,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 8.675)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:11:27.475443,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 8.675)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:11:28.493979,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 8.675)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:11:29.610905,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 8.675)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:11:30.611258,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 8.675)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:11:31.628988,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 8.675)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:11:32.632576,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 8.675)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:11:33.734918,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 8.675)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:11:34.825550,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 8.675)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:11:35.835369,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 8.675)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:11:36.836673,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 8.675)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:11:37.813613,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 8.675)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:11:38.782314,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 8.675)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:11:39.794957,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 8.675)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:11:40.868352,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 8.675)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:11:41.891798,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 12.766666666666666)","(13.0, 32.0, 15.333333333333334)","(4.8, 7.4, 6.275)","(7.0, 12.5, 8.675)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:11:42.936143,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 10.711111111111112)","(13.0, 32.0, 20.88888888888889)","(4.8, 7.4, 6.275)","(7.0, 12.5, 11.0)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.866666666666667)"
10-01-2023 19:11:43.886485,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 10.711111111111112)","(13.0, 32.0, 20.88888888888889)","(4.8, 7.4, 6.275)","(7.0, 12.5, 11.727272727272727)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.0, 9.475)"
10-01-2023 19:11:44.883101,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 10.711111111111112)","(13.0, 32.0, 20.88888888888889)","(4.8, 7.4, 6.275)","(7.0, 13.5, 11.727272727272727)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.5, 9.475)"
10-01-2023 19:11:45.882157,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 10.711111111111112)","(13.0, 32.0, 20.88888888888889)","(4.8, 7.4, 6.275)","(7.0, 13.5, 11.727272727272727)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.5, 9.475)"
10-01-2023 19:11:46.926644,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 10.711111111111112)","(13.0, 32.0, 20.88888888888889)","(4.8, 7.4, 6.275)","(7.0, 13.5, 10.8)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.5, 9.475)"
10-01-2023 19:11:47.932457,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 10.711111111111112)","(13.0, 32.0, 20.88888888888889)","(4.8, 7.4, 6.275)","(7.0, 13.5, 10.8)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.5, 9.475)"
10-01-2023 19:11:48.968916,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 10.711111111111112)","(13.0, 32.0, 20.88888888888889)","(4.8, 7.4, 6.275)","(7.0, 13.5, 11.0625)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.5, 9.475)"
10-01-2023 19:11:49.978655,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 10.711111111111112)","(13.0, 32.0, 20.88888888888889)","(4.8, 7.4, 6.275)","(7.0, 13.5, 11.0625)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.5, 9.475)"
10-01-2023 19:11:50.972957,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 10.711111111111112)","(13.0, 32.0, 20.88888888888889)","(4.8, 7.4, 6.275)","(7.0, 13.5, 11.0625)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.5, 9.475)"
10-01-2023 19:11:51.992071,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 10.711111111111112)","(13.0, 32.0, 20.88888888888889)","(4.8, 7.4, 6.275)","(7.0, 13.5, 11.0625)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.5, 9.475)"
10-01-2023 19:11:53.016862,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 10.711111111111112)","(13.0, 32.0, 20.88888888888889)","(4.8, 7.4, 6.275)","(7.0, 13.5, 11.0625)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.5, 9.475)"
10-01-2023 19:11:54.051052,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 10.711111111111112)","(13.0, 32.0, 20.88888888888889)","(4.8, 7.4, 6.275)","(7.0, 13.5, 11.0625)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.5, 9.475)"
10-01-2023 19:11:55.104669,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 10.711111111111112)","(13.0, 32.0, 20.88888888888889)","(4.8, 7.4, 6.275)","(7.0, 13.5, 11.0625)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.5, 9.475)"
10-01-2023 19:11:56.153537,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 10.711111111111112)","(13.0, 32.0, 20.88888888888889)","(4.8, 7.4, 6.275)","(7.0, 13.5, 11.0625)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.5, 9.475)"
10-01-2023 19:11:57.184981,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 10.711111111111112)","(13.0, 32.0, 20.88888888888889)","(4.8, 7.4, 6.275)","(7.0, 13.5, 11.0625)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.5, 9.475)"
10-01-2023 19:11:58.176713,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 10.711111111111112)","(13.0, 32.0, 20.88888888888889)","(4.8, 7.4, 6.275)","(7.0, 13.5, 11.0625)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.5, 9.475)"
10-01-2023 19:11:59.158287,"(6.5, 11.0, 7.933333333333334)","(7.0, 14.0, 10.711111111111112)","(13.0, 32.0, 20.88888888888889)","(4.8, 7.4, 6.275)","(7.0, 13.5, 11.0625)","(6.0, 14.0, 11.533333333333333)","(3.1, 4.0, 3.642857142857143)","(8.0, 14.5, 9.475)"
