,Context,Play Fling,Wreck It Rio,Canya Bellatrix,Been Framed,Couch King,Esmay Nelly,Magic Spry
08-01-2023 18:08:47.876127,"(5.0, 5.7, 5.591304347826087)","(8.0, 18.5, 18.27777777777778)","(6.5, 13.5, 13.285714285714285)","(10.0, 27.0, 25.933333333333334)","(3.7, 4.2, 3.9037037037037035)","(31.0, 95.0, 69.0)","(2.6, 2.96, 2.92)","(21.0, 40.0, 33.77777777777778)"
08-01-2023 18:08:49.023203,"(5.0, 5.7, 5.591304347826087)","(8.0, 18.5, 18.27777777777778)","(6.5, 13.5, 13.285714285714285)","(10.0, 27.0, 25.933333333333334)","(3.7, 4.2, 3.9037037037037035)","(31.0, 95.0, 67.14285714285714)","(2.6, 2.96, 2.92)","(21.0, 40.0, 33.77777777777778)"
08-01-2023 18:08:50.243972,"(5.0, 5.6, 5.418181818181818)","(8.0, 18.5, 18.27777777777778)","(6.5, 13.5, 13.285714285714285)","(10.0, 27.0, 25.933333333333334)","(3.7, 4.2, 3.9037037037037035)","(31.0, 95.0, 69.0)","(2.6, 2.96, 2.92)","(21.0, 40.0, 33.77777777777778)"
08-01-2023 18:08:51.528280,"(5.0, 5.6, 5.418181818181818)","(8.0, 18.5, 18.325)","(6.5, 13.5, 13.285714285714285)","(10.0, 27.0, 25.933333333333334)","(3.7, 4.2, 3.905)","(31.0, 95.0, 69.0)","(2.6, 2.96, 2.92)","(21.0, 40.0, 33.77777777777778)"
08-01-2023 18:08:52.770874,"(5.0, 5.6, 5.418181818181818)","(8.0, 19.0, 18.325)","(6.5, 13.5, 13.285714285714285)","(10.0, 27.0, 25.933333333333334)","(3.7, 4.1, 3.905)","(31.0, 95.0, 69.0)","(2.6, 2.96, 2.92)","(21.0, 40.0, 33.77777777777778)"
08-01-2023 18:08:54.006939,"(5.0, 5.6, 5.36)","(8.0, 19.0, 18.325)","(6.5, 13.5, 13.285714285714285)","(10.0, 27.0, 25.933333333333334)","(3.7, 4.1, 3.8666666666666663)","(31.0, 95.0, 69.0)","(2.6, 2.96, 2.92)","(21.0, 40.0, 33.77777777777778)"
08-01-2023 18:08:55.280621,"(5.0, 5.6, 5.36)","(8.0, 19.0, 18.325)","(6.5, 13.5, 12.521739130434783)","(10.0, 27.0, 25.933333333333334)","(3.7, 4.1, 3.8666666666666663)","(31.0, 95.0, 69.0)","(2.6, 2.96, 2.92)","(21.0, 40.0, 33.77777777777778)"
08-01-2023 18:08:56.445272,"(5.0, 5.6, 5.36)","(8.0, 19.0, 18.325)","(6.5, 14.0, 12.521739130434783)","(10.0, 27.0, 25.933333333333334)","(3.7, 4.1, 3.8666666666666663)","(31.0, 95.0, 69.0)","(2.6, 2.96, 2.92)","(21.0, 40.0, 33.77777777777778)"
08-01-2023 18:08:57.608289,"(5.0, 5.6, 5.36)","(8.0, 19.0, 18.325)","(6.5, 14.0, 12.521739130434783)","(10.0, 27.0, 25.933333333333334)","(3.7, 4.1, 3.8666666666666663)","(31.0, 95.0, 69.0)","(2.6, 2.96, 2.92)","(21.0, 40.0, 33.77777777777778)"
08-01-2023 18:08:58.795448,"(5.0, 5.6, 5.36)","(8.0, 19.0, 18.325)","(6.5, 14.0, 12.583333333333334)","(10.0, 27.0, 25.933333333333334)","(3.7, 4.1, 3.8666666666666663)","(31.0, 95.0, 69.0)","(2.6, 2.96, 2.9299999999999997)","(21.0, 40.0, 33.77777777777778)"
08-01-2023 18:08:59.926433,"(5.0, 5.6, 5.308108108108108)","(8.0, 19.0, 18.325)","(6.5, 14.0, 12.583333333333334)","(10.0, 27.0, 25.933333333333334)","(3.7, 4.1, 3.8666666666666663)","(31.0, 95.0, 69.0)","(2.6, 2.96, 2.9299999999999997)","(21.0, 40.0, 33.77777777777778)"
08-01-2023 18:09:01.036299,"(5.0, 5.6, 5.308108108108108)","(8.0, 19.0, 18.325)","(6.5, 14.0, 12.583333333333334)","(10.0, 27.0, 25.933333333333334)","(3.7, 4.1, 3.8666666666666663)","(31.0, 95.0, 69.0)","(2.6, 2.96, 2.9299999999999997)","(21.0, 40.0, 33.77777777777778)"
08-01-2023 18:09:02.142180,"(5.0, 5.6, 5.308108108108108)","(8.0, 19.0, 18.325)","(6.5, 14.0, 12.583333333333334)","(10.0, 27.0, 25.933333333333334)","(3.7, 4.1, 3.8666666666666663)","(31.0, 95.0, 69.0)","(2.6, 2.96, 2.9299999999999997)","(21.0, 40.0, 33.77777777777778)"
08-01-2023 18:09:03.275848,"(5.0, 5.6, 5.308108108108108)","(8.0, 19.0, 18.325)","(6.5, 14.0, 12.583333333333334)","(10.0, 27.0, 25.933333333333334)","(3.7, 4.1, 3.8666666666666663)","(31.0, 95.0, 69.0)","(2.6, 2.96, 2.9299999999999997)","(21.0, 40.0, 33.77777777777778)"
08-01-2023 18:09:04.477480,"(5.0, 5.6, 5.308108108108108)","(8.0, 19.0, 18.325)","(6.5, 14.0, 12.583333333333334)","(10.0, 27.0, 25.933333333333334)","(3.7, 4.1, 3.8666666666666663)","(31.0, 95.0, 69.0)","(2.6, 2.96, 2.9299999999999997)","(21.0, 40.0, 33.77777777777778)"
08-01-2023 18:09:05.612956,"(5.0, 5.6, 5.308108108108108)","(8.0, 19.0, 18.325)","(6.5, 14.0, 12.583333333333334)","(10.0, 27.0, 25.933333333333334)","(3.7, 4.1, 3.8666666666666663)","(31.0, 95.0, 69.0)","(2.6, 2.96, 2.9299999999999997)","(21.0, 40.0, 33.77777777777778)"
08-01-2023 18:09:06.642662,"(5.0, 5.6, 5.308108108108108)","(8.0, 19.0, 18.325)","(6.5, 14.0, 12.583333333333334)","(10.0, 27.0, 25.933333333333334)","(3.7, 4.1, 3.8666666666666663)","(31.0, 95.0, 69.0)","(2.6, 2.96, 2.9299999999999997)","(21.0, 40.0, 33.77777777777778)"
08-01-2023 18:09:07.745021,"(5.0, 5.6, 5.308108108108108)","(8.0, 19.0, 18.325)","(6.5, 14.0, 12.583333333333334)","(10.0, 27.0, 25.933333333333334)","(3.7, 4.1, 3.8375)","(31.0, 95.0, 69.0)","(2.6, 2.96, 2.9299999999999997)","(21.0, 40.0, 33.77777777777778)"
08-01-2023 18:09:08.837405,"(5.0, 5.6, 5.308108108108108)","(8.0, 19.0, 18.325)","(6.5, 14.0, 12.583333333333334)","(10.0, 27.0, 25.933333333333334)","(3.7, 4.1, 3.8375)","(31.0, 95.0, 69.0)","(2.6, 2.96, 2.9299999999999997)","(21.0, 40.0, 33.77777777777778)"
08-01-2023 18:09:10.004789,"(5.0, 5.6, 5.308108108108108)","(8.0, 19.0, 18.325)","(6.5, 14.0, 12.583333333333334)","(10.0, 27.0, 25.933333333333334)","(3.7, 4.1, 3.8375)","(31.0, 95.0, 69.0)","(2.6, 2.96, 2.9299999999999997)","(21.0, 40.0, 33.77777777777778)"
08-01-2023 18:09:11.128850,"(5.0, 5.6, 5.308108108108108)","(8.0, 19.0, 18.325)","(6.5, 14.0, 12.583333333333334)","(10.0, 27.0, 26.157894736842103)","(3.7, 4.1, 3.8375)","(31.0, 95.0, 69.0)","(2.6, 2.96, 2.848)","(21.0, 40.0, 34.666666666666664)"
08-01-2023 18:09:12.222420,"(5.0, 5.6, 5.336585365853659)","(8.0, 19.0, 18.289473684210527)","(6.5, 14.0, 12.583333333333334)","(10.0, 27.0, 26.157894736842103)","(3.7, 4.1, 3.8375)","(31.0, 95.0, 69.0)","(2.6, 2.9, 2.86)","(21.0, 40.0, 34.90909090909091)"
08-01-2023 18:09:13.222246,"(5.0, 5.6, 5.336585365853659)","(8.0, 19.0, 18.289473684210527)","(6.5, 14.0, 12.583333333333334)","(10.0, 27.0, 26.157894736842103)","(3.7, 4.1, 3.8375)","(31.0, 95.0, 69.0)","(2.6, 2.9, 2.86)","(21.0, 40.0, 34.90909090909091)"
08-01-2023 18:09:14.392952,"(5.0, 5.6, 5.336585365853659)","(8.0, 19.0, 18.289473684210527)","(6.5, 14.0, 12.583333333333334)","(10.0, 27.0, 26.157894736842103)","(3.7, 4.1, 3.8375)","(31.0, 95.0, 69.0)","(2.6, 2.9, 2.86)","(21.0, 40.0, 34.90909090909091)"
08-01-2023 18:09:15.600852,"(5.0, 5.6, 5.336585365853659)","(8.0, 19.0, 18.289473684210527)","(6.5, 14.0, 12.583333333333334)","(10.0, 27.0, 26.555555555555557)","(3.7, 4.1, 3.8375)","(31.0, 95.0, 69.0)","(2.6, 2.9, 2.86)","(21.0, 40.0, 34.90909090909091)"
08-01-2023 18:09:16.820086,"(5.0, 5.6, 5.336585365853659)","(8.0, 19.0, 18.289473684210527)","(6.5, 14.0, 12.875)","(10.0, 27.0, 26.166666666666668)","(3.7, 4.1, 3.8375)","(31.0, 95.0, 69.0)","(2.6, 2.9, 2.86)","(21.0, 40.0, 34.90909090909091)"
08-01-2023 18:09:17.923215,"(5.0, 5.6, 5.336585365853659)","(8.0, 19.0, 18.142857142857142)","(6.5, 13.0, 12.875)","(10.0, 27.0, 27.227272727272727)","(3.7, 4.1, 3.8421052631578947)","(31.0, 95.0, 69.0)","(2.6, 2.9, 2.86)","(21.0, 40.0, 34.90909090909091)"
08-01-2023 18:09:19.068661,"(5.0, 5.6, 5.336585365853659)","(8.0, 19.0, 18.25)","(6.5, 13.0, 12.857142857142858)","(10.0, 28.0, 26.666666666666664)","(3.7, 4.1, 3.8421052631578947)","(31.0, 95.0, 69.0)","(2.6, 2.9, 2.86)","(21.0, 40.0, 34.90909090909091)"
08-01-2023 18:09:20.201145,"(5.0, 5.6, 5.336585365853659)","(8.0, 19.0, 17.6875)","(6.5, 13.0, 12.857142857142858)","(10.0, 28.0, 26.857142857142858)","(3.7, 4.1, 3.8421052631578947)","(31.0, 95.0, 67.14285714285714)","(2.6, 2.9, 2.86)","(21.0, 40.0, 34.90909090909091)"
08-01-2023 18:09:21.357093,"(5.0, 5.6, 5.336585365853659)","(8.0, 19.0, 17.6875)","(6.5, 13.0, 12.857142857142858)","(10.0, 28.0, 26.857142857142858)","(3.7, 4.1, 3.8421052631578947)","(31.0, 95.0, 69.0)","(2.6, 2.9, 2.86)","(21.0, 40.0, 34.90909090909091)"
08-01-2023 18:09:22.557656,"(5.0, 5.6, 5.336585365853659)","(8.0, 19.0, 17.6875)","(6.5, 13.0, 12.857142857142858)","(10.0, 28.0, 26.75)","(3.7, 4.1, 3.8421052631578947)","(31.0, 95.0, 69.0)","(2.6, 2.9, 2.86)","(21.0, 40.0, 34.90909090909091)"
08-01-2023 18:09:23.746053,"(5.0, 5.6, 5.336585365853659)","(8.0, 19.0, 17.6875)","(6.5, 13.0, 12.857142857142858)","(10.0, 29.0, 28.4)","(3.7, 4.1, 3.8421052631578947)","(31.0, 95.0, 69.0)","(2.6, 2.9, 2.86)","(21.0, 40.0, 34.90909090909091)"
08-01-2023 18:09:24.893291,"(5.0, 5.6, 5.336585365853659)","(8.0, 19.0, 17.95)","(6.5, 13.0, 12.521739130434783)","(10.0, 29.0, 28.4)","(3.7, 4.1, 3.8421052631578947)","(31.0, 95.0, 69.0)","(2.6, 2.9, 2.86)","(21.0, 40.0, 34.90909090909091)"
08-01-2023 18:09:26.024403,"(5.0, 5.6, 5.336585365853659)","(8.0, 19.0, 17.95)","(6.5, 14.0, 12.583333333333334)","(10.0, 29.0, 28.4)","(3.7, 4.1, 3.8421052631578947)","(31.0, 95.0, 69.0)","(2.6, 2.9, 2.86)","(21.0, 40.0, 34.90909090909091)"
08-01-2023 18:09:27.161464,"(5.0, 5.6, 5.336585365853659)","(8.0, 19.0, 17.95)","(6.5, 14.0, 12.583333333333334)","(10.0, 29.0, 28.4)","(3.7, 4.1, 3.817307692307692)","(31.0, 95.0, 69.0)","(2.6, 2.9, 2.86)","(21.0, 40.0, 34.90909090909091)"
08-01-2023 18:09:28.329312,"(5.0, 5.6, 5.336585365853659)","(8.0, 19.0, 17.95)","(6.5, 14.0, 12.583333333333334)","(10.0, 29.0, 28.4)","(3.7, 4.1, 3.817307692307692)","(31.0, 95.0, 69.0)","(2.6, 2.9, 2.86)","(21.0, 40.0, 28.444444444444443)"
08-01-2023 18:09:29.409738,"(5.0, 5.6, 5.336585365853659)","(8.0, 19.0, 17.95)","(6.5, 14.0, 12.583333333333334)","(10.0, 29.0, 28.4)","(3.7, 4.1, 3.817307692307692)","(31.0, 95.0, 69.0)","(2.6, 2.9, 2.86)","(21.0, 40.0, 28.444444444444443)"
08-01-2023 18:09:30.515349,"(5.0, 5.6, 5.336585365853659)","(8.0, 19.0, 17.95)","(6.5, 14.0, 12.583333333333334)","(10.0, 29.0, 28.4)","(3.7, 4.1, 3.817307692307692)","(31.0, 95.0, 69.0)","(2.6, 2.9, 2.86)","(21.0, 40.0, 28.444444444444443)"
08-01-2023 18:09:31.684013,"(5.0, 5.6, 5.336585365853659)","(8.0, 19.0, 17.95)","(6.5, 14.0, 12.583333333333334)","(10.0, 29.0, 28.4)","(3.7, 4.1, 3.817307692307692)","(31.0, 95.0, 69.0)","(2.6, 2.9, 2.86)","(21.0, 40.0, 28.444444444444443)"
08-01-2023 18:09:32.889991,"(5.0, 5.6, 5.336585365853659)","(8.0, 19.0, 17.95)","(6.5, 14.0, 12.583333333333334)","(10.0, 29.0, 28.4)","(3.7, 4.1, 3.817307692307692)","(31.0, 95.0, 69.0)","(2.6, 2.9, 2.86)","(21.0, 40.0, 28.444444444444443)"
08-01-2023 18:09:34.239443,"(5.0, 5.6, 5.336585365853659)","(8.0, 19.0, 17.95)","(6.5, 14.0, 12.583333333333334)","(10.0, 29.0, 28.4)","(3.7, 4.1, 3.817307692307692)","(31.0, 95.0, 69.0)","(2.6, 2.9, 2.86)","(21.0, 40.0, 28.444444444444443)"
08-01-2023 18:09:35.703086,"(5.0, 5.6, 5.336585365853659)","(8.0, 19.0, 17.95)","(6.5, 14.0, 12.785714285714286)","(10.0, 29.0, 28.4)","(3.7, 4.1, 3.817307692307692)","(31.0, 95.0, 69.0)","(2.6, 2.9, 2.86)","(21.0, 40.0, 33.14285714285714)"
08-01-2023 18:09:37.579217,"(5.0, 5.6, 5.336585365853659)","(8.0, 19.0, 17.95)","(6.5, 14.0, 12.785714285714286)","(10.0, 29.0, 28.4)","(3.7, 4.1, 3.817307692307692)","(31.0, 95.0, 69.0)","(2.6, 2.9, 2.86)","(21.0, 40.0, 33.6)"
08-01-2023 18:09:39.161524,"(5.0, 5.7, 5.6421052631578945)","(8.0, 19.0, 18.5625)","(6.5, 14.0, 12.785714285714286)","(10.0, 29.0, 28.4)","(3.7, 4.1, 3.8169811320754716)","(31.0, 95.0, 69.0)","(2.6, 2.9, 2.789230769230769)","(21.0, 40.0, 33.6)"
08-01-2023 18:09:40.473352,"(5.0, 5.8, 5.6421052631578945)","(8.0, 19.0, 18.5625)","(6.5, 14.0, 12.785714285714286)","(10.0, 29.0, 28.4)","(3.7, 4.1, 3.8169811320754716)","(31.0, 95.0, 69.0)","(2.6, 2.9, 2.8628571428571425)","(21.0, 40.0, 33.6)"
08-01-2023 18:09:41.803220,"(5.0, 5.8, 5.6421052631578945)","(8.0, 19.0, 18.5625)","(6.5, 14.0, 12.785714285714286)","(10.0, 29.0, 28.4)","(3.7, 4.1, 3.8169811320754716)","(31.0, 95.0, 69.0)","(2.6, 2.88, 2.8628571428571425)","(21.0, 40.0, 33.6)"
08-01-2023 18:09:43.052172,"(5.0, 5.8, 5.6421052631578945)","(8.0, 19.0, 18.5625)","(6.5, 14.0, 12.785714285714286)","(10.0, 29.0, 28.4)","(3.7, 4.1, 3.8169811320754716)","(31.0, 95.0, 69.0)","(2.6, 2.88, 2.8628571428571425)","(21.0, 40.0, 33.6)"
08-01-2023 18:09:44.255427,"(5.0, 5.8, 5.6421052631578945)","(8.0, 19.0, 18.5625)","(6.5, 14.0, 12.785714285714286)","(10.0, 29.0, 28.4)","(3.7, 4.1, 3.8169811320754716)","(31.0, 95.0, 69.0)","(2.6, 2.88, 2.8628571428571425)","(21.0, 40.0, 33.6)"
08-01-2023 18:09:45.436783,"(5.0, 5.8, 5.6421052631578945)","(8.0, 19.0, 18.5625)","(6.5, 14.0, 12.785714285714286)","(10.0, 29.0, 28.4)","(3.7, 4.1, 3.8169811320754716)","(31.0, 95.0, 69.0)","(2.6, 2.88, 2.8628571428571425)","(21.0, 40.0, 33.6)"
08-01-2023 18:09:46.627700,"(5.0, 5.8, 5.6421052631578945)","(8.0, 19.0, 18.5625)","(6.5, 14.0, 12.785714285714286)","(10.0, 29.0, 28.4)","(3.7, 4.1, 3.8169811320754716)","(31.0, 95.0, 69.0)","(2.6, 2.88, 2.8628571428571425)","(21.0, 40.0, 33.6)"
08-01-2023 18:09:47.805870,"(5.0, 5.8, 5.6421052631578945)","(8.0, 19.0, 18.5625)","(6.5, 14.0, 12.785714285714286)","(10.0, 29.0, 28.4)","(3.7, 4.1, 3.8169811320754716)","(31.0, 95.0, 69.0)","(2.6, 2.88, 2.8628571428571425)","(21.0, 40.0, 33.6)"
08-01-2023 18:09:48.958597,"(5.0, 5.8, 5.6421052631578945)","(8.0, 19.0, 18.5625)","(6.5, 14.0, 12.785714285714286)","(10.0, 29.0, 28.4)","(3.7, 4.1, 3.8169811320754716)","(31.0, 95.0, 69.0)","(2.6, 2.88, 2.8628571428571425)","(21.0, 40.0, 33.6)"
08-01-2023 18:09:50.049944,"(5.0, 5.8, 5.6421052631578945)","(8.0, 19.0, 18.5625)","(6.5, 14.0, 12.785714285714286)","(10.0, 29.0, 28.4)","(3.7, 4.1, 3.8169811320754716)","(31.0, 95.0, 69.0)","(2.6, 2.88, 2.8628571428571425)","(21.0, 40.0, 33.6)"
08-01-2023 18:09:51.261882,"(5.0, 5.8, 5.6421052631578945)","(8.0, 19.0, 18.5625)","(6.5, 14.0, 12.785714285714286)","(10.0, 29.0, 28.4)","(3.7, 4.1, 3.8169811320754716)","(31.0, 95.0, 69.0)","(2.6, 2.88, 2.8628571428571425)","(21.0, 40.0, 33.6)"
08-01-2023 18:09:52.426689,"(5.0, 5.8, 5.6421052631578945)","(8.0, 19.0, 18.5625)","(6.5, 14.0, 12.785714285714286)","(10.0, 29.0, 28.4)","(3.7, 4.1, 3.8169811320754716)","(31.0, 95.0, 69.0)","(2.6, 2.88, 2.8628571428571425)","(21.0, 40.0, 33.6)"
08-01-2023 18:09:53.532096,"(5.0, 5.8, 5.6421052631578945)","(8.0, 19.0, 18.5625)","(6.5, 14.0, 12.785714285714286)","(10.0, 29.0, 28.4)","(3.7, 4.1, 3.8169811320754716)","(31.0, 95.0, 69.0)","(2.6, 2.88, 2.8628571428571425)","(21.0, 40.0, 33.6)"
08-01-2023 18:09:54.602688,"(5.0, 5.8, 5.6421052631578945)","(8.0, 19.0, 18.5625)","(6.5, 14.0, 12.785714285714286)","(10.0, 29.0, 28.4)","(3.7, 4.1, 3.8169811320754716)","(31.0, 95.0, 69.0)","(2.6, 2.88, 2.8628571428571425)","(21.0, 40.0, 33.6)"
08-01-2023 18:09:55.813869,"(5.0, 5.8, 5.6421052631578945)","(8.0, 19.0, 18.5625)","(6.5, 14.0, 12.785714285714286)","(10.0, 29.0, 28.4)","(3.7, 4.1, 3.8169811320754716)","(31.0, 95.0, 85.0)","(2.6, 2.88, 2.8628571428571425)","(21.0, 40.0, 33.6)"
08-01-2023 18:09:57.103894,"(5.0, 5.8, 5.6421052631578945)","(8.0, 19.0, 18.5625)","(6.5, 14.0, 12.785714285714286)","(10.0, 29.0, 28.4)","(3.7, 4.1, 3.8169811320754716)","(31.0, 95.0, 106.25)","(2.6, 2.88, 2.8628571428571425)","(21.0, 40.0, 33.6)"
08-01-2023 18:09:58.355665,"(5.0, 5.8, 5.6421052631578945)","(8.0, 19.0, 18.5625)","(6.5, 14.0, 12.785714285714286)","(10.0, 29.0, 28.4)","(3.7, 4.1, 3.8169811320754716)","(31.0, 120.0, 95.0)","(2.6, 2.88, 2.8628571428571425)","(21.0, 40.0, 33.6)"
08-01-2023 18:09:59.473134,"(5.0, 5.8, 5.6421052631578945)","(8.0, 19.0, 18.5625)","(6.5, 14.0, 12.785714285714286)","(10.0, 29.0, 28.4)","(3.7, 4.1, 3.8169811320754716)","(31.0, 120.0, 95.0)","(2.6, 2.88, 2.8628571428571425)","(21.0, 40.0, 33.6)"
08-01-2023 18:10:00.664787,"(5.0, 5.8, 5.6421052631578945)","(8.0, 19.0, 18.5625)","(6.5, 13.0, 12.923076923076923)","(10.0, 29.0, 28.4)","(3.7, 4.1, 3.8169811320754716)","(31.0, 120.0, 95.0)","(2.6, 2.88, 2.8628571428571425)","(21.0, 40.0, 33.6)"
08-01-2023 18:10:01.903236,"(5.0, 5.8, 5.6421052631578945)","(8.0, 19.0, 18.5625)","(6.5, 13.0, 12.923076923076923)","(10.0, 29.0, 28.4)","(3.7, 4.1, 3.8169811320754716)","(31.0, 120.0, 82.5)","(2.6, 2.88, 2.8628571428571425)","(21.0, 40.0, 33.6)"
08-01-2023 18:10:03.137547,"(5.0, 5.8, 5.6421052631578945)","(8.5, 19.0, 18.5625)","(6.5, 13.0, 12.923076923076923)","(10.0, 29.0, 28.4)","(3.7, 4.1, 3.8169811320754716)","(31.0, 120.0, 82.5)","(2.6, 2.88, 2.8628571428571425)","(21.0, 40.0, 33.6)"
08-01-2023 18:10:04.433352,"(5.0, 5.8, 5.6421052631578945)","(8.5, 19.0, 18.5625)","(6.5, 13.0, 12.933333333333334)","(10.0, 29.0, 28.4)","(3.7, 4.1, 3.8058823529411763)","(31.0, 120.0, 90.0)","(2.6, 2.88, 2.7776470588235296)","(21.0, 40.0, 33.6)"
08-01-2023 18:10:05.747707,"(5.0, 5.9, 5.76)","(8.5, 19.0, 18.5625)","(6.5, 13.0, 12.923076923076923)","(10.0, 29.0, 28.4)","(3.7, 4.1, 3.8166666666666664)","(31.0, 120.0, 102.5)","(2.6, 2.9, 2.8566666666666665)","(21.0, 40.0, 33.6)"
08-01-2023 18:10:07.044546,"(5.0, 5.8, 5.76)","(8.5, 19.0, 18.5625)","(6.5, 13.0, 12.923076923076923)","(10.0, 29.0, 28.4)","(3.7, 4.0, 3.8625)","(31.0, 110.0, 86.0)","(2.6, 2.88, 2.8566666666666665)","(21.0, 40.0, 33.6)"
08-01-2023 18:10:08.330582,"(5.0, 5.8, 5.76)","(8.5, 19.0, 18.5625)","(6.5, 13.0, 12.923076923076923)","(10.0, 29.0, 28.4)","(3.7, 4.0, 3.816666666666667)","(31.0, 100.0, 82.25)","(2.6, 2.88, 2.8566666666666665)","(21.0, 40.0, 33.6)"
08-01-2023 18:10:09.604899,"(5.0, 5.8, 5.76)","(8.5, 19.0, 18.5625)","(6.5, 13.0, 12.923076923076923)","(10.0, 29.0, 28.4)","(3.7, 4.0, 3.7794117647058822)","(31.0, 95.0, 72.5)","(2.6, 2.88, 2.8566666666666665)","(21.0, 40.0, 33.6)"
08-01-2023 18:10:10.868616,"(5.0, 5.8, 5.76)","(8.5, 19.0, 18.5625)","(6.5, 13.0, 12.9)","(10.0, 29.0, 28.4)","(3.7, 4.0, 3.7794117647058822)","(31.0, 95.0, 72.5)","(2.6, 2.88, 2.8566666666666665)","(21.0, 40.0, 33.6)"
08-01-2023 18:10:12.109003,"(5.0, 5.8, 5.76)","(8.5, 19.0, 18.5625)","(6.5, 13.0, 12.9)","(10.0, 29.0, 28.4)","(3.7, 4.0, 3.7794117647058822)","(31.0, 95.0, 70.0)","(2.6, 2.88, 2.8566666666666665)","(21.0, 40.0, 33.6)"
08-01-2023 18:10:13.328751,"(5.0, 5.8, 5.76)","(8.5, 19.0, 18.5625)","(6.5, 13.0, 12.9)","(10.0, 29.0, 28.4)","(3.7, 4.0, 3.7972972972972974)","(31.0, 90.0, 70.0)","(2.6, 2.88, 2.8566666666666665)","(21.0, 40.0, 33.6)"
08-01-2023 18:10:14.564447,"(5.0, 5.8, 5.76)","(8.5, 19.0, 18.5625)","(6.5, 13.0, 12.9)","(10.0, 29.0, 28.4)","(3.7, 4.0, 3.7972972972972974)","(31.0, 90.0, 70.0)","(2.6, 2.88, 2.8566666666666665)","(21.0, 40.0, 33.6)"
08-01-2023 18:10:15.799262,"(5.0, 5.8, 5.76)","(8.5, 19.0, 18.5625)","(6.5, 13.0, 12.9)","(10.0, 29.0, 28.4)","(3.7, 4.0, 3.7972972972972974)","(31.0, 90.0, 54.44444444444444)","(2.6, 2.88, 2.8566666666666665)","(21.0, 40.0, 33.6)"
08-01-2023 18:10:16.967093,"(5.0, 5.8, 5.76)","(8.5, 19.0, 18.5625)","(6.5, 13.0, 12.9)","(10.0, 29.0, 27.666666666666664)","(3.7, 4.0, 3.772727272727273)","(31.0, 90.0, 54.44444444444444)","(2.6, 2.88, 2.8566666666666665)","(21.0, 40.0, 33.6)"
08-01-2023 18:10:18.059456,"(5.0, 5.8, 5.76)","(8.5, 19.0, 18.5625)","(6.5, 13.0, 12.9)","(10.0, 29.0, 27.666666666666664)","(3.7, 4.0, 3.772727272727273)","(31.0, 90.0, 58.888888888888886)","(2.6, 2.88, 2.8566666666666665)","(21.0, 40.0, 33.6)"
08-01-2023 18:10:19.238775,"(5.0, 5.8, 5.76)","(8.5, 19.0, 18.5625)","(6.5, 13.0, 12.9)","(10.0, 29.0, 28.2)","(3.7, 4.0, 3.772727272727273)","(31.0, 90.0, 58.888888888888886)","(2.6, 2.88, 2.8566666666666665)","(21.0, 40.0, 33.6)"
08-01-2023 18:10:20.483086,"(5.0, 5.8, 5.76)","(8.5, 19.0, 18.5625)","(6.5, 13.0, 12.9)","(10.0, 29.0, 28.5)","(3.7, 4.0, 3.772727272727273)","(31.0, 90.0, 66.66666666666667)","(2.6, 2.88, 2.8566666666666665)","(21.0, 40.0, 33.6)"
08-01-2023 18:10:21.777518,"(5.0, 5.8, 5.76)","(8.5, 19.0, 18.5625)","(6.5, 13.0, 12.9)","(10.0, 29.0, 28.5)","(3.7, 4.0, 3.772727272727273)","(31.0, 90.0, 66.66666666666667)","(2.6, 2.88, 2.8566666666666665)","(21.0, 40.0, 33.6)"
08-01-2023 18:10:23.000866,"(5.0, 5.8, 5.76)","(8.5, 19.0, 18.5625)","(6.5, 13.0, 12.9)","(10.0, 29.0, 28.5)","(3.7, 4.0, 3.772727272727273)","(31.0, 90.0, 66.66666666666667)","(2.6, 2.88, 2.8566666666666665)","(21.0, 40.0, 33.6)"
08-01-2023 18:10:24.230545,"(5.0, 5.8, 5.76)","(8.5, 19.0, 18.5625)","(6.5, 13.0, 12.692307692307692)","(10.0, 29.0, 28.5)","(3.7, 4.0, 3.772727272727273)","(31.0, 90.0, 66.66666666666667)","(2.6, 2.88, 2.8566666666666665)","(21.0, 40.0, 33.6)"
08-01-2023 18:10:25.594833,"(5.0, 5.8, 5.76)","(8.5, 19.0, 18.5625)","(6.5, 14.0, 12.692307692307692)","(10.0, 29.0, 28.5)","(3.7, 4.0, 3.772727272727273)","(31.0, 90.0, 66.66666666666667)","(2.6, 2.88, 2.8566666666666665)","(21.0, 40.0, 33.6)"
08-01-2023 18:10:26.971183,"(5.0, 5.8, 5.76)","(8.5, 19.0, 18.5625)","(6.5, 14.0, 12.692307692307692)","(10.0, 29.0, 28.5)","(3.7, 4.0, 3.772727272727273)","(31.0, 90.0, 66.66666666666667)","(2.6, 2.88, 2.8566666666666665)","(21.0, 40.0, 33.6)"
08-01-2023 18:10:28.321008,"(5.0, 5.8, 5.76)","(8.5, 19.0, 18.5625)","(6.5, 14.0, 12.692307692307692)","(10.0, 29.0, 28.529411764705884)","(3.7, 4.0, 3.772727272727273)","(31.0, 90.0, 66.66666666666667)","(2.6, 2.88, 2.8566666666666665)","(21.0, 40.0, 33.6)"
