,Saint Kimetto,Tinker Crystal,Solar Lock,Zakai Bale,Back Pat,Aston Skipper,Zulu Ghost,Groomsman
09-01-2023 15:35:16.005337,"(3.5, 6.6, 6.3076923076923075)","(8.5, 23.0, 22.766666666666666)","(12.0, 24.0, 22.5)","(10.0, 17.0, 14.9)","(101.0, 730.0, 460.0)","(1.95, 1.94, 1.921290322580645)","(13.0, 22.0, 17.210526315789473)","(8.5, 9.6, 9.16)"
09-01-2023 15:35:17.294661,"(3.5, 6.6, 6.3076923076923075)","(8.5, 23.0, 22.766666666666666)","(12.0, 24.0, 22.5)","(10.0, 17.0, 14.9)","(101.0, 730.0, 460.0)","(1.85, 1.94, 1.9204999999999999)","(13.0, 22.0, 17.210526315789473)","(8.5, 9.6, 9.128571428571428)"
09-01-2023 15:35:18.589307,"(3.5, 6.6, 6.3076923076923075)","(8.5, 23.0, 22.766666666666666)","(12.0, 24.0, 22.5)","(10.0, 17.0, 14.9)","(101.0, 730.0, 460.0)","(1.85, 1.93, 1.8836585365853658)","(13.0, 22.0, 16.705882352941178)","(8.5, 9.6, 9.128571428571428)"
09-01-2023 15:35:19.844427,"(3.5, 6.6, 6.3076923076923075)","(8.5, 23.0, 22.766666666666666)","(12.0, 24.0, 22.5)","(10.0, 17.0, 14.9)","(101.0, 730.0, 460.0)","(1.85, 1.93, 1.8868181818181817)","(13.0, 22.0, 16.705882352941178)","(8.5, 9.6, 8.834782608695653)"
09-01-2023 15:35:21.111673,"(3.5, 6.6, 6.3076923076923075)","(8.5, 23.0, 22.766666666666666)","(12.0, 24.0, 22.5)","(10.0, 17.0, 14.9)","(101.0, 730.0, 460.0)","(1.85, 1.93, 1.8846153846153846)","(13.0, 22.0, 16.705882352941178)","(8.5, 9.6, 8.890322580645162)"
09-01-2023 15:35:22.418254,"(3.5, 6.6, 6.284848484848485)","(8.5, 23.0, 21.5)","(12.0, 24.0, 22.5)","(10.0, 17.0, 15.055555555555555)","(101.0, 730.0, 460.0)","(1.85, 1.9, 1.887741935483871)","(13.0, 22.0, 16.705882352941178)","(8.5, 9.6, 8.890322580645162)"
09-01-2023 15:35:23.724084,"(3.5, 6.6, 6.284848484848485)","(8.5, 23.0, 22.727272727272727)","(13.0, 24.0, 22.5)","(10.0, 17.0, 15.055555555555555)","(101.0, 730.0, 460.0)","(1.85, 1.92, 1.887741935483871)","(13.0, 22.0, 16.705882352941178)","(8.5, 9.6, 8.890322580645162)"
09-01-2023 15:35:25.052233,"(3.5, 6.6, 6.284848484848485)","(8.5, 23.0, 22.727272727272727)","(13.0, 24.0, 22.5)","(10.0, 17.0, 15.055555555555555)","(101.0, 730.0, 460.0)","(1.85, 1.92, 1.887741935483871)","(13.0, 22.0, 16.705882352941178)","(8.5, 9.6, 8.890322580645162)"
09-01-2023 15:35:26.294277,"(3.5, 6.6, 6.284848484848485)","(8.5, 23.0, 22.727272727272727)","(13.0, 24.0, 22.5)","(10.0, 17.0, 15.055555555555555)","(101.0, 730.0, 460.0)","(1.85, 1.92, 1.8933333333333333)","(13.0, 22.0, 16.705882352941178)","(8.5, 9.6, 9.03225806451613)"
09-01-2023 15:35:27.600666,"(3.5, 6.6, 6.333333333333333)","(8.5, 23.0, 22.842105263157894)","(13.0, 24.0, 22.5)","(10.0, 17.0, 15.055555555555555)","(101.0, 730.0, 460.0)","(1.85, 1.92, 1.8933333333333333)","(13.0, 22.0, 16.705882352941178)","(8.5, 9.6, 9.03225806451613)"
09-01-2023 15:35:28.826964,"(3.5, 6.6, 6.333333333333333)","(8.5, 23.0, 22.85)","(13.0, 24.0, 22.5)","(10.0, 17.0, 15.055555555555555)","(101.0, 730.0, 460.0)","(1.85, 1.92, 1.9333333333333333)","(13.0, 22.0, 16.705882352941178)","(8.5, 9.6, 9.03225806451613)"
09-01-2023 15:35:30.355167,"(3.6, 6.6, 6.333333333333333)","(8.5, 23.0, 22.863636363636363)","(13.0, 24.0, 22.5)","(10.0, 17.0, 15.055555555555555)","(101.0, 730.0, 460.0)","(1.85, 1.94, 1.930909090909091)","(13.0, 22.0, 16.705882352941178)","(8.5, 9.6, 8.971428571428572)"
09-01-2023 15:35:31.878305,"(3.6, 6.6, 6.333333333333333)","(8.5, 23.0, 22.863636363636363)","(13.0, 24.0, 22.5)","(10.0, 17.0, 15.055555555555555)","(101.0, 730.0, 460.0)","(1.85, 1.95, 1.930909090909091)","(13.0, 22.0, 16.705882352941178)","(8.5, 9.6, 8.971428571428572)"
09-01-2023 15:35:33.214223,"(3.6, 6.6, 6.333333333333333)","(8.5, 23.0, 22.863636363636363)","(13.0, 24.0, 22.5)","(10.0, 17.0, 15.055555555555555)","(101.0, 730.0, 460.0)","(1.85, 1.95, 1.930909090909091)","(13.0, 22.0, 17.210526315789473)","(8.5, 9.6, 8.971428571428572)"
09-01-2023 15:35:34.503856,"(3.6, 6.6, 6.333333333333333)","(8.5, 23.0, 22.863636363636363)","(13.0, 24.0, 22.5)","(10.0, 17.0, 15.055555555555555)","(101.0, 730.0, 460.0)","(1.85, 1.95, 1.930909090909091)","(13.0, 22.0, 17.210526315789473)","(8.5, 9.6, 8.971428571428572)"
09-01-2023 15:35:35.715482,"(3.6, 6.6, 6.333333333333333)","(8.5, 23.0, 22.863636363636363)","(13.0, 24.0, 22.5)","(10.0, 17.0, 15.055555555555555)","(101.0, 730.0, 460.0)","(1.85, 1.95, 1.9408695652173913)","(13.0, 22.0, 17.210526315789473)","(8.5, 9.6, 8.971428571428572)"
09-01-2023 15:35:37.118499,"(3.6, 6.6, 6.333333333333333)","(8.5, 23.0, 22.823529411764707)","(13.0, 24.0, 22.5)","(10.0, 17.0, 15.055555555555555)","(101.0, 730.0, 460.0)","(1.85, 1.95, 1.9416)","(13.0, 22.0, 17.210526315789473)","(8.5, 9.6, 9.03225806451613)"
09-01-2023 15:35:38.488307,"(3.6, 6.6, 6.303703703703704)","(8.5, 23.0, 22.823529411764707)","(13.0, 24.0, 22.5)","(10.0, 17.0, 15.055555555555555)","(101.0, 730.0, 460.0)","(1.85, 1.95, 1.9416)","(13.0, 22.0, 17.210526315789473)","(8.5, 9.6, 9.03225806451613)"
09-01-2023 15:35:39.910366,"(3.6, 6.6, 6.303703703703704)","(8.5, 23.0, 22.823529411764707)","(13.0, 24.0, 22.5)","(10.0, 17.0, 15.055555555555555)","(101.0, 730.0, 460.0)","(1.85, 1.95, 1.9416)","(13.0, 22.0, 17.210526315789473)","(8.5, 9.6, 9.03225806451613)"
09-01-2023 15:35:41.398480,"(3.6, 6.6, 6.303703703703704)","(8.5, 23.0, 22.823529411764707)","(13.0, 24.0, 22.5)","(10.0, 17.0, 15.055555555555555)","(101.0, 730.0, 460.0)","(1.85, 1.95, 1.9416)","(13.0, 22.0, 17.210526315789473)","(8.5, 9.6, 9.03225806451613)"
09-01-2023 15:35:42.757946,"(3.6, 6.6, 6.303703703703704)","(8.5, 23.0, 22.823529411764707)","(14.0, 24.0, 22.5)","(10.0, 17.0, 15.055555555555555)","(101.0, 730.0, 460.0)","(1.85, 1.95, 1.9416)","(14.0, 22.0, 17.210526315789473)","(8.5, 9.6, 9.128571428571428)"
09-01-2023 15:35:44.137642,"(3.6, 6.6, 6.303703703703704)","(8.5, 23.0, 22.823529411764707)","(14.0, 24.0, 22.5)","(10.0, 17.0, 15.055555555555555)","(101.0, 730.0, 460.0)","(1.85, 1.95, 1.9469565217391305)","(14.0, 22.0, 17.210526315789473)","(8.5, 9.6, 9.12)"
09-01-2023 15:35:45.380933,"(3.6, 6.6, 6.303703703703704)","(8.5, 23.0, 22.823529411764707)","(14.0, 24.0, 22.5)","(10.0, 17.0, 15.055555555555555)","(101.0, 730.0, 321.66666666666663)","(1.85, 1.95, 1.94)","(14.0, 22.0, 17.210526315789473)","(8.5, 9.6, 9.133333333333333)"
09-01-2023 15:35:46.678511,"(3.6, 6.6, 6.303703703703704)","(8.5, 23.0, 22.823529411764707)","(14.0, 24.0, 22.5)","(10.0, 17.0, 15.055555555555555)","(101.0, 980.0, 321.66666666666663)","(1.85, 1.95, 1.94)","(14.0, 22.0, 17.210526315789473)","(8.5, 9.6, 9.4)"
09-01-2023 15:35:47.960032,"(3.6, 6.6, 6.327272727272727)","(8.5, 23.0, 22.823529411764707)","(14.0, 24.0, 22.5)","(10.0, 17.0, 15.055555555555555)","(101.0, 730.0, 460.0)","(1.85, 1.95, 1.93)","(14.0, 22.0, 17.210526315789473)","(8.5, 9.6, 9.4)"
09-01-2023 15:35:49.293211,"(3.6, 6.6, 6.327272727272727)","(8.5, 23.0, 22.823529411764707)","(14.0, 24.0, 22.5)","(10.0, 17.0, 15.055555555555555)","(101.0, 730.0, 460.0)","(1.85, 1.95, 1.938)","(14.0, 22.0, 16.705882352941178)","(8.5, 9.6, 9.35)"
09-01-2023 15:35:51.030995,"(3.6, 6.6, 6.327272727272727)","(8.5, 23.0, 22.823529411764707)","(14.0, 24.0, 22.5)","(10.0, 17.0, 15.055555555555555)","(101.0, 730.0, 460.0)","(1.85, 1.95, 1.938)","(14.0, 22.0, 16.705882352941178)","(8.5, 9.6, 9.35)"
09-01-2023 15:35:52.322892,"(3.6, 6.6, 6.327272727272727)","(8.5, 23.0, 22.823529411764707)","(14.0, 24.0, 22.5)","(10.0, 17.0, 15.055555555555555)","(101.0, 730.0, 460.0)","(1.85, 1.95, 1.938)","(14.0, 22.0, 16.705882352941178)","(8.5, 9.6, 9.35)"
09-01-2023 15:35:53.787915,"(3.6, 6.6, 6.327272727272727)","(8.5, 23.0, 22.823529411764707)","(14.0, 24.0, 22.5)","(10.0, 17.0, 15.055555555555555)","(101.0, 730.0, 460.0)","(1.85, 1.95, 1.938)","(14.0, 22.0, 16.705882352941178)","(8.5, 9.6, 9.333333333333334)"
09-01-2023 15:35:55.203707,"(3.6, 6.6, 6.327272727272727)","(8.5, 23.0, 22.823529411764707)","(14.0, 24.0, 22.5)","(10.0, 17.0, 15.055555555555555)","(101.0, 730.0, 460.0)","(1.85, 1.95, 1.938)","(14.0, 22.0, 16.705882352941178)","(8.5, 9.6, 9.333333333333334)"
09-01-2023 15:35:56.574202,"(3.6, 6.6, 6.327272727272727)","(8.5, 23.0, 22.823529411764707)","(14.0, 24.0, 22.5)","(10.0, 17.0, 15.055555555555555)","(101.0, 730.0, 460.0)","(1.85, 1.95, 1.938)","(14.0, 22.0, 16.705882352941178)","(8.5, 9.6, 9.333333333333334)"
09-01-2023 15:35:57.911824,"(3.6, 6.6, 6.327272727272727)","(8.5, 23.0, 22.823529411764707)","(14.0, 24.0, 22.5)","(10.0, 17.0, 15.055555555555555)","(101.0, 730.0, 460.0)","(1.85, 1.95, 1.938)","(14.0, 22.0, 16.705882352941178)","(8.5, 9.6, 9.333333333333334)"
09-01-2023 15:35:59.203661,"(3.6, 6.6, 6.327272727272727)","(8.5, 23.0, 22.823529411764707)","(14.0, 24.0, 22.5)","(10.0, 17.0, 15.055555555555555)","(101.0, 730.0, 216.66666666666666)","(1.85, 1.95, 1.93)","(14.0, 22.0, 16.705882352941178)","(8.5, 9.6, 9.333333333333334)"
09-01-2023 15:36:00.469441,"(3.6, 6.6, 6.327272727272727)","(8.5, 23.0, 22.823529411764707)","(14.0, 24.0, 22.5)","(10.0, 17.0, 15.055555555555555)","(101.0, 590.0, 216.66666666666666)","(1.85, 1.95, 1.92)","(14.0, 22.0, 16.705882352941178)","(8.5, 9.6, 9.333333333333334)"
09-01-2023 15:36:01.799779,"(3.6, 6.6, 6.327272727272727)","(8.5, 23.0, 22.823529411764707)","(14.0, 24.0, 22.5)","(10.0, 17.0, 15.055555555555555)","(101.0, 590.0, 216.66666666666666)","(1.85, 1.95, 1.92)","(14.0, 22.0, 16.705882352941178)","(8.5, 9.6, 9.333333333333334)"
09-01-2023 15:36:03.355200,"(3.6, 6.6, 6.327272727272727)","(8.5, 23.0, 22.823529411764707)","(14.0, 24.0, 22.5)","(10.0, 17.0, 15.055555555555555)","(101.0, 590.0, 216.66666666666666)","(1.85, 1.95, 1.943)","(14.0, 22.0, 17.210526315789473)","(8.5, 9.6, 9.333333333333334)"
09-01-2023 15:36:05.008489,"(3.6, 6.6, 6.312)","(8.5, 23.0, 22.823529411764707)","(14.0, 24.0, 21.214285714285715)","(10.0, 17.0, 15.478260869565217)","(101.0, 590.0, 216.66666666666666)","(1.85, 1.95, 1.91)","(14.0, 22.0, 17.210526315789473)","(8.5, 9.8, 9.533333333333333)"
09-01-2023 15:36:06.499822,"(3.6, 6.6, 6.386666666666667)","(8.5, 23.0, 22.823529411764707)","(14.0, 24.0, 21.214285714285715)","(10.0, 17.0, 15.478260869565217)","(101.0, 590.0, 216.66666666666666)","(1.85, 1.94, 1.9176923076923076)","(14.0, 22.0, 17.210526315789473)","(8.5, 9.8, 9.68)"
09-01-2023 15:36:07.788225,"(3.6, 6.6, 6.431578947368421)","(8.5, 23.0, 22.823529411764707)","(14.0, 24.0, 21.214285714285715)","(10.0, 17.0, 15.541666666666666)","(101.0, 590.0, 216.66666666666666)","(1.85, 1.95, 1.9121052631578948)","(14.0, 22.0, 17.210526315789473)","(8.5, 10.0, 9.68)"
09-01-2023 15:36:08.927265,"(3.6, 6.6, 6.431578947368421)","(8.5, 23.0, 22.823529411764707)","(14.0, 24.0, 20.75)","(10.0, 17.0, 15.541666666666666)","(101.0, 590.0, 216.66666666666666)","(1.85, 1.96, 1.9121052631578948)","(14.0, 22.0, 17.210526315789473)","(8.5, 10.0, 9.68)"
09-01-2023 15:36:10.143674,"(3.6, 6.6, 6.431578947368421)","(8.5, 23.0, 22.823529411764707)","(14.0, 24.0, 20.75)","(10.0, 17.0, 15.541666666666666)","(101.0, 590.0, 216.66666666666666)","(1.85, 1.96, 1.9121052631578948)","(14.0, 22.0, 17.210526315789473)","(8.5, 10.0, 9.7)"
09-01-2023 15:36:11.406637,"(3.6, 6.6, 6.431578947368421)","(8.5, 23.0, 22.823529411764707)","(14.0, 24.0, 21.214285714285715)","(10.0, 17.0, 15.541666666666666)","(101.0, 590.0, 216.66666666666666)","(1.85, 1.96, 1.9121052631578948)","(14.0, 22.0, 17.210526315789473)","(8.5, 10.0, 9.7)"
09-01-2023 15:36:12.637952,"(3.6, 6.6, 6.431578947368421)","(8.5, 23.0, 22.823529411764707)","(14.0, 24.0, 21.214285714285715)","(10.0, 17.0, 15.541666666666666)","(101.0, 590.0, 216.66666666666666)","(1.85, 1.96, 1.9121052631578948)","(14.0, 22.0, 17.210526315789473)","(8.5, 10.0, 9.7)"
09-01-2023 15:36:13.880001,"(3.6, 6.6, 6.431578947368421)","(8.5, 23.0, 22.823529411764707)","(14.0, 24.0, 21.214285714285715)","(10.0, 17.0, 15.541666666666666)","(101.0, 590.0, 216.66666666666666)","(1.85, 1.96, 1.9121052631578948)","(14.0, 22.0, 17.210526315789473)","(8.5, 10.0, 9.7)"
09-01-2023 15:36:15.123708,"(3.6, 6.6, 6.431578947368421)","(8.5, 23.0, 22.823529411764707)","(14.0, 24.0, 20.75)","(10.0, 17.0, 15.541666666666666)","(101.0, 590.0, 216.66666666666666)","(1.85, 1.96, 1.9121052631578948)","(14.0, 22.0, 17.210526315789473)","(8.5, 10.0, 9.7)"
09-01-2023 15:36:16.311355,"(3.6, 6.6, 6.431578947368421)","(8.5, 23.0, 22.823529411764707)","(14.0, 24.0, 20.75)","(10.0, 17.0, 15.055555555555555)","(101.0, 590.0, 216.66666666666666)","(1.85, 1.96, 1.9121052631578948)","(14.0, 22.0, 17.210526315789473)","(8.5, 10.0, 9.7)"
09-01-2023 15:36:17.443403,"(3.6, 6.6, 6.431578947368421)","(8.5, 24.0, 23.764705882352942)","(14.0, 24.0, 20.75)","(10.0, 17.0, 15.055555555555555)","(101.0, 590.0, 216.66666666666666)","(1.85, 1.96, 1.9121052631578948)","(14.0, 22.0, 17.210526315789473)","(8.5, 10.0, 9.7)"
09-01-2023 15:36:18.624214,"(3.6, 6.6, 6.431578947368421)","(8.5, 24.0, 23.764705882352942)","(14.0, 24.0, 20.75)","(10.0, 17.0, 15.055555555555555)","(101.0, 590.0, 216.66666666666666)","(1.85, 1.96, 1.9121052631578948)","(14.0, 22.0, 16.705882352941178)","(8.5, 10.0, 9.7)"
09-01-2023 15:36:20.077937,"(3.6, 6.6, 6.431578947368421)","(8.5, 24.0, 23.764705882352942)","(14.0, 24.0, 20.75)","(10.0, 17.0, 15.055555555555555)","(101.0, 590.0, 216.66666666666666)","(1.85, 1.96, 1.9121052631578948)","(14.0, 22.0, 16.705882352941178)","(8.5, 10.0, 9.7)"
09-01-2023 15:36:21.512415,"(3.6, 6.6, 6.431578947368421)","(8.5, 24.0, 23.764705882352942)","(14.0, 24.0, 20.75)","(10.0, 17.0, 15.055555555555555)","(101.0, 590.0, 216.66666666666666)","(1.85, 1.96, 1.9121052631578948)","(14.0, 22.0, 16.705882352941178)","(8.5, 10.0, 9.7)"
09-01-2023 15:36:22.820353,"(3.6, 6.6, 6.431578947368421)","(8.5, 24.0, 23.764705882352942)","(14.0, 24.0, 20.75)","(10.0, 17.0, 15.055555555555555)","(101.0, 590.0, 216.66666666666666)","(1.85, 1.96, 1.9121052631578948)","(14.0, 22.0, 16.705882352941178)","(8.5, 10.0, 9.7)"
09-01-2023 15:36:24.173512,"(3.6, 6.6, 6.431578947368421)","(8.5, 24.0, 23.764705882352942)","(14.0, 24.0, 20.75)","(10.0, 17.0, 15.055555555555555)","(101.0, 590.0, 216.66666666666666)","(1.85, 1.96, 1.9121052631578948)","(14.0, 22.0, 16.705882352941178)","(8.5, 10.0, 9.7)"
09-01-2023 15:36:25.365434,"(3.6, 6.6, 6.431578947368421)","(9.0, 24.0, 23.764705882352942)","(14.0, 24.0, 20.75)","(10.0, 17.0, 15.055555555555555)","(101.0, 590.0, 216.66666666666666)","(1.85, 1.96, 1.9121052631578948)","(14.0, 22.0, 16.705882352941178)","(8.5, 10.0, 9.7)"
09-01-2023 15:36:26.542798,"(3.6, 6.6, 6.431578947368421)","(9.0, 24.0, 23.764705882352942)","(14.0, 24.0, 20.75)","(10.0, 17.0, 15.055555555555555)","(101.0, 590.0, 206.66666666666666)","(1.85, 1.96, 1.9121052631578948)","(14.0, 22.0, 16.705882352941178)","(8.5, 10.0, 9.7)"
09-01-2023 15:36:27.776808,"(3.6, 6.6, 6.431578947368421)","(9.0, 24.0, 23.764705882352942)","(14.0, 24.0, 20.75)","(10.0, 17.0, 15.055555555555555)","(101.0, 590.0, 206.66666666666666)","(1.85, 1.96, 1.9121052631578948)","(14.0, 22.0, 16.705882352941178)","(8.5, 10.0, 9.7)"
09-01-2023 15:36:28.999026,"(3.6, 6.6, 6.431578947368421)","(9.0, 24.0, 23.764705882352942)","(14.0, 24.0, 20.75)","(10.0, 17.0, 15.055555555555555)","(101.0, 590.0, 206.66666666666666)","(1.85, 1.96, 1.9121052631578948)","(14.0, 22.0, 16.705882352941178)","(8.5, 10.0, 9.7)"
09-01-2023 15:36:30.362658,"(3.6, 6.6, 6.431578947368421)","(9.0, 24.0, 23.764705882352942)","(14.0, 24.0, 20.75)","(10.0, 17.0, 15.055555555555555)","(101.0, 590.0, 206.66666666666666)","(1.85, 1.96, 1.9121052631578948)","(14.0, 22.0, 16.705882352941178)","(8.5, 10.0, 9.7)"
09-01-2023 15:36:31.770459,"(3.6, 6.6, 6.431578947368421)","(9.0, 24.0, 23.764705882352942)","(14.0, 24.0, 20.75)","(10.0, 17.0, 15.055555555555555)","(101.0, 590.0, 206.66666666666666)","(1.85, 1.96, 1.9121052631578948)","(14.0, 22.0, 16.705882352941178)","(8.5, 10.0, 9.7)"
09-01-2023 15:36:33.048760,"(3.6, 6.6, 6.431578947368421)","(9.0, 24.0, 23.764705882352942)","(14.0, 24.0, 20.75)","(10.0, 17.0, 15.055555555555555)","(101.0, 590.0, 206.66666666666666)","(1.85, 1.96, 1.9121052631578948)","(14.0, 22.0, 16.75)","(8.5, 10.0, 9.7)"
09-01-2023 15:36:34.242069,"(3.6, 6.6, 6.431578947368421)","(9.0, 24.0, 23.764705882352942)","(14.0, 24.0, 20.75)","(10.0, 17.0, 15.055555555555555)","(101.0, 590.0, 206.66666666666666)","(1.85, 1.96, 1.9121052631578948)","(14.0, 22.0, 17.210526315789473)","(8.5, 10.0, 9.7)"
09-01-2023 15:36:35.448082,"(3.6, 6.6, 6.376)","(9.0, 24.0, 23.764705882352942)","(14.0, 24.0, 20.75)","(10.0, 17.0, 15.055555555555555)","(101.0, 590.0, 236.78571428571428)","(1.85, 1.96, 1.9121052631578948)","(14.0, 22.0, 17.210526315789473)","(8.5, 10.0, 9.7)"
09-01-2023 15:36:36.581118,"(3.6, 6.6, 6.4)","(9.0, 24.0, 23.764705882352942)","(14.0, 24.0, 20.75)","(10.0, 17.0, 15.055555555555555)","(101.0, 590.0, 232.22222222222223)","(1.85, 1.96, 1.9121052631578948)","(14.0, 22.0, 17.210526315789473)","(8.5, 10.0, 9.7)"
09-01-2023 15:36:37.691153,"(3.6, 6.6, 6.40952380952381)","(9.0, 24.0, 23.764705882352942)","(14.0, 24.0, 20.75)","(10.0, 17.0, 15.055555555555555)","(101.0, 590.0, 232.22222222222223)","(1.85, 1.96, 1.918)","(14.0, 22.0, 17.210526315789473)","(8.5, 10.0, 9.8)"
09-01-2023 15:36:38.797124,"(3.6, 6.6, 6.377777777777777)","(9.0, 24.0, 23.764705882352942)","(14.0, 24.0, 20.75)","(10.0, 17.0, 15.055555555555555)","(101.0, 590.0, 232.22222222222223)","(1.85, 1.96, 1.918)","(14.0, 22.0, 17.210526315789473)","(8.5, 10.0, 9.8)"
09-01-2023 15:36:39.918687,"(3.6, 6.6, 6.377777777777777)","(9.0, 24.0, 23.764705882352942)","(14.0, 24.0, 21.0)","(10.0, 17.0, 15.055555555555555)","(101.0, 590.0, 232.22222222222223)","(1.85, 1.96, 1.918)","(14.0, 22.0, 17.210526315789473)","(8.5, 10.0, 9.8)"
09-01-2023 15:36:40.983344,"(3.6, 6.4, 6.126315789473685)","(9.0, 24.0, 23.764705882352942)","(14.0, 24.0, 22.105263157894736)","(10.0, 17.0, 15.055555555555555)","(101.0, 590.0, 232.22222222222223)","(1.85, 1.96, 1.918)","(14.0, 22.0, 17.210526315789473)","(8.5, 10.0, 9.8)"
09-01-2023 15:36:42.030845,"(3.6, 6.4, 6.184615384615385)","(9.0, 24.0, 23.764705882352942)","(14.0, 24.0, 22.2)","(10.0, 17.0, 15.055555555555555)","(101.0, 590.0, 268.0)","(1.85, 1.96, 1.918)","(14.0, 22.0, 17.210526315789473)","(8.5, 10.0, 9.8)"
09-01-2023 15:36:43.123449,"(3.6, 6.4, 6.184615384615385)","(9.0, 24.0, 23.764705882352942)","(14.0, 24.0, 22.2)","(10.0, 17.0, 15.055555555555555)","(101.0, 590.0, 268.0)","(1.85, 1.96, 1.918)","(14.0, 22.0, 17.210526315789473)","(8.5, 10.0, 9.8)"
09-01-2023 15:36:44.282747,"(3.6, 6.4, 6.184615384615385)","(9.0, 24.0, 23.764705882352942)","(14.0, 24.0, 22.2)","(10.0, 17.0, 15.055555555555555)","(101.0, 590.0, 268.0)","(1.85, 1.96, 1.9366666666666665)","(14.0, 22.0, 17.210526315789473)","(8.5, 10.0, 9.8)"
09-01-2023 15:36:45.416187,"(3.6, 6.4, 6.184615384615385)","(9.0, 24.0, 23.764705882352942)","(14.0, 24.0, 22.2)","(10.0, 17.0, 15.055555555555555)","(101.0, 590.0, 278.38709677419354)","(1.85, 1.95, 1.9366666666666665)","(14.0, 22.0, 17.210526315789473)","(8.5, 10.0, 9.8)"
09-01-2023 15:36:46.598511,"(3.6, 6.4, 6.184615384615385)","(9.0, 24.0, 23.764705882352942)","(14.0, 24.0, 22.2)","(10.0, 17.0, 15.055555555555555)","(101.0, 590.0, 278.38709677419354)","(1.85, 1.95, 1.9323076923076923)","(14.0, 22.0, 17.210526315789473)","(8.5, 10.0, 9.8)"
09-01-2023 15:36:47.753252,"(3.6, 6.4, 6.1454545454545455)","(9.0, 24.0, 23.764705882352942)","(14.0, 24.0, 21.0)","(10.0, 17.0, 15.055555555555555)","(101.0, 590.0, 278.38709677419354)","(1.85, 1.97, 1.9376923076923076)","(14.0, 22.0, 16.75)","(8.5, 10.0, 9.8)"
09-01-2023 15:36:48.841587,"(3.6, 6.4, 6.1454545454545455)","(9.0, 24.0, 23.764705882352942)","(14.0, 24.0, 22.263157894736842)","(10.0, 17.0, 15.055555555555555)","(101.0, 590.0, 278.38709677419354)","(1.85, 1.97, 1.9466666666666665)","(14.0, 22.0, 16.705882352941178)","(8.5, 10.0, 9.8)"
09-01-2023 15:36:49.926892,"(3.6, 6.4, 6.12)","(9.0, 24.0, 23.764705882352942)","(14.0, 24.0, 22.565217391304348)","(10.0, 17.0, 15.11111111111111)","(101.0, 590.0, 278.38709677419354)","(1.85, 1.97, 1.9466666666666665)","(14.0, 22.0, 17.333333333333332)","(8.5, 10.0, 9.933333333333334)"
09-01-2023 15:36:51.060408,"(3.6, 6.4, 6.092307692307692)","(9.0, 24.0, 22.5)","(14.0, 24.0, 22.565217391304348)","(10.0, 17.0, 15.25)","(101.0, 590.0, 212.8)","(1.85, 1.97, 1.9376923076923076)","(14.0, 21.0, 17.5)","(8.5, 10.0, 9.933333333333334)"
09-01-2023 15:36:52.223321,"(3.6, 6.4, 6.092307692307692)","(9.0, 24.0, 23.75)","(14.0, 24.0, 22.5)","(10.0, 17.0, 15.25)","(101.0, 590.0, 253.21428571428572)","(1.85, 1.97, 1.951578947368421)","(14.0, 18.5, 17.5)","(8.5, 10.0, 9.933333333333334)"
09-01-2023 15:36:53.411905,"(3.6, 6.4, 6.070588235294117)","(9.0, 24.0, 23.75)","(14.0, 24.0, 22.5)","(10.0, 17.0, 15.25)","(101.0, 590.0, 253.21428571428572)","(1.85, 1.97, 1.9565384615384616)","(14.0, 18.5, 17.5)","(8.5, 10.0, 9.933333333333334)"
09-01-2023 15:36:54.600062,"(3.6, 6.4, 6.070588235294117)","(9.0, 24.0, 23.75)","(14.0, 24.0, 22.5)","(10.0, 17.0, 15.352941176470589)","(101.0, 590.0, 253.21428571428572)","(1.85, 1.97, 1.9565384615384616)","(14.0, 18.5, 17.5)","(8.5, 10.0, 9.933333333333334)"
09-01-2023 15:36:55.809062,"(3.6, 6.4, 6.070588235294117)","(9.0, 24.0, 23.75)","(14.0, 24.0, 22.5)","(10.0, 17.0, 15.352941176470589)","(101.0, 590.0, 253.21428571428572)","(1.85, 1.97, 1.9565384615384616)","(14.0, 18.5, 17.5)","(8.5, 10.0, 9.933333333333334)"
09-01-2023 15:36:57.027594,"(3.6, 6.4, 6.070588235294117)","(9.0, 24.0, 23.75)","(14.0, 24.0, 22.5)","(10.0, 17.0, 15.352941176470589)","(101.0, 590.0, 253.21428571428572)","(1.85, 1.97, 1.9533333333333334)","(14.0, 18.5, 17.5)","(8.5, 10.0, 9.933333333333334)"
09-01-2023 15:36:58.133731,"(3.6, 6.4, 6.085714285714285)","(9.0, 24.0, 23.75)","(14.0, 24.0, 22.5)","(10.0, 17.0, 15.352941176470589)","(101.0, 590.0, 253.21428571428572)","(1.85, 1.97, 1.9533333333333334)","(14.0, 18.5, 17.5)","(8.5, 10.0, 9.933333333333334)"
09-01-2023 15:36:59.275412,"(3.6, 6.4, 6.085714285714285)","(9.0, 24.0, 23.75)","(14.0, 24.0, 22.5)","(10.0, 17.0, 15.352941176470589)","(101.0, 590.0, 253.21428571428572)","(1.85, 1.97, 1.9533333333333334)","(14.0, 18.5, 17.5)","(8.5, 10.0, 9.933333333333334)"
