,Sweet Hummer,Blue Cod,Miss Fischer,Sweet Silver,Boudicca,Thrilling Vespa
11-01-2023 12:28:28.805998,"(2.35, 2.98, 2.6066666666666665)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 76.66666666666667)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:28:29.878025,"(2.35, 2.98, 2.6066666666666665)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 76.66666666666667)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:28:30.819167,"(2.35, 2.98, 2.6066666666666665)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 76.66666666666667)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:28:31.673218,"(2.35, 2.98, 2.6066666666666665)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 76.66666666666667)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:28:32.692879,"(2.35, 2.98, 2.6066666666666665)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 76.66666666666667)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:28:33.747279,"(2.35, 2.98, 2.6066666666666665)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 76.66666666666667)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:28:34.806743,"(2.35, 2.98, 2.6066666666666665)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 76.66666666666667)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:28:35.871188,"(2.35, 2.98, 2.8345454545454545)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 76.66666666666667)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:28:36.814118,"(2.35, 2.98, 2.8345454545454545)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 76.66666666666667)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:28:37.838500,"(2.35, 2.98, 2.8345454545454545)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 76.66666666666667)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:28:38.849302,"(2.35, 2.98, 2.8345454545454545)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 76.66666666666667)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:28:39.871258,"(2.35, 2.98, 2.8345454545454545)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 76.66666666666667)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:28:40.882770,"(2.35, 2.98, 2.8345454545454545)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 76.66666666666667)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:28:41.924330,"(2.35, 2.98, 2.8345454545454545)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 76.66666666666667)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:28:42.971275,"(2.35, 2.98, 2.8345454545454545)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 76.66666666666667)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:28:43.989760,"(2.35, 2.98, 2.8345454545454545)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 76.66666666666667)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:28:45.064382,"(2.35, 2.98, 2.8345454545454545)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 76.66666666666667)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:28:45.993782,"(2.35, 2.98, 2.8345454545454545)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 76.66666666666667)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:28:47.034139,"(2.35, 2.98, 2.8345454545454545)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 76.66666666666667)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:28:48.067192,"(2.35, 2.98, 2.8345454545454545)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 76.66666666666667)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:28:49.204589,"(2.35, 2.98, 2.8345454545454545)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 76.66666666666667)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:28:50.288889,"(2.35, 2.98, 2.8345454545454545)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 76.66666666666667)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:28:51.376989,"(2.35, 2.98, 2.8648484848484848)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 76.66666666666667)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:28:52.357386,"(2.35, 2.98, 2.8648484848484848)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 76.66666666666667)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:28:53.444372,"(2.35, 2.98, 2.7133333333333334)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 76.66666666666667)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:28:54.533024,"(2.35, 2.98, 2.7133333333333334)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 76.66666666666667)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:28:55.544814,"(2.35, 2.98, 2.7133333333333334)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 76.66666666666667)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:28:56.676242,"(2.35, 2.98, 2.7133333333333334)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 76.66666666666667)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:28:57.712388,"(2.35, 2.98, 2.7133333333333334)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 76.66666666666667)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:28:58.778993,"(2.35, 2.98, 2.7133333333333334)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 76.66666666666667)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:28:59.768948,"(2.35, 2.98, 2.7133333333333334)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 76.66666666666667)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:00.725659,"(2.35, 2.98, 2.7133333333333334)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 76.66666666666667)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:01.763623,"(2.35, 2.98, 2.7133333333333334)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 76.66666666666667)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:02.886947,"(2.35, 2.98, 2.7133333333333334)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 76.66666666666667)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:04.014683,"(2.35, 2.98, 2.7133333333333334)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:05.069794,"(2.35, 2.98, 2.7133333333333334)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:06.197745,"(2.35, 2.98, 2.7133333333333334)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:07.258333,"(2.35, 2.98, 2.7133333333333334)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:08.324405,"(2.35, 2.98, 2.7133333333333334)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:09.655399,"(2.35, 2.98, 2.7133333333333334)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:10.888291,"(2.35, 2.98, 2.7133333333333334)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:12.330493,"(2.35, 2.98, 2.7133333333333334)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:13.458576,"(2.35, 2.98, 2.7133333333333334)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:14.439191,"(2.35, 2.98, 2.7133333333333334)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:15.521387,"(2.35, 2.98, 2.7133333333333334)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:16.748335,"(2.35, 2.98, 2.7133333333333334)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:17.829801,"(2.35, 2.98, 2.7133333333333334)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:18.863931,"(2.35, 2.98, 2.7133333333333334)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:19.887569,"(2.35, 2.98, 2.7133333333333334)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:20.825932,"(2.35, 2.98, 2.5025806451612906)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:21.881981,"(2.35, 2.98, 2.5025806451612906)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:23.009654,"(2.35, 2.98, 2.5025806451612906)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:24.110522,"(2.35, 2.98, 2.5025806451612906)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:25.278815,"(2.35, 2.98, 2.5025806451612906)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:26.478355,"(2.35, 2.98, 2.5025806451612906)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:27.502073,"(2.35, 2.98, 2.5025806451612906)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:28.535043,"(2.35, 2.98, 2.5025806451612906)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 5.081818181818182)"
11-01-2023 12:29:29.534343,"(2.35, 2.98, 2.5025806451612906)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.8, 4.99090909090909)"
11-01-2023 12:29:30.626062,"(2.35, 2.98, 2.5025806451612906)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:31.582465,"(2.35, 2.98, 2.5025806451612906)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:32.587223,"(2.35, 2.98, 2.5025806451612906)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:33.648803,"(2.35, 2.98, 2.5025806451612906)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:34.681984,"(2.35, 2.98, 2.5025806451612906)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:35.624379,"(2.35, 2.98, 2.5025806451612906)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:36.529095,"(2.35, 2.98, 2.5025806451612906)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:37.563000,"(2.35, 2.98, 2.5025806451612906)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:38.604077,"(2.35, 2.98, 2.5025806451612906)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:39.560964,"(2.35, 2.98, 2.5025806451612906)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:40.424376,"(2.35, 2.98, 2.5025806451612906)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:41.348037,"(2.35, 2.98, 2.5025806451612906)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:42.361202,"(2.35, 2.98, 2.5025806451612906)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:43.475343,"(2.35, 2.98, 2.5025806451612906)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:44.431102,"(2.35, 2.98, 2.5025806451612906)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:45.498660,"(2.35, 2.98, 2.5025806451612906)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:46.504840,"(2.35, 2.98, 2.5025806451612906)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:47.439682,"(2.35, 2.98, 2.5025806451612906)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:48.492979,"(2.35, 2.98, 2.5025806451612906)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:49.490591,"(2.35, 2.98, 2.5025806451612906)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:50.475479,"(2.35, 2.98, 2.7203508771929825)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:51.406785,"(2.35, 2.98, 2.7203508771929825)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:52.368854,"(2.35, 2.98, 2.7203508771929825)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:53.390543,"(2.35, 2.98, 2.7203508771929825)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:54.432492,"(2.35, 2.98, 2.7203508771929825)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:55.437546,"(2.35, 2.98, 2.7203508771929825)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:56.762438,"(2.35, 2.98, 2.7203508771929825)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:57.789692,"(2.35, 2.98, 2.7203508771929825)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:58.786724,"(2.35, 2.98, 2.7203508771929825)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:29:59.785691,"(2.35, 2.98, 2.7203508771929825)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:30:00.750318,"(2.35, 2.98, 2.7203508771929825)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:30:01.713358,"(2.35, 2.98, 2.7203508771929825)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:30:02.662976,"(2.35, 2.98, 2.7203508771929825)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 3.353)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:30:03.609799,"(2.35, 2.98, 2.7203508771929825)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.2, 2.912)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:30:04.610458,"(2.35, 2.98, 2.7203508771929825)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.6, 2.9774545454545454)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:30:05.600577,"(2.35, 2.98, 2.7203508771929825)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.6, 2.944727272727273)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:30:06.581627,"(2.35, 2.98, 2.7203508771929825)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.4, 2.944727272727273)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:30:07.463775,"(2.35, 2.98, 2.7203508771929825)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.4, 2.944727272727273)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:30:08.421801,"(2.35, 2.98, 2.7203508771929825)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.4, 2.944727272727273)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:30:09.380183,"(2.35, 2.98, 2.7203508771929825)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.4, 2.944727272727273)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:30:10.454736,"(2.35, 2.98, 2.7203508771929825)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.4, 3.63)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:30:11.575385,"(2.35, 2.98, 2.7203508771929825)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.6, 3.63)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:30:12.667326,"(2.35, 2.98, 2.7203508771929825)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.6, 3.63)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:30:13.665946,"(2.35, 2.98, 2.7203508771929825)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.6, 3.63)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
11-01-2023 12:30:14.625133,"(2.35, 2.98, 2.7203508771929825)","(16.0, 140.0, 87.70833333333334)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.6, 3.63)","(11.0, 25.0, 23.266666666666666)","(3.7, 6.6, 4.99090909090909)"
