,Angry Ann,Swiper Taz,Ballina,Misbehaved,Urana Blazer,Coopers Mate,Fabulous Victor,Slingshot Yo Yo
11-01-2023 14:21:13.677445,"(2.0, 3.1, 3.0083333333333333)","(5.5, 5.9, 5.7)","(4.2, 5.0, 4.625)","(10.0, 13.0, 11.428571428571429)","(31.0, 80.0, 42.285714285714285)","(11.0, 16.0, 12.85)","(6.5, 13.0, 12.5)","(61.0, 80.0, 75.3125)"
11-01-2023 14:21:14.791180,"(2.0, 3.1, 3.0083333333333333)","(5.5, 5.9, 5.7)","(4.2, 5.0, 4.625)","(10.0, 13.0, 11.428571428571429)","(31.0, 80.0, 42.285714285714285)","(11.0, 16.0, 12.85)","(6.5, 13.0, 12.5)","(61.0, 80.0, 75.3125)"
11-01-2023 14:21:15.885318,"(2.0, 3.1, 3.0083333333333333)","(5.5, 5.9, 5.7)","(4.2, 5.0, 4.625)","(10.0, 13.0, 11.428571428571429)","(31.0, 80.0, 42.285714285714285)","(11.0, 16.0, 12.85)","(6.5, 13.0, 12.5)","(61.0, 80.0, 75.3125)"
11-01-2023 14:21:16.997732,"(2.0, 3.1, 3.0083333333333333)","(5.5, 5.9, 5.7)","(4.2, 5.0, 4.625)","(10.0, 13.0, 11.428571428571429)","(31.0, 80.0, 42.285714285714285)","(11.0, 16.0, 12.85)","(6.5, 13.0, 12.5)","(61.0, 80.0, 75.3125)"
11-01-2023 14:21:18.132735,"(2.0, 3.1, 3.0083333333333333)","(5.5, 5.9, 5.7)","(4.2, 5.0, 4.625)","(10.0, 13.0, 11.428571428571429)","(31.0, 80.0, 42.285714285714285)","(11.0, 16.0, 12.85)","(6.5, 13.0, 12.5)","(61.0, 80.0, 75.3125)"
11-01-2023 14:21:19.231536,"(2.0, 3.1, 3.0083333333333333)","(5.5, 5.9, 5.7)","(4.2, 5.0, 4.625)","(10.0, 13.0, 11.428571428571429)","(31.0, 80.0, 42.285714285714285)","(11.0, 16.0, 12.85)","(6.5, 13.0, 13.1)","(61.0, 80.0, 75.0)"
11-01-2023 14:21:20.479257,"(2.0, 3.1, 3.0083333333333333)","(5.5, 5.9, 5.7)","(4.2, 5.0, 4.623529411764705)","(10.0, 13.0, 11.90909090909091)","(31.0, 80.0, 55.5)","(11.0, 16.0, 12.85)","(6.5, 14.5, 13.1)","(61.0, 80.0, 75.3125)"
11-01-2023 14:21:21.670729,"(2.0, 3.1, 3.0083333333333333)","(5.5, 5.9, 5.7)","(4.2, 5.0, 4.623529411764705)","(10.0, 13.0, 11.90909090909091)","(31.0, 75.0, 39.9)","(11.0, 16.0, 12.625)","(6.5, 14.5, 13.386363636363637)","(61.0, 80.0, 75.3125)"
11-01-2023 14:21:22.774238,"(2.0, 3.1, 3.0083333333333333)","(5.5, 5.9, 5.7)","(4.2, 5.0, 4.623529411764705)","(10.0, 13.0, 11.90909090909091)","(31.0, 75.0, 39.9)","(11.0, 16.0, 14.333333333333334)","(6.5, 14.5, 13.386363636363637)","(61.0, 80.0, 75.3125)"
11-01-2023 14:21:23.826224,"(2.0, 3.1, 3.0083333333333333)","(5.5, 5.9, 5.7)","(4.2, 5.0, 4.623529411764705)","(10.0, 13.0, 11.90909090909091)","(31.0, 75.0, 39.9)","(11.0, 15.5, 14.153846153846153)","(6.5, 14.5, 13.386363636363637)","(61.0, 80.0, 75.3125)"
11-01-2023 14:21:24.863871,"(2.0, 3.1, 3.0083333333333333)","(5.5, 5.9, 5.7)","(4.2, 5.0, 4.623529411764705)","(10.0, 13.0, 11.90909090909091)","(31.0, 75.0, 39.9)","(11.0, 15.5, 12.823529411764707)","(6.5, 14.5, 13.386363636363637)","(61.0, 80.0, 75.3125)"
11-01-2023 14:21:25.911043,"(2.0, 3.1, 3.0083333333333333)","(5.5, 5.9, 5.7)","(4.2, 5.0, 4.623529411764705)","(10.0, 13.0, 11.90909090909091)","(31.0, 75.0, 39.9)","(11.0, 15.5, 13.2)","(6.5, 14.5, 13.01923076923077)","(61.0, 80.0, 75.3125)"
11-01-2023 14:21:26.970130,"(2.0, 3.1, 3.0083333333333333)","(5.5, 5.9, 5.7)","(4.2, 5.0, 4.623529411764705)","(10.0, 13.0, 11.90909090909091)","(31.0, 75.0, 39.9)","(11.0, 15.0, 13.043478260869565)","(6.5, 14.5, 13.386363636363637)","(61.0, 80.0, 75.3125)"
11-01-2023 14:21:28.158485,"(2.0, 3.1, 3.0083333333333333)","(5.5, 5.9, 5.7)","(4.2, 5.0, 4.623529411764705)","(10.0, 13.0, 11.90909090909091)","(31.0, 75.0, 39.9)","(11.0, 15.0, 12.533333333333333)","(6.5, 14.5, 13.386363636363637)","(61.0, 80.0, 75.3125)"
11-01-2023 14:21:29.330385,"(2.0, 3.1, 3.0083333333333333)","(5.5, 5.9, 5.825)","(4.2, 5.0, 4.623529411764705)","(10.0, 13.0, 11.90909090909091)","(31.0, 75.0, 39.9)","(11.0, 15.0, 12.533333333333333)","(6.5, 14.5, 13.386363636363637)","(61.0, 80.0, 75.3125)"
11-01-2023 14:21:30.488338,"(2.0, 3.1, 3.0083333333333333)","(5.5, 5.9, 5.825)","(4.2, 5.0, 4.623529411764705)","(10.0, 13.0, 11.90909090909091)","(31.0, 75.0, 39.9)","(11.0, 15.0, 12.533333333333333)","(6.5, 14.5, 13.386363636363637)","(61.0, 80.0, 75.3125)"
11-01-2023 14:21:31.610364,"(2.0, 3.1, 3.0083333333333333)","(5.5, 5.9, 5.825)","(4.2, 5.0, 4.623529411764705)","(10.0, 13.0, 11.90909090909091)","(31.0, 75.0, 39.9)","(11.0, 15.0, 12.533333333333333)","(6.5, 14.5, 13.01923076923077)","(61.0, 80.0, 75.3125)"
11-01-2023 14:21:32.657038,"(2.0, 3.1, 3.0083333333333333)","(5.5, 5.9, 5.825)","(4.2, 5.0, 4.623529411764705)","(10.0, 13.0, 11.90909090909091)","(31.0, 75.0, 39.9)","(11.0, 15.0, 12.477272727272727)","(6.5, 14.5, 13.386363636363637)","(61.0, 80.0, 75.3125)"
11-01-2023 14:21:33.715466,"(2.0, 3.1, 3.0083333333333333)","(5.5, 5.9, 5.825)","(4.2, 5.0, 4.623529411764705)","(10.0, 13.0, 11.90909090909091)","(31.0, 75.0, 39.9)","(11.0, 15.0, 12.477272727272727)","(6.5, 14.5, 13.386363636363637)","(61.0, 80.0, 75.3125)"
11-01-2023 14:21:34.783135,"(2.0, 3.1, 3.0083333333333333)","(5.5, 5.9, 5.825)","(4.2, 5.0, 4.623529411764705)","(10.0, 13.0, 11.90909090909091)","(31.0, 75.0, 39.9)","(11.0, 15.0, 12.477272727272727)","(6.5, 14.5, 13.386363636363637)","(61.0, 80.0, 75.3125)"
11-01-2023 14:21:35.859019,"(2.0, 3.1, 3.0083333333333333)","(5.5, 5.9, 5.825)","(4.2, 5.0, 4.623529411764705)","(10.0, 13.0, 11.90909090909091)","(31.0, 75.0, 39.9)","(11.0, 15.0, 12.477272727272727)","(6.5, 14.5, 13.386363636363637)","(61.0, 80.0, 75.3125)"
11-01-2023 14:21:37.006302,"(2.0, 3.1, 3.0083333333333333)","(5.5, 5.9, 5.825)","(4.2, 5.0, 4.623529411764705)","(10.0, 13.0, 11.90909090909091)","(31.0, 75.0, 39.9)","(11.0, 15.0, 12.477272727272727)","(6.5, 14.5, 13.386363636363637)","(61.0, 80.0, 75.0)"
11-01-2023 14:21:38.262800,"(2.0, 3.1, 3.0083333333333333)","(5.5, 5.9, 5.825)","(4.2, 5.0, 4.623529411764705)","(10.0, 13.0, 11.90909090909091)","(31.0, 75.0, 39.54545454545455)","(11.0, 15.0, 12.477272727272727)","(6.5, 14.5, 13.01923076923077)","(61.0, 80.0, 75.3125)"
11-01-2023 14:21:39.423911,"(2.0, 3.1, 3.0083333333333333)","(5.5, 5.9, 5.825)","(4.2, 5.0, 4.623529411764705)","(10.0, 13.0, 11.90909090909091)","(31.0, 75.0, 39.54545454545455)","(11.0, 15.0, 12.477272727272727)","(6.5, 14.5, 13.386363636363637)","(61.0, 80.0, 75.3125)"
11-01-2023 14:21:40.576379,"(2.0, 3.1, 3.0083333333333333)","(5.5, 5.9, 5.825)","(4.2, 5.0, 4.623529411764705)","(10.0, 13.0, 11.90909090909091)","(31.0, 75.0, 39.54545454545455)","(11.0, 15.0, 12.477272727272727)","(6.5, 14.5, 13.386363636363637)","(61.0, 80.0, 75.3125)"
11-01-2023 14:21:41.648019,"(2.0, 3.1, 3.0083333333333333)","(5.5, 5.9, 5.825)","(4.2, 5.0, 4.623529411764705)","(10.0, 13.0, 11.90909090909091)","(31.0, 75.0, 50.5)","(11.0, 15.0, 12.477272727272727)","(6.5, 14.5, 13.386363636363637)","(61.0, 80.0, 75.3125)"
11-01-2023 14:21:42.787789,"(2.0, 3.1, 3.0083333333333333)","(5.5, 5.9, 5.825)","(4.2, 5.0, 4.623529411764705)","(10.0, 13.0, 11.90909090909091)","(31.0, 65.0, 50.5)","(11.0, 15.0, 12.477272727272727)","(6.5, 14.5, 13.386363636363637)","(61.0, 80.0, 72.5)"
11-01-2023 14:21:43.877590,"(2.0, 3.1, 3.0055555555555555)","(5.5, 5.9, 5.862500000000001)","(4.2, 5.0, 4.623529411764705)","(10.0, 13.0, 11.90909090909091)","(31.0, 65.0, 50.5)","(11.0, 15.0, 12.477272727272727)","(6.5, 14.5, 13.386363636363637)","(61.0, 80.0, 72.5)"
11-01-2023 14:21:45.034185,"(2.0, 3.1, 3.0055555555555555)","(5.5, 5.9, 5.862500000000001)","(4.2, 5.0, 4.623529411764705)","(10.0, 13.0, 11.90909090909091)","(31.0, 65.0, 38.9)","(11.0, 15.0, 12.477272727272727)","(6.5, 14.5, 13.386363636363637)","(61.0, 80.0, 72.5)"
11-01-2023 14:21:46.167077,"(2.0, 3.1, 3.0055555555555555)","(5.5, 5.9, 5.862500000000001)","(4.2, 5.0, 4.623529411764705)","(10.0, 13.0, 11.90909090909091)","(31.0, 65.0, 38.63636363636363)","(11.0, 15.0, 12.477272727272727)","(6.5, 14.5, 13.386363636363637)","(61.0, 80.0, 72.5)"
11-01-2023 14:21:47.365436,"(2.0, 3.1, 3.0055555555555555)","(5.5, 5.9, 5.833333333333334)","(4.2, 5.0, 4.623529411764705)","(10.0, 13.0, 11.90909090909091)","(31.0, 65.0, 39.22222222222222)","(11.0, 15.0, 12.477272727272727)","(6.5, 14.5, 13.386363636363637)","(61.0, 80.0, 72.5)"
11-01-2023 14:21:48.595504,"(2.0, 3.1, 3.0055555555555555)","(5.5, 5.9, 5.833333333333334)","(4.2, 5.0, 4.623529411764705)","(10.0, 13.0, 11.90909090909091)","(31.0, 60.0, 45.5)","(11.0, 15.0, 12.477272727272727)","(6.5, 14.5, 13.045454545454545)","(61.0, 80.0, 72.5)"
11-01-2023 14:21:49.740797,"(2.0, 3.1, 3.0055555555555555)","(5.0, 5.9, 5.74)","(4.2, 5.0, 4.623529411764705)","(10.0, 13.0, 12.454545454545455)","(31.0, 55.0, 38.666666666666664)","(11.0, 15.0, 12.638297872340425)","(6.5, 14.0, 13.368421052631579)","(61.0, 80.0, 72.5)"
11-01-2023 14:21:50.809594,"(2.0, 3.05, 2.9877777777777776)","(5.0, 5.9, 5.74)","(4.2, 5.0, 4.623529411764705)","(10.0, 13.0, 12.454545454545455)","(31.0, 60.0, 38.375)","(11.0, 15.0, 12.638297872340425)","(6.5, 14.0, 13.368421052631579)","(61.0, 80.0, 72.5)"
11-01-2023 14:21:51.846854,"(2.0, 3.05, 2.9877777777777776)","(5.0, 5.9, 5.716666666666667)","(4.2, 5.0, 4.623529411764705)","(10.0, 13.0, 12.454545454545455)","(31.0, 55.0, 38.375)","(11.0, 15.0, 12.638297872340425)","(6.5, 14.0, 13.8125)","(61.0, 80.0, 72.5)"
11-01-2023 14:21:52.968853,"(2.0, 3.05, 2.9877777777777776)","(5.0, 5.9, 5.716666666666667)","(4.2, 5.0, 4.623529411764705)","(10.0, 13.0, 12.478260869565217)","(31.0, 55.0, 38.375)","(11.0, 15.0, 12.638297872340425)","(6.5, 14.0, 13.8125)","(61.0, 80.0, 72.5)"
11-01-2023 14:21:54.159764,"(2.0, 3.05, 2.9877777777777776)","(5.0, 5.9, 5.716666666666667)","(4.2, 5.0, 4.623529411764705)","(10.0, 13.0, 12.5)","(31.0, 55.0, 38.375)","(11.0, 15.0, 12.638297872340425)","(6.5, 14.0, 13.8125)","(61.0, 80.0, 72.5)"
11-01-2023 14:21:55.488297,"(2.0, 3.05, 2.9877777777777776)","(5.0, 5.9, 5.716666666666667)","(4.2, 5.0, 4.623529411764705)","(10.0, 13.0, 12.5)","(31.0, 55.0, 38.375)","(11.0, 15.0, 12.638297872340425)","(6.5, 14.0, 13.8125)","(61.0, 80.0, 72.5)"
11-01-2023 14:21:56.699663,"(2.0, 3.05, 2.9877777777777776)","(5.0, 5.9, 5.716666666666667)","(4.2, 5.0, 4.623529411764705)","(10.0, 13.0, 12.5)","(31.0, 55.0, 39.166666666666664)","(11.0, 15.0, 13.41304347826087)","(6.5, 14.0, 13.205882352941178)","(61.0, 80.0, 75.3125)"
11-01-2023 14:21:58.004029,"(2.0, 3.05, 3.0149999999999997)","(5.0, 5.7, 5.682)","(4.2, 5.0, 4.623529411764705)","(10.0, 13.0, 12.5)","(31.0, 55.0, 39.166666666666664)","(11.0, 14.5, 13.25)","(6.5, 13.5, 13.205882352941178)","(61.0, 80.0, 75.3125)"
11-01-2023 14:21:59.145564,"(2.0, 3.05, 3.0149999999999997)","(5.0, 5.7, 5.682)","(4.2, 5.0, 4.623529411764705)","(10.0, 13.0, 12.5)","(31.0, 55.0, 39.166666666666664)","(11.0, 14.5, 12.66326530612245)","(6.5, 13.5, 13.205882352941178)","(61.0, 80.0, 75.3125)"
11-01-2023 14:22:00.185486,"(2.0, 3.05, 3.0149999999999997)","(5.0, 5.7, 5.67843137254902)","(4.2, 5.0, 4.623529411764705)","(10.0, 13.0, 12.5)","(31.0, 55.0, 39.166666666666664)","(11.0, 14.5, 12.66326530612245)","(6.5, 13.5, 13.205882352941178)","(61.0, 80.0, 75.3125)"
11-01-2023 14:22:01.293439,"(2.0, 3.05, 3.0149999999999997)","(5.0, 5.6, 5.266666666666667)","(4.2, 5.0, 4.623529411764705)","(10.0, 13.0, 12.5)","(31.0, 55.0, 39.166666666666664)","(11.0, 14.5, 12.66326530612245)","(6.5, 13.5, 13.205882352941178)","(61.0, 80.0, 75.3125)"
11-01-2023 14:22:02.417035,"(2.0, 3.1, 2.995)","(5.0, 5.5, 5.14)","(4.2, 5.0, 4.623529411764705)","(10.0, 13.0, 12.5)","(31.0, 55.0, 39.166666666666664)","(11.0, 14.5, 12.66326530612245)","(6.5, 13.5, 13.205882352941178)","(61.0, 80.0, 75.3125)"
11-01-2023 14:22:03.565214,"(2.0, 3.15, 3.0263636363636364)","(5.0, 5.4, 5.175)","(4.2, 5.0, 4.838461538461538)","(10.0, 13.0, 12.454545454545455)","(31.0, 55.0, 49.5)","(11.0, 14.0, 13.294117647058824)","(6.5, 13.5, 12.75)","(61.0, 80.0, 68.75)"
11-01-2023 14:22:04.719271,"(2.0, 3.05, 3.00625)","(5.0, 5.3, 5.18)","(4.2, 5.0, 4.838461538461538)","(10.0, 13.0, 12.454545454545455)","(31.0, 55.0, 49.5)","(11.0, 14.0, 13.294117647058824)","(6.5, 13.5, 12.75)","(61.0, 80.0, 68.75)"
11-01-2023 14:22:05.875217,"(2.0, 3.05, 3.018181818181818)","(5.0, 5.4, 5.28)","(4.2, 5.0, 4.805882352941176)","(10.0, 13.0, 12.6)","(31.0, 55.0, 49.5)","(11.0, 14.0, 13.135135135135135)","(6.5, 13.5, 12.75)","(61.0, 80.0, 68.75)"
11-01-2023 14:22:07.073936,"(2.0, 3.05, 3.011111111111111)","(5.0, 5.4, 5.2)","(4.2, 5.0, 4.805882352941176)","(10.0, 13.0, 12.6)","(31.0, 55.0, 49.5)","(11.0, 14.0, 13.135135135135135)","(6.5, 13.5, 12.75)","(61.0, 80.0, 68.75)"
11-01-2023 14:22:08.284030,"(2.0, 3.05, 2.9916666666666667)","(5.0, 5.4, 5.2)","(4.2, 5.0, 4.805882352941176)","(10.0, 13.0, 12.6)","(31.0, 55.0, 49.5)","(11.0, 14.0, 13.135135135135135)","(6.5, 13.5, 13.333333333333334)","(61.0, 80.0, 68.75)"
11-01-2023 14:22:09.435388,"(2.0, 3.05, 2.9916666666666667)","(5.0, 5.4, 5.2)","(4.2, 5.0, 4.85)","(10.0, 13.0, 12.333333333333334)","(31.0, 55.0, 49.5)","(11.0, 14.0, 12.545454545454545)","(6.5, 14.0, 13.0)","(61.0, 80.0, 75.3125)"
11-01-2023 14:22:10.614298,"(2.0, 3.15, 3.0083333333333333)","(5.0, 5.4, 5.2)","(4.2, 5.0, 4.742857142857143)","(10.0, 13.0, 12.333333333333334)","(31.0, 55.0, 49.5)","(11.0, 14.0, 12.545454545454545)","(6.5, 14.5, 13.0)","(61.0, 80.0, 75.3125)"
11-01-2023 14:22:11.842450,"(2.0, 3.15, 3.0083333333333333)","(5.0, 5.4, 5.2)","(4.2, 5.0, 4.925)","(10.0, 13.0, 12.857142857142858)","(31.0, 55.0, 51.5)","(11.0, 14.0, 13.052631578947368)","(6.5, 14.5, 13.0)","(61.0, 80.0, 68.75)"
11-01-2023 14:22:13.042629,"(2.0, 3.05, 3.00625)","(5.0, 5.4, 5.2)","(4.2, 5.0, 4.925)","(10.0, 13.0, 12.857142857142858)","(31.0, 55.0, 51.5)","(11.0, 14.0, 13.052631578947368)","(6.5, 14.5, 13.9)","(61.0, 80.0, 68.75)"
11-01-2023 14:22:14.100483,"(2.0, 3.0, 2.952)","(5.0, 5.4, 5.2)","(4.2, 5.0, 4.925)","(10.0, 13.0, 12.857142857142858)","(31.0, 55.0, 51.5)","(11.0, 14.0, 13.052631578947368)","(6.5, 14.5, 13.5)","(61.0, 80.0, 68.75)"
11-01-2023 14:22:15.251369,"(2.0, 3.0, 2.963076923076923)","(4.6, 5.4, 5.166666666666666)","(4.2, 5.0, 4.925)","(10.0, 13.0, 12.857142857142858)","(31.0, 55.0, 51.5)","(12.0, 14.0, 13.058823529411764)","(7.0, 14.5, 13.5)","(61.0, 80.0, 68.75)"
11-01-2023 14:22:16.474068,"(2.0, 3.0, 2.963076923076923)","(4.6, 5.4, 5.166666666666666)","(4.2, 5.0, 4.925)","(10.0, 13.0, 12.857142857142858)","(31.0, 55.0, 49.583333333333336)","(12.0, 14.0, 13.058823529411764)","(7.0, 14.5, 13.9)","(61.0, 80.0, 68.75)"
11-01-2023 14:22:17.752447,"(2.0, 3.0, 2.914285714285714)","(4.6, 5.4, 5.166666666666666)","(4.2, 5.0, 4.94)","(10.0, 13.0, 12.666666666666666)","(31.0, 55.0, 49.583333333333336)","(12.0, 14.0, 11.714285714285714)","(7.0, 14.5, 13.9)","(61.0, 80.0, 75.3125)"
11-01-2023 14:22:18.950258,"(2.0, 3.0, 2.88)","(4.6, 5.4, 5.2)","(4.2, 5.1, 4.94)","(10.0, 13.0, 13.357142857142858)","(31.0, 55.0, 49.15)","(12.0, 14.0, 13.0)","(7.0, 14.5, 13.9)","(61.0, 80.0, 75.3125)"
11-01-2023 14:22:20.135466,"(2.0, 3.0, 2.8775)","(4.6, 5.4, 5.2)","(4.2, 5.1, 4.94)","(10.0, 14.5, 14.5)","(31.0, 55.0, 49.42857142857143)","(12.0, 13.5, 13.333333333333334)","(7.0, 14.5, 14.166666666666666)","(61.0, 80.0, 68.75)"
11-01-2023 14:22:21.296526,"(2.0, 2.9, 2.8636363636363633)","(4.6, 5.4, 5.28)","(4.2, 5.1, 4.94)","(10.0, 15.5, 14.5)","(31.0, 55.0, 49.42857142857143)","(12.0, 13.5, 13.333333333333334)","(7.0, 14.5, 14.166666666666666)","(61.0, 80.0, 68.75)"
11-01-2023 14:22:22.422195,"(2.0, 2.9, 2.87)","(4.6, 5.4, 5.28)","(4.2, 5.1, 4.94)","(10.0, 15.5, 14.5)","(31.0, 55.0, 49.42857142857143)","(12.0, 13.5, 13.333333333333334)","(7.0, 14.5, 14.166666666666666)","(61.0, 80.0, 68.75)"
11-01-2023 14:22:23.604051,"(2.0, 2.9, 2.8866666666666667)","(4.6, 5.4, 5.1899999999999995)","(4.2, 5.1, 5.046666666666667)","(10.0, 15.5, 14.125)","(31.0, 55.0, 48.11764705882353)","(12.0, 13.5, 13.333333333333334)","(7.0, 14.5, 14.166666666666666)","(61.0, 80.0, 68.75)"
11-01-2023 14:22:24.853950,"(2.0, 2.9, 2.855)","(4.6, 5.4, 5.1899999999999995)","(4.2, 5.1, 5.046666666666667)","(10.0, 14.5, 13.7)","(31.0, 55.0, 48.11764705882353)","(12.0, 13.5, 12.8125)","(7.0, 14.5, 14.166666666666666)","(61.0, 80.0, 68.75)"
11-01-2023 14:22:25.960051,"(2.0, 2.9, 2.855)","(4.6, 5.4, 5.1899999999999995)","(4.2, 5.1, 5.046666666666667)","(10.0, 14.5, 13.125)","(31.0, 55.0, 47.6875)","(12.0, 13.5, 11.833333333333334)","(7.0, 14.5, 13.214285714285714)","(61.0, 80.0, 69.28571428571429)"
11-01-2023 14:22:27.138848,"(2.0, 3.0, 2.8499999999999996)","(4.6, 5.4, 4.988235294117647)","(4.2, 5.1, 5.02)","(10.0, 14.5, 13.125)","(31.0, 55.0, 47.6875)","(12.0, 13.5, 11.625)","(7.0, 14.5, 13.214285714285714)","(61.0, 80.0, 69.28571428571429)"
11-01-2023 14:22:28.338938,"(2.0, 3.0, 2.8499999999999996)","(4.6, 5.4, 4.988235294117647)","(4.2, 5.1, 5.055555555555555)","(10.0, 14.5, 13.8125)","(31.0, 55.0, 47.6875)","(12.0, 13.5, 12.631578947368421)","(7.0, 14.5, 13.1)","(61.0, 80.0, 68.75)"
11-01-2023 14:22:29.469725,"(2.0, 2.92, 2.848888888888889)","(4.6, 5.4, 4.988235294117647)","(4.2, 5.1, 5.055555555555555)","(10.0, 14.5, 13.8125)","(31.0, 55.0, 47.6875)","(12.0, 13.5, 12.631578947368421)","(7.0, 14.5, 13.1)","(61.0, 80.0, 68.75)"
11-01-2023 14:22:30.632152,"(2.1, 2.92, 2.853333333333333)","(4.6, 5.4, 4.988235294117647)","(4.2, 5.1, 5.055555555555555)","(10.0, 14.5, 13.8125)","(31.0, 55.0, 47.6875)","(11.0, 13.5, 12.621951219512194)","(7.0, 14.5, 13.1)","(61.0, 80.0, 68.75)"
11-01-2023 14:22:31.763119,"(2.1, 2.92, 2.853333333333333)","(4.6, 5.4, 4.988235294117647)","(4.2, 5.1, 5.055555555555555)","(10.0, 14.5, 13.8125)","(31.0, 55.0, 47.6875)","(11.0, 13.5, 12.621951219512194)","(7.0, 14.5, 13.5)","(61.0, 80.0, 68.75)"
11-01-2023 14:22:32.960985,"(2.1, 2.92, 2.895)","(4.6, 5.4, 5.030434782608696)","(4.2, 5.1, 5.055555555555555)","(10.0, 14.5, 13.8125)","(31.0, 55.0, 47.6875)","(11.0, 13.5, 12.621951219512194)","(7.0, 14.0, 13.5)","(61.0, 80.0, 68.75)"
11-01-2023 14:22:34.098993,"(2.1, 2.92, 2.8986666666666667)","(4.6, 5.4, 5.030434782608696)","(4.2, 5.1, 5.055555555555555)","(10.0, 14.5, 13.8125)","(31.0, 55.0, 47.6875)","(11.0, 13.5, 11.74390243902439)","(7.0, 14.0, 13.1)","(61.0, 80.0, 69.28571428571429)"
11-01-2023 14:22:35.221808,"(2.1, 3.0, 2.9028571428571426)","(4.6, 5.4, 5.030434782608696)","(4.2, 5.1, 5.02)","(10.0, 14.5, 13.766666666666667)","(31.0, 55.0, 47.6875)","(11.0, 13.5, 11.554054054054054)","(7.0, 14.5, 13.722222222222221)","(61.0, 80.0, 69.28571428571429)"
11-01-2023 14:22:36.338793,"(2.1, 3.0, 2.913333333333333)","(4.6, 5.4, 5.030434782608696)","(4.2, 5.1, 5.02)","(10.0, 14.5, 13.766666666666667)","(31.0, 55.0, 47.6875)","(11.0, 13.5, 11.558823529411764)","(7.0, 14.0, 13.722222222222221)","(61.0, 80.0, 69.28571428571429)"
11-01-2023 14:22:37.505010,"(2.1, 3.0, 2.913333333333333)","(4.6, 5.4, 5.030434782608696)","(4.2, 5.1, 5.02)","(10.0, 14.5, 13.766666666666667)","(31.0, 55.0, 47.6875)","(11.0, 13.5, 11.558823529411764)","(7.0, 14.0, 12.928571428571429)","(61.0, 80.0, 69.28571428571429)"
11-01-2023 14:22:38.696149,"(2.1, 3.0, 2.913333333333333)","(4.6, 5.4, 5.030434782608696)","(4.2, 5.1, 5.055555555555555)","(10.0, 14.5, 14.15625)","(31.0, 55.0, 47.6875)","(11.0, 13.5, 12.529411764705882)","(7.0, 14.0, 12.615384615384615)","(61.0, 80.0, 68.75)"
11-01-2023 14:22:39.917719,"(2.1, 2.92, 2.895)","(4.6, 5.4, 5.030434782608696)","(4.2, 5.1, 5.055555555555555)","(10.0, 14.5, 14.15625)","(31.0, 55.0, 47.6875)","(11.0, 13.5, 12.527027027027026)","(7.0, 14.0, 12.615384615384615)","(61.0, 80.0, 68.75)"
11-01-2023 14:22:41.154891,"(2.1, 2.92, 2.895)","(4.6, 5.4, 5.030434782608696)","(4.2, 5.1, 5.055555555555555)","(10.0, 14.5, 14.15625)","(31.0, 55.0, 47.6875)","(11.0, 13.5, 12.527027027027026)","(7.0, 14.0, 12.615384615384615)","(61.0, 80.0, 68.75)"
11-01-2023 14:22:42.322519,"(2.1, 2.92, 2.895)","(4.6, 5.4, 5.030434782608696)","(4.2, 5.1, 5.055555555555555)","(10.0, 14.5, 14.15625)","(31.0, 55.0, 47.6875)","(11.0, 13.5, 12.527027027027026)","(7.0, 14.0, 12.615384615384615)","(61.0, 80.0, 68.75)"
11-01-2023 14:22:43.457931,"(2.3, 2.92, 2.895)","(4.4, 5.4, 5.030434782608696)","(4.0, 5.1, 5.06)","(10.0, 14.5, 14.107142857142858)","(31.0, 55.0, 47.6875)","(11.0, 13.5, 11.785714285714286)","(7.5, 14.0, 13.038461538461538)","(61.0, 80.0, 69.28571428571429)"
11-01-2023 14:22:44.576798,"(2.3, 3.0, 2.9028571428571426)","(4.4, 5.4, 5.030434782608696)","(4.0, 5.1, 5.02)","(10.0, 14.5, 14.107142857142858)","(31.0, 55.0, 47.6875)","(11.0, 13.5, 11.605263157894736)","(7.5, 14.0, 13.038461538461538)","(61.0, 80.0, 69.28571428571429)"
11-01-2023 14:22:45.766487,"(2.3, 3.0, 2.913333333333333)","(4.4, 5.4, 5.118181818181818)","(4.0, 5.1, 5.02)","(10.0, 14.5, 14.107142857142858)","(31.0, 55.0, 47.6875)","(11.0, 13.5, 11.605263157894736)","(7.5, 14.0, 13.038461538461538)","(61.0, 80.0, 69.28571428571429)"
11-01-2023 14:22:46.877462,"(2.3, 3.0, 2.913333333333333)","(4.4, 5.3, 5.118181818181818)","(4.0, 5.1, 5.055555555555555)","(10.0, 14.5, 14.225)","(31.0, 55.0, 47.6875)","(11.0, 13.5, 12.6)","(7.5, 14.0, 12.636363636363637)","(61.0, 80.0, 68.75)"
11-01-2023 14:22:48.028505,"(2.3, 2.92, 2.895)","(4.4, 5.3, 5.00909090909091)","(4.0, 5.1, 5.055555555555555)","(10.0, 14.5, 14.225)","(31.0, 55.0, 47.6875)","(11.0, 13.5, 12.6)","(7.5, 14.0, 12.636363636363637)","(61.0, 80.0, 68.75)"
11-01-2023 14:22:49.172624,"(2.3, 2.92, 2.895)","(4.4, 5.3, 5.00909090909091)","(4.0, 5.1, 5.038461538461538)","(10.0, 14.5, 14.225)","(31.0, 55.0, 47.6875)","(11.0, 13.5, 12.6)","(7.5, 14.0, 12.636363636363637)","(61.0, 80.0, 68.75)"
