,South Parade,Montenegro,Final Man,Arctic Eagle,Too Viennese,New Enterprise,Panagsama,Rusheen,Frostick,Kishstar,Maldestro,Speed Bump
12-01-2023 17:26:57.529534,"(3.9, 4.9, 4.378260869565217)","(31.0, 46.0, 39.333333333333336)","(21.0, 38.0, 30.666666666666668)","(8.5, 9.8, 9.48)","(7.0, 8.4, 8.292682926829269)","(9.0, 11.0, 10.75)","(31.0, 48.0, 41.84615384615385)","(3.5, 4.8, 4.594736842105263)","(10.0, 17.0, 13.666666666666666)","(13.0, 22.0, 19.0)","(17.0, 27.0, 21.857142857142858)","(31.0, 85.0, 71.66666666666667)"
12-01-2023 17:26:59.091398,"(3.9, 4.9, 4.476470588235294)","(31.0, 46.0, 39.333333333333336)","(21.0, 38.0, 30.666666666666668)","(8.5, 9.8, 9.48)","(7.0, 8.4, 8.292682926829269)","(9.0, 11.0, 10.75)","(31.0, 48.0, 41.84615384615385)","(3.5, 4.8, 4.594736842105263)","(10.0, 17.0, 13.666666666666666)","(13.0, 22.0, 19.0)","(17.0, 27.0, 21.857142857142858)","(31.0, 85.0, 71.66666666666667)"
12-01-2023 17:27:00.627380,"(3.9, 4.9, 4.476470588235294)","(31.0, 46.0, 39.333333333333336)","(21.0, 38.0, 30.666666666666668)","(8.5, 9.8, 9.48)","(7.0, 8.4, 8.292682926829269)","(9.0, 11.0, 10.75)","(31.0, 48.0, 41.84615384615385)","(3.5, 4.8, 4.594736842105263)","(10.0, 17.0, 13.666666666666666)","(13.0, 22.0, 19.0)","(17.0, 27.0, 21.857142857142858)","(31.0, 85.0, 71.66666666666667)"
12-01-2023 17:27:02.177138,"(3.9, 4.9, 4.476470588235294)","(31.0, 46.0, 39.333333333333336)","(21.0, 38.0, 30.666666666666668)","(8.5, 9.8, 9.48)","(7.0, 8.4, 8.292682926829269)","(9.0, 11.0, 10.75)","(31.0, 48.0, 41.84615384615385)","(3.5, 4.8, 4.594736842105263)","(10.0, 17.0, 13.666666666666666)","(13.0, 22.0, 19.0)","(17.0, 27.0, 21.857142857142858)","(31.0, 85.0, 71.66666666666667)"
12-01-2023 17:27:03.762224,"(3.9, 4.9, 4.457894736842105)","(31.0, 46.0, 39.333333333333336)","(21.0, 38.0, 30.666666666666668)","(8.5, 9.8, 9.48)","(7.0, 8.4, 8.292682926829269)","(9.0, 11.0, 10.75)","(31.0, 48.0, 41.84615384615385)","(3.5, 4.8, 4.594736842105263)","(10.0, 17.0, 13.666666666666666)","(13.0, 22.0, 19.0)","(17.0, 27.0, 21.857142857142858)","(31.0, 85.0, 71.66666666666667)"
12-01-2023 17:27:05.373485,"(3.9, 4.9, 4.457894736842105)","(31.0, 46.0, 39.333333333333336)","(21.0, 38.0, 30.666666666666668)","(8.5, 9.8, 9.48)","(7.0, 8.4, 8.292682926829269)","(9.0, 11.0, 10.75)","(31.0, 48.0, 41.84615384615385)","(3.5, 4.8, 4.671428571428572)","(10.0, 17.0, 13.666666666666666)","(13.0, 22.0, 19.0)","(17.0, 27.0, 21.857142857142858)","(31.0, 85.0, 71.66666666666667)"
12-01-2023 17:27:07.065175,"(3.9, 4.9, 4.457894736842105)","(31.0, 46.0, 39.333333333333336)","(21.0, 38.0, 30.666666666666668)","(8.5, 9.8, 9.48)","(7.0, 8.4, 8.292682926829269)","(9.0, 11.0, 10.75)","(31.0, 48.0, 41.84615384615385)","(3.5, 4.7, 4.636363636363637)","(10.0, 17.0, 13.666666666666666)","(13.0, 22.0, 19.0)","(17.0, 27.0, 21.857142857142858)","(31.0, 85.0, 71.66666666666667)"
12-01-2023 17:27:08.767776,"(3.9, 4.9, 4.457894736842105)","(31.0, 46.0, 39.333333333333336)","(21.0, 38.0, 30.666666666666668)","(8.5, 9.8, 9.48)","(7.0, 8.4, 8.292682926829269)","(9.0, 11.0, 10.75)","(31.0, 48.0, 41.84615384615385)","(3.5, 4.8, 4.636363636363637)","(10.0, 17.0, 13.666666666666666)","(13.0, 22.0, 19.0)","(17.0, 27.0, 21.857142857142858)","(31.0, 85.0, 71.66666666666667)"
12-01-2023 17:27:10.353761,"(3.9, 4.9, 4.457894736842105)","(31.0, 46.0, 39.333333333333336)","(21.0, 38.0, 30.666666666666668)","(8.5, 9.8, 9.48)","(7.0, 8.4, 8.292682926829269)","(9.0, 11.0, 10.75)","(31.0, 48.0, 41.84615384615385)","(3.5, 4.8, 4.636363636363637)","(10.0, 17.0, 13.666666666666666)","(13.0, 22.0, 19.0)","(17.0, 27.0, 21.857142857142858)","(31.0, 85.0, 71.66666666666667)"
12-01-2023 17:27:11.951342,"(3.9, 4.9, 4.457894736842105)","(31.0, 46.0, 39.333333333333336)","(21.0, 38.0, 30.666666666666668)","(8.5, 9.8, 9.48)","(7.0, 8.4, 8.292682926829269)","(9.0, 11.0, 10.75)","(31.0, 48.0, 41.84615384615385)","(3.5, 4.8, 4.636363636363637)","(10.0, 17.0, 13.666666666666666)","(13.0, 22.0, 19.0)","(17.0, 27.0, 21.857142857142858)","(31.0, 85.0, 71.66666666666667)"
12-01-2023 17:27:13.644795,"(3.9, 4.9, 4.457894736842105)","(31.0, 46.0, 39.333333333333336)","(21.0, 38.0, 30.666666666666668)","(8.5, 9.8, 9.48)","(7.0, 8.4, 8.292682926829269)","(9.0, 11.0, 10.75)","(31.0, 48.0, 41.84615384615385)","(3.5, 4.8, 4.636363636363637)","(10.0, 17.0, 13.666666666666666)","(13.0, 22.0, 19.0)","(17.0, 27.0, 21.857142857142858)","(31.0, 85.0, 71.66666666666667)"
12-01-2023 17:27:15.350033,"(3.9, 4.9, 4.457894736842105)","(31.0, 46.0, 39.333333333333336)","(21.0, 38.0, 29.25)","(8.5, 9.8, 9.48)","(7.0, 8.4, 8.292682926829269)","(9.0, 11.0, 10.75)","(31.0, 48.0, 43.0)","(3.5, 4.8, 4.636363636363637)","(10.0, 17.0, 13.875)","(13.0, 22.0, 19.25)","(17.0, 27.0, 22.0)","(31.0, 85.0, 71.66666666666667)"
12-01-2023 17:27:16.990382,"(3.9, 4.9, 4.457894736842105)","(31.0, 46.0, 39.333333333333336)","(21.0, 36.0, 29.25)","(8.5, 9.8, 9.48)","(7.0, 8.4, 8.292682926829269)","(9.0, 11.0, 10.75)","(31.0, 46.0, 41.333333333333336)","(3.5, 4.8, 4.636363636363637)","(10.0, 16.5, 13.875)","(13.0, 23.0, 19.25)","(17.0, 26.0, 21.625)","(31.0, 85.0, 71.66666666666667)"
12-01-2023 17:27:18.605076,"(3.9, 4.9, 4.457894736842105)","(31.0, 46.0, 39.333333333333336)","(21.0, 36.0, 29.333333333333332)","(8.5, 9.8, 9.48)","(7.0, 8.4, 8.292682926829269)","(9.0, 11.0, 10.75)","(31.0, 46.0, 41.333333333333336)","(3.5, 4.8, 4.636363636363637)","(10.0, 16.5, 13.875)","(13.0, 23.0, 19.333333333333332)","(17.0, 26.0, 21.625)","(31.0, 85.0, 71.66666666666667)"
12-01-2023 17:27:20.151200,"(3.9, 4.9, 4.511111111111111)","(31.0, 46.0, 39.333333333333336)","(21.0, 34.0, 30.5)","(8.5, 9.8, 9.4)","(7.0, 8.4, 8.296470588235294)","(9.0, 11.0, 11.0)","(31.0, 46.0, 41.333333333333336)","(3.5, 4.8, 4.692307692307692)","(10.0, 16.5, 14.7)","(13.0, 22.0, 19.333333333333332)","(17.0, 26.0, 22.5)","(31.0, 85.0, 71.66666666666667)"
12-01-2023 17:27:21.965885,"(3.9, 4.9, 4.511111111111111)","(31.0, 46.0, 39.333333333333336)","(21.0, 34.0, 30.5)","(8.5, 9.8, 9.4)","(7.0, 8.4, 8.296470588235294)","(9.0, 13.0, 10.916666666666666)","(31.0, 46.0, 41.333333333333336)","(3.5, 4.8, 4.692307692307692)","(10.0, 16.5, 14.7)","(13.0, 22.0, 18.571428571428573)","(17.0, 26.0, 22.5)","(31.0, 85.0, 71.66666666666667)"
12-01-2023 17:27:23.788744,"(3.9, 4.9, 4.511111111111111)","(31.0, 46.0, 39.333333333333336)","(21.0, 34.0, 30.5)","(8.5, 9.8, 9.492307692307692)","(7.0, 8.4, 8.296470588235294)","(9.0, 13.0, 10.857142857142858)","(31.0, 46.0, 41.333333333333336)","(3.5, 4.8, 4.692307692307692)","(10.0, 16.5, 14.7)","(13.0, 22.0, 18.571428571428573)","(17.0, 26.0, 22.5)","(31.0, 85.0, 71.66666666666667)"
12-01-2023 17:27:25.688586,"(3.9, 4.9, 4.4625)","(31.0, 46.0, 38.333333333333336)","(21.0, 34.0, 30.5)","(8.5, 9.8, 9.492307692307692)","(7.0, 8.4, 8.258064516129032)","(9.0, 13.0, 10.857142857142858)","(31.0, 46.0, 41.333333333333336)","(3.5, 4.8, 4.692307692307692)","(10.0, 16.5, 14.7)","(13.0, 22.0, 18.571428571428573)","(17.0, 26.0, 22.5)","(31.0, 85.0, 71.66666666666667)"
12-01-2023 17:27:27.546929,"(3.9, 4.9, 4.4625)","(31.0, 50.0, 38.333333333333336)","(21.0, 34.0, 30.5)","(8.5, 9.8, 9.492307692307692)","(7.0, 8.4, 8.258064516129032)","(9.0, 13.0, 10.857142857142858)","(31.0, 46.0, 41.333333333333336)","(3.5, 4.8, 4.692307692307692)","(10.0, 16.5, 14.7)","(13.0, 22.0, 18.571428571428573)","(17.0, 26.0, 22.5)","(31.0, 85.0, 71.66666666666667)"
12-01-2023 17:27:29.208017,"(3.9, 4.9, 4.4625)","(31.0, 50.0, 39.0)","(21.0, 34.0, 30.5)","(8.5, 9.8, 9.492307692307692)","(7.0, 8.4, 8.258064516129032)","(9.0, 13.0, 10.857142857142858)","(31.0, 46.0, 41.333333333333336)","(3.5, 4.8, 4.625)","(10.0, 16.5, 14.7)","(13.0, 22.0, 18.571428571428573)","(17.0, 26.0, 22.5)","(31.0, 85.0, 71.66666666666667)"
12-01-2023 17:27:30.857775,"(3.9, 4.9, 4.4625)","(31.0, 48.0, 39.0)","(21.0, 34.0, 30.5)","(8.5, 9.8, 9.492307692307692)","(7.0, 8.4, 8.258064516129032)","(9.0, 13.0, 10.857142857142858)","(31.0, 46.0, 41.333333333333336)","(3.5, 4.8, 4.618181818181818)","(10.0, 16.5, 14.7)","(13.0, 22.0, 18.571428571428573)","(17.0, 26.0, 22.428571428571427)","(31.0, 85.0, 80.0)"
12-01-2023 17:27:32.524492,"(3.9, 4.9, 4.4625)","(31.0, 48.0, 44.4)","(21.0, 34.0, 30.5)","(8.5, 9.8, 9.492307692307692)","(7.0, 8.4, 8.258064516129032)","(9.0, 13.0, 10.857142857142858)","(31.0, 46.0, 41.333333333333336)","(3.5, 4.8, 4.618181818181818)","(10.0, 16.5, 14.7)","(13.0, 22.0, 18.571428571428573)","(17.0, 25.0, 22.428571428571427)","(31.0, 85.0, 80.0)"
12-01-2023 17:27:34.227870,"(3.9, 4.9, 4.4625)","(31.0, 48.0, 44.4)","(21.0, 34.0, 30.5)","(8.5, 9.8, 9.492307692307692)","(7.0, 8.4, 8.258064516129032)","(9.0, 13.0, 10.857142857142858)","(31.0, 46.0, 41.333333333333336)","(3.5, 4.8, 4.618181818181818)","(10.0, 16.5, 14.7)","(13.0, 22.0, 18.571428571428573)","(17.0, 25.0, 22.428571428571427)","(31.0, 85.0, 80.0)"
12-01-2023 17:27:35.919488,"(3.9, 4.9, 4.511111111111111)","(31.0, 48.0, 44.4)","(21.0, 34.0, 33.166666666666664)","(8.5, 9.8, 9.492307692307692)","(7.0, 8.4, 8.177464788732394)","(9.0, 13.0, 10.64516129032258)","(31.0, 46.0, 43.2)","(3.5, 4.8, 4.625)","(10.0, 16.5, 14.7)","(13.0, 20.0, 18.25)","(17.0, 25.0, 24.36842105263158)","(31.0, 85.0, 81.66666666666667)"
12-01-2023 17:27:37.630699,"(3.9, 4.9, 4.511111111111111)","(31.0, 48.0, 44.4)","(21.0, 34.0, 33.166666666666664)","(8.5, 9.8, 9.492307692307692)","(7.0, 8.2, 8.177464788732394)","(9.0, 12.0, 10.64516129032258)","(31.0, 46.0, 43.2)","(3.5, 4.8, 4.625)","(10.0, 16.5, 14.7)","(13.0, 20.0, 18.25)","(17.0, 25.0, 24.36842105263158)","(31.0, 85.0, 81.66666666666667)"
12-01-2023 17:27:39.359924,"(3.9, 4.9, 4.511111111111111)","(31.0, 48.0, 44.4)","(21.0, 34.0, 33.166666666666664)","(8.5, 9.8, 9.492307692307692)","(7.0, 8.2, 8.177464788732394)","(9.0, 12.0, 10.64516129032258)","(31.0, 46.0, 43.2)","(3.5, 4.8, 4.625)","(10.0, 16.5, 14.7)","(13.0, 20.0, 18.25)","(17.0, 25.0, 24.36842105263158)","(31.0, 85.0, 81.66666666666667)"
12-01-2023 17:27:41.058547,"(3.9, 4.9, 4.511111111111111)","(31.0, 48.0, 44.4)","(21.0, 34.0, 33.166666666666664)","(8.5, 9.8, 9.492307692307692)","(7.0, 8.2, 8.177464788732394)","(9.0, 12.0, 10.64516129032258)","(31.0, 46.0, 43.2)","(3.5, 4.8, 4.625)","(10.0, 16.5, 14.7)","(13.0, 20.0, 18.25)","(17.0, 25.0, 24.36842105263158)","(31.0, 85.0, 81.66666666666667)"
12-01-2023 17:27:42.644196,"(3.9, 4.9, 4.511111111111111)","(31.0, 48.0, 44.4)","(21.0, 34.0, 33.166666666666664)","(8.5, 9.8, 9.492307692307692)","(7.0, 8.2, 8.177464788732394)","(9.0, 12.0, 10.64516129032258)","(31.0, 46.0, 43.2)","(3.5, 4.8, 4.625)","(10.0, 16.5, 14.7)","(13.0, 20.0, 18.25)","(17.0, 25.0, 24.36842105263158)","(31.0, 85.0, 81.66666666666667)"
12-01-2023 17:27:44.344365,"(3.9, 4.9, 4.511111111111111)","(31.0, 48.0, 44.4)","(21.0, 34.0, 33.166666666666664)","(8.5, 9.8, 9.492307692307692)","(7.0, 8.2, 8.177464788732394)","(9.0, 12.0, 10.64516129032258)","(31.0, 46.0, 43.2)","(3.5, 4.8, 4.625)","(10.0, 16.5, 14.7)","(13.0, 20.0, 18.25)","(17.0, 25.0, 24.36842105263158)","(31.0, 85.0, 83.33333333333333)"
12-01-2023 17:27:45.935293,"(3.9, 4.9, 4.511111111111111)","(31.0, 48.0, 44.4)","(21.0, 34.0, 33.166666666666664)","(8.5, 9.8, 9.492307692307692)","(7.0, 8.2, 8.183333333333334)","(9.0, 12.0, 10.64516129032258)","(31.0, 46.0, 43.2)","(3.5, 4.8, 4.625)","(10.0, 16.5, 14.7)","(13.0, 20.0, 18.25)","(17.0, 25.0, 24.36842105263158)","(31.0, 85.0, 83.33333333333333)"
12-01-2023 17:27:47.559620,"(3.9, 4.9, 4.5137931034482754)","(31.0, 48.0, 44.4)","(21.0, 34.0, 34.0)","(8.5, 9.8, 9.16)","(7.0, 8.2, 8.183673469387754)","(9.0, 12.0, 10.727272727272727)","(31.0, 46.0, 43.2)","(3.5, 4.8, 4.644444444444444)","(10.0, 16.5, 14.7)","(13.0, 20.0, 18.25)","(17.0, 25.0, 24.36842105263158)","(31.0, 85.0, 83.33333333333333)"
12-01-2023 17:27:49.133682,"(3.9, 4.9, 4.5137931034482754)","(31.0, 48.0, 44.4)","(21.0, 36.0, 34.0)","(8.5, 9.8, 9.795555555555556)","(7.0, 8.2, 8.183673469387754)","(9.0, 12.0, 10.727272727272727)","(31.0, 46.0, 43.2)","(3.5, 4.8, 4.633333333333333)","(10.0, 16.5, 14.7)","(13.0, 20.0, 18.25)","(17.0, 25.0, 24.36842105263158)","(31.0, 85.0, 83.33333333333333)"
12-01-2023 17:27:50.772034,"(3.9, 4.9, 4.52)","(31.0, 48.0, 39.0)","(21.0, 36.0, 34.0)","(8.5, 9.8, 9.795555555555556)","(7.0, 8.2, 8.183673469387754)","(9.0, 12.0, 10.727272727272727)","(31.0, 46.0, 43.2)","(3.5, 4.8, 4.633333333333333)","(10.0, 16.5, 14.166666666666666)","(13.0, 20.0, 18.25)","(17.0, 25.0, 24.36842105263158)","(31.0, 85.0, 83.33333333333333)"
12-01-2023 17:27:52.409149,"(3.9, 4.8, 4.515789473684211)","(31.0, 48.0, 39.0)","(21.0, 36.0, 34.0)","(8.5, 9.8, 9.795555555555556)","(7.0, 8.2, 8.183673469387754)","(9.0, 12.0, 10.727272727272727)","(31.0, 46.0, 43.2)","(3.5, 4.8, 4.633333333333333)","(10.0, 16.5, 14.166666666666666)","(13.0, 20.0, 18.25)","(17.0, 25.0, 24.36842105263158)","(31.0, 85.0, 83.33333333333333)"
12-01-2023 17:27:54.009760,"(3.9, 4.8, 4.515789473684211)","(31.0, 48.0, 39.0)","(21.0, 36.0, 34.0)","(8.5, 9.8, 9.795555555555556)","(7.0, 8.2, 8.183673469387754)","(9.0, 12.0, 10.727272727272727)","(31.0, 46.0, 43.2)","(3.5, 4.8, 4.633333333333333)","(10.0, 16.5, 14.166666666666666)","(13.0, 20.0, 18.25)","(17.0, 25.0, 24.36842105263158)","(31.0, 85.0, 83.33333333333333)"
12-01-2023 17:27:55.612476,"(3.9, 4.8, 4.515789473684211)","(31.0, 48.0, 39.0)","(21.0, 36.0, 34.0)","(8.5, 9.8, 9.795833333333334)","(7.0, 8.2, 8.183673469387754)","(9.0, 12.0, 10.727272727272727)","(31.0, 46.0, 43.2)","(3.5, 4.8, 4.633333333333333)","(10.0, 16.5, 14.166666666666666)","(13.0, 20.0, 18.25)","(17.0, 25.0, 24.36842105263158)","(31.0, 85.0, 85.0)"
12-01-2023 17:27:57.150937,"(3.9, 4.8, 4.515789473684211)","(31.0, 48.0, 39.0)","(21.0, 36.0, 34.0)","(8.5, 9.8, 9.96782608695652)","(7.0, 8.2, 8.183673469387754)","(9.0, 12.0, 10.727272727272727)","(31.0, 46.0, 43.2)","(3.5, 4.8, 4.633333333333333)","(10.0, 16.5, 14.166666666666666)","(13.0, 20.0, 18.25)","(17.0, 25.0, 24.25)","(31.0, 90.0, 85.0)"
12-01-2023 17:27:58.773977,"(3.9, 4.8, 4.565217391304348)","(31.0, 48.0, 39.0)","(21.0, 36.0, 34.0)","(8.5, 10.5, 9.96782608695652)","(7.0, 8.2, 8.183673469387754)","(9.0, 12.0, 10.727272727272727)","(31.0, 46.0, 43.2)","(3.5, 4.8, 4.633333333333333)","(10.0, 16.5, 14.166666666666666)","(13.0, 20.0, 18.375)","(17.0, 25.0, 24.25)","(31.0, 90.0, 85.0)"
12-01-2023 17:28:00.331136,"(3.9, 4.8, 4.565217391304348)","(31.0, 48.0, 39.0)","(21.0, 36.0, 34.0)","(8.5, 10.5, 9.96782608695652)","(7.0, 8.2, 8.183673469387754)","(9.0, 12.0, 10.727272727272727)","(31.0, 46.0, 43.2)","(3.5, 4.8, 4.633333333333333)","(10.0, 16.5, 14.166666666666666)","(13.0, 19.5, 18.375)","(17.0, 25.0, 24.25)","(31.0, 90.0, 85.0)"
12-01-2023 17:28:01.908275,"(3.9, 4.8, 4.565217391304348)","(31.0, 48.0, 39.0)","(21.0, 36.0, 34.0)","(8.5, 10.5, 9.97433628318584)","(7.0, 8.2, 8.183673469387754)","(9.0, 12.0, 10.727272727272727)","(31.0, 46.0, 43.2)","(3.5, 4.8, 4.633333333333333)","(10.0, 16.5, 14.166666666666666)","(13.0, 19.5, 18.375)","(17.0, 25.0, 24.25)","(31.0, 90.0, 85.0)"
12-01-2023 17:28:03.535117,"(3.9, 4.8, 4.565217391304348)","(31.0, 48.0, 39.0)","(21.0, 36.0, 34.0)","(8.5, 10.5, 9.97433628318584)","(7.0, 8.2, 8.183673469387754)","(9.0, 12.0, 10.727272727272727)","(31.0, 46.0, 43.2)","(3.5, 4.8, 4.633333333333333)","(10.0, 16.5, 14.166666666666666)","(13.0, 19.5, 18.3)","(17.0, 25.0, 24.25)","(31.0, 90.0, 85.0)"
12-01-2023 17:28:05.074213,"(3.9, 4.8, 4.565217391304348)","(31.0, 48.0, 39.0)","(21.0, 36.0, 34.0)","(8.5, 10.5, 9.97433628318584)","(7.0, 8.2, 8.183673469387754)","(9.0, 12.0, 10.727272727272727)","(31.0, 46.0, 43.2)","(3.5, 4.8, 4.633333333333333)","(10.0, 16.5, 14.166666666666666)","(13.0, 19.5, 18.3)","(17.0, 25.0, 24.25)","(31.0, 90.0, 85.0)"
12-01-2023 17:28:06.850108,"(3.9, 4.8, 4.565217391304348)","(31.0, 48.0, 39.0)","(21.0, 36.0, 34.0)","(8.5, 10.5, 9.97433628318584)","(7.0, 8.2, 8.183673469387754)","(9.0, 12.0, 10.727272727272727)","(31.0, 46.0, 43.2)","(3.5, 4.8, 4.633333333333333)","(10.0, 16.5, 14.166666666666666)","(13.0, 19.5, 18.3)","(17.0, 25.0, 24.25)","(31.0, 90.0, 85.0)"
12-01-2023 17:28:09.090176,"(3.9, 4.8, 4.565217391304348)","(31.0, 48.0, 39.0)","(21.0, 36.0, 34.0)","(8.5, 10.5, 9.97433628318584)","(7.0, 8.2, 8.183673469387754)","(9.0, 12.0, 10.727272727272727)","(31.0, 46.0, 43.2)","(3.5, 4.8, 4.633333333333333)","(10.0, 16.5, 14.166666666666666)","(13.0, 19.5, 18.3)","(17.0, 25.0, 24.25)","(31.0, 90.0, 85.0)"
12-01-2023 17:28:10.939080,"(3.9, 4.8, 4.565217391304348)","(31.0, 48.0, 39.0)","(21.0, 36.0, 34.0)","(8.5, 10.5, 9.97433628318584)","(7.0, 8.2, 8.116)","(9.0, 12.0, 10.727272727272727)","(31.0, 46.0, 43.2)","(3.5, 4.8, 4.633333333333333)","(10.0, 16.5, 14.166666666666666)","(13.0, 19.5, 18.3)","(17.0, 25.0, 24.25)","(31.0, 90.0, 85.0)"
12-01-2023 17:28:12.895276,"(3.9, 4.8, 4.565217391304348)","(31.0, 48.0, 39.0)","(21.0, 36.0, 34.0)","(8.5, 10.5, 9.97433628318584)","(7.0, 8.2, 8.116)","(9.0, 12.0, 10.727272727272727)","(31.0, 46.0, 43.2)","(3.5, 4.8, 4.6125)","(10.0, 16.5, 14.166666666666666)","(13.0, 19.5, 18.3)","(17.0, 25.0, 24.25)","(31.0, 90.0, 85.0)"
12-01-2023 17:28:14.701878,"(3.9, 4.8, 4.565217391304348)","(31.0, 48.0, 39.0)","(21.0, 36.0, 34.0)","(8.5, 10.5, 9.97433628318584)","(7.0, 8.2, 8.116)","(9.0, 12.0, 10.727272727272727)","(31.0, 46.0, 43.2)","(3.5, 4.8, 4.6125)","(10.0, 16.5, 14.166666666666666)","(13.0, 19.5, 18.3)","(17.0, 25.0, 24.25)","(31.0, 90.0, 85.0)"
12-01-2023 17:28:16.471436,"(3.9, 4.8, 4.565217391304348)","(31.0, 48.0, 39.0)","(21.0, 36.0, 34.0)","(8.5, 10.5, 9.97433628318584)","(7.0, 8.2, 8.116)","(9.0, 12.0, 10.727272727272727)","(31.0, 46.0, 43.2)","(3.5, 4.8, 4.6125)","(10.0, 16.5, 14.166666666666666)","(13.0, 19.5, 18.3)","(17.0, 25.0, 24.25)","(31.0, 90.0, 85.0)"
12-01-2023 17:28:18.010968,"(3.9, 4.8, 4.565217391304348)","(31.0, 48.0, 39.0)","(21.0, 36.0, 34.0)","(8.5, 10.5, 9.97433628318584)","(7.0, 8.2, 8.116)","(9.0, 12.0, 10.727272727272727)","(31.0, 46.0, 43.2)","(3.5, 4.8, 4.59)","(10.0, 16.5, 14.166666666666666)","(13.0, 19.5, 18.3)","(17.0, 25.0, 24.25)","(31.0, 90.0, 85.0)"
12-01-2023 17:28:19.588368,"(3.9, 4.8, 4.5375)","(31.0, 48.0, 39.0)","(21.0, 36.0, 34.0)","(8.5, 10.5, 9.97433628318584)","(7.0, 8.2, 8.116)","(9.0, 12.0, 10.727272727272727)","(31.0, 46.0, 43.2)","(3.5, 4.8, 4.59)","(10.0, 16.5, 14.166666666666666)","(13.0, 19.5, 18.3)","(17.0, 25.0, 24.25)","(31.0, 90.0, 85.0)"
12-01-2023 17:28:21.193715,"(3.9, 4.8, 4.5375)","(31.0, 48.0, 39.0)","(21.0, 36.0, 34.0)","(8.5, 10.5, 9.97433628318584)","(7.0, 8.2, 8.116)","(9.0, 12.0, 10.727272727272727)","(31.0, 46.0, 43.2)","(3.5, 4.8, 4.59)","(10.0, 16.5, 14.166666666666666)","(13.0, 19.5, 18.3)","(17.0, 25.0, 24.25)","(31.0, 90.0, 85.0)"
12-01-2023 17:28:22.810365,"(3.9, 4.8, 4.5375)","(31.0, 48.0, 44.4)","(21.0, 36.0, 34.0)","(8.5, 10.5, 9.97433628318584)","(7.0, 8.2, 8.116)","(9.0, 12.0, 10.727272727272727)","(31.0, 46.0, 43.2)","(3.5, 4.8, 4.59)","(10.0, 16.5, 14.166666666666666)","(13.0, 19.5, 18.3)","(17.0, 25.0, 24.25)","(31.0, 90.0, 85.0)"
12-01-2023 17:28:24.535052,"(3.9, 4.8, 4.5375)","(31.0, 48.0, 44.4)","(21.0, 36.0, 34.0)","(8.5, 10.5, 9.97433628318584)","(7.0, 8.2, 8.116)","(9.0, 12.0, 10.727272727272727)","(31.0, 46.0, 43.2)","(3.5, 4.8, 4.59)","(10.0, 16.5, 14.166666666666666)","(13.0, 19.5, 18.3)","(17.0, 25.0, 24.25)","(31.0, 90.0, 85.0)"
12-01-2023 17:28:26.108150,"(3.9, 4.8, 4.5375)","(31.0, 48.0, 44.4)","(21.0, 36.0, 34.0)","(8.5, 10.5, 9.97433628318584)","(7.0, 8.2, 8.116)","(9.0, 12.0, 10.727272727272727)","(31.0, 46.0, 43.2)","(3.5, 4.8, 4.59)","(10.0, 16.5, 14.166666666666666)","(13.0, 19.5, 18.3)","(17.0, 25.0, 24.25)","(31.0, 90.0, 85.0)"
12-01-2023 17:28:27.696723,"(3.9, 4.8, 4.5375)","(31.0, 48.0, 44.4)","(21.0, 36.0, 39.0)","(8.5, 10.5, 9.97433628318584)","(7.0, 8.2, 8.116)","(9.0, 12.0, 10.727272727272727)","(31.0, 46.0, 44.36363636363636)","(3.5, 4.8, 4.59)","(10.0, 16.5, 14.7)","(13.0, 19.5, 18.3)","(17.0, 25.0, 24.25)","(31.0, 90.0, 85.0)"
12-01-2023 17:28:29.245138,"(3.9, 4.8, 4.5375)","(31.0, 48.0, 44.4)","(21.0, 40.0, 39.0)","(8.5, 10.5, 9.97433628318584)","(7.0, 8.2, 8.116)","(9.0, 12.0, 10.727272727272727)","(31.0, 46.0, 44.36363636363636)","(3.5, 4.8, 4.59)","(10.0, 16.5, 14.7)","(13.0, 19.5, 18.3)","(17.0, 25.0, 24.25)","(31.0, 90.0, 85.0)"
12-01-2023 17:28:30.815136,"(3.9, 4.8, 4.5375)","(31.0, 48.0, 44.4)","(21.0, 40.0, 37.46153846153846)","(8.5, 10.5, 9.97433628318584)","(7.0, 8.2, 8.116)","(9.0, 12.0, 10.6875)","(31.0, 46.0, 44.36363636363636)","(3.5, 4.8, 4.59)","(10.0, 16.5, 14.7)","(13.0, 19.5, 18.3)","(17.0, 25.0, 24.25)","(31.0, 90.0, 85.0)"
12-01-2023 17:28:32.443253,"(3.9, 4.8, 4.5375)","(31.0, 48.0, 44.4)","(21.0, 40.0, 32.2)","(8.5, 10.5, 9.97433628318584)","(7.0, 8.2, 8.122535211267605)","(9.0, 12.0, 11.0)","(31.0, 46.0, 43.0)","(3.5, 4.8, 4.59)","(10.0, 16.5, 14.7)","(13.0, 19.5, 18.3)","(17.0, 25.0, 24.25)","(31.0, 90.0, 85.0)"
12-01-2023 17:28:34.088692,"(3.9, 4.8, 4.5375)","(31.0, 48.0, 44.4)","(21.0, 40.0, 30.25)","(8.5, 10.5, 9.97433628318584)","(7.0, 8.2, 8.122535211267605)","(9.0, 12.0, 11.0)","(31.0, 46.0, 43.0)","(3.5, 4.8, 4.52)","(10.0, 16.5, 14.7)","(13.0, 19.5, 18.3)","(17.0, 25.0, 24.25)","(31.0, 90.0, 85.0)"
