,Amazonian Queen,Dots Redeemer,Dr Ryker,Mad Brax,King Kaboom,Button,Mahogany Jet,Shes So Kind
11-01-2023 19:06:01.617837,"(6.0, 13.0, 12.433333333333334)","(4.2, 6.4, 6.010000000000001)","(4.4, 7.4, 7.180303030303031)","(5.0, 10.5, 9.48)","(5.5, 9.0, 8.852)","(7.0, 11.5, 10.275)","(8.5, 22.0, 11.166666666666666)","(13.0, 30.0, 17.625)"
11-01-2023 19:06:02.872329,"(6.0, 13.0, 12.433333333333334)","(4.2, 6.4, 6.010000000000001)","(4.4, 7.4, 7.180303030303031)","(5.0, 10.5, 9.48)","(5.5, 9.0, 8.852)","(7.0, 11.5, 10.275)","(8.5, 22.0, 11.166666666666666)","(13.0, 30.0, 17.625)"
11-01-2023 19:06:04.195221,"(6.0, 13.0, 12.433333333333334)","(4.2, 6.4, 6.010000000000001)","(4.4, 7.4, 7.180303030303031)","(5.0, 10.5, 9.48)","(5.5, 9.0, 8.852)","(7.0, 11.5, 10.275)","(8.5, 22.0, 11.166666666666666)","(13.0, 30.0, 17.625)"
11-01-2023 19:06:05.413547,"(6.0, 13.0, 12.433333333333334)","(4.2, 6.4, 6.010000000000001)","(4.4, 7.4, 7.180303030303031)","(5.0, 10.5, 9.48)","(5.5, 9.0, 8.852)","(7.0, 11.5, 10.275)","(8.5, 22.0, 11.166666666666666)","(13.0, 30.0, 17.625)"
11-01-2023 19:06:06.741073,"(6.0, 13.0, 12.433333333333334)","(4.2, 6.4, 6.010000000000001)","(4.4, 7.4, 7.180303030303031)","(5.0, 10.5, 9.48)","(5.5, 9.0, 8.852)","(7.0, 11.5, 10.275)","(8.5, 22.0, 11.166666666666666)","(13.0, 30.0, 17.625)"
11-01-2023 19:06:08.321161,"(6.0, 13.0, 12.433333333333334)","(4.2, 6.4, 6.010000000000001)","(4.4, 7.4, 7.180303030303031)","(5.0, 10.5, 8.0)","(5.5, 9.0, 8.852)","(7.0, 11.5, 10.275)","(8.5, 22.0, 11.166666666666666)","(13.0, 30.0, 17.625)"
11-01-2023 19:06:09.584089,"(6.0, 13.0, 12.633333333333333)","(4.2, 6.4, 6.010000000000001)","(4.4, 7.4, 7.180303030303031)","(5.0, 10.5, 8.0)","(5.5, 9.0, 8.852)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 17.625)"
11-01-2023 19:06:10.830669,"(6.0, 13.0, 11.4)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 6.525)","(5.0, 10.5, 8.0)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:06:12.052566,"(6.0, 13.0, 11.4)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.7125)","(5.0, 10.5, 8.866666666666667)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:06:13.204594,"(6.0, 13.0, 11.4)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.775)","(5.0, 10.5, 8.0)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:06:14.355382,"(6.0, 13.0, 9.9)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.233333333333333)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:06:15.575589,"(6.0, 13.0, 9.9)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.233333333333333)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:06:16.794793,"(6.0, 13.0, 9.9)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.233333333333333)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:06:18.024460,"(6.0, 13.0, 9.9)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:06:19.288082,"(6.0, 13.0, 9.9)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:06:20.538952,"(6.0, 13.0, 9.9)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:06:21.818909,"(6.0, 13.0, 9.9)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:06:23.126158,"(6.0, 13.0, 9.9)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:06:24.346874,"(6.0, 13.0, 9.9)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:06:25.636393,"(6.0, 13.0, 9.9)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:06:26.904353,"(6.0, 13.0, 9.9)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:06:28.186131,"(6.0, 13.0, 9.9)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:06:29.450590,"(6.0, 13.0, 9.9)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:06:30.760699,"(6.0, 13.0, 9.9)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:06:32.263100,"(6.0, 13.0, 9.9)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:06:33.712715,"(6.0, 13.0, 9.9)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:06:34.945158,"(6.0, 13.0, 9.9)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:06:36.154496,"(6.0, 13.0, 9.9)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:06:37.436536,"(6.0, 13.0, 9.9)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:06:38.728296,"(6.0, 13.0, 9.9)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:06:40.006282,"(6.0, 13.0, 9.9)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:06:41.303277,"(6.0, 13.0, 9.9)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:06:42.590953,"(6.0, 13.0, 9.9)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:06:43.903180,"(6.0, 13.0, 11.5)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:06:45.186023,"(6.0, 13.0, 11.45)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:06:46.557241,"(6.0, 13.0, 11.45)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:06:47.842306,"(6.0, 13.0, 11.45)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:06:49.160989,"(6.0, 13.0, 11.45)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:06:50.501990,"(6.0, 13.0, 11.45)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:06:51.819781,"(6.0, 13.0, 11.45)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:06:53.113921,"(6.0, 13.0, 11.45)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:06:54.439043,"(6.0, 13.0, 11.45)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:06:55.801676,"(6.0, 13.0, 11.45)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:06:57.128157,"(6.0, 13.0, 11.45)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:06:58.440953,"(6.0, 13.0, 11.45)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:06:59.727614,"(6.0, 13.0, 11.45)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:07:01.054234,"(6.0, 13.0, 11.45)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:07:02.370592,"(6.0, 13.0, 11.45)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:07:03.736881,"(6.0, 13.0, 11.45)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:07:05.056278,"(6.0, 13.0, 11.45)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:07:06.295753,"(6.0, 13.0, 11.45)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:07:07.825825,"(6.0, 13.0, 11.45)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:07:09.106161,"(6.0, 13.0, 11.45)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:07:10.590618,"(6.0, 13.0, 11.45)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:07:11.910891,"(6.0, 13.0, 11.45)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:07:13.195922,"(6.0, 13.0, 11.45)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:07:14.482727,"(6.0, 13.0, 11.45)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:07:15.781422,"(6.0, 13.0, 11.45)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:07:17.092212,"(6.0, 13.0, 11.45)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:07:18.411690,"(6.0, 13.0, 11.45)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:07:19.729658,"(6.0, 13.0, 11.45)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:07:21.081371,"(6.0, 13.0, 11.45)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:07:22.408125,"(6.0, 13.0, 11.45)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:07:23.755313,"(6.0, 13.0, 11.45)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:07:25.063815,"(6.0, 13.0, 11.45)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:07:26.431200,"(6.0, 13.0, 11.45)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:07:27.800051,"(6.0, 13.0, 11.45)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:07:29.127016,"(6.0, 13.0, 11.45)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:07:30.399206,"(6.0, 13.0, 11.45)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:07:31.719199,"(6.0, 13.0, 11.45)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 5.955555555555556)","(5.0, 10.5, 9.25)","(5.5, 9.0, 7.2)","(7.0, 11.5, 9.15)","(8.5, 22.0, 12.714285714285715)","(13.0, 30.0, 20.1)"
11-01-2023 19:07:33.061226,"(6.0, 13.0, 11.45)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 6.4714285714285715)","(5.0, 10.5, 9.875)","(5.5, 9.0, 7.2)","(7.0, 11.5, 8.1)","(8.5, 22.0, 15.5)","(13.0, 30.0, 22.92857142857143)"
11-01-2023 19:07:34.370002,"(6.0, 13.0, 12.114285714285714)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 6.4714285714285715)","(5.0, 10.5, 9.875)","(5.5, 9.0, 7.2)","(7.0, 12.0, 7.666666666666666)","(8.5, 22.0, 14.0)","(13.0, 30.0, 22.92857142857143)"
11-01-2023 19:07:35.638540,"(6.0, 13.0, 10.1)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 6.4714285714285715)","(5.0, 10.5, 9.875)","(5.5, 9.0, 7.2)","(7.0, 12.0, 7.666666666666666)","(8.5, 22.0, 16.363636363636363)","(13.0, 30.0, 22.92857142857143)"
11-01-2023 19:07:36.856793,"(6.0, 13.0, 10.1)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 6.4714285714285715)","(5.0, 10.5, 9.875)","(5.5, 9.0, 7.2)","(7.0, 12.0, 7.666666666666666)","(8.5, 22.0, 13.285714285714286)","(13.0, 30.0, 22.92857142857143)"
11-01-2023 19:07:38.134241,"(6.0, 13.0, 10.1)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 6.4714285714285715)","(5.0, 10.5, 9.875)","(5.5, 9.0, 7.2)","(7.0, 12.0, 7.666666666666666)","(8.5, 22.0, 14.5)","(13.0, 30.0, 22.92857142857143)"
11-01-2023 19:07:39.348192,"(6.0, 13.0, 10.1)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 6.4714285714285715)","(5.0, 10.5, 9.875)","(5.5, 9.0, 7.2)","(7.0, 12.0, 7.666666666666666)","(8.5, 22.0, 14.5)","(13.0, 30.0, 22.92857142857143)"
11-01-2023 19:07:40.534218,"(6.0, 13.0, 10.1)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 6.4714285714285715)","(5.0, 10.5, 9.875)","(5.5, 9.0, 7.2)","(7.0, 12.0, 7.666666666666666)","(8.5, 22.0, 12.416666666666666)","(13.0, 30.0, 22.92857142857143)"
11-01-2023 19:07:41.958767,"(6.0, 13.0, 10.1)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 6.4714285714285715)","(5.0, 10.5, 9.875)","(5.5, 9.0, 7.2)","(7.0, 12.0, 7.666666666666666)","(8.5, 22.0, 12.416666666666666)","(13.0, 30.0, 22.92857142857143)"
11-01-2023 19:07:43.220640,"(6.0, 13.0, 10.1)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 6.4714285714285715)","(5.0, 10.5, 9.875)","(5.5, 9.0, 7.2)","(7.0, 12.0, 7.666666666666666)","(8.5, 22.0, 12.416666666666666)","(13.0, 30.0, 22.92857142857143)"
11-01-2023 19:07:44.554263,"(6.0, 13.0, 10.1)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 6.4714285714285715)","(5.0, 10.5, 9.875)","(5.5, 9.0, 7.2)","(7.0, 12.0, 7.666666666666666)","(8.5, 22.0, 12.416666666666666)","(13.0, 30.0, 22.92857142857143)"
11-01-2023 19:07:46.132692,"(6.0, 13.0, 10.1)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 6.4714285714285715)","(5.0, 10.5, 9.875)","(5.5, 9.0, 7.2)","(7.0, 12.0, 7.666666666666666)","(8.5, 22.0, 12.416666666666666)","(13.0, 30.0, 22.92857142857143)"
11-01-2023 19:07:47.512110,"(6.0, 13.0, 10.1)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 6.4714285714285715)","(5.0, 10.5, 9.875)","(5.5, 9.0, 7.2)","(7.0, 12.0, 7.666666666666666)","(8.5, 22.0, 12.416666666666666)","(13.0, 30.0, 22.92857142857143)"
11-01-2023 19:07:49.113869,"(6.0, 13.0, 10.1)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 6.4714285714285715)","(5.0, 10.5, 9.875)","(5.5, 9.0, 7.2)","(7.0, 12.0, 7.666666666666666)","(8.5, 22.0, 12.416666666666666)","(13.0, 30.0, 22.92857142857143)"
11-01-2023 19:07:50.420624,"(6.0, 13.0, 10.1)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 6.4714285714285715)","(5.0, 10.5, 9.875)","(5.5, 9.0, 7.2)","(7.0, 12.0, 7.666666666666666)","(8.5, 22.0, 12.416666666666666)","(13.0, 30.0, 22.92857142857143)"
11-01-2023 19:07:51.702878,"(6.0, 13.0, 10.1)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 6.4714285714285715)","(5.0, 10.5, 9.875)","(5.5, 9.0, 7.2)","(7.0, 12.0, 7.666666666666666)","(8.5, 22.0, 12.416666666666666)","(13.0, 30.0, 22.92857142857143)"
11-01-2023 19:07:52.997983,"(6.0, 13.0, 10.1)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 6.4714285714285715)","(5.0, 10.5, 9.875)","(5.5, 9.0, 7.2)","(7.0, 12.0, 7.666666666666666)","(8.5, 22.0, 12.416666666666666)","(13.0, 30.0, 22.92857142857143)"
11-01-2023 19:07:54.265782,"(6.0, 13.0, 10.1)","(4.2, 6.4, 4.542857142857144)","(4.4, 7.4, 6.4714285714285715)","(5.0, 10.5, 9.875)","(5.5, 9.0, 7.2)","(7.0, 12.0, 7.666666666666666)","(8.5, 22.0, 12.416666666666666)","(13.0, 30.0, 22.92857142857143)"
