,Cashed Up Johnny,Dixie Dutton,Book Of Love,Precious Layla,High Range,Four Barrys,Salem Sweetheart,Cool Red
08-01-2023 16:56:43.069256,"(2.0, 2.34, 2.3331999999999997)","(7.5, 13.0, 10.68)","(16.0, 22.0, 16.0)","(2.9, 7.4, 5.166666666666666)","(21.0, 70.0, 40.625)","(7.5, 15.0, 10.885714285714286)","(31.0, 210.0, 92.66666666666667)","(17.0, 24.0, 20.25)"
08-01-2023 16:56:44.138495,"(2.0, 2.34, 2.3331999999999997)","(7.5, 13.0, 10.68)","(16.0, 22.0, 16.0)","(2.9, 7.0, 5.166666666666666)","(21.0, 70.0, 40.625)","(7.5, 15.0, 10.885714285714286)","(31.0, 210.0, 92.66666666666667)","(17.0, 24.0, 20.25)"
08-01-2023 16:56:45.222783,"(2.0, 2.34, 2.3331999999999997)","(7.5, 13.0, 10.68)","(16.0, 22.0, 16.0)","(2.9, 7.0, 5.166666666666666)","(21.0, 70.0, 40.625)","(7.5, 15.0, 10.885714285714286)","(31.0, 210.0, 92.66666666666667)","(17.0, 24.0, 20.25)"
08-01-2023 16:56:46.294277,"(2.0, 2.34, 2.3331999999999997)","(7.5, 13.0, 10.68)","(16.0, 22.0, 16.0)","(2.9, 7.0, 5.083333333333334)","(21.0, 70.0, 49.09090909090909)","(7.5, 15.0, 11.114285714285714)","(31.0, 210.0, 92.66666666666667)","(17.0, 24.0, 20.25)"
08-01-2023 16:56:47.303419,"(2.0, 2.34, 2.3331999999999997)","(7.5, 13.0, 10.68)","(16.0, 22.0, 15.333333333333334)","(2.9, 7.0, 5.083333333333334)","(21.0, 70.0, 59.14285714285714)","(7.5, 15.0, 10.885714285714286)","(31.0, 210.0, 92.66666666666667)","(17.0, 24.0, 20.25)"
08-01-2023 16:56:48.311591,"(2.0, 2.34, 2.3331999999999997)","(7.5, 13.0, 10.68)","(16.0, 22.0, 15.333333333333334)","(2.9, 7.0, 5.083333333333334)","(21.0, 65.0, 59.14285714285714)","(7.5, 15.0, 11.7)","(31.0, 210.0, 92.66666666666667)","(17.0, 24.0, 20.25)"
08-01-2023 16:56:49.311180,"(2.0, 2.34, 2.3331999999999997)","(7.5, 13.0, 10.68)","(16.0, 22.0, 15.333333333333334)","(2.9, 7.0, 5.083333333333334)","(21.0, 65.0, 59.14285714285714)","(7.5, 15.0, 11.7)","(31.0, 210.0, 92.66666666666667)","(17.0, 24.0, 20.25)"
08-01-2023 16:56:50.331564,"(2.0, 2.34, 2.3331999999999997)","(7.5, 13.0, 10.68)","(16.0, 22.0, 15.333333333333334)","(2.9, 7.0, 5.083333333333334)","(21.0, 65.0, 59.14285714285714)","(7.5, 15.0, 11.7)","(31.0, 210.0, 92.66666666666667)","(17.0, 24.0, 20.25)"
08-01-2023 16:56:51.327091,"(2.0, 2.34, 2.3331999999999997)","(7.5, 13.0, 10.68)","(16.0, 22.0, 15.333333333333334)","(2.9, 7.0, 5.083333333333334)","(21.0, 65.0, 59.14285714285714)","(7.5, 15.0, 11.7)","(31.0, 210.0, 92.66666666666667)","(17.0, 24.0, 20.25)"
08-01-2023 16:56:52.434897,"(2.0, 2.34, 2.3331999999999997)","(7.5, 13.0, 10.68)","(16.0, 22.0, 15.333333333333334)","(2.9, 7.0, 5.083333333333334)","(21.0, 65.0, 59.14285714285714)","(7.5, 15.0, 11.7)","(31.0, 210.0, 92.66666666666667)","(17.0, 24.0, 20.25)"
08-01-2023 16:56:53.477295,"(2.0, 2.34, 2.3331999999999997)","(7.5, 13.0, 10.68)","(16.0, 22.0, 15.333333333333334)","(2.9, 7.0, 5.083333333333334)","(21.0, 65.0, 59.14285714285714)","(7.5, 15.0, 11.7)","(31.0, 210.0, 92.66666666666667)","(17.0, 24.0, 20.25)"
08-01-2023 16:56:54.543907,"(2.0, 2.34, 2.3331999999999997)","(7.5, 13.0, 10.2)","(16.0, 22.0, 15.333333333333334)","(2.9, 7.0, 5.083333333333334)","(21.0, 65.0, 59.14285714285714)","(7.5, 15.0, 11.7)","(31.0, 210.0, 92.66666666666667)","(17.0, 24.0, 22.125)"
08-01-2023 16:56:55.549146,"(2.0, 2.34, 2.3331999999999997)","(7.5, 13.0, 10.2)","(16.0, 21.0, 18.4)","(2.9, 7.0, 5.083333333333334)","(21.0, 65.0, 59.14285714285714)","(7.5, 15.0, 11.7)","(31.0, 210.0, 92.66666666666667)","(17.0, 24.0, 19.75)"
08-01-2023 16:56:56.612448,"(2.0, 2.34, 2.3331999999999997)","(7.5, 13.0, 10.422222222222222)","(16.0, 21.0, 17.75)","(2.9, 7.0, 5.083333333333334)","(21.0, 65.0, 59.14285714285714)","(7.5, 15.0, 11.7)","(31.0, 210.0, 92.66666666666667)","(17.0, 23.0, 19.75)"
08-01-2023 16:56:57.659974,"(2.0, 2.34, 2.3331999999999997)","(7.5, 13.0, 10.2)","(16.0, 21.0, 17.75)","(2.9, 7.0, 5.083333333333334)","(21.0, 65.0, 59.14285714285714)","(7.5, 15.0, 11.7)","(31.0, 210.0, 92.66666666666667)","(17.0, 23.0, 19.75)"
08-01-2023 16:56:58.730022,"(2.0, 2.34, 2.3331999999999997)","(7.5, 13.0, 10.2)","(16.0, 21.0, 17.75)","(2.9, 7.0, 5.083333333333334)","(21.0, 65.0, 59.14285714285714)","(7.5, 15.0, 11.7)","(31.0, 210.0, 92.66666666666667)","(17.0, 23.0, 19.75)"
08-01-2023 16:56:59.805348,"(2.0, 2.34, 2.3331999999999997)","(7.5, 13.0, 10.2)","(16.0, 21.0, 17.75)","(2.9, 7.0, 5.083333333333334)","(21.0, 65.0, 59.14285714285714)","(7.5, 15.0, 11.7)","(31.0, 210.0, 92.66666666666667)","(17.0, 23.0, 19.75)"
08-01-2023 16:57:00.888005,"(2.0, 2.34, 2.3331999999999997)","(7.5, 13.0, 10.2)","(16.0, 21.0, 17.75)","(2.9, 7.0, 5.083333333333334)","(21.0, 65.0, 59.14285714285714)","(7.5, 15.0, 11.7)","(31.0, 210.0, 92.66666666666667)","(17.0, 23.0, 19.75)"
08-01-2023 16:57:01.915823,"(2.0, 2.34, 2.3331999999999997)","(7.5, 13.0, 10.2)","(16.0, 21.0, 17.75)","(2.9, 7.0, 5.083333333333334)","(21.0, 65.0, 44.5)","(7.5, 15.0, 11.7)","(31.0, 210.0, 92.66666666666667)","(17.0, 23.0, 19.75)"
08-01-2023 16:57:02.966742,"(2.0, 2.34, 2.3331999999999997)","(7.5, 13.0, 10.2)","(16.0, 20.0, 17.25)","(2.9, 7.0, 5.16)","(21.0, 65.0, 45.0)","(7.5, 15.0, 11.7)","(31.0, 210.0, 92.66666666666667)","(17.0, 23.0, 19.75)"
08-01-2023 16:57:04.009121,"(2.0, 2.34, 2.3331999999999997)","(7.5, 13.0, 10.2)","(16.0, 20.0, 18.363636363636363)","(2.9, 6.6, 5.083333333333334)","(21.0, 65.0, 45.0)","(7.5, 15.0, 11.7)","(31.0, 210.0, 92.66666666666667)","(17.0, 23.0, 19.75)"
08-01-2023 16:57:05.077645,"(2.0, 2.34, 2.3331999999999997)","(7.5, 10.5, 8.76)","(16.0, 20.0, 18.363636363636363)","(2.9, 7.0, 5.083333333333334)","(21.0, 65.0, 45.0)","(7.5, 15.0, 11.7)","(31.0, 210.0, 92.66666666666667)","(17.0, 23.0, 19.75)"
08-01-2023 16:57:06.129526,"(2.0, 2.34, 2.3331999999999997)","(7.5, 10.5, 8.879999999999999)","(16.0, 20.0, 18.363636363636363)","(2.9, 7.0, 5.083333333333334)","(21.0, 65.0, 45.0)","(7.5, 15.0, 11.7)","(31.0, 210.0, 92.66666666666667)","(17.0, 23.0, 19.75)"
08-01-2023 16:57:07.192363,"(2.0, 2.34, 2.3331999999999997)","(7.5, 10.5, 8.879999999999999)","(16.0, 20.0, 18.363636363636363)","(2.9, 7.0, 5.083333333333334)","(21.0, 65.0, 45.0)","(7.5, 15.0, 11.7)","(31.0, 210.0, 92.66666666666667)","(17.0, 23.0, 19.75)"
08-01-2023 16:57:08.283750,"(2.0, 2.34, 2.3331999999999997)","(7.5, 10.0, 9.48)","(16.0, 20.0, 18.363636363636363)","(2.9, 7.0, 5.083333333333334)","(21.0, 65.0, 45.0)","(7.5, 15.0, 11.7)","(31.0, 210.0, 92.66666666666667)","(17.0, 23.0, 19.75)"
08-01-2023 16:57:09.443260,"(2.0, 2.34, 2.3331999999999997)","(7.5, 12.5, 11.48)","(16.0, 20.0, 18.363636363636363)","(2.9, 7.0, 5.083333333333334)","(21.0, 65.0, 45.0)","(7.5, 15.0, 11.7)","(31.0, 210.0, 87.17647058823529)","(17.0, 23.0, 19.75)"
08-01-2023 16:57:10.575459,"(2.0, 2.34, 2.3331999999999997)","(7.5, 12.5, 11.48)","(16.0, 20.0, 18.363636363636363)","(2.9, 7.0, 5.083333333333334)","(21.0, 65.0, 45.0)","(7.5, 15.0, 11.7)","(31.0, 210.0, 87.17647058823529)","(17.0, 23.0, 19.75)"
08-01-2023 16:57:11.643668,"(2.0, 2.34, 2.3331999999999997)","(7.5, 12.5, 11.48)","(16.0, 20.0, 18.363636363636363)","(2.9, 7.0, 5.083333333333334)","(21.0, 65.0, 45.0)","(7.5, 15.0, 11.7)","(31.0, 210.0, 87.17647058823529)","(17.0, 23.0, 19.75)"
08-01-2023 16:57:12.707929,"(2.0, 2.34, 2.3331999999999997)","(7.5, 12.5, 11.48)","(16.0, 20.0, 18.363636363636363)","(2.9, 7.0, 5.083333333333334)","(21.0, 65.0, 45.0)","(7.5, 15.0, 11.7)","(31.0, 210.0, 87.17647058823529)","(17.0, 23.0, 19.75)"
08-01-2023 16:57:13.694562,"(2.0, 2.34, 2.3331999999999997)","(7.5, 12.5, 11.48)","(16.0, 20.0, 18.363636363636363)","(2.9, 7.0, 5.083333333333334)","(21.0, 65.0, 45.0)","(7.5, 15.0, 11.7)","(31.0, 210.0, 87.17647058823529)","(17.0, 23.0, 19.8)"
08-01-2023 16:57:14.708083,"(2.0, 2.34, 2.3331999999999997)","(7.5, 12.5, 11.48)","(16.0, 20.0, 18.363636363636363)","(2.9, 7.0, 5.083333333333334)","(21.0, 65.0, 45.0)","(7.5, 15.0, 11.7)","(31.0, 210.0, 87.17647058823529)","(17.0, 22.0, 19.8)"
08-01-2023 16:57:15.751949,"(2.0, 2.34, 2.3331999999999997)","(7.5, 12.5, 11.48)","(16.0, 20.0, 18.363636363636363)","(2.9, 7.0, 5.083333333333334)","(21.0, 65.0, 45.0)","(7.5, 15.0, 11.7)","(31.0, 210.0, 87.17647058823529)","(17.0, 22.0, 19.8)"
08-01-2023 16:57:16.817737,"(2.0, 2.34, 2.3331999999999997)","(7.5, 12.5, 11.48)","(16.0, 20.0, 18.363636363636363)","(2.9, 7.0, 5.083333333333334)","(21.0, 65.0, 45.0)","(7.5, 15.0, 11.7)","(31.0, 210.0, 87.17647058823529)","(17.0, 22.0, 19.8)"
08-01-2023 16:57:17.889024,"(2.0, 2.34, 2.3331999999999997)","(7.5, 12.5, 11.48)","(16.0, 20.0, 18.363636363636363)","(2.9, 7.0, 5.083333333333334)","(21.0, 65.0, 45.0)","(7.5, 15.0, 11.7)","(31.0, 210.0, 87.17647058823529)","(17.0, 22.0, 19.8)"
08-01-2023 16:57:18.974679,"(2.0, 2.34, 2.3331999999999997)","(7.5, 12.5, 11.48)","(16.0, 20.0, 18.363636363636363)","(2.9, 7.0, 5.083333333333334)","(21.0, 65.0, 45.0)","(7.5, 15.0, 11.7)","(31.0, 210.0, 87.17647058823529)","(17.0, 22.0, 19.8)"
08-01-2023 16:57:19.991747,"(2.0, 2.34, 2.3331999999999997)","(7.5, 12.5, 11.48)","(16.0, 20.0, 18.363636363636363)","(2.9, 7.0, 5.083333333333334)","(21.0, 65.0, 45.0)","(7.5, 15.0, 11.7)","(31.0, 210.0, 87.17647058823529)","(17.0, 22.0, 19.8)"
08-01-2023 16:57:21.002429,"(2.0, 2.34, 2.3331999999999997)","(7.5, 12.5, 11.48)","(16.0, 20.0, 18.363636363636363)","(2.9, 7.0, 5.083333333333334)","(21.0, 65.0, 45.0)","(7.5, 15.0, 11.7)","(31.0, 210.0, 87.17647058823529)","(17.0, 22.0, 19.8)"
08-01-2023 16:57:22.026723,"(2.0, 2.34, 2.3331999999999997)","(7.5, 12.5, 11.48)","(16.0, 20.0, 18.363636363636363)","(2.9, 7.0, 5.083333333333334)","(21.0, 65.0, 45.0)","(7.5, 15.0, 11.7)","(31.0, 210.0, 87.17647058823529)","(17.0, 22.0, 19.8)"
08-01-2023 16:57:23.085343,"(2.0, 2.34, 2.3331999999999997)","(7.5, 12.5, 11.48)","(16.0, 20.0, 18.363636363636363)","(2.9, 7.0, 5.357142857142858)","(21.0, 65.0, 27.916666666666668)","(7.5, 15.0, 11.7)","(31.0, 210.0, 87.17647058823529)","(17.0, 22.0, 19.8)"
08-01-2023 16:57:24.110726,"(2.0, 2.34, 2.3331999999999997)","(7.5, 12.5, 11.48)","(16.0, 20.0, 18.363636363636363)","(2.9, 7.0, 5.357142857142858)","(21.0, 60.0, 27.916666666666668)","(7.5, 15.0, 11.7)","(31.0, 210.0, 87.17647058823529)","(17.0, 22.0, 19.8)"
08-01-2023 16:57:25.121739,"(2.0, 2.34, 2.3331999999999997)","(7.5, 12.5, 11.48)","(16.0, 20.0, 18.363636363636363)","(2.9, 7.0, 5.357142857142858)","(21.0, 55.0, 27.727272727272727)","(7.5, 15.0, 11.7)","(31.0, 210.0, 87.17647058823529)","(17.0, 22.0, 19.8)"
08-01-2023 16:57:26.148037,"(2.0, 2.34, 2.3331999999999997)","(7.5, 12.5, 11.48)","(16.0, 20.0, 18.363636363636363)","(2.9, 7.0, 5.357142857142858)","(21.0, 55.0, 27.727272727272727)","(7.5, 15.0, 11.7)","(31.0, 210.0, 87.17647058823529)","(17.0, 22.0, 19.8)"
08-01-2023 16:57:27.148024,"(2.0, 2.34, 2.3331999999999997)","(7.5, 12.5, 11.8)","(16.0, 20.0, 18.363636363636363)","(2.9, 7.0, 5.357142857142858)","(21.0, 55.0, 27.727272727272727)","(7.5, 15.0, 11.7)","(31.0, 210.0, 87.17647058823529)","(17.0, 22.0, 19.8)"
08-01-2023 16:57:28.196289,"(2.0, 2.34, 2.3331999999999997)","(7.5, 12.5, 11.8)","(16.0, 20.0, 18.363636363636363)","(2.9, 7.0, 5.357142857142858)","(21.0, 55.0, 27.727272727272727)","(7.5, 15.0, 11.7)","(31.0, 210.0, 87.17647058823529)","(17.0, 22.0, 19.8)"
08-01-2023 16:57:29.248836,"(2.0, 2.16, 2.3331999999999997)","(7.5, 10.0, 9.657142857142857)","(16.0, 20.0, 18.363636363636363)","(2.9, 7.0, 6.3125)","(21.0, 55.0, 27.727272727272727)","(7.5, 15.0, 11.7)","(31.0, 210.0, 87.17647058823529)","(17.0, 22.0, 19.8)"
08-01-2023 16:57:30.339424,"(2.0, 2.34, 2.3331999999999997)","(7.5, 10.0, 9.657142857142857)","(16.0, 20.0, 18.363636363636363)","(2.9, 7.0, 5.25)","(21.0, 55.0, 27.727272727272727)","(7.5, 15.0, 11.7)","(31.0, 210.0, 87.17647058823529)","(17.0, 22.0, 19.8)"
08-01-2023 16:57:31.415484,"(2.0, 2.34, 2.3331999999999997)","(7.5, 10.0, 9.657142857142857)","(16.0, 20.0, 18.363636363636363)","(2.9, 7.0, 5.25)","(21.0, 55.0, 27.727272727272727)","(7.5, 15.0, 12.066666666666666)","(31.0, 210.0, 87.17647058823529)","(17.0, 22.0, 19.2)"
08-01-2023 16:57:32.462058,"(2.0, 2.34, 2.3331999999999997)","(7.5, 10.0, 9.657142857142857)","(16.0, 20.0, 18.363636363636363)","(2.9, 7.0, 5.5)","(21.0, 55.0, 27.727272727272727)","(7.5, 15.0, 12.066666666666666)","(31.0, 210.0, 87.17647058823529)","(17.0, 21.0, 19.2)"
08-01-2023 16:57:33.523950,"(2.0, 2.34, 2.3331999999999997)","(7.5, 10.0, 9.657142857142857)","(16.0, 20.0, 18.363636363636363)","(2.9, 7.0, 5.5)","(21.0, 55.0, 27.727272727272727)","(7.5, 15.0, 11.788888888888888)","(31.0, 210.0, 87.17647058823529)","(17.0, 21.0, 19.2)"
08-01-2023 16:57:34.633654,"(2.0, 2.34, 2.3331999999999997)","(7.5, 10.0, 9.657142857142857)","(16.0, 20.0, 18.363636363636363)","(2.9, 7.0, 5.95)","(21.0, 55.0, 27.727272727272727)","(7.5, 14.5, 11.55)","(31.0, 210.0, 87.17647058823529)","(17.0, 21.0, 19.2)"
08-01-2023 16:57:35.663345,"(2.0, 2.34, 2.3331999999999997)","(7.5, 10.0, 9.657142857142857)","(16.0, 20.0, 18.363636363636363)","(2.9, 7.0, 5.95)","(21.0, 55.0, 27.727272727272727)","(7.5, 14.5, 11.55)","(31.0, 210.0, 87.17647058823529)","(17.0, 21.0, 19.2)"
08-01-2023 16:57:36.701201,"(2.0, 2.34, 2.3331999999999997)","(7.5, 10.0, 9.657142857142857)","(16.0, 20.0, 18.363636363636363)","(2.9, 7.0, 5.416666666666666)","(21.0, 55.0, 27.727272727272727)","(7.5, 14.5, 11.35)","(31.0, 210.0, 87.17647058823529)","(17.0, 21.0, 19.2)"
08-01-2023 16:57:37.748831,"(2.0, 2.34, 2.3331999999999997)","(7.5, 10.0, 9.657142857142857)","(16.0, 20.0, 18.363636363636363)","(2.9, 7.0, 5.416666666666666)","(21.0, 55.0, 27.727272727272727)","(7.5, 14.5, 11.35)","(31.0, 210.0, 87.17647058823529)","(17.0, 21.0, 19.2)"
08-01-2023 16:57:38.832125,"(2.0, 2.34, 2.3331999999999997)","(7.5, 10.0, 9.657142857142857)","(16.0, 20.0, 18.363636363636363)","(2.9, 7.0, 5.416666666666666)","(21.0, 55.0, 27.727272727272727)","(7.5, 14.5, 11.788888888888888)","(31.0, 210.0, 87.17647058823529)","(17.0, 21.0, 19.2)"
08-01-2023 16:57:39.880054,"(2.0, 2.34, 2.3331999999999997)","(7.5, 10.0, 9.657142857142857)","(16.0, 20.0, 18.363636363636363)","(2.9, 7.0, 5.416666666666666)","(21.0, 55.0, 27.727272727272727)","(7.5, 14.5, 11.788888888888888)","(31.0, 210.0, 87.17647058823529)","(17.0, 21.0, 19.2)"
08-01-2023 16:57:41.033078,"(2.0, 2.34, 2.3331999999999997)","(7.5, 10.0, 9.657142857142857)","(16.0, 20.0, 18.363636363636363)","(2.9, 7.0, 5.416666666666666)","(21.0, 55.0, 27.727272727272727)","(7.5, 14.5, 11.55)","(31.0, 210.0, 87.17647058823529)","(17.0, 21.0, 19.2)"
08-01-2023 16:57:42.114414,"(2.0, 2.34, 2.3331999999999997)","(7.5, 10.0, 9.657142857142857)","(16.0, 20.0, 18.363636363636363)","(2.9, 7.0, 5.416666666666666)","(21.0, 55.0, 27.727272727272727)","(7.5, 14.5, 11.55)","(31.0, 210.0, 87.17647058823529)","(17.0, 21.0, 19.2)"
08-01-2023 16:57:43.344870,"(2.0, 2.34, 2.3331999999999997)","(7.5, 10.0, 9.657142857142857)","(16.0, 20.0, 18.363636363636363)","(2.9, 7.0, 5.95)","(21.0, 55.0, 27.727272727272727)","(7.5, 14.5, 11.35)","(31.0, 210.0, 87.17647058823529)","(17.0, 21.0, 19.2)"
08-01-2023 16:57:44.365140,"(2.0, 2.34, 2.3331999999999997)","(7.5, 10.0, 9.657142857142857)","(16.0, 20.0, 18.363636363636363)","(2.9, 7.0, 5.95)","(21.0, 55.0, 27.727272727272727)","(7.5, 14.5, 11.35)","(31.0, 210.0, 87.17647058823529)","(17.0, 21.0, 19.2)"
08-01-2023 16:57:45.424905,"(2.0, 2.34, 2.3331999999999997)","(7.5, 10.0, 9.657142857142857)","(16.0, 20.0, 18.363636363636363)","(2.9, 7.0, 6.269230769230769)","(21.0, 55.0, 27.727272727272727)","(7.5, 14.5, 11.788888888888888)","(31.0, 210.0, 87.17647058823529)","(17.0, 21.0, 19.2)"
08-01-2023 16:57:46.523476,"(2.0, 2.34, 2.3331999999999997)","(7.5, 10.0, 9.657142857142857)","(16.0, 20.0, 18.363636363636363)","(2.9, 7.0, 6.3076923076923075)","(21.0, 55.0, 27.727272727272727)","(7.5, 14.5, 11.788888888888888)","(31.0, 210.0, 87.17647058823529)","(17.0, 21.0, 19.2)"
08-01-2023 16:57:47.592125,"(2.0, 2.34, 2.3331999999999997)","(7.5, 10.0, 9.657142857142857)","(16.0, 20.0, 18.363636363636363)","(2.9, 7.0, 6.3076923076923075)","(21.0, 55.0, 27.727272727272727)","(7.5, 14.5, 11.788888888888888)","(31.0, 210.0, 87.17647058823529)","(17.0, 21.0, 20.25)"
08-01-2023 16:57:48.602712,"(2.0, 2.22, 2.2033962264150944)","(7.5, 10.0, 9.657142857142857)","(16.0, 20.0, 18.0)","(2.9, 7.0, 6.3076923076923075)","(21.0, 55.0, 27.727272727272727)","(7.5, 14.5, 11.788888888888888)","(31.0, 210.0, 87.17647058823529)","(17.0, 24.0, 21.0)"
08-01-2023 16:57:49.562535,"(2.0, 2.22, 2.2033962264150944)","(7.5, 10.0, 9.657142857142857)","(16.0, 20.0, 18.0)","(2.9, 7.0, 6.055555555555555)","(21.0, 55.0, 27.727272727272727)","(7.5, 14.5, 11.788888888888888)","(31.0, 210.0, 87.17647058823529)","(17.0, 24.0, 21.0)"
08-01-2023 16:57:50.595369,"(2.0, 2.22, 2.2033962264150944)","(7.5, 10.0, 9.657142857142857)","(16.0, 20.0, 18.0)","(2.9, 7.0, 6.055555555555555)","(21.0, 55.0, 27.727272727272727)","(7.5, 14.5, 11.788888888888888)","(31.0, 210.0, 87.17647058823529)","(17.0, 24.0, 21.0)"
08-01-2023 16:57:51.688035,"(2.0, 2.22, 2.2033962264150944)","(7.5, 10.0, 9.657142857142857)","(16.0, 20.0, 18.0)","(2.9, 7.0, 6.055555555555555)","(21.0, 55.0, 27.727272727272727)","(7.5, 14.5, 11.788888888888888)","(31.0, 150.0, 131.0)","(17.0, 24.0, 18.107142857142858)"
08-01-2023 16:57:52.758373,"(2.0, 2.22, 2.2033962264150944)","(7.5, 10.0, 9.657142857142857)","(16.0, 20.0, 18.0)","(2.9, 7.0, 5.785714285714286)","(21.0, 55.0, 27.727272727272727)","(7.5, 14.5, 11.788888888888888)","(31.0, 150.0, 131.0)","(17.0, 24.0, 18.107142857142858)"
08-01-2023 16:57:53.800595,"(2.0, 2.22, 2.2033962264150944)","(7.5, 10.0, 9.657142857142857)","(16.0, 20.0, 18.0)","(2.9, 7.0, 6.357142857142858)","(21.0, 55.0, 27.727272727272727)","(7.5, 14.5, 11.788888888888888)","(31.0, 150.0, 131.0)","(17.0, 24.0, 18.107142857142858)"
08-01-2023 16:57:54.801961,"(2.0, 2.22, 2.2033962264150944)","(7.5, 10.0, 9.657142857142857)","(16.0, 20.0, 18.0)","(2.9, 7.0, 6.357142857142858)","(21.0, 55.0, 27.727272727272727)","(7.5, 14.5, 11.788888888888888)","(31.0, 150.0, 131.0)","(17.0, 24.0, 18.107142857142858)"
08-01-2023 16:57:55.872825,"(2.0, 2.22, 2.2033962264150944)","(7.5, 10.0, 9.657142857142857)","(16.0, 20.0, 18.0)","(2.9, 7.0, 5.785714285714286)","(21.0, 55.0, 27.727272727272727)","(7.5, 14.5, 11.788888888888888)","(31.0, 150.0, 131.0)","(17.0, 24.0, 18.107142857142858)"
08-01-2023 16:57:56.992061,"(2.0, 2.22, 2.2033962264150944)","(7.5, 10.0, 9.657142857142857)","(16.0, 20.0, 18.0)","(2.9, 7.0, 5.785714285714286)","(21.0, 55.0, 27.727272727272727)","(7.5, 14.5, 11.788888888888888)","(31.0, 150.0, 131.0)","(17.0, 24.0, 18.107142857142858)"
08-01-2023 16:57:58.042989,"(2.0, 2.22, 2.2033962264150944)","(7.5, 10.0, 9.657142857142857)","(16.0, 20.0, 18.0)","(2.9, 7.0, 5.785714285714286)","(21.0, 55.0, 27.727272727272727)","(7.5, 14.5, 11.788888888888888)","(31.0, 150.0, 131.0)","(17.0, 24.0, 18.107142857142858)"
08-01-2023 16:57:59.229407,"(2.0, 2.22, 2.2033962264150944)","(7.5, 10.0, 9.657142857142857)","(16.0, 20.0, 18.0)","(2.9, 7.0, 5.785714285714286)","(21.0, 55.0, 27.727272727272727)","(7.5, 14.5, 11.788888888888888)","(31.0, 150.0, 131.0)","(17.0, 24.0, 18.107142857142858)"
08-01-2023 16:58:00.373411,"(2.0, 2.22, 2.2033962264150944)","(7.5, 10.0, 9.657142857142857)","(16.0, 20.0, 18.0)","(2.9, 7.0, 5.785714285714286)","(21.0, 55.0, 27.727272727272727)","(7.5, 14.5, 11.788888888888888)","(31.0, 150.0, 131.0)","(17.0, 24.0, 18.107142857142858)"
08-01-2023 16:58:01.427768,"(2.0, 2.22, 2.2033962264150944)","(7.5, 10.0, 9.657142857142857)","(16.0, 20.0, 18.0)","(2.9, 7.0, 5.785714285714286)","(21.0, 55.0, 27.727272727272727)","(7.5, 14.5, 11.788888888888888)","(31.0, 150.0, 131.0)","(17.0, 24.0, 18.107142857142858)"
08-01-2023 16:58:02.511767,"(2.0, 2.22, 2.2033962264150944)","(7.5, 10.0, 9.657142857142857)","(16.0, 20.0, 18.0)","(2.9, 7.0, 5.666666666666667)","(21.0, 55.0, 27.727272727272727)","(7.5, 14.5, 11.788888888888888)","(31.0, 150.0, 131.0)","(17.0, 24.0, 18.107142857142858)"
08-01-2023 16:58:03.553655,"(2.0, 2.22, 2.2033962264150944)","(7.5, 10.0, 9.657142857142857)","(16.0, 20.0, 18.0)","(2.9, 7.0, 5.666666666666667)","(21.0, 55.0, 27.727272727272727)","(7.5, 14.5, 11.788888888888888)","(31.0, 150.0, 131.0)","(17.0, 24.0, 18.107142857142858)"
08-01-2023 16:58:04.578786,"(2.0, 2.22, 2.2033962264150944)","(7.5, 10.0, 9.657142857142857)","(16.0, 20.0, 18.0)","(2.9, 7.0, 5.666666666666667)","(21.0, 55.0, 27.727272727272727)","(7.5, 14.5, 11.788888888888888)","(31.0, 150.0, 131.0)","(17.0, 24.0, 18.107142857142858)"
08-01-2023 16:58:05.801443,"(2.0, 2.22, 2.2033962264150944)","(7.5, 10.0, 9.657142857142857)","(16.0, 20.0, 18.0)","(2.9, 7.0, 5.666666666666667)","(21.0, 55.0, 27.727272727272727)","(7.5, 14.5, 11.788888888888888)","(31.0, 150.0, 172.66666666666666)","(17.0, 24.0, 20.4)"
08-01-2023 16:58:06.865659,"(2.0, 2.22, 2.2033962264150944)","(7.5, 10.0, 9.657142857142857)","(16.0, 20.0, 18.0)","(2.9, 7.0, 5.666666666666667)","(21.0, 55.0, 27.727272727272727)","(7.5, 14.5, 11.788888888888888)","(31.0, 200.0, 172.66666666666666)","(17.0, 23.0, 19.75)"
08-01-2023 16:58:08.037706,"(2.0, 2.22, 2.2033962264150944)","(7.5, 10.0, 9.657142857142857)","(16.0, 20.0, 18.0)","(2.9, 7.0, 5.666666666666667)","(21.0, 55.0, 27.727272727272727)","(7.5, 14.5, 11.788888888888888)","(31.0, 200.0, 172.66666666666666)","(17.0, 23.0, 19.75)"
08-01-2023 16:58:09.122045,"(2.0, 2.22, 2.2033962264150944)","(7.5, 10.0, 9.657142857142857)","(16.0, 20.0, 18.0)","(2.9, 7.0, 5.666666666666667)","(21.0, 55.0, 27.727272727272727)","(7.5, 14.5, 11.788888888888888)","(31.0, 200.0, 172.66666666666666)","(17.0, 23.0, 19.75)"
08-01-2023 16:58:10.137498,"(2.0, 2.22, 2.2033962264150944)","(7.5, 10.0, 9.657142857142857)","(16.0, 20.0, 18.0)","(2.9, 7.0, 5.666666666666667)","(21.0, 55.0, 27.727272727272727)","(7.5, 14.5, 11.788888888888888)","(31.0, 200.0, 172.66666666666666)","(17.0, 23.0, 19.75)"
