,Dancin In Dubai,Proud Union,Fearnought,Stringfella,Strong Heart,Lil Toughman,Hidden Rod,Stormin Rocket,Manhattan Weave,Freedom Rider
08-01-2023 11:46:52.980925,"(12.0, 34.0, 18.333333333333332)","(11.0, 29.0, 16.666666666666668)","(21.0, 230.0, 202.875)","(8.0, 17.5, 17.6)","(21.0, 230.0, 186.0)","(31.0, 230.0, 178.5)","(26.0, 230.0, 186.0)","(18.0, 150.0, 187.2)","(13.0, 25.0, 28.25)","(1.35, 1.84, 1.8325)"
08-01-2023 11:46:54.172209,"(12.0, 95.0, 27.4)","(11.0, 70.0, 25.375)","(21.0, 230.0, 202.875)","(8.0, 46.0, 30.375)","(21.0, 230.0, 186.0)","(31.0, 230.0, 178.5)","(26.0, 230.0, 186.0)","(18.0, 230.0, 187.2)","(13.0, 80.0, 28.25)","(1.35, 1.84, 1.8325)"
08-01-2023 11:46:55.304724,"(12.0, 95.0, 31.625)","(11.0, 70.0, 25.375)","(21.0, 230.0, 202.875)","(8.0, 90.0, 30.375)","(21.0, 230.0, 186.0)","(31.0, 230.0, 178.5)","(26.0, 230.0, 186.0)","(18.0, 230.0, 187.2)","(13.0, 80.0, 28.25)","(1.35, 1.84, 1.8325)"
08-01-2023 11:46:56.413539,"(12.0, 95.0, 31.625)","(11.0, 70.0, 25.375)","(21.0, 230.0, 202.875)","(8.0, 90.0, 30.375)","(21.0, 230.0, 186.0)","(31.0, 230.0, 178.5)","(26.0, 230.0, 186.0)","(18.0, 230.0, 187.2)","(13.0, 80.0, 28.25)","(1.35, 1.84, 1.8325)"
08-01-2023 11:46:57.498430,"(12.0, 95.0, 31.625)","(11.0, 70.0, 25.375)","(21.0, 230.0, 202.875)","(8.0, 90.0, 30.375)","(21.0, 230.0, 186.0)","(31.0, 230.0, 178.5)","(26.0, 230.0, 186.0)","(18.0, 230.0, 187.2)","(13.0, 80.0, 28.25)","(1.35, 1.84, 1.8325)"
08-01-2023 11:46:58.645225,"(13.0, 95.0, 31.625)","(13.0, 70.0, 25.375)","(26.0, 230.0, 202.875)","(9.0, 90.0, 30.375)","(21.0, 230.0, 186.0)","(31.0, 230.0, 178.5)","(31.0, 230.0, 186.0)","(17.0, 230.0, 187.2)","(13.0, 80.0, 63.25)","(1.3, 1.84, 1.8325)"
08-01-2023 11:46:59.798997,"(13.0, 230.0, 120.25)","(13.0, 230.0, 120.25)","(26.0, 230.0, 202.875)","(9.0, 230.0, 120.25)","(21.0, 230.0, 186.0)","(31.0, 230.0, 178.5)","(31.0, 230.0, 186.0)","(17.0, 230.0, 187.2)","(13.0, 220.0, 63.25)","(1.3, 1.84, 1.8325)"
08-01-2023 11:47:00.888639,"(13.0, 230.0, 120.25)","(13.0, 230.0, 120.25)","(26.0, 230.0, 202.875)","(9.0, 230.0, 120.25)","(21.0, 230.0, 186.0)","(31.0, 230.0, 178.5)","(31.0, 230.0, 186.0)","(17.0, 230.0, 187.2)","(13.0, 220.0, 63.25)","(1.3, 1.84, 1.8325)"
08-01-2023 11:47:02.033740,"(13.0, 230.0, 120.25)","(13.0, 230.0, 120.25)","(26.0, 230.0, 202.875)","(9.0, 230.0, 120.25)","(21.0, 230.0, 186.0)","(31.0, 230.0, 178.5)","(31.0, 230.0, 186.0)","(17.0, 230.0, 187.2)","(13.0, 220.0, 63.25)","(1.3, 1.84, 1.8333333333333335)"
08-01-2023 11:47:03.180095,"(13.0, 230.0, 120.25)","(13.0, 230.0, 120.25)","(26.0, 230.0, 202.875)","(9.0, 230.0, 120.25)","(21.0, 230.0, 186.0)","(31.0, 230.0, 178.5)","(31.0, 230.0, 186.0)","(17.0, 230.0, 187.2)","(13.0, 220.0, 63.25)","(1.3, 1.84, 1.79)"
08-01-2023 11:47:04.336792,"(13.0, 230.0, 120.25)","(13.0, 230.0, 83.66666666666667)","(26.0, 230.0, 186.2)","(9.0, 230.0, 11.9)","(21.0, 230.0, 157.83333333333334)","(31.0, 230.0, 178.5)","(31.0, 230.0, 187.7)","(17.0, 230.0, 123.2)","(13.0, 220.0, 15.666666666666668)","(1.3, 1.83, 1.5733333333333333)"
08-01-2023 11:47:05.458603,"(13.0, 230.0, 120.25)","(13.0, 30.0, 17.0)","(26.0, 230.0, 186.2)","(9.0, 17.5, 11.9)","(21.0, 230.0, 157.83333333333334)","(31.0, 230.0, 178.5)","(31.0, 230.0, 187.7)","(17.0, 150.0, 123.2)","(13.0, 25.0, 15.666666666666668)","(1.3, 1.84, 1.5)"
08-01-2023 11:47:06.546013,"(13.0, 36.0, 19.0)","(13.0, 30.0, 17.0)","(26.0, 230.0, 186.2)","(9.0, 17.5, 11.5)","(21.0, 230.0, 157.83333333333334)","(31.0, 230.0, 178.5)","(31.0, 230.0, 187.7)","(17.0, 150.0, 123.2)","(13.0, 25.0, 15.666666666666668)","(1.3, 1.74, 1.4835714285714285)"
08-01-2023 11:47:07.632541,"(13.0, 36.0, 19.0)","(13.0, 30.0, 17.0)","(26.0, 230.0, 186.2)","(9.0, 17.0, 12.666666666666666)","(21.0, 230.0, 100.4)","(31.0, 230.0, 178.5)","(31.0, 230.0, 187.7)","(17.0, 150.0, 123.2)","(13.0, 25.0, 15.666666666666668)","(1.3, 1.79, 1.4835714285714285)"
08-01-2023 11:47:08.783481,"(13.0, 36.0, 19.0)","(13.0, 30.0, 17.0)","(26.0, 230.0, 186.2)","(9.0, 17.0, 12.666666666666666)","(21.0, 230.0, 100.4)","(31.0, 230.0, 178.5)","(31.0, 230.0, 187.7)","(17.0, 150.0, 123.2)","(13.0, 25.0, 15.666666666666668)","(1.3, 1.79, 1.4835714285714285)"
08-01-2023 11:47:09.913267,"(13.0, 36.0, 19.0)","(13.0, 30.0, 17.0)","(26.0, 230.0, 186.2)","(9.0, 17.0, 12.666666666666666)","(21.0, 230.0, 100.4)","(31.0, 230.0, 178.5)","(31.0, 230.0, 187.7)","(17.0, 150.0, 123.2)","(13.0, 25.0, 15.666666666666668)","(1.3, 1.79, 1.5021428571428572)"
08-01-2023 11:47:10.978484,"(13.0, 36.0, 19.0)","(13.0, 30.0, 17.0)","(26.0, 230.0, 186.2)","(9.0, 17.0, 12.666666666666666)","(21.0, 230.0, 100.4)","(31.0, 230.0, 178.5)","(31.0, 230.0, 187.7)","(17.0, 150.0, 123.2)","(13.0, 25.0, 15.666666666666668)","(1.3, 1.79, 1.5021428571428572)"
08-01-2023 11:47:12.059876,"(13.0, 36.0, 19.0)","(13.0, 30.0, 17.0)","(26.0, 230.0, 186.2)","(9.0, 17.0, 12.666666666666666)","(21.0, 230.0, 100.4)","(31.0, 230.0, 178.5)","(31.0, 230.0, 187.7)","(17.0, 150.0, 123.2)","(13.0, 25.0, 15.666666666666668)","(1.3, 1.79, 1.5021428571428572)"
08-01-2023 11:47:13.162773,"(13.0, 34.0, 18.333333333333332)","(13.0, 30.0, 17.0)","(26.0, 230.0, 186.2)","(9.0, 17.0, 12.666666666666666)","(21.0, 230.0, 158.0)","(31.0, 230.0, 178.5)","(31.0, 230.0, 177.375)","(17.0, 150.0, 139.2)","(13.0, 25.0, 15.5)","(1.3, 1.79, 1.5021428571428572)"
08-01-2023 11:47:14.291461,"(13.0, 40.0, 20.333333333333336)","(13.0, 36.0, 12.321428571428571)","(26.0, 230.0, 186.2)","(9.0, 17.0, 12.666666666666666)","(21.0, 230.0, 158.0)","(31.0, 230.0, 178.5)","(31.0, 230.0, 177.375)","(17.0, 170.0, 147.2)","(13.0, 29.0, 17.0)","(1.3, 1.79, 1.5021428571428572)"
08-01-2023 11:47:15.441280,"(13.0, 230.0, 120.25)","(13.0, 36.0, 19.0)","(26.0, 230.0, 186.2)","(9.0, 17.0, 12.666666666666666)","(21.0, 230.0, 158.0)","(31.0, 230.0, 178.5)","(31.0, 230.0, 177.375)","(17.0, 180.0, 147.2)","(13.0, 29.0, 17.0)","(1.3, 1.79, 1.5021428571428572)"
08-01-2023 11:47:16.537605,"(13.0, 230.0, 120.25)","(13.0, 36.0, 19.0)","(26.0, 230.0, 186.2)","(9.0, 17.0, 12.666666666666666)","(21.0, 230.0, 158.0)","(31.0, 230.0, 178.5)","(31.0, 230.0, 177.375)","(17.0, 180.0, 147.2)","(13.0, 29.0, 17.0)","(1.3, 1.79, 1.5021428571428572)"
08-01-2023 11:47:17.642960,"(13.0, 230.0, 120.25)","(13.0, 36.0, 19.0)","(26.0, 230.0, 186.2)","(9.0, 17.0, 12.666666666666666)","(21.0, 230.0, 158.0)","(31.0, 230.0, 178.5)","(31.0, 230.0, 177.375)","(17.0, 180.0, 147.2)","(13.0, 29.0, 17.0)","(1.3, 1.79, 1.5021428571428572)"
08-01-2023 11:47:18.756096,"(13.0, 230.0, 120.25)","(13.0, 36.0, 19.0)","(26.0, 230.0, 186.2)","(9.0, 17.0, 12.666666666666666)","(21.0, 230.0, 158.0)","(31.0, 230.0, 178.5)","(31.0, 230.0, 177.375)","(17.0, 180.0, 147.2)","(13.0, 29.0, 17.0)","(1.3, 1.79, 1.5021428571428572)"
08-01-2023 11:47:19.842858,"(13.0, 230.0, 120.25)","(13.0, 36.0, 19.0)","(26.0, 230.0, 186.2)","(9.0, 17.0, 13.333333333333334)","(21.0, 230.0, 158.0)","(31.0, 230.0, 178.5)","(31.0, 230.0, 177.375)","(17.0, 180.0, 147.2)","(13.0, 29.0, 16.666666666666668)","(1.3, 1.79, 1.5021428571428572)"
08-01-2023 11:47:20.958239,"(13.0, 230.0, 120.25)","(13.0, 34.0, 18.333333333333332)","(26.0, 230.0, 186.2)","(9.0, 19.0, 13.333333333333334)","(21.0, 230.0, 158.0)","(31.0, 230.0, 178.5)","(31.0, 230.0, 177.375)","(17.0, 180.0, 147.2)","(13.0, 28.0, 16.666666666666668)","(1.3, 1.79, 1.54)"
08-01-2023 11:47:22.083819,"(13.0, 230.0, 120.25)","(13.0, 34.0, 18.333333333333332)","(26.0, 230.0, 186.2)","(9.0, 19.0, 13.333333333333334)","(21.0, 230.0, 158.0)","(31.0, 230.0, 178.5)","(31.0, 230.0, 177.375)","(17.0, 180.0, 147.2)","(13.0, 28.0, 16.666666666666668)","(1.3, 1.78, 1.54)"
08-01-2023 11:47:23.231004,"(13.0, 160.0, 85.25)","(13.0, 34.0, 18.333333333333332)","(26.0, 230.0, 186.2)","(9.0, 19.0, 13.333333333333334)","(21.0, 230.0, 158.0)","(31.0, 230.0, 178.5)","(31.0, 230.0, 177.375)","(17.0, 180.0, 139.2)","(13.0, 28.0, 16.666666666666668)","(1.3, 1.78, 1.54)"
08-01-2023 11:47:24.389691,"(13.0, 160.0, 85.25)","(13.0, 34.0, 18.333333333333332)","(26.0, 230.0, 186.2)","(9.0, 19.0, 13.333333333333334)","(21.0, 230.0, 158.0)","(31.0, 230.0, 178.5)","(31.0, 230.0, 177.375)","(17.0, 170.0, 139.2)","(13.0, 28.0, 16.666666666666668)","(1.3, 1.78, 1.54)"
08-01-2023 11:47:25.532090,"(13.0, 160.0, 85.25)","(13.0, 34.0, 15.2)","(26.0, 230.0, 186.2)","(9.0, 19.5, 13.5)","(21.0, 230.0, 158.0)","(31.0, 230.0, 178.5)","(31.0, 230.0, 177.375)","(17.0, 170.0, 139.2)","(13.0, 28.0, 16.666666666666668)","(1.3, 1.78, 1.54)"
08-01-2023 11:47:26.614386,"(13.0, 160.0, 85.25)","(13.0, 34.0, 15.2)","(26.0, 230.0, 186.2)","(9.0, 19.5, 13.333333333333334)","(21.0, 230.0, 158.0)","(31.0, 230.0, 178.5)","(31.0, 230.0, 177.375)","(17.0, 170.0, 112.0)","(13.0, 28.0, 16.666666666666668)","(1.3, 1.78, 1.54)"
08-01-2023 11:47:27.713316,"(13.0, 160.0, 85.25)","(13.0, 34.0, 15.2)","(26.0, 230.0, 186.2)","(9.0, 19.0, 13.333333333333334)","(21.0, 230.0, 158.0)","(31.0, 230.0, 178.5)","(31.0, 230.0, 177.375)","(17.0, 160.0, 112.0)","(13.0, 28.0, 16.666666666666668)","(1.3, 1.78, 1.54)"
08-01-2023 11:47:28.849541,"(13.0, 160.0, 85.25)","(13.0, 32.0, 21.25)","(26.0, 230.0, 186.2)","(9.0, 19.0, 13.333333333333334)","(21.0, 230.0, 158.0)","(31.0, 230.0, 178.5)","(31.0, 230.0, 177.375)","(17.0, 160.0, 112.0)","(13.0, 28.0, 16.666666666666668)","(1.3, 1.78, 1.625)"
08-01-2023 11:47:29.954665,"(13.0, 160.0, 85.25)","(13.0, 32.0, 27.7)","(26.0, 230.0, 186.2)","(9.0, 19.0, 13.333333333333334)","(21.0, 230.0, 158.0)","(31.0, 230.0, 178.5)","(31.0, 230.0, 177.375)","(17.0, 160.0, 112.0)","(13.0, 28.0, 16.666666666666668)","(1.3, 1.77, 1.625)"
08-01-2023 11:47:31.104211,"(13.0, 160.0, 85.25)","(13.0, 32.0, 27.7)","(26.0, 230.0, 186.2)","(9.0, 19.0, 13.333333333333334)","(21.0, 230.0, 194.0)","(31.0, 230.0, 178.5)","(31.0, 230.0, 177.375)","(17.0, 160.0, 112.0)","(13.0, 28.0, 16.666666666666668)","(1.3, 1.77, 1.7506666666666666)"
08-01-2023 11:47:32.254464,"(13.0, 160.0, 85.25)","(13.0, 32.0, 27.7)","(26.0, 230.0, 150.33333333333334)","(9.0, 19.0, 13.333333333333334)","(21.0, 230.0, 161.14285714285714)","(31.0, 230.0, 141.60000000000002)","(31.0, 230.0, 139.8)","(17.0, 160.0, 105.33333333333333)","(13.0, 28.0, 16.333333333333332)","(1.3, 1.77, 1.7506666666666666)"
08-01-2023 11:47:33.395811,"(13.0, 21.0, 11.307692307692308)","(13.0, 30.0, 23.5)","(26.0, 220.0, 150.33333333333334)","(9.0, 19.0, 13.5)","(21.0, 220.0, 117.0)","(31.0, 220.0, 97.5)","(31.0, 220.0, 77.14285714285714)","(17.0, 150.0, 75.55555555555556)","(13.0, 27.0, 16.333333333333332)","(1.3, 1.77, 1.7506666666666666)"
08-01-2023 11:47:34.502245,"(13.0, 21.0, 11.307692307692308)","(13.0, 30.0, 20.5)","(26.0, 210.0, 170.2)","(9.0, 19.5, 13.5)","(21.0, 220.0, 117.0)","(31.0, 220.0, 97.5)","(31.0, 220.0, 77.14285714285714)","(17.0, 150.0, 75.55555555555556)","(13.0, 27.0, 16.333333333333332)","(1.3, 1.77, 1.7506666666666666)"
08-01-2023 11:47:35.594118,"(14.0, 21.0, 11.307692307692308)","(13.0, 30.0, 20.5)","(26.0, 210.0, 170.2)","(9.0, 19.5, 13.5)","(21.0, 220.0, 117.0)","(31.0, 220.0, 97.5)","(31.0, 220.0, 77.14285714285714)","(17.0, 150.0, 75.55555555555556)","(13.0, 27.0, 22.428571428571427)","(1.3, 1.77, 1.7506666666666666)"
08-01-2023 11:47:36.681103,"(14.0, 21.0, 11.307692307692308)","(13.0, 30.0, 20.5)","(26.0, 210.0, 170.2)","(9.0, 19.5, 13.5)","(21.0, 220.0, 117.0)","(31.0, 220.0, 97.5)","(31.0, 220.0, 77.14285714285714)","(17.0, 150.0, 75.55555555555556)","(13.0, 27.0, 22.428571428571427)","(1.3, 1.77, 1.7506666666666666)"
08-01-2023 11:47:37.774898,"(14.0, 21.0, 11.307692307692308)","(13.0, 30.0, 20.5)","(26.0, 210.0, 170.2)","(9.0, 19.5, 13.5)","(21.0, 220.0, 117.0)","(31.0, 220.0, 97.5)","(31.0, 220.0, 77.14285714285714)","(17.0, 150.0, 75.55555555555556)","(13.0, 27.0, 22.428571428571427)","(1.3, 1.77, 1.635)"
08-01-2023 11:47:38.900277,"(14.0, 21.0, 11.307692307692308)","(13.0, 30.0, 20.5)","(26.0, 210.0, 170.2)","(9.0, 19.5, 13.5)","(21.0, 220.0, 117.0)","(31.0, 220.0, 97.5)","(31.0, 220.0, 120.0)","(17.0, 150.0, 75.55555555555556)","(13.0, 27.0, 22.428571428571427)","(1.3, 1.77, 1.635)"
08-01-2023 11:47:40.090618,"(14.0, 21.0, 11.307692307692308)","(13.0, 30.0, 20.5)","(26.0, 210.0, 170.2)","(9.0, 19.5, 13.333333333333334)","(21.0, 220.0, 117.0)","(31.0, 220.0, 97.5)","(31.0, 220.0, 66.875)","(17.0, 150.0, 75.55555555555556)","(13.0, 27.0, 19.25)","(1.3, 1.77, 1.635)"
08-01-2023 11:47:41.237204,"(14.0, 21.0, 11.307692307692308)","(13.0, 30.0, 20.5)","(26.0, 210.0, 170.2)","(9.0, 19.0, 13.333333333333334)","(21.0, 220.0, 105.83333333333333)","(31.0, 220.0, 97.5)","(31.0, 95.0, 58.0)","(17.0, 150.0, 75.55555555555556)","(13.0, 27.0, 19.25)","(1.3, 1.77, 1.718)"
08-01-2023 11:47:42.350602,"(14.0, 21.0, 11.307692307692308)","(13.0, 30.0, 24.571428571428573)","(26.0, 210.0, 170.3)","(9.0, 19.0, 13.333333333333334)","(21.0, 220.0, 105.83333333333333)","(31.0, 220.0, 97.5)","(31.0, 95.0, 58.0)","(17.0, 150.0, 75.55555555555556)","(13.0, 27.0, 19.25)","(1.3, 1.77, 1.718)"
08-01-2023 11:47:43.445712,"(14.0, 21.0, 11.307692307692308)","(13.0, 30.0, 24.571428571428573)","(26.0, 210.0, 170.3)","(9.0, 19.0, 13.333333333333334)","(21.0, 220.0, 105.83333333333333)","(31.0, 220.0, 97.5)","(31.0, 95.0, 58.0)","(17.0, 150.0, 75.55555555555556)","(13.0, 27.0, 19.25)","(1.3, 1.77, 1.718)"
08-01-2023 11:47:44.520533,"(14.0, 21.0, 11.307692307692308)","(13.0, 30.0, 24.571428571428573)","(26.0, 210.0, 170.3)","(9.0, 19.0, 13.333333333333334)","(21.0, 220.0, 105.83333333333333)","(31.0, 220.0, 97.5)","(31.0, 95.0, 58.0)","(17.0, 150.0, 75.55555555555556)","(13.0, 27.0, 19.25)","(1.3, 1.77, 1.718)"
08-01-2023 11:47:45.641611,"(14.0, 21.0, 11.307692307692308)","(13.0, 30.0, 24.571428571428573)","(26.0, 210.0, 170.3)","(9.0, 19.0, 13.333333333333334)","(21.0, 220.0, 51.92857142857143)","(31.0, 220.0, 97.5)","(31.0, 95.0, 70.33333333333333)","(17.0, 150.0, 75.55555555555556)","(13.0, 27.0, 22.571428571428573)","(1.3, 1.77, 1.718)"
08-01-2023 11:47:46.765848,"(14.0, 21.0, 11.307692307692308)","(13.0, 30.0, 24.571428571428573)","(26.0, 210.0, 170.3)","(9.0, 19.0, 13.333333333333334)","(21.0, 80.0, 51.92857142857143)","(31.0, 220.0, 97.5)","(31.0, 95.0, 72.75)","(17.0, 150.0, 75.55555555555556)","(13.0, 27.0, 22.571428571428573)","(1.3, 1.77, 1.718)"
08-01-2023 11:47:47.897921,"(14.0, 21.0, 11.307692307692308)","(13.0, 30.0, 24.571428571428573)","(26.0, 210.0, 170.3)","(9.0, 20.0, 13.666666666666666)","(21.0, 75.0, 54.833333333333336)","(31.0, 220.0, 97.5)","(31.0, 90.0, 72.75)","(17.0, 150.0, 75.55555555555556)","(13.0, 27.0, 22.571428571428573)","(1.3, 1.77, 1.718)"
08-01-2023 11:47:49.024188,"(14.0, 21.0, 11.307692307692308)","(13.0, 30.0, 24.571428571428573)","(26.0, 210.0, 170.3)","(9.0, 20.0, 13.666666666666666)","(21.0, 75.0, 54.833333333333336)","(31.0, 220.0, 97.5)","(31.0, 90.0, 72.75)","(17.0, 150.0, 75.55555555555556)","(13.0, 27.0, 22.571428571428573)","(1.3, 1.77, 1.718)"
08-01-2023 11:47:50.139802,"(14.0, 21.0, 11.307692307692308)","(13.0, 30.0, 24.571428571428573)","(26.0, 210.0, 170.3)","(9.0, 20.0, 13.666666666666666)","(21.0, 75.0, 54.833333333333336)","(31.0, 220.0, 97.5)","(31.0, 90.0, 72.75)","(17.0, 150.0, 75.55555555555556)","(13.0, 27.0, 22.571428571428573)","(1.3, 1.77, 1.718)"
08-01-2023 11:47:51.226697,"(14.0, 21.0, 11.307692307692308)","(13.0, 30.0, 24.571428571428573)","(26.0, 210.0, 170.3)","(9.0, 20.0, 13.666666666666666)","(21.0, 75.0, 54.833333333333336)","(31.0, 220.0, 97.5)","(31.0, 90.0, 72.75)","(17.0, 150.0, 75.55555555555556)","(13.0, 27.0, 21.0)","(1.3, 1.77, 1.7342857142857142)"
08-01-2023 11:47:52.335614,"(14.0, 21.0, 11.307692307692308)","(13.0, 30.0, 24.571428571428573)","(26.0, 210.0, 170.3)","(9.0, 20.0, 13.666666666666666)","(21.0, 75.0, 54.833333333333336)","(31.0, 220.0, 97.5)","(31.0, 90.0, 72.75)","(17.0, 150.0, 75.55555555555556)","(13.0, 27.0, 21.0)","(1.3, 1.77, 1.588)"
08-01-2023 11:47:53.434378,"(14.0, 21.0, 11.307692307692308)","(13.0, 30.0, 24.571428571428573)","(26.0, 210.0, 170.3)","(9.0, 20.0, 13.666666666666666)","(21.0, 75.0, 54.833333333333336)","(31.0, 220.0, 97.5)","(31.0, 90.0, 72.75)","(17.0, 150.0, 75.55555555555556)","(13.0, 27.0, 21.0)","(1.3, 1.78, 1.5645454545454547)"
08-01-2023 11:47:54.539878,"(14.0, 21.0, 11.307692307692308)","(13.0, 27.0, 19.25)","(26.0, 210.0, 170.3)","(9.0, 20.0, 13.666666666666666)","(21.0, 75.0, 54.833333333333336)","(31.0, 220.0, 97.5)","(31.0, 90.0, 72.75)","(17.0, 150.0, 75.55555555555556)","(13.0, 27.0, 21.0)","(1.3, 1.81, 1.6066666666666667)"
08-01-2023 11:47:55.638912,"(14.0, 21.0, 11.307692307692308)","(13.0, 27.0, 19.25)","(26.0, 210.0, 170.3)","(9.0, 20.0, 13.666666666666666)","(21.0, 75.0, 54.833333333333336)","(31.0, 220.0, 97.5)","(31.0, 90.0, 72.75)","(17.0, 150.0, 75.55555555555556)","(13.0, 27.0, 21.0)","(1.3, 1.76, 1.7246153846153847)"
08-01-2023 11:47:56.777319,"(14.0, 21.0, 11.307692307692308)","(13.0, 27.0, 18.42857142857143)","(26.0, 210.0, 170.3)","(9.0, 20.0, 13.5)","(21.0, 75.0, 54.833333333333336)","(31.0, 220.0, 97.5)","(31.0, 90.0, 56.0)","(17.0, 150.0, 75.55555555555556)","(13.0, 27.0, 21.0)","(1.3, 1.76, 1.7246153846153847)"
08-01-2023 11:47:57.882466,"(14.0, 21.0, 11.307692307692308)","(13.0, 27.0, 18.42857142857143)","(26.0, 210.0, 170.3)","(9.0, 19.5, 13.5)","(21.0, 75.0, 54.833333333333336)","(31.0, 220.0, 97.5)","(31.0, 90.0, 56.0)","(17.0, 150.0, 75.55555555555556)","(13.0, 27.0, 21.0)","(1.3, 1.76, 1.7246153846153847)"
08-01-2023 11:47:58.979238,"(14.0, 19.5, 14.5)","(13.0, 26.0, 20.4)","(26.0, 210.0, 170.3)","(9.0, 19.5, 13.5)","(21.0, 75.0, 54.833333333333336)","(31.0, 220.0, 97.5)","(31.0, 90.0, 56.0)","(17.0, 150.0, 75.55555555555556)","(13.0, 27.0, 21.0)","(1.3, 1.76, 1.7246153846153847)"
08-01-2023 11:48:00.102314,"(16.0, 19.5, 14.777777777777779)","(13.0, 26.0, 20.4)","(26.0, 210.0, 170.3)","(9.0, 19.5, 13.5)","(21.0, 75.0, 54.833333333333336)","(31.0, 220.0, 97.5)","(31.0, 90.0, 56.0)","(17.0, 150.0, 75.55555555555556)","(13.0, 27.0, 21.0)","(1.3, 1.76, 1.7246153846153847)"
08-01-2023 11:48:01.230052,"(16.0, 19.5, 14.777777777777779)","(13.0, 26.0, 20.4)","(26.0, 210.0, 170.3)","(9.0, 19.5, 13.5)","(21.0, 75.0, 54.833333333333336)","(31.0, 220.0, 97.5)","(31.0, 90.0, 56.0)","(17.0, 150.0, 75.55555555555556)","(13.0, 27.0, 21.0)","(1.3, 1.76, 1.7246153846153847)"
08-01-2023 11:48:02.346266,"(16.0, 19.5, 14.777777777777779)","(13.0, 26.0, 20.4)","(26.0, 210.0, 170.3)","(9.0, 19.5, 13.5)","(21.0, 75.0, 54.833333333333336)","(31.0, 220.0, 97.5)","(31.0, 90.0, 56.0)","(17.0, 150.0, 75.55555555555556)","(13.0, 27.0, 21.0)","(1.3, 1.76, 1.7246153846153847)"
08-01-2023 11:48:03.442564,"(16.0, 19.5, 14.777777777777779)","(13.0, 26.0, 20.4)","(26.0, 210.0, 170.3)","(9.0, 19.5, 13.5)","(21.0, 75.0, 54.833333333333336)","(31.0, 220.0, 97.5)","(31.0, 90.0, 56.0)","(17.0, 150.0, 75.55555555555556)","(13.0, 27.0, 21.0)","(1.3, 1.76, 1.7246153846153847)"
08-01-2023 11:48:04.538847,"(16.0, 19.5, 14.777777777777779)","(13.0, 26.0, 20.4)","(26.0, 210.0, 170.3)","(9.0, 19.5, 13.5)","(21.0, 75.0, 54.833333333333336)","(31.0, 220.0, 97.5)","(31.0, 90.0, 56.0)","(17.0, 150.0, 75.55555555555556)","(13.0, 27.0, 21.0)","(1.3, 1.76, 1.7246153846153847)"
08-01-2023 11:48:05.615716,"(16.0, 19.5, 14.777777777777779)","(13.0, 26.0, 20.4)","(26.0, 210.0, 170.3)","(9.0, 19.5, 13.5)","(21.0, 75.0, 54.833333333333336)","(31.0, 220.0, 97.5)","(31.0, 90.0, 56.0)","(17.0, 150.0, 75.55555555555556)","(13.0, 27.0, 21.0)","(1.3, 1.76, 1.7246153846153847)"
08-01-2023 11:48:06.727238,"(16.0, 19.5, 14.777777777777779)","(13.0, 26.0, 20.4)","(26.0, 210.0, 170.3)","(9.0, 19.5, 13.5)","(21.0, 75.0, 54.833333333333336)","(31.0, 220.0, 97.5)","(31.0, 90.0, 56.0)","(17.0, 150.0, 75.55555555555556)","(13.0, 27.0, 21.0)","(1.3, 1.76, 1.7246153846153847)"
08-01-2023 11:48:07.853696,"(16.0, 19.5, 14.777777777777779)","(13.0, 26.0, 20.4)","(26.0, 210.0, 170.3)","(9.0, 19.5, 13.5)","(21.0, 75.0, 54.833333333333336)","(31.0, 220.0, 97.5)","(31.0, 90.0, 56.0)","(17.0, 150.0, 75.55555555555556)","(13.0, 27.0, 21.0)","(1.3, 1.76, 1.7246153846153847)"
08-01-2023 11:48:08.972178,"(16.0, 19.5, 14.777777777777779)","(13.0, 26.0, 20.4)","(26.0, 210.0, 170.3)","(9.0, 19.5, 13.5)","(21.0, 75.0, 54.833333333333336)","(31.0, 220.0, 97.5)","(31.0, 90.0, 56.0)","(17.0, 150.0, 75.55555555555556)","(13.0, 27.0, 21.0)","(1.3, 1.76, 1.6866666666666668)"
08-01-2023 11:48:10.118760,"(16.0, 19.5, 14.777777777777779)","(13.0, 26.0, 20.4)","(26.0, 210.0, 170.3)","(9.0, 19.5, 13.5)","(21.0, 75.0, 54.833333333333336)","(31.0, 220.0, 97.5)","(31.0, 90.0, 56.0)","(17.0, 150.0, 75.55555555555556)","(13.0, 27.0, 21.0)","(1.3, 1.76, 1.6866666666666668)"
08-01-2023 11:48:11.201021,"(16.0, 19.5, 14.777777777777779)","(13.0, 26.0, 20.4)","(26.0, 210.0, 170.3)","(9.0, 19.5, 13.5)","(21.0, 75.0, 54.833333333333336)","(31.0, 220.0, 97.5)","(31.0, 90.0, 56.0)","(17.0, 150.0, 75.55555555555556)","(13.0, 27.0, 21.0)","(1.3, 1.76, 1.6866666666666668)"
08-01-2023 11:48:12.292623,"(16.0, 19.5, 14.777777777777779)","(13.0, 26.0, 20.4)","(26.0, 210.0, 170.3)","(9.0, 19.5, 13.5)","(21.0, 75.0, 54.833333333333336)","(31.0, 220.0, 97.5)","(31.0, 90.0, 56.0)","(17.0, 150.0, 75.55555555555556)","(13.0, 27.0, 21.0)","(1.3, 1.76, 1.69)"
