,Baozun,Eyes On Red,Helluva Life,Victory Stripe,Fort Knox,Charing Cross,Concrete Finisher,Frosted Prayer,Moro Warrior,Great Faces,Hoodoo Brown
16-12-2022 12:47:18.212968,"(17.0, 30.0, 27.0)","(8.0, 9.8, 9.457142857142857)","(2.7, 2.94, 2.8741176470588234)","(31.0, 600.0, 337.5)","(9.0, 9.0, 7.6)","(10.0, 32.0, 25.333333333333336)","(26.0, 46.0, 35.33333333333333)","(21.0, 44.0, 34.5)","(21.0, 120.0, 114.24242424242425)","(3.8, 6.8, 6.688888888888888)","(7.0, 16.5, 14.675)"
16-12-2022 12:47:19.445892,"(17.0, 30.0, 27.0)","(8.0, 9.8, 9.457142857142857)","(2.7, 2.94, 2.8741176470588234)","(31.0, 600.0, 337.5)","(9.0, 9.2, 7.9)","(10.0, 32.0, 24.0)","(26.0, 44.0, 35.33333333333333)","(21.0, 44.0, 34.5)","(21.0, 120.0, 73.0)","(3.8, 6.8, 6.688888888888888)","(7.0, 16.5, 13.28)"
16-12-2022 12:47:20.699179,"(17.0, 30.0, 27.0)","(8.0, 9.8, 9.457142857142857)","(2.7, 2.94, 2.9070588235294115)","(31.0, 600.0, 337.5)","(9.0, 9.0, 7.9)","(10.0, 30.0, 23.0)","(26.0, 44.0, 40.4)","(21.0, 44.0, 34.5)","(21.0, 120.0, 73.0)","(3.8, 6.8, 6.688888888888888)","(7.0, 16.0, 13.8)"
16-12-2022 12:47:21.920514,"(17.0, 30.0, 27.0)","(8.0, 9.8, 9.457142857142857)","(2.7, 2.94, 2.9070588235294115)","(31.0, 600.0, 337.5)","(9.0, 9.0, 7.9)","(10.0, 30.0, 23.0)","(26.0, 46.0, 40.4)","(21.0, 44.0, 34.5)","(21.0, 120.0, 73.0)","(3.8, 6.8, 6.525)","(7.0, 16.0, 13.44)"
16-12-2022 12:47:23.237931,"(17.0, 30.0, 27.0)","(8.0, 9.8, 9.457142857142857)","(2.7, 2.94, 2.9070588235294115)","(31.0, 600.0, 337.5)","(9.0, 9.0, 7.9)","(10.0, 30.0, 28.827586206896548)","(26.0, 46.0, 39.125)","(21.0, 44.0, 32.8)","(21.0, 120.0, 93.14285714285714)","(3.8, 6.8, 6.466666666666667)","(7.0, 16.0, 13.44)"
16-12-2022 12:47:24.591103,"(17.0, 30.0, 27.0)","(8.0, 9.8, 9.457142857142857)","(2.7, 2.94, 2.9070588235294115)","(31.0, 600.0, 337.5)","(9.0, 9.0, 7.9)","(10.0, 30.0, 26.7)","(26.0, 46.0, 40.5)","(21.0, 44.0, 32.8)","(21.0, 120.0, 58.0)","(3.8, 6.8, 6.466666666666667)","(7.0, 16.0, 13.44)"
16-12-2022 12:47:25.920903,"(17.0, 30.0, 27.0)","(8.0, 9.8, 9.457142857142857)","(2.7, 2.94, 2.9070588235294115)","(31.0, 600.0, 337.5)","(9.0, 9.0, 7.9)","(10.0, 30.0, 26.7)","(26.0, 46.0, 40.5)","(21.0, 44.0, 32.8)","(21.0, 120.0, 58.0)","(3.8, 6.8, 6.575)","(7.0, 16.0, 13.36)"
16-12-2022 12:47:27.218406,"(17.0, 30.0, 27.0)","(8.0, 9.8, 9.457142857142857)","(2.7, 2.94, 2.9070588235294115)","(31.0, 600.0, 337.5)","(9.0, 9.0, 7.9)","(10.0, 30.0, 26.7)","(26.0, 46.0, 40.5)","(21.0, 44.0, 32.8)","(21.0, 120.0, 58.0)","(3.8, 6.8, 6.575)","(8.0, 16.0, 13.36)"
16-12-2022 12:47:28.552204,"(16.0, 30.0, 27.0)","(8.0, 9.8, 9.457142857142857)","(2.6, 2.94, 2.8945454545454545)","(31.0, 600.0, 337.5)","(8.0, 9.0, 7.9)","(10.0, 30.0, 23.8)","(26.0, 46.0, 40.5)","(19.0, 44.0, 32.8)","(26.0, 120.0, 58.0)","(4.2, 6.8, 6.575)","(8.0, 16.0, 13.52)"
16-12-2022 12:47:29.857391,"(16.0, 30.0, 27.0)","(8.0, 9.8, 9.457142857142857)","(2.6, 2.94, 2.8945454545454545)","(31.0, 600.0, 337.5)","(8.0, 9.0, 7.9)","(10.0, 30.0, 23.8)","(26.0, 46.0, 40.5)","(19.0, 44.0, 32.8)","(26.0, 120.0, 58.0)","(4.2, 6.8, 6.575)","(8.0, 16.0, 13.52)"
16-12-2022 12:47:31.080826,"(16.0, 30.0, 27.0)","(8.0, 9.8, 9.457142857142857)","(2.6, 2.94, 2.8945454545454545)","(31.0, 600.0, 337.5)","(8.0, 9.0, 7.9)","(10.0, 30.0, 23.8)","(26.0, 46.0, 40.5)","(19.0, 44.0, 32.8)","(26.0, 120.0, 58.0)","(4.2, 6.8, 6.575)","(8.0, 16.0, 13.52)"
16-12-2022 12:47:32.396330,"(16.0, 30.0, 27.0)","(8.0, 9.8, 9.457142857142857)","(2.6, 2.94, 2.8945454545454545)","(31.0, 600.0, 337.5)","(8.0, 9.0, 7.9)","(10.0, 30.0, 23.8)","(26.0, 46.0, 40.5)","(19.0, 44.0, 32.8)","(26.0, 120.0, 58.0)","(4.2, 6.8, 6.575)","(8.0, 16.0, 13.36)"
16-12-2022 12:47:33.730418,"(16.0, 30.0, 27.0)","(8.0, 9.8, 9.457142857142857)","(2.6, 2.94, 2.873333333333333)","(31.0, 600.0, 337.5)","(8.0, 9.0, 7.6)","(10.0, 30.0, 24.0)","(26.0, 46.0, 39.5)","(19.0, 44.0, 32.8)","(26.0, 120.0, 58.0)","(4.2, 6.8, 6.575)","(8.0, 16.0, 13.36)"
16-12-2022 12:47:35.008645,"(16.0, 30.0, 27.0)","(8.0, 9.8, 9.457142857142857)","(2.6, 2.94, 2.873333333333333)","(31.0, 600.0, 337.5)","(8.0, 9.2, 7.9)","(10.0, 30.0, 24.0)","(26.0, 50.0, 39.5)","(19.0, 44.0, 32.8)","(26.0, 120.0, 74.0)","(4.2, 6.8, 6.575)","(8.0, 16.0, 13.36)"
16-12-2022 12:47:36.282987,"(16.0, 30.0, 27.0)","(8.0, 9.8, 9.457142857142857)","(2.6, 2.94, 2.873333333333333)","(31.0, 600.0, 337.5)","(8.0, 9.0, 7.9)","(10.0, 30.0, 24.0)","(26.0, 50.0, 39.5)","(19.0, 44.0, 32.8)","(26.0, 120.0, 74.0)","(4.2, 6.8, 6.575)","(8.0, 16.0, 13.866666666666667)"
16-12-2022 12:47:37.603668,"(16.0, 30.0, 28.8)","(8.0, 9.8, 9.457142857142857)","(2.6, 2.94, 2.873333333333333)","(31.0, 600.0, 337.5)","(7.0, 9.0, 7.9)","(10.0, 30.0, 24.0)","(26.0, 50.0, 39.5)","(17.0, 44.0, 32.8)","(26.0, 120.0, 74.0)","(4.8, 6.8, 6.575)","(9.0, 16.0, 13.866666666666667)"
16-12-2022 12:47:38.877173,"(16.0, 30.0, 28.909090909090907)","(8.0, 9.8, 9.457142857142857)","(2.6, 2.94, 2.873333333333333)","(31.0, 600.0, 337.5)","(7.0, 9.0, 7.9)","(10.0, 30.0, 24.0)","(26.0, 50.0, 39.5)","(17.0, 44.0, 32.8)","(26.0, 120.0, 74.0)","(4.8, 6.8, 6.575)","(9.0, 16.0, 13.52)"
16-12-2022 12:47:40.193864,"(16.0, 30.0, 28.909090909090907)","(8.0, 9.8, 9.457142857142857)","(2.6, 2.94, 2.873333333333333)","(31.0, 600.0, 337.5)","(7.0, 9.0, 7.9)","(10.0, 30.0, 24.0)","(26.0, 50.0, 39.5)","(17.0, 44.0, 32.8)","(31.0, 120.0, 96.5)","(4.8, 6.8, 6.575)","(9.0, 16.0, 13.52)"
16-12-2022 12:47:41.510424,"(16.0, 30.0, 28.909090909090907)","(8.0, 9.8, 9.457142857142857)","(2.6, 2.94, 2.4685714285714284)","(31.0, 600.0, 337.5)","(7.0, 9.0, 7.9)","(10.0, 30.0, 24.0)","(26.0, 50.0, 39.5)","(17.0, 44.0, 32.8)","(31.0, 120.0, 73.5)","(4.8, 6.8, 6.575)","(9.0, 16.0, 13.52)"
16-12-2022 12:47:42.898908,"(16.0, 30.0, 28.909090909090907)","(8.0, 9.8, 9.457142857142857)","(2.6, 2.94, 2.6088888888888886)","(31.0, 600.0, 337.5)","(7.0, 9.0, 7.9)","(10.0, 30.0, 24.0)","(26.0, 50.0, 39.5)","(17.0, 44.0, 32.8)","(31.0, 120.0, 73.5)","(4.8, 6.8, 6.575)","(9.0, 16.0, 13.36)"
16-12-2022 12:47:44.228413,"(16.0, 30.0, 28.909090909090907)","(8.0, 9.8, 9.457142857142857)","(2.6, 2.92, 2.6599999999999997)","(31.0, 600.0, 337.5)","(7.0, 9.0, 7.9)","(10.0, 30.0, 24.0)","(26.0, 50.0, 39.5)","(17.0, 44.0, 32.8)","(31.0, 120.0, 73.5)","(4.8, 6.8, 6.575)","(9.0, 16.0, 13.866666666666667)"
16-12-2022 12:47:45.564578,"(16.0, 30.0, 26.666666666666668)","(8.0, 9.8, 9.457142857142857)","(2.6, 2.8, 2.6599999999999997)","(31.0, 600.0, 337.5)","(7.0, 9.0, 7.9)","(10.0, 30.0, 24.0)","(26.0, 50.0, 39.5)","(17.0, 44.0, 32.8)","(31.0, 120.0, 58.0)","(4.8, 6.8, 6.575)","(9.0, 16.0, 13.52)"
16-12-2022 12:47:46.934587,"(16.0, 30.0, 26.666666666666668)","(8.0, 9.8, 9.457142857142857)","(2.6, 2.8, 2.6599999999999997)","(31.0, 600.0, 337.5)","(7.0, 9.0, 7.9)","(10.0, 30.0, 24.0)","(26.0, 50.0, 39.5)","(17.0, 44.0, 32.8)","(31.0, 120.0, 58.0)","(4.8, 6.8, 6.575)","(9.0, 16.0, 13.52)"
16-12-2022 12:47:48.288858,"(16.0, 30.0, 42.5)","(8.0, 9.8, 9.457142857142857)","(2.6, 2.8, 2.7159999999999997)","(31.0, 600.0, 564.6666666666667)","(7.0, 9.0, 7.8)","(10.0, 30.0, 24.0)","(26.0, 50.0, 38.16666666666667)","(17.0, 44.0, 32.8)","(31.0, 120.0, 58.0)","(4.8, 6.8, 6.575)","(9.0, 16.0, 13.52)"
16-12-2022 12:47:49.548736,"(16.0, 60.0, 42.5)","(8.0, 9.8, 9.457142857142857)","(2.6, 2.8, 2.7159999999999997)","(31.0, 600.0, 564.6666666666667)","(7.0, 9.0, 7.8)","(10.0, 30.0, 24.0)","(26.0, 48.0, 38.16666666666667)","(17.0, 44.0, 32.8)","(31.0, 120.0, 58.0)","(4.8, 6.8, 6.575)","(9.0, 16.0, 13.36)"
16-12-2022 12:47:50.898803,"(16.0, 60.0, 42.5)","(8.0, 9.8, 9.457142857142857)","(2.6, 2.8, 2.7159999999999997)","(31.0, 600.0, 564.6666666666667)","(7.0, 9.0, 7.266666666666667)","(10.0, 30.0, 24.0)","(26.0, 48.0, 38.16666666666667)","(17.0, 44.0, 32.8)","(31.0, 120.0, 74.0)","(4.8, 6.8, 6.575)","(9.0, 16.0, 12.719999999999999)"
16-12-2022 12:47:52.214807,"(16.0, 60.0, 42.5)","(8.0, 9.8, 9.457142857142857)","(2.6, 2.8, 2.7159999999999997)","(31.0, 600.0, 564.6666666666667)","(7.0, 9.0, 7.9750000000000005)","(10.0, 30.0, 24.0)","(26.0, 48.0, 38.16666666666667)","(17.0, 44.0, 32.8)","(31.0, 120.0, 74.0)","(4.8, 6.8, 6.575)","(9.0, 16.0, 12.719999999999999)"
16-12-2022 12:47:53.522930,"(16.0, 65.0, 35.0)","(8.0, 9.8, 9.457142857142857)","(2.6, 2.8, 2.7159999999999997)","(31.0, 600.0, 564.6666666666667)","(7.0, 8.8, 7.9750000000000005)","(10.0, 30.0, 24.0)","(26.0, 48.0, 38.16666666666667)","(17.0, 44.0, 32.8)","(31.0, 120.0, 74.0)","(4.8, 6.8, 6.575)","(9.0, 16.0, 12.719999999999999)"
16-12-2022 12:47:54.945437,"(16.0, 65.0, 35.0)","(8.0, 9.8, 9.457142857142857)","(2.6, 2.8, 2.7159999999999997)","(31.0, 600.0, 564.6666666666667)","(7.0, 8.8, 8.1)","(10.0, 30.0, 24.0)","(26.0, 48.0, 38.16666666666667)","(17.0, 44.0, 32.8)","(31.0, 120.0, 74.0)","(4.8, 6.8, 6.585714285714285)","(9.0, 16.0, 13.333333333333332)"
16-12-2022 12:47:56.250703,"(16.0, 65.0, 35.0)","(8.0, 9.8, 9.457142857142857)","(2.6, 2.8, 2.7159999999999997)","(31.0, 600.0, 564.6666666666667)","(7.0, 9.0, 8.1)","(10.0, 30.0, 24.0)","(26.0, 48.0, 38.16666666666667)","(17.0, 44.0, 32.8)","(31.0, 120.0, 74.0)","(4.8, 6.8, 6.45)","(9.0, 16.0, 12.879999999999999)"
16-12-2022 12:47:57.486737,"(16.0, 65.0, 35.0)","(8.0, 9.8, 9.457142857142857)","(2.6, 2.8, 2.7159999999999997)","(31.0, 600.0, 564.6666666666667)","(7.0, 9.0, 7.050000000000001)","(10.0, 30.0, 24.0)","(26.0, 48.0, 38.16666666666667)","(17.0, 44.0, 32.8)","(31.0, 120.0, 74.0)","(4.8, 6.8, 6.45)","(9.0, 16.0, 12.879999999999999)"
16-12-2022 12:47:58.773312,"(16.0, 65.0, 35.0)","(8.0, 9.8, 9.457142857142857)","(2.6, 2.8, 2.7159999999999997)","(31.0, 600.0, 564.6666666666667)","(7.0, 9.0, 7.050000000000001)","(10.0, 30.0, 24.0)","(26.0, 48.0, 38.16666666666667)","(17.0, 44.0, 32.8)","(31.0, 120.0, 74.0)","(4.8, 6.8, 6.45)","(9.0, 16.0, 12.879999999999999)"
16-12-2022 12:48:00.263716,"(16.0, 65.0, 35.0)","(8.0, 9.8, 9.457142857142857)","(2.6, 2.8, 2.6666666666666665)","(31.0, 600.0, 564.6666666666667)","(7.0, 9.0, 7.050000000000001)","(10.0, 30.0, 24.0)","(26.0, 48.0, 38.16666666666667)","(17.0, 44.0, 32.8)","(31.0, 120.0, 88.66666666666666)","(4.8, 6.8, 6.45)","(9.0, 16.0, 12.879999999999999)"
16-12-2022 12:48:01.626570,"(16.0, 65.0, 51.25)","(8.0, 9.8, 9.457142857142857)","(2.6, 2.8, 2.5466666666666664)","(31.0, 600.0, 337.5)","(7.0, 9.0, 6.92)","(10.0, 30.0, 20.333333333333332)","(26.0, 48.0, 32.5)","(17.0, 44.0, 25.666666666666664)","(31.0, 120.0, 88.66666666666666)","(4.8, 6.8, 6.45)","(9.0, 16.0, 13.466666666666667)"
16-12-2022 12:48:02.985960,"(16.0, 60.0, 51.25)","(8.0, 9.8, 9.457142857142857)","(2.6, 2.8, 2.5466666666666664)","(31.0, 600.0, 337.5)","(7.0, 9.0, 6.7250000000000005)","(10.0, 30.0, 20.333333333333332)","(26.0, 46.0, 32.5)","(17.0, 44.0, 25.666666666666664)","(31.0, 120.0, 58.66666666666667)","(4.8, 6.8, 6.5)","(9.0, 16.0, 13.04)"
16-12-2022 12:48:04.458141,"(16.0, 60.0, 51.25)","(8.0, 9.8, 9.457142857142857)","(2.6, 2.8, 2.5466666666666664)","(31.0, 600.0, 337.5)","(7.0, 9.0, 7.6000000000000005)","(10.0, 30.0, 20.333333333333332)","(26.0, 46.0, 32.5)","(17.0, 44.0, 25.666666666666664)","(31.0, 120.0, 58.66666666666667)","(4.8, 6.8, 6.5)","(9.0, 16.0, 13.04)"
16-12-2022 12:48:05.828918,"(16.0, 60.0, 51.25)","(8.0, 9.8, 9.457142857142857)","(2.5, 2.8, 2.5466666666666664)","(31.0, 600.0, 337.5)","(7.0, 9.0, 7.88)","(10.0, 30.0, 20.333333333333332)","(26.0, 46.0, 32.5)","(17.0, 44.0, 25.666666666666664)","(31.0, 120.0, 58.66666666666667)","(4.8, 6.8, 6.5)","(9.0, 16.0, 12.8)"
16-12-2022 12:48:07.126181,"(16.0, 55.0, 47.5)","(8.0, 9.8, 9.457142857142857)","(2.5, 2.8, 2.5466666666666664)","(31.0, 600.0, 337.5)","(7.0, 9.0, 8.384)","(10.0, 30.0, 26.88888888888889)","(26.0, 46.0, 39.375)","(17.0, 44.0, 38.0)","(31.0, 120.0, 89.66666666666666)","(4.8, 6.8, 6.75)","(9.0, 16.0, 15.04)"
16-12-2022 12:48:08.494531,"(15.0, 55.0, 41.0)","(8.0, 9.8, 9.457142857142857)","(2.5, 2.8, 2.7858823529411763)","(41.0, 600.0, 253.33333333333334)","(6.5, 9.0, 8.33)","(11.0, 30.0, 26.88888888888889)","(26.0, 46.0, 39.375)","(17.0, 44.0, 38.0)","(31.0, 120.0, 89.33333333333334)","(5.0, 6.8, 6.75)","(10.0, 16.0, 15.05)"
16-12-2022 12:48:09.831972,"(15.0, 55.0, 50.333333333333336)","(8.0, 9.8, 9.457142857142857)","(2.5, 2.8, 2.6879999999999997)","(41.0, 600.0, 253.33333333333334)","(6.5, 8.6, 7.720000000000001)","(11.0, 30.0, 20.333333333333332)","(26.0, 46.0, 32.5)","(17.0, 44.0, 25.666666666666664)","(31.0, 120.0, 74.0)","(5.0, 6.8, 6.5)","(10.0, 16.0, 12.96)"
16-12-2022 12:48:11.379194,"(15.0, 55.0, 50.333333333333336)","(8.0, 9.8, 9.457142857142857)","(2.5, 2.8, 2.6879999999999997)","(41.0, 600.0, 253.33333333333334)","(6.5, 8.8, 7.8)","(11.0, 30.0, 21.0)","(26.0, 46.0, 32.5)","(17.0, 44.0, 26.333333333333336)","(31.0, 120.0, 94.0)","(5.0, 6.8, 6.5)","(10.0, 16.0, 13.886363636363637)"
16-12-2022 12:48:12.932566,"(15.0, 55.0, 51.0)","(8.0, 9.8, 9.457142857142857)","(2.5, 2.8, 2.7893877551020405)","(41.0, 600.0, 253.33333333333334)","(6.5, 8.6, 8.32)","(11.0, 30.0, 27.11111111111111)","(26.0, 46.0, 39.375)","(17.0, 44.0, 37.5)","(31.0, 120.0, 94.0)","(5.0, 6.8, 6.75)","(10.0, 15.5, 11.0625)"
16-12-2022 12:48:14.390650,"(15.0, 55.0, 50.85714285714286)","(8.0, 9.8, 9.457142857142857)","(2.5, 2.8, 2.7893877551020405)","(41.0, 600.0, 253.33333333333334)","(6.5, 8.6, 8.32)","(11.0, 30.0, 27.0)","(26.0, 46.0, 39.375)","(17.0, 44.0, 37.5)","(31.0, 120.0, 94.0)","(5.0, 6.8, 6.757142857142857)","(10.0, 15.5, 10.9375)"
16-12-2022 12:48:15.823028,"(15.0, 55.0, 50.85714285714286)","(8.0, 9.8, 9.457142857142857)","(2.5, 2.8, 2.6879999999999997)","(41.0, 600.0, 253.33333333333334)","(6.5, 8.6, 7.8)","(11.0, 30.0, 20.666666666666668)","(26.0, 46.0, 32.5)","(17.0, 44.0, 26.333333333333336)","(31.0, 120.0, 94.0)","(5.0, 6.8, 6.56)","(10.0, 15.5, 13.913043478260871)"
16-12-2022 12:48:17.207203,"(15.0, 55.0, 50.85714285714286)","(8.0, 9.8, 9.457142857142857)","(2.5, 2.8, 2.6879999999999997)","(41.0, 600.0, 253.33333333333334)","(6.5, 8.6, 7.685714285714285)","(11.0, 30.0, 20.666666666666668)","(26.0, 46.0, 32.5)","(17.0, 44.0, 26.333333333333336)","(31.0, 120.0, 94.0)","(5.0, 6.8, 6.55)","(10.0, 15.5, 10.9375)"
16-12-2022 12:48:18.895997,"(15.0, 50.0, 44.0)","(8.0, 9.8, 9.457142857142857)","(2.5, 2.8, 2.7893877551020405)","(41.0, 600.0, 253.33333333333334)","(6.5, 8.6, 8.236363636363636)","(11.0, 30.0, 27.0)","(26.0, 46.0, 42.375)","(17.0, 44.0, 37.5)","(31.0, 120.0, 94.0)","(5.0, 6.8, 6.757142857142857)","(10.0, 15.5, 10.9375)"
16-12-2022 12:48:20.223833,"(15.0, 50.0, 44.0)","(8.0, 9.8, 9.457142857142857)","(2.5, 2.8, 2.7893877551020405)","(41.0, 600.0, 253.33333333333334)","(6.5, 8.6, 8.236363636363636)","(11.0, 30.0, 27.0)","(26.0, 50.0, 42.375)","(17.0, 44.0, 37.5)","(31.0, 120.0, 94.0)","(5.0, 6.8, 6.75)","(10.0, 15.5, 11.555555555555555)"
16-12-2022 12:48:21.590009,"(15.0, 50.0, 44.0)","(8.0, 9.8, 9.457142857142857)","(2.5, 2.8, 2.7279999999999998)","(41.0, 600.0, 253.33333333333334)","(6.5, 8.6, 7.933333333333333)","(11.0, 30.0, 26.875)","(26.0, 50.0, 34.5)","(17.0, 44.0, 37.75)","(31.0, 120.0, 94.0)","(5.0, 6.8, 6.6)","(10.0, 15.5, 11.1875)"
16-12-2022 12:48:23.125420,"(15.0, 50.0, 44.0)","(8.0, 9.8, 9.457142857142857)","(2.5, 2.8, 2.7279999999999998)","(41.0, 600.0, 253.33333333333334)","(6.5, 8.6, 7.72)","(11.0, 30.0, 26.875)","(26.0, 50.0, 34.5)","(17.0, 44.0, 37.75)","(31.0, 120.0, 94.0)","(5.0, 6.8, 6.575)","(10.0, 15.5, 13.931818181818182)"
16-12-2022 12:48:24.621603,"(15.0, 50.0, 44.0)","(8.0, 9.8, 9.457142857142857)","(2.5, 2.8, 2.7279999999999998)","(41.0, 600.0, 253.33333333333334)","(6.5, 8.2, 7.569230769230769)","(11.0, 30.0, 26.875)","(26.0, 50.0, 42.375)","(17.0, 44.0, 37.75)","(31.0, 120.0, 94.0)","(5.0, 6.8, 6.575)","(10.0, 15.5, 13.931818181818182)"
16-12-2022 12:48:26.174316,"(15.0, 50.0, 44.0)","(8.0, 9.8, 9.457142857142857)","(2.5, 2.8, 2.7279999999999998)","(41.0, 600.0, 253.33333333333334)","(6.5, 8.4, 8.0)","(11.0, 30.0, 27.0)","(26.0, 50.0, 40.875)","(17.0, 44.0, 37.5)","(31.0, 120.0, 94.0)","(5.0, 6.8, 6.575)","(10.0, 15.5, 13.886363636363637)"
16-12-2022 12:48:27.738323,"(15.0, 50.0, 44.0)","(8.0, 9.8, 9.457142857142857)","(2.5, 2.8, 2.7279999999999998)","(41.0, 600.0, 253.33333333333334)","(6.5, 8.4, 8.31578947368421)","(11.0, 30.0, 20.666666666666668)","(26.0, 48.0, 33.5)","(17.0, 44.0, 26.333333333333336)","(31.0, 120.0, 94.0)","(5.0, 6.8, 6.575)","(10.0, 15.5, 11.0625)"
16-12-2022 12:48:29.257689,"(15.0, 50.0, 44.0)","(8.0, 9.8, 9.457142857142857)","(2.5, 2.8, 2.7279999999999998)","(41.0, 600.0, 253.33333333333334)","(6.5, 8.4, 7.983333333333333)","(11.0, 30.0, 24.8)","(26.0, 48.0, 33.5)","(17.0, 44.0, 33.8)","(31.0, 120.0, 97.25)","(5.0, 6.8, 6.575)","(10.0, 15.5, 11.666666666666666)"
16-12-2022 12:48:30.590592,"(15.0, 50.0, 44.0)","(8.0, 9.8, 9.457142857142857)","(2.5, 2.8, 2.7279999999999998)","(41.0, 600.0, 253.33333333333334)","(6.5, 8.4, 7.965217391304348)","(11.0, 30.0, 26.875)","(26.0, 48.0, 33.5)","(17.0, 44.0, 37.75)","(31.0, 120.0, 74.5)","(5.0, 6.8, 6.575)","(10.0, 15.5, 13.977272727272727)"
16-12-2022 12:48:31.930859,"(15.0, 50.0, 44.0)","(8.0, 9.8, 9.457142857142857)","(2.5, 2.8, 2.7279999999999998)","(41.0, 600.0, 253.33333333333334)","(6.5, 8.4, 8.052173913043479)","(11.0, 30.0, 26.875)","(26.0, 48.0, 40.875)","(17.0, 44.0, 37.75)","(31.0, 120.0, 94.28571428571429)","(5.0, 6.8, 6.575)","(10.0, 15.5, 13.977272727272727)"
16-12-2022 12:48:33.576136,"(15.0, 50.0, 44.0)","(8.0, 9.8, 9.457142857142857)","(2.5, 2.8, 2.7199999999999998)","(41.0, 600.0, 337.5)","(6.5, 8.4, 7.32)","(11.0, 30.0, 26.875)","(26.0, 48.0, 40.75)","(17.0, 44.0, 37.75)","(31.0, 120.0, 94.0)","(5.0, 6.8, 6.575)","(10.0, 15.5, 13.977272727272727)"
16-12-2022 12:48:35.174400,"(15.0, 50.0, 43.14285714285714)","(8.0, 9.8, 9.457142857142857)","(2.5, 2.8, 2.7199999999999998)","(41.0, 600.0, 337.5)","(6.5, 8.4, 7.266666666666667)","(11.0, 30.0, 27.0)","(26.0, 48.0, 28.0)","(17.0, 44.0, 37.5)","(31.0, 120.0, 94.0)","(5.0, 6.8, 6.575)","(10.0, 15.5, 13.913043478260871)"
16-12-2022 12:48:36.559412,"(15.0, 50.0, 43.14285714285714)","(8.0, 9.8, 9.457142857142857)","(2.5, 2.8, 2.7199999999999998)","(41.0, 600.0, 337.5)","(6.5, 8.6, 8.257142857142856)","(11.0, 30.0, 24.666666666666664)","(26.0, 48.0, 39.888888888888886)","(17.0, 44.0, 26.333333333333336)","(31.0, 120.0, 94.0)","(5.0, 6.8, 6.45)","(10.0, 15.5, 13.869565217391305)"
16-12-2022 12:48:37.912555,"(15.0, 50.0, 45.0)","(8.0, 9.8, 9.457142857142857)","(2.5, 2.8, 2.7199999999999998)","(41.0, 600.0, 337.5)","(6.5, 8.6, 8.257142857142856)","(11.0, 30.0, 28.176470588235293)","(26.0, 46.0, 39.888888888888886)","(17.0, 44.0, 26.333333333333336)","(31.0, 120.0, 94.0)","(5.0, 6.8, 6.753333333333333)","(10.0, 15.5, 11.444444444444445)"
16-12-2022 12:48:39.540702,"(15.0, 50.0, 43.14285714285714)","(8.0, 9.8, 9.457142857142857)","(2.5, 2.8, 2.7199999999999998)","(41.0, 600.0, 337.5)","(6.5, 8.6, 7.771428571428572)","(11.0, 30.0, 22.75)","(26.0, 46.0, 27.333333333333336)","(17.0, 44.0, 37.5)","(31.0, 120.0, 94.0)","(5.0, 6.8, 6.0)","(10.0, 15.5, 13.277777777777779)"
16-12-2022 12:48:41.070816,"(15.0, 50.0, 44.0)","(8.0, 9.8, 9.457142857142857)","(2.5, 2.8, 2.7199999999999998)","(41.0, 600.0, 337.5)","(6.5, 8.4, 8.209523809523809)","(11.0, 30.0, 28.066666666666666)","(26.0, 46.0, 27.333333333333336)","(17.0, 44.0, 37.5)","(31.0, 120.0, 94.0)","(5.0, 6.8, 6.5)","(10.0, 15.5, 14.333333333333334)"
16-12-2022 12:48:42.562173,"(15.0, 50.0, 44.0)","(8.0, 9.8, 9.457142857142857)","(2.5, 2.8, 2.7199999999999998)","(41.0, 600.0, 250.0)","(6.5, 8.4, 8.044444444444444)","(11.0, 30.0, 26.88888888888889)","(26.0, 46.0, 32.5)","(17.0, 44.0, 25.0)","(31.0, 120.0, 94.0)","(5.0, 6.8, 6.5)","(10.0, 15.5, 14.333333333333334)"
16-12-2022 12:48:44.253168,"(15.0, 50.0, 44.0)","(8.0, 9.8, 9.457142857142857)","(2.5, 2.8, 2.7199999999999998)","(41.0, 600.0, 250.0)","(6.5, 8.4, 8.0)","(11.0, 30.0, 26.88888888888889)","(26.0, 46.0, 28.666666666666664)","(17.0, 44.0, 25.0)","(31.0, 120.0, 94.0)","(5.0, 6.8, 6.5)","(10.0, 15.5, 14.333333333333334)"
16-12-2022 12:48:45.854708,"(15.0, 50.0, 44.0)","(8.0, 9.8, 8.9)","(2.5, 2.8, 2.62)","(41.0, 600.0, 250.0)","(6.5, 8.4, 8.0)","(11.0, 30.0, 22.75)","(26.0, 50.0, 33.5)","(17.0, 44.0, 25.0)","(31.0, 120.0, 94.0)","(5.0, 6.8, 6.5)","(10.0, 15.5, 14.333333333333334)"
16-12-2022 12:48:47.489386,"(15.0, 50.0, 44.0)","(7.5, 9.0, 8.9)","(2.5, 2.68, 2.62)","(41.0, 600.0, 250.0)","(6.5, 8.4, 8.0)","(11.0, 30.0, 22.75)","(26.0, 48.0, 32.5)","(17.0, 44.0, 25.0)","(31.0, 120.0, 94.0)","(5.0, 6.8, 6.5)","(10.0, 15.5, 14.333333333333334)"
