,Mezidon,Barmera,Different Road,Putt For Dough,Mr Showman,Alfano,Gypsy King,Jeune Dreamon,Mad Darcey,Not That Easy
04-01-2023 12:57:19.616742,"(6.0, 7.2, 6.786754966887417)","(9.0, 12.5, 11.651785714285714)","(3.7, 4.6, 4.595652173913043)","(19.0, 44.0, 41.5)","(14.0, 23.0, 22.586206896551722)","(13.0, 18.0, 17.473684210526315)","(20.0, 40.0, 38.57142857142857)","(31.0, 70.0, 65.0344827586207)","(3.3, 3.95, 3.9296610169491526)","(9.0, 13.0, 12.666666666666666)"
04-01-2023 12:57:22.718955,"(6.0, 7.2, 6.786754966887417)","(9.0, 12.5, 11.651785714285714)","(3.7, 4.6, 4.595652173913043)","(19.0, 44.0, 41.5)","(14.0, 23.0, 22.586206896551722)","(13.0, 18.0, 17.473684210526315)","(20.0, 40.0, 38.8)","(31.0, 65.0, 60.56666666666666)","(3.3, 3.95, 3.9296610169491526)","(9.0, 13.0, 12.666666666666666)"
04-01-2023 12:57:24.448783,"(6.0, 7.2, 7.004761904761905)","(9.0, 12.5, 11.971014492753623)","(3.7, 4.6, 4.584931506849315)","(19.0, 44.0, 40.92307692307692)","(14.0, 23.0, 22.444444444444443)","(13.0, 18.0, 17.333333333333332)","(20.0, 40.0, 38.18181818181818)","(31.0, 60.0, 57.5)","(3.3, 3.9, 3.895031055900621)","(9.0, 12.5, 12.375)"
04-01-2023 12:57:25.904401,"(6.0, 7.2, 7.004761904761905)","(9.0, 12.0, 11.971014492753623)","(3.7, 4.6, 4.584931506849315)","(19.0, 44.0, 40.92307692307692)","(14.0, 23.0, 22.444444444444443)","(13.0, 18.0, 17.333333333333332)","(20.0, 40.0, 38.18181818181818)","(31.0, 60.0, 57.5)","(3.3, 3.9, 3.895031055900621)","(9.0, 12.5, 12.375)"
04-01-2023 12:57:27.342330,"(6.0, 7.2, 7.004761904761905)","(9.0, 12.0, 11.971014492753623)","(3.7, 4.6, 4.584931506849315)","(19.0, 44.0, 40.92307692307692)","(14.0, 23.0, 22.444444444444443)","(13.0, 18.0, 17.333333333333332)","(20.0, 40.0, 38.18181818181818)","(31.0, 60.0, 57.5)","(3.3, 3.9, 3.895031055900621)","(9.0, 12.5, 12.375)"
04-01-2023 12:57:28.787888,"(6.0, 7.2, 7.004761904761905)","(9.0, 12.0, 11.971014492753623)","(3.7, 4.6, 4.584931506849315)","(19.0, 44.0, 40.92307692307692)","(14.0, 23.0, 22.444444444444443)","(13.0, 18.0, 17.333333333333332)","(20.0, 40.0, 38.18181818181818)","(31.0, 60.0, 57.5)","(3.3, 3.9, 3.895031055900621)","(9.0, 12.5, 12.375)"
04-01-2023 12:57:30.236424,"(6.0, 7.2, 7.004761904761905)","(9.0, 12.0, 11.971014492753623)","(3.7, 4.6, 4.584931506849315)","(19.0, 44.0, 40.92307692307692)","(14.0, 23.0, 22.444444444444443)","(13.0, 18.0, 17.333333333333332)","(20.0, 40.0, 38.18181818181818)","(31.0, 60.0, 57.5)","(3.3, 3.9, 3.895031055900621)","(9.0, 12.5, 12.375)"
04-01-2023 12:57:31.705060,"(6.0, 7.2, 6.780769230769231)","(9.0, 12.0, 11.648148148148149)","(3.7, 4.6, 4.546376811594203)","(19.0, 44.0, 40.666666666666664)","(14.0, 23.0, 22.5)","(13.0, 18.0, 17.41176470588235)","(20.0, 40.0, 38.5)","(31.0, 60.0, 57.083333333333336)","(3.3, 3.9, 3.928571428571429)","(9.0, 13.0, 12.6)"
04-01-2023 12:57:33.112360,"(6.0, 7.2, 6.780769230769231)","(9.0, 12.5, 11.648148148148149)","(3.7, 4.7, 4.546376811594203)","(19.0, 44.0, 40.666666666666664)","(14.0, 23.0, 22.5)","(13.0, 18.0, 17.41176470588235)","(20.0, 40.0, 38.5)","(31.0, 60.0, 57.083333333333336)","(3.3, 3.95, 3.928571428571429)","(9.0, 13.0, 12.6)"
04-01-2023 12:57:34.601726,"(6.0, 7.2, 6.780769230769231)","(9.0, 12.5, 11.790760869565217)","(3.7, 4.7, 4.516379310344828)","(19.0, 44.0, 42.51851851851852)","(14.0, 23.0, 22.65714285714286)","(13.0, 18.0, 16.375)","(20.0, 40.0, 39.11764705882353)","(31.0, 60.0, 57.0)","(3.3, 3.95, 3.928571428571429)","(9.0, 13.0, 11.541666666666666)"
04-01-2023 12:57:36.053132,"(6.0, 7.2, 6.799348534201954)","(9.0, 12.5, 11.790760869565217)","(3.7, 4.6, 4.516379310344828)","(19.0, 44.0, 42.51851851851852)","(14.0, 23.0, 22.65714285714286)","(13.0, 16.5, 16.375)","(20.0, 40.0, 39.11764705882353)","(31.0, 60.0, 57.0)","(3.3, 3.95, 3.928571428571429)","(9.0, 12.0, 11.541666666666666)"
04-01-2023 12:57:37.492712,"(6.0, 7.2, 6.799348534201954)","(9.0, 12.5, 11.790760869565217)","(3.7, 4.6, 4.516379310344828)","(19.0, 44.0, 42.51851851851852)","(14.0, 23.0, 22.65714285714286)","(13.0, 16.5, 16.375)","(20.0, 40.0, 39.11764705882353)","(31.0, 60.0, 57.0)","(3.3, 3.95, 3.9207317073170733)","(9.0, 12.0, 11.541666666666666)"
04-01-2023 12:57:38.957592,"(6.0, 7.2, 6.799348534201954)","(9.0, 12.5, 11.790760869565217)","(3.7, 4.6, 4.516379310344828)","(19.0, 44.0, 42.51851851851852)","(14.0, 23.0, 22.65714285714286)","(13.0, 16.5, 16.375)","(20.0, 40.0, 39.11764705882353)","(31.0, 60.0, 57.0)","(3.3, 3.95, 3.9207317073170733)","(9.0, 12.0, 11.541666666666666)"
04-01-2023 12:57:40.452562,"(6.0, 7.2, 6.799348534201954)","(9.0, 12.5, 11.790760869565217)","(3.7, 4.6, 4.516379310344828)","(19.0, 44.0, 42.51851851851852)","(14.0, 23.0, 22.65714285714286)","(13.0, 16.5, 16.375)","(20.0, 40.0, 39.11764705882353)","(31.0, 60.0, 57.0)","(3.3, 3.95, 3.9207317073170733)","(9.0, 12.0, 11.541666666666666)"
04-01-2023 12:57:42.145666,"(6.0, 7.2, 6.799348534201954)","(9.0, 12.5, 11.790760869565217)","(3.7, 4.6, 4.516379310344828)","(19.0, 44.0, 42.51851851851852)","(14.0, 23.0, 22.65714285714286)","(13.0, 16.5, 16.375)","(20.0, 40.0, 39.14285714285714)","(31.0, 60.0, 57.0)","(3.3, 3.95, 3.9207317073170733)","(9.0, 12.0, 11.541666666666666)"
04-01-2023 12:57:43.772059,"(6.0, 7.2, 6.799348534201954)","(9.0, 12.5, 11.790760869565217)","(3.7, 4.6, 4.516379310344828)","(19.0, 44.0, 42.51851851851852)","(14.0, 23.0, 22.65714285714286)","(13.0, 16.5, 16.375)","(20.0, 40.0, 39.14285714285714)","(31.0, 60.0, 57.0)","(3.3, 3.95, 3.9207317073170733)","(9.0, 12.0, 11.541666666666666)"
04-01-2023 12:57:45.177110,"(6.0, 7.2, 6.799348534201954)","(9.0, 12.5, 11.790760869565217)","(3.7, 4.6, 4.516379310344828)","(19.0, 44.0, 42.51851851851852)","(14.0, 23.0, 22.65714285714286)","(13.0, 16.5, 16.375)","(20.0, 40.0, 38.888888888888886)","(31.0, 60.0, 57.0)","(3.3, 3.95, 3.9207317073170733)","(9.0, 12.0, 11.541666666666666)"
04-01-2023 12:57:46.550831,"(6.0, 7.2, 6.799348534201954)","(9.0, 12.5, 11.790760869565217)","(3.7, 4.6, 4.516379310344828)","(19.0, 44.0, 42.51851851851852)","(14.0, 23.0, 22.65714285714286)","(13.0, 16.5, 16.375)","(20.0, 40.0, 38.888888888888886)","(31.0, 60.0, 57.0)","(3.3, 3.95, 3.9207317073170733)","(9.0, 12.0, 11.527777777777779)"
04-01-2023 12:57:48.038216,"(6.0, 7.2, 6.798701298701299)","(9.0, 12.5, 11.790760869565217)","(3.7, 4.6, 4.517391304347826)","(19.0, 44.0, 42.51851851851852)","(14.0, 23.0, 22.65714285714286)","(13.0, 16.5, 16.375)","(20.0, 40.0, 35.42857142857143)","(31.0, 60.0, 57.0)","(3.3, 3.95, 3.9207317073170733)","(9.0, 12.0, 11.527777777777779)"
04-01-2023 12:57:49.347653,"(6.0, 7.2, 6.798701298701299)","(9.0, 12.5, 11.790760869565217)","(3.7, 4.6, 4.517391304347826)","(19.0, 44.0, 42.51851851851852)","(14.0, 23.0, 22.65714285714286)","(13.0, 16.5, 16.375)","(20.0, 40.0, 37.333333333333336)","(31.0, 60.0, 57.0)","(3.3, 3.95, 3.9207317073170733)","(9.0, 12.0, 11.523809523809524)"
04-01-2023 12:57:50.657487,"(6.0, 7.2, 6.798701298701299)","(9.0, 12.5, 11.790760869565217)","(3.7, 4.6, 4.616577540106952)","(19.0, 44.0, 42.51851851851852)","(14.0, 23.0, 22.65714285714286)","(13.0, 16.5, 16.375)","(20.0, 40.0, 37.333333333333336)","(31.0, 60.0, 57.0)","(3.3, 3.95, 3.9207317073170733)","(9.0, 12.0, 11.523809523809524)"
04-01-2023 12:57:51.899677,"(6.0, 7.2, 6.798701298701299)","(9.0, 12.5, 11.790760869565217)","(3.7, 4.7, 4.554794520547945)","(19.0, 44.0, 42.26086956521739)","(14.0, 23.0, 22.65714285714286)","(13.0, 16.5, 16.375)","(20.0, 40.0, 37.333333333333336)","(31.0, 60.0, 57.0)","(3.3, 3.95, 3.9207317073170733)","(9.0, 12.0, 11.777777777777779)"
04-01-2023 12:57:53.147231,"(6.0, 7.2, 6.781350482315112)","(9.0, 12.5, 11.790760869565217)","(3.7, 4.7, 4.554794520547945)","(19.0, 44.0, 42.26086956521739)","(14.0, 23.0, 22.65714285714286)","(13.0, 16.5, 16.375)","(20.0, 40.0, 37.333333333333336)","(31.0, 60.0, 57.0)","(3.3, 3.95, 3.9207317073170733)","(9.0, 12.0, 11.795918367346939)"
04-01-2023 12:57:54.402079,"(6.0, 7.2, 6.775700934579439)","(9.0, 12.5, 11.790760869565217)","(3.7, 4.7, 4.579545454545455)","(19.0, 44.0, 42.26086956521739)","(14.0, 23.0, 22.65714285714286)","(13.0, 16.5, 16.375)","(20.0, 40.0, 37.333333333333336)","(31.0, 60.0, 57.0)","(3.3, 3.95, 3.9207317073170733)","(9.0, 12.0, 11.795918367346939)"
04-01-2023 12:57:55.673065,"(6.0, 7.2, 6.775700934579439)","(9.0, 12.5, 11.790760869565217)","(3.7, 4.7, 4.579545454545455)","(19.0, 44.0, 42.26086956521739)","(14.0, 23.0, 22.65714285714286)","(13.0, 16.5, 16.375)","(20.0, 40.0, 37.333333333333336)","(31.0, 60.0, 57.0)","(3.3, 3.95, 3.9207317073170733)","(9.0, 12.0, 11.795918367346939)"
04-01-2023 12:57:56.975200,"(6.0, 7.2, 6.775700934579439)","(9.0, 12.5, 11.790760869565217)","(3.7, 4.7, 4.579545454545455)","(19.0, 44.0, 42.26086956521739)","(14.0, 23.0, 22.65714285714286)","(13.0, 16.5, 16.375)","(20.0, 40.0, 37.333333333333336)","(31.0, 60.0, 57.0)","(3.3, 3.95, 3.9207317073170733)","(9.0, 12.0, 11.795918367346939)"
04-01-2023 12:57:58.308205,"(6.0, 7.2, 6.775700934579439)","(9.0, 12.5, 11.790760869565217)","(3.7, 4.7, 4.579545454545455)","(19.0, 44.0, 42.26086956521739)","(14.0, 23.0, 22.11111111111111)","(13.0, 16.5, 16.375)","(20.0, 40.0, 37.333333333333336)","(31.0, 60.0, 57.0)","(3.3, 3.95, 3.899)","(9.0, 12.0, 11.795918367346939)"
04-01-2023 12:57:59.687218,"(6.0, 7.2, 6.775700934579439)","(9.0, 12.5, 11.7578125)","(3.7, 4.7, 4.5636363636363635)","(19.0, 44.0, 42.26086956521739)","(14.0, 23.0, 22.11111111111111)","(13.0, 16.5, 16.375)","(20.0, 40.0, 37.333333333333336)","(31.0, 60.0, 57.0)","(3.3, 3.95, 3.899)","(9.0, 12.0, 11.795918367346939)"
04-01-2023 12:58:01.027460,"(6.0, 7.2, 6.775700934579439)","(9.0, 12.5, 11.7578125)","(3.7, 4.7, 4.5636363636363635)","(19.0, 44.0, 42.26086956521739)","(14.0, 23.0, 22.11111111111111)","(13.0, 16.5, 16.375)","(20.0, 40.0, 37.333333333333336)","(31.0, 60.0, 57.0)","(3.3, 3.95, 3.899)","(9.0, 11.5, 11.462025316455696)"
04-01-2023 12:58:02.288177,"(6.0, 7.2, 6.775700934579439)","(9.0, 12.5, 11.7578125)","(3.7, 4.7, 4.5636363636363635)","(19.0, 44.0, 42.26086956521739)","(14.0, 23.0, 22.11111111111111)","(13.0, 16.5, 16.375)","(20.0, 40.0, 37.333333333333336)","(26.0, 60.0, 57.0)","(3.3, 3.95, 3.899)","(9.0, 11.5, 11.43452380952381)"
04-01-2023 12:58:03.541054,"(6.0, 7.2, 6.775700934579439)","(9.0, 12.5, 11.7578125)","(3.7, 4.7, 4.5636363636363635)","(19.0, 44.0, 42.26086956521739)","(14.0, 23.0, 22.11111111111111)","(13.0, 16.5, 16.375)","(20.0, 40.0, 37.333333333333336)","(26.0, 60.0, 57.0)","(3.3, 3.95, 3.899)","(9.0, 11.5, 11.43452380952381)"
04-01-2023 12:58:04.741230,"(6.0, 7.2, 6.775700934579439)","(9.0, 12.5, 11.7578125)","(3.7, 4.7, 4.5636363636363635)","(19.0, 44.0, 42.26086956521739)","(14.0, 23.0, 22.11111111111111)","(13.0, 16.5, 16.375)","(20.0, 40.0, 37.333333333333336)","(26.0, 60.0, 57.0)","(3.3, 3.95, 3.899)","(9.0, 11.5, 11.43452380952381)"
04-01-2023 12:58:05.939108,"(6.0, 7.2, 6.775700934579439)","(9.0, 12.5, 11.7578125)","(3.7, 4.7, 4.5636363636363635)","(19.0, 44.0, 42.26086956521739)","(14.0, 23.0, 22.11111111111111)","(13.0, 16.5, 16.375)","(20.0, 40.0, 37.333333333333336)","(26.0, 60.0, 57.0)","(3.3, 3.95, 3.899)","(9.0, 11.5, 11.43452380952381)"
04-01-2023 12:58:07.131997,"(6.0, 7.2, 6.775700934579439)","(9.0, 12.5, 11.7578125)","(3.7, 4.7, 4.5636363636363635)","(19.0, 44.0, 42.26086956521739)","(14.0, 23.0, 21.555555555555557)","(13.0, 16.5, 16.272727272727273)","(20.0, 40.0, 33.0)","(26.0, 60.0, 49.5)","(3.3, 3.95, 3.8392857142857144)","(9.0, 11.5, 11.39247311827957)"
04-01-2023 12:58:08.323618,"(6.0, 7.2, 7.012765957446809)","(9.0, 11.5, 11.455)","(3.7, 4.6, 4.560344827586206)","(19.0, 38.0, 37.76470588235294)","(14.0, 22.0, 21.555555555555557)","(13.0, 16.5, 16.272727272727273)","(20.0, 34.0, 33.0)","(26.0, 50.0, 49.5)","(3.3, 3.85, 3.8378378378378377)","(9.0, 11.5, 11.39247311827957)"
04-01-2023 12:58:09.533487,"(6.0, 7.2, 7.012765957446809)","(9.0, 11.5, 11.455)","(3.7, 4.6, 4.56140350877193)","(19.0, 38.0, 37.76470588235294)","(14.0, 22.0, 21.555555555555557)","(13.0, 16.5, 16.272727272727273)","(20.0, 34.0, 33.2)","(26.0, 50.0, 49.714285714285715)","(3.3, 3.85, 3.838888888888889)","(9.0, 11.5, 11.396739130434783)"
04-01-2023 12:58:10.753668,"(6.0, 7.2, 7.011158798283262)","(9.0, 11.5, 11.45959595959596)","(3.7, 4.6, 4.56140350877193)","(19.0, 38.0, 37.76470588235294)","(14.0, 22.0, 21.555555555555557)","(13.0, 16.5, 16.272727272727273)","(20.0, 34.0, 33.2)","(26.0, 50.0, 49.714285714285715)","(3.3, 3.85, 3.838888888888889)","(9.0, 11.5, 11.396739130434783)"
04-01-2023 12:58:12.026545,"(6.0, 7.2, 7.011158798283262)","(9.0, 11.5, 11.45959595959596)","(3.7, 4.6, 4.5636363636363635)","(19.0, 38.0, 39.529411764705884)","(14.0, 22.0, 21.75)","(13.0, 16.5, 16.375)","(20.0, 34.0, 34.4)","(26.0, 50.0, 54.0)","(3.3, 3.85, 3.838888888888889)","(9.0, 11.5, 11.396739130434783)"
04-01-2023 12:58:13.363758,"(6.0, 7.2, 7.011158798283262)","(9.0, 11.5, 11.45959595959596)","(3.7, 4.6, 4.5636363636363635)","(19.0, 40.0, 39.75)","(14.0, 22.0, 21.75)","(13.0, 16.5, 16.375)","(20.0, 36.0, 34.4)","(26.0, 55.0, 51.5)","(3.3, 3.85, 3.838888888888889)","(9.0, 11.5, 11.396739130434783)"
04-01-2023 12:58:14.560689,"(6.0, 7.2, 7.011158798283262)","(9.0, 11.5, 11.478947368421053)","(3.7, 4.6, 4.574468085106383)","(19.0, 40.0, 39.75)","(14.0, 22.0, 21.866666666666667)","(13.0, 16.5, 16.375)","(20.0, 36.0, 35.0)","(26.0, 55.0, 51.5)","(3.3, 3.85, 3.842857142857143)","(9.0, 11.5, 11.410112359550562)"
04-01-2023 12:58:15.731999,"(6.0, 7.2, 7.007017543859649)","(9.0, 11.5, 11.478947368421053)","(3.7, 4.6, 4.574468085106383)","(19.0, 40.0, 39.75)","(14.0, 22.0, 21.866666666666667)","(13.0, 16.5, 16.375)","(20.0, 36.0, 35.0)","(26.0, 55.0, 51.5)","(3.3, 3.85, 3.842857142857143)","(9.0, 11.5, 11.410112359550562)"
04-01-2023 12:58:16.890469,"(6.0, 7.2, 7.007017543859649)","(9.0, 11.5, 11.478947368421053)","(3.7, 4.6, 4.574468085106383)","(19.0, 40.0, 39.75)","(14.0, 22.0, 21.866666666666667)","(13.0, 16.5, 16.375)","(20.0, 36.0, 35.0)","(26.0, 55.0, 51.5)","(3.3, 3.85, 3.842857142857143)","(9.0, 11.5, 11.410112359550562)"
04-01-2023 12:58:18.038229,"(6.0, 7.2, 7.007017543859649)","(9.0, 11.5, 11.478947368421053)","(3.7, 4.6, 4.574468085106383)","(19.0, 40.0, 39.75)","(14.0, 22.0, 21.866666666666667)","(13.0, 16.5, 16.375)","(20.0, 36.0, 35.0)","(26.0, 55.0, 51.5)","(3.3, 3.85, 3.842857142857143)","(9.0, 11.5, 11.410112359550562)"
04-01-2023 12:58:19.253011,"(6.0, 7.2, 7.007017543859649)","(9.0, 11.5, 11.478947368421053)","(3.7, 4.6, 4.574468085106383)","(19.0, 40.0, 39.75)","(14.0, 22.0, 21.866666666666667)","(13.0, 16.5, 16.375)","(20.0, 36.0, 35.0)","(26.0, 55.0, 51.5)","(3.3, 3.85, 3.842857142857143)","(9.0, 11.5, 11.410112359550562)"
04-01-2023 12:58:20.438049,"(6.0, 7.2, 7.007017543859649)","(9.0, 11.5, 11.478947368421053)","(3.7, 4.6, 4.574468085106383)","(19.0, 40.0, 39.75)","(14.0, 22.0, 21.866666666666667)","(13.0, 16.5, 16.375)","(20.0, 36.0, 35.0)","(26.0, 55.0, 51.5)","(3.3, 3.85, 3.842857142857143)","(9.0, 11.5, 11.410112359550562)"
04-01-2023 12:58:21.650801,"(6.0, 7.2, 7.007017543859649)","(9.0, 11.5, 11.478947368421053)","(3.7, 4.6, 4.552272727272728)","(19.0, 40.0, 42.18181818181818)","(14.0, 22.0, 22.625)","(13.0, 16.5, 16.333333333333332)","(20.0, 36.0, 33.6)","(26.0, 55.0, 58.32)","(3.3, 3.85, 3.9010204081632653)","(9.0, 11.5, 11.430379746835444)"
04-01-2023 12:58:22.877058,"(6.0, 7.0, 6.968627450980392)","(9.0, 12.5, 11.711340206185566)","(3.7, 4.7, 4.554761904761905)","(19.0, 44.0, 42.18181818181818)","(14.0, 23.0, 22.625)","(13.0, 16.5, 16.25)","(20.0, 40.0, 33.6)","(26.0, 60.0, 58.32)","(3.3, 3.95, 3.8772727272727274)","(9.0, 11.5, 11.430379746835444)"
04-01-2023 12:58:24.161390,"(6.0, 7.0, 6.97979797979798)","(9.0, 12.5, 11.726315789473684)","(3.7, 4.7, 4.554761904761905)","(19.0, 44.0, 42.18181818181818)","(14.0, 23.0, 22.625)","(13.0, 16.5, 16.25)","(20.0, 40.0, 33.6)","(26.0, 60.0, 58.32)","(3.3, 3.95, 3.8645161290322583)","(9.0, 11.5, 11.430379746835444)"
04-01-2023 12:58:25.477911,"(6.0, 7.0, 6.97979797979798)","(9.0, 12.5, 11.726315789473684)","(3.7, 4.7, 4.554761904761905)","(19.0, 44.0, 42.18181818181818)","(14.0, 23.0, 22.625)","(13.0, 16.5, 16.25)","(20.0, 40.0, 33.6)","(26.0, 60.0, 58.32)","(3.3, 3.9, 3.863235294117647)","(9.0, 11.5, 11.430379746835444)"
04-01-2023 12:58:26.659719,"(6.0, 7.0, 6.97979797979798)","(9.0, 12.5, 11.968421052631578)","(3.7, 4.7, 4.554761904761905)","(19.0, 44.0, 42.8)","(14.0, 23.0, 22.11111111111111)","(13.0, 16.5, 16.25)","(20.0, 40.0, 33.6)","(26.0, 60.0, 58.32)","(3.3, 3.9, 3.863235294117647)","(9.0, 11.5, 11.430379746835444)"
04-01-2023 12:58:27.847908,"(6.0, 7.0, 6.97979797979798)","(9.0, 12.0, 11.968421052631578)","(3.7, 4.7, 4.554761904761905)","(19.0, 44.0, 42.8)","(14.0, 23.0, 22.11111111111111)","(13.0, 16.5, 16.25)","(20.0, 40.0, 33.6)","(26.0, 60.0, 58.32)","(3.3, 3.9, 3.863235294117647)","(9.0, 11.5, 11.430379746835444)"
04-01-2023 12:58:29.025735,"(6.0, 7.0, 6.97979797979798)","(9.0, 12.0, 11.968421052631578)","(3.7, 4.7, 4.554761904761905)","(19.0, 44.0, 42.8)","(14.0, 23.0, 22.11111111111111)","(13.0, 16.5, 16.25)","(20.0, 40.0, 33.6)","(26.0, 60.0, 58.32)","(3.3, 3.9, 3.863235294117647)","(9.0, 11.5, 11.430379746835444)"
04-01-2023 12:58:30.177174,"(6.0, 7.0, 6.97979797979798)","(9.0, 12.0, 11.968421052631578)","(3.7, 4.7, 4.554761904761905)","(19.0, 44.0, 42.8)","(14.0, 23.0, 22.11111111111111)","(13.0, 16.5, 16.25)","(20.0, 40.0, 33.6)","(26.0, 60.0, 58.32)","(3.3, 3.9, 3.863235294117647)","(9.0, 11.5, 11.430379746835444)"
04-01-2023 12:58:31.385551,"(6.0, 7.0, 6.97979797979798)","(9.0, 12.0, 11.968421052631578)","(3.7, 4.7, 4.648387096774194)","(19.0, 44.0, 42.11764705882353)","(14.0, 23.0, 21.833333333333332)","(13.0, 16.5, 16.25)","(20.0, 40.0, 33.0)","(26.0, 60.0, 57.565217391304344)","(3.3, 3.9, 3.8591836734693876)","(9.0, 11.5, 11.414634146341463)"
04-01-2023 12:58:32.588360,"(6.0, 7.0, 6.977777777777778)","(9.0, 11.5, 11.48314606741573)","(3.7, 4.6, 4.574193548387097)","(19.0, 44.0, 40.44444444444444)","(14.0, 22.0, 21.833333333333332)","(13.0, 16.5, 16.416666666666668)","(20.0, 34.0, 33.0)","(26.0, 60.0, 57.565217391304344)","(3.3, 3.9, 3.8591836734693876)","(9.0, 11.5, 11.414634146341463)"
04-01-2023 12:58:33.845523,"(6.0, 7.0, 6.96)","(9.0, 11.5, 11.475806451612904)","(3.7, 4.6, 4.574193548387097)","(19.0, 44.0, 40.44444444444444)","(14.0, 22.0, 21.833333333333332)","(13.0, 16.5, 16.416666666666668)","(20.0, 34.0, 33.0)","(26.0, 60.0, 57.565217391304344)","(3.3, 3.9, 3.8591836734693876)","(9.0, 11.5, 11.414634146341463)"
04-01-2023 12:58:35.110838,"(6.0, 7.0, 6.950943396226415)","(9.0, 11.5, 11.475806451612904)","(3.7, 4.6, 4.552631578947368)","(19.0, 44.0, 40.5)","(14.0, 22.0, 21.5)","(13.0, 16.5, 17.125)","(20.0, 34.0, 33.8)","(26.0, 60.0, 57.45454545454545)","(3.3, 3.9, 3.9025)","(9.0, 11.5, 11.409090909090908)"
04-01-2023 12:58:36.369760,"(6.0, 7.0, 6.934782608695652)","(9.0, 11.5, 11.473684210526315)","(3.7, 4.6, 4.554761904761905)","(19.0, 42.0, 39.0)","(14.0, 23.0, 21.25)","(13.0, 17.5, 16.375)","(20.0, 34.0, 33.5)","(26.0, 60.0, 56.81818181818182)","(3.3, 3.95, 3.875)","(9.0, 11.5, 11.407894736842104)"
04-01-2023 12:58:37.616800,"(6.0, 7.0, 6.91764705882353)","(9.0, 11.5, 11.473214285714286)","(3.7, 4.6, 4.554761904761905)","(19.0, 40.0, 39.0)","(14.0, 22.0, 21.25)","(13.0, 16.5, 16.375)","(20.0, 34.0, 33.75)","(26.0, 60.0, 56.81818181818182)","(3.3, 3.9, 3.875)","(9.0, 11.5, 11.407894736842104)"
04-01-2023 12:58:38.759761,"(6.0, 7.0, 6.91764705882353)","(9.0, 11.5, 11.473214285714286)","(3.7, 4.6, 4.554761904761905)","(19.0, 40.0, 39.0)","(14.0, 22.0, 21.25)","(13.0, 16.5, 16.375)","(20.0, 34.0, 33.75)","(26.0, 60.0, 56.81818181818182)","(3.3, 3.9, 3.875)","(9.0, 11.5, 11.407894736842104)"
04-01-2023 12:58:39.914260,"(6.0, 7.0, 6.91764705882353)","(9.0, 11.5, 11.475409836065573)","(3.7, 4.6, 4.554761904761905)","(19.0, 40.0, 38.4)","(14.0, 22.0, 21.7)","(13.0, 16.5, 16.9)","(20.0, 34.0, 36.666666666666664)","(26.0, 60.0, 56.81818181818182)","(3.3, 3.9, 3.8833333333333333)","(9.0, 11.5, 11.424657534246576)"
04-01-2023 12:58:41.134580,"(6.0, 7.0, 6.91764705882353)","(9.0, 12.0, 11.743589743589745)","(3.7, 4.6, 4.554761904761905)","(19.0, 44.0, 38.4)","(14.0, 22.0, 21.7)","(13.0, 17.5, 16.9)","(20.0, 38.0, 36.666666666666664)","(26.0, 60.0, 56.81818181818182)","(3.3, 3.9, 3.8833333333333333)","(9.0, 11.5, 11.424657534246576)"
04-01-2023 12:58:42.386861,"(6.0, 7.0, 6.91764705882353)","(9.0, 12.0, 11.743589743589745)","(3.7, 4.6, 4.554761904761905)","(19.0, 44.0, 38.4)","(14.0, 22.0, 21.7)","(13.0, 17.5, 16.9)","(20.0, 38.0, 36.666666666666664)","(26.0, 60.0, 56.81818181818182)","(3.3, 3.9, 3.8833333333333333)","(9.0, 11.5, 11.424657534246576)"
04-01-2023 12:58:43.655014,"(6.0, 7.0, 6.91764705882353)","(9.0, 12.0, 11.743589743589745)","(3.7, 4.6, 4.554761904761905)","(19.0, 44.0, 38.4)","(14.0, 22.0, 21.7)","(13.0, 17.5, 16.9)","(20.0, 38.0, 36.666666666666664)","(26.0, 60.0, 56.81818181818182)","(3.3, 3.9, 3.8833333333333333)","(9.0, 11.5, 11.424657534246576)"
04-01-2023 12:58:44.949323,"(6.0, 7.0, 6.91764705882353)","(9.0, 12.0, 11.743589743589745)","(3.7, 4.6, 4.554761904761905)","(19.0, 44.0, 38.4)","(14.0, 22.0, 21.7)","(13.0, 17.5, 16.9)","(20.0, 38.0, 36.666666666666664)","(26.0, 60.0, 56.81818181818182)","(3.3, 3.9, 3.8833333333333333)","(9.0, 11.5, 11.424657534246576)"
04-01-2023 12:58:46.283382,"(6.0, 7.0, 6.91764705882353)","(9.0, 12.0, 11.743589743589745)","(3.7, 4.6, 4.554761904761905)","(19.0, 44.0, 38.4)","(14.0, 22.0, 21.7)","(13.0, 17.5, 16.9)","(20.0, 38.0, 36.666666666666664)","(26.0, 60.0, 56.81818181818182)","(3.3, 3.9, 3.8833333333333333)","(9.0, 11.5, 11.424657534246576)"
04-01-2023 12:58:47.554753,"(6.0, 7.0, 6.91764705882353)","(9.0, 12.0, 11.743589743589745)","(3.7, 4.6, 4.541818181818182)","(19.0, 44.0, 39.0)","(14.0, 22.0, 21.923076923076923)","(13.0, 17.5, 16.375)","(20.0, 38.0, 33.75)","(26.0, 60.0, 57.33333333333333)","(3.3, 3.9, 3.875581395348837)","(9.0, 11.5, 11.407894736842104)"
