,Victa Monty,Bag The Cash,Koepka,Bermuda Sky,Stella Star,Club Supreme
16-12-2022 10:26:18.161161,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 8.4)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:26:19.123144,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 8.4)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:26:20.064126,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 8.4)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:26:20.991591,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 8.4)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:26:22.003536,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 8.4)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:26:23.062879,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 8.4)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:26:24.065978,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 8.4)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:26:24.965004,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 8.4)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:26:25.851018,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 8.4)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:26:26.793030,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 8.4)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:26:27.742198,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 8.4)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:26:28.674542,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 8.4)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:26:29.605681,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 8.4)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:26:30.536664,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 8.4)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:26:31.502469,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 8.4)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:26:32.469837,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 8.4)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:26:33.433709,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 8.4)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:26:34.500240,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 8.4)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:26:35.553326,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 8.4)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:26:36.531250,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 8.4)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:26:37.632478,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 8.4)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:26:38.672114,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 8.4)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:26:39.662007,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 8.4)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:26:40.589520,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 8.4)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:26:41.524613,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 8.4)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:26:42.443045,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 8.4)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:26:43.448942,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:26:44.415073,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:26:45.421811,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:26:46.599622,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:26:47.626782,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:26:48.677984,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:26:49.615616,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:26:50.481690,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:26:51.391365,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:26:52.354987,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:26:53.249961,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:26:54.179263,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:26:55.083262,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:26:55.990214,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:26:56.964106,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:26:57.957774,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:26:58.859431,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:26:59.770827,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:00.648809,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:01.553451,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:02.475251,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:03.361960,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:04.226254,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:05.156226,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:06.078593,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:07.055690,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:07.981790,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:08.870381,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:09.814147,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:10.798288,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:11.716276,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:12.593387,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:13.462474,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:14.317972,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:15.201700,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:16.165113,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:17.077043,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:17.976847,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:18.854511,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:19.759343,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:20.667665,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:21.534972,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:22.442943,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:23.323328,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:24.158878,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:25.069341,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:25.986760,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:26.840701,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:27.711563,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:28.568714,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:29.447589,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:30.346182,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:31.265054,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:32.156398,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:33.025586,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:33.890387,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:34.751688,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:35.656591,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:36.531982,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:37.403979,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:38.267039,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:39.218882,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:40.131234,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:41.104938,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:42.080581,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:43.030110,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:43.900965,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:44.758254,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:45.723916,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:46.629954,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:47.501378,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:48.403443,"(1.95, 2.1, 1.9080000000000001)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 18.5)"
16-12-2022 10:27:49.293417,"(1.95, 1.83, 1.823846153846154)","(51.0, 260.0, 100.0)","(6.0, 10.5, 9.075)","(4.6, 7.6, 6.885714285714285)","(4.0, 6.4, 5.8)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:50.213923,"(1.95, 2.1, 2.0472727272727274)","(51.0, 260.0, 100.0)","(6.0, 10.5, 6.9)","(4.6, 7.6, 5.385714285714285)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:51.123681,"(1.95, 2.1, 2.001818181818182)","(51.0, 260.0, 100.0)","(6.0, 10.5, 8.4)","(4.6, 7.6, 5.1)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:52.032359,"(1.95, 2.1, 2.001818181818182)","(51.0, 260.0, 100.0)","(6.0, 10.5, 8.4)","(4.6, 7.6, 5.275)","(4.0, 6.4, 6.025)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:52.984497,"(1.95, 2.0, 1.8795833333333334)","(51.0, 260.0, 100.0)","(6.0, 10.5, 8.8875)","(4.6, 7.6, 6.4)","(4.0, 6.4, 5.523076923076923)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:53.885209,"(1.95, 2.0, 1.8795833333333334)","(51.0, 260.0, 100.0)","(6.0, 10.5, 7.083333333333334)","(4.6, 7.4, 6.25)","(4.0, 6.2, 5.88)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:54.775283,"(1.95, 2.0, 1.8795833333333334)","(51.0, 260.0, 100.0)","(6.0, 10.5, 7.083333333333334)","(4.6, 7.4, 6.25)","(4.0, 6.2, 5.88)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:55.736092,"(1.95, 2.0, 1.8795833333333334)","(51.0, 260.0, 100.0)","(6.0, 10.5, 7.083333333333334)","(4.6, 7.4, 6.25)","(4.0, 6.2, 5.88)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:56.640222,"(1.95, 2.0, 1.8795833333333334)","(51.0, 260.0, 100.0)","(6.0, 10.5, 7.083333333333334)","(4.6, 7.4, 6.25)","(4.0, 6.2, 5.88)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:57.548191,"(1.95, 2.0, 1.9077142857142857)","(51.0, 260.0, 100.0)","(6.0, 10.5, 7.083333333333334)","(4.6, 7.4, 6.25)","(4.0, 6.2, 5.88)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:58.406660,"(1.95, 2.0, 1.9077142857142857)","(51.0, 260.0, 100.0)","(6.0, 10.5, 7.083333333333334)","(4.6, 7.4, 6.25)","(4.0, 6.2, 5.88)","(11.0, 22.0, 19.8)"
16-12-2022 10:27:59.286446,"(1.95, 2.0, 1.9077142857142857)","(51.0, 260.0, 100.0)","(6.0, 10.5, 7.083333333333334)","(4.6, 7.4, 6.25)","(4.0, 6.2, 5.88)","(11.0, 22.0, 19.8)"
16-12-2022 10:28:00.207547,"(1.95, 2.0, 1.9077142857142857)","(51.0, 260.0, 100.0)","(6.0, 10.5, 7.083333333333334)","(4.6, 7.4, 6.25)","(4.0, 6.2, 5.88)","(11.0, 22.0, 19.8)"
16-12-2022 10:28:01.141444,"(1.95, 2.0, 1.9077142857142857)","(51.0, 260.0, 100.0)","(6.0, 10.5, 7.083333333333334)","(4.6, 7.4, 6.25)","(4.0, 6.2, 5.88)","(11.0, 22.0, 19.8)"
16-12-2022 10:28:02.045219,"(1.95, 2.0, 1.9077142857142857)","(51.0, 260.0, 100.0)","(6.0, 10.5, 7.083333333333334)","(4.6, 7.4, 6.25)","(4.0, 6.2, 5.88)","(11.0, 22.0, 19.8)"
