,My Dreamer,Bombers Reward,Dr Callie,His Genius Hands,Dr Jax,Early Secrets,Feather Nest,Kale
14-12-2022 18:46:29.044086,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:46:30.248737,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:46:31.404553,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:46:32.740252,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:46:33.834128,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:46:34.931138,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:46:36.023816,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:46:37.049041,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:46:38.179689,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:46:39.538440,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:46:40.663631,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:46:41.830041,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:46:43.137967,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:46:44.288393,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:46:45.366868,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:46:46.460680,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:46:47.684061,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:46:48.908252,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:46:50.009537,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:46:51.189535,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:46:52.385628,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:46:53.481200,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:46:54.714385,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:46:55.837462,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:46:56.866884,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:46:58.054572,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:46:59.185693,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:00.295796,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:01.425885,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:02.627281,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:03.830718,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:04.898319,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:05.998549,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:07.118823,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:08.207315,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:09.349965,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:10.492065,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:11.635857,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:12.751079,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:13.871101,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:15.022106,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:16.176183,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:17.315635,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:18.564274,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:19.849796,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:21.043763,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:22.147292,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:23.253837,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:24.390727,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:25.481207,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:26.694020,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:27.842887,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:28.927617,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:29.970565,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:31.147018,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:32.242581,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:33.377773,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:34.547537,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:35.786817,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:37.006570,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:38.242031,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:39.488531,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:40.792772,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:42.001699,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:43.061378,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:44.195724,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:45.402742,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:46.522339,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:47.669356,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:48.929607,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:50.086665,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:51.168455,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:52.265542,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:53.433041,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:54.560810,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:55.716476,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:56.937994,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:58.192629,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:47:59.340985,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:48:00.463855,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:48:01.643858,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:48:02.697395,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 107.5)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 358.57142857142856)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 84.22222222222223)"
14-12-2022 18:48:03.770990,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 67.75)","(51.0, 270.0, 68.4)","(4.8, 8.4, 4.916666666666666)","(101.0, 710.0, 358.57142857142856)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 84.22222222222223)"
