,Twenty Two Black,Aeroplane Ellie,Determination,Latham Bale,Islas Boy,Conor Pass,Kelseys Girl,Just Shout
09-01-2023 12:15:21.729554,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:15:22.768211,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:15:23.808476,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:15:24.843507,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:15:25.849079,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:15:26.851553,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:15:27.860940,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:15:28.915353,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:15:29.935487,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:15:31.040242,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:15:32.199572,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:15:33.289562,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:15:34.397385,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:15:35.500293,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:15:36.602963,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:15:37.697686,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:15:38.820072,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:15:39.944802,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:15:41.005141,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:15:42.065210,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:15:43.120970,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:15:44.136210,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:15:45.204235,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:15:46.212806,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:15:47.276411,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:15:48.311586,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:15:49.367045,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:15:50.408075,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:15:51.485929,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:15:52.584597,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:15:53.629475,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:15:54.694714,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:15:55.742819,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:15:56.822692,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:15:57.898012,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:15:58.949360,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:15:59.956250,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:16:01.017475,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:16:02.119672,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:16:03.151910,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:16:04.143767,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:16:05.174719,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:16:06.141412,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:16:07.178864,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:16:08.180009,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:16:09.242148,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:16:10.278298,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:16:11.339892,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:16:12.383689,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:16:13.419410,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:16:14.449316,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:16:15.517738,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:16:16.532883,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:16:17.521417,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:16:18.512027,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:16:19.556761,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:16:20.602296,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:16:21.598263,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:16:22.686340,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:16:23.775679,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:16:24.837968,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:16:25.887688,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:16:26.944859,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:16:28.088376,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:16:29.113573,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:16:30.149449,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:16:31.190041,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:16:32.248577,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:16:33.315492,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:16:34.402923,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:16:35.448917,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:16:36.502576,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:16:37.586781,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:16:38.593933,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:16:39.609353,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:16:40.657601,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:16:41.672118,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:16:42.661919,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:16:43.722022,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:16:44.779958,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:16:45.841376,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:16:46.882643,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:16:47.936499,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:16:48.994541,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:16:50.036256,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:16:51.093802,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:16:52.164410,"(5.5, 11.5, 9.325)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
