,Mustang Dude,Eastbro Tex,Dallas Cowgirl,Darby Brights,Beyonski,Taleggio,Shez Got Bling,Lesvos Lad
05-01-2023 14:30:37.699484,"(6.0, 8.6, 7.711111111111111)","(2.05, 2.54, 2.486153846153846)","(15.0, 21.0, 20.5625)","(5.5, 8.0, 7.454545454545454)","(51.0, 60.0, 51.6)","(26.0, 48.0, 42.0)","(3.3, 4.9, 4.7125)","(61.0, 65.0, 51.875)"
05-01-2023 14:30:38.984364,"(6.0, 8.6, 7.711111111111111)","(2.05, 2.54, 2.486153846153846)","(15.0, 21.0, 20.5625)","(5.5, 8.0, 7.454545454545454)","(51.0, 60.0, 51.6)","(26.0, 48.0, 42.0)","(3.3, 4.9, 4.7125)","(61.0, 65.0, 51.875)"
05-01-2023 14:30:40.252674,"(6.0, 8.6, 7.711111111111111)","(2.05, 2.54, 2.486153846153846)","(15.0, 21.0, 20.5625)","(5.5, 8.0, 7.454545454545454)","(51.0, 60.0, 51.6)","(26.0, 48.0, 42.0)","(3.3, 4.9, 4.7125)","(61.0, 65.0, 51.875)"
05-01-2023 14:30:41.546374,"(6.0, 8.6, 7.711111111111111)","(2.05, 2.54, 2.486153846153846)","(15.0, 21.0, 20.5625)","(5.5, 8.0, 7.333333333333333)","(51.0, 60.0, 54.0)","(26.0, 48.0, 42.0)","(3.3, 4.9, 4.7125)","(61.0, 65.0, 51.875)"
05-01-2023 14:30:42.829703,"(6.0, 8.6, 7.711111111111111)","(2.05, 2.54, 2.486153846153846)","(15.0, 21.0, 20.5625)","(5.5, 8.0, 7.333333333333333)","(51.0, 60.0, 50.4)","(26.0, 48.0, 42.0)","(3.3, 4.9, 4.757142857142857)","(61.0, 65.0, 51.875)"
05-01-2023 14:30:44.114489,"(6.0, 8.6, 7.711111111111111)","(2.05, 2.54, 2.486153846153846)","(15.0, 21.0, 20.5625)","(5.5, 8.0, 7.333333333333333)","(51.0, 60.0, 50.4)","(26.0, 48.0, 42.0)","(3.3, 4.9, 4.757142857142857)","(61.0, 65.0, 51.875)"
05-01-2023 14:30:45.413601,"(6.0, 8.6, 7.711111111111111)","(2.05, 2.54, 2.486153846153846)","(15.0, 21.0, 20.5625)","(5.5, 8.0, 7.333333333333333)","(51.0, 60.0, 51.333333333333336)","(26.0, 48.0, 42.0)","(3.3, 4.9, 4.757142857142857)","(61.0, 65.0, 51.875)"
05-01-2023 14:30:46.752336,"(6.0, 8.6, 7.711111111111111)","(2.05, 2.54, 2.486153846153846)","(15.0, 21.0, 20.5625)","(5.5, 8.0, 7.333333333333333)","(51.0, 55.0, 57.0)","(26.0, 48.0, 42.0)","(3.3, 4.9, 4.757142857142857)","(61.0, 65.0, 51.875)"
05-01-2023 14:30:47.983151,"(6.0, 8.6, 7.711111111111111)","(2.05, 2.54, 2.486153846153846)","(15.0, 21.0, 20.5625)","(5.5, 8.0, 7.333333333333333)","(51.0, 70.0, 57.0)","(26.0, 48.0, 42.0)","(3.3, 4.9, 4.757142857142857)","(61.0, 65.0, 51.875)"
05-01-2023 14:30:49.201896,"(6.0, 8.6, 7.711111111111111)","(2.05, 2.54, 2.48)","(15.0, 21.0, 20.5625)","(5.5, 8.0, 7.333333333333333)","(51.0, 70.0, 57.0)","(26.0, 48.0, 42.0)","(3.3, 4.9, 4.757142857142857)","(61.0, 65.0, 51.875)"
05-01-2023 14:30:50.458014,"(6.0, 8.6, 7.228571428571429)","(2.05, 2.52, 2.56)","(15.0, 21.0, 20.5625)","(5.5, 8.0, 7.333333333333333)","(51.0, 70.0, 54.5)","(26.0, 48.0, 41.75)","(3.3, 4.9, 4.945454545454545)","(61.0, 65.0, 51.875)"
05-01-2023 14:30:51.677191,"(6.0, 8.6, 7.057142857142857)","(2.05, 2.58, 2.56)","(15.0, 21.0, 20.5625)","(5.5, 8.0, 7.333333333333333)","(51.0, 65.0, 54.666666666666664)","(26.0, 48.0, 41.75)","(3.3, 5.0, 4.861538461538462)","(61.0, 65.0, 51.875)"
05-01-2023 14:30:52.841945,"(6.0, 8.2, 7.5)","(2.05, 2.58, 2.452)","(15.0, 21.0, 20.5625)","(5.5, 8.0, 7.333333333333333)","(51.0, 60.0, 54.666666666666664)","(26.0, 48.0, 41.75)","(3.3, 5.0, 4.8)","(61.0, 65.0, 51.875)"
05-01-2023 14:30:54.035965,"(6.0, 8.2, 7.033333333333333)","(2.05, 2.58, 2.452)","(15.0, 21.0, 20.5625)","(5.5, 8.0, 7.333333333333333)","(51.0, 60.0, 54.5)","(26.0, 48.0, 41.75)","(3.3, 5.0, 4.8)","(61.0, 65.0, 51.875)"
05-01-2023 14:30:55.299059,"(6.0, 8.6, 7.279999999999999)","(2.05, 2.54, 2.5)","(15.0, 21.0, 20.5625)","(5.5, 8.0, 7.333333333333333)","(51.0, 65.0, 54.666666666666664)","(26.0, 48.0, 41.75)","(3.3, 5.0, 4.8)","(61.0, 65.0, 51.875)"
05-01-2023 14:30:56.529059,"(6.0, 8.6, 7.88)","(2.05, 2.54, 2.5)","(15.0, 21.0, 20.5625)","(5.5, 8.0, 7.2)","(51.0, 60.0, 54.5)","(26.0, 48.0, 41.75)","(3.3, 5.0, 4.925)","(61.0, 65.0, 51.875)"
05-01-2023 14:30:57.681235,"(6.0, 8.6, 7.699999999999999)","(2.05, 2.54, 2.5)","(15.0, 21.0, 20.5625)","(5.5, 8.0, 7.2)","(51.0, 65.0, 54.5)","(26.0, 48.0, 41.75)","(3.3, 5.0, 4.82)","(61.0, 65.0, 51.875)"
05-01-2023 14:30:58.913436,"(6.0, 8.6, 7.699999999999999)","(2.05, 2.54, 2.5)","(15.0, 21.0, 20.125)","(5.5, 8.0, 7.2)","(51.0, 65.0, 54.5)","(26.0, 48.0, 41.75)","(3.3, 5.0, 4.925)","(61.0, 65.0, 51.875)"
05-01-2023 14:31:00.153234,"(6.0, 8.6, 7.699999999999999)","(2.05, 2.54, 2.5)","(15.0, 21.0, 20.125)","(5.5, 8.0, 7.2)","(51.0, 65.0, 54.5)","(26.0, 48.0, 41.75)","(3.3, 5.0, 4.925)","(61.0, 65.0, 51.875)"
05-01-2023 14:31:01.382603,"(6.0, 8.6, 7.699999999999999)","(2.05, 2.54, 2.5)","(15.0, 21.0, 20.125)","(5.5, 8.0, 7.2)","(51.0, 65.0, 54.5)","(26.0, 48.0, 41.75)","(3.3, 5.0, 4.925)","(61.0, 65.0, 51.875)"
05-01-2023 14:31:02.688465,"(6.0, 8.6, 7.699999999999999)","(2.05, 2.54, 2.5)","(15.0, 21.0, 20.5625)","(5.5, 8.0, 7.333333333333333)","(51.0, 65.0, 54.5)","(26.0, 48.0, 43.0)","(3.3, 5.0, 4.925)","(61.0, 65.0, 51.875)"
05-01-2023 14:31:04.090572,"(6.0, 8.2, 8.059999999999999)","(2.05, 2.54, 2.5)","(15.0, 21.0, 20.5625)","(5.5, 8.0, 7.333333333333333)","(51.0, 65.0, 54.5)","(26.0, 48.0, 43.0)","(3.3, 5.0, 4.925)","(61.0, 65.0, 51.875)"
05-01-2023 14:31:05.378485,"(6.0, 8.2, 8.059999999999999)","(2.05, 2.54, 2.5)","(15.0, 21.0, 19.444444444444443)","(5.5, 8.0, 7.333333333333333)","(51.0, 65.0, 54.5)","(26.0, 48.0, 43.55555555555556)","(3.3, 5.0, 4.925)","(61.0, 65.0, 51.875)"
05-01-2023 14:31:06.679968,"(6.0, 8.2, 8.059999999999999)","(2.05, 2.54, 2.5)","(15.0, 20.0, 19.444444444444443)","(5.5, 8.0, 7.333333333333333)","(51.0, 65.0, 54.5)","(26.0, 48.0, 46.4)","(3.3, 5.0, 4.925)","(61.0, 65.0, 65.0)"
05-01-2023 14:31:08.035750,"(6.0, 8.4, 7.647058823529412)","(2.05, 2.56, 2.505)","(15.0, 20.0, 19.0)","(5.5, 8.0, 7.333333333333333)","(51.0, 65.0, 51.0)","(26.0, 48.0, 46.75)","(3.3, 5.0, 4.925)","(61.0, 80.0, 56.666666666666664)"
05-01-2023 14:31:09.318465,"(6.0, 8.2, 8.059999999999999)","(2.05, 2.54, 2.505)","(15.0, 20.0, 19.0)","(5.5, 8.0, 7.333333333333333)","(51.0, 65.0, 51.0)","(26.0, 48.0, 43.833333333333336)","(3.3, 5.0, 4.925)","(61.0, 70.0, 55.0)"
05-01-2023 14:31:10.730226,"(6.0, 8.2, 8.059999999999999)","(2.05, 2.54, 2.505)","(15.0, 20.0, 19.0)","(5.5, 8.0, 7.333333333333333)","(51.0, 65.0, 51.0)","(26.0, 48.0, 43.833333333333336)","(3.3, 5.0, 4.925)","(61.0, 65.0, 55.0)"
05-01-2023 14:31:12.113292,"(6.0, 8.2, 8.059999999999999)","(2.05, 2.54, 2.505)","(15.0, 20.0, 19.0)","(5.5, 8.0, 7.333333333333333)","(51.0, 65.0, 54.5)","(26.0, 48.0, 42.44444444444444)","(3.3, 5.0, 4.925)","(61.0, 65.0, 52.142857142857146)"
05-01-2023 14:31:13.426983,"(6.0, 8.2, 8.059999999999999)","(2.05, 2.54, 2.505)","(15.0, 20.0, 19.0)","(5.5, 8.0, 7.333333333333333)","(51.0, 65.0, 54.5)","(26.0, 48.0, 42.44444444444444)","(3.3, 5.0, 4.925)","(61.0, 65.0, 52.142857142857146)"
05-01-2023 14:31:14.808664,"(6.0, 8.2, 8.059999999999999)","(2.05, 2.54, 2.505)","(15.0, 20.0, 19.0)","(5.5, 8.0, 7.333333333333333)","(51.0, 65.0, 54.5)","(26.0, 48.0, 42.44444444444444)","(3.3, 5.0, 4.9)","(61.0, 65.0, 55.0)"
05-01-2023 14:31:16.197812,"(6.0, 8.2, 8.059999999999999)","(2.05, 2.54, 2.505)","(15.0, 20.0, 19.0)","(5.5, 8.0, 7.333333333333333)","(51.0, 65.0, 54.5)","(26.0, 48.0, 42.44444444444444)","(3.3, 5.0, 4.9)","(61.0, 65.0, 55.0)"
05-01-2023 14:31:17.625355,"(6.0, 8.2, 8.059999999999999)","(2.05, 2.54, 2.505)","(15.0, 20.0, 19.0)","(5.5, 8.0, 7.333333333333333)","(51.0, 65.0, 58.0)","(26.0, 48.0, 42.44444444444444)","(3.3, 5.0, 4.9)","(61.0, 65.0, 55.0)"
05-01-2023 14:31:18.999813,"(6.0, 8.2, 7.92)","(2.05, 2.54, 2.505)","(15.0, 20.0, 19.0)","(5.5, 8.0, 7.333333333333333)","(51.0, 65.0, 58.0)","(26.0, 48.0, 42.44444444444444)","(3.3, 5.0, 4.9)","(61.0, 65.0, 55.0)"
05-01-2023 14:31:20.328711,"(6.0, 8.2, 7.92)","(2.05, 2.54, 2.505)","(15.0, 20.0, 19.0)","(5.5, 8.0, 7.333333333333333)","(51.0, 65.0, 58.0)","(26.0, 48.0, 42.44444444444444)","(3.3, 5.0, 4.9)","(61.0, 65.0, 55.0)"
05-01-2023 14:31:21.620991,"(6.0, 8.2, 7.92)","(2.05, 2.54, 2.505)","(15.0, 20.0, 19.333333333333332)","(5.5, 8.0, 7.333333333333333)","(51.0, 65.0, 58.0)","(26.0, 48.0, 42.44444444444444)","(3.3, 5.0, 4.9)","(61.0, 65.0, 55.0)"
05-01-2023 14:31:22.940090,"(6.0, 8.2, 7.92)","(2.05, 2.54, 2.505)","(15.0, 20.0, 19.333333333333332)","(5.5, 8.0, 7.333333333333333)","(51.0, 65.0, 55.5)","(26.0, 48.0, 43.833333333333336)","(3.3, 5.0, 4.65)","(61.0, 65.0, 55.0)"
05-01-2023 14:31:24.257098,"(6.0, 8.2, 8.114285714285714)","(2.05, 2.54, 2.505)","(15.0, 20.0, 19.333333333333332)","(5.5, 8.0, 7.333333333333333)","(51.0, 65.0, 55.5)","(26.0, 48.0, 42.44444444444444)","(3.3, 5.0, 4.9)","(61.0, 65.0, 55.0)"
05-01-2023 14:31:25.591219,"(6.0, 8.2, 7.92)","(2.05, 2.54, 2.505)","(15.0, 20.0, 19.333333333333332)","(5.5, 8.0, 7.333333333333333)","(51.0, 65.0, 55.5)","(26.0, 48.0, 42.44444444444444)","(3.3, 5.0, 4.9)","(61.0, 65.0, 55.0)"
05-01-2023 14:31:26.899732,"(6.0, 8.2, 7.92)","(2.05, 2.54, 2.505)","(15.0, 20.0, 19.333333333333332)","(5.5, 8.0, 7.333333333333333)","(51.0, 65.0, 58.0)","(26.0, 48.0, 46.0)","(3.3, 5.0, 4.85)","(61.0, 65.0, 55.0)"
05-01-2023 14:31:28.275051,"(6.0, 8.2, 7.5)","(2.05, 2.54, 2.505)","(15.0, 20.0, 19.333333333333332)","(5.5, 8.0, 7.333333333333333)","(51.0, 65.0, 58.0)","(26.0, 48.0, 46.0)","(3.3, 5.0, 4.85)","(61.0, 65.0, 55.0)"
05-01-2023 14:31:29.624604,"(6.0, 8.4, 7.699999999999999)","(2.05, 2.54, 2.505)","(15.0, 20.0, 18.46153846153846)","(5.5, 8.0, 7.333333333333333)","(51.0, 65.0, 58.0)","(26.0, 48.0, 46.0)","(3.3, 5.0, 4.85)","(61.0, 65.0, 55.0)"
05-01-2023 14:31:30.960037,"(6.0, 8.6, 8.226666666666667)","(2.05, 2.54, 2.505)","(15.0, 19.5, 19.333333333333332)","(5.5, 8.0, 7.333333333333333)","(51.0, 65.0, 58.0)","(26.0, 48.0, 45.333333333333336)","(3.3, 5.0, 4.85)","(61.0, 65.0, 53.0)"
05-01-2023 14:31:32.231834,"(6.0, 8.6, 8.226666666666667)","(2.05, 2.54, 2.505)","(15.0, 20.0, 19.6)","(5.5, 8.0, 7.333333333333333)","(51.0, 65.0, 54.666666666666664)","(26.0, 48.0, 45.333333333333336)","(3.3, 5.0, 4.85)","(61.0, 65.0, 53.0)"
05-01-2023 14:31:33.566380,"(6.0, 8.6, 8.133333333333333)","(2.05, 2.54, 2.505)","(15.0, 20.0, 19.6)","(5.5, 8.0, 7.066666666666666)","(51.0, 60.0, 54.666666666666664)","(26.0, 48.0, 45.333333333333336)","(3.3, 5.0, 4.85)","(61.0, 65.0, 53.0)"
05-01-2023 14:31:34.951006,"(6.0, 8.6, 8.226666666666667)","(2.05, 2.54, 2.505)","(15.0, 20.0, 19.272727272727273)","(5.5, 7.8, 7.066666666666666)","(51.0, 60.0, 54.666666666666664)","(26.0, 48.0, 45.333333333333336)","(3.3, 5.0, 4.85)","(61.0, 65.0, 53.0)"
05-01-2023 14:31:36.318228,"(6.0, 8.6, 7.828571428571429)","(2.05, 2.54, 2.505)","(15.0, 20.0, 19.272727272727273)","(5.5, 7.8, 7.371428571428571)","(51.0, 60.0, 54.666666666666664)","(26.0, 48.0, 45.333333333333336)","(3.3, 5.0, 4.85)","(61.0, 65.0, 53.0)"
05-01-2023 14:31:37.737911,"(6.0, 8.4, 8.226666666666667)","(2.05, 2.54, 2.505)","(15.0, 20.0, 19.272727272727273)","(5.5, 7.8, 7.371428571428571)","(51.0, 60.0, 54.666666666666664)","(26.0, 48.0, 45.333333333333336)","(3.3, 5.0, 4.85)","(61.0, 65.0, 53.0)"
05-01-2023 14:31:39.186869,"(6.0, 8.6, 8.226666666666667)","(2.05, 2.54, 2.505)","(15.0, 20.0, 19.272727272727273)","(5.5, 7.8, 7.371428571428571)","(51.0, 60.0, 54.5)","(26.0, 48.0, 45.333333333333336)","(3.3, 5.0, 4.85)","(61.0, 65.0, 53.0)"
05-01-2023 14:31:40.614314,"(6.0, 8.6, 7.999999999999999)","(2.05, 2.54, 2.505)","(15.0, 20.0, 19.25)","(5.5, 7.8, 7.371428571428571)","(51.0, 65.0, 54.5)","(26.0, 48.0, 45.333333333333336)","(3.3, 5.0, 4.85)","(61.0, 65.0, 53.0)"
05-01-2023 14:31:42.074082,"(6.0, 8.2, 7.999999999999999)","(2.05, 2.54, 2.505)","(15.0, 20.0, 19.25)","(5.5, 7.8, 7.371428571428571)","(51.0, 65.0, 54.5)","(26.0, 48.0, 45.333333333333336)","(3.3, 5.0, 4.85)","(61.0, 65.0, 53.0)"
05-01-2023 14:31:43.355179,"(6.0, 8.2, 7.999999999999999)","(2.05, 2.54, 2.505)","(15.0, 20.0, 19.25)","(5.5, 7.8, 7.371428571428571)","(51.0, 65.0, 54.5)","(26.0, 48.0, 45.333333333333336)","(3.3, 5.0, 4.85)","(61.0, 65.0, 53.0)"
05-01-2023 14:31:44.699791,"(6.0, 8.2, 8.622222222222224)","(2.05, 2.54, 2.505)","(15.0, 20.0, 19.272727272727273)","(5.5, 7.8, 7.371428571428571)","(51.0, 65.0, 54.5)","(26.0, 48.0, 45.333333333333336)","(3.3, 5.0, 4.85)","(61.0, 65.0, 53.0)"
05-01-2023 14:31:46.046544,"(6.0, 8.8, 8.184615384615386)","(2.05, 2.54, 2.505)","(15.0, 20.0, 19.272727272727273)","(5.5, 7.8, 7.371428571428571)","(51.0, 65.0, 54.5)","(26.0, 48.0, 46.0)","(3.3, 5.0, 4.85)","(61.0, 65.0, 53.0)"
05-01-2023 14:31:47.406140,"(6.0, 8.8, 8.184615384615386)","(2.05, 2.54, 2.505)","(15.0, 20.0, 19.272727272727273)","(5.5, 7.8, 7.371428571428571)","(51.0, 65.0, 56.8)","(26.0, 48.0, 45.333333333333336)","(3.3, 5.0, 4.85)","(61.0, 65.0, 53.0)"
05-01-2023 14:31:48.639951,"(6.0, 8.8, 8.072727272727274)","(2.05, 2.54, 2.505)","(15.0, 20.0, 19.272727272727273)","(5.5, 7.8, 7.371428571428571)","(41.0, 60.0, 56.8)","(26.0, 48.0, 45.333333333333336)","(3.3, 5.0, 4.7)","(51.0, 65.0, 53.0)"
05-01-2023 14:31:50.179727,"(6.0, 8.8, 7.800000000000001)","(2.05, 2.54, 2.505)","(15.0, 20.0, 19.272727272727273)","(5.5, 7.8, 7.371428571428571)","(41.0, 60.0, 56.8)","(26.0, 48.0, 45.333333333333336)","(3.3, 5.0, 4.85)","(51.0, 65.0, 55.0)"
05-01-2023 14:31:51.621721,"(6.0, 8.8, 7.800000000000001)","(2.05, 2.54, 2.505)","(15.0, 20.0, 19.272727272727273)","(5.5, 7.8, 7.371428571428571)","(41.0, 60.0, 56.8)","(26.0, 48.0, 45.333333333333336)","(3.3, 5.0, 4.85)","(51.0, 65.0, 55.0)"
05-01-2023 14:31:52.941543,"(6.0, 8.8, 7.800000000000001)","(2.05, 2.54, 2.505)","(15.0, 20.0, 19.272727272727273)","(5.5, 7.8, 7.371428571428571)","(41.0, 60.0, 56.8)","(26.0, 48.0, 45.333333333333336)","(3.3, 5.0, 4.7)","(51.0, 65.0, 55.0)"
05-01-2023 14:31:54.357982,"(6.0, 8.8, 8.163636363636364)","(2.05, 2.54, 2.505)","(15.0, 20.0, 19.272727272727273)","(5.5, 7.8, 7.371428571428571)","(41.0, 60.0, 56.8)","(26.0, 48.0, 45.333333333333336)","(3.3, 5.0, 4.85)","(51.0, 65.0, 53.75)"
05-01-2023 14:31:55.761923,"(6.0, 8.8, 8.163636363636364)","(2.05, 2.54, 2.505)","(15.0, 20.0, 19.272727272727273)","(5.5, 7.8, 7.371428571428571)","(41.0, 60.0, 56.8)","(26.0, 48.0, 45.333333333333336)","(3.3, 5.0, 4.85)","(51.0, 65.0, 53.75)"
05-01-2023 14:31:57.104353,"(6.0, 8.8, 8.163636363636364)","(2.05, 2.54, 2.505)","(15.0, 20.0, 19.272727272727273)","(5.5, 7.8, 7.371428571428571)","(41.0, 60.0, 56.8)","(26.0, 48.0, 45.333333333333336)","(3.3, 5.0, 4.85)","(51.0, 65.0, 53.75)"
05-01-2023 14:31:58.477500,"(6.0, 8.8, 8.163636363636364)","(2.05, 2.54, 2.505)","(15.0, 20.0, 19.272727272727273)","(5.5, 7.8, 7.371428571428571)","(51.0, 60.0, 56.8)","(26.0, 48.0, 45.333333333333336)","(3.3, 5.0, 4.85)","(51.0, 65.0, 53.75)"
05-01-2023 14:31:59.827112,"(6.0, 8.8, 8.163636363636364)","(2.05, 2.54, 2.505)","(15.0, 20.0, 19.272727272727273)","(5.5, 7.8, 7.371428571428571)","(51.0, 60.0, 56.8)","(26.0, 48.0, 45.333333333333336)","(3.3, 5.0, 4.85)","(51.0, 65.0, 53.75)"
05-01-2023 14:32:01.112044,"(6.0, 8.8, 8.163636363636364)","(2.05, 2.54, 2.505)","(15.0, 20.0, 19.272727272727273)","(5.5, 7.8, 7.371428571428571)","(51.0, 60.0, 56.8)","(26.0, 48.0, 45.333333333333336)","(3.3, 5.0, 4.85)","(51.0, 65.0, 53.75)"
05-01-2023 14:32:02.379375,"(6.0, 8.8, 8.163636363636364)","(2.05, 2.54, 2.505)","(15.0, 20.0, 19.272727272727273)","(5.5, 7.8, 7.371428571428571)","(51.0, 60.0, 54.666666666666664)","(26.0, 48.0, 45.0)","(3.3, 5.0, 4.7)","(51.0, 65.0, 53.75)"
05-01-2023 14:32:03.692639,"(6.0, 8.8, 8.163636363636364)","(2.05, 2.54, 2.505)","(15.0, 20.0, 19.272727272727273)","(5.5, 7.8, 7.371428571428571)","(51.0, 60.0, 54.5)","(26.0, 48.0, 46.0)","(3.3, 5.0, 4.85)","(51.0, 65.0, 53.75)"
05-01-2023 14:32:04.984308,"(6.0, 8.8, 8.163636363636364)","(2.05, 2.54, 2.505)","(15.0, 20.0, 19.272727272727273)","(5.5, 7.8, 7.163636363636363)","(51.0, 65.0, 54.666666666666664)","(26.0, 48.0, 46.0)","(3.3, 5.0, 4.85)","(51.0, 65.0, 53.75)"
05-01-2023 14:32:06.265588,"(6.0, 8.8, 8.163636363636364)","(2.05, 2.54, 2.505)","(15.0, 20.0, 19.272727272727273)","(5.5, 7.8, 7.163636363636363)","(51.0, 60.0, 54.666666666666664)","(26.0, 48.0, 46.0)","(3.3, 5.0, 4.85)","(51.0, 65.0, 53.75)"
05-01-2023 14:32:07.529484,"(6.0, 8.8, 8.163636363636364)","(2.05, 2.54, 2.424)","(15.0, 20.0, 19.272727272727273)","(5.5, 7.8, 7.163636363636363)","(51.0, 60.0, 54.666666666666664)","(26.0, 48.0, 46.0)","(3.3, 5.0, 4.85)","(51.0, 65.0, 53.75)"
05-01-2023 14:32:08.817539,"(6.0, 8.8, 8.163636363636364)","(2.05, 2.52, 2.424)","(15.0, 20.0, 19.272727272727273)","(5.5, 7.8, 7.163636363636363)","(51.0, 60.0, 54.5)","(26.0, 48.0, 46.0)","(3.3, 5.0, 4.85)","(51.0, 65.0, 53.75)"
05-01-2023 14:32:10.104980,"(6.0, 8.8, 8.163636363636364)","(2.05, 2.52, 2.424)","(15.0, 20.0, 19.272727272727273)","(5.5, 7.8, 7.163636363636363)","(51.0, 65.0, 54.5)","(26.0, 48.0, 46.0)","(3.3, 5.0, 4.85)","(51.0, 65.0, 53.75)"
05-01-2023 14:32:11.455693,"(6.0, 8.8, 8.163636363636364)","(2.05, 2.48, 2.4355555555555557)","(15.0, 20.0, 19.272727272727273)","(5.5, 7.8, 7.0)","(51.0, 65.0, 54.5)","(26.0, 48.0, 46.0)","(3.3, 5.0, 4.85)","(51.0, 65.0, 53.75)"
05-01-2023 14:32:12.775612,"(6.0, 8.8, 8.163636363636364)","(2.05, 2.48, 2.4355555555555557)","(15.0, 20.0, 19.272727272727273)","(5.5, 7.4, 7.0)","(51.0, 65.0, 54.5)","(26.0, 48.0, 46.0)","(3.3, 5.0, 4.85)","(51.0, 65.0, 53.75)"
05-01-2023 14:32:14.109351,"(6.0, 8.8, 8.5)","(2.05, 2.48, 2.4355555555555557)","(15.0, 20.0, 19.272727272727273)","(5.5, 7.4, 7.0)","(51.0, 65.0, 53.5)","(26.0, 48.0, 46.0)","(3.3, 5.0, 4.85)","(51.0, 65.0, 53.75)"
05-01-2023 14:32:15.527660,"(6.0, 8.8, 8.5)","(2.05, 2.48, 2.4355555555555557)","(15.0, 20.0, 19.272727272727273)","(5.5, 7.4, 7.0)","(51.0, 65.0, 53.5)","(26.0, 48.0, 46.0)","(3.3, 5.0, 4.85)","(51.0, 65.0, 53.75)"
05-01-2023 14:32:16.927596,"(6.0, 8.8, 8.5)","(2.05, 2.48, 2.4355555555555557)","(15.0, 20.0, 19.272727272727273)","(5.5, 7.4, 7.0)","(51.0, 65.0, 53.5)","(26.0, 48.0, 46.0)","(3.3, 5.0, 4.85)","(51.0, 65.0, 53.75)"
05-01-2023 14:32:18.272954,"(6.0, 8.8, 8.299999999999999)","(2.05, 2.48, 2.4355555555555557)","(15.0, 20.0, 19.272727272727273)","(5.5, 7.4, 7.0)","(51.0, 65.0, 57.333333333333336)","(26.0, 48.0, 46.0)","(3.3, 5.0, 4.6571428571428575)","(51.0, 65.0, 53.75)"
05-01-2023 14:32:19.792551,"(6.0, 10.5, 10.173076923076923)","(2.05, 2.48, 2.4355555555555557)","(15.0, 20.0, 19.333333333333332)","(5.5, 7.4, 7.0)","(51.0, 65.0, 56.4)","(26.0, 48.0, 42.44444444444444)","(3.3, 5.0, 4.625)","(51.0, 65.0, 53.75)"
05-01-2023 14:32:21.299178,"(6.0, 10.5, 9.3)","(2.05, 2.48, 2.4355555555555557)","(15.0, 20.0, 18.0)","(5.5, 7.4, 7.0)","(51.0, 60.0, 56.4)","(26.0, 48.0, 42.44444444444444)","(3.3, 5.0, 4.58)","(51.0, 65.0, 53.75)"
05-01-2023 14:32:22.800226,"(6.0, 10.5, 9.3)","(2.05, 2.48, 2.4355555555555557)","(15.0, 19.0, 18.666666666666668)","(5.5, 7.4, 7.0)","(51.0, 60.0, 56.4)","(26.0, 48.0, 42.44444444444444)","(3.3, 5.0, 4.58)","(51.0, 65.0, 53.75)"
05-01-2023 14:32:24.130402,"(6.0, 10.5, 9.3)","(2.05, 2.48, 2.4355555555555557)","(15.0, 19.0, 18.666666666666668)","(5.5, 7.4, 7.0)","(51.0, 60.0, 56.4)","(26.0, 48.0, 42.44444444444444)","(3.3, 5.0, 4.58)","(51.0, 65.0, 53.75)"
05-01-2023 14:32:25.526542,"(6.0, 10.5, 9.3)","(2.05, 2.48, 2.4355555555555557)","(15.0, 20.0, 18.363636363636363)","(5.5, 7.4, 7.0)","(51.0, 60.0, 56.4)","(26.0, 48.0, 42.44444444444444)","(3.3, 5.0, 4.58)","(51.0, 65.0, 53.75)"
05-01-2023 14:32:26.980593,"(6.0, 10.5, 9.3)","(2.05, 2.48, 2.4355555555555557)","(15.0, 20.0, 18.363636363636363)","(5.5, 7.4, 7.0)","(51.0, 60.0, 56.4)","(26.0, 48.0, 42.44444444444444)","(3.3, 5.0, 4.58)","(51.0, 65.0, 53.75)"
05-01-2023 14:32:28.546729,"(6.0, 10.5, 9.3)","(2.05, 2.48, 2.4355555555555557)","(15.0, 20.0, 18.363636363636363)","(5.5, 7.4, 7.0)","(51.0, 60.0, 56.4)","(26.0, 48.0, 42.44444444444444)","(3.3, 5.0, 4.58)","(51.0, 65.0, 53.75)"
05-01-2023 14:32:29.939481,"(6.0, 10.5, 9.3)","(2.05, 2.48, 2.4355555555555557)","(15.0, 20.0, 18.363636363636363)","(5.5, 7.4, 7.0)","(51.0, 60.0, 56.4)","(26.0, 48.0, 42.44444444444444)","(3.3, 5.0, 4.58)","(51.0, 65.0, 53.75)"
05-01-2023 14:32:31.286513,"(6.0, 10.5, 9.3)","(2.05, 2.48, 2.4355555555555557)","(15.0, 20.0, 18.363636363636363)","(5.5, 7.4, 7.0)","(51.0, 60.0, 56.4)","(26.0, 48.0, 42.44444444444444)","(3.3, 5.0, 4.58)","(51.0, 65.0, 53.75)"
05-01-2023 14:32:32.629065,"(6.0, 10.5, 9.3)","(2.05, 2.48, 2.4355555555555557)","(15.0, 20.0, 18.363636363636363)","(5.5, 7.4, 7.0)","(51.0, 60.0, 54.0)","(26.0, 48.0, 42.44444444444444)","(3.3, 5.0, 4.58)","(51.0, 65.0, 53.75)"
