,Elviare,Enuff For Me,Lenny Rocket,Caddy,Chilena,Flying Carmen,Valentina Express
06-01-2023 12:47:43.606073,"(14.0, 24.0, 20.7375)","(51.0, 130.0, 128.0)","(20.0, 55.0, 50.25)","(31.0, 110.0, 96.0)","(41.0, 160.0, 103.33333333333333)","(5.0, 7.8, 7.123076923076923)","(1.2, 1.32, 1.3041322314049588)"
06-01-2023 12:47:44.637094,"(14.0, 24.0, 19.921875)","(51.0, 130.0, 128.0)","(21.0, 55.0, 50.25)","(31.0, 120.0, 96.0)","(41.0, 160.0, 103.33333333333333)","(5.0, 7.8, 7.123076923076923)","(1.2, 1.32, 1.3041322314049588)"
06-01-2023 12:47:45.780516,"(14.0, 24.0, 19.921875)","(51.0, 130.0, 128.0)","(21.0, 55.0, 50.25)","(31.0, 120.0, 96.0)","(41.0, 160.0, 103.33333333333333)","(5.0, 7.8, 7.123076923076923)","(1.2, 1.32, 1.3041322314049588)"
06-01-2023 12:47:46.826441,"(14.0, 24.0, 19.921875)","(51.0, 130.0, 128.0)","(21.0, 55.0, 50.25)","(31.0, 120.0, 96.0)","(41.0, 160.0, 103.33333333333333)","(5.0, 7.8, 7.3)","(1.2, 1.32, 1.30464)"
06-01-2023 12:47:47.962152,"(14.0, 24.0, 19.885714285714286)","(51.0, 130.0, 128.0)","(21.0, 55.0, 48.666666666666664)","(31.0, 120.0, 105.6)","(41.0, 160.0, 117.5)","(5.0, 7.6, 7.3)","(1.2, 1.32, 1.30464)"
06-01-2023 12:47:49.141415,"(14.0, 24.0, 19.885714285714286)","(51.0, 130.0, 127.89473684210526)","(21.0, 55.0, 49.333333333333336)","(31.0, 120.0, 105.6)","(41.0, 160.0, 117.5)","(5.0, 7.6, 7.3)","(1.2, 1.32, 1.30464)"
06-01-2023 12:47:50.227291,"(14.0, 24.0, 20.651162790697676)","(51.0, 130.0, 127.89473684210526)","(21.0, 55.0, 49.333333333333336)","(31.0, 120.0, 105.6)","(41.0, 160.0, 117.5)","(5.0, 7.6, 7.3)","(1.2, 1.32, 1.30464)"
06-01-2023 12:47:51.349549,"(14.0, 24.0, 20.651162790697676)","(51.0, 130.0, 127.89473684210526)","(21.0, 55.0, 50.75)","(31.0, 120.0, 105.6)","(41.0, 160.0, 117.5)","(5.0, 7.6, 7.3)","(1.2, 1.32, 1.30464)"
06-01-2023 12:47:52.509599,"(14.0, 24.0, 20.651162790697676)","(51.0, 130.0, 127.89473684210526)","(21.0, 55.0, 50.75)","(31.0, 120.0, 105.6)","(41.0, 160.0, 117.5)","(5.0, 7.6, 7.3)","(1.2, 1.32, 1.3040625000000001)"
06-01-2023 12:47:53.594621,"(14.0, 24.0, 20.93617021276596)","(51.0, 130.0, 127.89473684210526)","(21.0, 55.0, 50.75)","(31.0, 120.0, 105.6)","(41.0, 160.0, 117.5)","(5.0, 7.6, 7.3)","(1.2, 1.32, 1.3040625000000001)"
06-01-2023 12:47:54.829753,"(14.0, 24.0, 20.93617021276596)","(51.0, 130.0, 127.89473684210526)","(21.0, 55.0, 50.75)","(31.0, 120.0, 105.6)","(41.0, 160.0, 117.5)","(5.0, 7.6, 7.3)","(1.2, 1.32, 1.3044274809160306)"
06-01-2023 12:47:56.010260,"(14.0, 24.0, 20.93617021276596)","(51.0, 130.0, 127.89473684210526)","(21.0, 55.0, 50.75)","(31.0, 120.0, 105.6)","(41.0, 160.0, 117.5)","(5.0, 7.6, 7.3)","(1.2, 1.32, 1.3044274809160306)"
06-01-2023 12:47:57.097063,"(14.0, 24.0, 20.93617021276596)","(51.0, 130.0, 127.89473684210526)","(21.0, 55.0, 50.75)","(31.0, 120.0, 105.6)","(41.0, 160.0, 117.5)","(5.0, 7.6, 7.3)","(1.2, 1.32, 1.3044274809160306)"
06-01-2023 12:47:58.120508,"(14.0, 24.0, 20.93617021276596)","(51.0, 130.0, 127.89473684210526)","(21.0, 55.0, 50.75)","(31.0, 120.0, 105.6)","(41.0, 160.0, 117.5)","(5.0, 7.6, 7.3)","(1.2, 1.32, 1.3044274809160306)"
06-01-2023 12:47:59.329485,"(14.0, 24.0, 20.93617021276596)","(51.0, 130.0, 127.89473684210526)","(21.0, 55.0, 50.75)","(31.0, 120.0, 105.6)","(41.0, 160.0, 117.5)","(5.0, 7.6, 7.3)","(1.2, 1.32, 1.3044274809160306)"
06-01-2023 12:48:00.409733,"(14.0, 24.0, 20.93617021276596)","(51.0, 130.0, 127.89473684210526)","(21.0, 55.0, 50.75)","(31.0, 120.0, 105.6)","(41.0, 160.0, 117.5)","(5.0, 7.6, 7.3999999999999995)","(1.2, 1.32, 1.3044274809160306)"
06-01-2023 12:48:01.598051,"(14.0, 24.0, 20.93617021276596)","(51.0, 130.0, 127.89473684210526)","(21.0, 55.0, 50.75)","(31.0, 120.0, 105.6)","(41.0, 160.0, 117.5)","(5.0, 7.6, 7.3999999999999995)","(1.2, 1.32, 1.3044274809160306)"
06-01-2023 12:48:02.728905,"(14.0, 24.0, 20.93617021276596)","(51.0, 130.0, 127.89473684210526)","(21.0, 55.0, 50.75)","(31.0, 120.0, 105.6)","(41.0, 160.0, 117.5)","(5.0, 7.6, 7.3999999999999995)","(1.2, 1.32, 1.3044274809160306)"
06-01-2023 12:48:03.909758,"(14.0, 24.0, 20.93617021276596)","(51.0, 130.0, 127.89473684210526)","(21.0, 55.0, 50.75)","(31.0, 120.0, 105.6)","(41.0, 160.0, 126.0)","(5.0, 7.6, 7.1)","(1.2, 1.32, 1.3044274809160306)"
06-01-2023 12:48:05.126379,"(14.0, 24.0, 20.93617021276596)","(51.0, 130.0, 127.89473684210526)","(21.0, 55.0, 50.75)","(31.0, 120.0, 105.6)","(41.0, 160.0, 126.0)","(5.0, 7.6, 7.2)","(1.2, 1.32, 1.3053237410071943)"
06-01-2023 12:48:06.246928,"(14.0, 24.0, 21.09090909090909)","(51.0, 130.0, 127.89473684210526)","(21.0, 55.0, 50.75)","(31.0, 120.0, 85.0)","(41.0, 160.0, 126.0)","(5.0, 7.4, 7.066666666666666)","(1.2, 1.32, 1.2860402684563759)"
06-01-2023 12:48:07.278206,"(14.0, 24.0, 21.1)","(51.0, 130.0, 127.89473684210526)","(21.0, 55.0, 50.75)","(31.0, 120.0, 85.0)","(41.0, 160.0, 126.0)","(5.0, 7.4, 7.066666666666666)","(1.2, 1.3, 1.2857264957264958)"
06-01-2023 12:48:08.421914,"(14.0, 24.0, 21.1)","(51.0, 130.0, 127.89473684210526)","(21.0, 55.0, 50.75)","(31.0, 130.0, 76.66666666666667)","(41.0, 160.0, 126.0)","(5.0, 7.4, 7.133333333333334)","(1.2, 1.3, 1.2857264957264958)"
06-01-2023 12:48:09.491351,"(14.0, 24.0, 21.1)","(51.0, 130.0, 127.89473684210526)","(21.0, 55.0, 50.75)","(31.0, 130.0, 76.66666666666667)","(41.0, 160.0, 126.0)","(5.0, 7.4, 7.133333333333334)","(1.2, 1.3, 1.2857264957264958)"
06-01-2023 12:48:10.646413,"(14.0, 24.0, 21.1)","(51.0, 130.0, 127.89473684210526)","(21.0, 55.0, 50.75)","(31.0, 130.0, 83.33333333333334)","(41.0, 160.0, 126.0)","(5.0, 7.4, 7.15)","(1.2, 1.3, 1.2857569296375266)"
06-01-2023 12:48:11.792275,"(14.0, 24.0, 21.1)","(51.0, 130.0, 127.89473684210526)","(21.0, 55.0, 50.75)","(31.0, 100.0, 75.0)","(41.0, 160.0, 126.0)","(5.0, 7.4, 7.666666666666666)","(1.2, 1.3, 1.2835467980295567)"
06-01-2023 12:48:12.958809,"(14.0, 24.0, 21.1)","(51.0, 130.0, 127.89473684210526)","(21.0, 55.0, 50.75)","(31.0, 100.0, 75.0)","(41.0, 160.0, 126.0)","(5.0, 7.8, 7.666666666666666)","(1.2, 1.3, 1.2835467980295567)"
06-01-2023 12:48:14.176242,"(14.0, 24.0, 21.1)","(51.0, 130.0, 127.89473684210526)","(21.0, 55.0, 51.6)","(31.0, 100.0, 75.0)","(41.0, 160.0, 126.0)","(5.0, 7.8, 7.693333333333333)","(1.2, 1.3, 1.2835467980295567)"
06-01-2023 12:48:15.422602,"(14.0, 24.0, 21.1)","(51.0, 130.0, 127.89473684210526)","(21.0, 55.0, 51.6)","(31.0, 100.0, 75.0)","(41.0, 160.0, 126.0)","(5.0, 7.8, 7.693333333333333)","(1.2, 1.3, 1.2835467980295567)"
06-01-2023 12:48:16.892660,"(14.0, 24.0, 21.1)","(51.0, 130.0, 127.89473684210526)","(21.0, 55.0, 51.6)","(31.0, 100.0, 75.0)","(41.0, 160.0, 126.0)","(5.0, 7.8, 7.693333333333333)","(1.2, 1.3, 1.2835467980295567)"
06-01-2023 12:48:19.086389,"(14.0, 24.0, 21.1)","(51.0, 130.0, 127.89473684210526)","(21.0, 55.0, 49.333333333333336)","(31.0, 100.0, 87.5)","(41.0, 160.0, 112.0)","(5.0, 7.8, 7.693333333333333)","(1.2, 1.3, 1.2835467980295567)"
06-01-2023 12:48:20.689490,"(14.0, 24.0, 21.1)","(51.0, 130.0, 127.89473684210526)","(21.0, 55.0, 47.5)","(31.0, 100.0, 87.5)","(41.0, 160.0, 112.0)","(5.0, 7.8, 7.533333333333333)","(1.2, 1.3, 1.2834285714285714)"
06-01-2023 12:48:22.400954,"(14.0, 24.0, 21.710526315789473)","(51.0, 130.0, 127.89473684210526)","(21.0, 55.0, 47.5)","(31.0, 100.0, 87.5)","(41.0, 160.0, 112.0)","(5.0, 8.2, 7.4)","(1.2, 1.3, 1.2838139534883721)"
06-01-2023 12:48:23.757548,"(14.0, 24.0, 21.710526315789473)","(51.0, 130.0, 125.0)","(21.0, 55.0, 47.5)","(31.0, 100.0, 87.5)","(41.0, 160.0, 112.0)","(5.0, 8.2, 7.4)","(1.2, 1.3, 1.2838139534883721)"
06-01-2023 12:48:25.084770,"(14.0, 24.0, 21.710526315789473)","(51.0, 130.0, 125.0)","(21.0, 55.0, 47.5)","(31.0, 100.0, 87.5)","(41.0, 160.0, 112.0)","(5.0, 8.2, 7.4)","(1.2, 1.3, 1.2838139534883721)"
06-01-2023 12:48:26.212944,"(14.0, 24.0, 21.710526315789473)","(51.0, 130.0, 125.0)","(21.0, 55.0, 47.5)","(31.0, 100.0, 87.5)","(41.0, 160.0, 112.0)","(5.0, 8.2, 7.4)","(1.2, 1.3, 1.2838139534883721)"
06-01-2023 12:48:27.377516,"(14.0, 24.0, 21.710526315789473)","(51.0, 130.0, 125.0)","(21.0, 55.0, 47.5)","(31.0, 100.0, 87.5)","(41.0, 160.0, 112.0)","(5.0, 8.2, 7.4)","(1.2, 1.3, 1.2838139534883721)"
06-01-2023 12:48:28.490911,"(14.0, 24.0, 21.710526315789473)","(51.0, 130.0, 125.0)","(21.0, 55.0, 47.5)","(31.0, 100.0, 87.5)","(41.0, 160.0, 112.0)","(5.0, 8.2, 7.5)","(1.2, 1.3, 1.2838139534883721)"
06-01-2023 12:48:29.644361,"(14.0, 24.0, 21.710526315789473)","(51.0, 130.0, 125.0)","(21.0, 55.0, 47.5)","(31.0, 100.0, 87.5)","(41.0, 160.0, 112.0)","(5.0, 7.8, 7.5)","(1.2, 1.3, 1.2838139534883721)"
06-01-2023 12:48:30.892609,"(14.0, 24.0, 21.710526315789473)","(51.0, 130.0, 125.0)","(21.0, 55.0, 47.5)","(31.0, 100.0, 87.5)","(41.0, 160.0, 112.0)","(5.0, 7.8, 7.5)","(1.2, 1.3, 1.2838139534883721)"
06-01-2023 12:48:32.130806,"(14.0, 24.0, 22.35)","(51.0, 130.0, 125.0)","(21.0, 55.0, 47.5)","(31.0, 100.0, 87.5)","(41.0, 160.0, 112.0)","(5.0, 7.8, 7.5)","(1.2, 1.3, 1.2838139534883721)"
06-01-2023 12:48:33.296853,"(14.0, 23.0, 21.782608695652172)","(51.0, 130.0, 125.0)","(21.0, 55.0, 47.5)","(31.0, 100.0, 75.0)","(41.0, 160.0, 100.0)","(5.0, 7.8, 7.5)","(1.2, 1.3, 1.2838139534883721)"
06-01-2023 12:48:34.590474,"(14.0, 23.0, 21.782608695652172)","(51.0, 130.0, 125.0)","(21.0, 55.0, 47.5)","(31.0, 100.0, 75.0)","(41.0, 160.0, 106.66666666666667)","(5.0, 7.8, 7.5)","(1.2, 1.3, 1.2838139534883721)"
06-01-2023 12:48:35.713806,"(14.0, 23.0, 20.177419354838708)","(51.0, 130.0, 125.0)","(21.0, 55.0, 47.5)","(31.0, 100.0, 75.0)","(41.0, 160.0, 106.66666666666667)","(5.0, 7.8, 7.5)","(1.2, 1.3, 1.2838139534883721)"
06-01-2023 12:48:36.891012,"(14.0, 23.0, 20.177419354838708)","(51.0, 130.0, 125.0)","(21.0, 55.0, 47.5)","(31.0, 100.0, 75.0)","(41.0, 160.0, 106.66666666666667)","(5.0, 7.8, 7.5)","(1.2, 1.3, 1.2838139534883721)"
06-01-2023 12:48:37.967811,"(14.0, 23.0, 20.177419354838708)","(51.0, 130.0, 125.0)","(21.0, 55.0, 47.5)","(31.0, 100.0, 75.0)","(41.0, 160.0, 106.66666666666667)","(5.0, 7.8, 7.6)","(1.2, 1.3, 1.2838139534883721)"
06-01-2023 12:48:39.069601,"(14.0, 23.0, 20.177419354838708)","(51.0, 130.0, 125.0)","(21.0, 55.0, 45.0)","(31.0, 100.0, 75.0)","(41.0, 160.0, 106.66666666666667)","(5.0, 8.0, 7.6)","(1.2, 1.3, 1.2838139534883721)"
06-01-2023 12:48:40.243728,"(14.0, 23.0, 20.177419354838708)","(51.0, 130.0, 125.0)","(21.0, 55.0, 45.0)","(31.0, 100.0, 75.0)","(41.0, 160.0, 106.66666666666667)","(5.0, 8.0, 7.6)","(1.2, 1.3, 1.2838139534883721)"
06-01-2023 12:48:41.478344,"(14.0, 23.0, 20.177419354838708)","(51.0, 130.0, 125.0)","(21.0, 55.0, 45.0)","(31.0, 100.0, 75.0)","(41.0, 160.0, 106.66666666666667)","(5.0, 8.0, 7.6)","(1.2, 1.3, 1.2838139534883721)"
06-01-2023 12:48:42.629122,"(14.0, 23.0, 20.177419354838708)","(51.0, 130.0, 125.0)","(21.0, 55.0, 47.5)","(31.0, 100.0, 75.0)","(41.0, 160.0, 106.66666666666667)","(5.0, 8.0, 7.6)","(1.2, 1.3, 1.2838139534883721)"
06-01-2023 12:48:43.864593,"(14.0, 23.0, 20.177419354838708)","(51.0, 130.0, 125.0)","(21.0, 55.0, 47.5)","(31.0, 100.0, 75.0)","(41.0, 160.0, 106.66666666666667)","(5.0, 8.0, 7.6)","(1.2, 1.3, 1.281138211382114)"
06-01-2023 12:48:45.104948,"(14.0, 23.0, 20.177419354838708)","(51.0, 130.0, 125.0)","(21.0, 55.0, 47.5)","(31.0, 100.0, 75.0)","(41.0, 160.0, 106.66666666666667)","(5.0, 8.0, 7.6)","(1.2, 1.3, 1.2838139534883721)"
06-01-2023 12:48:46.267055,"(14.0, 23.0, 20.177419354838708)","(51.0, 130.0, 125.0)","(21.0, 55.0, 47.5)","(31.0, 100.0, 75.0)","(41.0, 160.0, 106.66666666666667)","(5.0, 8.0, 7.6)","(1.2, 1.3, 1.2838139534883721)"
06-01-2023 12:48:47.592094,"(14.0, 23.0, 20.177419354838708)","(51.0, 130.0, 128.1578947368421)","(21.0, 55.0, 47.5)","(31.0, 100.0, 75.0)","(41.0, 160.0, 106.66666666666667)","(5.0, 8.0, 7.6)","(1.2, 1.3, 1.29014164305949)"
06-01-2023 12:48:48.847591,"(14.0, 23.0, 20.177419354838708)","(51.0, 130.0, 127.89473684210526)","(21.0, 55.0, 42.5)","(31.0, 100.0, 75.0)","(41.0, 160.0, 100.0)","(5.0, 8.0, 7.6)","(1.2, 1.3, 1.29014164305949)"
06-01-2023 12:48:50.199284,"(14.0, 23.0, 20.177419354838708)","(51.0, 130.0, 127.89473684210526)","(21.0, 50.0, 42.5)","(31.0, 100.0, 75.0)","(41.0, 160.0, 100.0)","(5.0, 8.0, 7.6)","(1.2, 1.3, 1.29014164305949)"
06-01-2023 12:48:51.567959,"(14.0, 23.0, 20.177419354838708)","(51.0, 130.0, 127.89473684210526)","(21.0, 50.0, 42.5)","(31.0, 100.0, 75.0)","(41.0, 160.0, 100.0)","(5.0, 8.0, 7.6)","(1.2, 1.3, 1.29014164305949)"
06-01-2023 12:48:53.006836,"(14.0, 23.0, 20.177419354838708)","(51.0, 130.0, 127.89473684210526)","(20.0, 50.0, 42.5)","(31.0, 100.0, 75.0)","(41.0, 160.0, 100.0)","(5.5, 8.0, 7.6)","(1.18, 1.3, 1.29014164305949)"
06-01-2023 12:48:55.125202,"(14.0, 23.0, 20.177419354838708)","(51.0, 130.0, 127.89473684210526)","(20.0, 50.0, 42.5)","(31.0, 100.0, 83.33333333333334)","(41.0, 160.0, 100.0)","(5.5, 8.0, 7.6000000000000005)","(1.18, 1.29, 1.288490566037736)"
06-01-2023 12:48:56.764319,"(14.0, 23.0, 20.177419354838708)","(51.0, 130.0, 127.89473684210526)","(20.0, 50.0, 45.0)","(31.0, 100.0, 75.0)","(31.0, 160.0, 100.0)","(5.5, 8.0, 7.6000000000000005)","(1.18, 1.29, 1.2876271186440678)"
06-01-2023 12:48:58.022082,"(14.0, 23.0, 20.177419354838708)","(51.0, 130.0, 127.89473684210526)","(20.0, 50.0, 45.0)","(31.0, 100.0, 75.0)","(31.0, 160.0, 100.0)","(5.5, 8.0, 7.6000000000000005)","(1.18, 1.29, 1.2876271186440678)"
06-01-2023 12:48:59.160170,"(14.0, 23.0, 20.177419354838708)","(51.0, 130.0, 127.89473684210526)","(20.0, 50.0, 42.5)","(31.0, 100.0, 75.0)","(31.0, 160.0, 100.0)","(5.5, 8.0, 7.771428571428571)","(1.18, 1.29, 1.2896666666666667)"
06-01-2023 12:49:00.244000,"(14.0, 23.0, 20.177419354838708)","(51.0, 130.0, 127.89473684210526)","(20.0, 50.0, 42.5)","(31.0, 100.0, 75.0)","(31.0, 160.0, 100.0)","(5.5, 8.0, 7.771428571428571)","(1.18, 1.29, 1.282857142857143)"
06-01-2023 12:49:01.426123,"(14.0, 23.0, 20.177419354838708)","(51.0, 130.0, 127.89473684210526)","(20.0, 55.0, 45.0)","(31.0, 100.0, 75.0)","(31.0, 160.0, 100.0)","(5.5, 8.0, 7.7)","(1.18, 1.3, 1.282857142857143)"
06-01-2023 12:49:02.631410,"(14.0, 23.0, 20.177419354838708)","(51.0, 130.0, 127.89473684210526)","(20.0, 55.0, 45.0)","(31.0, 100.0, 75.0)","(31.0, 160.0, 100.0)","(5.5, 8.0, 7.7)","(1.18, 1.3, 1.282857142857143)"
06-01-2023 12:49:03.803519,"(14.0, 23.0, 20.177419354838708)","(51.0, 130.0, 127.89473684210526)","(20.0, 55.0, 47.5)","(31.0, 100.0, 75.0)","(31.0, 160.0, 106.66666666666667)","(5.5, 8.0, 7.7)","(1.18, 1.3, 1.282857142857143)"
06-01-2023 12:49:05.008550,"(14.0, 23.0, 20.177419354838708)","(51.0, 130.0, 127.89473684210526)","(20.0, 55.0, 47.5)","(31.0, 100.0, 75.0)","(31.0, 160.0, 106.66666666666667)","(5.5, 8.0, 7.7)","(1.18, 1.3, 1.282857142857143)"
06-01-2023 12:49:06.211866,"(14.0, 23.0, 20.177419354838708)","(51.0, 130.0, 127.89473684210526)","(20.0, 55.0, 47.5)","(31.0, 100.0, 75.0)","(31.0, 160.0, 106.66666666666667)","(5.5, 8.0, 7.7)","(1.18, 1.3, 1.282857142857143)"
06-01-2023 12:49:07.477955,"(14.0, 23.0, 20.177419354838708)","(51.0, 130.0, 127.89473684210526)","(20.0, 55.0, 47.5)","(31.0, 100.0, 75.0)","(31.0, 160.0, 106.66666666666667)","(5.5, 8.0, 7.7)","(1.18, 1.3, 1.2826851851851853)"
06-01-2023 12:49:08.643383,"(14.0, 23.0, 20.177419354838708)","(51.0, 130.0, 127.89473684210526)","(20.0, 55.0, 47.5)","(31.0, 100.0, 75.0)","(31.0, 160.0, 106.66666666666667)","(5.5, 8.0, 7.7)","(1.18, 1.3, 1.2826851851851853)"
06-01-2023 12:49:09.848675,"(14.0, 23.0, 20.177419354838708)","(51.0, 130.0, 127.89473684210526)","(20.0, 55.0, 47.5)","(31.0, 100.0, 75.0)","(31.0, 160.0, 106.66666666666667)","(5.5, 8.0, 7.7)","(1.18, 1.3, 1.2826851851851853)"
06-01-2023 12:49:10.958737,"(14.0, 23.0, 20.177419354838708)","(51.0, 130.0, 127.89473684210526)","(20.0, 55.0, 47.5)","(31.0, 100.0, 75.0)","(31.0, 160.0, 106.66666666666667)","(5.5, 8.0, 7.92)","(1.18, 1.3, 1.2826851851851853)"
06-01-2023 12:49:12.026294,"(14.0, 23.0, 20.177419354838708)","(51.0, 130.0, 127.89473684210526)","(20.0, 55.0, 47.5)","(31.0, 100.0, 75.0)","(31.0, 160.0, 106.66666666666667)","(5.5, 8.0, 7.92)","(1.18, 1.3, 1.2826851851851853)"
06-01-2023 12:49:13.047394,"(14.0, 23.0, 20.177419354838708)","(51.0, 130.0, 127.89473684210526)","(20.0, 55.0, 47.5)","(31.0, 100.0, 75.0)","(31.0, 160.0, 106.66666666666667)","(5.5, 8.0, 7.92)","(1.18, 1.3, 1.2826851851851853)"
06-01-2023 12:49:14.237573,"(14.0, 23.0, 20.177419354838708)","(51.0, 130.0, 113.33333333333333)","(20.0, 55.0, 41.0)","(31.0, 100.0, 75.0)","(31.0, 160.0, 106.66666666666667)","(5.5, 8.0, 7.92)","(1.18, 1.3, 1.2826851851851853)"
06-01-2023 12:49:15.511683,"(14.0, 23.0, 20.177419354838708)","(51.0, 150.0, 127.14285714285714)","(20.0, 42.0, 41.0)","(31.0, 100.0, 75.0)","(31.0, 160.0, 106.66666666666667)","(5.5, 8.0, 7.5)","(1.18, 1.3, 1.2833035714285714)"
06-01-2023 12:49:16.666630,"(14.0, 23.0, 20.177419354838708)","(51.0, 170.0, 127.14285714285714)","(20.0, 42.0, 41.0)","(31.0, 100.0, 75.0)","(31.0, 160.0, 106.66666666666667)","(5.5, 7.8, 7.5)","(1.18, 1.3, 1.2833035714285714)"
06-01-2023 12:49:17.861893,"(14.0, 23.0, 20.177419354838708)","(51.0, 170.0, 127.14285714285714)","(20.0, 42.0, 41.0)","(31.0, 100.0, 75.0)","(31.0, 160.0, 106.66666666666667)","(5.5, 7.8, 7.5)","(1.18, 1.3, 1.2833035714285714)"
06-01-2023 12:49:19.068163,"(14.0, 23.0, 20.177419354838708)","(51.0, 170.0, 127.14285714285714)","(20.0, 42.0, 41.0)","(31.0, 100.0, 75.0)","(31.0, 160.0, 106.66666666666667)","(5.5, 7.8, 7.5)","(1.18, 1.3, 1.2833035714285714)"
06-01-2023 12:49:20.212477,"(14.0, 23.0, 20.177419354838708)","(51.0, 170.0, 127.14285714285714)","(20.0, 42.0, 41.0)","(31.0, 100.0, 75.0)","(31.0, 160.0, 106.66666666666667)","(5.5, 7.8, 7.666666666666666)","(1.18, 1.3, 1.2833035714285714)"
06-01-2023 12:49:21.351570,"(14.0, 23.0, 20.177419354838708)","(51.0, 170.0, 140.0)","(20.0, 42.0, 41.0)","(31.0, 100.0, 75.0)","(31.0, 160.0, 106.66666666666667)","(5.5, 7.8, 7.666666666666666)","(1.18, 1.3, 1.2833035714285714)"
06-01-2023 12:49:22.508634,"(14.0, 23.0, 20.177419354838708)","(51.0, 170.0, 114.0)","(20.0, 42.0, 41.0)","(31.0, 100.0, 75.0)","(31.0, 160.0, 106.66666666666667)","(5.5, 7.8, 7.666666666666666)","(1.18, 1.3, 1.2833035714285714)"
06-01-2023 12:49:23.553599,"(14.0, 23.0, 20.177419354838708)","(51.0, 170.0, 114.0)","(20.0, 42.0, 41.0)","(31.0, 100.0, 75.0)","(31.0, 160.0, 106.66666666666667)","(5.5, 7.8, 7.666666666666666)","(1.18, 1.3, 1.2833035714285714)"
06-01-2023 12:49:24.695443,"(14.0, 23.0, 20.177419354838708)","(51.0, 170.0, 114.0)","(20.0, 42.0, 41.0)","(31.0, 100.0, 75.0)","(31.0, 160.0, 106.66666666666667)","(5.5, 7.8, 7.666666666666666)","(1.18, 1.3, 1.2833035714285714)"
06-01-2023 12:49:25.695311,"(14.0, 23.0, 20.177419354838708)","(51.0, 170.0, 114.0)","(20.0, 42.0, 41.0)","(31.0, 100.0, 75.0)","(31.0, 160.0, 106.66666666666667)","(5.5, 7.8, 7.666666666666666)","(1.18, 1.3, 1.2833035714285714)"
06-01-2023 12:49:26.830332,"(14.0, 23.0, 20.177419354838708)","(51.0, 170.0, 114.0)","(20.0, 42.0, 41.0)","(31.0, 100.0, 75.0)","(31.0, 160.0, 106.66666666666667)","(5.5, 7.8, 7.666666666666666)","(1.18, 1.3, 1.2824413145539906)"
06-01-2023 12:49:27.980611,"(14.0, 23.0, 20.177419354838708)","(51.0, 170.0, 114.0)","(20.0, 42.0, 41.0)","(31.0, 100.0, 75.0)","(31.0, 160.0, 106.66666666666667)","(5.5, 7.8, 7.68)","(1.18, 1.3, 1.286909090909091)"
06-01-2023 12:49:29.075760,"(14.0, 23.0, 20.580645161290324)","(51.0, 170.0, 114.0)","(20.0, 42.0, 41.0)","(31.0, 100.0, 75.0)","(31.0, 160.0, 106.66666666666667)","(5.5, 7.8, 7.68)","(1.18, 1.29, 1.286909090909091)"
06-01-2023 12:49:30.258177,"(14.0, 23.0, 20.580645161290324)","(51.0, 170.0, 114.0)","(20.0, 42.0, 41.0)","(31.0, 100.0, 75.0)","(31.0, 160.0, 106.66666666666667)","(5.5, 7.8, 7.666666666666667)","(1.18, 1.29, 1.2871186440677966)"
06-01-2023 12:49:31.324162,"(14.0, 23.0, 20.441176470588236)","(51.0, 170.0, 114.0)","(20.0, 42.0, 41.0)","(31.0, 100.0, 75.0)","(31.0, 160.0, 106.66666666666667)","(5.5, 7.8, 7.666666666666667)","(1.18, 1.29, 1.2871186440677966)"
06-01-2023 12:49:32.404089,"(14.0, 23.0, 20.441176470588236)","(51.0, 170.0, 117.5)","(20.0, 42.0, 41.0)","(31.0, 100.0, 75.0)","(31.0, 160.0, 106.66666666666667)","(5.5, 7.8, 7.666666666666667)","(1.18, 1.29, 1.2871186440677966)"
06-01-2023 12:49:33.391032,"(14.0, 23.0, 20.441176470588236)","(51.0, 170.0, 117.5)","(20.0, 42.0, 41.0)","(31.0, 100.0, 75.0)","(31.0, 160.0, 106.66666666666667)","(5.5, 7.8, 7.666666666666667)","(1.18, 1.29, 1.2871186440677966)"
06-01-2023 12:49:34.449268,"(14.0, 23.0, 20.441176470588236)","(51.0, 170.0, 117.5)","(20.0, 42.0, 41.0)","(31.0, 100.0, 75.0)","(31.0, 160.0, 106.66666666666667)","(5.5, 7.8, 7.666666666666667)","(1.18, 1.29, 1.2871186440677966)"
06-01-2023 12:49:35.463021,"(14.0, 23.0, 20.441176470588236)","(51.0, 170.0, 117.5)","(20.0, 42.0, 41.0)","(31.0, 100.0, 83.33333333333334)","(31.0, 160.0, 106.66666666666667)","(5.5, 7.8, 7.640000000000001)","(1.18, 1.29, 1.2852777777777777)"
06-01-2023 12:49:36.513806,"(14.0, 23.0, 20.363636363636363)","(51.0, 170.0, 117.5)","(20.0, 42.0, 41.0)","(31.0, 100.0, 83.33333333333334)","(31.0, 160.0, 106.66666666666667)","(5.5, 8.0, 7.9)","(1.18, 1.29, 1.2788858695652174)"
06-01-2023 12:49:37.623941,"(14.0, 23.0, 21.066666666666666)","(51.0, 170.0, 128.0)","(20.0, 42.0, 41.0)","(31.0, 100.0, 75.0)","(31.0, 160.0, 117.5)","(5.5, 8.0, 8.16)","(1.18, 1.28, 1.278955223880597)"
