,Goldstar Spencer,Opawa Chrissy,Diamond Alex,Tiggerlong Panda,Iced Mocha,Goldstar Brooks,Ava Effort
05-01-2023 14:21:28.768000,"(7.0, 13.5, 12.617647058823529)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.3, 4.493846153846153)","(12.0, 26.0, 24.2)","(11.0, 27.0, 22.30909090909091)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 31.07142857142857)"
05-01-2023 14:21:29.818978,"(7.0, 13.5, 12.617647058823529)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.3, 4.493846153846153)","(12.0, 26.0, 24.2)","(11.0, 27.0, 22.30909090909091)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 31.07142857142857)"
05-01-2023 14:21:30.813017,"(7.0, 13.5, 12.617647058823529)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.3, 4.493846153846153)","(12.0, 26.0, 24.2)","(11.0, 27.0, 22.30909090909091)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 31.07142857142857)"
05-01-2023 14:21:31.951263,"(7.0, 13.5, 12.617647058823529)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.3, 4.493846153846153)","(12.0, 26.0, 24.2)","(11.0, 27.0, 22.30909090909091)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 31.07142857142857)"
05-01-2023 14:21:33.042126,"(7.0, 13.5, 12.617647058823529)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.3, 4.493846153846153)","(12.0, 26.0, 24.2)","(11.0, 27.0, 22.30909090909091)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 31.07142857142857)"
05-01-2023 14:21:34.128985,"(7.0, 13.5, 12.617647058823529)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.3, 4.493846153846153)","(12.0, 26.0, 24.2)","(11.0, 27.0, 22.30909090909091)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 31.07142857142857)"
05-01-2023 14:21:35.173088,"(7.0, 13.5, 12.617647058823529)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.3, 4.493846153846153)","(12.0, 26.0, 24.2)","(11.0, 27.0, 22.30909090909091)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 31.07142857142857)"
05-01-2023 14:21:36.247476,"(7.0, 13.5, 12.617647058823529)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.3, 4.493846153846153)","(12.0, 26.0, 24.2)","(11.0, 27.0, 22.30909090909091)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 31.07142857142857)"
05-01-2023 14:21:37.288982,"(7.0, 13.5, 12.617647058823529)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.3, 4.493846153846153)","(12.0, 26.0, 24.2)","(11.0, 27.0, 22.30909090909091)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 31.07142857142857)"
05-01-2023 14:21:38.529440,"(7.0, 13.5, 12.617647058823529)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.3, 4.493846153846153)","(12.0, 26.0, 24.2)","(11.0, 27.0, 22.30909090909091)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 31.07142857142857)"
05-01-2023 14:21:39.659292,"(7.0, 13.5, 12.617647058823529)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.3, 4.493846153846153)","(12.0, 26.0, 24.2)","(11.0, 27.0, 22.30909090909091)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 31.07142857142857)"
05-01-2023 14:21:40.679104,"(7.0, 13.5, 12.617647058823529)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.3, 4.493846153846153)","(12.0, 26.0, 24.2)","(11.0, 27.0, 22.30909090909091)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 31.07142857142857)"
05-01-2023 14:21:41.689038,"(7.0, 13.5, 12.617647058823529)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.3, 4.493846153846153)","(12.0, 26.0, 24.2)","(11.0, 27.0, 22.30909090909091)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 31.07142857142857)"
05-01-2023 14:21:43.026063,"(7.0, 13.5, 12.617647058823529)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.3, 4.493846153846153)","(12.0, 26.0, 24.2)","(11.0, 27.0, 22.30909090909091)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 31.07142857142857)"
05-01-2023 14:21:44.212324,"(7.0, 13.5, 12.617647058823529)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.3, 4.493846153846153)","(12.0, 26.0, 24.2)","(11.0, 27.0, 22.30909090909091)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 31.07142857142857)"
05-01-2023 14:21:45.227035,"(7.0, 13.5, 12.617647058823529)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.3, 4.493846153846153)","(12.0, 26.0, 24.2)","(11.0, 27.0, 22.30909090909091)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 31.07142857142857)"
05-01-2023 14:21:46.185716,"(7.0, 13.5, 12.617647058823529)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.3, 4.493846153846153)","(12.0, 26.0, 24.2)","(11.0, 27.0, 22.30909090909091)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 31.07142857142857)"
05-01-2023 14:21:47.184931,"(7.0, 13.5, 12.617647058823529)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.3, 4.493846153846153)","(12.0, 26.0, 24.2)","(11.0, 27.0, 22.30909090909091)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 31.07142857142857)"
05-01-2023 14:21:48.354114,"(7.0, 13.5, 12.617647058823529)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.3, 4.493846153846153)","(12.0, 26.0, 24.2)","(11.0, 27.0, 22.30909090909091)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 31.07142857142857)"
05-01-2023 14:21:49.559114,"(7.0, 13.5, 12.617647058823529)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.3, 4.493846153846153)","(12.0, 26.0, 22.759999999999998)","(11.0, 27.0, 22.30909090909091)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 31.07142857142857)"
05-01-2023 14:21:50.656535,"(7.0, 13.5, 12.617647058823529)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.3, 4.948)","(12.0, 26.0, 22.759999999999998)","(11.0, 27.0, 22.30909090909091)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 31.07142857142857)"
05-01-2023 14:21:51.724027,"(7.0, 13.0, 12.5625)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 22.759999999999998)","(11.0, 27.0, 22.30909090909091)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 28.875)"
05-01-2023 14:21:52.747319,"(7.0, 13.0, 12.5625)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 22.759999999999998)","(11.0, 27.0, 22.30909090909091)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 28.875)"
05-01-2023 14:21:53.708164,"(7.0, 13.0, 12.5625)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 22.759999999999998)","(11.0, 27.0, 22.30909090909091)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 28.875)"
05-01-2023 14:21:54.649742,"(7.0, 13.0, 12.5625)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 22.759999999999998)","(11.0, 27.0, 22.30909090909091)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 28.875)"
05-01-2023 14:21:55.602783,"(7.0, 13.0, 12.5625)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 22.759999999999998)","(11.0, 27.0, 22.30909090909091)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 28.875)"
05-01-2023 14:21:56.623157,"(7.0, 13.0, 12.5625)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 22.759999999999998)","(11.0, 27.0, 22.30909090909091)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 28.875)"
05-01-2023 14:21:57.758207,"(7.0, 13.0, 12.5625)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 22.759999999999998)","(11.0, 27.0, 22.30909090909091)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 28.875)"
05-01-2023 14:21:58.926900,"(7.0, 13.0, 12.5625)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 22.759999999999998)","(11.0, 27.0, 22.30909090909091)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 28.875)"
05-01-2023 14:21:59.910484,"(7.0, 13.0, 12.5625)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 22.759999999999998)","(11.0, 27.0, 22.30909090909091)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 28.875)"
05-01-2023 14:22:00.954418,"(7.0, 13.0, 12.5625)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 22.759999999999998)","(11.0, 27.0, 22.30909090909091)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 28.875)"
05-01-2023 14:22:01.995391,"(7.0, 13.0, 12.5625)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 22.759999999999998)","(11.0, 27.0, 22.30909090909091)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 28.875)"
05-01-2023 14:22:03.026804,"(7.0, 13.0, 12.5625)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 22.759999999999998)","(11.0, 27.0, 22.30909090909091)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 28.875)"
05-01-2023 14:22:04.151405,"(7.0, 13.0, 12.5625)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 22.759999999999998)","(11.0, 27.0, 22.30909090909091)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 28.875)"
05-01-2023 14:22:05.282052,"(7.0, 13.0, 12.5625)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 22.759999999999998)","(11.0, 27.0, 22.30909090909091)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 28.875)"
05-01-2023 14:22:06.385512,"(7.0, 13.0, 12.5625)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 22.759999999999998)","(11.0, 27.0, 22.30909090909091)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 28.875)"
05-01-2023 14:22:07.485642,"(7.0, 13.0, 12.5625)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 22.759999999999998)","(11.0, 27.0, 22.30909090909091)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 28.875)"
05-01-2023 14:22:08.526887,"(7.0, 13.0, 12.5625)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 22.759999999999998)","(11.0, 27.0, 22.30909090909091)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 28.875)"
05-01-2023 14:22:09.514589,"(7.0, 13.0, 12.5625)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 22.759999999999998)","(11.0, 27.0, 22.30909090909091)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 28.875)"
05-01-2023 14:22:10.459035,"(7.0, 13.0, 12.5625)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 22.759999999999998)","(11.0, 27.0, 22.30909090909091)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 28.875)"
05-01-2023 14:22:11.442646,"(7.0, 13.0, 12.5625)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 22.759999999999998)","(11.0, 27.0, 22.30909090909091)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 28.875)"
05-01-2023 14:22:12.357037,"(7.0, 13.0, 12.5625)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 22.759999999999998)","(11.0, 27.0, 22.30909090909091)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 28.875)"
05-01-2023 14:22:13.329598,"(7.0, 13.0, 12.5625)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 22.759999999999998)","(11.0, 27.0, 22.30909090909091)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 28.875)"
05-01-2023 14:22:14.521443,"(7.0, 13.0, 12.5625)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 22.759999999999998)","(11.0, 27.0, 22.30909090909091)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 28.875)"
05-01-2023 14:22:15.644412,"(7.0, 13.0, 12.5625)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 22.759999999999998)","(11.0, 27.0, 22.30909090909091)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 28.875)"
05-01-2023 14:22:16.694857,"(7.0, 13.0, 12.5625)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 22.759999999999998)","(11.0, 27.0, 22.30909090909091)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 28.875)"
05-01-2023 14:22:17.768694,"(7.0, 13.0, 12.5625)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 22.759999999999998)","(11.0, 27.0, 22.30909090909091)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 28.875)"
05-01-2023 14:22:18.872127,"(7.0, 13.0, 12.5625)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 22.759999999999998)","(11.0, 27.0, 22.30909090909091)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 28.875)"
05-01-2023 14:22:19.891961,"(7.0, 13.0, 12.5625)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 22.759999999999998)","(11.0, 27.0, 22.30909090909091)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 28.875)"
05-01-2023 14:22:20.870944,"(7.0, 13.0, 10.733333333333334)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 22.759999999999998)","(11.0, 27.0, 22.30909090909091)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 28.875)"
05-01-2023 14:22:21.893069,"(7.0, 13.0, 10.733333333333334)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 15.333333333333332)","(11.0, 27.0, 14.25)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 20.666666666666668)"
05-01-2023 14:22:23.032074,"(7.0, 13.0, 10.733333333333334)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 15.333333333333332)","(11.0, 27.0, 14.25)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 20.666666666666668)"
05-01-2023 14:22:24.031793,"(7.0, 13.0, 10.733333333333334)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 15.333333333333332)","(11.0, 27.0, 14.25)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 20.666666666666668)"
05-01-2023 14:22:25.040975,"(7.0, 13.0, 10.733333333333334)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 15.333333333333332)","(11.0, 27.0, 14.25)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 20.666666666666668)"
05-01-2023 14:22:26.017100,"(7.0, 13.0, 10.733333333333334)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 15.333333333333332)","(11.0, 27.0, 14.25)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 20.666666666666668)"
05-01-2023 14:22:26.968366,"(7.0, 13.0, 10.733333333333334)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 15.333333333333332)","(11.0, 27.0, 14.25)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 20.666666666666668)"
05-01-2023 14:22:27.924821,"(7.0, 13.0, 10.733333333333334)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 15.333333333333332)","(11.0, 27.0, 14.25)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 20.666666666666668)"
05-01-2023 14:22:28.844349,"(7.0, 13.0, 10.733333333333334)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 15.333333333333332)","(11.0, 27.0, 14.25)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 20.666666666666668)"
05-01-2023 14:22:29.837349,"(7.0, 13.0, 10.733333333333334)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 15.333333333333332)","(11.0, 27.0, 14.25)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 20.666666666666668)"
05-01-2023 14:22:30.806649,"(7.0, 13.0, 10.733333333333334)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 15.333333333333332)","(11.0, 27.0, 14.25)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 20.666666666666668)"
05-01-2023 14:22:31.762285,"(7.0, 13.0, 10.733333333333334)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 15.333333333333332)","(11.0, 27.0, 14.25)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 20.666666666666668)"
05-01-2023 14:22:32.799822,"(7.0, 13.0, 10.733333333333334)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 15.333333333333332)","(11.0, 27.0, 14.25)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 20.666666666666668)"
05-01-2023 14:22:33.728206,"(7.0, 13.0, 10.733333333333334)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 15.333333333333332)","(11.0, 27.0, 14.25)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 20.666666666666668)"
05-01-2023 14:22:34.633189,"(7.0, 13.0, 10.733333333333334)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 15.333333333333332)","(11.0, 27.0, 14.25)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 20.666666666666668)"
05-01-2023 14:22:35.625082,"(7.0, 13.0, 10.733333333333334)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 15.333333333333332)","(11.0, 27.0, 14.25)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 20.666666666666668)"
05-01-2023 14:22:36.745727,"(7.0, 13.0, 10.733333333333334)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 15.333333333333332)","(11.0, 27.0, 14.25)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 20.666666666666668)"
05-01-2023 14:22:37.805783,"(7.0, 13.0, 10.733333333333334)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 15.333333333333332)","(11.0, 27.0, 14.25)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 20.666666666666668)"
05-01-2023 14:22:38.802468,"(7.0, 13.0, 10.733333333333334)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 15.333333333333332)","(11.0, 27.0, 14.25)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 20.666666666666668)"
05-01-2023 14:22:39.885464,"(7.0, 13.0, 10.733333333333334)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 15.333333333333332)","(11.0, 27.0, 14.25)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 20.666666666666668)"
05-01-2023 14:22:41.016185,"(7.0, 13.0, 10.733333333333334)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 15.333333333333332)","(11.0, 27.0, 14.25)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 20.666666666666668)"
05-01-2023 14:22:42.071488,"(7.0, 13.0, 10.733333333333334)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 15.333333333333332)","(11.0, 27.0, 14.25)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 20.666666666666668)"
05-01-2023 14:22:43.251063,"(7.0, 13.0, 10.733333333333334)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 15.333333333333332)","(11.0, 27.0, 14.25)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 20.666666666666668)"
05-01-2023 14:22:44.334195,"(7.0, 13.0, 10.733333333333334)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 15.333333333333332)","(11.0, 27.0, 14.25)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 20.666666666666668)"
05-01-2023 14:22:45.445163,"(7.0, 13.0, 10.733333333333334)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 15.333333333333332)","(11.0, 27.0, 14.25)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 20.666666666666668)"
05-01-2023 14:22:46.503918,"(7.0, 13.0, 10.733333333333334)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 15.333333333333332)","(11.0, 27.0, 14.25)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 20.666666666666668)"
05-01-2023 14:22:47.521124,"(7.0, 13.0, 10.733333333333334)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 15.333333333333332)","(11.0, 27.0, 14.25)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 20.666666666666668)"
05-01-2023 14:22:48.518962,"(7.0, 13.0, 10.733333333333334)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 15.333333333333332)","(11.0, 27.0, 14.25)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 20.666666666666668)"
05-01-2023 14:22:49.531429,"(7.0, 13.0, 10.733333333333334)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 15.333333333333332)","(11.0, 27.0, 14.25)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 20.666666666666668)"
05-01-2023 14:22:50.566866,"(7.0, 13.0, 10.733333333333334)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 15.333333333333332)","(11.0, 27.0, 14.25)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 20.666666666666668)"
05-01-2023 14:22:51.656926,"(7.0, 13.0, 10.733333333333334)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 15.333333333333332)","(11.0, 27.0, 14.25)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 20.666666666666668)"
05-01-2023 14:22:52.730325,"(7.0, 13.0, 10.733333333333334)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 15.333333333333332)","(11.0, 27.0, 14.25)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 20.666666666666668)"
05-01-2023 14:22:53.753559,"(7.0, 13.0, 10.733333333333334)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 15.333333333333332)","(11.0, 27.0, 14.25)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 20.666666666666668)"
05-01-2023 14:22:54.793157,"(7.0, 13.0, 10.733333333333334)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 15.333333333333332)","(11.0, 27.0, 14.25)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 20.666666666666668)"
05-01-2023 14:22:55.827822,"(7.0, 13.0, 10.733333333333334)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 15.333333333333332)","(11.0, 27.0, 14.25)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 20.666666666666668)"
05-01-2023 14:22:56.838432,"(7.0, 13.0, 10.733333333333334)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 15.333333333333332)","(11.0, 27.0, 14.25)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 20.666666666666668)"
05-01-2023 14:22:57.848856,"(7.0, 13.0, 10.733333333333334)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 15.333333333333332)","(11.0, 27.0, 14.25)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 20.666666666666668)"
05-01-2023 14:22:58.833143,"(7.0, 13.0, 10.733333333333334)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 15.333333333333332)","(11.0, 27.0, 14.25)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 20.666666666666668)"
05-01-2023 14:22:59.773980,"(7.0, 13.0, 10.733333333333334)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 15.333333333333332)","(11.0, 27.0, 14.25)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 20.666666666666668)"
05-01-2023 14:23:00.745087,"(7.0, 13.0, 10.733333333333334)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 15.333333333333332)","(11.0, 27.0, 14.25)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 20.666666666666668)"
05-01-2023 14:23:01.761708,"(7.0, 13.0, 10.733333333333334)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 15.333333333333332)","(11.0, 27.0, 14.25)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 20.666666666666668)"
05-01-2023 14:23:02.925575,"(7.0, 13.0, 10.733333333333334)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 15.333333333333332)","(11.0, 27.0, 14.25)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 20.666666666666668)"
05-01-2023 14:23:03.886913,"(7.0, 13.0, 10.733333333333334)","(2.0, 3.4, 2.7984615384615386)","(2.8, 5.2, 4.948)","(12.0, 26.0, 15.333333333333332)","(11.0, 27.0, 14.25)","(18.0, 95.0, 88.41666666666666)","(15.0, 34.0, 20.666666666666668)"
