,Flop Wedge,Arthur Chance,Canya Side Kick,Cyberpunk Wave,Foxy Foliaki,Jai Cool Guy,Always Dream,Bears Best
09-01-2023 15:49:44.522468,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 16.714285714285715)","(2.9, 4.2, 3.4823529411764707)","(14.0, 32.0, 28.6)","(9.0, 16.0, 14.0)","(3.8, 7.4, 4.62)","(8.5, 21.0, 14.0)"
09-01-2023 15:49:45.865297,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 16.714285714285715)","(2.9, 4.2, 3.4823529411764707)","(14.0, 32.0, 28.6)","(9.0, 16.0, 14.0)","(3.8, 5.7, 4.62)","(8.5, 21.0, 14.0)"
09-01-2023 15:49:47.150520,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 16.714285714285715)","(2.9, 4.2, 3.4823529411764707)","(14.0, 32.0, 28.6)","(9.0, 16.0, 14.0)","(3.8, 5.7, 4.62)","(8.5, 21.0, 14.0)"
09-01-2023 15:49:48.462622,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 16.714285714285715)","(2.9, 4.2, 3.4823529411764707)","(14.0, 32.0, 28.6)","(9.0, 16.0, 14.0)","(3.8, 5.7, 4.62)","(8.5, 21.0, 14.0)"
09-01-2023 15:49:49.678396,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 16.714285714285715)","(2.9, 4.2, 3.806451612903226)","(14.0, 32.0, 28.6)","(9.0, 16.0, 14.0)","(3.8, 5.7, 4.62)","(8.5, 21.0, 14.0)"
09-01-2023 15:49:50.908802,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 16.714285714285715)","(2.9, 4.2, 3.806451612903226)","(14.0, 32.0, 28.6)","(9.0, 16.0, 14.0)","(3.8, 5.7, 4.62)","(8.5, 21.0, 14.0)"
09-01-2023 15:49:52.055369,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 16.714285714285715)","(2.9, 4.2, 3.806451612903226)","(14.0, 32.0, 28.6)","(9.0, 16.0, 14.0)","(3.8, 5.7, 4.62)","(8.5, 21.0, 14.0)"
09-01-2023 15:49:53.212793,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 16.714285714285715)","(2.9, 4.2, 3.2)","(14.0, 32.0, 28.6)","(9.0, 16.0, 14.0)","(3.8, 5.7, 4.62)","(8.5, 21.0, 14.0)"
09-01-2023 15:49:54.348550,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 16.714285714285715)","(2.9, 4.2, 3.2)","(14.0, 32.0, 28.6)","(9.0, 16.0, 14.0)","(3.8, 5.7, 4.62)","(8.5, 21.0, 14.0)"
09-01-2023 15:49:55.523826,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 16.847058823529412)","(2.9, 4.2, 3.2)","(14.0, 32.0, 28.6)","(9.0, 16.0, 14.0)","(3.8, 5.7, 4.62)","(8.5, 21.0, 14.0)"
09-01-2023 15:49:56.846472,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 16.847058823529412)","(2.9, 4.2, 3.2)","(14.0, 32.0, 28.6)","(9.0, 16.0, 14.0)","(3.8, 5.7, 4.62)","(8.5, 21.0, 14.0)"
09-01-2023 15:49:58.144918,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 16.714285714285715)","(2.9, 4.2, 3.2)","(14.0, 32.0, 28.6)","(9.0, 16.0, 14.0)","(3.8, 5.7, 4.62)","(8.5, 21.0, 14.0)"
09-01-2023 15:49:59.427995,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 16.714285714285715)","(2.9, 4.2, 3.2)","(14.0, 32.0, 28.6)","(9.0, 16.0, 14.0)","(3.8, 5.7, 4.62)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:00.819480,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 16.714285714285715)","(2.9, 4.2, 3.2)","(14.0, 32.0, 28.6)","(9.0, 16.0, 14.0)","(3.8, 5.7, 4.62)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:02.089297,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 16.714285714285715)","(2.9, 4.2, 3.2)","(14.0, 32.0, 28.6)","(9.0, 16.0, 14.0)","(3.8, 5.7, 4.62)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:03.487607,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 16.714285714285715)","(2.9, 4.2, 3.2)","(14.0, 32.0, 28.6)","(9.0, 16.0, 14.0)","(3.8, 5.7, 4.62)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:04.728326,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 16.714285714285715)","(2.9, 4.2, 3.2)","(14.0, 32.0, 28.6)","(9.0, 16.0, 14.0)","(3.8, 5.7, 4.62)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:05.983104,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 16.714285714285715)","(2.9, 4.2, 3.2)","(14.0, 32.0, 28.6)","(9.0, 16.0, 14.0)","(3.8, 5.7, 5.296153846153846)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:07.210996,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 16.714285714285715)","(2.9, 4.2, 3.2)","(14.0, 32.0, 28.6)","(9.0, 16.0, 14.0)","(3.8, 5.7, 5.296153846153846)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:08.310152,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 16.714285714285715)","(2.9, 4.2, 3.2)","(14.0, 32.0, 28.6)","(9.0, 16.0, 14.0)","(3.8, 5.7, 5.296153846153846)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:09.454813,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 16.714285714285715)","(2.9, 4.2, 3.2)","(14.0, 32.0, 28.6)","(9.0, 16.0, 14.0)","(3.8, 5.7, 5.296153846153846)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:10.612140,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 16.714285714285715)","(2.9, 4.2, 3.2)","(14.0, 32.0, 28.6)","(9.0, 16.0, 14.0)","(3.8, 5.7, 4.68)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:11.770741,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 16.714285714285715)","(2.9, 4.2, 3.2)","(14.0, 32.0, 28.6)","(9.0, 16.0, 14.0)","(3.8, 5.7, 4.68)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:12.941496,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 16.714285714285715)","(2.9, 4.2, 3.2)","(14.0, 32.0, 28.6)","(9.0, 16.0, 14.0)","(3.8, 5.7, 4.68)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:14.113913,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 16.714285714285715)","(2.9, 4.2, 3.2)","(14.0, 32.0, 28.6)","(9.0, 16.0, 14.0)","(3.8, 5.7, 4.68)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:15.209746,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 16.714285714285715)","(2.9, 4.2, 3.2)","(14.0, 32.0, 28.6)","(9.0, 16.0, 14.0)","(3.8, 5.7, 4.68)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:16.320522,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 16.714285714285715)","(2.9, 4.2, 3.2)","(14.0, 32.0, 28.6)","(9.0, 16.0, 14.0)","(3.8, 5.7, 4.68)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:17.447275,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 16.714285714285715)","(2.9, 4.2, 3.4823529411764707)","(14.0, 32.0, 28.6)","(9.0, 16.0, 14.0)","(3.8, 5.7, 4.68)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:18.650903,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 16.714285714285715)","(2.9, 4.2, 3.4823529411764707)","(14.0, 32.0, 28.6)","(9.0, 16.0, 14.0)","(3.8, 5.7, 4.68)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:19.847498,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 16.714285714285715)","(2.9, 4.2, 3.4823529411764707)","(14.0, 32.0, 28.6)","(9.0, 16.0, 14.0)","(3.8, 5.7, 4.68)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:21.028740,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 16.714285714285715)","(2.9, 4.2, 3.4823529411764707)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.7, 4.68)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:22.151142,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 16.714285714285715)","(2.9, 4.2, 3.4823529411764707)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.7, 4.68)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:23.268393,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 16.714285714285715)","(2.9, 4.2, 3.4823529411764707)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.7, 4.68)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:24.351865,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 16.714285714285715)","(2.9, 4.2, 3.4823529411764707)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.7, 4.68)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:25.378005,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 16.714285714285715)","(2.9, 4.2, 3.4823529411764707)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.7, 4.68)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:26.467817,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 16.714285714285715)","(2.9, 4.2, 3.4823529411764707)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.7, 4.68)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:27.589552,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 16.714285714285715)","(2.9, 4.2, 3.4823529411764707)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.7, 4.68)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:28.663674,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 16.714285714285715)","(2.9, 4.2, 3.4823529411764707)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.7, 4.68)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:29.758846,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 16.714285714285715)","(2.9, 4.2, 3.4823529411764707)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.7, 4.68)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:30.814422,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 16.714285714285715)","(2.9, 4.2, 3.4823529411764707)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.7, 5.66764705882353)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:31.847858,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 15.0)","(2.9, 4.2, 3.4823529411764707)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.8, 5.66764705882353)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:32.892824,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 15.0)","(2.9, 4.2, 3.4823529411764707)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.8, 5.66764705882353)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:33.921326,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 15.0)","(2.9, 4.2, 3.4823529411764707)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.8, 5.66764705882353)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:34.981385,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 15.0)","(2.9, 4.2, 3.4823529411764707)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.8, 5.66764705882353)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:36.117559,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 15.0)","(2.9, 4.2, 3.4823529411764707)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.8, 5.66764705882353)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:37.222528,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 15.0)","(2.9, 4.2, 3.4823529411764707)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.8, 5.66764705882353)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:38.331550,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 15.0)","(2.9, 4.2, 3.4823529411764707)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.8, 5.66764705882353)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:39.397701,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 15.0)","(2.9, 4.2, 3.806451612903226)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.8, 5.66764705882353)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:40.393186,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 15.0)","(2.9, 4.2, 3.806451612903226)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.8, 5.66764705882353)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:41.451163,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 15.0)","(2.9, 4.2, 3.806451612903226)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.8, 5.66764705882353)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:42.494939,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 15.0)","(2.9, 4.2, 3.2)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.8, 5.66764705882353)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:43.571427,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 15.0)","(2.9, 4.2, 3.2)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.8, 5.66764705882353)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:44.667854,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 15.0)","(2.9, 4.2, 3.2)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.8, 5.66764705882353)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:45.730017,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 15.0)","(2.9, 4.2, 3.2)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.8, 5.66764705882353)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:46.742064,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 15.0)","(2.9, 4.2, 3.2)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.8, 5.66764705882353)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:47.787588,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 15.0)","(2.9, 4.2, 3.2)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.8, 5.66764705882353)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:48.886877,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 15.0)","(2.9, 4.2, 3.2)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.8, 5.66764705882353)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:50.036338,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 15.0)","(2.9, 4.2, 3.2)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.8, 5.66764705882353)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:51.208505,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 15.0)","(2.9, 4.2, 3.2)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.8, 5.66764705882353)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:52.263197,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 15.0)","(2.9, 4.2, 3.2)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.8, 5.66764705882353)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:53.412255,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 15.0)","(2.9, 4.2, 3.2)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.8, 5.66764705882353)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:54.709883,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 15.0)","(2.9, 4.2, 3.2)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.8, 5.66764705882353)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:55.815626,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 15.0)","(2.9, 4.2, 3.2)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.8, 5.66764705882353)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:57.015204,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 15.0)","(2.9, 4.2, 3.2)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.8, 5.66764705882353)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:58.256840,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 15.0)","(2.9, 4.2, 3.2)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.8, 5.66764705882353)","(8.5, 21.0, 14.0)"
09-01-2023 15:50:59.549639,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 15.0)","(2.9, 4.2, 3.2)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.8, 5.66764705882353)","(8.5, 21.0, 14.0)"
09-01-2023 15:51:00.803044,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 15.0)","(2.9, 4.2, 3.2)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.8, 5.66764705882353)","(8.5, 21.0, 14.0)"
09-01-2023 15:51:02.103394,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 15.0)","(2.9, 4.2, 3.2)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.8, 5.66764705882353)","(8.5, 21.0, 14.0)"
09-01-2023 15:51:03.352157,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 15.0)","(2.9, 4.2, 3.4823529411764707)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.8, 4.911111111111111)","(8.5, 21.0, 14.0)"
09-01-2023 15:51:04.535072,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 15.0)","(2.9, 4.2, 3.4823529411764707)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.8, 4.911111111111111)","(8.5, 21.0, 14.0)"
09-01-2023 15:51:05.702559,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 15.0)","(2.9, 4.2, 3.4823529411764707)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.8, 4.911111111111111)","(8.5, 21.0, 14.0)"
09-01-2023 15:51:06.805281,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 15.0)","(2.9, 4.2, 3.4823529411764707)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.8, 4.911111111111111)","(8.5, 21.0, 14.0)"
09-01-2023 15:51:07.888309,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 15.0)","(2.9, 4.2, 3.4823529411764707)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.8, 5.329411764705882)","(8.5, 21.0, 14.0)"
09-01-2023 15:51:09.050642,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 15.0)","(2.9, 4.2, 3.4823529411764707)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.8, 5.329411764705882)","(8.5, 21.0, 14.0)"
09-01-2023 15:51:10.166617,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 15.0)","(2.9, 4.2, 3.4823529411764707)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.8, 5.329411764705882)","(8.5, 21.0, 14.0)"
09-01-2023 15:51:11.278866,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.0, 17.142857142857142)","(2.9, 4.2, 3.4823529411764707)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.8, 5.329411764705882)","(8.5, 21.0, 14.0)"
09-01-2023 15:51:12.378666,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.5, 17.142857142857142)","(2.9, 4.2, 3.4823529411764707)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.8, 5.329411764705882)","(8.5, 21.0, 14.0)"
09-01-2023 15:51:13.510555,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.5, 17.142857142857142)","(2.9, 4.2, 3.4823529411764707)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.8, 5.329411764705882)","(8.5, 21.0, 14.0)"
09-01-2023 15:51:14.544919,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.5, 17.142857142857142)","(2.9, 4.2, 3.4823529411764707)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.8, 5.329411764705882)","(8.5, 21.0, 14.0)"
09-01-2023 15:51:15.608643,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.5, 17.142857142857142)","(2.9, 4.2, 3.4823529411764707)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.8, 5.329411764705882)","(8.5, 21.0, 14.0)"
09-01-2023 15:51:16.684413,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 18.5, 17.142857142857142)","(2.9, 4.2, 3.4823529411764707)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.8, 5.329411764705882)","(8.5, 21.0, 14.0)"
09-01-2023 15:51:17.834385,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 17.0, 15.857142857142858)","(2.9, 4.2, 3.4823529411764707)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.4, 4.846153846153847)","(8.5, 21.0, 14.0)"
09-01-2023 15:51:18.986111,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 17.0, 15.857142857142858)","(2.9, 4.2, 3.806451612903226)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.4, 4.846153846153847)","(8.5, 21.0, 14.0)"
09-01-2023 15:51:20.102133,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 17.0, 15.857142857142858)","(2.9, 4.2, 3.806451612903226)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.4, 4.846153846153847)","(8.5, 21.0, 14.0)"
09-01-2023 15:51:21.228856,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 17.0, 15.857142857142858)","(2.9, 4.2, 3.806451612903226)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.4, 4.846153846153847)","(8.5, 21.0, 14.0)"
09-01-2023 15:51:22.282644,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 17.0, 15.857142857142858)","(2.9, 4.2, 3.806451612903226)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.4, 4.846153846153847)","(8.5, 21.0, 14.0)"
09-01-2023 15:51:23.336025,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 17.0, 15.857142857142858)","(2.9, 4.2, 3.2)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.4, 4.846153846153847)","(8.5, 21.0, 14.0)"
09-01-2023 15:51:24.473562,"(31.0, 300.0, 167.0)","(3.8, 6.0, 4.663636363636364)","(9.0, 17.0, 15.857142857142858)","(2.9, 4.2, 3.2)","(14.0, 32.0, 27.75)","(9.0, 16.0, 14.0)","(3.8, 5.4, 5.193333333333333)","(8.5, 21.0, 14.0)"
