,Emmas Portrait,Pyrenees Blazer,Cruising Loren,Philip Marlowe,Another Six,Ranger Ricksen,Jellybean Jam,Aston Zabbar
16-12-2022 13:16:17.881304,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 5.88)","(51.0, 280.0, 128.28571428571428)","(10.0, 22.0, 13.285714285714286)","(10.0, 28.0, 19.25)","(6.0, 12.5, 9.08)","(3.1, 5.1, 4.252173913043478)","(7.0, 12.5, 11.125)"
16-12-2022 13:16:19.094925,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 5.88)","(51.0, 280.0, 128.28571428571428)","(10.0, 22.0, 16.545454545454547)","(10.0, 28.0, 19.25)","(6.0, 12.5, 8.1)","(3.1, 5.1, 3.9125)","(7.0, 12.5, 11.742857142857144)"
16-12-2022 13:16:20.258990,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 5.88)","(51.0, 280.0, 128.28571428571428)","(10.0, 22.0, 14.8125)","(10.0, 28.0, 19.25)","(6.0, 12.0, 7.975)","(3.1, 5.1, 3.9125)","(7.0, 12.5, 11.742857142857144)"
16-12-2022 13:16:21.492825,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 5.88)","(51.0, 280.0, 128.28571428571428)","(10.0, 22.0, 14.8125)","(10.0, 28.0, 19.25)","(6.0, 11.5, 7.975)","(3.1, 5.1, 3.6769230769230767)","(7.0, 12.5, 11.742857142857144)"
16-12-2022 13:16:22.640807,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 5.88)","(51.0, 280.0, 128.28571428571428)","(10.0, 22.0, 14.8125)","(10.0, 28.0, 19.25)","(6.0, 11.5, 7.975)","(3.1, 5.1, 3.6769230769230767)","(7.0, 12.5, 11.225)"
16-12-2022 13:16:23.802459,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 5.88)","(51.0, 280.0, 128.28571428571428)","(10.0, 22.0, 14.8125)","(10.0, 28.0, 19.25)","(6.0, 11.5, 7.975)","(3.1, 5.1, 3.6769230769230767)","(7.0, 12.5, 11.225)"
16-12-2022 13:16:24.899801,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 5.88)","(51.0, 280.0, 128.28571428571428)","(10.0, 22.0, 14.8125)","(10.0, 28.0, 19.25)","(6.0, 11.5, 7.975)","(3.1, 5.1, 3.6769230769230767)","(7.0, 12.5, 11.225)"
16-12-2022 13:16:26.117945,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 5.88)","(51.0, 280.0, 128.28571428571428)","(10.0, 22.0, 14.8125)","(10.0, 28.0, 19.25)","(6.0, 11.5, 7.975)","(3.1, 5.1, 3.6769230769230767)","(7.0, 12.5, 11.225)"
16-12-2022 13:16:27.333611,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 5.88)","(51.0, 280.0, 128.28571428571428)","(10.0, 22.0, 14.8125)","(10.0, 28.0, 19.25)","(6.0, 11.5, 7.975)","(3.1, 5.1, 3.6769230769230767)","(7.0, 12.5, 11.225)"
16-12-2022 13:16:28.507569,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 5.88)","(51.0, 280.0, 128.28571428571428)","(10.0, 22.0, 14.8125)","(10.0, 28.0, 19.25)","(6.0, 11.5, 7.975)","(3.1, 5.1, 3.6769230769230767)","(7.0, 12.5, 11.225)"
16-12-2022 13:16:29.671619,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 5.88)","(51.0, 280.0, 128.28571428571428)","(10.0, 22.0, 14.8125)","(10.0, 28.0, 19.25)","(6.0, 11.5, 7.975)","(3.1, 5.1, 3.6769230769230767)","(7.0, 12.5, 11.225)"
16-12-2022 13:16:30.827906,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 5.88)","(51.0, 280.0, 128.28571428571428)","(10.0, 22.0, 14.8125)","(10.0, 28.0, 19.5)","(6.0, 11.5, 7.975)","(3.1, 5.1, 3.6769230769230767)","(7.0, 12.5, 11.225)"
16-12-2022 13:16:32.028987,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.24)","(51.0, 280.0, 128.28571428571428)","(10.0, 22.0, 14.8125)","(10.0, 28.0, 14.25)","(6.0, 11.5, 7.975)","(3.1, 5.1, 3.6769230769230767)","(7.0, 12.5, 11.225)"
16-12-2022 13:16:33.277442,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.24)","(51.0, 280.0, 128.28571428571428)","(10.0, 22.0, 14.8125)","(10.0, 28.0, 14.25)","(6.0, 11.5, 7.975)","(3.1, 5.1, 3.6769230769230767)","(7.0, 12.5, 11.225)"
16-12-2022 13:16:34.343716,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.24)","(51.0, 280.0, 128.28571428571428)","(10.0, 22.0, 14.8125)","(10.0, 28.0, 14.25)","(6.0, 11.5, 7.975)","(3.1, 5.1, 3.6769230769230767)","(7.0, 12.5, 11.225)"
16-12-2022 13:16:35.469802,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.24)","(51.0, 280.0, 128.28571428571428)","(10.0, 22.0, 14.8125)","(10.0, 28.0, 14.25)","(6.0, 11.5, 7.975)","(3.1, 5.1, 3.6769230769230767)","(7.0, 12.5, 11.225)"
16-12-2022 13:16:36.596682,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.24)","(51.0, 280.0, 128.28571428571428)","(10.0, 22.0, 14.8125)","(10.0, 28.0, 14.25)","(6.0, 11.5, 7.975)","(3.1, 5.1, 3.6769230769230767)","(7.0, 12.5, 11.225)"
16-12-2022 13:16:38.090087,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.24)","(51.0, 280.0, 128.28571428571428)","(10.0, 22.0, 14.8125)","(10.0, 28.0, 14.25)","(6.0, 11.5, 7.975)","(3.1, 5.1, 3.6769230769230767)","(7.0, 12.5, 11.225)"
16-12-2022 13:16:39.541904,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.24)","(51.0, 280.0, 128.28571428571428)","(10.0, 22.0, 14.8125)","(10.0, 28.0, 14.25)","(6.0, 11.5, 7.975)","(3.1, 5.1, 3.6769230769230767)","(7.0, 12.5, 11.225)"
16-12-2022 13:16:40.658392,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.24)","(51.0, 280.0, 128.28571428571428)","(10.0, 22.0, 14.8125)","(10.0, 28.0, 14.25)","(6.0, 11.5, 7.975)","(3.1, 5.1, 3.6769230769230767)","(7.0, 12.5, 11.225)"
16-12-2022 13:16:41.843967,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.133333333333333)","(51.0, 280.0, 128.28571428571428)","(10.0, 22.0, 14.8125)","(10.0, 28.0, 14.25)","(6.0, 11.5, 7.975)","(3.1, 5.1, 3.6769230769230767)","(7.0, 12.5, 11.225)"
16-12-2022 13:16:43.028019,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.133333333333333)","(51.0, 280.0, 162.0)","(10.0, 22.0, 16.545454545454547)","(10.0, 28.0, 14.25)","(6.0, 11.5, 7.975)","(3.1, 5.1, 3.6769230769230767)","(7.0, 12.5, 11.225)"
16-12-2022 13:16:44.191656,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.133333333333333)","(51.0, 280.0, 162.0)","(10.0, 22.0, 16.545454545454547)","(10.0, 28.0, 14.25)","(6.0, 11.5, 7.975)","(3.1, 5.1, 3.6769230769230767)","(7.0, 12.5, 11.225)"
16-12-2022 13:16:45.401127,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.133333333333333)","(51.0, 280.0, 162.0)","(10.0, 22.0, 16.545454545454547)","(10.0, 28.0, 14.25)","(6.0, 11.5, 7.975)","(3.1, 5.1, 3.6769230769230767)","(7.0, 12.5, 11.225)"
16-12-2022 13:16:46.566223,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.133333333333333)","(51.0, 280.0, 162.0)","(10.0, 22.0, 16.545454545454547)","(10.0, 28.0, 14.25)","(6.0, 11.5, 7.975)","(3.1, 5.1, 3.6769230769230767)","(7.0, 12.5, 11.225)"
16-12-2022 13:16:47.774164,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.133333333333333)","(51.0, 280.0, 80.0)","(10.0, 22.0, 16.545454545454547)","(10.0, 28.0, 14.25)","(6.0, 11.5, 7.975)","(3.1, 5.1, 3.6769230769230767)","(7.0, 12.5, 11.225)"
16-12-2022 13:16:49.111994,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.133333333333333)","(51.0, 280.0, 80.0)","(10.0, 22.0, 16.545454545454547)","(10.0, 28.0, 14.25)","(6.0, 11.5, 7.975)","(3.1, 5.1, 3.6769230769230767)","(7.0, 12.5, 11.225)"
16-12-2022 13:16:50.495389,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.133333333333333)","(51.0, 280.0, 80.0)","(10.0, 22.0, 12.416666666666666)","(10.0, 28.0, 14.25)","(6.0, 11.5, 7.975)","(3.1, 5.1, 3.6769230769230767)","(7.0, 12.5, 11.225)"
16-12-2022 13:16:52.524409,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.133333333333333)","(51.0, 280.0, 80.0)","(10.0, 22.0, 12.416666666666666)","(10.0, 28.0, 14.25)","(6.0, 11.5, 7.975)","(3.1, 5.1, 3.6769230769230767)","(7.0, 12.5, 11.225)"
16-12-2022 13:16:53.938815,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.133333333333333)","(51.0, 280.0, 80.0)","(10.0, 22.0, 12.416666666666666)","(10.0, 28.0, 20.5)","(6.0, 11.5, 7.975)","(3.1, 5.1, 3.6769230769230767)","(7.0, 12.5, 11.225)"
16-12-2022 13:16:55.124926,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.133333333333333)","(51.0, 280.0, 80.0)","(10.0, 22.0, 12.416666666666666)","(10.0, 28.0, 20.5)","(6.0, 11.5, 7.975)","(3.1, 5.1, 3.6769230769230767)","(7.0, 12.5, 11.225)"
16-12-2022 13:16:56.384810,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.133333333333333)","(51.0, 280.0, 80.0)","(10.0, 22.0, 12.416666666666666)","(10.0, 28.0, 20.5)","(6.0, 11.5, 7.975)","(3.1, 5.1, 3.6769230769230767)","(7.0, 12.5, 11.225)"
16-12-2022 13:16:57.951180,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.133333333333333)","(51.0, 280.0, 80.0)","(10.0, 22.0, 12.416666666666666)","(10.0, 28.0, 20.5)","(6.0, 11.5, 7.975)","(3.1, 5.1, 3.6769230769230767)","(7.0, 12.5, 11.225)"
16-12-2022 13:16:59.220331,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.133333333333333)","(51.0, 280.0, 80.0)","(10.0, 22.0, 12.416666666666666)","(10.0, 28.0, 20.5)","(6.0, 11.5, 7.975)","(3.1, 5.1, 3.6769230769230767)","(7.0, 12.5, 11.225)"
16-12-2022 13:17:00.482239,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.133333333333333)","(51.0, 280.0, 80.0)","(10.0, 22.0, 12.416666666666666)","(10.0, 28.0, 20.5)","(6.0, 11.5, 7.975)","(3.1, 5.1, 3.6769230769230767)","(7.0, 12.5, 11.225)"
16-12-2022 13:17:01.747489,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.133333333333333)","(51.0, 280.0, 80.0)","(10.0, 22.0, 17.208333333333336)","(10.0, 28.0, 20.5)","(6.0, 11.5, 7.975)","(3.1, 5.1, 3.6769230769230767)","(7.0, 12.5, 11.225)"
16-12-2022 13:17:03.107449,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.133333333333333)","(51.0, 280.0, 80.0)","(10.0, 22.0, 17.208333333333336)","(10.0, 28.0, 20.5)","(6.0, 11.5, 7.975)","(3.1, 5.1, 3.6769230769230767)","(7.0, 12.5, 11.225)"
16-12-2022 13:17:04.579722,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.133333333333333)","(51.0, 280.0, 80.0)","(10.0, 22.0, 17.208333333333336)","(10.0, 28.0, 20.5)","(6.0, 11.5, 7.975)","(3.1, 5.1, 3.6769230769230767)","(7.0, 12.5, 11.225)"
16-12-2022 13:17:06.088516,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 5.88)","(51.0, 280.0, 80.0)","(10.0, 22.0, 17.208333333333336)","(10.0, 28.0, 14.25)","(6.0, 11.5, 9.08)","(3.1, 5.1, 3.6769230769230767)","(7.0, 12.5, 11.225)"
16-12-2022 13:17:07.334787,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 5.88)","(51.0, 280.0, 80.0)","(10.0, 22.0, 17.208333333333336)","(10.0, 28.0, 22.705882352941178)","(6.0, 12.5, 9.08)","(3.1, 5.1, 3.8)","(7.0, 12.5, 11.225)"
16-12-2022 13:17:08.533614,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 5.88)","(51.0, 280.0, 80.0)","(10.0, 22.0, 17.208333333333336)","(10.0, 28.0, 22.705882352941178)","(6.0, 12.5, 9.08)","(3.1, 5.1, 3.8)","(7.0, 12.5, 10.6)"
16-12-2022 13:17:09.623158,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 5.88)","(51.0, 280.0, 80.0)","(10.0, 22.0, 17.208333333333336)","(10.0, 28.0, 22.705882352941178)","(6.0, 12.5, 9.08)","(3.1, 5.1, 3.8)","(7.0, 12.5, 11.516666666666666)"
16-12-2022 13:17:10.746912,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 5.88)","(51.0, 280.0, 80.0)","(10.0, 22.0, 17.208333333333336)","(10.0, 28.0, 22.705882352941178)","(6.0, 12.5, 9.08)","(3.1, 5.1, 4.252173913043478)","(7.0, 12.5, 11.516666666666666)"
16-12-2022 13:17:11.870621,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 5.88)","(51.0, 280.0, 80.0)","(10.0, 22.0, 17.208333333333336)","(10.0, 28.0, 14.666666666666666)","(6.0, 12.5, 9.08)","(3.1, 5.1, 4.252173913043478)","(7.0, 12.5, 11.516666666666666)"
16-12-2022 13:17:12.970396,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 5.88)","(51.0, 280.0, 80.0)","(10.0, 22.0, 12.416666666666666)","(10.0, 28.0, 14.666666666666666)","(6.0, 12.5, 9.08)","(3.1, 5.1, 4.252173913043478)","(7.0, 12.5, 11.516666666666666)"
16-12-2022 13:17:14.106921,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 5.88)","(51.0, 280.0, 80.0)","(10.0, 22.0, 12.416666666666666)","(10.0, 28.0, 14.666666666666666)","(6.0, 12.5, 7.975)","(3.1, 5.1, 3.9125)","(7.0, 12.5, 11.685714285714287)"
16-12-2022 13:17:15.333687,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.24)","(51.0, 280.0, 80.0)","(10.0, 22.0, 12.416666666666666)","(10.0, 28.0, 14.666666666666666)","(6.0, 11.5, 7.975)","(3.1, 5.1, 3.6769230769230767)","(7.0, 12.5, 11.125)"
16-12-2022 13:17:16.449027,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.24)","(51.0, 280.0, 80.0)","(10.0, 22.0, 12.416666666666666)","(10.0, 28.0, 14.666666666666666)","(6.0, 11.5, 7.975)","(3.1, 5.1, 3.6769230769230767)","(7.0, 12.5, 11.125)"
16-12-2022 13:17:17.539765,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.24)","(51.0, 280.0, 80.0)","(10.0, 22.0, 12.416666666666666)","(10.0, 28.0, 14.666666666666666)","(6.0, 11.5, 7.975)","(3.1, 5.1, 3.6769230769230767)","(7.0, 12.5, 11.125)"
16-12-2022 13:17:18.929615,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.24)","(51.0, 280.0, 80.0)","(10.0, 22.0, 12.416666666666666)","(10.0, 28.0, 14.666666666666666)","(6.0, 11.5, 7.975)","(3.1, 5.1, 3.6769230769230767)","(7.0, 12.5, 11.125)"
16-12-2022 13:17:20.127729,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.24)","(51.0, 280.0, 80.0)","(10.0, 22.0, 15.11111111111111)","(10.0, 28.0, 19.25)","(6.0, 11.5, 7.975)","(3.1, 5.1, 3.6769230769230767)","(7.0, 12.5, 11.125)"
16-12-2022 13:17:21.418470,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.24)","(51.0, 280.0, 80.0)","(10.0, 22.0, 11.833333333333334)","(10.0, 28.0, 13.833333333333334)","(6.0, 11.5, 7.975)","(3.1, 5.1, 3.6769230769230767)","(7.0, 12.5, 11.125)"
16-12-2022 13:17:22.672072,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.24)","(51.0, 280.0, 80.0)","(10.0, 22.0, 16.916666666666668)","(10.0, 28.0, 13.833333333333334)","(6.0, 11.5, 9.08)","(3.1, 5.1, 4.252173913043478)","(7.0, 12.5, 11.7625)"
16-12-2022 13:17:23.850949,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.24)","(51.0, 280.0, 80.0)","(10.0, 22.0, 16.916666666666668)","(10.0, 28.0, 13.833333333333334)","(6.0, 12.5, 9.08)","(3.1, 5.1, 4.252173913043478)","(7.0, 12.5, 11.7625)"
16-12-2022 13:17:25.046416,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.24)","(51.0, 280.0, 80.0)","(10.0, 22.0, 14.5)","(10.0, 28.0, 13.833333333333334)","(6.0, 12.5, 9.08)","(3.1, 5.1, 4.252173913043478)","(7.0, 12.5, 11.7625)"
16-12-2022 13:17:26.247550,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.133333333333333)","(51.0, 280.0, 80.0)","(10.0, 22.0, 14.5)","(10.0, 28.0, 20.272727272727273)","(6.0, 12.5, 9.08)","(3.1, 5.1, 4.252173913043478)","(7.0, 12.5, 11.7625)"
16-12-2022 13:17:27.290458,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.133333333333333)","(51.0, 280.0, 80.0)","(10.0, 22.0, 14.5)","(10.0, 28.0, 20.272727272727273)","(6.0, 12.5, 9.08)","(3.1, 5.1, 4.252173913043478)","(7.0, 12.5, 11.7625)"
16-12-2022 13:17:28.317965,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.133333333333333)","(51.0, 280.0, 80.0)","(10.0, 22.0, 14.5)","(10.0, 28.0, 20.272727272727273)","(6.0, 12.5, 9.08)","(3.1, 5.1, 4.252173913043478)","(7.0, 12.5, 11.7625)"
16-12-2022 13:17:29.401012,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.133333333333333)","(51.0, 280.0, 80.0)","(10.0, 22.0, 11.833333333333334)","(10.0, 28.0, 20.272727272727273)","(6.0, 12.5, 7.975)","(3.1, 5.1, 3.6769230769230767)","(7.0, 12.5, 11.125)"
16-12-2022 13:17:30.589143,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.133333333333333)","(51.0, 280.0, 80.0)","(10.0, 22.0, 11.833333333333334)","(10.0, 28.0, 20.272727272727273)","(6.0, 11.5, 7.975)","(3.1, 5.1, 3.6769230769230767)","(7.0, 12.5, 11.125)"
16-12-2022 13:17:31.623405,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.133333333333333)","(51.0, 280.0, 80.0)","(10.0, 22.0, 11.833333333333334)","(10.0, 28.0, 20.272727272727273)","(6.0, 11.5, 7.975)","(3.1, 5.1, 3.6769230769230767)","(7.0, 12.5, 11.125)"
16-12-2022 13:17:32.659972,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.133333333333333)","(51.0, 280.0, 80.0)","(10.0, 22.0, 11.833333333333334)","(10.0, 28.0, 20.272727272727273)","(6.0, 11.5, 7.975)","(3.1, 5.1, 3.6769230769230767)","(7.0, 12.5, 11.125)"
16-12-2022 13:17:33.837581,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.133333333333333)","(51.0, 280.0, 80.0)","(10.0, 22.0, 11.833333333333334)","(10.0, 28.0, 20.272727272727273)","(6.0, 11.5, 7.975)","(3.1, 5.1, 3.90625)","(7.0, 12.5, 11.95)"
16-12-2022 13:17:34.956260,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.133333333333333)","(51.0, 280.0, 80.0)","(10.0, 22.0, 11.833333333333334)","(10.0, 28.0, 20.272727272727273)","(6.0, 11.5, 9.08)","(3.1, 5.0, 4.075)","(7.0, 12.5, 11.95)"
16-12-2022 13:17:36.047231,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.133333333333333)","(51.0, 280.0, 80.0)","(10.0, 22.0, 11.833333333333334)","(10.0, 28.0, 20.272727272727273)","(6.0, 12.5, 9.08)","(3.1, 5.0, 4.075)","(7.0, 12.5, 11.95)"
16-12-2022 13:17:37.180017,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.133333333333333)","(51.0, 280.0, 80.0)","(10.0, 22.0, 11.833333333333334)","(10.0, 28.0, 20.272727272727273)","(6.0, 12.5, 9.08)","(3.1, 5.0, 4.075)","(7.0, 12.5, 11.95)"
16-12-2022 13:17:38.252169,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.133333333333333)","(51.0, 280.0, 80.0)","(10.0, 22.0, 11.833333333333334)","(10.0, 28.0, 20.272727272727273)","(6.0, 12.5, 10.057142857142857)","(3.1, 5.0, 4.486111111111111)","(7.0, 12.5, 12.210526315789474)"
16-12-2022 13:17:39.303921,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.133333333333333)","(51.0, 280.0, 130.0)","(10.0, 22.0, 11.833333333333334)","(10.0, 28.0, 20.272727272727273)","(6.0, 12.5, 9.75)","(3.1, 5.0, 4.486111111111111)","(7.0, 12.5, 12.210526315789474)"
16-12-2022 13:17:40.285278,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.133333333333333)","(51.0, 280.0, 130.0)","(10.0, 22.0, 11.833333333333334)","(10.0, 28.0, 20.272727272727273)","(6.0, 12.5, 9.75)","(3.1, 5.0, 4.486111111111111)","(7.0, 12.5, 12.210526315789474)"
16-12-2022 13:17:41.262762,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.133333333333333)","(51.0, 280.0, 130.0)","(10.0, 22.0, 11.833333333333334)","(10.0, 28.0, 20.272727272727273)","(6.0, 12.5, 9.75)","(3.1, 5.0, 4.486111111111111)","(7.0, 12.5, 12.210526315789474)"
16-12-2022 13:17:42.284168,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.133333333333333)","(51.0, 280.0, 130.0)","(10.0, 22.0, 11.833333333333334)","(10.0, 28.0, 20.272727272727273)","(6.0, 12.5, 9.75)","(3.1, 5.0, 4.486111111111111)","(7.0, 12.5, 12.210526315789474)"
16-12-2022 13:17:43.272187,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.133333333333333)","(51.0, 280.0, 130.0)","(10.0, 22.0, 11.833333333333334)","(10.0, 28.0, 20.272727272727273)","(6.0, 12.5, 9.75)","(3.1, 5.0, 4.486111111111111)","(7.0, 12.5, 12.076923076923077)"
16-12-2022 13:17:44.365390,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.088888888888889)","(51.0, 280.0, 130.0)","(10.0, 22.0, 16.916666666666668)","(10.0, 28.0, 19.75)","(6.0, 12.5, 8.5)","(3.1, 5.0, 4.4375)","(7.0, 12.5, 12.076923076923077)"
16-12-2022 13:17:45.464136,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.177777777777777)","(51.0, 280.0, 130.0)","(10.0, 22.0, 16.916666666666668)","(10.0, 28.0, 19.75)","(6.0, 11.5, 8.5)","(3.1, 5.0, 4.011764705882353)","(7.0, 12.5, 12.076923076923077)"
16-12-2022 13:17:46.543633,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.177777777777777)","(51.0, 280.0, 130.0)","(10.0, 22.0, 14.5)","(10.0, 28.0, 19.75)","(6.0, 11.5, 8.5)","(3.1, 5.1, 3.5090909090909093)","(7.0, 12.5, 11.225)"
16-12-2022 13:17:47.597520,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.177777777777777)","(51.0, 280.0, 130.0)","(10.0, 22.0, 14.5)","(10.0, 28.0, 19.75)","(6.0, 11.5, 8.5)","(3.1, 5.1, 3.5090909090909093)","(7.0, 12.5, 11.225)"
16-12-2022 13:17:48.639474,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.177777777777777)","(51.0, 280.0, 130.0)","(10.0, 22.0, 14.5)","(10.0, 28.0, 19.75)","(6.0, 11.5, 8.5)","(3.1, 5.1, 3.5090909090909093)","(7.0, 12.5, 11.225)"
16-12-2022 13:17:49.698101,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.177777777777777)","(51.0, 280.0, 130.0)","(10.0, 22.0, 14.5)","(10.0, 28.0, 19.75)","(6.0, 11.5, 8.5)","(3.1, 5.1, 3.5090909090909093)","(7.0, 12.5, 11.225)"
16-12-2022 13:17:50.847583,"(3.4, 5.6, 3.4956521739130433)","(5.0, 8.6, 7.177777777777777)","(51.0, 280.0, 130.0)","(10.0, 22.0, 12.416666666666666)","(10.0, 28.0, 19.75)","(6.0, 11.5, 9.75)","(3.1, 5.1, 3.625)","(7.0, 12.5, 12.216666666666667)"
16-12-2022 13:17:52.051661,"(3.4, 5.6, 4.2555555555555555)","(5.0, 8.6, 7.177777777777777)","(51.0, 280.0, 130.0)","(10.0, 22.0, 12.416666666666666)","(10.0, 28.0, 19.75)","(6.0, 12.5, 9.75)","(3.1, 5.0, 3.625)","(7.0, 12.5, 12.216666666666667)"
16-12-2022 13:17:53.210615,"(3.4, 5.6, 3.708)","(5.0, 8.6, 7.177777777777777)","(51.0, 280.0, 130.0)","(10.0, 22.0, 12.416666666666666)","(10.0, 28.0, 19.75)","(6.0, 12.5, 9.75)","(3.1, 5.0, 3.625)","(7.0, 12.5, 12.216666666666667)"
16-12-2022 13:17:58.655297,"(3.4, 5.6, 3.9689655172413794)","(5.0, 8.6, 7.222222222222221)","(51.0, 280.0, 130.0)","(10.0, 22.0, 12.416666666666666)","(10.0, 28.0, 19.75)","(6.0, 12.5, 9.75)","(3.1, 5.0, 3.625)","(7.0, 12.5, 12.216666666666667)"
16-12-2022 13:17:59.732051,"(3.4, 5.6, 3.9689655172413794)","(5.0, 8.6, 7.222222222222221)","(51.0, 280.0, 130.0)","(10.0, 22.0, 12.416666666666666)","(10.0, 28.0, 18.27777777777778)","(6.0, 12.5, 8.5)","(3.1, 5.0, 3.625)","(7.0, 12.5, 12.075)"
16-12-2022 13:18:01.008089,"(3.4, 5.6, 3.9689655172413794)","(5.0, 8.6, 7.222222222222221)","(51.0, 280.0, 240.33333333333334)","(10.0, 22.0, 12.416666666666666)","(10.0, 28.0, 18.27777777777778)","(6.0, 11.5, 8.5)","(3.1, 5.0, 3.625)","(7.0, 12.5, 11.225)"
16-12-2022 13:18:02.180264,"(3.4, 5.6, 3.9689655172413794)","(5.0, 8.6, 7.222222222222221)","(51.0, 280.0, 240.33333333333334)","(10.0, 22.0, 12.416666666666666)","(10.0, 28.0, 18.27777777777778)","(6.0, 11.5, 9.75)","(3.1, 5.0, 3.9333333333333336)","(7.0, 12.5, 11.8)"
