,Cosmic Nugget,Goddess Of War,Three Putt Par,Eyes On Gold,Mr Banner,Mothers Clone,Bad Habits,Paisan
04-01-2023 12:13:30.938985,"(4.6, 8.0, 6.966666666666667)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 15.8)","(3.3, 5.2, 4.208333333333334)","(3.8, 7.6, 5.2)","(15.0, 36.0, 27.799999999999997)","(12.0, 22.0, 14.32258064516129)","(6.5, 15.5, 14.875)"
04-01-2023 12:13:31.996244,"(4.6, 8.0, 6.966666666666667)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 15.8)","(3.3, 5.2, 4.208333333333334)","(3.8, 7.6, 5.2)","(15.0, 36.0, 27.799999999999997)","(12.0, 22.0, 14.32258064516129)","(6.5, 15.5, 14.875)"
04-01-2023 12:13:33.043529,"(4.6, 8.0, 6.966666666666667)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 15.8)","(3.3, 5.2, 4.208333333333334)","(3.8, 7.6, 5.2)","(15.0, 36.0, 27.799999999999997)","(12.0, 22.0, 14.32258064516129)","(6.5, 15.5, 14.875)"
04-01-2023 12:13:34.070949,"(4.6, 8.0, 6.966666666666667)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 15.8)","(3.3, 5.2, 4.444444444444445)","(3.8, 7.6, 5.2)","(15.0, 36.0, 27.799999999999997)","(12.0, 22.0, 14.32258064516129)","(6.5, 15.5, 14.875)"
04-01-2023 12:13:35.089614,"(4.6, 8.0, 6.966666666666667)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 15.8)","(3.3, 5.2, 4.444444444444445)","(3.8, 7.6, 5.2)","(15.0, 36.0, 27.799999999999997)","(12.0, 22.0, 14.32258064516129)","(6.5, 15.5, 14.5125)"
04-01-2023 12:13:36.074916,"(4.6, 8.0, 6.966666666666667)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 15.8)","(3.3, 5.2, 4.444444444444445)","(3.8, 7.6, 5.2)","(15.0, 36.0, 27.799999999999997)","(12.0, 22.0, 14.32258064516129)","(6.5, 15.5, 14.5125)"
04-01-2023 12:13:37.092031,"(4.6, 8.0, 6.966666666666667)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 15.8)","(3.3, 5.2, 4.444444444444445)","(3.8, 7.6, 5.2)","(15.0, 36.0, 27.799999999999997)","(12.0, 22.0, 14.32258064516129)","(6.5, 15.5, 14.5125)"
04-01-2023 12:13:38.115370,"(4.6, 8.0, 6.966666666666667)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 15.8)","(3.3, 5.2, 4.444444444444445)","(3.8, 7.6, 5.942857142857143)","(15.0, 36.0, 27.799999999999997)","(12.0, 22.0, 14.32258064516129)","(6.5, 15.5, 14.5125)"
04-01-2023 12:13:39.143757,"(4.6, 8.0, 6.966666666666667)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 15.8)","(3.3, 5.2, 4.444444444444445)","(3.8, 7.4, 5.942857142857143)","(15.0, 36.0, 27.799999999999997)","(12.0, 22.0, 14.32258064516129)","(6.5, 15.5, 14.5125)"
04-01-2023 12:13:40.171607,"(4.6, 8.0, 6.966666666666667)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 15.8)","(3.3, 5.2, 4.444444444444445)","(3.8, 7.4, 5.942857142857143)","(15.0, 36.0, 27.799999999999997)","(12.0, 22.0, 14.32258064516129)","(6.5, 15.5, 14.5125)"
04-01-2023 12:13:41.229598,"(4.6, 8.0, 6.966666666666667)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 15.8)","(3.3, 5.2, 4.444444444444445)","(3.8, 7.4, 5.942857142857143)","(15.0, 36.0, 27.799999999999997)","(12.0, 22.0, 14.32258064516129)","(6.5, 15.5, 14.4375)"
04-01-2023 12:13:42.279737,"(4.6, 8.0, 6.966666666666667)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 15.8)","(3.3, 5.2, 4.444444444444445)","(3.8, 7.4, 5.942857142857143)","(15.0, 36.0, 27.799999999999997)","(12.0, 22.0, 14.32258064516129)","(6.5, 15.5, 14.342857142857142)"
04-01-2023 12:13:43.321791,"(4.6, 8.0, 6.966666666666667)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 15.8)","(3.3, 5.2, 4.444444444444445)","(3.8, 7.4, 5.942857142857143)","(15.0, 36.0, 27.799999999999997)","(12.0, 22.0, 14.32258064516129)","(6.5, 15.5, 14.342857142857142)"
04-01-2023 12:13:44.355284,"(4.6, 8.0, 6.966666666666667)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 15.8)","(3.3, 5.2, 4.444444444444445)","(3.8, 7.4, 5.942857142857143)","(15.0, 36.0, 27.799999999999997)","(12.0, 22.0, 14.32258064516129)","(6.5, 15.5, 14.314285714285713)"
04-01-2023 12:13:45.376327,"(4.6, 8.0, 6.966666666666667)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 15.8)","(3.3, 5.2, 4.444444444444445)","(3.8, 7.4, 5.942857142857143)","(15.0, 36.0, 27.799999999999997)","(12.0, 22.0, 14.32258064516129)","(6.5, 15.5, 14.314285714285713)"
04-01-2023 12:13:46.416837,"(4.6, 7.8, 7.22)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 14.0)","(3.3, 5.2, 4.444444444444445)","(3.8, 7.4, 5.85)","(15.0, 36.0, 23.72222222222222)","(12.0, 22.0, 14.275862068965518)","(6.5, 15.5, 14.314285714285713)"
04-01-2023 12:13:47.469939,"(4.6, 7.8, 7.22)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 14.0)","(3.3, 5.2, 4.444444444444445)","(3.8, 7.4, 5.7)","(15.0, 34.0, 23.72222222222222)","(12.0, 22.0, 14.275862068965518)","(6.5, 15.5, 14.314285714285713)"
04-01-2023 12:13:48.532797,"(4.6, 7.6, 5.8)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 14.0)","(3.3, 5.2, 4.444444444444445)","(3.8, 7.4, 5.7)","(15.0, 34.0, 23.72222222222222)","(12.0, 22.0, 14.275862068965518)","(6.5, 15.5, 14.314285714285713)"
04-01-2023 12:13:49.555021,"(4.6, 7.6, 5.8)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 14.0)","(3.3, 5.2, 4.444444444444445)","(3.8, 7.4, 5.7)","(15.0, 34.0, 23.72222222222222)","(12.0, 22.0, 14.275862068965518)","(6.5, 15.5, 14.314285714285713)"
04-01-2023 12:13:50.535278,"(4.6, 7.6, 5.98)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 14.0)","(3.3, 5.2, 4.444444444444445)","(3.8, 7.4, 5.7)","(15.0, 34.0, 23.72222222222222)","(12.0, 22.0, 14.275862068965518)","(6.5, 15.5, 14.314285714285713)"
04-01-2023 12:13:51.538122,"(4.6, 7.6, 5.98)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 14.0)","(3.3, 5.2, 4.444444444444445)","(3.8, 7.4, 5.7)","(15.0, 34.0, 23.72222222222222)","(12.0, 22.0, 14.275862068965518)","(6.5, 15.5, 14.314285714285713)"
04-01-2023 12:13:52.531389,"(4.6, 7.6, 5.98)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 14.0)","(3.3, 5.2, 4.444444444444445)","(3.8, 7.4, 6.692857142857143)","(15.0, 34.0, 23.72222222222222)","(12.0, 22.0, 14.275862068965518)","(6.5, 15.5, 14.314285714285713)"
04-01-2023 12:13:53.507918,"(4.6, 7.6, 5.98)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 14.0)","(3.3, 5.2, 4.444444444444445)","(3.8, 7.4, 5.800000000000001)","(15.0, 34.0, 23.72222222222222)","(12.0, 22.0, 14.275862068965518)","(6.5, 15.5, 14.314285714285713)"
04-01-2023 12:13:54.438930,"(4.6, 7.6, 5.98)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 14.0)","(3.3, 5.2, 4.444444444444445)","(3.8, 7.4, 5.800000000000001)","(15.0, 34.0, 23.72222222222222)","(12.0, 22.0, 14.275862068965518)","(6.5, 15.5, 14.314285714285713)"
04-01-2023 12:13:55.398370,"(4.6, 7.4, 6.15)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 14.0)","(3.3, 5.2, 4.444444444444445)","(3.8, 7.4, 5.800000000000001)","(15.0, 34.0, 23.72222222222222)","(12.0, 22.0, 14.275862068965518)","(6.5, 15.5, 14.314285714285713)"
04-01-2023 12:13:56.397879,"(4.6, 7.4, 6.15)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 14.0)","(3.3, 5.2, 4.444444444444445)","(3.8, 7.4, 5.800000000000001)","(15.0, 34.0, 23.72222222222222)","(12.0, 22.0, 14.275862068965518)","(6.5, 15.5, 14.314285714285713)"
04-01-2023 12:13:57.427021,"(4.6, 7.4, 6.15)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 14.0)","(3.3, 5.2, 4.444444444444445)","(3.8, 7.4, 5.800000000000001)","(15.0, 34.0, 23.72222222222222)","(12.0, 22.0, 14.275862068965518)","(6.5, 15.5, 14.314285714285713)"
04-01-2023 12:13:58.411589,"(4.6, 7.4, 6.15)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 14.0)","(3.3, 5.2, 4.444444444444445)","(3.8, 7.4, 5.800000000000001)","(15.0, 34.0, 23.72222222222222)","(12.0, 22.0, 14.275862068965518)","(6.5, 15.5, 14.314285714285713)"
04-01-2023 12:13:59.454480,"(4.6, 7.4, 6.15)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 14.0)","(3.3, 5.2, 4.444444444444445)","(3.8, 7.4, 5.800000000000001)","(15.0, 34.0, 23.72222222222222)","(12.0, 22.0, 14.275862068965518)","(6.5, 15.5, 14.314285714285713)"
04-01-2023 12:14:00.510310,"(4.6, 7.4, 6.15)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 14.0)","(3.3, 5.2, 4.444444444444445)","(3.8, 7.4, 5.800000000000001)","(15.0, 34.0, 23.72222222222222)","(12.0, 22.0, 14.275862068965518)","(6.5, 15.5, 14.314285714285713)"
04-01-2023 12:14:01.540690,"(4.6, 7.4, 6.15)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 14.0)","(3.3, 5.2, 4.444444444444445)","(3.8, 7.4, 5.800000000000001)","(15.0, 34.0, 23.72222222222222)","(12.0, 22.0, 14.275862068965518)","(6.5, 15.5, 14.342857142857142)"
04-01-2023 12:14:02.609805,"(4.6, 7.4, 6.15)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 14.0)","(3.3, 5.2, 4.444444444444445)","(3.8, 7.4, 6.692857142857143)","(15.0, 34.0, 23.72222222222222)","(12.0, 22.0, 14.275862068965518)","(6.5, 15.5, 14.342857142857142)"
04-01-2023 12:14:03.668058,"(4.6, 7.4, 6.15)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 14.0)","(3.3, 5.2, 4.444444444444445)","(3.8, 7.4, 5.800000000000001)","(15.0, 34.0, 23.72222222222222)","(12.0, 22.0, 14.275862068965518)","(6.5, 15.5, 14.342857142857142)"
04-01-2023 12:14:04.741944,"(4.6, 7.4, 6.15)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 14.0)","(3.3, 5.2, 4.444444444444445)","(3.8, 7.4, 5.800000000000001)","(15.0, 34.0, 23.72222222222222)","(12.0, 22.0, 14.275862068965518)","(6.5, 15.5, 14.342857142857142)"
04-01-2023 12:14:05.778517,"(4.6, 7.4, 6.15)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 14.0)","(3.3, 5.2, 4.444444444444445)","(3.8, 7.4, 5.800000000000001)","(15.0, 34.0, 23.72222222222222)","(12.0, 22.0, 14.275862068965518)","(6.5, 15.5, 14.342857142857142)"
04-01-2023 12:14:06.844313,"(4.6, 7.4, 6.15)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 14.0)","(3.3, 5.2, 4.444444444444445)","(3.8, 7.4, 5.800000000000001)","(15.0, 34.0, 23.72222222222222)","(12.0, 22.0, 14.275862068965518)","(6.5, 15.5, 13.7)"
04-01-2023 12:14:07.851839,"(4.6, 7.4, 6.15)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 14.0)","(3.3, 5.2, 4.444444444444445)","(3.8, 7.4, 5.800000000000001)","(15.0, 34.0, 23.72222222222222)","(12.0, 22.0, 14.275862068965518)","(6.5, 15.5, 13.794736842105262)"
04-01-2023 12:14:08.840198,"(4.6, 7.4, 6.15)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 14.0)","(3.3, 5.2, 4.444444444444445)","(3.8, 7.4, 5.800000000000001)","(15.0, 34.0, 23.72222222222222)","(12.0, 22.0, 14.275862068965518)","(6.5, 15.5, 13.794736842105262)"
04-01-2023 12:14:09.835736,"(4.6, 7.4, 6.15)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 14.0)","(3.3, 5.2, 4.444444444444445)","(3.8, 7.4, 5.800000000000001)","(15.0, 34.0, 23.72222222222222)","(12.0, 22.0, 14.275862068965518)","(6.5, 15.5, 13.794736842105262)"
04-01-2023 12:14:10.840522,"(4.6, 7.4, 6.15)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 14.0)","(3.3, 5.2, 4.444444444444445)","(3.8, 7.4, 5.800000000000001)","(15.0, 34.0, 23.72222222222222)","(12.0, 22.0, 14.275862068965518)","(6.5, 15.5, 13.794736842105262)"
04-01-2023 12:14:11.869113,"(4.6, 7.4, 6.15)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 14.0)","(3.3, 5.0, 4.035714285714286)","(3.8, 7.4, 5.800000000000001)","(15.0, 34.0, 23.72222222222222)","(12.0, 22.0, 14.275862068965518)","(6.5, 15.5, 12.341176470588236)"
04-01-2023 12:14:13.119074,"(4.6, 7.4, 6.15)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 14.0)","(3.3, 5.1, 4.3)","(3.8, 7.4, 5.7)","(15.0, 34.0, 23.72222222222222)","(12.0, 22.0, 14.275862068965518)","(6.5, 13.0, 11.7)"
04-01-2023 12:14:14.272736,"(4.6, 7.4, 6.15)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 14.0)","(3.3, 5.1, 4.3)","(3.8, 7.4, 5.9)","(15.0, 34.0, 23.72222222222222)","(12.0, 22.0, 14.275862068965518)","(6.5, 13.0, 11.7)"
04-01-2023 12:14:15.350410,"(4.6, 7.4, 6.15)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 14.0)","(3.3, 5.1, 4.3)","(3.8, 7.4, 5.9)","(15.0, 34.0, 23.72222222222222)","(12.0, 22.0, 14.275862068965518)","(6.5, 13.0, 11.7)"
04-01-2023 12:14:16.466529,"(4.6, 7.4, 6.15)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 14.0)","(3.3, 5.1, 4.3)","(3.8, 7.4, 5.9)","(15.0, 34.0, 23.72222222222222)","(12.0, 22.0, 14.275862068965518)","(6.5, 13.0, 11.7)"
04-01-2023 12:14:17.621679,"(4.6, 7.4, 6.15)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 14.0)","(3.3, 5.1, 4.3)","(3.8, 7.4, 5.9)","(15.0, 34.0, 23.72222222222222)","(12.0, 22.0, 14.275862068965518)","(6.5, 13.0, 11.7)"
04-01-2023 12:14:18.803178,"(4.6, 7.4, 6.15)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 14.0)","(3.3, 5.1, 4.3)","(3.8, 7.4, 5.9)","(15.0, 34.0, 23.72222222222222)","(12.0, 22.0, 14.275862068965518)","(6.5, 13.0, 11.7)"
04-01-2023 12:14:19.971890,"(4.6, 7.4, 6.15)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 14.0)","(3.3, 5.1, 5.0)","(3.8, 7.4, 5.9)","(15.0, 34.0, 23.72222222222222)","(12.0, 22.0, 14.275862068965518)","(6.5, 13.0, 13.542857142857143)"
04-01-2023 12:14:21.076003,"(4.6, 7.4, 6.15)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 15.8)","(3.3, 5.3, 4.029411764705882)","(3.8, 7.4, 5.9)","(15.0, 34.0, 23.72222222222222)","(12.0, 22.0, 14.275862068965518)","(6.5, 14.5, 13.45)"
04-01-2023 12:14:22.219600,"(4.6, 7.4, 6.15)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 14.333333333333334)","(3.3, 5.3, 4.208333333333334)","(3.8, 7.4, 5.675000000000001)","(15.0, 34.0, 23.72222222222222)","(12.0, 22.0, 14.275862068965518)","(6.5, 14.5, 13.45)"
04-01-2023 12:14:23.356210,"(4.6, 7.4, 6.15)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 14.333333333333334)","(3.3, 5.2, 4.208333333333334)","(3.8, 7.4, 5.9)","(15.0, 34.0, 23.72222222222222)","(12.0, 22.0, 14.275862068965518)","(6.5, 14.5, 13.45)"
04-01-2023 12:14:24.392295,"(4.6, 7.4, 6.15)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 14.333333333333334)","(3.3, 5.2, 4.208333333333334)","(3.8, 7.4, 5.9)","(15.0, 34.0, 23.72222222222222)","(12.0, 22.0, 14.275862068965518)","(6.5, 14.5, 13.45)"
04-01-2023 12:14:25.432506,"(4.6, 7.4, 6.15)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 14.333333333333334)","(3.3, 5.2, 4.208333333333334)","(3.8, 7.4, 5.9)","(15.0, 34.0, 23.72222222222222)","(12.0, 22.0, 14.275862068965518)","(6.5, 14.5, 13.45)"
04-01-2023 12:14:26.592448,"(4.6, 7.4, 6.15)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 14.333333333333334)","(3.3, 5.2, 4.208333333333334)","(3.8, 7.4, 5.9)","(15.0, 34.0, 23.72222222222222)","(12.0, 22.0, 14.275862068965518)","(6.5, 14.5, 13.7375)"
04-01-2023 12:14:27.874728,"(4.6, 7.4, 6.15)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.0, 12.833333333333334)","(3.3, 5.2, 4.444444444444445)","(3.8, 7.4, 5.9)","(15.0, 34.0, 23.72222222222222)","(12.0, 22.0, 14.275862068965518)","(6.5, 14.5, 13.7375)"
04-01-2023 12:14:29.011370,"(4.6, 7.4, 6.15)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.5, 12.833333333333334)","(3.3, 5.2, 4.035714285714286)","(3.8, 7.4, 5.9)","(15.0, 34.0, 23.72222222222222)","(12.0, 22.0, 14.275862068965518)","(6.5, 14.5, 13.7375)"
04-01-2023 12:14:30.023115,"(4.6, 7.4, 6.15)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.5, 12.833333333333334)","(3.3, 5.0, 4.035714285714286)","(3.8, 7.4, 5.9)","(15.0, 34.0, 23.72222222222222)","(12.0, 22.0, 14.275862068965518)","(6.5, 14.5, 15.05)"
04-01-2023 12:14:31.186661,"(4.6, 7.4, 6.15)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.5, 13.318181818181818)","(3.3, 5.1, 4.388888888888888)","(3.8, 7.4, 5.9)","(15.0, 34.0, 23.72222222222222)","(12.0, 22.0, 14.275862068965518)","(6.5, 16.0, 15.05)"
04-01-2023 12:14:32.194145,"(4.6, 7.4, 6.15)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.5, 13.318181818181818)","(3.3, 5.1, 4.388888888888888)","(3.8, 7.4, 4.925)","(15.0, 34.0, 23.72222222222222)","(12.0, 22.0, 14.275862068965518)","(6.5, 16.0, 15.05)"
04-01-2023 12:14:33.347284,"(4.6, 7.4, 6.15)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.5, 13.318181818181818)","(3.3, 5.1, 4.388888888888888)","(3.8, 7.4, 5.75)","(15.0, 34.0, 23.72222222222222)","(12.0, 22.0, 14.275862068965518)","(6.5, 16.0, 15.05)"
04-01-2023 12:14:34.414111,"(4.6, 7.4, 6.15)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.5, 13.318181818181818)","(3.3, 5.1, 4.388888888888888)","(3.8, 7.4, 5.95)","(15.0, 34.0, 23.72222222222222)","(12.0, 22.0, 14.275862068965518)","(6.5, 16.0, 15.05)"
04-01-2023 12:14:35.528613,"(4.6, 7.2, 6.433333333333334)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.5, 13.318181818181818)","(3.3, 5.1, 4.388888888888888)","(3.8, 7.4, 5.95)","(15.0, 34.0, 23.72222222222222)","(12.0, 22.0, 14.275862068965518)","(6.5, 16.0, 15.05)"
04-01-2023 12:14:36.609297,"(4.6, 7.2, 6.433333333333334)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.5, 13.318181818181818)","(3.3, 5.1, 3.909090909090909)","(3.8, 7.4, 5.95)","(15.0, 34.0, 23.72222222222222)","(12.0, 22.0, 16.333333333333332)","(6.5, 16.0, 12.0)"
04-01-2023 12:14:37.762065,"(4.6, 7.2, 6.433333333333334)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.5, 13.318181818181818)","(3.3, 5.3, 4.0)","(3.8, 7.4, 5.95)","(15.0, 34.0, 23.72222222222222)","(12.0, 21.0, 16.333333333333332)","(6.5, 16.0, 15.025)"
04-01-2023 12:14:38.818780,"(4.6, 7.2, 6.433333333333334)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.5, 13.318181818181818)","(3.3, 5.1, 3.9705882352941178)","(3.8, 7.4, 5.95)","(15.0, 34.0, 23.72222222222222)","(12.0, 21.0, 16.333333333333332)","(6.5, 16.0, 14.766666666666666)"
04-01-2023 12:14:39.900819,"(4.6, 7.2, 6.433333333333334)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.5, 13.318181818181818)","(3.3, 5.1, 3.9705882352941178)","(3.8, 7.4, 5.95)","(15.0, 34.0, 23.72222222222222)","(12.0, 21.0, 16.333333333333332)","(6.5, 16.0, 14.766666666666666)"
04-01-2023 12:14:40.966618,"(4.6, 7.2, 6.433333333333334)","(6.5, 10.0, 9.142857142857142)","(11.0, 19.5, 13.318181818181818)","(3.3, 5.1, 3.9705882352941178)","(3.8, 7.4, 5.95)","(15.0, 34.0, 23.72222222222222)","(12.0, 21.0, 16.333333333333332)","(6.5, 16.0, 10.6)"
04-01-2023 12:14:42.120618,"(4.6, 7.2, 6.433333333333334)","(6.5, 8.4, 7.485714285714286)","(11.0, 19.5, 13.318181818181818)","(3.3, 5.1, 4.328571428571428)","(3.8, 7.4, 5.95)","(15.0, 34.0, 23.72222222222222)","(12.0, 21.0, 16.333333333333332)","(6.5, 13.0, 14.766666666666666)"
04-01-2023 12:14:43.207663,"(4.6, 7.2, 6.433333333333334)","(6.5, 9.8, 8.085714285714285)","(11.0, 19.5, 13.318181818181818)","(3.3, 5.1, 3.669230769230769)","(3.8, 7.4, 6.833333333333334)","(15.0, 34.0, 23.72222222222222)","(12.0, 21.0, 16.333333333333332)","(6.5, 16.0, 14.766666666666666)"
04-01-2023 12:14:44.259682,"(4.6, 7.2, 6.433333333333334)","(6.5, 9.8, 7.7)","(11.0, 19.5, 13.318181818181818)","(3.3, 5.0, 4.5)","(3.8, 7.4, 6.1625)","(15.0, 34.0, 23.72222222222222)","(12.0, 21.0, 16.333333333333332)","(6.5, 16.0, 14.56)"
04-01-2023 12:14:45.249998,"(4.6, 7.2, 6.433333333333334)","(6.5, 9.8, 8.166666666666668)","(11.0, 19.5, 13.318181818181818)","(3.3, 4.8, 4.5)","(3.8, 7.4, 6.1625)","(15.0, 34.0, 23.72222222222222)","(12.0, 21.0, 16.333333333333332)","(6.5, 16.0, 14.56)"
04-01-2023 12:14:46.413581,"(4.6, 7.2, 6.433333333333334)","(6.5, 9.8, 8.166666666666668)","(11.0, 19.5, 13.318181818181818)","(3.3, 5.1, 4.215625)","(3.8, 7.4, 6.76)","(15.0, 34.0, 23.72222222222222)","(12.0, 21.0, 16.333333333333332)","(6.5, 16.0, 14.56)"
04-01-2023 12:14:47.520823,"(4.6, 7.2, 6.433333333333334)","(6.5, 9.8, 8.166666666666668)","(11.0, 19.5, 13.318181818181818)","(3.3, 5.2, 4.5)","(3.8, 7.4, 6.76)","(15.0, 34.0, 23.72222222222222)","(12.0, 21.0, 16.333333333333332)","(6.5, 16.0, 14.56)"
04-01-2023 12:14:48.599990,"(4.6, 7.2, 6.433333333333334)","(6.5, 9.8, 8.166666666666668)","(11.0, 19.5, 13.318181818181818)","(3.3, 5.1, 4.5)","(3.8, 7.4, 6.76)","(15.0, 34.0, 23.72222222222222)","(12.0, 21.0, 16.333333333333332)","(6.5, 16.0, 14.56)"
04-01-2023 12:14:49.648779,"(4.6, 7.2, 6.433333333333334)","(6.5, 9.8, 8.166666666666668)","(11.0, 19.5, 13.318181818181818)","(3.3, 5.1, 4.5)","(3.8, 7.4, 6.76)","(15.0, 34.0, 23.72222222222222)","(12.0, 21.0, 16.0)","(6.5, 16.0, 14.56)"
04-01-2023 12:14:50.715980,"(4.6, 7.2, 6.433333333333334)","(6.5, 9.8, 8.166666666666668)","(11.0, 19.5, 13.318181818181818)","(3.3, 5.1, 4.5)","(3.8, 7.4, 6.76)","(15.0, 34.0, 23.72222222222222)","(12.0, 20.0, 16.0)","(6.5, 16.0, 14.56)"
04-01-2023 12:14:51.909187,"(4.6, 7.2, 6.433333333333334)","(6.5, 9.8, 8.166666666666668)","(11.0, 19.5, 13.318181818181818)","(3.3, 5.1, 4.5)","(3.8, 7.4, 6.76)","(15.0, 34.0, 23.72222222222222)","(12.0, 20.0, 16.0)","(6.5, 16.0, 14.56)"
04-01-2023 12:14:53.175022,"(4.6, 7.2, 6.433333333333334)","(6.5, 9.8, 8.166666666666668)","(11.0, 19.5, 13.318181818181818)","(3.3, 5.1, 4.5)","(3.8, 7.4, 6.76)","(15.0, 34.0, 23.72222222222222)","(12.0, 20.0, 16.0)","(6.5, 16.0, 14.56)"
04-01-2023 12:14:54.353530,"(4.6, 7.2, 6.433333333333334)","(6.5, 9.8, 8.166666666666668)","(11.0, 19.5, 13.318181818181818)","(3.3, 5.1, 4.5)","(3.8, 7.4, 6.76)","(15.0, 34.0, 23.72222222222222)","(12.0, 20.0, 16.0)","(6.5, 16.0, 14.56)"
04-01-2023 12:14:55.621082,"(4.6, 7.2, 6.433333333333334)","(6.5, 9.8, 8.166666666666668)","(11.0, 19.5, 13.318181818181818)","(3.3, 5.1, 4.5)","(3.8, 7.4, 6.76)","(15.0, 34.0, 23.72222222222222)","(12.0, 20.0, 16.0)","(6.5, 16.0, 14.56)"
04-01-2023 12:14:56.778072,"(4.6, 7.2, 6.433333333333334)","(6.5, 9.8, 8.166666666666668)","(11.0, 19.5, 13.318181818181818)","(3.3, 5.1, 4.5)","(3.8, 7.4, 6.76)","(15.0, 34.0, 23.72222222222222)","(12.0, 20.0, 16.0)","(6.5, 16.0, 14.866666666666667)"
04-01-2023 12:14:57.925285,"(4.6, 7.2, 6.433333333333334)","(6.5, 9.8, 8.166666666666668)","(11.0, 19.5, 13.318181818181818)","(3.3, 5.1, 4.5)","(3.8, 7.4, 6.76)","(15.0, 34.0, 23.72222222222222)","(12.0, 20.0, 16.0)","(6.5, 16.0, 14.866666666666667)"
04-01-2023 12:14:59.107272,"(4.6, 7.2, 6.433333333333334)","(6.5, 9.8, 8.166666666666668)","(11.0, 19.5, 13.318181818181818)","(3.3, 5.1, 4.5)","(3.8, 7.4, 6.76)","(15.0, 34.0, 23.72222222222222)","(12.0, 20.0, 16.0)","(6.5, 16.0, 14.866666666666667)"
