,Bogie Bandit,Rutland Fred,Johns Call,Turbo Worm,Cold Justice,White Ticket,Jimmy Joe
15-12-2022 15:09:26.424819,"(13.0, 30.0, 22.0)","(6.0, 13.0, 7.763636363636364)","(6.0, 12.0, 7.68)","(1.5, 1.67, 1.6620967741935484)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 11.5, 10.68)"
15-12-2022 15:09:27.532548,"(13.0, 30.0, 22.0)","(6.0, 13.0, 7.763636363636364)","(6.0, 12.0, 7.68)","(1.5, 1.67, 1.6620967741935484)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 11.5, 10.68)"
15-12-2022 15:09:28.738413,"(13.0, 30.0, 22.0)","(6.0, 13.0, 7.763636363636364)","(6.0, 12.0, 7.68)","(1.5, 1.67, 1.6620967741935484)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 11.5, 10.68)"
15-12-2022 15:09:29.872758,"(13.0, 30.0, 22.0)","(6.0, 13.0, 7.763636363636364)","(6.0, 12.0, 7.68)","(1.5, 1.67, 1.6620967741935484)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 11.5, 10.68)"
15-12-2022 15:09:30.941020,"(13.0, 30.0, 22.0)","(6.0, 13.0, 7.763636363636364)","(6.0, 12.0, 7.68)","(1.5, 1.67, 1.6620967741935484)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 11.5, 10.68)"
15-12-2022 15:09:31.916370,"(13.0, 30.0, 22.0)","(6.0, 13.0, 7.763636363636364)","(6.0, 12.0, 7.68)","(1.5, 1.67, 1.6620967741935484)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 11.5, 10.68)"
15-12-2022 15:09:32.976522,"(13.0, 30.0, 22.0)","(6.0, 13.0, 7.763636363636364)","(6.0, 12.0, 7.68)","(1.5, 1.67, 1.6620967741935484)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 11.5, 10.68)"
15-12-2022 15:09:34.058977,"(13.0, 30.0, 22.0)","(6.0, 13.0, 7.763636363636364)","(6.0, 12.0, 7.68)","(1.5, 1.67, 1.6620967741935484)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 11.5, 10.68)"
15-12-2022 15:09:35.150773,"(13.0, 30.0, 22.0)","(6.0, 13.0, 7.763636363636364)","(6.0, 12.0, 7.68)","(1.5, 1.67, 1.6620967741935484)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 11.5, 10.68)"
15-12-2022 15:09:36.167642,"(13.0, 30.0, 22.0)","(6.0, 13.0, 7.763636363636364)","(6.0, 12.0, 7.68)","(1.5, 1.67, 1.6620967741935484)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 11.5, 10.68)"
15-12-2022 15:09:37.185021,"(13.0, 30.0, 22.0)","(6.0, 13.0, 7.763636363636364)","(6.0, 12.0, 7.68)","(1.5, 1.67, 1.6620967741935484)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 11.5, 10.68)"
15-12-2022 15:09:38.551775,"(13.0, 30.0, 22.0)","(6.0, 13.0, 7.763636363636364)","(6.0, 12.0, 7.68)","(1.5, 1.67, 1.6620967741935484)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 11.5, 10.68)"
15-12-2022 15:09:39.933325,"(13.0, 30.0, 22.0)","(6.0, 13.0, 7.763636363636364)","(6.0, 12.0, 7.68)","(1.5, 1.67, 1.6620967741935484)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 11.5, 10.68)"
15-12-2022 15:09:41.213642,"(13.0, 30.0, 22.0)","(6.0, 13.0, 7.763636363636364)","(6.0, 12.0, 7.68)","(1.5, 1.67, 1.6620967741935484)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 11.5, 10.68)"
15-12-2022 15:09:42.528323,"(13.0, 30.0, 22.0)","(6.0, 13.0, 7.763636363636364)","(6.0, 12.0, 7.68)","(1.5, 1.67, 1.6620967741935484)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 11.5, 10.68)"
15-12-2022 15:09:43.804174,"(13.0, 30.0, 22.0)","(6.0, 13.0, 7.763636363636364)","(6.0, 12.0, 7.68)","(1.5, 1.67, 1.6620967741935484)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 11.5, 10.68)"
15-12-2022 15:09:44.976499,"(13.0, 30.0, 22.0)","(6.0, 13.0, 7.763636363636364)","(6.0, 12.0, 7.68)","(1.5, 1.67, 1.6620967741935484)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 11.5, 10.68)"
15-12-2022 15:09:46.154892,"(13.0, 30.0, 22.0)","(6.0, 13.0, 7.763636363636364)","(6.0, 12.0, 7.68)","(1.5, 1.67, 1.6620967741935484)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 11.5, 10.68)"
15-12-2022 15:09:47.334721,"(13.0, 30.0, 22.0)","(6.0, 13.0, 7.763636363636364)","(6.0, 12.0, 7.68)","(1.5, 1.67, 1.6620967741935484)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 11.5, 10.68)"
15-12-2022 15:09:48.507069,"(13.0, 30.0, 22.0)","(6.0, 13.0, 7.763636363636364)","(6.0, 12.0, 7.68)","(1.5, 1.67, 1.6620967741935484)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 11.5, 10.68)"
15-12-2022 15:09:49.716541,"(13.0, 30.0, 22.0)","(6.0, 13.0, 7.763636363636364)","(6.0, 12.0, 7.68)","(1.5, 1.67, 1.6620967741935484)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 11.5, 10.68)"
15-12-2022 15:09:50.846860,"(13.0, 30.0, 22.0)","(6.0, 13.0, 7.763636363636364)","(6.0, 12.0, 7.68)","(1.5, 1.67, 1.6620967741935484)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 11.5, 10.68)"
15-12-2022 15:09:52.215821,"(13.0, 30.0, 22.0)","(6.0, 13.0, 7.763636363636364)","(6.0, 12.0, 7.68)","(1.5, 1.67, 1.6620967741935484)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 11.5, 10.68)"
15-12-2022 15:09:53.359144,"(13.0, 30.0, 22.0)","(6.0, 13.0, 7.763636363636364)","(6.0, 12.0, 7.68)","(1.5, 1.67, 1.80728)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 11.5, 10.68)"
15-12-2022 15:09:54.458674,"(13.0, 30.0, 22.0)","(6.0, 13.0, 7.763636363636364)","(6.0, 12.0, 7.68)","(1.5, 2.06, 1.9661538461538461)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 11.5, 10.68)"
15-12-2022 15:09:55.496395,"(13.0, 30.0, 22.0)","(6.0, 13.0, 7.763636363636364)","(6.0, 12.0, 7.68)","(1.5, 2.02, 1.9553846153846153)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 11.5, 10.68)"
15-12-2022 15:09:56.583227,"(13.0, 30.0, 22.0)","(6.0, 13.0, 7.763636363636364)","(6.0, 12.0, 7.68)","(1.5, 2.0, 1.9577777777777778)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 11.5, 10.68)"
15-12-2022 15:09:57.692982,"(13.0, 30.0, 22.0)","(6.0, 13.0, 7.763636363636364)","(6.0, 12.0, 7.68)","(1.5, 2.02, 1.8050000000000002)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 11.5, 10.68)"
15-12-2022 15:09:58.756549,"(13.0, 30.0, 22.0)","(6.0, 13.0, 7.763636363636364)","(6.0, 12.0, 7.68)","(1.5, 2.0, 1.8050000000000002)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 11.5, 10.68)"
15-12-2022 15:09:59.928808,"(13.0, 30.0, 22.0)","(6.0, 13.0, 7.763636363636364)","(6.0, 12.0, 7.68)","(1.5, 2.0, 1.8050000000000002)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 11.5, 10.68)"
15-12-2022 15:10:00.990585,"(13.0, 30.0, 22.0)","(6.0, 13.0, 7.763636363636364)","(6.0, 12.0, 7.68)","(1.5, 2.0, 1.8050000000000002)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 11.5, 10.68)"
15-12-2022 15:10:02.054918,"(13.0, 30.0, 22.0)","(6.0, 13.0, 7.763636363636364)","(6.0, 12.0, 7.68)","(1.5, 2.0, 1.85375)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 11.5, 9.0)"
15-12-2022 15:10:03.100069,"(13.0, 30.0, 22.0)","(6.0, 13.0, 9.71764705882353)","(6.0, 9.0, 7.3999999999999995)","(1.5, 1.93, 1.81)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 9.6, 9.0)"
15-12-2022 15:10:04.111272,"(13.0, 30.0, 22.0)","(6.0, 13.0, 8.09090909090909)","(6.0, 9.0, 7.3999999999999995)","(1.5, 1.93, 1.81)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 9.6, 8.666666666666666)"
15-12-2022 15:10:05.154232,"(13.0, 30.0, 22.0)","(6.0, 13.0, 8.09090909090909)","(6.0, 9.0, 7.3999999999999995)","(1.5, 1.93, 1.81)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 9.6, 8.666666666666666)"
15-12-2022 15:10:06.212779,"(13.0, 30.0, 22.0)","(6.0, 13.0, 8.09090909090909)","(6.0, 9.0, 7.3999999999999995)","(1.5, 1.99, 1.725151515151515)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 9.6, 8.666666666666666)"
15-12-2022 15:10:07.313997,"(13.0, 30.0, 22.0)","(6.0, 13.0, 9.71764705882353)","(6.0, 9.0, 7.3999999999999995)","(1.5, 1.99, 1.725151515151515)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 9.6, 8.666666666666666)"
15-12-2022 15:10:08.356501,"(13.0, 30.0, 22.0)","(6.0, 13.0, 9.71764705882353)","(6.0, 9.0, 7.3999999999999995)","(1.5, 1.99, 1.725151515151515)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 9.6, 8.666666666666666)"
15-12-2022 15:10:09.359732,"(13.0, 30.0, 23.6)","(6.0, 13.0, 9.9)","(6.0, 9.0, 7.628571428571428)","(1.5, 1.99, 1.6496000000000002)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 11.5, 10.645454545454545)"
15-12-2022 15:10:10.461948,"(13.0, 30.0, 23.6)","(6.0, 13.0, 9.9)","(6.0, 9.0, 7.628571428571428)","(1.5, 1.99, 1.6496000000000002)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 11.5, 10.645454545454545)"
15-12-2022 15:10:11.578569,"(13.0, 30.0, 23.6)","(6.0, 13.0, 9.9)","(6.0, 9.0, 7.628571428571428)","(1.5, 1.99, 1.6496000000000002)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 11.5, 10.214285714285715)"
15-12-2022 15:10:12.612735,"(13.0, 30.0, 23.4)","(6.0, 13.0, 8.5)","(6.0, 9.0, 7.628571428571428)","(1.5, 1.99, 1.6496000000000002)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 11.5, 9.35)"
15-12-2022 15:10:13.586584,"(13.0, 30.0, 23.8)","(6.0, 13.0, 8.984615384615385)","(6.0, 9.0, 7.628571428571428)","(1.5, 1.99, 1.6496000000000002)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 11.5, 9.35)"
15-12-2022 15:10:14.631504,"(13.0, 30.0, 23.8)","(6.0, 13.0, 8.418181818181818)","(6.0, 9.0, 7.628571428571428)","(1.5, 1.99, 1.6496000000000002)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 11.5, 9.35)"
15-12-2022 15:10:15.732985,"(13.0, 30.0, 23.8)","(6.0, 13.0, 9.123076923076923)","(6.0, 9.0, 8.072727272727272)","(1.5, 1.99, 1.6496000000000002)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 11.5, 9.35)"
15-12-2022 15:10:16.817082,"(13.0, 30.0, 23.8)","(6.0, 13.0, 8.984615384615385)","(6.0, 12.0, 8.072727272727272)","(1.5, 1.99, 1.6496000000000002)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 11.5, 9.35)"
15-12-2022 15:10:17.876364,"(13.0, 30.0, 23.8)","(6.0, 13.0, 8.984615384615385)","(6.0, 12.0, 8.072727272727272)","(1.5, 1.99, 1.6496000000000002)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 11.5, 9.35)"
15-12-2022 15:10:18.847025,"(13.0, 30.0, 24.0)","(6.0, 13.0, 8.984615384615385)","(6.0, 12.0, 8.8)","(1.5, 1.99, 1.6496000000000002)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 11.5, 9.35)"
15-12-2022 15:10:19.766522,"(13.0, 30.0, 24.0)","(6.0, 13.0, 8.984615384615385)","(6.0, 12.0, 8.0)","(1.5, 1.99, 1.6496000000000002)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 144.4)","(6.5, 11.5, 9.86)"
15-12-2022 15:10:20.815368,"(13.0, 30.0, 24.0)","(6.0, 13.0, 8.984615384615385)","(6.0, 12.0, 9.142857142857142)","(1.5, 1.99, 1.6496000000000002)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 11.5, 9.56)"
15-12-2022 15:10:21.833182,"(13.0, 30.0, 24.0)","(6.0, 13.0, 8.984615384615385)","(6.0, 12.0, 9.142857142857142)","(1.5, 1.99, 1.6496000000000002)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 11.0, 8.6)"
15-12-2022 15:10:22.879252,"(13.0, 30.0, 24.0)","(6.0, 13.0, 8.984615384615385)","(6.0, 12.0, 9.142857142857142)","(1.5, 1.99, 1.6496000000000002)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 11.0, 8.6)"
15-12-2022 15:10:23.894933,"(13.0, 30.0, 24.0)","(6.0, 13.0, 8.984615384615385)","(6.0, 12.0, 9.142857142857142)","(1.5, 1.99, 1.6496000000000002)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 11.0, 8.6)"
15-12-2022 15:10:24.938380,"(13.0, 30.0, 24.0)","(6.0, 13.0, 8.984615384615385)","(6.0, 12.0, 8.654545454545454)","(1.5, 1.99, 1.6496000000000002)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 163.88235294117646)","(6.5, 11.0, 8.942857142857143)"
15-12-2022 15:10:26.198312,"(13.0, 30.0, 24.0)","(6.0, 13.0, 8.984615384615385)","(6.0, 12.0, 8.654545454545454)","(1.5, 1.99, 1.6496000000000002)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 144.4)","(6.5, 9.6, 8.228571428571428)"
15-12-2022 15:10:27.587076,"(13.0, 30.0, 24.0)","(6.0, 13.0, 8.984615384615385)","(6.0, 12.0, 9.066666666666666)","(1.5, 1.93, 1.7453846153846153)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 144.4)","(6.5, 9.6, 8.8)"
15-12-2022 15:10:28.713285,"(13.0, 30.0, 24.0)","(6.0, 13.0, 8.984615384615385)","(6.0, 12.0, 8.945454545454545)","(1.5, 1.93, 1.6782758620689655)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 144.4)","(6.5, 9.6, 10.588888888888889)"
15-12-2022 15:10:29.872687,"(13.0, 30.0, 24.0)","(6.0, 13.0, 8.984615384615385)","(6.0, 12.0, 8.945454545454545)","(1.5, 1.91, 1.6782758620689655)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 144.4)","(6.5, 11.5, 9.690909090909091)"
15-12-2022 15:10:31.063335,"(13.0, 30.0, 24.0)","(6.0, 13.0, 8.984615384615385)","(6.0, 12.0, 8.945454545454545)","(1.5, 1.91, 1.6782758620689655)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 144.4)","(6.5, 11.0, 9.3)"
15-12-2022 15:10:32.120666,"(13.0, 30.0, 24.0)","(6.0, 13.0, 8.984615384615385)","(6.0, 12.0, 8.945454545454545)","(1.5, 1.91, 1.6782758620689655)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 144.4)","(6.5, 11.0, 9.17142857142857)"
15-12-2022 15:10:33.357788,"(13.0, 30.0, 24.0)","(6.0, 13.0, 8.984615384615385)","(6.0, 12.0, 8.945454545454545)","(1.5, 1.91, 1.7010526315789471)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 144.4)","(6.5, 11.0, 9.17142857142857)"
15-12-2022 15:10:34.512489,"(13.0, 30.0, 24.0)","(6.0, 13.0, 8.984615384615385)","(6.0, 12.0, 8.945454545454545)","(1.5, 1.9, 1.7010526315789471)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 144.4)","(6.5, 11.0, 9.17142857142857)"
15-12-2022 15:10:35.670036,"(13.0, 30.0, 24.0)","(6.0, 13.0, 8.984615384615385)","(6.0, 12.0, 8.218181818181819)","(1.5, 1.9, 1.7010526315789471)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 144.4)","(6.5, 11.0, 9.17142857142857)"
15-12-2022 15:10:37.016585,"(13.0, 30.0, 24.0)","(6.0, 13.0, 8.984615384615385)","(6.0, 12.0, 8.0)","(1.5, 1.9, 1.7010526315789471)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 144.4)","(6.5, 11.0, 9.17142857142857)"
15-12-2022 15:10:38.444155,"(13.0, 30.0, 24.0)","(6.0, 13.0, 8.984615384615385)","(6.0, 12.0, 8.0)","(1.5, 1.9, 1.7010526315789471)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 144.4)","(6.5, 11.0, 9.0)"
15-12-2022 15:10:39.526987,"(13.0, 30.0, 24.0)","(6.0, 13.0, 8.984615384615385)","(6.0, 12.0, 8.0)","(1.5, 1.9, 1.7010526315789471)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 144.4)","(6.5, 11.0, 9.48)"
15-12-2022 15:10:40.570189,"(13.0, 30.0, 24.0)","(6.0, 13.0, 8.984615384615385)","(6.0, 12.0, 9.810526315789474)","(1.5, 1.9, 1.7010526315789471)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 144.4)","(6.5, 11.0, 8.942857142857143)"
15-12-2022 15:10:41.634244,"(13.0, 30.0, 24.0)","(6.0, 13.0, 8.984615384615385)","(6.0, 12.0, 9.810526315789474)","(1.5, 1.9, 1.6782758620689655)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 144.4)","(6.5, 11.0, 8.82857142857143)"
15-12-2022 15:10:42.746661,"(13.0, 30.0, 24.0)","(6.0, 13.0, 8.984615384615385)","(6.0, 12.0, 9.810526315789474)","(1.5, 1.91, 1.7010526315789471)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 144.4)","(6.5, 11.0, 9.0)"
15-12-2022 15:10:43.770074,"(13.0, 30.0, 24.0)","(6.0, 13.0, 8.984615384615385)","(6.0, 12.0, 9.810526315789474)","(1.5, 1.9, 1.7010526315789471)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 144.4)","(6.5, 11.0, 9.0)"
15-12-2022 15:10:44.856309,"(13.0, 30.0, 24.0)","(6.0, 13.0, 8.984615384615385)","(6.0, 12.0, 9.810526315789474)","(1.5, 1.9, 1.7010526315789471)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 144.4)","(6.5, 11.0, 8.942857142857143)"
15-12-2022 15:10:45.898870,"(13.0, 30.0, 24.0)","(6.0, 13.0, 8.984615384615385)","(6.0, 12.0, 9.810526315789474)","(1.5, 1.9, 1.7010526315789471)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 144.4)","(6.5, 11.0, 8.942857142857143)"
15-12-2022 15:10:46.960880,"(13.0, 30.0, 24.0)","(6.0, 13.0, 8.984615384615385)","(6.0, 12.0, 9.810526315789474)","(1.5, 1.9, 1.7010526315789471)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 144.4)","(6.5, 11.0, 8.942857142857143)"
15-12-2022 15:10:48.059911,"(13.0, 30.0, 24.0)","(6.0, 13.0, 8.984615384615385)","(6.0, 12.0, 9.810526315789474)","(1.5, 1.9, 1.7266666666666666)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 144.4)","(6.5, 11.0, 8.942857142857143)"
15-12-2022 15:10:49.214495,"(13.0, 30.0, 24.0)","(6.0, 13.0, 8.984615384615385)","(6.0, 12.0, 9.810526315789474)","(1.5, 1.92, 1.6782758620689655)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 144.4)","(6.5, 11.0, 8.942857142857143)"
15-12-2022 15:10:50.370494,"(13.0, 30.0, 24.0)","(6.0, 13.0, 8.984615384615385)","(6.0, 12.0, 9.810526315789474)","(1.5, 1.91, 1.6748275862068964)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 144.4)","(6.5, 11.0, 8.488888888888889)"
15-12-2022 15:10:51.523027,"(13.0, 30.0, 24.0)","(6.0, 13.0, 8.984615384615385)","(6.0, 12.0, 9.810526315789474)","(1.5, 1.89, 1.6748275862068964)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 144.4)","(6.5, 9.6, 8.488888888888889)"
15-12-2022 15:10:52.604276,"(13.0, 30.0, 24.0)","(6.0, 13.0, 8.984615384615385)","(6.0, 12.0, 9.810526315789474)","(1.5, 1.89, 1.6748275862068964)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 144.4)","(6.5, 9.6, 8.35)"
15-12-2022 15:10:53.563631,"(13.0, 30.0, 24.0)","(6.0, 13.0, 8.984615384615385)","(6.0, 12.0, 9.810526315789474)","(1.5, 1.89, 1.6748275862068964)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 144.4)","(6.5, 9.6, 8.35)"
15-12-2022 15:10:54.559480,"(13.0, 30.0, 24.0)","(6.0, 13.0, 8.984615384615385)","(6.0, 12.0, 9.810526315789474)","(1.5, 1.89, 1.6748275862068964)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 144.4)","(6.5, 9.6, 8.35)"
15-12-2022 15:10:55.712786,"(13.0, 30.0, 24.0)","(6.0, 13.0, 8.984615384615385)","(6.0, 12.0, 9.810526315789474)","(1.5, 1.89, 1.66125)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 144.4)","(6.5, 9.6, 10.0)"
15-12-2022 15:10:56.787808,"(13.0, 30.0, 24.0)","(6.0, 13.0, 8.984615384615385)","(6.0, 12.0, 9.810526315789474)","(1.5, 1.88, 1.6525)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 144.4)","(6.5, 11.5, 9.0)"
15-12-2022 15:10:57.792537,"(13.0, 30.0, 24.0)","(6.0, 13.0, 8.984615384615385)","(6.0, 12.0, 9.810526315789474)","(1.5, 1.88, 1.6525)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 144.4)","(6.5, 11.0, 9.0)"
15-12-2022 15:10:58.764064,"(13.0, 30.0, 24.0)","(6.0, 13.0, 8.984615384615385)","(6.0, 12.0, 9.810526315789474)","(1.5, 1.87, 1.6700000000000002)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 144.4)","(6.5, 11.0, 9.1)"
15-12-2022 15:10:59.721081,"(13.0, 30.0, 24.0)","(6.0, 13.0, 8.984615384615385)","(6.0, 12.0, 9.810526315789474)","(1.5, 1.86, 1.7002777777777778)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 144.4)","(6.5, 11.0, 8.942857142857143)"
15-12-2022 15:11:00.719344,"(13.0, 30.0, 24.0)","(6.0, 13.0, 8.984615384615385)","(6.0, 12.0, 9.810526315789474)","(1.5, 1.86, 1.7002777777777778)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 144.4)","(6.5, 11.0, 8.942857142857143)"
15-12-2022 15:11:01.702372,"(13.0, 30.0, 24.0)","(6.0, 13.0, 8.418181818181818)","(6.0, 12.0, 9.810526315789474)","(1.5, 1.86, 1.7002777777777778)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 144.4)","(6.5, 11.0, 8.942857142857143)"
15-12-2022 15:11:02.634701,"(13.0, 30.0, 24.0)","(6.0, 13.0, 8.418181818181818)","(6.0, 12.0, 9.810526315789474)","(1.5, 1.86, 1.7002777777777778)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 144.4)","(6.5, 11.0, 8.942857142857143)"
15-12-2022 15:11:03.697451,"(13.0, 30.0, 24.0)","(6.0, 13.0, 8.418181818181818)","(6.0, 12.0, 9.810526315789474)","(1.5, 1.86, 1.7002777777777778)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 144.4)","(6.5, 11.0, 9.3)"
15-12-2022 15:11:04.732699,"(13.0, 30.0, 24.0)","(6.0, 13.0, 8.418181818181818)","(6.0, 12.0, 9.810526315789474)","(1.5, 1.86, 1.7002777777777778)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 144.4)","(6.5, 11.0, 9.3)"
15-12-2022 15:11:05.812918,"(13.0, 30.0, 24.0)","(6.0, 13.0, 8.418181818181818)","(6.0, 12.0, 9.810526315789474)","(1.5, 1.86, 1.7002777777777778)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 144.4)","(6.5, 11.0, 9.3)"
15-12-2022 15:11:06.874719,"(13.0, 30.0, 24.0)","(6.0, 13.0, 8.418181818181818)","(6.0, 12.0, 9.810526315789474)","(1.5, 1.86, 1.7002777777777778)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 144.4)","(6.5, 11.0, 9.3)"
15-12-2022 15:11:07.975994,"(13.0, 30.0, 24.0)","(6.0, 13.0, 8.418181818181818)","(6.0, 12.0, 9.810526315789474)","(1.5, 1.86, 1.7002777777777778)","(14.0, 36.0, 20.642857142857142)","(41.0, 310.0, 144.4)","(6.5, 11.0, 9.3)"
