,Shes Our Cruze,Piazza Farnese,Urana Lot,Cry Wolf,Shanes Pick,Perfect Pacific,Tarantula
07-12-2022 19:56:54.330819,"(21.0, 250.0, 123.71428571428572)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.2, 7.1)","(1.7, 2.1, 2.000769230769231)","(21.0, 140.0, 71.0)","(4.2, 5.4, 5.12)","(6.5, 22.0, 21.38888888888889)"
07-12-2022 19:56:55.528231,"(21.0, 250.0, 123.71428571428572)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.2, 7.1)","(1.7, 2.1, 2.000769230769231)","(21.0, 140.0, 71.0)","(4.2, 5.4, 5.12)","(6.5, 22.0, 21.38888888888889)"
07-12-2022 19:56:56.652123,"(21.0, 250.0, 123.71428571428572)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.2, 7.1)","(1.7, 2.1, 2.000769230769231)","(21.0, 140.0, 71.0)","(4.2, 5.4, 5.12)","(6.5, 22.0, 21.38888888888889)"
07-12-2022 19:56:57.865586,"(21.0, 250.0, 123.71428571428572)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.2, 7.1)","(1.7, 2.1, 2.000769230769231)","(21.0, 140.0, 71.0)","(4.2, 5.4, 5.12)","(6.5, 22.0, 21.1875)"
07-12-2022 19:56:59.047566,"(21.0, 250.0, 123.71428571428572)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.2, 7.1)","(1.7, 2.1, 2.000769230769231)","(21.0, 140.0, 71.0)","(4.2, 5.4, 5.12)","(6.5, 22.0, 21.1875)"
07-12-2022 19:57:00.196719,"(21.0, 250.0, 123.71428571428572)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.2, 7.1)","(1.7, 2.1, 2.000769230769231)","(21.0, 140.0, 71.0)","(4.2, 5.4, 5.12)","(6.5, 22.0, 21.1875)"
07-12-2022 19:57:01.303743,"(21.0, 250.0, 123.71428571428572)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.2, 7.1)","(1.7, 2.1, 1.8836065573770493)","(21.0, 140.0, 71.0)","(4.2, 5.4, 5.12)","(6.5, 22.0, 21.1875)"
07-12-2022 19:57:02.529551,"(21.0, 250.0, 54.44444444444444)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.2, 7.1)","(1.7, 2.1, 1.9728205128205127)","(21.0, 140.0, 71.0)","(4.2, 5.4, 5.12)","(6.5, 22.0, 20.125)"
07-12-2022 19:57:03.802178,"(21.0, 250.0, 54.44444444444444)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.2, 7.1)","(1.7, 2.08, 1.8086666666666666)","(21.0, 140.0, 71.0)","(4.2, 5.4, 5.12)","(6.5, 21.0, 20.125)"
07-12-2022 19:57:05.017605,"(21.0, 250.0, 54.44444444444444)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.2, 7.1)","(1.7, 2.08, 1.8086666666666666)","(21.0, 140.0, 71.0)","(4.2, 5.4, 5.12)","(6.5, 21.0, 20.125)"
07-12-2022 19:57:06.223438,"(21.0, 250.0, 54.44444444444444)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.2, 7.1)","(1.7, 2.08, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 5.12)","(6.5, 21.0, 20.125)"
07-12-2022 19:57:07.466343,"(21.0, 250.0, 54.44444444444444)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.2, 7.1)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 5.12)","(6.5, 21.0, 19.125)"
07-12-2022 19:57:08.994327,"(21.0, 250.0, 54.44444444444444)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.2, 7.1)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 5.12)","(6.5, 21.0, 20.0625)"
07-12-2022 19:57:10.385948,"(21.0, 250.0, 54.44444444444444)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.2, 7.1)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 5.12)","(6.5, 21.0, 20.0625)"
07-12-2022 19:57:11.604821,"(21.0, 250.0, 54.44444444444444)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.2, 7.1)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 5.12)","(6.5, 21.0, 20.0625)"
07-12-2022 19:57:12.791383,"(21.0, 250.0, 54.44444444444444)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.2, 7.1)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 5.12)","(6.5, 21.0, 20.0625)"
07-12-2022 19:57:13.961588,"(21.0, 250.0, 54.44444444444444)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.2, 7.1)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 5.12)","(6.5, 21.0, 19.375)"
07-12-2022 19:57:15.102949,"(21.0, 250.0, 54.44444444444444)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.2, 7.1)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 5.12)","(6.5, 21.0, 19.5)"
07-12-2022 19:57:16.198526,"(21.0, 250.0, 54.44444444444444)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.2, 7.1)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 5.12)","(6.5, 21.0, 19.625)"
07-12-2022 19:57:17.395455,"(21.0, 250.0, 54.44444444444444)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.2, 7.1)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 5.12)","(6.5, 21.0, 19.625)"
07-12-2022 19:57:18.643562,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.2, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 5.12)","(6.5, 21.0, 19.625)"
07-12-2022 19:57:19.929366,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 5.12)","(6.5, 21.0, 21.1875)"
07-12-2022 19:57:21.157827,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 5.12)","(6.5, 22.0, 21.1875)"
07-12-2022 19:57:22.311841,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 5.12)","(6.5, 22.0, 21.1875)"
07-12-2022 19:57:23.460269,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 5.12)","(6.5, 22.0, 21.1875)"
07-12-2022 19:57:24.626342,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 5.12)","(6.5, 22.0, 21.1875)"
07-12-2022 19:57:25.863294,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 5.12)","(6.5, 22.0, 21.1875)"
07-12-2022 19:57:27.086008,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 5.12)","(6.5, 22.0, 21.1875)"
07-12-2022 19:57:28.230631,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 5.12)","(6.5, 22.0, 21.1875)"
07-12-2022 19:57:29.302957,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 5.12)","(6.5, 22.0, 21.1875)"
07-12-2022 19:57:30.466479,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 5.12)","(6.5, 22.0, 21.1875)"
07-12-2022 19:57:31.621684,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 5.12)","(6.5, 22.0, 21.1875)"
07-12-2022 19:57:32.856872,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 5.12)","(6.5, 22.0, 21.1875)"
07-12-2022 19:57:34.186191,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 5.12)","(6.5, 22.0, 21.1875)"
07-12-2022 19:57:35.634502,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.430769230769231)","(6.5, 22.0, 20.166666666666668)"
07-12-2022 19:57:36.990936,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.430769230769231)","(6.5, 22.0, 20.166666666666668)"
07-12-2022 19:57:38.259348,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.1625)","(6.5, 22.0, 20.166666666666668)"
07-12-2022 19:57:39.476863,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.1625)","(6.5, 22.0, 20.166666666666668)"
07-12-2022 19:57:40.626130,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.1625)","(6.5, 22.0, 20.166666666666668)"
07-12-2022 19:57:41.677808,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.1625)","(6.5, 22.0, 20.166666666666668)"
07-12-2022 19:57:42.853545,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.1625)","(6.5, 22.0, 20.166666666666668)"
07-12-2022 19:57:44.083220,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.1625)","(6.5, 22.0, 20.166666666666668)"
07-12-2022 19:57:45.194432,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.1625)","(6.5, 22.0, 20.166666666666668)"
07-12-2022 19:57:46.285765,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.1625)","(6.5, 22.0, 20.166666666666668)"
07-12-2022 19:57:47.444981,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.1625)","(6.5, 22.0, 20.166666666666668)"
07-12-2022 19:57:48.688035,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.41)","(6.5, 22.0, 20.166666666666668)"
07-12-2022 19:57:49.867396,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.41)","(6.5, 22.0, 20.166666666666668)"
07-12-2022 19:57:50.944216,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.41)","(6.5, 22.0, 20.166666666666668)"
07-12-2022 19:57:52.012335,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.41)","(6.5, 22.0, 20.166666666666668)"
07-12-2022 19:57:53.376586,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.41)","(6.5, 22.0, 20.166666666666668)"
07-12-2022 19:57:54.721951,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.41)","(6.5, 22.0, 20.166666666666668)"
07-12-2022 19:57:55.976312,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.41)","(6.5, 22.0, 21.444444444444443)"
07-12-2022 19:57:57.134028,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.41)","(6.5, 22.0, 21.444444444444443)"
07-12-2022 19:57:58.363750,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.41)","(6.5, 22.0, 21.444444444444443)"
07-12-2022 19:57:59.582346,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.41)","(6.5, 22.0, 21.444444444444443)"
07-12-2022 19:58:00.680768,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.292307692307692)","(6.5, 22.0, 20.9375)"
07-12-2022 19:58:01.695411,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.2375)","(6.5, 22.0, 20.9375)"
07-12-2022 19:58:02.875072,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.470000000000001)","(6.5, 22.0, 20.9375)"
07-12-2022 19:58:04.108388,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.470000000000001)","(6.5, 22.0, 20.9375)"
07-12-2022 19:58:05.270600,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.2375)","(6.5, 22.0, 20.9375)"
07-12-2022 19:58:06.290250,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.2375)","(6.5, 22.0, 20.9375)"
07-12-2022 19:58:07.474498,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.2375)","(6.5, 22.0, 20.0625)"
07-12-2022 19:58:08.655657,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.2375)","(6.5, 21.0, 20.0625)"
07-12-2022 19:58:09.830490,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.2375)","(6.5, 21.0, 20.0625)"
07-12-2022 19:58:10.968588,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.2375)","(6.5, 21.0, 20.0625)"
07-12-2022 19:58:12.106846,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.2375)","(6.5, 21.0, 20.0625)"
07-12-2022 19:58:13.227627,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.2375)","(6.5, 21.0, 20.0625)"
07-12-2022 19:58:14.295743,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.2375)","(6.5, 21.0, 20.0625)"
07-12-2022 19:58:15.408548,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.2375)","(6.5, 21.0, 19.5)"
07-12-2022 19:58:16.615646,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.2375)","(6.5, 21.0, 19.5)"
07-12-2022 19:58:17.739259,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.2375)","(6.5, 21.0, 19.5)"
07-12-2022 19:58:18.915660,"(21.0, 250.0, 56.22222222222222)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.2375)","(6.5, 21.0, 20.25)"
07-12-2022 19:58:20.096247,"(21.0, 250.0, 75.6)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.2375)","(6.5, 22.0, 20.25)"
07-12-2022 19:58:21.255380,"(21.0, 250.0, 75.6)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.2375)","(6.5, 22.0, 20.25)"
07-12-2022 19:58:22.427147,"(21.0, 250.0, 75.6)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.2375)","(6.5, 22.0, 20.25)"
07-12-2022 19:58:23.604359,"(21.0, 250.0, 75.6)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.2375)","(6.5, 22.0, 20.25)"
07-12-2022 19:58:24.666738,"(21.0, 250.0, 75.6)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.2375)","(6.5, 22.0, 20.25)"
07-12-2022 19:58:25.873335,"(21.0, 250.0, 75.6)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.2375)","(6.5, 22.0, 20.25)"
07-12-2022 19:58:27.086723,"(21.0, 250.0, 75.6)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.2375)","(6.5, 22.0, 20.25)"
07-12-2022 19:58:28.320157,"(21.0, 250.0, 75.6)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.2375)","(6.5, 22.0, 20.25)"
07-12-2022 19:58:29.343852,"(21.0, 250.0, 75.6)","(21.0, 220.0, 95.28571428571429)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.2375)","(6.5, 22.0, 20.25)"
07-12-2022 19:58:30.399553,"(21.0, 250.0, 75.6)","(21.0, 210.0, 179.33333333333334)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.2375)","(6.5, 22.0, 20.25)"
07-12-2022 19:58:31.612430,"(21.0, 250.0, 75.6)","(21.0, 210.0, 179.33333333333334)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.2375)","(6.5, 22.0, 20.25)"
07-12-2022 19:58:32.801228,"(21.0, 250.0, 75.6)","(21.0, 210.0, 179.33333333333334)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.2375)","(6.5, 22.0, 20.25)"
07-12-2022 19:58:34.015930,"(21.0, 250.0, 75.6)","(21.0, 210.0, 179.33333333333334)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.2375)","(6.5, 22.0, 20.25)"
07-12-2022 19:58:35.151571,"(21.0, 250.0, 75.6)","(21.0, 210.0, 179.33333333333334)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.2375)","(6.5, 22.0, 20.5)"
07-12-2022 19:58:36.307343,"(21.0, 250.0, 75.6)","(21.0, 210.0, 179.33333333333334)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.2375)","(6.5, 22.0, 20.166666666666668)"
07-12-2022 19:58:37.440521,"(21.0, 250.0, 75.6)","(21.0, 210.0, 179.33333333333334)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.2375)","(6.5, 22.0, 20.166666666666668)"
07-12-2022 19:58:38.621358,"(21.0, 250.0, 75.6)","(21.0, 210.0, 179.33333333333334)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.2375)","(6.5, 22.0, 20.166666666666668)"
07-12-2022 19:58:39.801118,"(21.0, 250.0, 75.6)","(21.0, 210.0, 179.33333333333334)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.2375)","(6.5, 22.0, 20.166666666666668)"
07-12-2022 19:58:40.932812,"(21.0, 250.0, 75.6)","(21.0, 210.0, 179.33333333333334)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.2375)","(6.5, 22.0, 20.166666666666668)"
07-12-2022 19:58:42.149238,"(21.0, 250.0, 75.6)","(21.0, 210.0, 179.33333333333334)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.2375)","(6.5, 22.0, 20.166666666666668)"
07-12-2022 19:58:43.246963,"(21.0, 250.0, 75.6)","(21.0, 210.0, 179.33333333333334)","(4.6, 9.6, 7.3)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.2375)","(6.5, 22.0, 20.166666666666668)"
07-12-2022 19:58:44.407694,"(21.0, 250.0, 125.42857142857143)","(21.0, 210.0, 179.33333333333334)","(4.6, 9.6, 8.1)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.2375)","(6.5, 22.0, 20.166666666666668)"
07-12-2022 19:58:45.537730,"(21.0, 250.0, 77.2)","(21.0, 210.0, 179.33333333333334)","(4.6, 9.6, 8.1)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.2375)","(6.5, 22.0, 20.166666666666668)"
07-12-2022 19:58:46.737685,"(21.0, 250.0, 77.2)","(21.0, 210.0, 179.33333333333334)","(4.6, 9.6, 8.1)","(1.7, 2.06, 1.9433333333333334)","(21.0, 140.0, 71.0)","(4.2, 5.4, 4.2375)","(6.5, 22.0, 20.166666666666668)"
