,El Fernanda,Why Not Bryce,Rear View Mirror,Four Aces,Green Can Lad,Team Staffing,No Tax,Billy Bob Jordan
07-12-2022 19:51:23.352522,"(5.0, 13.0, 9.133333333333333)","(8.5, 14.5, 13.90909090909091)","(3.0, 3.9, 3.387272727272727)","(11.0, 22.0, 19.5)","(10.0, 19.0, 15.6)","(3.8, 6.2, 5.95)","(10.0, 18.0, 16.375)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:51:24.397427,"(5.0, 13.0, 9.133333333333333)","(8.5, 14.5, 13.90909090909091)","(3.0, 3.9, 3.387272727272727)","(11.0, 22.0, 19.5)","(10.0, 19.0, 15.6)","(3.8, 6.2, 5.95)","(10.0, 18.0, 16.375)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:51:25.559234,"(5.0, 13.0, 9.133333333333333)","(8.5, 14.5, 13.90909090909091)","(3.0, 3.9, 3.387272727272727)","(11.0, 22.0, 19.5)","(10.0, 19.0, 15.6)","(3.8, 6.2, 5.95)","(10.0, 18.0, 16.375)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:51:26.811999,"(5.0, 13.0, 9.133333333333333)","(8.5, 14.5, 13.90909090909091)","(3.0, 3.9, 3.387272727272727)","(11.0, 22.0, 19.5)","(10.0, 19.0, 15.6)","(3.8, 6.2, 5.95)","(10.0, 18.0, 16.375)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:51:28.041389,"(5.0, 13.0, 9.133333333333333)","(8.5, 14.5, 13.90909090909091)","(3.0, 3.9, 3.387272727272727)","(11.0, 22.0, 19.5)","(10.0, 19.0, 15.6)","(3.8, 6.2, 5.95)","(10.0, 18.0, 16.375)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:51:29.229567,"(5.0, 13.0, 9.133333333333333)","(8.5, 14.5, 13.90909090909091)","(3.0, 3.9, 3.387272727272727)","(11.0, 22.0, 19.5)","(10.0, 19.0, 15.6)","(3.8, 6.2, 5.95)","(10.0, 18.0, 16.375)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:51:30.410841,"(5.0, 13.0, 9.133333333333333)","(8.5, 14.5, 13.90909090909091)","(3.0, 3.9, 3.387272727272727)","(11.0, 22.0, 19.5)","(10.0, 19.0, 15.6)","(3.8, 6.2, 5.95)","(10.0, 18.0, 16.375)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:51:31.527515,"(5.0, 13.0, 9.133333333333333)","(8.5, 14.5, 13.90909090909091)","(3.0, 3.9, 3.387272727272727)","(11.0, 22.0, 19.5)","(10.0, 19.0, 15.6)","(3.8, 6.2, 5.95)","(10.0, 18.0, 16.375)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:51:32.628831,"(5.0, 13.0, 9.133333333333333)","(8.5, 14.5, 13.90909090909091)","(3.0, 3.9, 3.387272727272727)","(11.0, 22.0, 19.5)","(10.0, 19.0, 15.6)","(3.8, 6.2, 5.95)","(10.0, 18.0, 16.375)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:51:33.783560,"(5.0, 13.0, 9.133333333333333)","(8.5, 14.5, 13.90909090909091)","(3.0, 3.9, 3.387272727272727)","(11.0, 22.0, 19.5)","(10.0, 19.0, 15.6)","(3.8, 6.2, 5.95)","(10.0, 18.0, 16.375)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:51:34.954379,"(5.0, 13.0, 9.133333333333333)","(8.5, 14.5, 13.90909090909091)","(3.0, 3.9, 3.387272727272727)","(11.0, 22.0, 19.5)","(10.0, 19.0, 15.6)","(3.8, 6.2, 5.95)","(10.0, 18.0, 16.375)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:51:36.143974,"(5.0, 13.0, 9.133333333333333)","(8.5, 14.5, 13.90909090909091)","(3.0, 3.9, 3.387272727272727)","(11.0, 22.0, 19.5)","(10.0, 19.0, 15.6)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:51:37.254005,"(5.0, 13.0, 9.133333333333333)","(8.5, 14.5, 13.90909090909091)","(3.0, 3.9, 3.387272727272727)","(11.0, 22.0, 19.5)","(10.0, 19.0, 15.6)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:51:38.430696,"(5.0, 13.0, 9.133333333333333)","(8.5, 14.5, 13.90909090909091)","(3.0, 3.9, 3.387272727272727)","(11.0, 22.0, 19.5)","(10.0, 19.0, 15.6)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:51:39.627638,"(5.0, 13.0, 9.133333333333333)","(8.5, 14.5, 13.90909090909091)","(3.0, 3.9, 3.387272727272727)","(11.0, 22.0, 19.5)","(10.0, 19.0, 15.6)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:51:40.799186,"(5.0, 13.0, 9.133333333333333)","(8.5, 14.5, 13.90909090909091)","(3.0, 3.9, 3.387272727272727)","(11.0, 22.0, 19.5)","(10.0, 19.0, 15.6)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:51:42.048440,"(5.0, 13.0, 9.133333333333333)","(8.5, 14.5, 13.90909090909091)","(3.0, 3.9, 3.387272727272727)","(11.0, 22.0, 19.5)","(10.0, 19.0, 15.6)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:51:43.247281,"(5.0, 13.0, 9.133333333333333)","(8.5, 14.5, 13.90909090909091)","(3.0, 3.9, 3.387272727272727)","(11.0, 22.0, 19.5)","(10.0, 19.0, 15.6)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:51:44.456213,"(5.0, 13.0, 9.133333333333333)","(8.5, 14.5, 13.90909090909091)","(3.0, 3.9, 3.387272727272727)","(11.0, 22.0, 19.5)","(10.0, 19.0, 15.6)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:51:45.629549,"(5.0, 13.0, 9.133333333333333)","(8.5, 14.5, 13.90909090909091)","(3.0, 3.9, 3.387272727272727)","(11.0, 22.0, 19.5)","(10.0, 19.0, 15.6)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:51:46.698429,"(5.0, 13.0, 9.133333333333333)","(8.5, 14.5, 13.90909090909091)","(3.0, 3.9, 3.387272727272727)","(11.0, 22.0, 19.5)","(10.0, 19.0, 15.6)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:51:47.799174,"(5.0, 13.0, 9.133333333333333)","(8.5, 14.5, 13.90909090909091)","(3.0, 3.9, 3.387272727272727)","(11.0, 22.0, 19.5)","(10.0, 19.0, 15.6)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:51:48.938546,"(5.0, 13.0, 9.133333333333333)","(8.5, 14.5, 13.90909090909091)","(3.0, 3.9, 3.387272727272727)","(11.0, 22.0, 19.5)","(10.0, 19.0, 15.6)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:51:50.175816,"(5.0, 13.0, 9.133333333333333)","(8.5, 14.5, 13.90909090909091)","(3.0, 3.9, 3.387272727272727)","(11.0, 22.0, 19.5)","(10.0, 19.0, 15.6)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:51:51.444162,"(5.0, 13.0, 9.133333333333333)","(8.5, 14.5, 13.90909090909091)","(3.0, 3.9, 3.387272727272727)","(11.0, 22.0, 19.5)","(10.0, 19.0, 15.6)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:51:52.551221,"(5.0, 13.0, 9.133333333333333)","(8.5, 14.5, 13.90909090909091)","(3.0, 3.9, 3.387272727272727)","(11.0, 22.0, 19.5)","(10.0, 19.0, 15.6)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:51:53.662685,"(5.0, 13.0, 9.133333333333333)","(8.5, 14.5, 13.90909090909091)","(3.0, 3.9, 3.387272727272727)","(11.0, 22.0, 19.5)","(10.0, 19.0, 15.6)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:51:54.746248,"(5.0, 13.0, 9.133333333333333)","(8.5, 14.5, 13.90909090909091)","(3.0, 3.9, 3.387272727272727)","(11.0, 22.0, 19.5)","(10.0, 19.0, 15.6)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:51:56.019816,"(5.0, 13.0, 9.133333333333333)","(8.5, 14.5, 13.90909090909091)","(3.0, 3.9, 3.387272727272727)","(11.0, 22.0, 19.5)","(10.0, 19.0, 15.6)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:51:57.394735,"(5.0, 13.0, 9.133333333333333)","(8.5, 14.5, 13.90909090909091)","(3.0, 3.9, 3.387272727272727)","(11.0, 22.0, 19.5)","(10.0, 19.0, 15.6)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:51:58.804416,"(5.0, 13.0, 9.133333333333333)","(8.5, 14.5, 13.90909090909091)","(3.0, 3.9, 3.387272727272727)","(11.0, 22.0, 19.5)","(10.0, 19.0, 15.6)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:52:00.109633,"(5.0, 13.0, 9.133333333333333)","(8.5, 14.5, 13.90909090909091)","(3.0, 3.9, 3.387272727272727)","(11.0, 22.0, 19.5)","(10.0, 19.0, 15.6)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:52:01.460161,"(5.0, 13.0, 9.133333333333333)","(8.5, 14.5, 13.90909090909091)","(3.0, 3.9, 3.387272727272727)","(11.0, 22.0, 19.5)","(10.0, 19.0, 15.6)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:52:02.789328,"(5.0, 11.5, 8.275)","(8.5, 14.5, 13.90909090909091)","(3.0, 3.9, 3.387272727272727)","(11.0, 22.0, 19.5)","(10.0, 19.0, 15.6)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:52:03.980475,"(5.0, 11.5, 8.275)","(8.5, 14.5, 13.90909090909091)","(3.0, 3.9, 3.387272727272727)","(11.0, 22.0, 19.5)","(10.0, 19.0, 15.6)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:52:05.240359,"(5.0, 11.5, 8.275)","(8.5, 14.5, 13.90909090909091)","(3.0, 3.9, 3.387272727272727)","(11.0, 22.0, 19.5)","(10.0, 19.0, 15.6)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:52:06.513279,"(5.0, 11.5, 8.275)","(8.5, 14.5, 13.90909090909091)","(3.0, 3.9, 3.387272727272727)","(11.0, 22.0, 19.5)","(10.0, 19.0, 15.6)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:52:07.693571,"(5.0, 11.5, 8.275)","(8.5, 14.5, 13.90909090909091)","(3.0, 3.9, 3.387272727272727)","(11.0, 22.0, 19.5)","(10.0, 19.0, 15.6)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:52:09.187960,"(5.0, 11.5, 8.275)","(8.5, 14.5, 13.90909090909091)","(3.0, 3.9, 3.387272727272727)","(11.0, 22.0, 19.5)","(10.0, 19.0, 15.6)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:52:10.583625,"(5.0, 11.5, 8.275)","(8.5, 14.5, 13.90909090909091)","(3.0, 3.9, 3.387272727272727)","(11.0, 22.0, 19.5)","(10.0, 19.0, 15.6)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:52:12.074610,"(5.0, 11.5, 8.275)","(8.5, 14.5, 13.90909090909091)","(3.0, 3.9, 3.387272727272727)","(11.0, 22.0, 19.5)","(10.0, 19.0, 15.6)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:52:13.253489,"(5.0, 11.5, 8.275)","(8.5, 14.5, 13.90909090909091)","(3.0, 3.9, 3.387272727272727)","(11.0, 22.0, 19.5)","(10.0, 19.0, 15.6)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:52:14.553015,"(5.0, 13.0, 12.355555555555554)","(8.5, 14.5, 13.90909090909091)","(3.0, 3.9, 3.387272727272727)","(11.0, 22.0, 19.5)","(10.0, 19.0, 15.6)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:52:15.821033,"(5.0, 13.0, 12.355555555555554)","(8.5, 14.5, 13.90909090909091)","(3.0, 3.9, 3.387272727272727)","(11.0, 22.0, 19.5)","(10.0, 19.0, 15.6)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:52:17.104652,"(5.0, 13.0, 11.2)","(8.5, 14.5, 13.90909090909091)","(3.0, 3.9, 3.387272727272727)","(11.0, 22.0, 18.75)","(10.0, 19.0, 12.954545454545455)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 11.200000000000001)"
07-12-2022 19:52:18.496305,"(5.0, 13.5, 10.353333333333333)","(8.5, 14.5, 10.826086956521738)","(3.0, 3.85, 3.3645454545454547)","(11.0, 21.0, 18.75)","(10.0, 19.5, 16.8)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 11.200000000000001)"
07-12-2022 19:52:19.792000,"(5.0, 13.5, 9.566666666666666)","(8.5, 14.5, 10.826086956521738)","(3.0, 3.85, 3.3645454545454547)","(11.0, 21.0, 18.75)","(10.0, 19.5, 16.8)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 11.200000000000001)"
07-12-2022 19:52:20.990488,"(5.0, 13.5, 9.566666666666666)","(8.5, 14.5, 10.826086956521738)","(3.0, 3.85, 3.3645454545454547)","(11.0, 21.0, 18.75)","(10.0, 19.5, 16.8)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 11.200000000000001)"
07-12-2022 19:52:22.143766,"(5.0, 13.5, 9.566666666666666)","(8.5, 14.5, 10.826086956521738)","(3.0, 3.85, 3.3645454545454547)","(11.0, 21.0, 18.75)","(10.0, 19.5, 16.8)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 11.200000000000001)"
07-12-2022 19:52:23.341761,"(5.0, 13.5, 9.566666666666666)","(8.5, 14.5, 10.826086956521738)","(3.0, 3.85, 3.3645454545454547)","(11.0, 21.0, 16.125)","(10.0, 19.5, 16.8)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 11.200000000000001)"
07-12-2022 19:52:24.562374,"(5.0, 15.0, 10.559999999999999)","(8.5, 14.5, 10.826086956521738)","(3.0, 3.85, 3.3645454545454547)","(11.0, 23.0, 16.88888888888889)","(10.0, 19.5, 16.8)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 11.200000000000001)"
07-12-2022 19:52:25.826476,"(5.0, 19.0, 12.16)","(8.5, 14.5, 10.826086956521738)","(3.0, 3.85, 3.3645454545454547)","(11.0, 23.0, 16.88888888888889)","(10.0, 19.5, 16.8)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 11.200000000000001)"
07-12-2022 19:52:27.073320,"(5.0, 19.0, 12.16)","(8.5, 14.5, 10.826086956521738)","(3.0, 3.85, 3.3645454545454547)","(11.0, 23.0, 16.88888888888889)","(10.0, 19.5, 16.8)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 11.200000000000001)"
07-12-2022 19:52:28.329996,"(5.0, 19.0, 12.16)","(8.5, 14.5, 10.826086956521738)","(3.0, 3.85, 3.3645454545454547)","(11.0, 23.0, 16.88888888888889)","(10.0, 19.5, 16.8)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 11.200000000000001)"
07-12-2022 19:52:29.550699,"(5.0, 19.0, 12.16)","(8.5, 14.5, 10.826086956521738)","(3.0, 3.85, 3.3645454545454547)","(11.0, 23.0, 16.88888888888889)","(10.0, 19.5, 16.8)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 11.200000000000001)"
07-12-2022 19:52:30.703354,"(5.0, 15.0, 12.533333333333333)","(8.5, 14.5, 10.826086956521738)","(3.0, 3.85, 3.3645454545454547)","(11.0, 23.0, 16.88888888888889)","(10.0, 19.5, 16.8)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 11.200000000000001)"
07-12-2022 19:52:32.060235,"(5.0, 15.0, 12.533333333333333)","(8.5, 14.5, 10.826086956521738)","(3.0, 3.85, 3.3645454545454547)","(11.0, 23.0, 16.88888888888889)","(10.0, 19.5, 16.8)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 11.200000000000001)"
07-12-2022 19:52:33.342785,"(5.0, 15.0, 12.533333333333333)","(8.5, 14.5, 10.826086956521738)","(3.0, 3.85, 3.3645454545454547)","(11.0, 23.0, 16.88888888888889)","(10.0, 19.5, 16.8)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 11.200000000000001)"
07-12-2022 19:52:34.614453,"(5.0, 15.0, 12.533333333333333)","(8.5, 14.5, 10.826086956521738)","(3.0, 3.85, 3.3645454545454547)","(11.0, 23.0, 16.88888888888889)","(10.0, 19.5, 16.8)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 11.200000000000001)"
07-12-2022 19:52:36.036018,"(5.0, 15.0, 12.533333333333333)","(8.5, 14.5, 10.826086956521738)","(3.0, 3.85, 3.3645454545454547)","(11.0, 23.0, 16.88888888888889)","(10.0, 19.5, 16.8)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 11.200000000000001)"
07-12-2022 19:52:37.396767,"(5.0, 15.0, 13.8)","(8.5, 14.5, 10.826086956521738)","(3.0, 3.85, 3.3645454545454547)","(11.0, 23.0, 16.88888888888889)","(10.0, 19.5, 16.8)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 11.200000000000001)"
07-12-2022 19:52:38.740774,"(5.0, 15.0, 13.8)","(8.5, 14.5, 10.826086956521738)","(3.0, 3.85, 3.3645454545454547)","(11.0, 23.0, 16.88888888888889)","(10.0, 19.5, 16.8)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 11.200000000000001)"
07-12-2022 19:52:39.911105,"(5.0, 15.0, 13.8)","(8.5, 14.5, 10.826086956521738)","(3.0, 3.85, 3.3645454545454547)","(11.0, 23.0, 16.88888888888889)","(10.0, 19.5, 16.8)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 11.200000000000001)"
07-12-2022 19:52:41.229488,"(5.0, 15.0, 13.8)","(8.5, 14.5, 10.826086956521738)","(3.0, 3.85, 3.3645454545454547)","(11.0, 23.0, 16.88888888888889)","(10.0, 19.5, 16.8)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 11.200000000000001)"
07-12-2022 19:52:42.515309,"(5.0, 15.0, 9.8)","(8.5, 14.5, 12.642857142857142)","(3.0, 3.85, 3.3645454545454547)","(11.0, 23.0, 16.88888888888889)","(10.0, 19.5, 16.8)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:52:43.769503,"(5.0, 15.0, 9.8)","(8.5, 14.5, 12.642857142857142)","(3.0, 3.85, 3.3645454545454547)","(11.0, 23.0, 16.88888888888889)","(10.0, 19.5, 16.8)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:52:45.131957,"(5.0, 15.0, 9.8)","(8.5, 14.5, 12.642857142857142)","(3.0, 3.85, 3.3645454545454547)","(11.0, 23.0, 16.88888888888889)","(10.0, 19.5, 16.8)","(3.8, 6.2, 5.95)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:52:46.416887,"(5.0, 15.0, 9.8)","(8.5, 14.5, 12.642857142857142)","(3.0, 3.85, 4.087272727272728)","(11.0, 23.0, 16.88888888888889)","(10.0, 19.5, 16.8)","(3.8, 6.2, 5.32)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:52:47.654174,"(5.0, 17.0, 8.425)","(8.5, 14.5, 12.642857142857142)","(3.0, 4.2, 4.087272727272728)","(11.0, 23.0, 16.88888888888889)","(10.0, 19.5, 16.8)","(3.8, 5.5, 5.32)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:52:48.907990,"(5.0, 18.0, 8.1)","(8.5, 14.5, 12.642857142857142)","(3.0, 4.2, 4.111428571428572)","(11.0, 23.0, 16.88888888888889)","(10.0, 19.5, 16.8)","(3.8, 5.5, 5.32)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:52:50.191207,"(5.0, 18.0, 8.1)","(8.5, 14.5, 12.642857142857142)","(3.0, 4.6, 4.482857142857142)","(11.0, 23.0, 16.88888888888889)","(10.0, 19.5, 16.8)","(3.8, 5.5, 5.32)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:52:51.465199,"(5.0, 19.0, 13.100000000000001)","(8.5, 14.5, 12.642857142857142)","(3.0, 4.6, 4.482857142857142)","(11.0, 23.0, 16.88888888888889)","(10.0, 19.5, 16.8)","(3.8, 5.5, 5.32)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:52:52.772318,"(5.0, 19.0, 13.100000000000001)","(8.5, 14.5, 12.642857142857142)","(3.0, 4.6, 4.482857142857142)","(11.0, 23.0, 16.88888888888889)","(10.0, 19.5, 16.8)","(3.8, 5.5, 5.5)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:52:54.075692,"(5.0, 19.0, 13.100000000000001)","(8.5, 14.5, 12.642857142857142)","(3.0, 4.6, 4.482857142857142)","(11.0, 23.0, 16.88888888888889)","(10.0, 19.5, 16.8)","(3.8, 5.7, 5.5)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:52:55.346509,"(5.0, 19.0, 13.100000000000001)","(8.5, 14.5, 12.642857142857142)","(3.0, 4.6, 4.482857142857142)","(11.0, 23.0, 16.88888888888889)","(10.0, 19.5, 16.8)","(3.8, 5.7, 5.5)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:52:56.642182,"(5.0, 19.0, 13.100000000000001)","(8.5, 14.5, 12.642857142857142)","(3.0, 4.6, 4.482857142857142)","(11.0, 23.0, 16.88888888888889)","(10.0, 19.5, 16.8)","(3.8, 5.7, 5.5)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:52:57.904877,"(5.0, 19.0, 13.100000000000001)","(8.5, 14.5, 12.642857142857142)","(3.0, 4.6, 4.482857142857142)","(11.0, 23.0, 16.88888888888889)","(10.0, 19.5, 16.8)","(3.8, 5.7, 5.5)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:52:59.121093,"(5.0, 19.0, 13.100000000000001)","(8.5, 14.5, 12.642857142857142)","(3.0, 4.6, 4.482857142857142)","(11.0, 23.0, 16.88888888888889)","(10.0, 19.5, 16.8)","(3.8, 5.7, 5.5)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:53:00.392144,"(5.0, 19.0, 13.100000000000001)","(8.5, 14.5, 12.642857142857142)","(3.0, 4.6, 4.482857142857142)","(11.0, 23.0, 16.88888888888889)","(10.0, 19.5, 16.8)","(3.8, 5.7, 5.5)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:53:01.729527,"(5.0, 19.0, 13.100000000000001)","(8.5, 14.5, 12.642857142857142)","(3.0, 4.6, 4.482857142857142)","(11.0, 23.0, 18.96153846153846)","(10.0, 19.5, 16.8)","(3.8, 5.7, 5.5)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:53:03.079907,"(5.0, 19.0, 13.100000000000001)","(8.5, 14.5, 12.642857142857142)","(3.0, 4.6, 4.482857142857142)","(11.0, 23.0, 16.75)","(10.0, 19.5, 16.8)","(3.8, 5.7, 4.76875)","(10.0, 18.0, 17.1875)","(9.0, 16.0, 13.600000000000001)"
07-12-2022 19:53:04.392008,"(5.0, 19.0, 13.100000000000001)","(8.5, 14.5, 12.642857142857142)","(3.0, 4.6, 4.482857142857142)","(11.0, 23.0, 16.75)","(10.0, 19.5, 16.8)","(3.8, 5.6, 4.88125)","(10.0, 18.0, 13.384615384615385)","(9.0, 16.0, 10.700000000000001)"
07-12-2022 19:53:05.733630,"(5.0, 19.0, 13.100000000000001)","(8.5, 14.5, 12.642857142857142)","(3.0, 4.6, 4.482857142857142)","(11.0, 23.0, 16.75)","(10.0, 19.5, 16.8)","(3.8, 5.8, 5.5)","(10.0, 15.0, 12.9)","(9.0, 14.5, 10.700000000000001)"
07-12-2022 19:53:06.978083,"(5.0, 19.0, 13.100000000000001)","(8.5, 14.5, 12.642857142857142)","(3.0, 4.6, 4.482857142857142)","(11.0, 23.0, 16.75)","(10.0, 19.5, 16.8)","(3.8, 5.7, 4.176470588235294)","(10.0, 15.0, 16.7)","(9.0, 14.5, 10.700000000000001)"
07-12-2022 19:53:08.125896,"(5.0, 19.0, 13.100000000000001)","(8.5, 9.4, 8.777777777777779)","(3.0, 4.6, 4.482857142857142)","(11.0, 23.0, 19.153846153846153)","(10.0, 19.5, 15.0)","(3.8, 4.6, 4.0)","(10.0, 18.0, 16.7)","(9.0, 14.5, 10.700000000000001)"
