,Snowy Rose,Udella Bale,Never Sweet,Julipa Bale,Zipping Newman
09-01-2023 15:39:23.248060,"(5.0, 8.8, 8.100000000000001)","(6.5, 12.5, 12.404761904761905)","(3.7, 4.0, 3.7774193548387096)","(2.6, 2.84, 2.6921739130434785)","(4.2, 6.2, 5.116666666666667)"
09-01-2023 15:39:24.268662,"(5.0, 8.8, 8.100000000000001)","(6.5, 12.5, 12.404761904761905)","(3.7, 4.0, 3.7774193548387096)","(2.6, 2.84, 2.6921739130434785)","(4.2, 6.2, 5.116666666666667)"
09-01-2023 15:39:25.130653,"(5.0, 8.8, 8.100000000000001)","(6.5, 12.5, 12.404761904761905)","(3.7, 4.0, 3.7774193548387096)","(2.6, 2.84, 2.6921739130434785)","(4.2, 6.2, 5.116666666666667)"
09-01-2023 15:39:26.128026,"(5.0, 8.8, 8.100000000000001)","(6.5, 12.5, 12.404761904761905)","(3.7, 4.0, 3.7774193548387096)","(2.6, 2.84, 2.6921739130434785)","(4.2, 6.2, 5.116666666666667)"
09-01-2023 15:39:27.159028,"(5.0, 8.8, 8.100000000000001)","(6.5, 12.5, 12.404761904761905)","(3.7, 4.0, 3.7774193548387096)","(2.6, 2.84, 2.6921739130434785)","(4.2, 6.2, 5.116666666666667)"
09-01-2023 15:39:28.066511,"(5.0, 8.8, 8.100000000000001)","(6.5, 12.5, 12.404761904761905)","(3.7, 4.0, 3.7774193548387096)","(2.6, 2.84, 2.6921739130434785)","(4.2, 6.2, 5.116666666666667)"
09-01-2023 15:39:28.946457,"(5.0, 8.8, 8.100000000000001)","(6.5, 12.5, 12.35)","(3.7, 4.0, 3.7774193548387096)","(2.6, 2.82, 2.712)","(4.2, 6.2, 5.1637681159420294)"
09-01-2023 15:39:29.929618,"(5.0, 8.8, 8.100000000000001)","(6.5, 12.5, 12.35)","(3.7, 4.0, 3.7774193548387096)","(2.6, 2.82, 2.676)","(4.2, 6.2, 5.1637681159420294)"
09-01-2023 15:39:30.957455,"(5.0, 8.8, 8.100000000000001)","(6.5, 12.5, 12.35)","(3.7, 4.0, 3.7774193548387096)","(2.6, 2.82, 2.676)","(4.2, 6.2, 5.1637681159420294)"
09-01-2023 15:39:31.884704,"(5.0, 8.8, 8.100000000000001)","(6.5, 12.5, 12.0)","(3.7, 4.0, 3.7774193548387096)","(2.6, 2.82, 2.670666666666667)","(4.2, 6.2, 5.081355932203389)"
09-01-2023 15:39:32.772898,"(5.0, 8.8, 8.100000000000001)","(6.5, 12.5, 12.0)","(3.7, 4.0, 3.7774193548387096)","(2.6, 2.8, 2.630588235294118)","(4.2, 6.2, 5.081355932203389)"
09-01-2023 15:39:33.959177,"(5.0, 8.8, 8.100000000000001)","(6.5, 12.5, 12.0)","(3.7, 4.0, 3.7774193548387096)","(2.6, 2.8, 2.6494117647058824)","(4.2, 6.2, 5.081355932203389)"
09-01-2023 15:39:35.137974,"(5.0, 8.8, 8.100000000000001)","(6.5, 12.5, 12.0)","(3.7, 4.0, 3.7774193548387096)","(2.6, 2.8, 2.6494117647058824)","(4.2, 6.2, 5.081355932203389)"
09-01-2023 15:39:36.007293,"(5.0, 8.8, 8.100000000000001)","(6.5, 12.5, 12.0)","(3.7, 4.0, 3.7774193548387096)","(2.6, 2.8, 2.6494117647058824)","(4.2, 6.2, 5.081355932203389)"
09-01-2023 15:39:36.897295,"(5.0, 8.8, 8.100000000000001)","(6.5, 13.5, 12.3)","(3.7, 4.0, 3.7774193548387096)","(2.6, 2.8, 2.5983333333333336)","(4.2, 6.2, 5.192957746478873)"
09-01-2023 15:39:37.893708,"(5.0, 8.8, 8.100000000000001)","(6.5, 13.0, 12.625)","(3.7, 4.0, 3.7774193548387096)","(2.6, 2.8, 2.5983333333333336)","(4.2, 6.2, 5.192957746478873)"
09-01-2023 15:39:38.949115,"(5.0, 8.8, 8.100000000000001)","(6.5, 13.0, 12.7)","(3.7, 4.0, 3.7774193548387096)","(2.6, 2.8, 2.5983333333333336)","(4.2, 6.2, 5.192957746478873)"
09-01-2023 15:39:39.866094,"(5.0, 8.8, 8.100000000000001)","(6.5, 13.0, 12.892857142857142)","(3.7, 4.0, 3.7774193548387096)","(2.6, 2.8, 2.5983333333333336)","(4.2, 6.2, 5.192957746478873)"
09-01-2023 15:39:40.724157,"(5.0, 8.8, 8.100000000000001)","(6.5, 13.0, 12.892857142857142)","(3.7, 4.0, 3.7774193548387096)","(2.6, 2.8, 2.5983333333333336)","(4.2, 6.2, 5.243478260869566)"
09-01-2023 15:39:41.730810,"(5.0, 8.8, 8.100000000000001)","(6.5, 13.0, 12.892857142857142)","(3.7, 3.95, 3.805263157894737)","(2.6, 2.78, 2.5966666666666667)","(4.2, 6.2, 5.119642857142857)"
09-01-2023 15:39:42.760641,"(5.0, 8.8, 8.100000000000001)","(6.5, 13.0, 12.892857142857142)","(3.7, 3.95, 3.7882352941176474)","(2.6, 2.78, 2.5966666666666667)","(4.2, 6.2, 5.1385964912280695)"
09-01-2023 15:39:43.675165,"(5.0, 8.8, 8.100000000000001)","(6.5, 13.0, 12.892857142857142)","(3.7, 3.95, 3.7882352941176474)","(2.6, 2.78, 2.5966666666666667)","(4.2, 6.2, 5.1385964912280695)"
09-01-2023 15:39:44.476508,"(5.0, 8.8, 8.100000000000001)","(6.5, 13.0, 12.892857142857142)","(3.7, 3.95, 3.7882352941176474)","(2.6, 2.78, 2.5966666666666667)","(4.2, 6.2, 5.1385964912280695)"
09-01-2023 15:39:45.430420,"(5.0, 8.8, 8.100000000000001)","(6.5, 13.0, 12.892857142857142)","(3.7, 3.95, 3.7483870967741937)","(2.6, 2.78, 2.5966666666666667)","(4.2, 6.2, 5.1385964912280695)"
09-01-2023 15:39:46.434203,"(5.0, 8.8, 8.100000000000001)","(6.5, 13.0, 12.892857142857142)","(3.7, 3.95, 3.7483870967741937)","(2.6, 2.78, 2.5966666666666667)","(4.2, 6.2, 5.1385964912280695)"
09-01-2023 15:39:47.377703,"(5.0, 8.8, 8.100000000000001)","(6.5, 13.5, 13.357142857142858)","(3.7, 3.95, 3.7483870967741937)","(2.6, 2.78, 2.5966666666666667)","(4.2, 6.2, 5.1385964912280695)"
09-01-2023 15:39:48.233679,"(5.0, 8.8, 8.100000000000001)","(6.5, 13.5, 13.233333333333334)","(3.7, 3.95, 3.7483870967741937)","(2.6, 2.78, 2.5925000000000002)","(4.2, 6.2, 5.1385964912280695)"
09-01-2023 15:39:49.160985,"(5.0, 8.8, 8.100000000000001)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.95, 3.7483870967741937)","(2.6, 2.78, 2.5925000000000002)","(4.2, 6.2, 5.1385964912280695)"
09-01-2023 15:39:50.144344,"(5.0, 8.8, 8.100000000000001)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.95, 3.7483870967741937)","(2.6, 2.78, 2.5966666666666667)","(4.2, 6.2, 5.1385964912280695)"
09-01-2023 15:39:51.050767,"(5.0, 8.8, 8.100000000000001)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.95, 3.7483870967741937)","(2.6, 2.78, 2.5966666666666667)","(4.2, 6.2, 5.1385964912280695)"
09-01-2023 15:39:51.970223,"(5.0, 8.8, 8.100000000000001)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.95, 3.7483870967741937)","(2.6, 2.78, 2.5966666666666667)","(4.2, 6.2, 5.1385964912280695)"
09-01-2023 15:39:53.000297,"(5.0, 8.8, 8.100000000000001)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.95, 3.7483870967741937)","(2.6, 2.78, 2.653076923076923)","(4.2, 6.2, 5.2081967213114755)"
09-01-2023 15:39:54.056460,"(5.0, 8.8, 8.100000000000001)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.95, 3.7483870967741937)","(2.6, 2.78, 2.754285714285714)","(4.2, 6.2, 5.2081967213114755)"
09-01-2023 15:39:54.923736,"(5.0, 8.8, 8.100000000000001)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.95, 3.7483870967741937)","(2.6, 2.78, 2.754285714285714)","(4.2, 6.2, 5.2081967213114755)"
09-01-2023 15:39:55.736280,"(5.0, 8.8, 7.960000000000001)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.95, 3.7483870967741937)","(2.6, 2.78, 2.7602985074626862)","(4.2, 6.2, 5.2081967213114755)"
09-01-2023 15:39:56.767593,"(5.0, 8.8, 8.058823529411764)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.95, 3.7483870967741937)","(2.6, 2.78, 2.6953846153846155)","(4.2, 6.2, 5.269230769230769)"
09-01-2023 15:39:57.767700,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.95, 3.7483870967741937)","(2.6, 2.78, 2.6953846153846155)","(4.2, 6.2, 5.310294117647058)"
09-01-2023 15:39:58.718523,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.9, 3.72)","(2.6, 2.78, 2.6883333333333335)","(4.2, 6.2, 5.310294117647058)"
09-01-2023 15:39:59.605548,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.9, 3.72)","(2.6, 2.78, 2.6883333333333335)","(4.2, 6.2, 5.310294117647058)"
09-01-2023 15:40:00.606021,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.9, 3.72)","(2.6, 2.78, 2.6883333333333335)","(4.2, 6.2, 5.310294117647058)"
09-01-2023 15:40:01.595411,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.9, 3.72)","(2.6, 2.78, 2.6883333333333335)","(4.2, 6.2, 5.310294117647058)"
09-01-2023 15:40:02.523830,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.9, 3.72)","(2.6, 2.78, 2.6883333333333335)","(4.2, 6.2, 5.310294117647058)"
09-01-2023 15:40:03.422416,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.9, 3.72)","(2.6, 2.78, 2.6883333333333335)","(4.2, 6.2, 5.310294117647058)"
09-01-2023 15:40:04.402333,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.9, 3.72)","(2.6, 2.78, 2.6883333333333335)","(4.2, 6.2, 5.310294117647058)"
09-01-2023 15:40:05.408545,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.9, 3.72)","(2.6, 2.78, 2.6883333333333335)","(4.2, 6.2, 5.310294117647058)"
09-01-2023 15:40:06.496851,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.9, 3.7125000000000004)","(2.6, 2.8, 2.728)","(4.2, 6.2, 5.310294117647058)"
09-01-2023 15:40:07.366250,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.9, 3.7125000000000004)","(2.6, 2.8, 2.728)","(4.2, 6.2, 5.310294117647058)"
09-01-2023 15:40:08.407462,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.9, 3.7071428571428573)","(2.6, 2.8, 2.728)","(4.2, 6.2, 5.310294117647058)"
09-01-2023 15:40:09.493516,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.9, 3.7071428571428573)","(2.6, 2.8, 2.728)","(4.2, 6.2, 5.310294117647058)"
09-01-2023 15:40:10.631666,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.9, 3.7071428571428573)","(2.7, 2.8, 2.728)","(4.2, 6.2, 5.310294117647058)"
09-01-2023 15:40:11.601174,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.9, 3.7071428571428573)","(2.7, 2.8, 2.728)","(4.2, 6.2, 5.310294117647058)"
09-01-2023 15:40:12.748905,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.9, 3.7071428571428573)","(2.7, 2.8, 2.728)","(4.2, 6.2, 5.310294117647058)"
09-01-2023 15:40:13.865825,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.9, 3.7071428571428573)","(2.7, 2.8, 2.728)","(4.2, 6.2, 5.310294117647058)"
09-01-2023 15:40:14.821744,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.9, 3.7071428571428573)","(2.7, 2.8, 2.728)","(4.2, 6.2, 5.310294117647058)"
09-01-2023 15:40:15.651695,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.9, 3.7071428571428573)","(2.7, 2.8, 2.728)","(4.2, 6.2, 5.310294117647058)"
09-01-2023 15:40:16.772162,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.9, 3.7071428571428573)","(2.7, 2.8, 2.728)","(4.2, 6.2, 5.254687499999999)"
09-01-2023 15:40:18.000307,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.9, 3.7071428571428573)","(2.7, 2.8, 2.728)","(4.2, 6.2, 5.254687499999999)"
09-01-2023 15:40:19.112217,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.9, 3.7071428571428573)","(2.7, 2.8, 2.728)","(4.2, 6.2, 5.254687499999999)"
09-01-2023 15:40:20.121484,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.9, 3.7071428571428573)","(2.7, 2.8, 2.728)","(4.2, 6.2, 5.254687499999999)"
09-01-2023 15:40:21.049169,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.9, 3.7071428571428573)","(2.7, 2.8, 2.728)","(4.2, 6.2, 5.254687499999999)"
09-01-2023 15:40:22.149141,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.9, 3.7071428571428573)","(2.7, 2.8, 2.728)","(4.2, 6.2, 5.254687499999999)"
09-01-2023 15:40:23.208024,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.9, 3.7071428571428573)","(2.7, 2.8, 2.728)","(4.2, 6.2, 5.254687499999999)"
09-01-2023 15:40:24.087177,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.9, 3.7071428571428573)","(2.7, 2.8, 2.728)","(4.2, 6.2, 5.254687499999999)"
09-01-2023 15:40:25.081587,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.9, 3.7071428571428573)","(2.7, 2.8, 2.728)","(4.2, 6.2, 5.254687499999999)"
09-01-2023 15:40:26.159093,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.9, 3.7071428571428573)","(2.7, 2.8, 2.728)","(4.2, 6.2, 5.254687499999999)"
09-01-2023 15:40:27.133938,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.9, 3.7071428571428573)","(2.7, 2.8, 2.728)","(4.2, 6.2, 5.254687499999999)"
09-01-2023 15:40:28.031974,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.9, 3.7071428571428573)","(2.7, 2.8, 2.728)","(4.2, 6.2, 5.254687499999999)"
09-01-2023 15:40:29.005489,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.9, 3.7071428571428573)","(2.7, 2.8, 2.728)","(4.2, 6.2, 5.254687499999999)"
09-01-2023 15:40:30.034030,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.9, 3.7071428571428573)","(2.7, 2.8, 2.728)","(4.2, 6.2, 5.254687499999999)"
09-01-2023 15:40:30.934724,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.9, 3.7071428571428573)","(2.7, 2.8, 2.728)","(4.2, 6.2, 5.254687499999999)"
09-01-2023 15:40:31.893070,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.9, 3.7071428571428573)","(2.7, 2.8, 2.728)","(4.2, 6.2, 5.254687499999999)"
09-01-2023 15:40:32.946259,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.9, 3.7071428571428573)","(2.7, 2.8, 2.728)","(4.2, 6.2, 5.254687499999999)"
09-01-2023 15:40:33.981136,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.9, 3.7071428571428573)","(2.7, 2.8, 2.728)","(4.2, 6.2, 5.254687499999999)"
09-01-2023 15:40:34.896868,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.9, 3.7071428571428573)","(2.7, 2.8, 2.728)","(4.2, 6.2, 5.254687499999999)"
09-01-2023 15:40:35.742183,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.9, 3.7071428571428573)","(2.7, 2.8, 2.728)","(4.2, 6.2, 5.254687499999999)"
09-01-2023 15:40:36.736193,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.9, 3.7071428571428573)","(2.7, 2.8, 2.728)","(4.2, 6.2, 5.254687499999999)"
09-01-2023 15:40:37.763406,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.9, 3.7071428571428573)","(2.7, 2.8, 2.728)","(4.2, 6.2, 5.254687499999999)"
09-01-2023 15:40:38.669380,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.9, 3.7071428571428573)","(2.7, 2.8, 2.728)","(4.2, 6.2, 5.254687499999999)"
09-01-2023 15:40:39.544604,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.9, 3.7071428571428573)","(2.7, 2.8, 2.728)","(4.2, 6.2, 5.254687499999999)"
09-01-2023 15:40:40.551108,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.9, 3.7071428571428573)","(2.7, 2.8, 2.728)","(4.2, 6.2, 5.254687499999999)"
09-01-2023 15:40:41.548901,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.9, 3.7071428571428573)","(2.6, 2.8, 2.782)","(4.2, 6.2, 5.254687499999999)"
09-01-2023 15:40:42.412146,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.630434782608695)","(3.7, 3.9, 3.7071428571428573)","(2.6, 2.8, 2.782)","(4.2, 6.2, 5.254687499999999)"
09-01-2023 15:40:43.261777,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.630434782608695)","(3.7, 3.9, 3.7071428571428573)","(2.6, 2.8, 2.782857142857143)","(4.2, 6.2, 5.254687499999999)"
09-01-2023 15:40:44.186774,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.630434782608695)","(3.7, 3.9, 3.7071428571428573)","(2.6, 2.8, 2.78875)","(4.2, 6.2, 5.252307692307692)"
09-01-2023 15:40:45.182821,"(5.0, 8.8, 8.058823529411764)","(6.5, 13.5, 12.8)","(3.7, 3.9, 3.6890625)","(2.6, 2.8, 2.78875)","(4.2, 6.2, 5.252307692307692)"
09-01-2023 15:40:46.048676,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.630434782608695)","(3.7, 3.9, 3.6589285714285715)","(2.6, 2.8, 2.78875)","(4.2, 6.2, 5.252307692307692)"
09-01-2023 15:40:46.929654,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.630434782608695)","(3.7, 3.9, 3.6589285714285715)","(2.7, 2.8, 2.78875)","(4.0, 6.2, 5.252307692307692)"
09-01-2023 15:40:47.878362,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.630434782608695)","(3.7, 3.9, 3.6589285714285715)","(2.7, 2.8, 2.77)","(4.0, 6.2, 5.319999999999999)"
09-01-2023 15:40:48.865531,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.630434782608695)","(3.7, 3.9, 3.6589285714285715)","(2.7, 2.8, 2.77)","(4.0, 6.2, 5.319999999999999)"
09-01-2023 15:40:49.773363,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.630434782608695)","(3.7, 3.9, 3.6589285714285715)","(2.7, 2.8, 2.77)","(4.0, 6.2, 5.319999999999999)"
09-01-2023 15:40:50.589311,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.630434782608695)","(3.7, 3.9, 3.6589285714285715)","(2.7, 2.8, 2.77)","(4.0, 6.2, 5.319999999999999)"
09-01-2023 15:40:51.520265,"(5.0, 8.8, 8.058823529411764)","(6.5, 13.5, 12.8)","(3.7, 3.9, 3.6589285714285715)","(2.7, 2.8, 2.77)","(4.0, 6.2, 5.319999999999999)"
09-01-2023 15:40:52.525536,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.8)","(3.7, 3.9, 3.6589285714285715)","(2.7, 2.8, 2.77)","(4.0, 6.2, 5.319999999999999)"
09-01-2023 15:40:53.426010,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.8)","(3.7, 3.9, 3.6589285714285715)","(2.7, 2.8, 2.77)","(4.0, 6.2, 5.319999999999999)"
09-01-2023 15:40:54.311941,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 13.233333333333334)","(3.7, 3.9, 3.6589285714285715)","(2.7, 2.8, 2.77)","(4.0, 6.2, 5.319999999999999)"
09-01-2023 15:40:55.247381,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.9, 3.6589285714285715)","(2.7, 2.8, 2.77)","(4.0, 6.2, 5.319999999999999)"
09-01-2023 15:40:56.217773,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 13.233333333333334)","(3.7, 3.9, 3.6589285714285715)","(2.7, 2.8, 2.77)","(4.0, 6.2, 5.319999999999999)"
09-01-2023 15:40:57.184833,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 13.233333333333334)","(3.7, 3.9, 3.6589285714285715)","(2.7, 2.8, 2.77)","(4.0, 6.2, 5.319999999999999)"
09-01-2023 15:40:57.995184,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 13.233333333333334)","(3.7, 3.9, 3.6589285714285715)","(2.7, 2.8, 2.77)","(4.0, 6.2, 5.319999999999999)"
09-01-2023 15:40:58.852761,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 13.233333333333334)","(3.7, 3.9, 3.6589285714285715)","(2.7, 2.8, 2.77)","(4.0, 6.2, 5.302631578947368)"
09-01-2023 15:40:59.858813,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.9, 3.6589285714285715)","(2.7, 2.8, 2.77)","(4.0, 6.2, 5.302631578947368)"
09-01-2023 15:41:00.829926,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 12.868421052631579)","(3.7, 3.9, 3.6589285714285715)","(2.7, 2.8, 2.78)","(4.0, 6.0, 5.672727272727273)"
09-01-2023 15:41:01.707330,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 13.233333333333334)","(3.7, 3.9, 3.6589285714285715)","(2.7, 2.8, 2.78)","(4.0, 6.0, 5.313559322033898)"
09-01-2023 15:41:02.549648,"(5.0, 8.8, 8.261538461538462)","(6.5, 13.5, 13.233333333333334)","(3.7, 3.9, 3.6589285714285715)","(2.7, 2.8, 2.78)","(4.0, 5.9, 5.846666666666667)"
09-01-2023 15:41:03.478213,"(5.0, 8.8, 8.145454545454545)","(6.5, 13.0, 12.583333333333334)","(3.7, 3.9, 3.6954545454545453)","(2.7, 2.8, 2.7849999999999997)","(4.0, 5.9, 5.548)"
09-01-2023 15:41:04.422806,"(5.0, 8.8, 7.942857142857143)","(6.5, 13.5, 13.357142857142858)","(3.7, 3.9, 3.6589285714285715)","(2.7, 2.8, 2.7849999999999997)","(4.0, 5.9, 5.2846153846153845)"
09-01-2023 15:41:05.278761,"(5.0, 8.8, 8.338461538461539)","(6.5, 14.0, 13.210526315789474)","(3.7, 3.9, 3.6589285714285715)","(2.7, 2.8, 2.7849999999999997)","(4.0, 5.9, 5.268421052631579)"
09-01-2023 15:41:06.158684,"(5.0, 8.8, 8.2)","(6.5, 14.0, 12.854166666666666)","(3.7, 3.9, 3.6589285714285715)","(2.7, 2.8, 2.7849999999999997)","(4.0, 5.9, 5.268421052631579)"
09-01-2023 15:41:07.125808,"(5.0, 8.8, 8.05)","(6.5, 14.0, 12.981481481481481)","(3.7, 3.9, 3.6589285714285715)","(2.7, 2.8, 2.7849999999999997)","(4.0, 5.8, 5.288461538461538)"
09-01-2023 15:41:08.110618,"(5.0, 8.8, 8.2)","(6.5, 14.0, 12.854166666666666)","(3.7, 3.9, 3.675)","(2.7, 2.8, 2.7849999999999997)","(4.0, 5.8, 5.076190476190476)"
09-01-2023 15:41:08.948627,"(5.0, 8.8, 8.05)","(6.5, 14.0, 12.854166666666666)","(3.7, 3.9, 3.675)","(2.7, 2.8, 2.7849999999999997)","(4.0, 5.8, 5.076190476190476)"
09-01-2023 15:41:09.822584,"(5.0, 8.8, 8.254545454545454)","(6.5, 14.0, 12.854166666666666)","(3.7, 3.9, 3.707142857142857)","(2.7, 2.8, 2.796190476190476)","(4.0, 5.8, 5.139130434782609)"
09-01-2023 15:41:10.787675,"(5.0, 8.8, 8.05)","(6.5, 14.0, 12.854166666666666)","(3.7, 3.9, 3.675)","(2.7, 2.8, 2.796190476190476)","(4.0, 5.8, 5.055172413793104)"
09-01-2023 15:41:11.840726,"(5.0, 8.8, 8.4)","(6.5, 14.0, 12.854166666666666)","(3.7, 3.9, 3.707142857142857)","(2.7, 2.8, 2.796190476190476)","(4.0, 5.8, 5.055172413793104)"
09-01-2023 15:41:12.748028,"(5.0, 8.8, 8.4)","(6.5, 14.0, 12.854166666666666)","(3.7, 3.9, 3.675)","(2.7, 2.8, 2.7966666666666664)","(4.0, 5.8, 5.055172413793104)"
09-01-2023 15:41:13.719595,"(5.0, 8.8, 8.4)","(6.5, 14.0, 12.854166666666666)","(3.7, 3.9, 3.707142857142857)","(2.7, 2.8, 2.7966666666666664)","(4.0, 5.8, 5.055172413793104)"
09-01-2023 15:41:14.770259,"(5.0, 8.8, 8.05)","(6.5, 14.0, 12.854166666666666)","(3.7, 3.9, 3.675)","(2.7, 2.8, 2.8777142857142857)","(4.0, 5.8, 5.1269841269841265)"
09-01-2023 15:41:15.970530,"(5.0, 7.8, 7.428571428571429)","(6.5, 14.0, 13.0)","(3.7, 3.9, 3.707142857142857)","(2.7, 2.88, 2.8913513513513514)","(4.0, 5.8, 5.042857142857143)"
09-01-2023 15:41:16.912731,"(5.0, 7.8, 7.4750000000000005)","(6.5, 14.0, 13.0)","(3.7, 3.9, 3.707142857142857)","(2.7, 2.94, 2.8499999999999996)","(4.0, 5.8, 5.042857142857143)"
09-01-2023 15:41:17.984616,"(5.0, 7.8, 7.418181818181818)","(6.5, 14.0, 12.9)","(3.7, 3.9, 3.675)","(2.7, 2.94, 2.87)","(4.0, 5.8, 5.042857142857143)"
