,Filly Thirteen,Back To Betoota,Gwyneth P Nz,Reds Star Deal,Hurrikane King,Swooping Eagle,Blue Bloodz,Moonan Nina,Nineteenthirtyfour,Sarasun
06-01-2023 12:32:00.375057,"(10.0, 13.5, 12.647727272727273)","(2.45, 3.5, 3.46)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 180.0, 160.0)","(21.0, 42.0, 32.0)","(31.0, 85.0, 72.14285714285714)","(71.0, 160.0, 131.66666666666666)","(15.0, 23.0, 18.0)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:32:01.721382,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 180.0, 160.0)","(21.0, 42.0, 32.0)","(31.0, 85.0, 70.0)","(71.0, 160.0, 175.0)","(15.0, 23.0, 18.0)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:32:03.003816,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 25.5)","(81.0, 180.0, 162.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 62.5)","(71.0, 200.0, 113.33333333333334)","(15.0, 23.0, 18.0)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:32:04.227677,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 25.5)","(81.0, 180.0, 163.63636363636363)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 190.0, 113.33333333333334)","(15.0, 23.0, 18.0)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:32:05.488707,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 25.5)","(81.0, 180.0, 162.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 190.0, 110.0)","(15.0, 23.0, 18.0)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:32:06.893770,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 25.5)","(81.0, 180.0, 162.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 180.0, 106.66666666666667)","(15.0, 23.0, 18.0)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:32:08.310634,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.857142857142858)","(81.0, 180.0, 162.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 170.0, 132.5)","(15.0, 23.0, 20.5)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:32:09.555893,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.857142857142858)","(81.0, 180.0, 162.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 190.0, 113.33333333333334)","(15.0, 23.0, 20.5)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:32:10.832565,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.857142857142858)","(81.0, 180.0, 162.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 190.0, 113.33333333333334)","(15.0, 23.0, 20.5)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:32:12.106244,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.857142857142858)","(81.0, 180.0, 162.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 190.0, 106.66666666666667)","(15.0, 23.0, 20.5)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:32:13.374364,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 180.0, 162.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 170.0, 106.66666666666667)","(15.0, 23.0, 18.0)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:32:14.668134,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 180.0, 162.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 170.0, 103.75)","(15.0, 23.0, 18.0)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:32:16.009255,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 180.0, 162.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 190.0, 110.0)","(15.0, 23.0, 18.0)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:32:17.345134,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 180.0, 162.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 180.0, 132.5)","(15.0, 23.0, 18.0)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:32:18.627510,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 180.0, 162.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 190.0, 132.5)","(15.0, 23.0, 18.0)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:32:20.013466,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 180.0, 162.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 190.0, 113.33333333333334)","(15.0, 23.0, 18.0)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:32:21.328705,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 180.0, 162.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 190.0, 113.33333333333334)","(15.0, 23.0, 18.0)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:32:22.675962,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 180.0, 162.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 190.0, 110.0)","(15.0, 23.0, 18.0)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:32:23.933893,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 180.0, 162.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 180.0, 110.0)","(15.0, 23.0, 18.0)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:32:25.301906,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 180.0, 162.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 180.0, 110.0)","(15.0, 23.0, 18.0)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:32:26.671864,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 180.0, 162.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 180.0, 110.0)","(15.0, 23.0, 18.0)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:32:28.011461,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 180.0, 162.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 180.0, 110.0)","(15.0, 23.0, 20.5)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:32:29.390193,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 180.0, 162.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 180.0, 110.0)","(15.0, 23.0, 20.5)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:32:30.680707,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 180.0, 162.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 180.0, 110.0)","(15.0, 23.0, 20.5)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:32:32.061714,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 180.0, 162.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 180.0, 110.0)","(15.0, 23.0, 20.5)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:32:33.427003,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 180.0, 162.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 180.0, 110.0)","(15.0, 23.0, 20.5)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:32:34.817821,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 180.0, 162.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 180.0, 110.0)","(15.0, 23.0, 20.5)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:32:36.200380,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 180.0, 154.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 180.0, 106.66666666666667)","(15.0, 23.0, 19.833333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:32:37.630343,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 170.0, 146.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 170.0, 103.33333333333333)","(15.0, 22.0, 19.166666666666668)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:32:39.004003,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 160.0, 146.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 160.0, 112.5)","(15.0, 21.0, 19.166666666666668)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:32:40.381344,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 160.0, 146.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 150.0, 98.75)","(15.0, 21.0, 19.166666666666668)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:32:41.745263,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 160.0, 146.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 170.0, 98.75)","(15.0, 21.0, 19.166666666666668)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:32:43.082953,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 160.0, 146.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 170.0, 98.75)","(15.0, 21.0, 19.166666666666668)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:32:44.414721,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 160.0, 146.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 170.0, 98.75)","(15.0, 21.0, 19.166666666666668)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:32:45.761450,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 160.0, 146.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 170.0, 98.75)","(15.0, 21.0, 19.166666666666668)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:32:47.082876,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 160.0, 146.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 170.0, 98.75)","(15.0, 21.0, 19.166666666666668)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:32:48.489818,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 160.0, 146.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 170.0, 98.75)","(15.0, 21.0, 19.166666666666668)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:32:49.889681,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 160.0, 146.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 170.0, 98.75)","(15.0, 21.0, 19.166666666666668)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:32:51.306916,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 160.0, 146.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 170.0, 98.75)","(15.0, 21.0, 19.166666666666668)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:32:52.691495,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 160.0, 146.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 170.0, 98.75)","(15.0, 21.0, 19.166666666666668)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:32:53.974071,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 160.0, 146.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 170.0, 98.75)","(15.0, 21.0, 19.166666666666668)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:32:55.290361,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 160.0, 146.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 170.0, 98.75)","(15.0, 21.0, 19.166666666666668)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:32:56.578229,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 160.0, 146.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 170.0, 98.75)","(15.0, 21.0, 19.166666666666668)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:32:57.976486,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 160.0, 146.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 170.0, 98.75)","(15.0, 21.0, 19.166666666666668)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:32:59.398129,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 160.0, 146.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 170.0, 98.75)","(15.0, 21.0, 19.166666666666668)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:33:00.804761,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 160.0, 146.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 170.0, 98.75)","(15.0, 21.0, 19.166666666666668)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:33:02.213462,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 160.0, 146.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 170.0, 98.75)","(15.0, 21.0, 19.166666666666668)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:33:03.574898,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 160.0, 146.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 170.0, 98.75)","(15.0, 21.0, 19.166666666666668)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:33:04.882359,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 160.0, 146.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 170.0, 98.75)","(15.0, 21.0, 19.166666666666668)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:33:06.225189,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 160.0, 146.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 170.0, 98.75)","(15.0, 21.0, 19.166666666666668)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:33:07.598157,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 160.0, 146.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 170.0, 98.75)","(15.0, 21.0, 19.166666666666668)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:33:08.947128,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 160.0, 146.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 170.0, 98.75)","(15.0, 21.0, 19.166666666666668)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:33:10.338479,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 160.0, 178.88888888888889)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 170.0, 98.75)","(15.0, 21.0, 23.1)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:33:11.787164,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 190.0, 178.88888888888889)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 170.0, 98.75)","(15.0, 25.0, 21.57142857142857)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:33:13.239516,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 190.0, 170.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 170.0, 98.75)","(15.0, 24.0, 21.57142857142857)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:33:14.995247,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 190.0, 155.45454545454544)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 170.0, 98.75)","(15.0, 25.0, 23.416666666666664)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:33:17.554155,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 180.0, 178.88888888888889)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 170.0, 98.75)","(15.0, 25.0, 23.416666666666664)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:33:19.288699,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 190.0, 163.63636363636363)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 170.0, 98.75)","(15.0, 25.0, 23.416666666666664)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:33:21.078039,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 180.0, 180.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 170.0, 98.75)","(15.0, 25.0, 23.416666666666664)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:33:22.712519,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 190.0, 180.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 170.0, 98.75)","(15.0, 25.0, 23.416666666666664)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:33:24.262185,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 190.0, 180.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 170.0, 98.75)","(15.0, 25.0, 23.416666666666664)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:33:25.736385,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 190.0, 180.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 170.0, 98.75)","(15.0, 25.0, 23.416666666666664)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:33:27.227949,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 190.0, 180.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 170.0, 98.75)","(15.0, 25.0, 23.416666666666664)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:33:28.714692,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 190.0, 180.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 170.0, 98.75)","(15.0, 25.0, 20.5)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:33:30.174915,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 190.0, 180.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 170.0, 98.75)","(15.0, 25.0, 20.5)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:33:31.665135,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 190.0, 180.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 170.0, 98.75)","(15.0, 25.0, 20.5)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:33:33.147438,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 190.0, 180.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 170.0, 98.75)","(15.0, 25.0, 20.5)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:33:34.706981,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 190.0, 180.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 170.0, 98.75)","(15.0, 25.0, 20.5)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:33:36.188929,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 190.0, 180.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 170.0, 98.75)","(15.0, 25.0, 20.5)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:33:37.649516,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 190.0, 180.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 170.0, 98.75)","(15.0, 25.0, 20.5)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:33:39.124748,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 190.0, 180.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 170.0, 98.75)","(15.0, 25.0, 20.5)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:33:40.557557,"(10.0, 13.5, 12.627906976744185)","(2.45, 3.5, 3.475)","(1.9, 99999, 99990)","(17.0, 30.0, 24.642857142857142)","(81.0, 190.0, 180.0)","(21.0, 42.0, 30.0)","(31.0, 85.0, 50.6)","(71.0, 170.0, 98.75)","(15.0, 25.0, 20.5)","(20.0, 36.0, 25.333333333333332)"
