,Why Not Pearl,Aston Floyd,Mahogany Flame,Dark Label,Ultra Bale,Silver Taquisha,Sunny Love,Pretty With It
10-01-2023 16:03:13.258104,"(8.5, 17.0, 12.9)","(5.0, 7.6, 7.0)","(91.0, 650.0, 552.5)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 36.94444444444444)","(16.0, 44.0, 29.25)"
10-01-2023 16:03:14.566288,"(8.5, 17.0, 12.9)","(5.0, 7.6, 7.0)","(91.0, 650.0, 552.5)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 36.94444444444444)","(16.0, 44.0, 29.25)"
10-01-2023 16:03:15.960296,"(8.5, 17.0, 12.9)","(5.0, 7.6, 7.0)","(91.0, 650.0, 552.5)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 36.94444444444444)","(16.0, 44.0, 29.25)"
10-01-2023 16:03:17.362059,"(8.5, 17.0, 12.9)","(5.0, 7.6, 7.0)","(91.0, 650.0, 552.5)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 36.94444444444444)","(16.0, 44.0, 29.25)"
10-01-2023 16:03:18.584750,"(8.5, 17.0, 12.9)","(5.0, 7.6, 7.0)","(91.0, 650.0, 552.5)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 36.94444444444444)","(16.0, 44.0, 29.25)"
10-01-2023 16:03:19.670344,"(8.5, 17.0, 12.9)","(5.0, 7.6, 7.0)","(91.0, 650.0, 552.5)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 36.94444444444444)","(16.0, 44.0, 29.25)"
10-01-2023 16:03:21.148068,"(8.5, 17.0, 12.9)","(5.0, 7.6, 7.0)","(91.0, 650.0, 552.5)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 36.94444444444444)","(16.0, 44.0, 29.25)"
10-01-2023 16:03:22.525309,"(8.5, 17.0, 12.9)","(5.0, 7.6, 7.0)","(91.0, 650.0, 552.5)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 36.94444444444444)","(16.0, 44.0, 29.25)"
10-01-2023 16:03:24.032254,"(8.5, 17.0, 12.9)","(5.0, 7.6, 7.0)","(91.0, 650.0, 552.5)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 36.94444444444444)","(16.0, 44.0, 29.25)"
10-01-2023 16:03:25.825529,"(8.5, 17.0, 12.9)","(5.0, 7.6, 7.0)","(91.0, 650.0, 552.5)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 36.94444444444444)","(16.0, 44.0, 29.25)"
10-01-2023 16:03:27.894696,"(8.5, 17.0, 12.9)","(5.0, 7.6, 7.0)","(91.0, 650.0, 552.5)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 36.94444444444444)","(16.0, 44.0, 29.25)"
10-01-2023 16:03:29.026797,"(8.5, 17.0, 12.9)","(5.0, 7.6, 7.0)","(91.0, 650.0, 552.5)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 36.94444444444444)","(16.0, 44.0, 29.25)"
10-01-2023 16:03:30.526879,"(8.5, 17.0, 12.9)","(5.0, 7.6, 7.0)","(91.0, 650.0, 552.5)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 36.94444444444444)","(16.0, 44.0, 29.25)"
10-01-2023 16:03:32.152059,"(8.5, 17.0, 12.9)","(5.0, 7.6, 7.0)","(91.0, 650.0, 552.5)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 36.94444444444444)","(16.0, 44.0, 29.25)"
10-01-2023 16:03:33.611339,"(8.5, 17.0, 12.9)","(5.0, 7.6, 7.0)","(91.0, 650.0, 552.5)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 36.94444444444444)","(16.0, 44.0, 29.25)"
10-01-2023 16:03:35.087134,"(8.5, 17.0, 12.9)","(5.0, 7.6, 7.0)","(91.0, 650.0, 552.5)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 36.94444444444444)","(16.0, 44.0, 29.25)"
10-01-2023 16:03:36.637978,"(8.5, 17.0, 12.9)","(5.0, 7.6, 7.0)","(91.0, 650.0, 552.5)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 36.94444444444444)","(16.0, 44.0, 29.25)"
10-01-2023 16:03:38.176116,"(8.5, 17.0, 12.9)","(5.0, 7.6, 7.0)","(91.0, 650.0, 552.5)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 36.94444444444444)","(16.0, 44.0, 29.25)"
10-01-2023 16:03:39.560227,"(8.5, 17.0, 14.95)","(5.0, 7.6, 7.0)","(91.0, 650.0, 536.0)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 37.86666666666667)","(16.0, 44.0, 34.14285714285714)"
10-01-2023 16:03:41.034125,"(8.5, 17.0, 14.95)","(5.0, 7.6, 7.0)","(91.0, 650.0, 536.0)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 37.86666666666667)","(16.0, 42.0, 35.125)"
10-01-2023 16:03:42.266985,"(8.5, 17.0, 14.95)","(5.0, 7.6, 7.0)","(91.0, 650.0, 536.0)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 37.86666666666667)","(16.0, 42.0, 35.125)"
10-01-2023 16:03:43.526431,"(8.5, 17.0, 14.95)","(5.0, 7.6, 7.0)","(91.0, 650.0, 536.0)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 37.86666666666667)","(16.0, 42.0, 35.125)"
10-01-2023 16:03:44.987770,"(8.5, 17.0, 14.95)","(5.0, 7.6, 7.0)","(91.0, 650.0, 536.0)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 37.86666666666667)","(16.0, 42.0, 28.25)"
10-01-2023 16:03:46.355517,"(8.5, 17.0, 14.95)","(5.0, 7.6, 7.0)","(91.0, 650.0, 536.0)","(2.45, 4.1, 3.4299999999999997)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 37.86666666666667)","(16.0, 42.0, 28.25)"
10-01-2023 16:03:47.698623,"(8.5, 17.0, 14.95)","(5.0, 7.6, 7.0)","(91.0, 650.0, 536.0)","(2.45, 4.1, 3.233333333333333)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 37.86666666666667)","(16.0, 42.0, 28.25)"
10-01-2023 16:03:48.864450,"(8.5, 17.0, 14.95)","(5.0, 7.6, 7.0)","(91.0, 650.0, 536.0)","(2.45, 4.1, 3.233333333333333)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 37.86666666666667)","(16.0, 42.0, 28.25)"
10-01-2023 16:03:50.026071,"(8.5, 17.0, 14.95)","(5.0, 7.6, 7.0)","(91.0, 650.0, 536.0)","(2.45, 4.1, 3.233333333333333)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 37.86666666666667)","(16.0, 42.0, 28.25)"
10-01-2023 16:03:51.393608,"(8.5, 17.0, 14.95)","(5.0, 7.6, 7.0)","(91.0, 650.0, 536.0)","(2.45, 4.1, 3.233333333333333)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 37.86666666666667)","(16.0, 42.0, 28.25)"
10-01-2023 16:03:52.676696,"(8.5, 17.0, 14.95)","(5.0, 7.6, 7.0)","(91.0, 650.0, 536.0)","(2.45, 4.1, 3.233333333333333)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 37.86666666666667)","(16.0, 42.0, 28.25)"
10-01-2023 16:03:53.919577,"(8.5, 17.0, 14.95)","(5.0, 7.6, 7.0)","(91.0, 650.0, 536.0)","(2.45, 4.1, 3.233333333333333)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 37.86666666666667)","(16.0, 42.0, 28.25)"
10-01-2023 16:03:55.327411,"(8.5, 17.0, 14.95)","(5.0, 7.6, 7.0)","(91.0, 650.0, 536.0)","(2.45, 4.1, 3.233333333333333)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 37.86666666666667)","(16.0, 42.0, 28.25)"
10-01-2023 16:03:56.630991,"(8.5, 17.0, 14.95)","(5.0, 7.6, 7.0)","(91.0, 650.0, 536.0)","(2.45, 4.1, 3.233333333333333)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 37.86666666666667)","(16.0, 42.0, 28.25)"
10-01-2023 16:03:57.916114,"(8.5, 17.0, 14.95)","(5.0, 7.6, 7.0)","(91.0, 650.0, 536.0)","(2.45, 4.1, 3.233333333333333)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 37.86666666666667)","(16.0, 42.0, 28.25)"
10-01-2023 16:03:59.163469,"(8.5, 17.0, 14.95)","(5.0, 7.6, 7.0)","(91.0, 650.0, 536.0)","(2.45, 4.1, 3.233333333333333)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 37.86666666666667)","(16.0, 42.0, 28.25)"
10-01-2023 16:04:00.334701,"(8.5, 17.0, 14.95)","(5.0, 7.6, 7.0)","(91.0, 650.0, 536.0)","(2.45, 4.1, 3.233333333333333)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 37.86666666666667)","(16.0, 42.0, 28.25)"
10-01-2023 16:04:01.538653,"(8.5, 17.0, 14.95)","(5.0, 7.6, 7.0)","(91.0, 650.0, 536.0)","(2.45, 4.1, 3.233333333333333)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 37.86666666666667)","(16.0, 42.0, 28.25)"
10-01-2023 16:04:02.694623,"(8.5, 17.0, 14.95)","(5.0, 7.6, 7.0)","(91.0, 650.0, 536.0)","(2.45, 4.1, 3.233333333333333)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 39.25)","(16.0, 42.0, 28.25)"
10-01-2023 16:04:03.816501,"(8.5, 17.0, 14.95)","(5.0, 7.6, 7.0)","(91.0, 650.0, 536.0)","(2.45, 4.1, 3.233333333333333)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 39.25)","(16.0, 42.0, 28.25)"
10-01-2023 16:04:05.071352,"(8.5, 17.0, 14.95)","(5.0, 7.6, 7.0)","(91.0, 650.0, 536.0)","(2.45, 4.1, 3.233333333333333)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 39.25)","(16.0, 42.0, 28.25)"
10-01-2023 16:04:06.170711,"(8.5, 17.0, 14.95)","(5.0, 7.6, 7.0)","(91.0, 650.0, 536.0)","(2.45, 4.1, 3.233333333333333)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 39.25)","(16.0, 42.0, 27.318181818181817)"
10-01-2023 16:04:07.374511,"(8.5, 17.0, 14.95)","(5.0, 7.6, 7.0)","(91.0, 650.0, 536.0)","(2.45, 4.1, 3.233333333333333)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 39.25)","(16.0, 38.0, 24.57142857142857)"
10-01-2023 16:04:08.611994,"(8.5, 17.0, 14.95)","(5.0, 7.6, 7.0)","(91.0, 650.0, 536.0)","(2.45, 4.1, 3.233333333333333)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 39.25)","(16.0, 38.0, 23.53846153846154)"
10-01-2023 16:04:09.798191,"(8.5, 17.0, 14.95)","(5.0, 7.6, 7.0)","(91.0, 650.0, 536.0)","(2.45, 4.1, 3.233333333333333)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 39.25)","(16.0, 38.0, 23.53846153846154)"
10-01-2023 16:04:10.992732,"(8.5, 17.0, 14.95)","(5.0, 7.6, 7.0)","(91.0, 650.0, 536.0)","(2.45, 4.1, 3.233333333333333)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 39.25)","(16.0, 38.0, 23.53846153846154)"
10-01-2023 16:04:12.191085,"(8.5, 17.0, 14.95)","(5.0, 7.6, 7.0)","(91.0, 650.0, 536.0)","(2.45, 4.1, 3.233333333333333)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 30.545454545454547)","(16.0, 38.0, 25.076923076923077)"
10-01-2023 16:04:13.262897,"(8.5, 17.0, 14.95)","(5.0, 7.6, 7.0)","(91.0, 650.0, 536.0)","(2.45, 4.1, 3.233333333333333)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 30.545454545454547)","(16.0, 42.0, 25.076923076923077)"
10-01-2023 16:04:14.354651,"(8.5, 17.0, 14.95)","(5.0, 7.6, 7.0)","(91.0, 650.0, 536.0)","(2.45, 4.1, 3.233333333333333)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 30.545454545454547)","(16.0, 42.0, 25.076923076923077)"
10-01-2023 16:04:15.492123,"(8.5, 17.0, 14.95)","(5.0, 7.6, 7.0)","(91.0, 650.0, 536.0)","(2.45, 4.1, 3.233333333333333)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 30.545454545454547)","(16.0, 42.0, 25.076923076923077)"
10-01-2023 16:04:16.718310,"(8.5, 17.0, 14.95)","(5.0, 7.6, 7.0)","(91.0, 650.0, 555.8333333333334)","(2.45, 4.1, 3.233333333333333)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 30.545454545454547)","(16.0, 42.0, 25.076923076923077)"
10-01-2023 16:04:18.065979,"(8.5, 17.0, 14.95)","(5.0, 7.6, 7.0)","(91.0, 650.0, 555.8333333333334)","(2.45, 4.1, 3.233333333333333)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 30.545454545454547)","(16.0, 42.0, 25.076923076923077)"
10-01-2023 16:04:19.259890,"(8.5, 17.0, 14.95)","(5.0, 7.6, 7.0)","(91.0, 650.0, 555.8333333333334)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 30.545454545454547)","(16.0, 42.0, 25.076923076923077)"
10-01-2023 16:04:20.601491,"(8.5, 17.0, 14.95)","(5.0, 7.6, 7.0)","(91.0, 650.0, 555.8333333333334)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 30.545454545454547)","(16.0, 42.0, 25.076923076923077)"
10-01-2023 16:04:21.759198,"(8.5, 17.0, 14.95)","(5.0, 7.6, 7.0)","(91.0, 650.0, 555.8333333333334)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 39.25)","(16.0, 42.0, 25.076923076923077)"
10-01-2023 16:04:22.844434,"(8.5, 17.0, 14.95)","(5.0, 7.6, 7.0)","(91.0, 650.0, 555.8333333333334)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 39.25)","(16.0, 42.0, 25.076923076923077)"
10-01-2023 16:04:23.885667,"(8.5, 17.0, 14.95)","(5.0, 7.6, 7.0)","(91.0, 650.0, 555.8333333333334)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 39.25)","(16.0, 42.0, 25.076923076923077)"
10-01-2023 16:04:24.953887,"(8.5, 17.0, 14.95)","(5.0, 7.6, 7.0)","(91.0, 650.0, 555.8333333333334)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 39.25)","(16.0, 42.0, 25.076923076923077)"
10-01-2023 16:04:26.104795,"(8.5, 17.0, 13.8)","(5.0, 7.6, 7.0)","(91.0, 650.0, 555.8333333333334)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 6.68)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 39.25)","(16.0, 42.0, 25.076923076923077)"
10-01-2023 16:04:27.132508,"(8.5, 17.0, 13.8)","(5.0, 7.6, 6.56)","(91.0, 650.0, 555.8333333333334)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 7.175)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 39.25)","(16.0, 42.0, 25.076923076923077)"
10-01-2023 16:04:28.233386,"(8.5, 17.0, 13.8)","(5.0, 7.6, 6.56)","(91.0, 650.0, 555.8333333333334)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 7.175)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 39.25)","(16.0, 42.0, 25.076923076923077)"
10-01-2023 16:04:29.375789,"(8.5, 17.0, 13.8)","(5.0, 7.6, 6.925)","(91.0, 650.0, 555.8333333333334)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 7.175)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 39.25)","(16.0, 42.0, 25.076923076923077)"
10-01-2023 16:04:30.467431,"(8.5, 17.0, 13.8)","(5.0, 7.6, 6.925)","(91.0, 650.0, 555.8333333333334)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 7.175)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 39.25)","(16.0, 42.0, 25.076923076923077)"
10-01-2023 16:04:31.489639,"(8.5, 17.0, 13.8)","(5.0, 7.6, 6.925)","(91.0, 650.0, 555.8333333333334)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 7.175)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 39.25)","(16.0, 42.0, 25.076923076923077)"
10-01-2023 16:04:32.520363,"(8.5, 17.0, 13.8)","(5.0, 7.6, 6.925)","(91.0, 650.0, 555.8333333333334)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 7.175)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 39.25)","(16.0, 42.0, 25.076923076923077)"
10-01-2023 16:04:33.629730,"(8.5, 17.0, 13.8)","(5.0, 7.6, 6.925)","(91.0, 650.0, 555.8333333333334)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 7.175)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 37.86666666666667)","(16.0, 42.0, 25.076923076923077)"
10-01-2023 16:04:34.637086,"(8.5, 17.0, 13.8)","(5.0, 7.6, 6.925)","(91.0, 650.0, 555.8333333333334)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 7.175)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 37.86666666666667)","(16.0, 42.0, 25.076923076923077)"
10-01-2023 16:04:35.629878,"(8.5, 17.0, 13.8)","(5.0, 7.6, 6.925)","(91.0, 650.0, 555.8333333333334)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 7.175)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 37.86666666666667)","(16.0, 42.0, 25.076923076923077)"
10-01-2023 16:04:36.761899,"(8.5, 17.0, 13.8)","(5.0, 7.6, 6.925)","(91.0, 650.0, 555.8333333333334)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 7.175)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 37.86666666666667)","(16.0, 42.0, 25.076923076923077)"
10-01-2023 16:04:37.833988,"(8.5, 17.0, 13.8)","(5.0, 7.6, 6.925)","(91.0, 650.0, 555.8333333333334)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 7.175)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 37.86666666666667)","(16.0, 42.0, 25.076923076923077)"
10-01-2023 16:04:38.849588,"(8.5, 17.0, 13.8)","(5.0, 7.6, 6.925)","(91.0, 650.0, 555.8333333333334)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 7.175)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 37.86666666666667)","(16.0, 42.0, 25.076923076923077)"
10-01-2023 16:04:40.013805,"(8.5, 17.0, 13.8)","(5.0, 7.6, 6.925)","(91.0, 650.0, 555.8333333333334)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 7.175)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 36.94444444444444)","(16.0, 42.0, 28.25)"
10-01-2023 16:04:41.151149,"(8.5, 17.0, 14.95)","(5.0, 7.6, 6.925)","(91.0, 650.0, 550.0)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 7.175)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 36.94444444444444)","(16.0, 42.0, 28.25)"
10-01-2023 16:04:42.343935,"(8.5, 17.0, 14.95)","(5.0, 7.6, 6.925)","(91.0, 650.0, 552.5)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 7.175)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 36.94444444444444)","(16.0, 42.0, 28.25)"
10-01-2023 16:04:43.543583,"(8.5, 17.0, 14.95)","(5.0, 7.6, 6.925)","(91.0, 650.0, 552.5)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 7.175)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 36.94444444444444)","(16.0, 42.0, 28.25)"
10-01-2023 16:04:44.701252,"(8.5, 17.0, 14.95)","(5.0, 7.6, 6.925)","(91.0, 650.0, 552.5)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 7.175)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 36.94444444444444)","(16.0, 42.0, 28.25)"
10-01-2023 16:04:45.856846,"(8.5, 17.0, 14.95)","(5.0, 7.6, 6.925)","(91.0, 650.0, 552.5)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 7.175)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 36.94444444444444)","(16.0, 42.0, 28.25)"
10-01-2023 16:04:46.990047,"(8.5, 17.0, 14.95)","(5.0, 7.6, 6.925)","(91.0, 650.0, 552.5)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 7.175)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 36.94444444444444)","(16.0, 42.0, 28.25)"
10-01-2023 16:04:48.127052,"(8.5, 17.0, 14.95)","(5.0, 7.6, 6.925)","(91.0, 650.0, 552.5)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 7.175)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 36.94444444444444)","(16.0, 42.0, 28.25)"
10-01-2023 16:04:49.208896,"(8.5, 17.0, 14.95)","(5.0, 7.6, 6.925)","(91.0, 650.0, 552.5)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 7.175)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 36.94444444444444)","(16.0, 42.0, 28.25)"
10-01-2023 16:04:50.301212,"(8.5, 17.0, 14.95)","(5.0, 7.6, 6.925)","(91.0, 650.0, 552.5)","(2.45, 4.1, 3.4299999999999997)","(4.8, 8.0, 7.175)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 36.94444444444444)","(16.0, 42.0, 28.25)"
10-01-2023 16:04:51.406840,"(8.5, 17.0, 14.95)","(5.0, 7.6, 6.925)","(91.0, 650.0, 552.5)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 7.175)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 36.94444444444444)","(16.0, 42.0, 28.25)"
10-01-2023 16:04:52.486394,"(8.5, 17.0, 14.95)","(5.0, 7.6, 6.925)","(91.0, 650.0, 552.5)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 7.175)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 36.94444444444444)","(16.0, 42.0, 28.25)"
10-01-2023 16:04:53.543154,"(8.5, 17.0, 14.95)","(5.0, 7.6, 6.925)","(91.0, 650.0, 552.5)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 7.175)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 36.94444444444444)","(16.0, 42.0, 28.25)"
10-01-2023 16:04:54.661190,"(8.5, 17.0, 14.95)","(5.0, 7.6, 6.925)","(91.0, 650.0, 552.5)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 7.175)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 36.94444444444444)","(16.0, 42.0, 28.25)"
10-01-2023 16:04:55.840014,"(8.5, 17.0, 14.95)","(5.0, 7.6, 6.925)","(91.0, 650.0, 552.5)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 7.175)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 36.94444444444444)","(16.0, 42.0, 28.25)"
10-01-2023 16:04:56.917865,"(8.5, 17.0, 14.95)","(5.0, 7.6, 6.925)","(91.0, 650.0, 552.5)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 7.175)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 36.94444444444444)","(16.0, 42.0, 27.25)"
10-01-2023 16:04:58.019477,"(8.5, 17.0, 14.95)","(5.0, 7.6, 6.925)","(91.0, 650.0, 552.5)","(2.45, 4.1, 3.2199999999999998)","(4.8, 8.0, 7.175)","(3.7, 6.6, 4.264583333333333)","(20.0, 60.0, 36.94444444444444)","(16.0, 40.0, 27.25)"
