,Barry Bowler,Big Time Audi,Goldstar Phoenix,Big Time Girly,Phantom Pixie,Shaun The Chaser,Elite Bubble
11-01-2023 13:16:10.775671,"(2.5, 3.5, 2.94)","(3.3, 5.1, 4.915384615384615)","(19.0, 110.0, 86.70588235294117)","(6.0, 7.2, 7.04516129032258)","(8.0, 9.8, 9.218181818181819)","(5.0, 6.6, 6.2555555555555555)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:16:11.817737,"(2.5, 3.5, 2.94)","(3.4, 5.1, 4.915384615384615)","(19.0, 110.0, 86.70588235294117)","(6.0, 7.2, 7.04516129032258)","(8.0, 9.8, 8.507692307692308)","(5.0, 6.4, 6.1947368421052635)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:16:12.895728,"(2.5, 3.5, 3.156)","(3.4, 5.1, 4.915384615384615)","(19.0, 110.0, 38.81818181818182)","(6.0, 7.2, 6.6)","(8.0, 9.8, 8.507692307692308)","(5.0, 6.4, 6.004347826086956)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:16:13.967272,"(2.5, 3.5, 2.8810526315789473)","(3.4, 5.1, 4.915384615384615)","(19.0, 110.0, 38.81818181818182)","(6.0, 7.8, 7.384615384615384)","(8.0, 9.8, 8.507692307692308)","(5.0, 6.4, 6.004347826086956)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:16:15.044382,"(2.5, 3.5, 2.8810526315789473)","(3.4, 5.1, 4.915384615384615)","(19.0, 110.0, 49.769230769230774)","(6.0, 7.6, 7.384615384615384)","(8.0, 9.8, 8.507692307692308)","(5.0, 6.4, 6.004347826086956)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:16:16.088706,"(2.5, 3.5, 3.0944827586206896)","(3.4, 5.1, 4.915384615384615)","(19.0, 110.0, 49.769230769230774)","(6.0, 7.6, 7.384615384615384)","(8.0, 9.8, 8.507692307692308)","(5.0, 6.4, 5.8652173913043475)","(31.0, 270.0, 190.0)"
11-01-2023 13:16:17.062101,"(2.5, 3.5, 3.1984615384615385)","(3.4, 5.1, 4.915384615384615)","(19.0, 110.0, 49.769230769230774)","(6.0, 7.6, 7.384615384615384)","(8.0, 9.8, 8.507692307692308)","(5.0, 6.2, 5.8652173913043475)","(31.0, 270.0, 79.6)"
11-01-2023 13:16:18.084504,"(2.5, 3.5, 3.1984615384615385)","(3.4, 5.1, 4.915384615384615)","(19.0, 110.0, 49.769230769230774)","(6.0, 7.6, 7.384615384615384)","(8.0, 9.8, 8.507692307692308)","(5.0, 6.2, 5.8652173913043475)","(31.0, 270.0, 190.0)"
11-01-2023 13:16:19.120831,"(2.5, 3.5, 3.1984615384615385)","(3.4, 5.1, 4.333333333333333)","(19.0, 110.0, 49.769230769230774)","(6.0, 7.6, 7.08)","(8.0, 9.8, 8.507692307692308)","(5.0, 6.2, 5.8652173913043475)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:16:20.157822,"(2.5, 3.5, 3.1984615384615385)","(3.4, 5.1, 4.333333333333333)","(19.0, 110.0, 49.769230769230774)","(6.0, 7.4, 7.08)","(8.0, 9.8, 8.507692307692308)","(5.0, 6.2, 5.98)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:16:21.214156,"(2.5, 3.5, 3.1984615384615385)","(3.4, 5.1, 4.8125)","(19.0, 110.0, 45.5)","(6.0, 7.4, 7.08)","(8.0, 9.8, 8.507692307692308)","(5.0, 6.2, 5.98)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:16:22.250923,"(2.5, 3.5, 3.1984615384615385)","(3.4, 5.1, 4.942857142857142)","(19.0, 110.0, 46.25)","(6.0, 7.4, 7.08)","(8.0, 9.8, 8.507692307692308)","(5.0, 6.2, 5.98)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:16:23.282146,"(2.5, 3.5, 3.1984615384615385)","(3.4, 5.1, 4.942857142857142)","(19.0, 110.0, 46.25)","(6.0, 7.4, 7.08)","(8.0, 9.8, 9.12)","(5.0, 6.2, 5.98)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:16:24.367190,"(2.5, 3.5, 3.1984615384615385)","(3.5, 5.1, 4.877777777777777)","(19.0, 110.0, 46.25)","(6.0, 7.4, 6.7)","(8.0, 9.6, 9.135294117647058)","(5.0, 6.2, 5.98)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:16:25.350952,"(2.5, 3.5, 3.1984615384615385)","(3.5, 5.1, 4.877777777777777)","(19.0, 110.0, 46.25)","(6.0, 7.6, 6.7)","(8.0, 9.4, 9.135294117647058)","(5.0, 6.2, 5.98)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:16:26.389619,"(2.5, 3.5, 3.1984615384615385)","(3.5, 5.1, 4.877777777777777)","(19.0, 110.0, 46.25)","(6.0, 7.6, 6.7)","(8.0, 9.4, 9.135294117647058)","(5.0, 6.2, 5.98)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:16:27.386725,"(2.5, 3.5, 3.1984615384615385)","(3.5, 5.1, 4.877777777777777)","(19.0, 110.0, 46.25)","(6.0, 7.6, 6.7)","(8.0, 9.4, 9.089655172413794)","(5.0, 6.2, 5.98)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:16:28.334486,"(2.5, 3.5, 3.0944827586206896)","(3.5, 5.1, 4.8999999999999995)","(19.0, 110.0, 46.25)","(6.0, 7.6, 6.7)","(8.0, 9.4, 9.089655172413794)","(5.0, 6.2, 5.98)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:16:29.333689,"(2.5, 3.5, 3.0944827586206896)","(3.5, 5.1, 4.8999999999999995)","(19.0, 110.0, 46.25)","(6.0, 7.6, 6.7)","(8.0, 9.4, 9.089655172413794)","(5.0, 6.2, 5.98)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:16:30.371972,"(2.5, 3.5, 3.0944827586206896)","(3.5, 5.3, 5.13076923076923)","(20.0, 110.0, 46.25)","(6.0, 7.6, 6.7)","(8.0, 9.4, 9.089655172413794)","(5.0, 6.2, 5.98)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:16:31.372904,"(2.5, 3.5, 3.0944827586206896)","(3.5, 5.3, 4.633333333333333)","(20.0, 110.0, 46.25)","(6.0, 7.6, 6.7)","(8.0, 9.4, 9.089655172413794)","(5.0, 6.2, 5.98)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:16:32.318796,"(2.5, 3.5, 3.0944827586206896)","(3.5, 5.3, 4.425)","(20.0, 110.0, 46.25)","(6.0, 7.6, 6.7)","(8.0, 9.4, 9.089655172413794)","(5.0, 6.2, 5.98)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:16:33.249913,"(2.5, 3.5, 3.0944827586206896)","(3.5, 5.3, 4.9111111111111105)","(20.0, 110.0, 46.25)","(6.0, 7.6, 6.7)","(8.0, 9.4, 9.089655172413794)","(5.0, 6.2, 5.98)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:16:34.258349,"(2.5, 3.5, 3.0944827586206896)","(3.5, 5.3, 5.05)","(20.0, 110.0, 47.0)","(6.0, 7.6, 6.7)","(8.0, 9.4, 9.089655172413794)","(5.0, 6.2, 5.98)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:16:35.250448,"(2.5, 3.5, 3.0944827586206896)","(3.5, 5.3, 5.05)","(20.0, 110.0, 47.0)","(6.0, 7.6, 6.7)","(8.0, 9.4, 9.089655172413794)","(5.0, 6.2, 5.98)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:16:36.397046,"(2.5, 3.5, 3.0944827586206896)","(3.6, 5.3, 4.8999999999999995)","(20.0, 110.0, 51.84615384615385)","(6.0, 7.6, 7.557142857142857)","(8.0, 9.4, 9.089655172413794)","(5.0, 6.2, 5.960869565217392)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:16:37.496204,"(2.5, 3.5, 3.0944827586206896)","(3.6, 5.3, 4.958536585365853)","(20.0, 110.0, 51.84615384615385)","(6.0, 7.6, 7.557142857142857)","(8.0, 9.4, 9.025)","(5.0, 6.2, 5.391176470588235)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:16:38.509709,"(2.5, 3.5, 3.0944827586206896)","(3.6, 5.3, 4.942857142857143)","(20.0, 110.0, 51.84615384615385)","(6.0, 7.6, 7.145454545454545)","(8.0, 9.4, 9.025)","(5.0, 6.2, 5.8)","(31.0, 270.0, 145.0)"
11-01-2023 13:16:39.463288,"(2.5, 3.5, 3.0944827586206896)","(3.6, 5.3, 4.85)","(20.0, 110.0, 51.84615384615385)","(6.0, 7.6, 7.145454545454545)","(8.0, 9.4, 9.025)","(5.0, 6.0, 5.815384615384615)","(31.0, 260.0, 145.0)"
11-01-2023 13:16:40.425575,"(2.5, 3.5, 3.0944827586206896)","(3.6, 5.3, 4.9)","(20.0, 110.0, 51.84615384615385)","(6.0, 7.6, 7.145454545454545)","(8.0, 9.4, 9.025)","(5.0, 6.0, 5.815384615384615)","(31.0, 260.0, 167.5)"
11-01-2023 13:16:41.439719,"(2.5, 3.5, 3.0944827586206896)","(3.6, 5.3, 5.0)","(20.0, 110.0, 51.84615384615385)","(6.0, 7.6, 7.305882352941176)","(8.0, 9.4, 9.025)","(5.0, 6.0, 5.815384615384615)","(31.0, 250.0, 152.22222222222223)"
11-01-2023 13:16:42.546514,"(2.5, 3.5, 2.8933333333333335)","(3.6, 5.3, 4.561538461538461)","(20.0, 110.0, 51.84615384615385)","(6.0, 7.6, 7.523076923076923)","(8.0, 9.4, 9.025)","(5.0, 6.0, 5.815384615384615)","(31.0, 250.0, 152.22222222222223)"
11-01-2023 13:16:43.631405,"(2.5, 3.4, 3.0564285714285715)","(3.6, 5.3, 4.561538461538461)","(20.0, 110.0, 51.84615384615385)","(6.0, 7.6, 7.523076923076923)","(8.0, 9.4, 9.025)","(5.0, 6.0, 5.815384615384615)","(31.0, 250.0, 152.22222222222223)"
11-01-2023 13:16:44.617729,"(2.5, 3.4, 3.006875)","(3.6, 5.3, 5.009090909090909)","(20.0, 110.0, 51.84615384615385)","(6.0, 7.6, 7.523076923076923)","(8.0, 9.4, 9.025)","(5.0, 6.0, 5.815384615384615)","(31.0, 250.0, 95.38461538461539)"
11-01-2023 13:16:45.575430,"(2.5, 3.4, 3.006875)","(3.6, 5.3, 4.653846153846153)","(20.0, 110.0, 77.13043478260869)","(6.0, 7.6, 7.523076923076923)","(8.0, 9.4, 9.025)","(5.0, 6.0, 5.815384615384615)","(31.0, 200.0, 95.38461538461539)"
11-01-2023 13:16:46.508757,"(2.5, 3.4, 3.006875)","(3.6, 5.3, 4.8999999999999995)","(20.0, 110.0, 87.0909090909091)","(6.0, 7.6, 7.523076923076923)","(8.0, 9.4, 9.053846153846154)","(5.0, 6.0, 5.815384615384615)","(31.0, 200.0, 95.38461538461539)"
11-01-2023 13:16:47.526215,"(2.5, 3.3, 3.224705882352941)","(3.6, 5.2, 5.015384615384615)","(20.0, 110.0, 87.0909090909091)","(6.0, 7.6, 7.523076923076923)","(8.0, 9.4, 9.053846153846154)","(5.0, 6.0, 5.815384615384615)","(31.0, 200.0, 95.38461538461539)"
11-01-2023 13:16:48.505598,"(2.5, 3.25, 2.9651724137931037)","(3.6, 5.2, 5.015384615384615)","(20.0, 110.0, 87.0909090909091)","(6.0, 7.8, 7.376470588235294)","(8.0, 9.4, 9.053846153846154)","(5.0, 6.0, 5.815384615384615)","(31.0, 200.0, 95.38461538461539)"
11-01-2023 13:16:49.447632,"(2.5, 3.25, 2.861136363636364)","(3.6, 5.2, 5.015384615384615)","(20.0, 110.0, 87.0909090909091)","(6.0, 7.8, 7.472727272727273)","(8.0, 9.4, 9.053846153846154)","(5.0, 6.0, 5.815384615384615)","(31.0, 200.0, 95.38461538461539)"
11-01-2023 13:16:50.455402,"(2.5, 3.2, 3.0650000000000004)","(3.6, 5.2, 5.015384615384615)","(20.0, 110.0, 87.0909090909091)","(6.0, 7.8, 7.472727272727273)","(8.0, 9.4, 9.053846153846154)","(5.0, 6.0, 5.5227272727272725)","(31.0, 200.0, 95.38461538461539)"
11-01-2023 13:16:51.478025,"(2.5, 3.15, 2.913448275862069)","(3.6, 5.2, 5.015384615384615)","(20.0, 110.0, 87.0909090909091)","(6.0, 7.8, 7.472727272727273)","(8.0, 9.4, 9.053846153846154)","(5.0, 6.0, 5.538636363636363)","(31.0, 200.0, 95.38461538461539)"
11-01-2023 13:16:52.538777,"(2.5, 3.1, 3.0725000000000002)","(3.6, 5.2, 5.015384615384615)","(20.0, 110.0, 87.0909090909091)","(6.0, 7.8, 7.472727272727273)","(8.0, 9.4, 9.053846153846154)","(5.0, 6.0, 5.538636363636363)","(31.0, 200.0, 95.38461538461539)"
11-01-2023 13:16:53.547472,"(2.5, 3.15, 2.8793939393939394)","(3.6, 5.2, 5.015384615384615)","(20.0, 110.0, 87.0909090909091)","(6.0, 7.8, 7.472727272727273)","(8.0, 9.4, 9.053846153846154)","(5.0, 6.0, 5.691304347826087)","(31.0, 200.0, 95.38461538461539)"
11-01-2023 13:16:54.494524,"(2.5, 3.15, 2.894857142857143)","(3.6, 5.2, 5.015384615384615)","(20.0, 110.0, 87.0909090909091)","(6.0, 7.8, 6.507692307692308)","(8.0, 9.4, 9.053846153846154)","(5.0, 5.9, 5.62)","(31.0, 200.0, 95.38461538461539)"
11-01-2023 13:16:55.437435,"(2.5, 3.15, 2.9024242424242424)","(3.6, 5.2, 5.015384615384615)","(20.0, 110.0, 87.0909090909091)","(6.0, 7.6, 7.333333333333333)","(8.0, 9.4, 9.053846153846154)","(5.0, 5.9, 5.62)","(31.0, 200.0, 95.38461538461539)"
11-01-2023 13:16:56.370228,"(2.5, 3.15, 2.9024242424242424)","(3.6, 5.2, 5.015384615384615)","(20.0, 110.0, 87.0909090909091)","(6.0, 7.6, 7.333333333333333)","(8.0, 9.4, 9.053846153846154)","(5.0, 5.9, 5.62)","(31.0, 200.0, 95.38461538461539)"
11-01-2023 13:16:57.384230,"(2.5, 3.15, 2.96)","(3.6, 5.2, 5.015384615384615)","(20.0, 110.0, 87.0909090909091)","(6.0, 7.6, 7.333333333333333)","(8.0, 9.4, 9.053846153846154)","(5.0, 5.9, 5.630769230769231)","(31.0, 200.0, 95.38461538461539)"
11-01-2023 13:16:58.433244,"(2.5, 3.15, 3.0055555555555555)","(3.6, 5.2, 5.0)","(20.0, 110.0, 87.0909090909091)","(6.0, 7.6, 7.333333333333333)","(8.0, 9.4, 9.053846153846154)","(5.0, 5.9, 5.761111111111111)","(31.0, 200.0, 95.38461538461539)"
11-01-2023 13:16:59.475810,"(2.5, 3.1, 2.9214285714285713)","(3.6, 5.2, 5.094736842105263)","(20.0, 110.0, 87.0909090909091)","(6.0, 7.6, 7.333333333333333)","(8.0, 9.4, 9.053846153846154)","(5.0, 5.9, 5.632142857142857)","(31.0, 200.0, 95.38461538461539)"
11-01-2023 13:17:00.485816,"(2.5, 3.1, 2.925581395348837)","(3.6, 5.2, 5.094736842105263)","(20.0, 110.0, 87.0909090909091)","(6.0, 7.6, 7.333333333333333)","(8.0, 9.4, 9.053846153846154)","(5.0, 5.9, 5.571052631578947)","(31.0, 200.0, 90.71428571428571)"
11-01-2023 13:17:01.465708,"(2.5, 3.1, 2.88125)","(3.6, 5.2, 5.094736842105263)","(20.0, 110.0, 87.0909090909091)","(6.0, 7.6, 7.333333333333333)","(8.0, 9.4, 9.053846153846154)","(5.0, 5.9, 5.571052631578947)","(31.0, 200.0, 105.0)"
11-01-2023 13:17:02.442484,"(2.5, 3.1, 2.9414634146341463)","(3.6, 5.2, 5.094736842105263)","(20.0, 110.0, 87.0909090909091)","(6.0, 7.6, 7.333333333333333)","(8.0, 9.4, 9.053846153846154)","(5.0, 5.9, 5.6909090909090905)","(31.0, 180.0, 87.6923076923077)"
11-01-2023 13:17:03.381499,"(2.5, 3.1, 2.98625)","(3.6, 5.2, 5.122580645161291)","(20.0, 110.0, 87.0909090909091)","(6.0, 7.6, 6.866666666666667)","(8.0, 9.4, 9.053846153846154)","(5.0, 5.8, 5.6909090909090905)","(31.0, 180.0, 83.57142857142857)"
11-01-2023 13:17:04.340960,"(2.5, 3.1, 2.953913043478261)","(3.6, 5.2, 5.122580645161291)","(20.0, 110.0, 87.0909090909091)","(6.0, 7.6, 6.866666666666667)","(8.0, 9.4, 9.053846153846154)","(5.0, 5.8, 5.6)","(31.0, 180.0, 83.57142857142857)"
11-01-2023 13:17:05.256170,"(2.5, 3.1, 2.9579166666666667)","(3.6, 5.2, 5.066666666666666)","(20.0, 110.0, 87.0909090909091)","(6.0, 7.6, 6.866666666666667)","(8.0, 9.4, 9.053846153846154)","(5.0, 5.8, 5.6)","(31.0, 180.0, 83.57142857142857)"
11-01-2023 13:17:06.224450,"(2.5, 3.1, 2.945)","(3.6, 5.2, 5.116666666666667)","(20.0, 110.0, 87.0909090909091)","(6.0, 7.6, 6.866666666666667)","(8.0, 9.4, 9.053846153846154)","(5.0, 5.8, 5.3428571428571425)","(31.0, 180.0, 83.57142857142857)"
11-01-2023 13:17:07.267417,"(2.5, 3.1, 2.981276595744681)","(3.6, 5.2, 5.116666666666667)","(20.0, 110.0, 87.0909090909091)","(6.0, 7.6, 6.866666666666667)","(8.0, 9.4, 9.053846153846154)","(5.0, 5.8, 5.3428571428571425)","(31.0, 180.0, 83.57142857142857)"
11-01-2023 13:17:08.334636,"(2.5, 3.1, 3.0072727272727273)","(3.6, 5.2, 5.066666666666666)","(20.0, 110.0, 87.0909090909091)","(6.0, 7.6, 6.866666666666667)","(8.0, 9.4, 9.053846153846154)","(5.0, 5.8, 5.141176470588235)","(31.0, 180.0, 83.57142857142857)"
11-01-2023 13:17:09.358431,"(2.5, 3.1, 3.01)","(3.6, 5.2, 5.1230769230769235)","(20.0, 110.0, 87.0909090909091)","(6.0, 7.6, 7.163636363636364)","(8.0, 9.4, 9.066666666666666)","(5.0, 5.8, 5.1875)","(31.0, 180.0, 83.57142857142857)"
11-01-2023 13:17:10.270977,"(2.5, 3.1, 2.988695652173913)","(3.6, 5.2, 5.1230769230769235)","(20.0, 110.0, 87.0909090909091)","(6.0, 7.6, 7.163636363636364)","(8.0, 9.4, 9.066666666666666)","(5.0, 5.8, 5.3)","(31.0, 180.0, 83.57142857142857)"
11-01-2023 13:17:11.189273,"(2.5, 3.1, 3.0300000000000002)","(3.6, 5.2, 5.1230769230769235)","(20.0, 110.0, 87.0909090909091)","(6.0, 7.6, 7.163636363636364)","(8.0, 9.4, 9.053846153846154)","(5.0, 5.8, 5.3)","(31.0, 180.0, 83.57142857142857)"
11-01-2023 13:17:12.139176,"(2.5, 3.1, 3.032121212121212)","(3.6, 5.2, 5.144444444444445)","(20.0, 110.0, 87.0909090909091)","(6.0, 7.6, 7.12)","(8.0, 9.4, 9.07857142857143)","(5.0, 5.8, 5.386206896551724)","(31.0, 180.0, 90.0)"
11-01-2023 13:17:13.171157,"(2.5, 3.1, 3.0416666666666665)","(3.6, 5.3, 5.245454545454545)","(20.0, 110.0, 87.0909090909091)","(6.0, 7.6, 7.12)","(8.0, 9.4, 9.07857142857143)","(5.0, 5.8, 5.3)","(31.0, 180.0, 90.0)"
11-01-2023 13:17:14.196493,"(2.5, 3.1, 3.0432432432432432)","(3.6, 5.3, 5.172727272727273)","(20.0, 110.0, 87.0909090909091)","(6.0, 7.6, 7.12)","(8.0, 9.4, 8.95)","(5.0, 5.8, 5.4222222222222225)","(31.0, 180.0, 90.0)"
11-01-2023 13:17:15.238076,"(2.5, 3.1, 3.0432432432432432)","(3.6, 5.3, 5.172727272727273)","(20.0, 110.0, 87.0909090909091)","(6.0, 7.6, 7.12)","(8.0, 9.4, 9.133333333333333)","(5.0, 5.7, 5.573684210526316)","(31.0, 180.0, 90.0)"
11-01-2023 13:17:16.295451,"(2.5, 3.1, 3.0553191489361704)","(3.6, 5.3, 5.199999999999999)","(20.0, 110.0, 87.0909090909091)","(6.0, 7.6, 7.12)","(8.0, 9.4, 8.9)","(5.0, 5.7, 5.573684210526316)","(31.0, 180.0, 90.0)"
11-01-2023 13:17:17.289166,"(2.5, 3.1, 3.0553191489361704)","(3.6, 5.3, 5.199999999999999)","(20.0, 110.0, 87.0909090909091)","(6.0, 7.6, 7.12)","(8.0, 9.4, 9.112)","(5.0, 5.7, 5.522222222222222)","(31.0, 180.0, 90.0)"
11-01-2023 13:17:18.210150,"(2.5, 3.1, 3.0553191489361704)","(3.6, 5.3, 5.199999999999999)","(20.0, 110.0, 87.0909090909091)","(6.0, 7.6, 7.12)","(8.0, 9.4, 9.112)","(5.0, 5.8, 5.492307692307692)","(31.0, 180.0, 90.0)"
11-01-2023 13:17:19.213057,"(2.5, 3.1, 3.0553191489361704)","(3.6, 5.3, 5.199999999999999)","(20.0, 110.0, 87.0909090909091)","(6.0, 7.6, 7.12)","(8.0, 9.4, 9.057142857142857)","(5.0, 5.8, 5.557142857142857)","(31.0, 180.0, 90.0)"
11-01-2023 13:17:20.233808,"(2.5, 3.1, 3.0553191489361704)","(3.6, 5.3, 5.199999999999999)","(20.0, 110.0, 87.0909090909091)","(6.0, 7.6, 7.12)","(8.0, 9.4, 9.066666666666666)","(5.0, 5.7, 5.557142857142857)","(31.0, 180.0, 90.0)"
11-01-2023 13:17:21.202829,"(2.5, 3.1, 3.0553191489361704)","(3.6, 5.3, 5.199999999999999)","(20.0, 110.0, 87.0909090909091)","(6.0, 7.6, 7.182608695652174)","(8.0, 9.4, 9.066666666666666)","(5.0, 5.7, 5.506451612903226)","(31.0, 180.0, 90.0)"
11-01-2023 13:17:22.206738,"(2.5, 3.1, 3.0553191489361704)","(3.6, 5.3, 5.199999999999999)","(20.0, 110.0, 87.0909090909091)","(6.0, 7.6, 6.980645161290322)","(8.0, 9.4, 9.0)","(5.0, 5.7, 5.469230769230769)","(31.0, 180.0, 105.0)"
11-01-2023 13:17:23.184024,"(2.5, 3.1, 3.0553191489361704)","(3.6, 5.3, 5.199999999999999)","(20.0, 110.0, 42.09090909090909)","(6.0, 7.6, 6.980645161290322)","(8.0, 9.4, 9.0)","(5.0, 5.7, 5.4837837837837835)","(31.0, 180.0, 105.0)"
11-01-2023 13:17:24.232417,"(2.5, 3.1, 3.0553191489361704)","(3.6, 5.3, 5.199999999999999)","(20.0, 110.0, 52.53846153846154)","(6.0, 7.6, 6.980645161290322)","(8.0, 9.4, 9.0)","(5.0, 5.7, 5.5181818181818185)","(31.0, 180.0, 105.0)"
11-01-2023 13:17:25.234499,"(2.5, 3.1, 3.0553191489361704)","(3.6, 5.3, 5.199999999999999)","(20.0, 110.0, 52.53846153846154)","(6.0, 7.6, 6.980645161290322)","(8.0, 9.4, 9.0)","(5.0, 5.7, 5.5181818181818185)","(31.0, 180.0, 105.0)"
11-01-2023 13:17:26.185601,"(2.5, 3.1, 3.0553191489361704)","(3.6, 5.3, 5.199999999999999)","(20.0, 110.0, 53.230769230769226)","(6.0, 7.6, 6.980645161290322)","(8.0, 9.4, 9.0)","(5.0, 5.7, 5.5181818181818185)","(31.0, 180.0, 105.0)"
11-01-2023 13:17:27.150872,"(2.5, 3.1, 3.0553191489361704)","(3.6, 5.3, 5.199999999999999)","(20.0, 110.0, 79.25)","(6.0, 7.6, 6.980645161290322)","(8.0, 9.4, 9.0)","(5.0, 5.7, 5.5181818181818185)","(31.0, 180.0, 105.0)"
11-01-2023 13:17:28.146547,"(2.5, 3.1, 3.0553191489361704)","(3.6, 5.3, 5.199999999999999)","(20.0, 110.0, 53.92307692307692)","(6.0, 7.6, 6.980645161290322)","(8.0, 9.4, 9.0)","(5.0, 5.7, 5.5181818181818185)","(31.0, 180.0, 105.0)"
11-01-2023 13:17:29.216547,"(2.5, 3.1, 3.0553191489361704)","(3.6, 5.3, 5.199999999999999)","(20.0, 110.0, 43.72727272727273)","(6.0, 7.6, 7.15)","(8.0, 9.4, 9.0)","(5.0, 5.7, 5.485714285714286)","(31.0, 180.0, 105.0)"
11-01-2023 13:17:30.295568,"(2.5, 3.1, 3.0553191489361704)","(3.6, 5.3, 5.199999999999999)","(20.0, 110.0, 43.72727272727273)","(6.0, 7.6, 7.15)","(8.0, 9.4, 8.90909090909091)","(5.0, 5.7, 5.433333333333334)","(31.0, 180.0, 133.84615384615384)"
11-01-2023 13:17:31.309449,"(2.5, 3.1, 3.0553191489361704)","(3.6, 5.3, 5.199999999999999)","(20.0, 110.0, 43.72727272727273)","(6.0, 7.6, 7.15)","(8.0, 9.4, 9.0)","(5.0, 5.7, 5.464705882352941)","(31.0, 180.0, 90.0)"
11-01-2023 13:17:32.243757,"(2.5, 3.1, 3.0553191489361704)","(3.6, 5.3, 5.199999999999999)","(20.0, 110.0, 75.28571428571428)","(6.0, 7.6, 7.15)","(8.0, 9.4, 9.0)","(5.0, 5.7, 5.464705882352941)","(31.0, 170.0, 90.0)"
11-01-2023 13:17:33.192301,"(2.5, 3.1, 3.0553191489361704)","(3.6, 5.3, 5.199999999999999)","(20.0, 110.0, 54.61538461538461)","(6.0, 7.6, 7.15)","(8.0, 9.4, 9.0)","(5.0, 5.7, 5.464705882352941)","(31.0, 170.0, 90.0)"
11-01-2023 13:17:34.149090,"(2.5, 3.1, 3.0553191489361704)","(3.6, 5.3, 5.199999999999999)","(20.0, 110.0, 67.64705882352942)","(6.0, 7.6, 7.15)","(8.0, 9.4, 9.0)","(5.0, 5.7, 5.489473684210527)","(31.0, 170.0, 86.0)"
11-01-2023 13:17:35.155330,"(2.5, 3.1, 3.0553191489361704)","(3.6, 5.3, 5.199999999999999)","(20.0, 110.0, 58.57142857142857)","(6.0, 7.6, 7.15)","(8.0, 9.4, 9.153846153846153)","(5.0, 5.7, 5.489473684210527)","(31.0, 170.0, 86.0)"
11-01-2023 13:17:36.246006,"(2.5, 3.1, 3.0553191489361704)","(3.6, 5.3, 5.199999999999999)","(20.0, 110.0, 58.57142857142857)","(6.0, 7.6, 7.15)","(8.0, 9.6, 9.292307692307691)","(4.8, 5.7, 5.489473684210527)","(31.0, 170.0, 86.0)"
11-01-2023 13:17:37.281229,"(2.5, 3.1, 3.0553191489361704)","(3.8, 5.3, 5.199999999999999)","(20.0, 110.0, 58.57142857142857)","(6.0, 7.6, 7.15)","(8.0, 9.6, 9.292307692307691)","(4.8, 5.7, 5.489473684210527)","(31.0, 170.0, 83.85714285714286)"
11-01-2023 13:17:38.295970,"(2.5, 3.1, 3.0553191489361704)","(3.8, 5.2, 4.96)","(20.0, 110.0, 58.57142857142857)","(6.0, 7.6, 7.15)","(8.0, 9.6, 9.292307692307691)","(4.8, 5.7, 5.489473684210527)","(31.0, 170.0, 94.625)"
11-01-2023 13:17:39.257763,"(2.5, 3.1, 3.0553191489361704)","(3.8, 5.2, 4.96)","(20.0, 110.0, 58.57142857142857)","(6.0, 7.6, 7.15)","(8.0, 9.6, 9.049999999999999)","(4.8, 5.7, 5.489473684210527)","(31.0, 170.0, 94.625)"
11-01-2023 13:17:40.248585,"(2.5, 3.1, 3.0553191489361704)","(3.8, 5.2, 4.96)","(20.0, 110.0, 58.57142857142857)","(6.0, 7.6, 7.15)","(8.0, 9.6, 9.049999999999999)","(4.8, 5.7, 5.489473684210527)","(31.0, 170.0, 94.625)"
11-01-2023 13:17:41.237377,"(2.5, 3.1, 3.0553191489361704)","(3.8, 5.2, 4.96)","(20.0, 110.0, 58.57142857142857)","(6.0, 7.6, 7.15)","(8.0, 9.6, 9.049999999999999)","(4.8, 5.7, 5.489473684210527)","(31.0, 170.0, 94.625)"
