,Good Chat Sam,Kouta Marjen,Hearts Denied,Echo Chamber,Sun Ace,Golden Coast
09-01-2023 14:30:36.271626,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:30:37.527148,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:30:38.580394,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:30:39.796916,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:30:40.899321,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:30:41.926329,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:30:43.025810,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:30:44.000194,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:30:44.942592,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:30:45.950995,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:30:46.885383,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.962)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:30:47.870278,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.962)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:30:48.863689,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.962)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:30:49.927285,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.962)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:30:51.013651,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.962)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:30:52.038333,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.78, 1.8952542372881356)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:30:53.090259,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.78, 1.8952542372881356)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:30:53.974697,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.78, 1.8952542372881356)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:30:54.882449,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.78, 1.8952542372881356)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:30:55.835754,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.78, 1.8952542372881356)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:30:56.852491,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.78, 1.8952542372881356)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:30:57.843143,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.78, 1.8952542372881356)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:30:58.718012,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.78, 1.8952542372881356)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:30:59.608553,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.78, 1.8952542372881356)","(6.0, 12.5, 6.5)","(19.0, 65.0, 43.86363636363637)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:00.581767,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 43.86363636363637)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:01.559634,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 43.86363636363637)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:02.469231,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 43.86363636363637)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:03.378085,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 43.86363636363637)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:04.323344,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 43.86363636363637)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:05.276113,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 43.86363636363637)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:06.247196,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 43.86363636363637)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:07.240972,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 43.86363636363637)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:08.158961,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 43.86363636363637)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:09.117657,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 43.86363636363637)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:09.989489,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 38.611111111111114)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:10.894824,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 38.611111111111114)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:11.845065,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 38.611111111111114)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:12.770439,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 38.611111111111114)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:13.734750,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.25)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:14.703192,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:15.636124,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:16.565969,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:17.439212,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:18.373444,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:19.337935,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:20.281301,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:21.293703,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:22.301095,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:23.223979,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:24.140433,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:25.065312,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:25.948927,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:26.895293,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:27.834459,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:28.775589,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:29.696689,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:30.598898,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:31.618185,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:32.694119,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:33.753247,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:34.758993,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:35.679148,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:36.583703,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:37.613419,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:38.662967,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:39.700587,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:40.716352,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:41.685033,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:42.580377,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:43.495872,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:44.524982,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:45.483572,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:46.508470,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:47.502530,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:48.439692,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:49.371494,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:50.306838,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 43.86363636363637)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:51.277362,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 43.86363636363637)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:52.174422,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 43.86363636363637)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:53.066510,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 43.86363636363637)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:54.056781,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 43.86363636363637)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:55.000389,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 43.86363636363637)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:55.945841,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 43.86363636363637)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:56.810988,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 43.86363636363637)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:57.771726,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 43.86363636363637)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:58.788062,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 38.611111111111114)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:31:59.729815,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 38.611111111111114)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:32:00.600504,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 38.611111111111114)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:32:01.534874,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 38.611111111111114)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:32:02.512007,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 38.611111111111114)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:32:03.635337,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:32:04.627159,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:32:05.556857,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:32:06.530379,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:32:07.496658,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:32:08.538689,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:32:09.623032,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:32:10.636977,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:32:11.594456,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:32:12.577439,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:32:13.459104,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:32:14.687726,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:32:15.821458,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:32:17.025121,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
09-01-2023 14:32:18.020070,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9127999999999998)","(6.0, 12.5, 6.5)","(19.0, 65.0, 41.5)","(3.0, 5.2, 3.4222222222222225)","(8.0, 19.5, 16.84090909090909)"
