,Lincoln River,Midfrew Lucre,Ohoka Creed,Malaka Miss,Neptune,Tugawar,Acushla Machree
16-12-2022 15:53:13.263344,"(3.1, 3.8, 3.764556962025316)","(3.7, 4.9, 4.885365853658537)","(3.8, 4.8, 4.66)","(13.0, 21.0, 20.333333333333332)","(4.6, 5.6, 5.423529411764705)","(17.0, 22.0, 21.3)","(21.0, 80.0, 63.333333333333336)"
16-12-2022 15:53:14.142069,"(3.1, 3.8, 3.764556962025316)","(3.7, 5.0, 4.9)","(3.8, 4.8, 4.736363636363636)","(13.0, 20.0, 19.444444444444443)","(4.6, 5.6, 5.423529411764705)","(17.0, 22.0, 21.3)","(21.0, 80.0, 63.333333333333336)"
16-12-2022 15:53:15.028750,"(3.1, 3.8, 3.7585365853658534)","(3.7, 5.0, 4.884615384615385)","(3.8, 4.8, 4.736363636363636)","(13.0, 20.0, 19.375)","(4.6, 5.6, 5.423529411764705)","(17.0, 22.0, 21.3)","(21.0, 80.0, 63.333333333333336)"
16-12-2022 15:53:15.930503,"(3.1, 3.8, 3.7585365853658534)","(3.7, 5.0, 4.884615384615385)","(3.8, 4.8, 4.736363636363636)","(13.0, 20.0, 19.375)","(4.6, 5.6, 5.423529411764705)","(17.0, 22.0, 21.3)","(21.0, 80.0, 63.333333333333336)"
16-12-2022 15:53:16.822415,"(3.1, 3.8, 3.7585365853658534)","(3.7, 5.0, 4.90625)","(3.8, 4.8, 4.736363636363636)","(13.0, 20.0, 19.375)","(4.6, 5.6, 5.423529411764705)","(17.0, 22.0, 21.3)","(21.0, 80.0, 63.333333333333336)"
16-12-2022 15:53:17.697691,"(3.1, 3.8, 3.7585365853658534)","(3.7, 5.0, 4.90625)","(3.8, 4.8, 4.736363636363636)","(13.0, 20.0, 19.375)","(4.6, 5.6, 5.423529411764705)","(17.0, 22.0, 21.3)","(21.0, 75.0, 56.66666666666667)"
16-12-2022 15:53:18.570283,"(3.1, 3.8, 3.7585365853658534)","(3.7, 5.0, 4.9625)","(3.8, 4.8, 4.66)","(13.0, 21.0, 19.0)","(4.6, 5.6, 5.423529411764705)","(17.0, 22.0, 21.3)","(21.0, 70.0, 56.66666666666667)"
16-12-2022 15:53:19.506504,"(3.1, 3.8, 3.7585365853658534)","(3.7, 5.0, 4.9625)","(3.8, 4.8, 4.736363636363636)","(13.0, 21.0, 18.11111111111111)","(4.6, 5.6, 5.423529411764705)","(17.0, 22.0, 21.3)","(21.0, 70.0, 56.66666666666667)"
16-12-2022 15:53:20.427901,"(3.1, 3.8, 3.764556962025316)","(3.7, 5.0, 4.975409836065574)","(3.8, 4.8, 4.736363636363636)","(13.0, 20.0, 19.09090909090909)","(4.6, 5.6, 5.423529411764705)","(17.0, 22.0, 21.3)","(21.0, 70.0, 56.66666666666667)"
16-12-2022 15:53:21.376569,"(3.1, 3.8, 3.764556962025316)","(3.7, 5.0, 4.975409836065574)","(3.8, 4.8, 4.609090909090909)","(13.0, 20.0, 17.142857142857142)","(4.6, 5.6, 5.387878787878788)","(17.0, 22.0, 21.3)","(21.0, 70.0, 56.66666666666667)"
16-12-2022 15:53:22.278944,"(3.1, 3.8, 3.764556962025316)","(3.7, 5.0, 4.975409836065574)","(3.8, 4.8, 4.609090909090909)","(13.0, 20.0, 17.5)","(4.6, 5.6, 5.387878787878788)","(17.0, 22.0, 21.3)","(21.0, 70.0, 56.66666666666667)"
16-12-2022 15:53:23.211069,"(3.1, 3.8, 3.764556962025316)","(3.7, 5.0, 4.975409836065574)","(3.8, 4.8, 4.609090909090909)","(13.0, 20.0, 18.25)","(4.6, 5.6, 5.394117647058823)","(17.0, 22.0, 21.2)","(21.0, 70.0, 56.66666666666667)"
16-12-2022 15:53:24.138253,"(3.1, 3.8, 3.764556962025316)","(3.7, 5.0, 4.9625)","(3.8, 4.8, 4.689473684210526)","(13.0, 20.0, 18.25)","(4.6, 5.6, 5.394117647058823)","(17.0, 22.0, 20.25)","(21.0, 70.0, 56.66666666666667)"
16-12-2022 15:53:25.063304,"(3.1, 3.8, 3.764556962025316)","(3.7, 5.0, 4.9625)","(3.8, 4.8, 4.689473684210526)","(13.0, 20.0, 18.25)","(4.6, 5.6, 5.394117647058823)","(17.0, 22.0, 20.25)","(21.0, 70.0, 56.66666666666667)"
16-12-2022 15:53:25.965782,"(3.1, 3.8, 3.764556962025316)","(3.7, 5.0, 4.9625)","(3.8, 4.8, 4.689473684210526)","(13.0, 19.5, 18.0)","(4.6, 5.6, 5.295652173913043)","(17.0, 22.0, 20.25)","(21.0, 70.0, 56.33333333333333)"
16-12-2022 15:53:26.879834,"(3.1, 3.8, 3.764556962025316)","(3.7, 5.0, 4.975409836065574)","(3.8, 4.8, 4.689473684210526)","(13.0, 19.5, 18.0)","(4.6, 5.6, 5.188235294117646)","(17.0, 22.0, 20.25)","(21.0, 70.0, 56.33333333333333)"
16-12-2022 15:53:27.773187,"(3.1, 3.8, 3.764556962025316)","(3.7, 5.2, 4.975)","(3.8, 4.8, 4.689473684210526)","(13.0, 19.5, 18.0)","(4.6, 5.6, 5.264)","(17.0, 22.0, 20.25)","(21.0, 70.0, 56.33333333333333)"
16-12-2022 15:53:28.694148,"(3.1, 3.8, 3.764556962025316)","(3.7, 5.2, 4.975)","(3.8, 4.8, 4.689473684210526)","(13.0, 19.5, 18.0)","(4.6, 5.6, 5.1625)","(17.0, 22.0, 20.25)","(21.0, 70.0, 64.875)"
16-12-2022 15:53:29.585350,"(3.1, 3.8, 3.764556962025316)","(3.7, 5.2, 5.043478260869565)","(3.8, 4.8, 4.689473684210526)","(13.0, 19.5, 18.375)","(4.6, 5.6, 5.1625)","(17.0, 22.0, 20.25)","(21.0, 70.0, 64.875)"
16-12-2022 15:53:30.463932,"(3.1, 3.8, 3.764556962025316)","(3.7, 5.2, 5.043478260869565)","(3.8, 4.8, 4.725)","(13.0, 19.0, 18.285714285714285)","(4.6, 5.6, 5.1625)","(17.0, 22.0, 20.25)","(21.0, 70.0, 64.875)"
16-12-2022 15:53:31.374127,"(3.1, 3.8, 3.764556962025316)","(3.7, 5.2, 5.061538461538461)","(3.8, 4.8, 4.725)","(13.0, 19.0, 18.107142857142858)","(4.6, 5.6, 5.266666666666667)","(17.0, 22.0, 20.25)","(21.0, 70.0, 57.0)"
16-12-2022 15:53:32.293650,"(3.1, 3.85, 3.7875)","(3.7, 5.2, 5.061538461538461)","(3.8, 4.8, 4.725)","(13.0, 19.0, 18.107142857142858)","(4.6, 5.6, 5.266666666666667)","(17.0, 22.0, 20.25)","(21.0, 65.0, 57.0)"
16-12-2022 15:53:33.198269,"(3.1, 3.85, 3.780722891566265)","(3.7, 5.2, 5.061538461538461)","(3.8, 4.8, 4.725)","(13.0, 19.0, 18.375)","(4.6, 5.6, 5.266666666666667)","(17.0, 22.0, 21.2)","(21.0, 65.0, 48.38461538461539)"
16-12-2022 15:53:34.077665,"(3.1, 3.85, 3.7875)","(3.7, 5.2, 5.061538461538461)","(3.8, 4.8, 4.725)","(13.0, 21.0, 19.03125)","(4.6, 5.6, 5.21111111111111)","(17.0, 22.0, 21.2)","(21.0, 65.0, 45.69230769230769)"
16-12-2022 15:53:34.962253,"(3.1, 3.85, 3.7875)","(3.7, 5.2, 5.061538461538461)","(3.8, 4.8, 4.725)","(13.0, 20.0, 18.75)","(4.6, 5.6, 5.21111111111111)","(17.0, 22.0, 21.2)","(21.0, 60.0, 45.69230769230769)"
16-12-2022 15:53:35.851130,"(3.1, 3.85, 3.7875)","(3.7, 5.2, 5.061538461538461)","(3.8, 4.8, 4.725)","(13.0, 20.0, 18.75)","(4.6, 5.6, 5.21111111111111)","(17.0, 22.0, 21.2)","(21.0, 60.0, 49.22222222222222)"
16-12-2022 15:53:36.737012,"(3.1, 3.85, 3.7875)","(3.7, 5.2, 5.094117647058823)","(3.8, 4.8, 4.725)","(13.0, 19.5, 18.954545454545453)","(4.6, 5.6, 5.21111111111111)","(17.0, 21.0, 19.214285714285715)","(21.0, 55.0, 44.166666666666664)"
16-12-2022 15:53:37.607767,"(3.1, 3.85, 3.7875)","(3.7, 5.2, 5.097142857142857)","(3.8, 4.8, 4.725)","(13.0, 19.5, 18.954545454545453)","(4.6, 5.6, 5.21111111111111)","(17.0, 21.0, 19.214285714285715)","(21.0, 55.0, 43.0)"
16-12-2022 15:53:38.484791,"(3.1, 3.85, 3.7875)","(3.7, 5.2, 5.097142857142857)","(3.8, 4.8, 4.5926470588235295)","(13.0, 19.5, 18.428571428571427)","(4.6, 5.6, 5.21111111111111)","(17.0, 21.0, 19.214285714285715)","(21.0, 55.0, 43.0)"
16-12-2022 15:53:39.372582,"(3.1, 3.85, 3.7875)","(3.7, 5.2, 5.097142857142857)","(3.8, 4.8, 4.5926470588235295)","(13.0, 19.5, 18.428571428571427)","(4.6, 5.6, 5.21111111111111)","(17.0, 21.0, 19.214285714285715)","(21.0, 55.0, 43.0)"
16-12-2022 15:53:40.262469,"(3.1, 3.85, 3.7875)","(3.7, 5.2, 5.097142857142857)","(3.8, 4.8, 4.5926470588235295)","(13.0, 19.5, 18.428571428571427)","(4.6, 5.6, 5.21111111111111)","(17.0, 21.0, 19.25)","(21.0, 55.0, 43.0)"
16-12-2022 15:53:41.147136,"(3.1, 3.85, 3.7071428571428573)","(3.7, 5.2, 5.097142857142857)","(3.8, 4.8, 4.5926470588235295)","(13.0, 19.5, 18.428571428571427)","(4.6, 5.6, 5.21111111111111)","(17.0, 20.0, 19.25)","(21.0, 55.0, 45.8235294117647)"
16-12-2022 15:53:42.039193,"(3.1, 3.85, 3.6966666666666668)","(3.7, 5.2, 5.097142857142857)","(3.8, 4.8, 4.5926470588235295)","(13.0, 19.5, 18.428571428571427)","(4.6, 5.6, 5.144444444444444)","(17.0, 20.0, 19.25)","(21.0, 55.0, 45.8235294117647)"
16-12-2022 15:53:42.926067,"(3.1, 3.85, 3.7071428571428573)","(3.7, 5.2, 5.097142857142857)","(3.8, 4.8, 4.5926470588235295)","(13.0, 19.5, 18.428571428571427)","(4.6, 5.6, 5.147619047619047)","(17.0, 20.0, 19.25)","(21.0, 55.0, 45.8235294117647)"
16-12-2022 15:53:43.821853,"(3.1, 3.85, 3.7071428571428573)","(3.7, 5.2, 5.097142857142857)","(3.8, 4.8, 4.5926470588235295)","(13.0, 19.5, 18.428571428571427)","(4.6, 5.6, 5.147619047619047)","(17.0, 20.0, 19.75)","(21.0, 55.0, 45.8235294117647)"
16-12-2022 15:53:44.704719,"(3.1, 3.85, 3.725)","(3.7, 5.2, 5.097142857142857)","(3.8, 4.8, 4.5926470588235295)","(13.0, 20.0, 19.363636363636363)","(4.6, 5.6, 5.144444444444444)","(17.0, 21.0, 19.75)","(21.0, 55.0, 45.8235294117647)"
16-12-2022 15:53:45.605541,"(3.1, 3.85, 3.7071428571428573)","(3.7, 5.2, 5.097142857142857)","(3.8, 4.8, 4.538888888888889)","(13.0, 20.0, 19.363636363636363)","(4.6, 5.6, 5.144444444444444)","(17.0, 21.0, 19.214285714285715)","(21.0, 55.0, 45.8235294117647)"
16-12-2022 15:53:46.480155,"(3.1, 3.85, 3.7071428571428573)","(3.7, 5.2, 5.097142857142857)","(3.8, 4.8, 4.538888888888889)","(13.0, 20.0, 19.363636363636363)","(4.6, 5.6, 5.144444444444444)","(17.0, 21.0, 19.75)","(21.0, 55.0, 40.0)"
16-12-2022 15:53:47.384840,"(3.1, 3.85, 3.7071428571428573)","(3.7, 5.2, 5.066666666666666)","(3.8, 4.8, 4.538888888888889)","(13.0, 20.0, 19.65)","(4.6, 5.6, 5.144444444444444)","(17.0, 20.0, 19.333333333333332)","(21.0, 50.0, 40.0)"
16-12-2022 15:53:48.272579,"(3.1, 3.85, 3.7071428571428573)","(3.7, 5.2, 5.066666666666666)","(3.8, 4.8, 4.538888888888889)","(13.0, 20.0, 19.65)","(4.6, 5.6, 5.144444444444444)","(17.0, 20.0, 18.75)","(21.0, 50.0, 40.0)"
16-12-2022 15:53:49.163198,"(3.1, 3.85, 3.7071428571428573)","(3.7, 5.2, 5.066666666666666)","(3.8, 4.8, 4.538888888888889)","(13.0, 19.5, 18.954545454545453)","(4.6, 5.6, 5.144444444444444)","(17.0, 19.5, 19.0)","(21.0, 50.0, 40.0)"
16-12-2022 15:53:50.050181,"(3.1, 3.85, 3.7071428571428573)","(3.7, 5.2, 5.097142857142857)","(3.8, 4.7, 4.627272727272727)","(13.0, 19.5, 18.954545454545453)","(4.6, 5.6, 5.144444444444444)","(17.0, 25.0, 24.4)","(21.0, 50.0, 40.0)"
16-12-2022 15:53:50.943183,"(3.1, 3.85, 3.7071428571428573)","(3.7, 5.2, 5.097142857142857)","(3.8, 4.7, 4.627272727272727)","(13.0, 19.5, 18.954545454545453)","(4.6, 5.6, 5.1408163265306115)","(17.0, 25.0, 24.4)","(21.0, 50.0, 40.0)"
16-12-2022 15:53:51.836049,"(3.1, 3.85, 3.7092592592592593)","(3.7, 5.2, 5.097142857142857)","(3.8, 4.7, 4.627272727272727)","(13.0, 19.5, 18.954545454545453)","(4.6, 5.6, 5.1408163265306115)","(17.0, 25.0, 23.88235294117647)","(21.0, 50.0, 40.0)"
16-12-2022 15:53:52.722972,"(3.1, 3.85, 3.7092592592592593)","(3.7, 5.2, 5.117948717948718)","(3.8, 4.7, 4.658620689655173)","(13.0, 19.5, 18.954545454545453)","(4.6, 5.6, 5.146296296296296)","(17.0, 24.0, 23.88235294117647)","(21.0, 50.0, 40.0)"
16-12-2022 15:53:53.595752,"(3.1, 3.85, 3.7092592592592593)","(3.7, 5.2, 5.117948717948718)","(3.8, 4.7, 4.658620689655173)","(13.0, 19.5, 18.954545454545453)","(4.6, 5.6, 5.146296296296296)","(17.0, 24.0, 23.88235294117647)","(21.0, 50.0, 40.0)"
16-12-2022 15:53:54.472362,"(3.1, 3.85, 3.7092592592592593)","(3.7, 5.2, 5.126315789473685)","(3.8, 4.7, 4.658620689655173)","(13.0, 19.5, 19.2)","(4.6, 5.6, 5.218181818181818)","(17.0, 24.0, 23.88235294117647)","(21.0, 50.0, 40.0)"
16-12-2022 15:53:55.344517,"(3.1, 3.85, 3.7092592592592593)","(3.7, 5.2, 5.151724137931034)","(3.8, 4.7, 4.658620689655173)","(13.0, 19.5, 19.2)","(4.6, 5.6, 5.0452830188679245)","(17.0, 24.0, 23.88235294117647)","(21.0, 50.0, 40.0)"
16-12-2022 15:53:56.235602,"(3.1, 3.85, 3.7092592592592593)","(3.7, 5.2, 5.151724137931034)","(3.8, 4.7, 4.658620689655173)","(13.0, 19.5, 19.2)","(4.6, 5.6, 5.0452830188679245)","(17.0, 24.0, 24.666666666666668)","(21.0, 50.0, 42.85714285714286)"
16-12-2022 15:53:57.115031,"(3.1, 3.85, 3.7092592592592593)","(3.7, 5.2, 5.151724137931034)","(3.8, 4.7, 4.658620689655173)","(13.0, 19.5, 19.2)","(4.6, 5.5, 5.3)","(17.0, 25.0, 24.666666666666668)","(21.0, 48.0, 42.85714285714286)"
16-12-2022 15:53:57.991781,"(3.1, 3.85, 3.7092592592592593)","(3.7, 5.2, 5.151724137931034)","(3.8, 4.7, 4.658620689655173)","(13.0, 19.5, 19.2)","(4.6, 5.5, 5.214285714285714)","(17.0, 25.0, 24.4)","(21.0, 48.0, 42.85714285714286)"
16-12-2022 15:53:58.867324,"(3.1, 3.85, 3.7092592592592593)","(3.7, 5.2, 5.148148148148148)","(3.8, 4.7, 4.65)","(13.0, 19.5, 19.2)","(4.6, 5.5, 5.142857142857143)","(17.0, 25.0, 24.666666666666668)","(21.0, 48.0, 42.85714285714286)"
16-12-2022 15:53:59.743000,"(3.1, 3.85, 3.7092592592592593)","(3.7, 5.2, 5.148148148148148)","(3.8, 4.7, 4.65)","(13.0, 19.5, 19.2)","(4.6, 5.5, 5.142857142857143)","(17.0, 25.0, 24.666666666666668)","(21.0, 48.0, 42.85714285714286)"
16-12-2022 15:54:00.629296,"(3.1, 3.85, 3.66)","(3.7, 5.2, 5.151724137931034)","(3.8, 4.7, 4.65)","(13.0, 20.0, 19.65)","(4.6, 5.4, 5.141176470588236)","(17.0, 25.0, 24.666666666666668)","(21.0, 48.0, 39.0)"
16-12-2022 15:54:01.512071,"(3.1, 3.85, 3.66)","(3.7, 5.2, 5.151724137931034)","(3.8, 4.7, 4.65)","(13.0, 20.0, 19.416666666666668)","(4.6, 5.4, 5.2)","(17.0, 25.0, 24.771428571428572)","(21.0, 48.0, 39.0)"
16-12-2022 15:54:02.416332,"(3.1, 3.85, 3.66)","(3.7, 5.2, 5.148148148148148)","(3.8, 4.7, 4.65)","(13.0, 20.0, 19.416666666666668)","(4.6, 5.4, 5.2)","(17.0, 25.0, 24.65714285714286)","(21.0, 48.0, 39.0)"
16-12-2022 15:54:03.300749,"(3.1, 3.85, 3.66)","(3.7, 5.2, 5.148148148148148)","(3.8, 4.7, 4.65)","(13.0, 20.0, 19.416666666666668)","(4.6, 5.5, 5.25)","(17.0, 25.0, 24.65714285714286)","(21.0, 48.0, 39.0)"
16-12-2022 15:54:04.187280,"(3.1, 3.85, 3.7883116883116883)","(3.7, 5.2, 5.115151515151515)","(3.8, 4.7, 4.65)","(13.0, 20.0, 19.416666666666668)","(4.6, 5.5, 5.25)","(17.0, 25.0, 24.65714285714286)","(21.0, 48.0, 39.0)"
16-12-2022 15:54:05.082282,"(3.1, 3.85, 3.7883116883116883)","(3.7, 5.2, 5.115151515151515)","(3.8, 4.7, 4.65)","(13.0, 19.5, 18.642857142857142)","(4.6, 5.5, 5.25)","(17.0, 25.0, 24.65714285714286)","(21.0, 48.0, 39.0)"
16-12-2022 15:54:05.972932,"(3.1, 3.85, 3.7883116883116883)","(3.8, 5.2, 5.115151515151515)","(3.8, 4.7, 4.65)","(12.0, 19.5, 18.642857142857142)","(4.6, 5.5, 5.25)","(18.0, 25.0, 24.65714285714286)","(21.0, 48.0, 39.0)"
16-12-2022 15:54:06.866481,"(3.1, 3.85, 3.7883116883116883)","(3.8, 5.2, 5.115151515151515)","(3.8, 4.7, 4.65)","(12.0, 19.5, 18.642857142857142)","(4.6, 5.5, 5.25)","(18.0, 25.0, 24.65714285714286)","(21.0, 48.0, 38.8)"
16-12-2022 15:54:07.751581,"(3.1, 3.85, 3.7883116883116883)","(3.8, 5.2, 5.088888888888889)","(3.8, 4.7, 4.65)","(12.0, 19.5, 18.642857142857142)","(4.6, 5.5, 5.25)","(18.0, 25.0, 24.65714285714286)","(21.0, 46.0, 34.0)"
16-12-2022 15:54:08.650407,"(3.1, 3.85, 3.7883116883116883)","(3.8, 5.2, 5.088888888888889)","(3.8, 4.7, 4.65)","(12.0, 19.5, 18.642857142857142)","(4.6, 5.5, 5.369047619047619)","(18.0, 25.0, 24.65714285714286)","(21.0, 46.0, 37.5)"
16-12-2022 15:54:09.533714,"(3.1, 3.85, 3.7883116883116883)","(3.8, 5.2, 5.088888888888889)","(3.8, 4.7, 4.65)","(12.0, 19.5, 18.642857142857142)","(4.6, 5.5, 5.369047619047619)","(18.0, 25.0, 24.65714285714286)","(21.0, 46.0, 42.6)"
16-12-2022 15:54:10.414361,"(3.1, 3.85, 3.7883116883116883)","(3.8, 5.2, 5.088888888888889)","(3.8, 4.7, 4.65)","(12.0, 19.5, 18.642857142857142)","(4.6, 5.5, 5.369047619047619)","(18.0, 25.0, 24.65714285714286)","(21.0, 46.0, 42.6)"
16-12-2022 15:54:11.291784,"(3.1, 3.85, 3.7883116883116883)","(3.8, 5.2, 5.088888888888889)","(3.8, 4.7, 4.65)","(12.0, 19.5, 18.642857142857142)","(4.6, 5.5, 5.369047619047619)","(18.0, 25.0, 24.65714285714286)","(21.0, 46.0, 42.6)"
16-12-2022 15:54:12.182018,"(3.1, 3.85, 3.7790123456790123)","(3.8, 5.2, 5.136507936507937)","(3.8, 4.7, 4.65)","(12.0, 19.5, 18.642857142857142)","(4.6, 5.5, 5.206666666666666)","(18.0, 25.0, 24.65714285714286)","(21.0, 46.0, 41.75)"
16-12-2022 15:54:13.067891,"(3.1, 3.85, 3.7823529411764705)","(3.8, 5.2, 5.136507936507937)","(3.8, 4.7, 4.65)","(12.0, 19.5, 18.642857142857142)","(4.6, 5.5, 5.188888888888888)","(18.0, 25.0, 24.65714285714286)","(21.0, 46.0, 41.75)"
16-12-2022 15:54:13.949983,"(3.1, 3.85, 3.7823529411764705)","(3.8, 5.2, 5.136507936507937)","(3.8, 4.7, 4.65)","(12.0, 19.5, 18.642857142857142)","(4.6, 5.5, 5.188888888888888)","(18.0, 25.0, 24.65714285714286)","(21.0, 46.0, 41.75)"
16-12-2022 15:54:14.840847,"(3.1, 3.85, 3.7823529411764705)","(3.8, 5.2, 5.136507936507937)","(3.8, 4.7, 4.65)","(12.0, 19.5, 18.642857142857142)","(4.6, 5.5, 5.188888888888888)","(18.0, 25.0, 27.470588235294116)","(21.0, 46.0, 41.75)"
16-12-2022 15:54:15.722560,"(3.1, 3.85, 3.7823529411764705)","(3.8, 5.2, 5.136507936507937)","(3.8, 4.7, 4.65)","(12.0, 19.5, 18.642857142857142)","(4.6, 5.5, 5.188888888888888)","(18.0, 28.0, 27.470588235294116)","(21.0, 46.0, 41.75)"
16-12-2022 15:54:16.601157,"(3.1, 3.85, 3.7823529411764705)","(3.8, 5.2, 5.131034482758621)","(3.8, 4.7, 4.65)","(12.0, 19.5, 18.642857142857142)","(4.6, 5.5, 5.188888888888888)","(18.0, 28.0, 27.470588235294116)","(21.0, 46.0, 41.75)"
16-12-2022 15:54:17.483339,"(3.1, 3.85, 3.7823529411764705)","(3.8, 5.2, 5.131034482758621)","(3.8, 4.7, 4.65)","(12.0, 19.5, 18.642857142857142)","(4.6, 5.5, 5.188888888888888)","(18.0, 28.0, 25.0)","(21.0, 44.0, 37.0)"
16-12-2022 15:54:18.359903,"(3.1, 3.85, 3.7753246753246756)","(3.8, 5.2, 5.129824561403509)","(3.8, 4.7, 4.636842105263158)","(12.0, 19.5, 18.642857142857142)","(4.6, 5.5, 5.188888888888888)","(18.0, 28.0, 25.0)","(21.0, 44.0, 37.0)"
16-12-2022 15:54:19.247416,"(3.1, 3.85, 3.7753246753246756)","(3.8, 5.2, 5.129824561403509)","(3.8, 4.7, 4.58)","(12.0, 19.5, 18.642857142857142)","(4.6, 5.5, 5.188888888888888)","(18.0, 28.0, 25.6)","(21.0, 44.0, 37.0)"
16-12-2022 15:54:20.143458,"(3.1, 3.85, 3.6528571428571426)","(3.8, 5.2, 5.129824561403509)","(3.8, 4.7, 4.58)","(12.0, 19.5, 18.642857142857142)","(4.6, 5.5, 5.188888888888888)","(18.0, 28.0, 25.6)","(21.0, 44.0, 37.0)"
16-12-2022 15:54:21.022688,"(3.1, 3.85, 3.6035714285714286)","(3.8, 5.2, 5.129824561403509)","(3.8, 4.7, 4.58)","(12.0, 19.5, 18.642857142857142)","(4.6, 5.5, 5.188888888888888)","(18.0, 28.0, 25.6)","(21.0, 44.0, 37.0)"
16-12-2022 15:54:21.921259,"(3.1, 3.85, 3.6035714285714286)","(3.8, 5.2, 5.121568627450981)","(3.8, 4.7, 4.58)","(12.0, 19.5, 18.642857142857142)","(4.6, 5.5, 5.188888888888888)","(18.0, 28.0, 25.6)","(21.0, 44.0, 37.0)"
16-12-2022 15:54:22.811213,"(3.1, 3.8, 3.6125)","(3.8, 5.2, 5.121568627450981)","(3.8, 4.7, 4.58)","(12.0, 19.5, 18.642857142857142)","(4.6, 5.5, 5.188888888888888)","(18.0, 28.0, 25.6)","(21.0, 44.0, 37.0)"
16-12-2022 15:54:23.703471,"(3.1, 3.8, 3.6020833333333333)","(3.8, 5.2, 5.121568627450981)","(3.8, 4.7, 4.625925925925926)","(12.0, 19.5, 18.642857142857142)","(4.6, 5.5, 5.188888888888888)","(18.0, 28.0, 25.6)","(21.0, 44.0, 37.0)"
16-12-2022 15:54:24.605593,"(3.1, 3.8, 3.6020833333333333)","(3.8, 5.2, 5.144444444444445)","(3.8, 4.6, 4.449999999999999)","(12.0, 19.5, 18.666666666666668)","(4.6, 5.5, 5.188888888888888)","(18.0, 28.0, 25.6)","(21.0, 44.0, 37.0)"
16-12-2022 15:54:25.498781,"(3.1, 3.8, 3.6125)","(3.8, 5.2, 5.144444444444445)","(3.8, 4.6, 4.449999999999999)","(12.0, 19.5, 18.833333333333332)","(4.6, 5.5, 5.316666666666666)","(18.0, 28.0, 25.6)","(21.0, 44.0, 37.0)"
16-12-2022 15:54:26.393448,"(3.1, 3.8, 3.6125)","(3.8, 5.2, 5.144444444444445)","(3.8, 4.6, 4.359999999999999)","(12.0, 19.5, 18.0)","(4.6, 5.5, 5.305882352941176)","(18.0, 28.0, 25.6)","(21.0, 44.0, 36.0)"
16-12-2022 15:54:27.275913,"(3.1, 3.8, 3.6125)","(3.8, 5.2, 5.144444444444445)","(3.8, 4.6, 4.359999999999999)","(12.0, 19.5, 18.0)","(4.6, 5.5, 5.15625)","(18.0, 28.0, 25.6)","(21.0, 42.0, 36.0)"
16-12-2022 15:54:28.166201,"(3.1, 3.85, 3.625)","(3.8, 5.2, 5.144444444444445)","(3.8, 4.6, 4.449999999999999)","(12.0, 19.5, 18.0)","(4.6, 5.6, 5.2)","(18.0, 28.0, 25.6)","(21.0, 42.0, 36.0)"
16-12-2022 15:54:29.048479,"(3.1, 3.85, 3.6526315789473687)","(3.8, 5.2, 5.0125)","(3.8, 4.6, 4.449999999999999)","(12.0, 19.5, 17.833333333333332)","(4.6, 5.6, 5.342105263157895)","(18.0, 28.0, 25.75)","(21.0, 42.0, 36.0)"
16-12-2022 15:54:29.930596,"(3.1, 3.85, 3.625)","(3.8, 5.2, 5.142857142857143)","(3.8, 4.6, 4.449999999999999)","(12.0, 19.5, 18.0)","(4.6, 5.6, 5.433333333333333)","(18.0, 28.0, 25.6)","(21.0, 42.0, 36.0)"
16-12-2022 15:54:30.812786,"(3.1, 3.85, 3.625)","(3.8, 5.2, 5.066666666666666)","(3.8, 4.7, 4.597142857142857)","(12.0, 19.5, 18.0)","(4.6, 5.5, 5.25)","(18.0, 28.0, 25.6)","(21.0, 42.0, 36.0)"
16-12-2022 15:54:31.694473,"(3.1, 3.85, 3.625)","(3.8, 5.2, 5.0181818181818185)","(3.8, 4.8, 4.472727272727273)","(12.0, 19.5, 18.0)","(4.6, 5.5, 5.25)","(18.0, 28.0, 25.6)","(21.0, 42.0, 36.0)"
16-12-2022 15:54:32.573893,"(3.1, 3.85, 3.625)","(3.8, 5.2, 5.088888888888889)","(3.8, 4.8, 4.472727272727273)","(12.0, 19.5, 18.0)","(4.6, 5.5, 5.25)","(18.0, 28.0, 25.6)","(21.0, 42.0, 36.0)"
16-12-2022 15:54:33.452685,"(3.1, 3.85, 3.625)","(3.8, 5.2, 4.8875)","(3.8, 4.8, 4.472727272727273)","(12.0, 19.5, 18.0)","(4.6, 5.5, 5.25)","(18.0, 28.0, 27.689655172413794)","(21.0, 42.0, 36.0)"
16-12-2022 15:54:34.341775,"(3.1, 3.85, 3.6333333333333333)","(3.8, 5.2, 4.866666666666666)","(3.8, 4.9, 4.5181818181818185)","(12.0, 19.5, 18.0)","(4.6, 5.4, 5.066666666666666)","(18.0, 28.0, 27.689655172413794)","(21.0, 42.0, 36.0)"
16-12-2022 15:54:35.229306,"(3.1, 3.85, 3.6333333333333333)","(3.8, 5.2, 4.866666666666666)","(3.8, 4.8, 4.628571428571428)","(12.0, 19.5, 18.0)","(4.6, 5.3, 5.15)","(18.0, 28.0, 27.689655172413794)","(21.0, 42.0, 38.57142857142857)"
