,Meteorite,Thunder Park,True Nobility,Wanaroo,Sir Domigo,Tillotson,Bull Dust,Gold Logie,Carry On Camping,Anges
06-01-2023 15:51:09.020788,"(12.0, 14.5, 14.457446808510639)","(4.2, 4.6, 4.594354838709677)","(6.0, 8.4, 8.266666666666667)","(11.0, 15.5, 15.342105263157894)","(4.0, 5.6, 5.52)","(3.5, 4.2, 4.1038461538461535)","(14.0, 17.5, 16.705882352941178)","(19.0, 26.0, 23.666666666666668)","(101.0, 340.0, 253.33333333333334)","(101.0, 430.0, 356.6666666666667)"
06-01-2023 15:51:10.619126,"(12.0, 14.5, 14.457446808510639)","(4.2, 4.6, 4.594354838709677)","(6.0, 8.4, 8.266666666666667)","(11.0, 15.5, 15.342105263157894)","(4.0, 5.6, 5.46)","(3.5, 4.2, 4.1038461538461535)","(14.0, 17.5, 16.705882352941178)","(19.0, 26.0, 23.666666666666668)","(101.0, 340.0, 253.33333333333334)","(101.0, 430.0, 356.6666666666667)"
06-01-2023 15:51:12.157847,"(12.0, 14.5, 14.457446808510639)","(4.2, 4.6, 4.594354838709677)","(6.0, 8.4, 8.266666666666667)","(11.0, 15.5, 15.342105263157894)","(4.0, 5.6, 5.531818181818181)","(3.5, 4.2, 4.1038461538461535)","(14.0, 17.5, 16.807692307692307)","(19.0, 26.0, 23.666666666666668)","(101.0, 340.0, 253.33333333333334)","(101.0, 430.0, 356.6666666666667)"
06-01-2023 15:51:13.526165,"(12.0, 14.5, 14.457446808510639)","(4.2, 4.6, 4.594354838709677)","(6.0, 8.4, 8.266666666666667)","(11.0, 15.5, 15.342105263157894)","(4.0, 5.6, 5.389473684210526)","(3.5, 4.2, 4.1038461538461535)","(14.0, 17.5, 16.807692307692307)","(19.0, 26.0, 23.846153846153847)","(101.0, 340.0, 253.33333333333334)","(101.0, 430.0, 356.6666666666667)"
06-01-2023 15:51:15.114518,"(12.0, 14.5, 14.457446808510639)","(4.2, 4.6, 4.594354838709677)","(6.0, 8.4, 8.266666666666667)","(11.0, 15.5, 15.342105263157894)","(4.0, 5.6, 5.52)","(3.5, 4.2, 4.1038461538461535)","(14.0, 17.5, 16.807692307692307)","(19.0, 26.0, 23.846153846153847)","(101.0, 340.0, 275.0)","(101.0, 430.0, 356.6666666666667)"
06-01-2023 15:51:16.632276,"(12.0, 14.5, 14.457446808510639)","(4.2, 4.6, 4.594354838709677)","(6.0, 8.4, 8.266666666666667)","(11.0, 15.5, 15.208333333333334)","(4.0, 5.6, 5.548780487804878)","(3.5, 4.2, 4.1038461538461535)","(14.0, 17.5, 17.285714285714285)","(19.0, 26.0, 23.846153846153847)","(101.0, 340.0, 253.33333333333334)","(101.0, 430.0, 356.6666666666667)"
06-01-2023 15:51:17.972159,"(12.0, 14.5, 14.457446808510639)","(4.2, 4.6, 4.594354838709677)","(6.0, 8.4, 8.266666666666667)","(11.0, 15.5, 14.227272727272727)","(4.0, 5.6, 5.269230769230769)","(3.5, 4.2, 4.1038461538461535)","(14.0, 17.5, 17.285714285714285)","(19.0, 26.0, 23.846153846153847)","(101.0, 340.0, 253.33333333333334)","(101.0, 430.0, 356.6666666666667)"
06-01-2023 15:51:19.287381,"(12.0, 14.5, 14.457446808510639)","(4.2, 4.6, 4.594354838709677)","(6.0, 8.4, 8.266666666666667)","(11.0, 15.5, 14.944444444444445)","(4.0, 5.6, 5.472727272727273)","(3.5, 4.2, 4.1038461538461535)","(14.0, 17.5, 17.285714285714285)","(19.0, 26.0, 24.666666666666668)","(101.0, 340.0, 253.33333333333334)","(101.0, 430.0, 356.6666666666667)"
06-01-2023 15:51:20.677722,"(12.0, 14.5, 14.457446808510639)","(4.2, 4.6, 4.594354838709677)","(6.0, 8.4, 8.2)","(11.0, 15.5, 14.944444444444445)","(4.0, 5.5, 5.4714285714285715)","(3.5, 4.2, 4.169879518072289)","(14.0, 17.5, 17.285714285714285)","(19.0, 26.0, 24.666666666666668)","(101.0, 340.0, 275.0)","(101.0, 430.0, 356.6666666666667)"
06-01-2023 15:51:22.014144,"(12.0, 14.5, 14.457446808510639)","(4.2, 4.6, 4.594354838709677)","(6.0, 8.4, 8.266666666666667)","(11.0, 15.5, 15.18)","(4.0, 5.5, 5.45)","(3.5, 4.2, 4.1038461538461535)","(14.0, 17.5, 17.285714285714285)","(19.0, 26.0, 24.666666666666668)","(101.0, 340.0, 253.33333333333334)","(101.0, 430.0, 356.6666666666667)"
06-01-2023 15:51:23.559620,"(12.0, 14.5, 14.457446808510639)","(4.2, 4.6, 4.594354838709677)","(6.0, 8.4, 8.266666666666667)","(11.0, 15.5, 16.333333333333332)","(4.0, 5.5, 5.346153846153846)","(3.5, 4.2, 4.1038461538461535)","(14.0, 17.5, 17.285714285714285)","(19.0, 26.0, 24.666666666666668)","(101.0, 340.0, 253.33333333333334)","(101.0, 430.0, 356.6666666666667)"
06-01-2023 15:51:24.828927,"(12.0, 14.5, 14.457446808510639)","(4.2, 4.6, 4.594354838709677)","(6.0, 8.4, 8.2)","(11.0, 17.5, 16.743243243243242)","(4.0, 5.5, 5.434883720930232)","(3.5, 4.2, 4.119354838709677)","(14.0, 17.5, 17.66)","(19.0, 26.0, 24.666666666666668)","(101.0, 340.0, 253.33333333333334)","(101.0, 430.0, 356.6666666666667)"
06-01-2023 15:51:26.006881,"(12.0, 14.5, 14.457446808510639)","(4.2, 4.6, 4.594354838709677)","(6.0, 8.4, 8.2)","(11.0, 17.5, 15.357142857142858)","(4.0, 5.5, 5.346153846153846)","(3.5, 4.2, 4.119354838709677)","(14.0, 18.0, 17.66)","(19.0, 26.0, 24.666666666666668)","(101.0, 340.0, 253.33333333333334)","(101.0, 430.0, 356.6666666666667)"
06-01-2023 15:51:27.185735,"(12.0, 14.5, 14.457446808510639)","(4.2, 4.6, 4.594354838709677)","(6.0, 8.4, 8.2)","(11.0, 17.5, 15.25)","(4.0, 5.5, 5.088235294117647)","(3.5, 4.2, 4.119354838709677)","(14.0, 18.0, 17.571428571428573)","(19.0, 26.0, 24.666666666666668)","(101.0, 340.0, 253.33333333333334)","(101.0, 430.0, 356.6666666666667)"
06-01-2023 15:51:28.409981,"(12.0, 14.5, 14.457446808510639)","(4.2, 4.6, 4.594354838709677)","(6.0, 8.4, 8.290909090909091)","(11.0, 17.5, 16.90909090909091)","(4.0, 5.3, 5.083333333333333)","(3.5, 4.2, 4.171590909090909)","(14.0, 18.0, 17.571428571428573)","(19.0, 26.0, 24.8)","(101.0, 340.0, 253.33333333333334)","(101.0, 430.0, 356.6666666666667)"
06-01-2023 15:51:29.571344,"(12.0, 14.5, 14.447916666666666)","(4.2, 4.6, 4.594354838709677)","(6.0, 8.4, 8.290909090909091)","(11.0, 17.0, 16.90909090909091)","(4.0, 5.2, 5.083333333333333)","(3.5, 4.2, 4.119354838709677)","(14.0, 18.0, 17.571428571428573)","(19.0, 26.0, 24.8)","(101.0, 340.0, 253.33333333333334)","(101.0, 430.0, 356.6666666666667)"
06-01-2023 15:51:30.836405,"(12.0, 14.5, 14.457446808510639)","(4.2, 4.6, 4.594354838709677)","(6.0, 8.4, 8.290909090909091)","(11.0, 17.0, 16.90909090909091)","(4.0, 5.2, 5.083333333333333)","(3.5, 4.2, 4.119354838709677)","(14.0, 18.0, 17.571428571428573)","(19.0, 26.0, 24.8)","(101.0, 340.0, 253.33333333333334)","(101.0, 430.0, 356.6666666666667)"
06-01-2023 15:51:32.257833,"(12.0, 14.5, 14.457446808510639)","(4.2, 4.6, 4.594354838709677)","(6.0, 8.4, 8.290909090909091)","(11.0, 17.0, 16.894736842105264)","(4.0, 5.2, 5.083333333333333)","(3.5, 4.2, 4.171590909090909)","(14.0, 18.0, 17.571428571428573)","(19.0, 26.0, 24.8)","(101.0, 340.0, 253.33333333333334)","(101.0, 430.0, 356.6666666666667)"
06-01-2023 15:51:33.444023,"(12.0, 14.5, 14.457446808510639)","(4.2, 4.6, 4.599152542372881)","(6.0, 8.4, 8.899999999999999)","(11.0, 17.0, 16.696428571428573)","(4.0, 5.2, 5.00909090909091)","(3.5, 4.2, 4.125)","(14.0, 18.0, 17.58823529411765)","(19.0, 26.0, 25.428571428571427)","(101.0, 340.0, 260.0)","(101.0, 430.0, 356.6666666666667)"
06-01-2023 15:51:34.701754,"(12.0, 14.5, 14.477777777777778)","(4.2, 4.6, 4.599152542372881)","(6.0, 9.2, 8.77142857142857)","(11.0, 17.5, 16.0)","(4.0, 5.2, 5.025)","(3.5, 4.2, 4.196774193548387)","(14.0, 18.0, 17.58823529411765)","(19.0, 26.0, 25.636363636363637)","(101.0, 340.0, 280.0)","(101.0, 430.0, 356.6666666666667)"
06-01-2023 15:51:35.928279,"(12.0, 14.5, 14.477777777777778)","(4.2, 4.6, 4.599152542372881)","(6.0, 9.2, 8.77142857142857)","(11.0, 17.5, 16.0)","(4.0, 5.2, 5.025)","(3.5, 4.4, 4.188235294117647)","(14.0, 18.0, 17.58823529411765)","(19.0, 26.0, 25.636363636363637)","(101.0, 340.0, 305.7142857142857)","(101.0, 430.0, 356.6666666666667)"
06-01-2023 15:51:37.182192,"(12.0, 14.5, 14.477777777777778)","(4.2, 4.6, 4.628571428571428)","(6.0, 9.2, 8.635294117647058)","(11.0, 17.5, 15.714285714285714)","(4.0, 5.2, 5.025)","(3.5, 4.4, 4.152941176470588)","(14.0, 18.0, 17.58823529411765)","(19.0, 26.0, 25.636363636363637)","(101.0, 340.0, 305.7142857142857)","(101.0, 430.0, 356.6666666666667)"
06-01-2023 15:51:38.291919,"(12.0, 14.5, 14.477777777777778)","(4.2, 4.8, 4.685714285714285)","(6.0, 9.2, 8.635294117647058)","(11.0, 17.5, 15.714285714285714)","(4.0, 5.2, 5.025)","(3.5, 4.4, 4.110344827586206)","(14.0, 18.0, 17.58823529411765)","(19.0, 26.0, 25.636363636363637)","(101.0, 340.0, 305.7142857142857)","(101.0, 430.0, 403.33333333333337)"
06-01-2023 15:51:39.662667,"(12.0, 14.5, 14.477777777777778)","(4.2, 4.8, 4.685714285714285)","(6.0, 9.2, 8.635294117647058)","(11.0, 17.5, 15.714285714285714)","(4.0, 5.2, 5.025)","(3.5, 4.4, 4.110344827586206)","(14.0, 18.0, 17.58823529411765)","(19.0, 26.0, 25.636363636363637)","(101.0, 340.0, 305.7142857142857)","(101.0, 430.0, 403.33333333333337)"
06-01-2023 15:51:40.995852,"(12.0, 14.5, 14.477777777777778)","(4.2, 4.8, 4.685714285714285)","(6.0, 9.2, 8.635294117647058)","(11.0, 17.5, 15.714285714285714)","(4.0, 5.2, 5.025)","(3.5, 4.4, 4.178947368421053)","(14.0, 18.0, 17.58823529411765)","(19.0, 26.0, 25.636363636363637)","(101.0, 340.0, 305.7142857142857)","(101.0, 430.0, 403.33333333333337)"
06-01-2023 15:51:42.294536,"(12.0, 14.5, 14.477777777777778)","(4.2, 4.8, 4.699999999999999)","(6.0, 9.2, 8.514285714285714)","(11.0, 17.5, 15.555555555555555)","(3.9, 5.2, 5.025)","(3.5, 4.4, 4.178947368421053)","(15.0, 18.0, 17.58823529411765)","(19.0, 26.0, 25.636363636363637)","(101.0, 340.0, 305.7142857142857)","(101.0, 430.0, 382.0)"
06-01-2023 15:51:43.632830,"(12.0, 14.5, 14.477777777777778)","(4.2, 4.8, 4.699999999999999)","(6.0, 9.2, 8.4)","(11.0, 17.5, 15.555555555555555)","(3.9, 5.2, 5.025)","(3.5, 4.4, 4.178947368421053)","(15.0, 18.0, 17.58823529411765)","(19.0, 26.0, 25.636363636363637)","(101.0, 340.0, 305.7142857142857)","(101.0, 430.0, 382.0)"
06-01-2023 15:51:44.848793,"(12.0, 14.5, 14.477777777777778)","(4.2, 4.8, 4.699999999999999)","(6.0, 9.2, 8.4)","(11.0, 17.5, 15.555555555555555)","(3.9, 5.2, 5.025)","(3.5, 4.4, 4.178947368421053)","(15.0, 18.0, 17.58823529411765)","(19.0, 26.0, 25.636363636363637)","(101.0, 340.0, 305.7142857142857)","(101.0, 430.0, 382.0)"
06-01-2023 15:51:46.157269,"(12.0, 14.5, 14.477777777777778)","(4.2, 4.8, 4.699999999999999)","(6.0, 9.2, 8.4)","(11.0, 17.5, 15.76923076923077)","(3.9, 5.2, 5.025)","(3.5, 4.4, 4.178947368421053)","(15.0, 18.0, 17.58823529411765)","(19.0, 26.0, 25.636363636363637)","(101.0, 340.0, 305.7142857142857)","(101.0, 430.0, 382.0)"
06-01-2023 15:51:47.480906,"(12.0, 14.5, 14.477777777777778)","(4.2, 4.8, 4.71)","(6.0, 9.2, 8.4)","(11.0, 17.5, 15.76923076923077)","(3.9, 5.2, 5.15)","(3.5, 4.4, 4.178947368421053)","(15.0, 18.0, 17.58823529411765)","(19.0, 26.0, 25.636363636363637)","(101.0, 340.0, 266.6666666666667)","(101.0, 430.0, 382.0)"
06-01-2023 15:51:48.664480,"(12.0, 14.5, 14.477777777777778)","(4.2, 4.8, 4.71)","(6.0, 9.2, 8.4)","(11.0, 17.5, 15.76923076923077)","(3.9, 5.2, 5.15)","(3.5, 4.4, 4.178947368421053)","(15.0, 18.0, 17.58823529411765)","(19.0, 26.0, 25.636363636363637)","(101.0, 340.0, 266.6666666666667)","(101.0, 430.0, 382.0)"
06-01-2023 15:51:49.890713,"(12.0, 14.5, 14.477777777777778)","(4.2, 4.8, 4.71)","(6.0, 9.2, 8.4)","(11.0, 17.5, 15.76923076923077)","(3.9, 5.2, 5.15)","(3.5, 4.4, 4.178947368421053)","(15.0, 18.0, 17.58823529411765)","(19.0, 26.0, 25.5)","(101.0, 340.0, 266.6666666666667)","(101.0, 430.0, 382.0)"
06-01-2023 15:51:51.232569,"(12.0, 14.5, 14.477777777777778)","(4.2, 4.7, 4.535294117647059)","(6.0, 9.2, 8.514285714285714)","(11.0, 17.5, 16.11111111111111)","(3.9, 5.2, 5.1692307692307695)","(3.5, 4.4, 4.196774193548387)","(15.0, 18.0, 17.58823529411765)","(19.0, 26.0, 25.666666666666668)","(101.0, 340.0, 308.57142857142856)","(101.0, 430.0, 356.6666666666667)"
06-01-2023 15:51:52.560417,"(12.0, 15.0, 14.796296296296296)","(4.2, 4.7, 4.592307692307693)","(6.0, 9.2, 8.352941176470589)","(11.0, 17.5, 16.59090909090909)","(3.9, 5.2, 5.17)","(3.5, 4.4, 4.262857142857143)","(15.0, 18.0, 17.65)","(19.0, 26.0, 25.0)","(101.0, 340.0, 296.0)","(101.0, 430.0, 356.6666666666667)"
06-01-2023 15:51:53.849178,"(12.0, 15.0, 14.826923076923077)","(4.2, 4.7, 4.641935483870968)","(6.0, 9.2, 8.494117647058824)","(11.0, 17.5, 16.59090909090909)","(3.9, 5.2, 5.17)","(3.5, 4.4, 4.262857142857143)","(15.0, 18.0, 17.65)","(19.0, 26.0, 25.0)","(101.0, 340.0, 303.3333333333333)","(101.0, 430.0, 390.0)"
06-01-2023 15:51:55.082004,"(12.0, 15.0, 14.81132075471698)","(4.2, 4.7, 4.641935483870968)","(6.0, 9.2, 8.494117647058824)","(11.0, 17.5, 16.59090909090909)","(3.9, 5.2, 5.17)","(3.5, 4.4, 4.262857142857143)","(15.0, 18.0, 17.65)","(19.0, 26.0, 25.0)","(101.0, 340.0, 303.3333333333333)","(101.0, 430.0, 390.0)"
06-01-2023 15:51:56.317598,"(12.0, 15.0, 14.81132075471698)","(4.2, 4.7, 4.676)","(6.0, 9.2, 8.494117647058824)","(11.0, 17.5, 16.59090909090909)","(3.9, 5.2, 5.140000000000001)","(3.5, 4.4, 4.262857142857143)","(15.0, 18.0, 17.63157894736842)","(19.0, 26.0, 25.0)","(101.0, 340.0, 303.3333333333333)","(101.0, 430.0, 390.0)"
06-01-2023 15:51:57.563084,"(12.0, 15.0, 14.81132075471698)","(4.2, 4.7, 4.676)","(6.0, 9.2, 8.494117647058824)","(11.0, 17.5, 16.59090909090909)","(3.9, 5.2, 5.140000000000001)","(3.5, 4.4, 4.262857142857143)","(15.0, 18.0, 17.63157894736842)","(19.0, 26.0, 25.0)","(101.0, 340.0, 303.3333333333333)","(101.0, 430.0, 390.0)"
06-01-2023 15:51:58.756510,"(12.0, 15.0, 14.81132075471698)","(4.2, 4.9, 4.740816326530612)","(6.0, 9.2, 8.494117647058824)","(11.0, 17.5, 16.3)","(3.9, 5.2, 5.140000000000001)","(3.5, 4.4, 4.262857142857143)","(15.0, 18.0, 17.613636363636363)","(19.0, 26.0, 25.85)","(101.0, 340.0, 303.3333333333333)","(101.0, 430.0, 390.0)"
06-01-2023 15:52:00.034417,"(12.0, 15.0, 14.81132075471698)","(4.2, 4.9, 4.633333333333333)","(6.0, 9.2, 8.494117647058824)","(11.0, 17.5, 16.0)","(3.9, 5.2, 5.140000000000001)","(3.5, 4.4, 4.262857142857143)","(15.0, 18.0, 17.55263157894737)","(19.0, 26.0, 25.85)","(101.0, 340.0, 303.3333333333333)","(101.0, 430.0, 390.0)"
06-01-2023 15:52:01.230253,"(12.0, 15.0, 14.81132075471698)","(4.2, 4.9, 4.633333333333333)","(6.0, 9.2, 8.494117647058824)","(11.0, 17.5, 16.3)","(3.9, 5.2, 4.944444444444445)","(3.5, 4.4, 4.262857142857143)","(15.0, 18.0, 17.5625)","(19.0, 26.0, 25.85)","(101.0, 340.0, 273.3333333333333)","(101.0, 430.0, 390.0)"
06-01-2023 15:52:02.495355,"(12.0, 15.0, 14.81132075471698)","(4.2, 4.9, 4.7384615384615385)","(6.0, 9.2, 8.494117647058824)","(11.0, 17.5, 16.5)","(3.9, 5.0, 4.944444444444445)","(3.5, 4.4, 4.25)","(15.0, 18.0, 17.5625)","(19.0, 26.0, 25.85)","(101.0, 340.0, 330.52631578947364)","(101.0, 430.0, 390.0)"
06-01-2023 15:52:03.877596,"(12.0, 15.0, 14.795918367346939)","(4.2, 4.9, 4.822222222222223)","(6.0, 9.2, 8.494117647058824)","(11.0, 17.5, 16.5)","(3.9, 5.0, 4.944444444444445)","(3.5, 4.4, 4.25)","(15.0, 18.0, 17.55263157894737)","(19.0, 26.0, 25.85)","(101.0, 340.0, 332.17391304347825)","(101.0, 430.0, 390.0)"
06-01-2023 15:52:05.342386,"(12.0, 15.0, 14.75)","(4.2, 4.9, 4.822222222222223)","(6.0, 9.2, 8.494117647058824)","(11.0, 17.0, 16.1)","(3.9, 5.0, 4.944444444444445)","(3.5, 4.4, 4.25)","(15.0, 18.0, 17.55263157894737)","(19.0, 26.0, 25.85)","(101.0, 340.0, 332.17391304347825)","(101.0, 430.0, 390.0)"
06-01-2023 15:52:06.605207,"(12.0, 15.0, 14.75)","(4.2, 4.9, 4.822222222222223)","(6.0, 9.2, 8.494117647058824)","(11.0, 17.0, 16.1)","(3.9, 5.0, 4.944444444444445)","(3.5, 4.4, 4.25)","(15.0, 18.0, 17.55263157894737)","(19.0, 26.0, 25.85)","(101.0, 340.0, 332.17391304347825)","(101.0, 430.0, 390.0)"
06-01-2023 15:52:07.882180,"(12.0, 15.0, 14.75)","(4.2, 4.9, 4.81764705882353)","(6.0, 9.2, 8.494117647058824)","(11.0, 17.0, 16.1)","(3.9, 5.0, 4.944444444444445)","(3.5, 4.4, 4.25)","(15.0, 18.0, 17.5625)","(19.0, 26.0, 25.85)","(101.0, 340.0, 332.17391304347825)","(101.0, 430.0, 356.6666666666667)"
06-01-2023 15:52:09.165818,"(12.0, 15.0, 14.75)","(4.2, 4.9, 4.81764705882353)","(6.0, 9.2, 8.494117647058824)","(11.0, 17.0, 16.142857142857142)","(3.9, 5.0, 4.944444444444445)","(3.5, 4.3, 4.218181818181819)","(15.0, 17.5, 17.3)","(19.0, 26.0, 25.85)","(101.0, 340.0, 332.17391304347825)","(101.0, 430.0, 356.6666666666667)"
06-01-2023 15:52:10.409420,"(12.0, 15.0, 14.75)","(4.2, 4.9, 4.81764705882353)","(6.0, 9.2, 8.494117647058824)","(11.0, 16.5, 16.142857142857142)","(3.9, 5.0, 4.944444444444445)","(3.5, 4.3, 4.218181818181819)","(15.0, 17.5, 17.3)","(19.0, 26.0, 25.85)","(101.0, 340.0, 332.17391304347825)","(101.0, 430.0, 390.0)"
06-01-2023 15:52:12.021723,"(12.0, 15.0, 14.75)","(4.2, 4.9, 4.81764705882353)","(6.0, 9.2, 8.494117647058824)","(11.0, 16.5, 15.5)","(3.9, 5.0, 4.944444444444445)","(3.5, 4.3, 4.218181818181819)","(15.0, 17.5, 17.166666666666668)","(19.0, 26.0, 25.85)","(101.0, 340.0, 332.17391304347825)","(101.0, 430.0, 390.0)"
06-01-2023 15:52:13.385125,"(12.0, 15.0, 14.75)","(4.2, 4.9, 4.81764705882353)","(6.0, 9.2, 8.494117647058824)","(11.0, 16.5, 15.71875)","(3.9, 5.0, 4.98)","(3.5, 4.3, 4.218181818181819)","(15.0, 17.5, 16.8)","(19.0, 26.0, 25.875)","(101.0, 340.0, 332.17391304347825)","(101.0, 430.0, 390.0)"
06-01-2023 15:52:14.925249,"(12.0, 15.0, 14.75)","(4.2, 4.9, 4.81764705882353)","(6.0, 9.2, 8.494117647058824)","(11.0, 16.5, 15.71875)","(3.9, 5.0, 4.9875)","(3.5, 4.3, 4.218181818181819)","(15.0, 17.0, 16.8)","(19.0, 26.0, 25.875)","(101.0, 340.0, 332.17391304347825)","(101.0, 430.0, 390.0)"
06-01-2023 15:52:16.467657,"(12.0, 15.0, 14.75)","(4.2, 4.9, 4.675409836065574)","(6.0, 9.2, 8.494117647058824)","(11.0, 16.5, 15.71875)","(3.9, 5.0, 4.9875)","(3.5, 4.3, 4.218181818181819)","(15.0, 17.0, 16.8)","(19.0, 26.0, 25.875)","(101.0, 340.0, 332.17391304347825)","(101.0, 430.0, 390.0)"
06-01-2023 15:52:17.907829,"(12.0, 15.0, 14.75)","(4.2, 4.7, 4.675409836065574)","(6.0, 9.2, 8.494117647058824)","(11.0, 16.5, 15.71875)","(3.9, 5.0, 4.9875)","(3.5, 4.3, 4.218181818181819)","(15.0, 17.0, 16.392857142857142)","(19.0, 26.0, 25.875)","(101.0, 340.0, 332.17391304347825)","(101.0, 430.0, 390.0)"
06-01-2023 15:52:19.199238,"(12.0, 15.0, 14.795918367346939)","(4.2, 4.7, 4.665116279069768)","(6.0, 9.2, 8.494117647058824)","(11.0, 16.5, 15.71875)","(3.9, 5.0, 4.9875)","(3.5, 4.3, 4.218181818181819)","(15.0, 16.5, 16.392857142857142)","(19.0, 26.0, 25.875)","(101.0, 340.0, 332.17391304347825)","(101.0, 430.0, 390.0)"
06-01-2023 15:52:20.593422,"(12.0, 15.0, 14.795918367346939)","(4.2, 4.7, 4.6571428571428575)","(6.0, 9.2, 8.494117647058824)","(11.0, 16.5, 15.71875)","(3.9, 5.0, 4.9875)","(3.5, 4.3, 4.218181818181819)","(15.0, 16.5, 16.466666666666665)","(19.0, 26.0, 25.666666666666668)","(101.0, 340.0, 332.17391304347825)","(101.0, 430.0, 390.0)"
06-01-2023 15:52:21.922390,"(12.0, 15.0, 14.795918367346939)","(4.2, 4.7, 4.6571428571428575)","(6.0, 9.2, 8.494117647058824)","(11.0, 16.5, 15.71875)","(3.9, 5.0, 4.9875)","(3.5, 4.3, 4.218181818181819)","(15.0, 16.5, 16.466666666666665)","(19.0, 26.0, 25.666666666666668)","(101.0, 340.0, 332.17391304347825)","(101.0, 430.0, 390.0)"
06-01-2023 15:52:23.217219,"(12.0, 15.0, 14.795918367346939)","(4.2, 4.7, 4.676923076923077)","(6.0, 9.2, 8.461538461538462)","(11.0, 16.5, 15.71875)","(3.9, 5.0, 4.990909090909091)","(3.5, 4.3, 4.218181818181819)","(15.0, 16.5, 16.428571428571427)","(19.0, 26.0, 25.6)","(101.0, 340.0, 332.17391304347825)","(101.0, 430.0, 390.0)"
06-01-2023 15:52:24.584398,"(12.0, 15.0, 14.795918367346939)","(4.2, 4.7, 4.68)","(6.0, 9.2, 8.461538461538462)","(11.0, 16.5, 15.71875)","(3.9, 5.0, 5.172727272727273)","(3.5, 4.3, 4.218181818181819)","(15.0, 17.5, 16.428571428571427)","(19.0, 26.0, 25.6)","(101.0, 340.0, 332.17391304347825)","(101.0, 430.0, 390.0)"
06-01-2023 15:52:25.826474,"(12.0, 15.0, 14.795918367346939)","(4.2, 4.7, 4.68)","(6.0, 9.2, 8.461538461538462)","(11.0, 16.5, 15.538461538461538)","(3.9, 5.2, 5.172727272727273)","(3.5, 4.3, 4.218181818181819)","(15.0, 17.5, 16.428571428571427)","(19.0, 26.0, 25.6)","(101.0, 340.0, 332.17391304347825)","(101.0, 430.0, 390.0)"
06-01-2023 15:52:27.208460,"(12.0, 15.0, 14.75)","(4.2, 4.7, 4.676923076923077)","(6.0, 9.2, 8.461538461538462)","(11.0, 16.5, 15.538461538461538)","(3.9, 5.2, 5.133333333333334)","(3.5, 4.3, 4.218181818181819)","(15.0, 17.5, 16.428571428571427)","(19.0, 26.0, 25.6)","(101.0, 340.0, 332.17391304347825)","(101.0, 430.0, 390.0)"
06-01-2023 15:52:28.478010,"(12.0, 15.0, 14.75)","(4.2, 4.7, 4.676923076923077)","(6.0, 9.2, 8.461538461538462)","(11.0, 16.5, 15.71875)","(3.9, 5.2, 4.811111111111111)","(3.5, 4.3, 4.218181818181819)","(15.0, 17.5, 17.22222222222222)","(19.0, 26.0, 25.77777777777778)","(101.0, 340.0, 332.17391304347825)","(101.0, 430.0, 407.77777777777777)"
06-01-2023 15:52:29.806271,"(12.0, 15.0, 14.818181818181818)","(4.2, 4.7, 4.683333333333334)","(6.0, 9.2, 8.461538461538462)","(11.0, 16.5, 15.71875)","(3.9, 4.9, 4.811111111111111)","(3.5, 4.3, 4.218181818181819)","(15.0, 17.5, 17.22222222222222)","(19.0, 26.0, 25.77777777777778)","(101.0, 340.0, 332.17391304347825)","(101.0, 430.0, 407.77777777777777)"
06-01-2023 15:52:31.069537,"(12.0, 15.0, 14.818181818181818)","(4.2, 4.7, 4.683333333333334)","(6.0, 9.2, 8.461538461538462)","(11.0, 16.5, 15.71875)","(3.9, 4.9, 4.811111111111111)","(3.5, 4.3, 4.218181818181819)","(15.0, 17.5, 17.22222222222222)","(19.0, 26.0, 25.77777777777778)","(101.0, 340.0, 332.17391304347825)","(101.0, 430.0, 407.77777777777777)"
06-01-2023 15:52:32.324227,"(12.0, 15.0, 14.818181818181818)","(4.2, 4.7, 4.683333333333334)","(6.0, 9.2, 8.461538461538462)","(11.0, 16.5, 14.833333333333334)","(3.9, 4.9, 4.811111111111111)","(3.5, 4.3, 4.218181818181819)","(15.0, 17.5, 16.964285714285715)","(19.0, 26.0, 25.81818181818182)","(101.0, 340.0, 332.17391304347825)","(101.0, 430.0, 407.77777777777777)"
06-01-2023 15:52:33.586429,"(12.0, 15.0, 14.875)","(4.2, 4.7, 4.684210526315789)","(6.0, 9.2, 8.461538461538462)","(11.0, 16.5, 14.833333333333334)","(3.9, 4.9, 4.811111111111111)","(3.5, 4.3, 4.218181818181819)","(15.0, 17.5, 16.964285714285715)","(19.0, 26.0, 25.81818181818182)","(101.0, 340.0, 332.17391304347825)","(101.0, 430.0, 407.77777777777777)"
06-01-2023 15:52:34.817702,"(12.0, 15.0, 14.875)","(4.2, 4.7, 4.684210526315789)","(6.0, 9.2, 8.461538461538462)","(11.0, 16.5, 14.833333333333334)","(3.9, 4.9, 4.814285714285714)","(3.5, 4.3, 4.3130434782608695)","(15.0, 17.5, 16.964285714285715)","(19.0, 26.0, 25.81818181818182)","(101.0, 340.0, 332.17391304347825)","(101.0, 430.0, 407.77777777777777)"
