,Reliant,Lingering Promise,Palacein,Super Empire,Tiffany Twist,Tacha Gold,Taiga,Peek Factor
15-12-2022 14:44:06.573425,"(3.0, 3.35, 3.25)","(13.0, 22.0, 20.541666666666668)","(3.7, 4.7, 4.5)","(14.0, 32.0, 28.285714285714285)","(4.6, 5.3, 5.0)","(21.0, 40.0, 38.25)","(13.0, 30.0, 28.0)","(7.5, 8.8, 8.4)"
15-12-2022 14:44:07.624101,"(3.0, 3.35, 3.25)","(13.0, 22.0, 20.541666666666668)","(3.7, 4.7, 4.5)","(14.0, 30.0, 28.285714285714285)","(4.6, 5.3, 4.95)","(21.0, 40.0, 36.5)","(13.0, 30.0, 24.0)","(7.5, 8.8, 8.4)"
15-12-2022 14:44:08.669740,"(3.0, 3.35, 3.25)","(13.0, 22.0, 20.541666666666668)","(3.7, 4.7, 4.5)","(14.0, 30.0, 28.285714285714285)","(4.6, 5.2, 4.825)","(21.0, 40.0, 37.4)","(13.0, 30.0, 28.0)","(7.5, 8.8, 8.4)"
15-12-2022 14:44:09.704901,"(3.0, 3.35, 3.25)","(13.0, 22.0, 20.333333333333332)","(3.7, 4.7, 4.5)","(14.0, 30.0, 28.285714285714285)","(4.6, 5.2, 4.95)","(21.0, 40.0, 37.4)","(13.0, 30.0, 24.0)","(7.5, 8.8, 8.106666666666667)"
15-12-2022 14:44:10.764703,"(3.0, 3.35, 3.25)","(13.0, 22.0, 20.333333333333332)","(3.7, 4.7, 4.5)","(14.0, 30.0, 28.285714285714285)","(4.6, 5.2, 4.825)","(21.0, 40.0, 36.25)","(13.0, 30.0, 24.0)","(7.5, 8.8, 8.106666666666667)"
15-12-2022 14:44:11.803841,"(3.0, 3.35, 3.25)","(13.0, 22.0, 20.333333333333332)","(3.7, 4.7, 4.5)","(14.0, 30.0, 28.0)","(4.6, 5.2, 4.825)","(21.0, 40.0, 34.0)","(13.0, 30.0, 24.0)","(7.5, 8.8, 8.076190476190476)"
15-12-2022 14:44:12.828756,"(3.0, 3.35, 3.25)","(13.0, 22.0, 20.333333333333332)","(3.7, 4.7, 4.5)","(14.0, 30.0, 29.2)","(4.6, 5.2, 4.825)","(21.0, 36.0, 34.0)","(13.0, 27.0, 26.285714285714285)","(7.5, 8.8, 8.076190476190476)"
15-12-2022 14:44:13.900626,"(3.0, 3.35, 3.25)","(13.0, 22.0, 18.666666666666668)","(3.7, 4.7, 4.5)","(14.0, 30.0, 29.2)","(4.6, 5.2, 4.825)","(21.0, 36.0, 34.0)","(13.0, 27.0, 26.142857142857142)","(7.5, 8.8, 8.076190476190476)"
15-12-2022 14:44:14.970655,"(3.0, 3.35, 3.25)","(13.0, 22.0, 18.666666666666668)","(3.7, 4.7, 4.5)","(14.0, 30.0, 30.57142857142857)","(4.6, 5.2, 4.825)","(21.0, 36.0, 34.0)","(13.0, 27.0, 24.0)","(7.5, 8.8, 7.590909090909092)"
15-12-2022 14:44:16.051324,"(3.0, 3.35, 3.25)","(13.0, 21.0, 18.857142857142858)","(3.7, 4.7, 4.5)","(14.0, 34.0, 31.6)","(4.6, 5.2, 4.825)","(21.0, 36.0, 34.0)","(13.0, 27.0, 24.0)","(7.5, 8.8, 8.129411764705882)"
15-12-2022 14:44:17.063276,"(3.0, 3.35, 3.25)","(13.0, 21.0, 18.857142857142858)","(3.7, 4.7, 4.5)","(14.0, 32.0, 30.4)","(4.6, 5.2, 4.825)","(21.0, 36.0, 34.0)","(13.0, 27.0, 24.0)","(7.5, 8.8, 8.129411764705882)"
15-12-2022 14:44:18.041868,"(3.0, 3.35, 3.25)","(13.0, 21.0, 18.857142857142858)","(3.7, 4.7, 4.5)","(14.0, 32.0, 30.4)","(4.6, 5.2, 4.825)","(21.0, 36.0, 31.5)","(13.0, 27.0, 26.285714285714285)","(7.5, 8.8, 7.66)"
15-12-2022 14:44:19.075904,"(3.0, 3.35, 3.25)","(13.0, 21.0, 18.857142857142858)","(3.7, 4.7, 4.5)","(14.0, 32.0, 30.4)","(4.6, 5.2, 4.825)","(21.0, 36.0, 34.714285714285715)","(13.0, 27.0, 26.285714285714285)","(7.5, 8.8, 7.66)"
15-12-2022 14:44:20.078408,"(3.0, 3.35, 3.25)","(13.0, 21.0, 18.857142857142858)","(3.7, 4.7, 4.5)","(14.0, 32.0, 30.4)","(4.6, 5.2, 4.825)","(21.0, 36.0, 34.714285714285715)","(13.0, 27.0, 24.0)","(7.5, 8.8, 7.66)"
15-12-2022 14:44:21.143911,"(3.0, 3.35, 3.25)","(13.0, 21.0, 18.857142857142858)","(3.7, 4.7, 4.5)","(14.0, 32.0, 30.4)","(4.6, 5.2, 4.825)","(21.0, 36.0, 35.25)","(13.0, 27.0, 24.0)","(7.5, 8.8, 7.66)"
15-12-2022 14:44:22.134573,"(3.0, 3.35, 3.25)","(13.0, 21.0, 18.857142857142858)","(3.7, 4.7, 4.5)","(14.0, 32.0, 30.4)","(4.4, 5.2, 4.866666666666667)","(21.0, 36.0, 34.714285714285715)","(13.0, 27.0, 25.8)","(7.5, 8.8, 8.075)"
15-12-2022 14:44:23.180518,"(3.0, 3.35, 3.25)","(13.0, 21.0, 18.857142857142858)","(3.7, 4.7, 4.5)","(14.0, 34.0, 31.6)","(4.4, 5.2, 4.866666666666667)","(21.0, 36.0, 34.875)","(13.0, 27.0, 26.166666666666668)","(7.5, 8.6, 8.075)"
15-12-2022 14:44:24.187909,"(3.0, 3.35, 3.25)","(13.0, 21.0, 18.5)","(3.7, 4.7, 4.5)","(14.0, 34.0, 31.6)","(4.4, 5.2, 4.866666666666667)","(21.0, 36.0, 34.875)","(13.0, 27.0, 26.166666666666668)","(7.5, 8.6, 8.075)"
15-12-2022 14:44:25.252226,"(3.0, 3.35, 3.25)","(13.0, 21.0, 18.5)","(3.7, 4.7, 4.5)","(14.0, 34.0, 31.6)","(4.4, 5.2, 4.866666666666667)","(21.0, 36.0, 34.875)","(13.0, 27.0, 26.166666666666668)","(7.5, 8.6, 8.075)"
15-12-2022 14:44:26.311447,"(3.0, 3.35, 3.25)","(13.0, 21.0, 18.5)","(3.7, 4.7, 4.5)","(14.0, 34.0, 31.6)","(4.4, 5.2, 4.866666666666667)","(21.0, 36.0, 34.875)","(13.0, 27.0, 24.0)","(7.5, 8.6, 8.075)"
15-12-2022 14:44:27.350551,"(3.0, 3.35, 3.25)","(13.0, 24.0, 22.5)","(3.7, 4.7, 4.5)","(14.0, 34.0, 31.6)","(4.4, 5.2, 4.866666666666667)","(21.0, 36.0, 35.18181818181818)","(13.0, 27.0, 24.0)","(7.5, 8.6, 8.075)"
15-12-2022 14:44:28.372462,"(3.0, 3.35, 3.25)","(13.0, 24.0, 22.77777777777778)","(3.7, 4.7, 4.5)","(14.0, 34.0, 30.4)","(4.4, 5.2, 4.866666666666667)","(21.0, 36.0, 35.18181818181818)","(13.0, 27.0, 24.0)","(7.5, 8.6, 8.218181818181819)"
15-12-2022 14:44:29.439317,"(3.0, 3.35, 3.25)","(13.0, 23.0, 22.0)","(3.7, 4.7, 4.5)","(14.0, 32.0, 30.4)","(4.4, 5.2, 4.866666666666667)","(21.0, 36.0, 35.18181818181818)","(13.0, 27.0, 26.166666666666668)","(7.5, 8.4, 8.218181818181819)"
15-12-2022 14:44:30.433237,"(3.0, 3.35, 3.25)","(13.0, 23.0, 22.0)","(3.7, 4.7, 4.5)","(14.0, 32.0, 30.4)","(4.4, 5.2, 4.866666666666667)","(21.0, 36.0, 35.18181818181818)","(13.0, 27.0, 26.166666666666668)","(7.5, 8.4, 8.218181818181819)"
15-12-2022 14:44:31.501898,"(3.0, 3.35, 3.25)","(13.0, 23.0, 21.0)","(3.7, 4.7, 4.5)","(14.0, 32.0, 30.4)","(4.4, 5.2, 4.866666666666667)","(21.0, 36.0, 34.666666666666664)","(13.0, 27.0, 26.166666666666668)","(7.5, 8.4, 8.218181818181819)"
15-12-2022 14:44:32.502983,"(3.0, 3.35, 3.25)","(13.0, 23.0, 21.0)","(3.7, 4.7, 4.5)","(14.0, 32.0, 30.4)","(4.4, 5.2, 4.866666666666667)","(21.0, 36.0, 34.666666666666664)","(13.0, 27.0, 24.0)","(7.5, 8.4, 8.035294117647059)"
15-12-2022 14:44:33.540647,"(3.0, 3.35, 3.25)","(13.0, 25.0, 21.0)","(3.7, 4.7, 4.5)","(14.0, 34.0, 31.6)","(4.4, 5.2, 4.866666666666667)","(21.0, 36.0, 34.666666666666664)","(13.0, 27.0, 26.166666666666668)","(7.5, 8.6, 8.035294117647059)"
15-12-2022 14:44:34.541791,"(3.0, 3.35, 3.25)","(13.0, 25.0, 22.8)","(3.7, 4.7, 4.5)","(14.0, 34.0, 31.6)","(4.4, 5.2, 4.866666666666667)","(21.0, 36.0, 34.666666666666664)","(13.0, 27.0, 24.0)","(7.5, 8.6, 8.035294117647059)"
15-12-2022 14:44:35.582092,"(3.0, 3.35, 3.25)","(13.0, 23.0, 22.57142857142857)","(3.7, 4.7, 4.5)","(14.0, 34.0, 31.6)","(4.4, 5.2, 5.046153846153846)","(21.0, 36.0, 34.666666666666664)","(13.0, 27.0, 26.166666666666668)","(7.5, 8.6, 8.218181818181819)"
15-12-2022 14:44:36.543568,"(3.0, 3.35, 3.25)","(13.0, 23.0, 22.0)","(3.7, 4.7, 4.5)","(14.0, 32.0, 30.4)","(4.4, 5.2, 5.046153846153846)","(21.0, 36.0, 34.666666666666664)","(13.0, 27.0, 26.166666666666668)","(7.5, 8.4, 8.218181818181819)"
15-12-2022 14:44:37.629470,"(3.0, 3.35, 3.25)","(13.0, 23.0, 22.0)","(3.7, 4.7, 4.5)","(14.0, 32.0, 30.4)","(4.4, 5.2, 5.046153846153846)","(21.0, 36.0, 34.666666666666664)","(13.0, 27.0, 25.6)","(7.5, 8.4, 8.218181818181819)"
15-12-2022 14:44:38.621079,"(3.0, 3.35, 3.25)","(13.0, 23.0, 22.0)","(3.7, 4.7, 4.5)","(14.0, 32.0, 30.4)","(4.4, 5.2, 5.046153846153846)","(21.0, 36.0, 34.666666666666664)","(13.0, 27.0, 25.6)","(7.5, 8.4, 8.218181818181819)"
15-12-2022 14:44:39.704025,"(3.0, 3.35, 3.25)","(13.0, 23.0, 22.0)","(3.7, 4.7, 4.5)","(14.0, 32.0, 30.4)","(4.4, 5.2, 5.046153846153846)","(21.0, 36.0, 34.666666666666664)","(13.0, 27.0, 27.0)","(7.5, 8.4, 8.054545454545455)"
15-12-2022 14:44:40.783459,"(3.0, 3.35, 3.25)","(13.0, 23.0, 22.428571428571427)","(3.7, 4.7, 4.5)","(14.0, 32.0, 28.8)","(4.4, 5.2, 5.046153846153846)","(21.0, 38.0, 35.142857142857146)","(13.0, 29.0, 26.88888888888889)","(7.5, 8.2, 8.0)"
15-12-2022 14:44:41.854843,"(3.0, 3.35, 3.25)","(13.0, 23.0, 22.428571428571427)","(3.7, 4.7, 4.5)","(14.0, 32.0, 30.5)","(4.4, 5.2, 4.916)","(21.0, 38.0, 35.142857142857146)","(13.0, 29.0, 26.88888888888889)","(7.5, 8.2, 8.0)"
15-12-2022 14:44:42.934543,"(3.0, 3.35, 3.25)","(13.0, 23.0, 22.428571428571427)","(3.7, 4.7, 4.5)","(14.0, 32.0, 30.5)","(4.4, 5.3, 4.916)","(21.0, 38.0, 35.142857142857146)","(13.0, 29.0, 26.0)","(7.5, 8.2, 8.0)"
15-12-2022 14:44:43.977148,"(3.0, 3.35, 3.25)","(13.0, 23.0, 22.428571428571427)","(3.7, 4.7, 4.5)","(14.0, 32.0, 29.42857142857143)","(4.4, 5.3, 4.95)","(21.0, 38.0, 35.142857142857146)","(13.0, 29.0, 27.0)","(7.5, 8.2, 8.428571428571429)"
15-12-2022 14:44:45.042904,"(3.0, 3.35, 3.25)","(13.0, 23.0, 22.428571428571427)","(3.7, 4.7, 4.5)","(14.0, 32.0, 29.42857142857143)","(4.4, 5.2, 5.0)","(21.0, 38.0, 33.6)","(13.0, 29.0, 27.0)","(7.5, 8.6, 8.428571428571429)"
15-12-2022 14:44:46.080053,"(3.0, 3.35, 3.25)","(13.0, 23.0, 21.153846153846153)","(3.7, 4.7, 4.5)","(14.0, 32.0, 28.8)","(4.4, 5.2, 5.0)","(21.0, 38.0, 33.6)","(13.0, 29.0, 23.666666666666668)","(7.5, 8.6, 8.428571428571429)"
15-12-2022 14:44:47.082093,"(3.0, 3.35, 3.25)","(13.0, 23.0, 21.153846153846153)","(3.7, 4.7, 4.5)","(14.0, 32.0, 29.666666666666668)","(4.4, 5.2, 5.0)","(21.0, 38.0, 35.142857142857146)","(13.0, 29.0, 27.25)","(7.5, 8.6, 8.428571428571429)"
15-12-2022 14:44:48.110965,"(3.0, 3.35, 3.25)","(13.0, 23.0, 21.153846153846153)","(3.7, 4.7, 4.5)","(14.0, 32.0, 29.666666666666668)","(4.4, 5.2, 5.0)","(21.0, 38.0, 32.0)","(13.0, 29.0, 23.666666666666668)","(7.5, 8.6, 8.114285714285714)"
15-12-2022 14:44:49.121114,"(3.0, 3.35, 3.2423076923076923)","(13.0, 22.0, 21.333333333333332)","(3.7, 4.7, 4.492)","(14.0, 32.0, 28.0)","(4.4, 5.2, 4.933333333333334)","(21.0, 38.0, 32.0)","(13.0, 29.0, 27.25)","(7.5, 8.4, 8.08)"
15-12-2022 14:44:50.184313,"(3.0, 3.35, 3.2423076923076923)","(13.0, 22.0, 21.333333333333332)","(3.7, 4.7, 4.492)","(14.0, 32.0, 29.42857142857143)","(4.4, 5.2, 4.933333333333334)","(21.0, 38.0, 32.0)","(13.0, 29.0, 27.0)","(7.5, 8.4, 8.08)"
15-12-2022 14:44:51.271658,"(3.0, 3.35, 3.2423076923076923)","(13.0, 22.0, 21.333333333333332)","(3.7, 4.7, 4.492)","(14.0, 32.0, 29.666666666666668)","(4.4, 5.2, 4.933333333333334)","(21.0, 38.0, 32.0)","(13.0, 29.0, 23.666666666666668)","(7.5, 8.4, 7.6000000000000005)"
15-12-2022 14:44:52.330602,"(3.0, 3.35, 3.2423076923076923)","(13.0, 22.0, 21.333333333333332)","(3.7, 4.7, 4.492)","(14.0, 32.0, 29.666666666666668)","(4.4, 5.2, 4.883333333333333)","(21.0, 38.0, 32.0)","(13.0, 29.0, 27.25)","(7.5, 8.4, 8.466666666666667)"
15-12-2022 14:44:53.381763,"(3.0, 3.35, 3.2423076923076923)","(13.0, 22.0, 21.333333333333332)","(3.7, 4.7, 4.492)","(14.0, 32.0, 29.666666666666668)","(4.4, 5.3, 4.883333333333333)","(21.0, 38.0, 32.0)","(13.0, 29.0, 23.666666666666668)","(7.5, 8.6, 8.0)"
15-12-2022 14:44:54.491958,"(3.0, 3.35, 3.2423076923076923)","(13.0, 22.0, 21.333333333333332)","(3.7, 4.7, 4.492)","(14.0, 32.0, 29.42857142857143)","(4.4, 5.3, 4.883333333333333)","(21.0, 38.0, 32.0)","(13.0, 29.0, 23.666666666666668)","(7.5, 8.6, 7.680000000000001)"
15-12-2022 14:44:55.513546,"(3.0, 3.35, 3.2423076923076923)","(13.0, 23.0, 21.5)","(3.7, 4.7, 4.492)","(14.0, 32.0, 29.42857142857143)","(4.4, 5.3, 4.883333333333333)","(21.0, 38.0, 32.0)","(13.0, 29.0, 23.666666666666668)","(7.5, 8.8, 7.680000000000001)"
15-12-2022 14:44:56.529025,"(3.0, 3.35, 3.2423076923076923)","(13.0, 23.0, 21.5)","(3.7, 4.7, 4.492)","(14.0, 32.0, 30.0)","(4.4, 5.3, 4.883333333333333)","(21.0, 38.0, 32.0)","(13.0, 29.0, 23.666666666666668)","(7.5, 8.8, 8.382608695652173)"
15-12-2022 14:44:57.555376,"(3.0, 3.35, 3.2423076923076923)","(13.0, 23.0, 21.5)","(3.7, 4.7, 4.492)","(14.0, 32.0, 30.0)","(4.4, 5.3, 4.883333333333333)","(21.0, 38.0, 32.0)","(13.0, 29.0, 23.666666666666668)","(7.5, 8.8, 8.382608695652173)"
15-12-2022 14:44:58.636041,"(3.0, 3.35, 3.2423076923076923)","(13.0, 23.0, 20.6)","(3.7, 4.7, 4.492)","(14.0, 32.0, 30.6)","(4.4, 5.3, 4.883333333333333)","(21.0, 38.0, 32.0)","(13.0, 29.0, 25.8)","(7.5, 8.6, 8.0)"
15-12-2022 14:44:59.656271,"(3.0, 3.35, 3.2423076923076923)","(13.0, 23.0, 20.6)","(3.7, 4.7, 4.492)","(14.0, 32.0, 30.6)","(4.4, 5.3, 4.883333333333333)","(21.0, 38.0, 32.0)","(13.0, 29.0, 27.0)","(7.5, 8.6, 8.0)"
15-12-2022 14:45:00.653260,"(3.0, 3.35, 3.2423076923076923)","(13.0, 23.0, 20.6)","(3.7, 4.7, 4.492)","(14.0, 32.0, 30.5)","(4.4, 5.3, 4.883333333333333)","(21.0, 38.0, 32.0)","(13.0, 29.0, 27.0)","(7.5, 8.6, 7.9)"
15-12-2022 14:45:01.684484,"(3.0, 3.35, 3.2423076923076923)","(13.0, 23.0, 20.6)","(3.7, 4.7, 4.492)","(14.0, 32.0, 31.0)","(4.4, 5.3, 4.883333333333333)","(19.0, 38.0, 32.0)","(13.0, 29.0, 27.0)","(7.5, 8.4, 7.9)"
15-12-2022 14:45:02.697659,"(3.0, 3.35, 3.2423076923076923)","(13.0, 23.0, 20.0)","(3.7, 4.7, 4.492)","(14.0, 32.0, 30.0)","(4.4, 5.3, 4.883333333333333)","(19.0, 38.0, 32.0)","(13.0, 29.0, 26.142857142857142)","(7.5, 8.4, 7.680000000000001)"
15-12-2022 14:45:03.685310,"(3.0, 3.35, 3.2423076923076923)","(13.0, 23.0, 20.6)","(3.7, 4.7, 4.492)","(14.0, 32.0, 29.666666666666668)","(4.4, 5.3, 4.883333333333333)","(19.0, 38.0, 34.333333333333336)","(13.0, 29.0, 26.625)","(7.5, 8.8, 7.680000000000001)"
15-12-2022 14:45:04.717284,"(3.0, 3.35, 3.2423076923076923)","(13.0, 23.0, 20.6)","(3.7, 4.7, 4.492)","(14.0, 32.0, 29.666666666666668)","(4.4, 5.3, 4.883333333333333)","(19.0, 38.0, 34.333333333333336)","(13.0, 29.0, 26.0)","(7.5, 8.8, 8.48)"
15-12-2022 14:45:05.824978,"(3.0, 3.35, 3.2423076923076923)","(13.0, 23.0, 20.6)","(3.7, 4.7, 4.492)","(14.0, 32.0, 29.666666666666668)","(4.4, 5.3, 4.883333333333333)","(19.0, 38.0, 34.333333333333336)","(13.0, 29.0, 27.0)","(7.5, 8.6, 8.48)"
15-12-2022 14:45:06.967049,"(3.0, 3.35, 3.2423076923076923)","(13.0, 23.0, 20.6)","(3.7, 4.7, 4.492)","(14.0, 32.0, 29.666666666666668)","(4.4, 5.3, 4.829411764705882)","(19.0, 38.0, 34.333333333333336)","(13.0, 29.0, 27.0)","(7.5, 8.6, 8.377777777777776)"
15-12-2022 14:45:08.046688,"(3.0, 3.35, 3.2423076923076923)","(13.0, 23.0, 20.6)","(3.7, 4.7, 4.492)","(14.0, 32.0, 29.666666666666668)","(4.4, 5.3, 4.829411764705882)","(19.0, 38.0, 34.857142857142854)","(13.0, 29.0, 24.333333333333332)","(7.5, 8.6, 8.377777777777776)"
15-12-2022 14:45:09.126547,"(3.0, 3.35, 3.2423076923076923)","(13.0, 23.0, 20.0)","(3.7, 4.7, 4.492)","(14.0, 32.0, 31.25)","(4.4, 5.3, 4.8)","(19.0, 38.0, 34.5)","(13.0, 29.0, 24.0)","(7.5, 8.6, 8.138461538461538)"
15-12-2022 14:45:10.215758,"(3.0, 3.35, 3.2423076923076923)","(13.0, 23.0, 20.0)","(3.7, 4.7, 4.492)","(14.0, 32.0, 31.25)","(4.4, 5.2, 4.866666666666667)","(19.0, 36.0, 34.5)","(13.0, 26.0, 24.0)","(7.5, 8.6, 8.138461538461538)"
15-12-2022 14:45:11.321857,"(3.0, 3.35, 3.2423076923076923)","(13.0, 23.0, 20.0)","(3.7, 4.7, 4.492)","(14.0, 32.0, 31.25)","(4.4, 5.2, 4.842857142857143)","(19.0, 36.0, 34.5)","(13.0, 26.0, 24.0)","(7.5, 8.6, 8.138461538461538)"
15-12-2022 14:45:12.382029,"(3.0, 3.35, 3.2423076923076923)","(13.0, 23.0, 20.0)","(3.7, 4.7, 4.492)","(14.0, 32.0, 31.25)","(4.4, 5.2, 4.9750000000000005)","(19.0, 36.0, 34.5)","(13.0, 26.0, 24.0)","(7.5, 8.6, 8.138461538461538)"
15-12-2022 14:45:13.457791,"(3.0, 3.35, 3.2423076923076923)","(13.0, 23.0, 20.0)","(3.7, 4.7, 4.492)","(14.0, 32.0, 31.25)","(4.4, 5.2, 4.9750000000000005)","(19.0, 36.0, 34.5)","(13.0, 26.0, 24.0)","(7.5, 8.6, 8.138461538461538)"
15-12-2022 14:45:14.460361,"(3.0, 3.35, 3.2423076923076923)","(13.0, 23.0, 20.0)","(3.7, 4.7, 4.492)","(14.0, 32.0, 31.25)","(4.4, 5.2, 4.9750000000000005)","(19.0, 36.0, 34.5)","(13.0, 26.0, 24.0)","(7.5, 8.6, 8.138461538461538)"
15-12-2022 14:45:15.509596,"(3.0, 3.35, 3.2423076923076923)","(13.0, 23.0, 20.0)","(3.7, 4.7, 4.492)","(14.0, 32.0, 31.25)","(4.4, 5.2, 4.9750000000000005)","(19.0, 36.0, 34.5)","(13.0, 26.0, 24.0)","(7.5, 8.6, 8.138461538461538)"
15-12-2022 14:45:16.712180,"(3.0, 3.35, 3.2423076923076923)","(13.0, 23.0, 20.0)","(3.7, 4.7, 4.492)","(14.0, 32.0, 31.25)","(4.4, 5.2, 4.9750000000000005)","(19.0, 36.0, 34.5)","(13.0, 26.0, 24.0)","(7.5, 8.6, 8.138461538461538)"
15-12-2022 14:45:17.849261,"(3.0, 3.35, 3.2423076923076923)","(13.0, 23.0, 20.0)","(3.7, 4.7, 4.492)","(14.0, 32.0, 31.25)","(4.4, 5.2, 4.9750000000000005)","(19.0, 36.0, 34.5)","(13.0, 26.0, 24.0)","(7.5, 8.6, 8.138461538461538)"
15-12-2022 14:45:18.964962,"(3.0, 3.35, 3.2423076923076923)","(13.0, 23.0, 20.0)","(3.7, 4.7, 4.492)","(14.0, 32.0, 31.25)","(4.4, 5.2, 5.04375)","(19.0, 36.0, 34.875)","(13.0, 26.0, 24.0)","(7.5, 8.6, 7.7)"
15-12-2022 14:45:20.058340,"(3.0, 3.35, 3.2423076923076923)","(13.0, 23.0, 20.0)","(3.7, 4.7, 4.492)","(14.0, 32.0, 31.25)","(4.4, 5.2, 5.021428571428571)","(19.0, 36.0, 33.75)","(13.0, 26.0, 24.0)","(7.5, 8.6, 7.7)"
15-12-2022 14:45:21.192414,"(3.0, 3.35, 3.2423076923076923)","(13.0, 23.0, 20.0)","(3.7, 4.7, 4.492)","(14.0, 32.0, 31.25)","(4.4, 5.2, 4.916)","(19.0, 36.0, 33.75)","(13.0, 26.0, 24.0)","(7.5, 8.6, 7.7)"
15-12-2022 14:45:22.295605,"(3.0, 3.35, 3.2423076923076923)","(13.0, 23.0, 20.0)","(3.7, 4.7, 4.492)","(14.0, 32.0, 31.25)","(4.4, 5.3, 5.0473684210526315)","(19.0, 36.0, 32.666666666666664)","(13.0, 26.0, 24.0)","(7.5, 8.6, 7.7)"
15-12-2022 14:45:23.363990,"(3.0, 3.35, 3.2423076923076923)","(13.0, 23.0, 20.0)","(3.7, 4.7, 4.492)","(14.0, 32.0, 31.25)","(4.4, 5.3, 5.0473684210526315)","(19.0, 36.0, 32.666666666666664)","(13.0, 26.0, 24.0)","(7.5, 8.6, 8.046153846153846)"
15-12-2022 14:45:24.383513,"(3.0, 3.35, 3.2750000000000004)","(13.0, 23.0, 20.0)","(3.7, 4.7, 4.492)","(14.0, 32.0, 31.25)","(4.4, 5.3, 5.25)","(19.0, 36.0, 33.42857142857143)","(13.0, 26.0, 24.0)","(7.5, 8.6, 8.046153846153846)"
15-12-2022 14:45:25.400810,"(3.0, 3.35, 3.2750000000000004)","(13.0, 23.0, 20.0)","(3.7, 4.7, 4.492)","(14.0, 32.0, 31.25)","(4.4, 5.2, 5.158333333333333)","(19.0, 36.0, 33.42857142857143)","(13.0, 26.0, 24.0)","(7.5, 8.6, 8.046153846153846)"
15-12-2022 14:45:26.477167,"(3.0, 3.35, 3.2750000000000004)","(13.0, 23.0, 20.0)","(3.7, 4.7, 4.492)","(14.0, 32.0, 31.25)","(4.4, 5.2, 5.158333333333333)","(19.0, 36.0, 33.42857142857143)","(13.0, 26.0, 24.0)","(7.5, 8.6, 8.046153846153846)"
15-12-2022 14:45:27.581252,"(3.0, 3.35, 3.2750000000000004)","(13.0, 23.0, 20.0)","(3.7, 4.7, 4.492)","(14.0, 32.0, 31.25)","(4.4, 5.2, 5.158333333333333)","(18.0, 36.0, 33.42857142857143)","(13.0, 26.0, 24.0)","(7.5, 8.6, 7.85)"
15-12-2022 14:45:28.699965,"(3.0, 3.35, 3.2750000000000004)","(13.0, 23.0, 20.0)","(3.7, 4.7, 4.492)","(14.0, 32.0, 31.25)","(4.4, 5.2, 4.916)","(18.0, 36.0, 33.42857142857143)","(13.0, 26.0, 24.0)","(7.5, 8.6, 7.85)"
15-12-2022 14:45:29.826180,"(3.0, 3.35, 3.2800000000000002)","(13.0, 23.0, 20.0)","(3.7, 4.7, 4.492)","(14.0, 32.0, 31.25)","(4.4, 5.3, 4.677777777777777)","(18.0, 36.0, 33.42857142857143)","(13.0, 26.0, 25.2)","(7.5, 8.6, 7.85)"
15-12-2022 14:45:30.957513,"(3.0, 3.35, 3.3022727272727272)","(13.0, 23.0, 20.0)","(3.7, 4.7, 4.492)","(14.0, 32.0, 31.25)","(4.4, 5.3, 4.677777777777777)","(18.0, 36.0, 33.42857142857143)","(13.0, 26.0, 25.2)","(7.5, 8.6, 7.85)"
15-12-2022 14:45:32.117109,"(3.0, 3.35, 3.3022727272727272)","(13.0, 23.0, 20.0)","(3.7, 4.7, 4.492)","(14.0, 32.0, 31.25)","(4.4, 5.3, 4.733333333333333)","(18.0, 36.0, 33.42857142857143)","(13.0, 26.0, 25.2)","(7.5, 8.6, 7.85)"
15-12-2022 14:45:33.284352,"(3.0, 3.35, 3.3022727272727272)","(13.0, 23.0, 20.0)","(3.7, 4.7, 4.492)","(14.0, 32.0, 31.25)","(4.4, 5.2, 4.742857142857143)","(18.0, 36.0, 33.42857142857143)","(13.0, 26.0, 25.2)","(7.5, 8.6, 7.85)"
15-12-2022 14:45:34.402385,"(3.0, 3.35, 3.3022727272727272)","(13.0, 23.0, 20.0)","(3.7, 4.7, 4.492)","(14.0, 32.0, 31.25)","(4.4, 5.1, 4.719047619047618)","(18.0, 36.0, 33.42857142857143)","(13.0, 26.0, 25.2)","(7.5, 8.6, 7.85)"
15-12-2022 14:45:35.530145,"(3.0, 3.35, 3.3022727272727272)","(13.0, 23.0, 20.0)","(3.7, 4.7, 4.492)","(14.0, 32.0, 31.25)","(4.4, 5.1, 4.719047619047618)","(18.0, 36.0, 33.42857142857143)","(13.0, 26.0, 25.2)","(7.5, 8.6, 7.71111111111111)"
15-12-2022 14:45:36.611104,"(3.0, 3.35, 3.3022727272727272)","(13.0, 23.0, 20.0)","(3.7, 4.7, 4.492)","(14.0, 32.0, 31.25)","(4.4, 5.1, 5.066666666666666)","(18.0, 36.0, 33.42857142857143)","(13.0, 26.0, 24.0)","(7.5, 8.6, 7.71111111111111)"
15-12-2022 14:45:37.704211,"(3.0, 3.35, 3.3022727272727272)","(13.0, 23.0, 20.0)","(3.7, 4.7, 4.492)","(14.0, 32.0, 31.25)","(4.4, 5.1, 5.066666666666666)","(18.0, 36.0, 34.5)","(13.0, 26.0, 24.0)","(7.5, 8.6, 7.71111111111111)"
