,Double Thunder,Goldstar Charm,Goldstar Justice,Homebush Shadow,Opawa Andrew,Lonely Guy,Replica Rosco
06-01-2023 11:25:30.754183,"(1.8, 2.92, 1.96625)","(6.5, 14.5, 10.149999999999999)","(11.0, 24.0, 15.333333333333332)","(9.0, 17.0, 9.95)","(5.0, 8.0, 5.25)","(14.0, 32.0, 20.0)","(8.0, 14.5, 9.9)"
06-01-2023 11:25:31.883612,"(1.8, 2.92, 1.96625)","(6.5, 14.5, 10.149999999999999)","(11.0, 24.0, 15.333333333333332)","(9.0, 17.0, 9.95)","(5.0, 8.0, 5.25)","(14.0, 32.0, 20.0)","(8.0, 14.5, 9.9)"
06-01-2023 11:25:32.966658,"(1.8, 2.92, 1.96625)","(6.5, 14.5, 10.149999999999999)","(11.0, 24.0, 15.333333333333332)","(9.0, 17.0, 9.95)","(5.0, 8.0, 5.25)","(14.0, 32.0, 20.0)","(8.0, 14.5, 9.9)"
06-01-2023 11:25:34.067482,"(1.8, 2.92, 1.96625)","(6.5, 14.5, 10.149999999999999)","(11.0, 24.0, 15.333333333333332)","(9.0, 17.0, 9.95)","(5.0, 8.0, 5.25)","(14.0, 32.0, 20.0)","(8.0, 14.5, 9.9)"
06-01-2023 11:25:35.208692,"(1.8, 2.92, 1.96625)","(6.5, 14.5, 10.149999999999999)","(11.0, 24.0, 15.333333333333332)","(9.0, 17.0, 9.95)","(5.0, 8.0, 5.25)","(14.0, 32.0, 20.0)","(8.0, 14.5, 9.9)"
06-01-2023 11:25:36.535372,"(1.8, 2.92, 1.96625)","(6.5, 14.5, 10.149999999999999)","(11.0, 24.0, 15.333333333333332)","(9.0, 17.0, 9.95)","(5.0, 8.0, 5.25)","(14.0, 32.0, 20.0)","(8.0, 14.5, 9.9)"
06-01-2023 11:25:37.903002,"(1.8, 2.92, 1.96625)","(6.5, 14.5, 10.149999999999999)","(11.0, 24.0, 15.333333333333332)","(9.0, 17.0, 9.95)","(5.0, 8.0, 5.25)","(14.0, 32.0, 20.0)","(8.0, 14.5, 9.9)"
06-01-2023 11:25:39.131861,"(1.8, 2.92, 1.96625)","(6.5, 14.5, 10.149999999999999)","(11.0, 24.0, 15.333333333333332)","(9.0, 17.0, 9.95)","(5.0, 8.0, 5.25)","(14.0, 32.0, 20.0)","(8.0, 14.5, 9.9)"
06-01-2023 11:25:40.370599,"(1.8, 2.92, 1.96625)","(6.5, 14.5, 10.149999999999999)","(11.0, 24.0, 15.333333333333332)","(9.0, 17.0, 9.95)","(5.0, 8.0, 5.25)","(14.0, 32.0, 20.0)","(8.0, 14.5, 9.9)"
06-01-2023 11:25:41.698592,"(1.8, 2.92, 1.96625)","(6.5, 14.5, 10.149999999999999)","(11.0, 24.0, 15.333333333333332)","(9.0, 17.0, 9.95)","(5.0, 8.0, 5.25)","(14.0, 32.0, 20.0)","(8.0, 14.5, 9.9)"
06-01-2023 11:25:42.918365,"(1.8, 2.92, 1.96625)","(6.5, 14.5, 10.149999999999999)","(11.0, 24.0, 15.333333333333332)","(9.0, 17.0, 9.95)","(5.0, 8.0, 5.25)","(14.0, 32.0, 20.0)","(8.0, 14.5, 13.688235294117646)"
06-01-2023 11:25:44.137543,"(1.8, 2.92, 1.96625)","(6.5, 14.5, 13.67142857142857)","(11.0, 24.0, 15.333333333333332)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 5.25)","(14.0, 32.0, 20.0)","(8.0, 14.5, 13.688235294117646)"
06-01-2023 11:25:45.400084,"(1.8, 2.92, 1.96625)","(6.5, 14.5, 13.67142857142857)","(11.0, 24.0, 15.333333333333332)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 5.25)","(14.0, 32.0, 20.0)","(8.0, 14.5, 13.688235294117646)"
06-01-2023 11:25:46.590353,"(1.8, 2.92, 1.96625)","(6.5, 14.5, 13.67142857142857)","(11.0, 24.0, 21.2)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 5.25)","(14.0, 32.0, 27.25)","(8.0, 14.5, 13.688235294117646)"
06-01-2023 11:25:47.775613,"(1.8, 2.92, 1.96625)","(6.5, 14.5, 13.67142857142857)","(11.0, 24.0, 21.2)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 5.25)","(14.0, 32.0, 27.25)","(8.0, 14.5, 13.688235294117646)"
06-01-2023 11:25:48.918974,"(1.8, 2.92, 1.96625)","(6.5, 14.5, 13.67142857142857)","(11.0, 24.0, 21.2)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 5.25)","(14.0, 32.0, 19.666666666666668)","(8.0, 14.5, 13.688235294117646)"
06-01-2023 11:25:50.012112,"(1.8, 2.92, 1.96625)","(6.5, 14.5, 13.67142857142857)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 5.25)","(14.0, 32.0, 19.666666666666668)","(8.0, 14.5, 13.6)"
06-01-2023 11:25:51.110418,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 5.25)","(14.0, 32.0, 19.666666666666668)","(8.0, 14.0, 13.6)"
06-01-2023 11:25:52.287469,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 5.25)","(14.0, 32.0, 19.666666666666668)","(8.0, 14.0, 13.6)"
06-01-2023 11:25:53.393976,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 5.25)","(14.0, 32.0, 19.666666666666668)","(8.0, 14.0, 13.6)"
06-01-2023 11:25:54.508801,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 6.0)","(14.0, 32.0, 19.666666666666668)","(8.0, 14.0, 13.6)"
06-01-2023 11:25:55.591753,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 6.0)","(14.0, 32.0, 19.666666666666668)","(8.0, 14.0, 13.6)"
06-01-2023 11:25:56.648439,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 6.0)","(14.0, 32.0, 19.666666666666668)","(8.0, 14.0, 13.6)"
06-01-2023 11:25:57.726540,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 6.0)","(14.0, 32.0, 19.666666666666668)","(8.0, 14.0, 13.6)"
06-01-2023 11:25:58.891687,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 6.0)","(14.0, 32.0, 19.666666666666668)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:00.019512,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 6.0)","(14.0, 32.0, 19.666666666666668)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:01.101869,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 6.0)","(14.0, 32.0, 19.666666666666668)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:02.218743,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 6.0)","(14.0, 32.0, 19.666666666666668)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:03.371011,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 6.0)","(14.0, 32.0, 19.666666666666668)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:04.603085,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 6.0)","(14.0, 32.0, 19.666666666666668)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:05.745264,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 6.0)","(14.0, 32.0, 19.666666666666668)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:06.948086,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 6.0)","(14.0, 32.0, 19.666666666666668)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:08.202519,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 6.0)","(14.0, 32.0, 19.666666666666668)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:09.383158,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 6.0)","(14.0, 32.0, 19.666666666666668)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:10.696470,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 6.0)","(14.0, 32.0, 19.666666666666668)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:11.870195,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 6.0)","(14.0, 32.0, 19.666666666666668)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:13.042092,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 6.0)","(14.0, 32.0, 19.666666666666668)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:14.200222,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 6.0)","(14.0, 32.0, 19.666666666666668)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:15.379188,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 6.0)","(14.0, 32.0, 19.666666666666668)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:16.528136,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 6.0)","(14.0, 32.0, 19.666666666666668)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:17.520419,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 6.0)","(14.0, 32.0, 19.666666666666668)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:18.601942,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 6.0)","(14.0, 32.0, 19.666666666666668)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:19.670967,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 6.0)","(14.0, 32.0, 19.666666666666668)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:20.676208,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 6.0)","(14.0, 32.0, 19.666666666666668)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:21.765060,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 6.0)","(14.0, 32.0, 19.666666666666668)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:22.890578,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 6.0)","(14.0, 32.0, 19.666666666666668)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:24.060527,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 6.0)","(14.0, 32.0, 19.666666666666668)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:25.194449,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 6.0)","(14.0, 32.0, 19.666666666666668)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:26.106908,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 6.0)","(14.0, 32.0, 19.666666666666668)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:27.169872,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 6.0)","(14.0, 32.0, 19.666666666666668)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:28.211085,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 6.0)","(14.0, 32.0, 19.666666666666668)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:29.320617,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 6.0)","(14.0, 32.0, 19.666666666666668)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:30.393547,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 5.25)","(14.0, 32.0, 19.666666666666668)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:31.495276,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 6.730769230769231)","(14.0, 32.0, 19.666666666666668)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:32.538517,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 6.730769230769231)","(14.0, 32.0, 19.666666666666668)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:33.566549,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 6.730769230769231)","(14.0, 32.0, 19.666666666666668)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:34.642417,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 6.730769230769231)","(14.0, 32.0, 19.666666666666668)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:35.685105,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 6.730769230769231)","(14.0, 32.0, 19.666666666666668)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:36.723576,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 6.730769230769231)","(14.0, 32.0, 19.666666666666668)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:37.730139,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 6.730769230769231)","(14.0, 32.0, 19.666666666666668)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:38.740080,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 6.730769230769231)","(14.0, 32.0, 19.666666666666668)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:39.796749,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 6.730769230769231)","(14.0, 32.0, 19.666666666666668)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:40.805984,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 6.033333333333333)","(14.0, 32.0, 20.333333333333332)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:41.811349,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.2, 6.033333333333333)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:42.973154,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.2, 6.033333333333333)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:44.385519,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.2, 6.033333333333333)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:45.666984,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.2, 6.033333333333333)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:46.874269,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.2, 7.81111111111111)","(14.0, 34.0, 23.75)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:48.045887,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.2, 7.81111111111111)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:49.019145,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.2, 7.81111111111111)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:50.019946,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.2, 7.81111111111111)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:51.069795,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.2, 6.585714285714285)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:52.123633,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 6.585714285714285)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:53.113998,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 6.585714285714285)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:54.154044,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 6.585714285714285)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:55.232390,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 6.585714285714285)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:56.354054,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.0, 5.972727272727273)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:57.477929,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.2, 5.972727272727273)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:58.564037,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.2, 5.972727272727273)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 13.6)"
06-01-2023 11:26:59.600074,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.2, 5.972727272727273)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 13.6)"
06-01-2023 11:27:00.675856,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.2375)","(5.0, 8.2, 5.972727272727273)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 13.6)"
06-01-2023 11:27:01.813004,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 13.59)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.341176470588236)","(5.0, 8.2, 7.81111111111111)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 13.623529411764705)"
06-01-2023 11:27:02.872723,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 9.95)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.341176470588236)","(5.0, 8.2, 7.4714285714285715)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 13.623529411764705)"
06-01-2023 11:27:03.931852,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 9.95)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.341176470588236)","(5.0, 8.2, 7.314285714285715)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 13.623529411764705)"
06-01-2023 11:27:04.974978,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 9.95)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.341176470588236)","(5.0, 8.0, 6.877777777777777)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 13.623529411764705)"
06-01-2023 11:27:05.941711,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 9.95)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.341176470588236)","(5.0, 8.2, 6.877777777777777)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 13.623529411764705)"
06-01-2023 11:27:07.027386,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 9.95)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.341176470588236)","(5.0, 8.2, 6.877777777777777)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 13.623529411764705)"
06-01-2023 11:27:08.060444,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 9.95)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.341176470588236)","(5.0, 8.2, 6.877777777777777)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 13.623529411764705)"
06-01-2023 11:27:09.282970,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 9.95)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.341176470588236)","(5.0, 8.2, 6.877777777777777)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 13.623529411764705)"
06-01-2023 11:27:10.435868,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 9.95)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.341176470588236)","(5.0, 8.2, 6.877777777777777)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 13.623529411764705)"
06-01-2023 11:27:11.544327,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 9.95)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.341176470588236)","(5.0, 8.2, 7.4714285714285715)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 13.623529411764705)"
06-01-2023 11:27:12.902170,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 9.95)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.341176470588236)","(5.0, 8.2, 5.2)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 13.623529411764705)"
06-01-2023 11:27:14.038539,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 9.95)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.341176470588236)","(5.0, 8.2, 6.699999999999999)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 13.623529411764705)"
06-01-2023 11:27:15.292763,"(1.8, 2.92, 1.96625)","(6.5, 14.0, 9.266666666666667)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.341176470588236)","(5.0, 8.2, 6.730769230769231)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 13.623529411764705)"
06-01-2023 11:27:16.301575,"(1.8, 2.92, 1.96625)","(6.5, 16.0, 9.266666666666667)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.341176470588236)","(5.0, 8.0, 6.730769230769231)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 13.623529411764705)"
06-01-2023 11:27:17.389967,"(1.8, 2.92, 1.96625)","(6.5, 16.0, 10.95)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.433333333333334)","(5.0, 8.0, 6.730769230769231)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 13.644444444444444)"
06-01-2023 11:27:18.453790,"(1.8, 2.92, 1.96625)","(6.5, 16.0, 12.666666666666668)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.433333333333334)","(5.0, 8.0, 6.730769230769231)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 13.644444444444444)"
06-01-2023 11:27:19.553697,"(1.8, 2.92, 1.96625)","(6.5, 16.0, 12.666666666666668)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.433333333333334)","(5.0, 8.0, 6.730769230769231)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 13.644444444444444)"
06-01-2023 11:27:20.651311,"(1.8, 2.92, 1.96625)","(6.5, 16.0, 12.666666666666668)","(11.0, 24.0, 15.0)","(9.0, 17.0, 15.433333333333334)","(5.0, 8.0, 6.730769230769231)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 13.644444444444444)"
