,Electric Heidi,Claretown Ann,Aston Jasper,Smiling Quartile,Mythical Queen,Stopped Short,Aston Esme,Caesars Palace
16-12-2022 14:54:21.357127,"(4.4, 5.7, 5.65)","(2.6, 3.1, 3.083838383838384)","(12.0, 24.0, 22.058823529411764)","(51.0, 90.0, 72.22222222222223)","(4.6, 5.8, 5.575)","(8.5, 10.5, 9.669230769230769)","(41.0, 70.0, 67.85714285714286)","(5.5, 7.0, 6.9714285714285715)"
16-12-2022 14:54:22.463628,"(4.4, 5.7, 5.65)","(2.6, 3.1, 3.083838383838384)","(12.0, 24.0, 22.142857142857142)","(51.0, 90.0, 71.42857142857143)","(4.6, 5.8, 5.575)","(8.5, 10.5, 9.669230769230769)","(41.0, 70.0, 67.85714285714286)","(5.5, 7.0, 6.870588235294117)"
16-12-2022 14:54:23.512995,"(4.4, 5.7, 5.65)","(2.6, 3.1, 3.083838383838384)","(12.0, 24.0, 22.142857142857142)","(51.0, 90.0, 71.42857142857143)","(4.6, 5.8, 5.575)","(8.5, 10.5, 9.669230769230769)","(41.0, 70.0, 67.85714285714286)","(5.5, 7.2, 6.871641791044776)"
16-12-2022 14:54:24.516754,"(4.4, 5.7, 5.65)","(2.6, 3.1, 3.083838383838384)","(12.0, 24.0, 22.142857142857142)","(51.0, 90.0, 71.42857142857143)","(4.6, 5.8, 5.575)","(8.5, 10.5, 9.669230769230769)","(41.0, 70.0, 67.85714285714286)","(5.5, 7.2, 6.871641791044776)"
16-12-2022 14:54:25.546409,"(4.4, 5.7, 5.65)","(2.6, 3.1, 3.0633587786259544)","(12.0, 24.0, 22.166666666666668)","(51.0, 90.0, 71.42857142857143)","(4.6, 5.8, 5.575)","(8.5, 10.5, 9.669230769230769)","(41.0, 70.0, 67.85714285714286)","(5.5, 7.2, 6.871641791044776)"
16-12-2022 14:54:26.555321,"(4.4, 5.7, 5.65)","(2.6, 3.1, 3.0633587786259544)","(12.0, 24.0, 22.166666666666668)","(51.0, 90.0, 71.42857142857143)","(4.6, 5.8, 5.575)","(8.5, 10.5, 9.669230769230769)","(41.0, 70.0, 67.85714285714286)","(5.5, 7.2, 6.871641791044776)"
16-12-2022 14:54:27.612910,"(4.4, 5.7, 5.65)","(2.6, 3.1, 3.0633587786259544)","(12.0, 24.0, 22.181818181818183)","(51.0, 90.0, 71.42857142857143)","(4.6, 5.8, 5.575)","(8.5, 10.5, 9.669230769230769)","(41.0, 70.0, 67.85714285714286)","(5.5, 7.2, 6.871641791044776)"
16-12-2022 14:54:28.699197,"(4.4, 5.7, 5.563157894736842)","(2.6, 3.1, 3.0633587786259544)","(12.0, 24.0, 22.181818181818183)","(51.0, 90.0, 71.42857142857143)","(4.6, 5.8, 5.575)","(8.5, 10.5, 9.669230769230769)","(41.0, 70.0, 67.85714285714286)","(5.5, 7.2, 6.871641791044776)"
16-12-2022 14:54:29.809752,"(4.4, 5.7, 5.563157894736842)","(2.6, 3.1, 3.0633587786259544)","(12.0, 24.0, 22.125)","(51.0, 90.0, 71.42857142857143)","(4.6, 5.8, 5.575)","(8.5, 10.5, 9.669230769230769)","(41.0, 70.0, 67.85714285714286)","(5.5, 7.2, 6.871641791044776)"
16-12-2022 14:54:30.824640,"(4.4, 5.7, 5.563157894736842)","(2.6, 3.1, 3.0633587786259544)","(12.0, 24.0, 22.125)","(51.0, 90.0, 71.42857142857143)","(4.6, 5.8, 5.575)","(8.5, 10.5, 9.669230769230769)","(41.0, 70.0, 67.85714285714286)","(5.5, 7.2, 6.871641791044776)"
16-12-2022 14:54:31.848309,"(4.4, 5.7, 5.563157894736842)","(2.6, 3.1, 3.0633587786259544)","(12.0, 24.0, 22.125)","(51.0, 90.0, 71.42857142857143)","(4.6, 5.8, 5.554545454545455)","(8.5, 10.5, 9.669230769230769)","(41.0, 70.0, 67.85714285714286)","(5.5, 7.2, 6.871641791044776)"
16-12-2022 14:54:32.860711,"(4.4, 5.7, 5.563157894736842)","(2.6, 3.1, 3.0633587786259544)","(12.0, 24.0, 22.125)","(51.0, 90.0, 71.42857142857143)","(4.6, 5.8, 5.542857142857143)","(8.5, 10.5, 9.664285714285715)","(41.0, 70.0, 67.85714285714286)","(5.5, 7.2, 6.713043478260869)"
16-12-2022 14:54:33.910425,"(4.4, 5.7, 5.563157894736842)","(2.6, 3.1, 3.0633587786259544)","(12.0, 24.0, 22.181818181818183)","(51.0, 90.0, 71.42857142857143)","(4.6, 5.8, 5.521052631578947)","(8.5, 10.5, 9.473333333333334)","(41.0, 70.0, 67.85714285714286)","(5.5, 7.2, 6.709859154929577)"
16-12-2022 14:54:35.004519,"(4.4, 5.7, 5.563157894736842)","(2.6, 3.1, 3.0633587786259544)","(12.0, 24.0, 22.2)","(51.0, 90.0, 77.5)","(4.6, 5.7, 5.516666666666667)","(8.5, 10.5, 9.473333333333334)","(41.0, 70.0, 68.2)","(5.5, 7.2, 6.709859154929577)"
16-12-2022 14:54:36.113099,"(4.4, 5.7, 5.563157894736842)","(2.6, 3.1, 3.0633587786259544)","(12.0, 24.0, 22.3125)","(51.0, 85.0, 71.53846153846153)","(4.6, 5.7, 5.516666666666667)","(8.5, 10.5, 9.473333333333334)","(41.0, 70.0, 68.2)","(5.5, 7.2, 6.709859154929577)"
16-12-2022 14:54:37.246242,"(4.4, 5.7, 5.563157894736842)","(2.6, 3.1, 3.0895833333333336)","(12.0, 24.0, 22.166666666666668)","(51.0, 90.0, 71.53846153846153)","(4.6, 5.7, 5.516666666666667)","(8.5, 10.5, 9.66)","(41.0, 70.0, 68.2)","(5.5, 7.2, 6.845070422535211)"
16-12-2022 14:54:38.373424,"(4.4, 5.7, 5.563157894736842)","(2.6, 3.1, 3.0895833333333336)","(12.0, 24.0, 21.25)","(51.0, 90.0, 72.0)","(4.6, 5.7, 5.516666666666667)","(8.5, 10.5, 9.66)","(41.0, 70.0, 67.85714285714286)","(5.5, 7.2, 6.846376811594203)"
16-12-2022 14:54:39.467063,"(4.4, 5.6, 5.477777777777778)","(2.6, 3.1, 3.087)","(12.0, 24.0, 21.25)","(51.0, 90.0, 72.0)","(4.6, 5.7, 5.516666666666667)","(8.5, 10.5, 9.6)","(41.0, 70.0, 68.2)","(5.5, 7.2, 6.847058823529411)"
16-12-2022 14:54:40.459746,"(4.4, 5.6, 5.475)","(2.6, 3.1, 3.08936170212766)","(12.0, 24.0, 21.176470588235293)","(51.0, 90.0, 72.0)","(4.6, 5.7, 5.512121212121212)","(8.5, 10.0, 9.681818181818182)","(41.0, 70.0, 68.2)","(5.5, 7.2, 6.847058823529411)"
16-12-2022 14:54:41.531115,"(4.4, 5.6, 5.475)","(2.6, 3.1, 3.0941666666666667)","(12.0, 24.0, 21.176470588235293)","(51.0, 90.0, 72.0)","(4.6, 5.7, 5.512121212121212)","(8.5, 10.5, 9.858333333333334)","(41.0, 70.0, 68.2)","(5.5, 7.2, 6.847058823529411)"
16-12-2022 14:54:42.854248,"(4.4, 5.6, 5.48)","(2.6, 3.05, 3.0182119205298013)","(12.0, 24.0, 21.23076923076923)","(51.0, 90.0, 72.0)","(4.6, 5.7, 5.624)","(8.5, 10.5, 9.858333333333334)","(41.0, 70.0, 68.2)","(5.5, 7.2, 6.847058823529411)"
16-12-2022 14:54:44.277449,"(4.4, 5.6, 5.48)","(2.6, 3.05, 3.015217391304348)","(12.0, 24.0, 21.176470588235293)","(51.0, 90.0, 72.0)","(4.6, 5.7, 5.646153846153846)","(8.5, 10.5, 9.674999999999999)","(41.0, 70.0, 68.54838709677419)","(5.5, 7.2, 6.847058823529411)"
16-12-2022 14:54:45.283519,"(4.4, 5.6, 5.48)","(2.6, 3.05, 3.015217391304348)","(12.0, 24.0, 21.176470588235293)","(51.0, 90.0, 72.0)","(4.6, 5.7, 5.646153846153846)","(8.5, 10.5, 9.674999999999999)","(41.0, 70.0, 68.54838709677419)","(5.5, 7.2, 6.845714285714285)"
16-12-2022 14:54:46.365964,"(4.4, 5.6, 5.511111111111111)","(2.6, 3.05, 3.0153284671532847)","(12.0, 24.0, 21.176470588235293)","(51.0, 90.0, 72.0)","(4.6, 5.7, 5.646153846153846)","(8.5, 10.5, 9.858333333333334)","(41.0, 70.0, 68.54838709677419)","(5.5, 7.2, 6.845714285714285)"
16-12-2022 14:54:47.405284,"(4.4, 5.6, 5.511111111111111)","(2.6, 3.05, 3.0153284671532847)","(12.0, 24.0, 21.176470588235293)","(51.0, 90.0, 72.0)","(4.6, 5.7, 5.646153846153846)","(8.5, 10.5, 9.674999999999999)","(41.0, 70.0, 68.54838709677419)","(5.5, 7.2, 7.017647058823529)"
16-12-2022 14:54:48.376841,"(4.4, 5.6, 5.511111111111111)","(2.6, 3.05, 3.0227272727272725)","(12.0, 24.0, 21.23076923076923)","(51.0, 90.0, 72.0)","(4.6, 5.7, 5.646153846153846)","(8.5, 10.5, 9.91764705882353)","(41.0, 70.0, 68.75)","(5.5, 7.2, 7.026086956521739)"
16-12-2022 14:54:49.344020,"(4.4, 5.6, 5.530434782608696)","(2.6, 3.05, 3.0223958333333334)","(12.0, 23.0, 22.714285714285715)","(51.0, 85.0, 81.25)","(4.6, 5.7, 5.668181818181818)","(8.5, 10.5, 9.664285714285715)","(41.0, 70.0, 68.75)","(5.5, 7.2, 7.026086956521739)"
16-12-2022 14:54:50.455905,"(4.4, 5.6, 5.530434782608696)","(2.6, 3.05, 3.035833333333333)","(12.0, 24.0, 22.153846153846153)","(51.0, 85.0, 70.75)","(4.6, 5.7, 5.715151515151515)","(8.5, 10.5, 9.664285714285715)","(41.0, 70.0, 68.75)","(5.5, 7.2, 7.026086956521739)"
16-12-2022 14:54:51.453173,"(4.4, 5.6, 5.530434782608696)","(2.6, 3.05, 3.03359375)","(12.0, 24.0, 22.153846153846153)","(51.0, 85.0, 70.75)","(4.6, 5.8, 5.715151515151515)","(8.5, 10.5, 9.664285714285715)","(41.0, 70.0, 68.5)","(5.5, 7.2, 7.026086956521739)"
16-12-2022 14:54:52.443434,"(4.4, 5.6, 5.542857142857143)","(2.6, 3.05, 3.03359375)","(12.0, 24.0, 22.153846153846153)","(51.0, 85.0, 70.75)","(4.6, 5.8, 5.715151515151515)","(8.5, 10.5, 9.664285714285715)","(41.0, 70.0, 68.5)","(5.5, 7.2, 7.026086956521739)"
16-12-2022 14:54:53.487495,"(4.4, 5.6, 5.561904761904762)","(2.6, 3.05, 3.03359375)","(12.0, 24.0, 22.153846153846153)","(51.0, 85.0, 70.75)","(4.6, 5.8, 5.715151515151515)","(8.5, 10.5, 9.664285714285715)","(41.0, 70.0, 68.5)","(5.5, 7.2, 6.928571428571429)"
16-12-2022 14:54:54.483539,"(4.4, 5.6, 5.561904761904762)","(2.6, 3.05, 3.024390243902439)","(12.0, 24.0, 22.153846153846153)","(51.0, 85.0, 70.75)","(4.6, 5.8, 5.752)","(8.5, 10.5, 9.664285714285715)","(41.0, 70.0, 68.5)","(5.5, 7.0, 6.909090909090909)"
16-12-2022 14:54:55.548062,"(4.4, 5.6, 5.580952380952381)","(2.6, 3.05, 3.024390243902439)","(12.0, 24.0, 21.214285714285715)","(51.0, 85.0, 70.75)","(4.6, 5.8, 5.752)","(8.5, 10.5, 9.664285714285715)","(41.0, 70.0, 68.5)","(5.5, 7.0, 6.892307692307692)"
16-12-2022 14:54:56.736255,"(4.4, 5.7, 5.6125)","(2.6, 3.05, 3.024390243902439)","(12.0, 24.0, 21.214285714285715)","(51.0, 85.0, 70.75)","(4.6, 5.8, 5.752)","(8.5, 10.5, 9.7125)","(41.0, 70.0, 68.5)","(5.5, 7.2, 6.882758620689655)"
16-12-2022 14:54:57.806166,"(4.4, 5.6, 5.535294117647059)","(2.6, 3.1, 3.0525862068965517)","(12.0, 24.0, 21.214285714285715)","(51.0, 85.0, 70.71428571428571)","(4.6, 5.8, 5.752)","(8.5, 10.5, 10.033333333333333)","(41.0, 70.0, 68.5)","(5.5, 7.2, 6.9125)"
16-12-2022 14:54:58.995845,"(4.4, 5.6, 5.491666666666667)","(2.6, 3.1, 3.0346153846153845)","(12.0, 24.0, 21.214285714285715)","(51.0, 85.0, 70.71428571428571)","(4.6, 5.8, 5.752)","(8.5, 10.5, 10.033333333333333)","(41.0, 70.0, 68.5)","(5.5, 7.2, 6.9125)"
16-12-2022 14:55:00.098565,"(4.4, 5.6, 5.491666666666667)","(2.6, 3.1, 3.0346153846153845)","(12.0, 24.0, 21.214285714285715)","(51.0, 85.0, 70.75)","(4.6, 5.8, 5.752)","(8.5, 10.5, 10.033333333333333)","(41.0, 70.0, 68.5)","(5.5, 7.2, 6.9125)"
16-12-2022 14:55:01.180484,"(4.4, 5.6, 5.5)","(2.6, 3.1, 3.0183673469387755)","(12.0, 24.0, 21.214285714285715)","(51.0, 85.0, 70.75)","(4.6, 5.8, 5.752)","(8.5, 10.5, 10.033333333333333)","(41.0, 70.0, 68.5)","(5.5, 7.2, 6.9125)"
16-12-2022 14:55:02.205576,"(4.4, 5.6, 5.508333333333333)","(2.6, 3.1, 3.002439024390244)","(12.0, 24.0, 21.214285714285715)","(51.0, 85.0, 70.75)","(4.6, 5.8, 5.7153846153846155)","(8.5, 11.0, 10.411764705882353)","(41.0, 70.0, 68.5)","(5.5, 7.2, 7.046153846153846)"
16-12-2022 14:55:03.254075,"(4.4, 5.6, 5.521739130434782)","(2.6, 3.05, 3.011315789473684)","(12.0, 24.0, 21.94736842105263)","(51.0, 85.0, 70.75)","(4.6, 5.8, 5.7153846153846155)","(8.5, 11.0, 10.375)","(41.0, 70.0, 68.5)","(5.5, 7.2, 7.046153846153846)"
16-12-2022 14:55:04.266909,"(4.4, 5.6, 5.54)","(2.6, 3.05, 2.9636)","(12.0, 24.0, 22.65)","(51.0, 85.0, 70.75)","(4.6, 5.8, 5.7153846153846155)","(8.5, 11.0, 10.090909090909092)","(41.0, 70.0, 68.5)","(5.5, 7.2, 7.057142857142857)"
16-12-2022 14:55:05.275333,"(4.4, 5.6, 5.521739130434782)","(2.6, 3.05, 2.9636)","(12.0, 24.0, 22.65)","(51.0, 85.0, 70.75)","(4.6, 5.8, 5.7153846153846155)","(8.5, 11.0, 10.411764705882353)","(41.0, 70.0, 68.5)","(5.5, 7.2, 7.057142857142857)"
16-12-2022 14:55:06.351412,"(4.4, 5.6, 5.521739130434782)","(2.6, 3.05, 2.9636)","(12.0, 24.0, 22.65)","(51.0, 85.0, 70.71428571428571)","(4.6, 5.8, 5.7153846153846155)","(8.5, 11.0, 10.166666666666666)","(41.0, 70.0, 68.5)","(5.5, 7.2, 7.0181818181818185)"
16-12-2022 14:55:07.439433,"(4.4, 5.6, 5.521739130434782)","(2.6, 3.05, 2.9636)","(12.0, 24.0, 22.2)","(51.0, 85.0, 70.75)","(4.4, 5.8, 5.7153846153846155)","(8.5, 11.0, 10.090909090909092)","(41.0, 70.0, 68.5)","(5.5, 7.2, 7.0181818181818185)"
16-12-2022 14:55:08.486105,"(4.4, 5.6, 5.521739130434782)","(2.6, 3.05, 2.9973170731707315)","(12.0, 24.0, 22.2)","(51.0, 85.0, 70.75)","(4.4, 5.8, 5.7375)","(8.5, 11.0, 10.375)","(41.0, 70.0, 68.5)","(5.5, 7.2, 6.859999999999999)"
16-12-2022 14:55:09.600748,"(4.4, 5.6, 5.521739130434782)","(2.6, 3.05, 2.9899999999999998)","(12.0, 24.0, 22.2)","(51.0, 85.0, 70.75)","(4.4, 5.9, 5.732)","(8.5, 11.0, 10.166666666666666)","(41.0, 70.0, 68.5)","(5.5, 7.0, 6.859999999999999)"
16-12-2022 14:55:10.669925,"(4.4, 5.6, 5.521739130434782)","(2.6, 3.05, 2.9437931034482756)","(12.0, 24.0, 22.2)","(51.0, 85.0, 70.75)","(4.4, 5.9, 5.736363636363636)","(8.5, 11.0, 10.375)","(41.0, 70.0, 68.75)","(5.5, 7.0, 6.859999999999999)"
16-12-2022 14:55:11.708087,"(4.4, 5.6, 5.521739130434782)","(2.6, 3.0, 2.9675)","(12.0, 24.0, 22.2)","(51.0, 85.0, 70.75)","(4.4, 5.9, 5.736363636363636)","(8.5, 11.0, 10.411764705882353)","(41.0, 70.0, 68.75)","(5.5, 7.0, 6.859999999999999)"
16-12-2022 14:55:12.742684,"(4.4, 5.6, 5.521739130434782)","(2.6, 3.0, 2.9675)","(12.0, 24.0, 22.714285714285715)","(51.0, 85.0, 70.75)","(4.4, 5.9, 5.736363636363636)","(8.5, 11.0, 10.090909090909092)","(41.0, 70.0, 68.75)","(5.5, 7.0, 6.909090909090909)"
16-12-2022 14:55:13.749026,"(4.4, 5.6, 5.521739130434782)","(2.6, 3.0, 2.9766666666666666)","(12.0, 24.0, 22.714285714285715)","(51.0, 85.0, 70.75)","(4.4, 5.9, 5.736363636363636)","(8.5, 11.0, 10.375)","(41.0, 70.0, 68.75)","(5.5, 7.0, 7.011111111111111)"
16-12-2022 14:55:14.717511,"(4.4, 5.6, 5.521739130434782)","(2.6, 3.0, 2.9619999999999997)","(12.0, 24.0, 22.714285714285715)","(51.0, 85.0, 70.75)","(4.4, 5.9, 5.736363636363636)","(8.5, 11.0, 10.375)","(41.0, 70.0, 68.75)","(5.5, 7.2, 7.008695652173913)"
16-12-2022 14:55:15.738194,"(4.4, 5.6, 5.521739130434782)","(2.6, 3.0, 2.9619999999999997)","(12.0, 24.0, 22.2)","(51.0, 85.0, 62.4)","(4.4, 5.9, 5.736363636363636)","(8.5, 11.0, 10.375)","(41.0, 70.0, 68.75)","(5.5, 7.2, 6.909090909090909)"
16-12-2022 14:55:16.718020,"(4.4, 5.6, 5.521739130434782)","(2.6, 3.0, 2.9619999999999997)","(12.0, 24.0, 22.2)","(51.0, 80.0, 62.4)","(4.4, 5.9, 5.736363636363636)","(8.5, 11.0, 10.090909090909092)","(41.0, 70.0, 68.75)","(5.5, 7.0, 6.870588235294117)"
16-12-2022 14:55:17.774283,"(4.4, 5.6, 5.521739130434782)","(2.6, 3.0, 2.9699999999999998)","(12.0, 24.0, 22.2)","(51.0, 80.0, 64.82758620689656)","(4.4, 5.9, 5.736363636363636)","(8.5, 11.0, 10.166666666666666)","(41.0, 70.0, 68.75)","(5.5, 7.0, 6.870588235294117)"
16-12-2022 14:55:18.776515,"(4.4, 5.6, 5.521739130434782)","(2.6, 3.0, 2.9699999999999998)","(12.0, 24.0, 22.2)","(51.0, 80.0, 64.82758620689656)","(4.4, 5.9, 5.736363636363636)","(8.5, 11.0, 10.375)","(41.0, 70.0, 68.75)","(5.5, 7.0, 6.9)"
16-12-2022 14:55:19.803213,"(4.4, 5.6, 5.521739130434782)","(2.6, 3.0, 2.9699999999999998)","(12.0, 24.0, 22.2)","(51.0, 75.0, 66.17647058823529)","(4.4, 5.9, 5.723529411764706)","(8.5, 11.0, 10.166666666666666)","(41.0, 70.0, 68.75)","(5.5, 7.0, 6.9)"
16-12-2022 14:55:20.857639,"(4.4, 5.6, 5.521739130434782)","(2.6, 3.0, 2.9699999999999998)","(12.0, 24.0, 22.714285714285715)","(51.0, 75.0, 66.17647058823529)","(4.4, 5.9, 5.721052631578948)","(8.5, 11.0, 10.411764705882353)","(41.0, 70.0, 68.75)","(5.5, 7.0, 6.9185185185185185)"
16-12-2022 14:55:21.856955,"(4.4, 5.6, 5.521739130434782)","(2.6, 3.0, 2.9664)","(12.0, 24.0, 22.636363636363637)","(51.0, 75.0, 66.17647058823529)","(4.4, 5.9, 5.721052631578948)","(8.5, 11.0, 10.090909090909092)","(41.0, 70.0, 68.75)","(5.5, 7.0, 7.0285714285714285)"
16-12-2022 14:55:22.810861,"(4.4, 5.6, 5.521739130434782)","(2.6, 3.0, 2.9664)","(12.0, 24.0, 22.636363636363637)","(51.0, 75.0, 66.17647058823529)","(4.4, 5.9, 5.721052631578948)","(8.5, 11.0, 10.166666666666666)","(41.0, 70.0, 68.75)","(5.5, 7.2, 7.023529411764706)"
16-12-2022 14:55:23.757057,"(4.4, 5.6, 5.521739130434782)","(2.6, 3.0, 2.955)","(12.0, 24.0, 22.181818181818183)","(51.0, 75.0, 66.17647058823529)","(4.4, 5.9, 5.722222222222222)","(8.5, 11.0, 10.375)","(41.0, 70.0, 68.26923076923077)","(5.5, 7.2, 7.023529411764706)"
16-12-2022 14:55:24.709314,"(4.4, 5.6, 5.503703703703704)","(2.6, 3.0, 2.959245283018868)","(12.0, 24.0, 22.181818181818183)","(51.0, 75.0, 66.17647058823529)","(4.4, 5.9, 5.75)","(8.5, 11.0, 10.166666666666666)","(41.0, 70.0, 67.93103448275862)","(5.5, 7.2, 7.023529411764706)"
16-12-2022 14:55:25.672437,"(4.4, 5.6, 5.503703703703704)","(2.6, 3.0, 2.96)","(12.0, 24.0, 22.181818181818183)","(51.0, 75.0, 69.11764705882354)","(4.4, 5.8, 5.771428571428571)","(8.5, 11.0, 10.166666666666666)","(41.0, 70.0, 67.93103448275862)","(5.5, 7.2, 7.023529411764706)"
16-12-2022 14:55:26.627530,"(4.4, 5.6, 5.503703703703704)","(2.6, 3.0, 2.96)","(12.0, 24.0, 22.181818181818183)","(51.0, 75.0, 69.11764705882354)","(4.4, 5.9, 5.760975609756097)","(8.5, 11.0, 10.375)","(41.0, 70.0, 68.26923076923077)","(5.5, 7.2, 7.023529411764706)"
16-12-2022 14:55:27.596301,"(4.4, 5.6, 5.503703703703704)","(2.6, 3.0, 2.96)","(12.0, 24.0, 22.181818181818183)","(51.0, 75.0, 69.11764705882354)","(4.4, 5.9, 5.760975609756097)","(8.5, 11.0, 10.375)","(41.0, 70.0, 68.26923076923077)","(5.5, 7.2, 7.023529411764706)"
16-12-2022 14:55:28.573171,"(4.4, 5.6, 5.503703703703704)","(2.6, 3.0, 2.9505882352941177)","(12.0, 24.0, 23.217391304347828)","(51.0, 75.0, 69.44444444444444)","(4.4, 5.9, 5.645)","(8.5, 11.0, 10.166666666666666)","(41.0, 70.0, 68.26923076923077)","(5.5, 7.2, 7.057142857142857)"
16-12-2022 14:55:29.542581,"(4.4, 5.6, 5.5181818181818185)","(2.6, 3.0, 2.9505882352941177)","(12.0, 24.0, 23.181818181818183)","(51.0, 75.0, 69.44444444444444)","(4.4, 5.8, 5.651612903225806)","(8.5, 11.0, 10.352941176470589)","(41.0, 70.0, 68.26923076923077)","(5.5, 7.2, 7.05)"
16-12-2022 14:55:30.511558,"(4.4, 5.6, 5.54375)","(2.6, 3.0, 2.983846153846154)","(12.0, 24.0, 23.181818181818183)","(51.0, 75.0, 69.44444444444444)","(4.4, 5.8, 5.608333333333333)","(8.5, 11.0, 10.153846153846153)","(41.0, 70.0, 68.33333333333333)","(5.5, 7.2, 7.04)"
16-12-2022 14:55:31.467909,"(4.4, 5.6, 5.5181818181818185)","(2.6, 2.98, 2.944)","(12.0, 24.0, 23.181818181818183)","(51.0, 75.0, 69.44444444444444)","(4.4, 5.8, 5.62)","(8.5, 11.0, 10.375)","(41.0, 70.0, 68.33333333333333)","(5.5, 7.2, 7.057142857142857)"
16-12-2022 14:55:32.435821,"(4.4, 5.6, 5.54375)","(2.6, 2.96, 2.9483333333333333)","(12.0, 24.0, 23.181818181818183)","(51.0, 75.0, 70.21739130434783)","(4.4, 5.8, 5.671428571428571)","(8.5, 11.0, 10.470588235294118)","(41.0, 70.0, 68.33333333333333)","(5.5, 7.2, 7.04)"
16-12-2022 14:55:33.388943,"(4.4, 5.6, 5.5181818181818185)","(2.6, 2.96, 2.9527272727272726)","(12.0, 24.0, 23.181818181818183)","(51.0, 75.0, 70.21739130434783)","(4.4, 5.8, 5.671428571428571)","(8.5, 11.0, 10.470588235294118)","(41.0, 70.0, 68.33333333333333)","(5.5, 7.2, 7.057142857142857)"
16-12-2022 14:55:34.412316,"(4.4, 5.6, 5.54375)","(2.6, 2.98, 2.9705263157894737)","(12.0, 24.0, 22.363636363636363)","(51.0, 75.0, 70.21739130434783)","(4.4, 5.8, 5.57037037037037)","(8.5, 11.0, 10.571428571428571)","(41.0, 70.0, 68.33333333333333)","(5.5, 7.2, 7.04)"
16-12-2022 14:55:35.427803,"(4.6, 5.6, 5.536363636363636)","(2.6, 3.0, 2.9648275862068965)","(14.0, 24.0, 22.75)","(51.0, 75.0, 70.21739130434783)","(4.6, 5.6, 5.565217391304348)","(8.5, 11.0, 10.571428571428571)","(41.0, 70.0, 68.33333333333333)","(6.0, 7.2, 7.04)"
16-12-2022 14:55:36.429416,"(4.6, 5.6, 5.574999999999999)","(2.6, 3.0, 2.9694444444444446)","(14.0, 24.0, 22.2)","(51.0, 75.0, 70.21739130434783)","(4.6, 5.6, 5.565217391304348)","(8.5, 11.0, 10.631578947368421)","(41.0, 70.0, 68.33333333333333)","(6.0, 7.2, 7.057142857142857)"
16-12-2022 14:55:37.440456,"(4.6, 5.6, 5.574999999999999)","(2.6, 3.0, 2.9694444444444446)","(14.0, 24.0, 22.181818181818183)","(51.0, 75.0, 70.21739130434783)","(4.6, 5.6, 5.602702702702703)","(8.5, 11.0, 10.294117647058824)","(41.0, 70.0, 68.33333333333333)","(6.0, 7.2, 7.109090909090909)"
16-12-2022 14:55:38.423174,"(4.6, 5.6, 5.557142857142857)","(2.6, 3.0, 2.9843243243243243)","(14.0, 22.0, 21.181818181818183)","(51.0, 75.0, 69.21052631578948)","(4.6, 5.7, 5.602702702702703)","(8.5, 11.0, 10.4)","(41.0, 70.0, 68.33333333333333)","(6.0, 7.4, 7.28)"
16-12-2022 14:55:39.387076,"(4.6, 5.6, 5.574999999999999)","(2.6, 3.0, 2.987659574468085)","(14.0, 21.0, 20.941176470588236)","(51.0, 75.0, 71.3157894736842)","(4.6, 5.7, 5.602702702702703)","(8.5, 11.0, 10.2)","(41.0, 70.0, 68.5)","(6.0, 7.4, 7.1866666666666665)"
16-12-2022 14:55:40.343320,"(4.6, 5.6, 5.557142857142857)","(2.6, 3.05, 2.9926229508196722)","(14.0, 21.0, 20.75)","(51.0, 75.0, 71.3157894736842)","(4.6, 5.7, 5.602702702702703)","(8.5, 11.0, 10.2)","(41.0, 70.0, 68.18181818181819)","(6.0, 7.4, 7.2)"
16-12-2022 14:55:41.307340,"(4.6, 5.6, 5.557142857142857)","(2.6, 3.0, 2.9923076923076923)","(14.0, 21.0, 20.88888888888889)","(51.0, 75.0, 70.21739130434783)","(4.6, 5.7, 5.602702702702703)","(8.5, 11.0, 10.454545454545455)","(41.0, 70.0, 68.125)","(6.0, 7.4, 7.28)"
16-12-2022 14:55:42.283583,"(4.6, 5.6, 5.574999999999999)","(2.6, 3.0, 2.9925925925925925)","(14.0, 22.0, 20.5)","(51.0, 75.0, 70.21739130434783)","(4.6, 5.7, 5.5975)","(8.5, 11.0, 10.2)","(41.0, 70.0, 68.125)","(6.0, 7.4, 7.1866666666666665)"
16-12-2022 14:55:43.249196,"(4.6, 5.6, 5.557142857142857)","(2.6, 3.0, 2.9925925925925925)","(14.0, 22.0, 21.142857142857142)","(51.0, 75.0, 71.3157894736842)","(4.6, 5.8, 5.6499999999999995)","(8.5, 11.0, 10.4)","(41.0, 70.0, 68.125)","(6.0, 7.4, 7.28)"
16-12-2022 14:55:44.228352,"(4.6, 5.6, 5.574999999999999)","(2.6, 3.0, 2.9925925925925925)","(14.0, 22.0, 20.375)","(51.0, 75.0, 73.0)","(4.6, 5.8, 5.725)","(8.5, 11.0, 10.2)","(41.0, 70.0, 68.125)","(6.0, 7.4, 7.12)"
16-12-2022 14:55:45.194419,"(4.6, 5.6, 5.557142857142857)","(2.6, 3.0, 2.9828571428571427)","(14.0, 22.0, 20.761904761904763)","(51.0, 90.0, 75.25641025641026)","(4.6, 5.9, 5.741025641025641)","(8.5, 11.0, 10.4)","(41.0, 70.0, 68.125)","(6.0, 7.4, 7.28)"
