,Frosty Helen,Frostbite Hux,Blue Mystique,Thornbird,Emmeline Vance,Monza,Rosdue Swagman,Frankies Vision
40,"[datetime.datetime(2022, 11, 28, 13, 26, 48, 593457), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 26, 48, 593457), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 26, 48, 593457), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 26, 48, 593457), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 26, 48, 593457), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 26, 48, 593457), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 26, 48, 593457), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 26, 48, 593457), 9.0, 17.0]"
41,"[datetime.datetime(2022, 11, 28, 13, 26, 49, 744865), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 26, 49, 744865), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 26, 49, 744865), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 26, 49, 744865), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 26, 49, 744865), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 26, 49, 744865), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 26, 49, 744865), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 26, 49, 744865), 9.0, 17.0]"
42,"[datetime.datetime(2022, 11, 28, 13, 26, 50, 865675), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 26, 50, 865675), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 26, 50, 865675), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 26, 50, 865675), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 26, 50, 865675), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 26, 50, 865675), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 26, 50, 865675), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 26, 50, 865675), 9.0, 17.0]"
43,"[datetime.datetime(2022, 11, 28, 13, 26, 52, 6130), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 26, 52, 6130), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 26, 52, 6130), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 26, 52, 6130), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 26, 52, 6130), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 26, 52, 6130), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 26, 52, 6130), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 26, 52, 6130), 9.0, 17.0]"
44,"[datetime.datetime(2022, 11, 28, 13, 26, 53, 126448), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 26, 53, 126448), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 26, 53, 126448), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 26, 53, 126448), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 26, 53, 126448), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 26, 53, 126448), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 26, 53, 126448), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 26, 53, 126448), 9.0, 17.0]"
45,"[datetime.datetime(2022, 11, 28, 13, 26, 54, 259223), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 26, 54, 259223), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 26, 54, 259223), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 26, 54, 259223), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 26, 54, 259223), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 26, 54, 259223), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 26, 54, 259223), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 26, 54, 259223), 9.0, 17.0]"
46,"[datetime.datetime(2022, 11, 28, 13, 26, 55, 388733), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 26, 55, 388733), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 26, 55, 388733), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 26, 55, 388733), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 26, 55, 388733), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 26, 55, 388733), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 26, 55, 388733), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 26, 55, 388733), 9.0, 17.0]"
47,"[datetime.datetime(2022, 11, 28, 13, 26, 56, 520370), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 26, 56, 520370), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 26, 56, 520370), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 26, 56, 520370), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 26, 56, 520370), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 26, 56, 520370), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 26, 56, 520370), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 26, 56, 520370), 9.0, 17.0]"
48,"[datetime.datetime(2022, 11, 28, 13, 26, 57, 642908), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 26, 57, 642908), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 26, 57, 642908), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 26, 57, 642908), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 26, 57, 642908), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 26, 57, 642908), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 26, 57, 642908), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 26, 57, 642908), 9.0, 17.0]"
49,"[datetime.datetime(2022, 11, 28, 13, 26, 58, 783544), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 26, 58, 783544), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 26, 58, 783544), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 26, 58, 783544), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 26, 58, 783544), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 26, 58, 783544), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 26, 58, 783544), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 26, 58, 783544), 9.0, 17.0]"
50,"[datetime.datetime(2022, 11, 28, 13, 26, 59, 917934), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 26, 59, 917934), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 26, 59, 917934), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 26, 59, 917934), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 26, 59, 917934), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 26, 59, 917934), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 26, 59, 917934), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 26, 59, 917934), 9.0, 17.0]"
51,"[datetime.datetime(2022, 11, 28, 13, 27, 1, 51839), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 1, 51839), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 27, 1, 51839), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 27, 1, 51839), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 27, 1, 51839), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 27, 1, 51839), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 27, 1, 51839), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 1, 51839), 9.0, 17.0]"
52,"[datetime.datetime(2022, 11, 28, 13, 27, 2, 180866), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 2, 180866), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 27, 2, 180866), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 27, 2, 180866), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 27, 2, 180866), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 27, 2, 180866), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 27, 2, 180866), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 2, 180866), 9.0, 17.0]"
53,"[datetime.datetime(2022, 11, 28, 13, 27, 3, 310000), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 3, 310000), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 27, 3, 310000), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 27, 3, 310000), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 27, 3, 310000), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 27, 3, 310000), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 27, 3, 310000), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 3, 310000), 9.0, 17.0]"
54,"[datetime.datetime(2022, 11, 28, 13, 27, 4, 444227), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 4, 444227), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 27, 4, 444227), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 27, 4, 444227), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 27, 4, 444227), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 27, 4, 444227), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 27, 4, 444227), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 4, 444227), 9.0, 17.0]"
55,"[datetime.datetime(2022, 11, 28, 13, 27, 5, 575978), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 5, 575978), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 27, 5, 575978), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 27, 5, 575978), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 27, 5, 575978), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 27, 5, 575978), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 27, 5, 575978), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 5, 575978), 9.0, 17.0]"
56,"[datetime.datetime(2022, 11, 28, 13, 27, 6, 707794), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 6, 707794), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 27, 6, 707794), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 27, 6, 707794), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 27, 6, 707794), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 27, 6, 707794), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 27, 6, 707794), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 6, 707794), 9.0, 17.0]"
57,"[datetime.datetime(2022, 11, 28, 13, 27, 7, 833065), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 7, 833065), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 27, 7, 833065), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 27, 7, 833065), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 27, 7, 833065), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 27, 7, 833065), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 27, 7, 833065), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 7, 833065), 9.0, 17.0]"
58,"[datetime.datetime(2022, 11, 28, 13, 27, 8, 972148), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 8, 972148), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 27, 8, 972148), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 27, 8, 972148), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 27, 8, 972148), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 27, 8, 972148), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 27, 8, 972148), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 8, 972148), 9.0, 17.0]"
59,"[datetime.datetime(2022, 11, 28, 13, 27, 10, 103508), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 10, 103508), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 27, 10, 103508), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 27, 10, 103508), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 27, 10, 103508), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 27, 10, 103508), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 27, 10, 103508), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 10, 103508), 9.0, 17.0]"
60,"[datetime.datetime(2022, 11, 28, 13, 27, 11, 223672), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 11, 223672), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 27, 11, 223672), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 27, 11, 223672), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 27, 11, 223672), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 27, 11, 223672), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 27, 11, 223672), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 11, 223672), 9.0, 17.0]"
61,"[datetime.datetime(2022, 11, 28, 13, 27, 12, 362655), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 12, 362655), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 27, 12, 362655), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 27, 12, 362655), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 27, 12, 362655), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 27, 12, 362655), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 27, 12, 362655), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 12, 362655), 9.0, 17.0]"
62,"[datetime.datetime(2022, 11, 28, 13, 27, 13, 496727), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 13, 496727), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 27, 13, 496727), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 27, 13, 496727), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 27, 13, 496727), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 27, 13, 496727), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 27, 13, 496727), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 13, 496727), 9.0, 17.0]"
63,"[datetime.datetime(2022, 11, 28, 13, 27, 14, 628078), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 14, 628078), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 27, 14, 628078), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 27, 14, 628078), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 27, 14, 628078), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 27, 14, 628078), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 27, 14, 628078), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 14, 628078), 9.0, 17.0]"
64,"[datetime.datetime(2022, 11, 28, 13, 27, 15, 754504), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 15, 754504), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 27, 15, 754504), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 27, 15, 754504), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 27, 15, 754504), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 27, 15, 754504), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 27, 15, 754504), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 15, 754504), 9.0, 17.0]"
65,"[datetime.datetime(2022, 11, 28, 13, 27, 16, 890321), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 16, 890321), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 27, 16, 890321), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 27, 16, 890321), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 27, 16, 890321), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 27, 16, 890321), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 27, 16, 890321), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 16, 890321), 9.0, 17.0]"
66,"[datetime.datetime(2022, 11, 28, 13, 27, 18, 20659), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 18, 20659), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 27, 18, 20659), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 27, 18, 20659), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 27, 18, 20659), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 27, 18, 20659), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 27, 18, 20659), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 18, 20659), 9.0, 17.0]"
67,"[datetime.datetime(2022, 11, 28, 13, 27, 19, 155295), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 19, 155295), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 27, 19, 155295), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 27, 19, 155295), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 27, 19, 155295), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 27, 19, 155295), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 27, 19, 155295), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 19, 155295), 9.0, 17.0]"
68,"[datetime.datetime(2022, 11, 28, 13, 27, 20, 276784), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 20, 276784), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 27, 20, 276784), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 27, 20, 276784), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 27, 20, 276784), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 27, 20, 276784), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 27, 20, 276784), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 20, 276784), 9.0, 17.0]"
69,"[datetime.datetime(2022, 11, 28, 13, 27, 21, 431691), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 21, 431691), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 27, 21, 431691), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 27, 21, 431691), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 27, 21, 431691), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 27, 21, 431691), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 27, 21, 431691), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 21, 431691), 9.0, 17.0]"
70,"[datetime.datetime(2022, 11, 28, 13, 27, 22, 582746), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 22, 582746), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 27, 22, 582746), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 27, 22, 582746), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 27, 22, 583745), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 27, 22, 583745), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 27, 22, 583745), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 22, 583745), 9.0, 17.0]"
71,"[datetime.datetime(2022, 11, 28, 13, 27, 23, 717127), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 23, 717127), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 27, 23, 717127), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 27, 23, 717127), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 27, 23, 717127), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 27, 23, 717127), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 27, 23, 717127), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 23, 717127), 9.0, 17.0]"
72,"[datetime.datetime(2022, 11, 28, 13, 27, 24, 863589), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 24, 863589), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 27, 24, 863589), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 27, 24, 863589), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 27, 24, 863589), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 27, 24, 863589), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 27, 24, 863589), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 24, 863589), 9.0, 17.0]"
73,"[datetime.datetime(2022, 11, 28, 13, 27, 25, 998863), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 25, 998863), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 27, 25, 998863), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 27, 25, 998863), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 27, 25, 998863), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 27, 25, 998863), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 27, 25, 998863), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 25, 998863), 9.0, 17.0]"
74,"[datetime.datetime(2022, 11, 28, 13, 27, 27, 135648), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 27, 135648), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 27, 27, 135648), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 27, 27, 135648), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 27, 27, 135648), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 27, 27, 135648), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 27, 27, 135648), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 27, 135648), 9.0, 17.0]"
75,"[datetime.datetime(2022, 11, 28, 13, 27, 28, 257603), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 28, 257603), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 27, 28, 257603), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 27, 28, 257603), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 27, 28, 257603), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 27, 28, 257603), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 27, 28, 257603), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 28, 257603), 9.0, 17.0]"
76,"[datetime.datetime(2022, 11, 28, 13, 27, 29, 391452), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 29, 391452), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 27, 29, 391452), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 27, 29, 391452), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 27, 29, 391452), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 27, 29, 391452), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 27, 29, 391452), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 29, 391452), 9.0, 17.0]"
77,"[datetime.datetime(2022, 11, 28, 13, 27, 30, 519521), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 30, 519521), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 27, 30, 519521), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 27, 30, 519521), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 27, 30, 519521), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 27, 30, 519521), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 27, 30, 519521), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 30, 519521), 9.0, 17.0]"
78,"[datetime.datetime(2022, 11, 28, 13, 27, 31, 657589), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 31, 657589), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 27, 31, 657589), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 27, 31, 657589), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 27, 31, 657589), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 27, 31, 657589), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 27, 31, 657589), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 31, 657589), 9.0, 17.0]"
79,"[datetime.datetime(2022, 11, 28, 13, 27, 32, 785249), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 32, 785249), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 27, 32, 785249), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 27, 32, 785249), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 27, 32, 785249), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 27, 32, 785249), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 27, 32, 785249), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 27, 32, 785249), 9.0, 17.0]"
