,Miss Scallywag,Rather,Spring Phoebe,Queen Of Scotch,Two Hands George,Cosmic Kid,Lot Of Poise
202,"[datetime.datetime(2022, 11, 28, 20, 5, 8, 564430), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 5, 8, 564430), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 5, 8, 564430), 2.5, 3.5]","[datetime.datetime(2022, 11, 28, 20, 5, 8, 564430), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 20, 5, 8, 564430), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 5, 8, 564430), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 5, 8, 564430), 21.0, 70.0]"
203,"[datetime.datetime(2022, 11, 28, 20, 5, 9, 701858), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 5, 9, 701858), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 5, 9, 701858), 2.5, 3.5]","[datetime.datetime(2022, 11, 28, 20, 5, 9, 701858), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 20, 5, 9, 701858), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 5, 9, 701858), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 5, 9, 701858), 21.0, 70.0]"
204,"[datetime.datetime(2022, 11, 28, 20, 5, 10, 845870), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 5, 10, 845870), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 5, 10, 845870), 2.5, 3.5]","[datetime.datetime(2022, 11, 28, 20, 5, 10, 845870), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 20, 5, 10, 845870), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 5, 10, 845870), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 5, 10, 845870), 21.0, 70.0]"
205,"[datetime.datetime(2022, 11, 28, 20, 5, 11, 975594), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 5, 11, 975594), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 5, 11, 975594), 2.5, 3.5]","[datetime.datetime(2022, 11, 28, 20, 5, 11, 975594), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 20, 5, 11, 975594), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 5, 11, 975594), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 5, 11, 975594), 21.0, 70.0]"
206,"[datetime.datetime(2022, 11, 28, 20, 5, 13, 109052), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 5, 13, 109052), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 5, 13, 109052), 2.5, 3.5]","[datetime.datetime(2022, 11, 28, 20, 5, 13, 109052), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 20, 5, 13, 109052), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 5, 13, 109052), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 5, 13, 109052), 21.0, 70.0]"
207,"[datetime.datetime(2022, 11, 28, 20, 5, 14, 231827), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 5, 14, 231827), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 5, 14, 231827), 2.5, 3.5]","[datetime.datetime(2022, 11, 28, 20, 5, 14, 231827), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 20, 5, 14, 231827), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 5, 14, 231827), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 5, 14, 231827), 21.0, 70.0]"
208,"[datetime.datetime(2022, 11, 28, 20, 5, 15, 355946), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 5, 15, 355946), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 5, 15, 355946), 2.5, 3.5]","[datetime.datetime(2022, 11, 28, 20, 5, 15, 355946), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 20, 5, 15, 355946), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 5, 15, 355946), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 5, 15, 355946), 21.0, 70.0]"
209,"[datetime.datetime(2022, 11, 28, 20, 5, 16, 486031), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 5, 16, 486031), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 5, 16, 486031), 2.5, 3.5]","[datetime.datetime(2022, 11, 28, 20, 5, 16, 486031), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 20, 5, 16, 486031), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 5, 16, 486031), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 5, 16, 486031), 21.0, 70.0]"
210,"[datetime.datetime(2022, 11, 28, 20, 5, 17, 603223), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 5, 17, 603223), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 5, 17, 603223), 2.5, 3.5]","[datetime.datetime(2022, 11, 28, 20, 5, 17, 603223), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 20, 5, 17, 603223), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 5, 17, 603223), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 5, 17, 603223), 21.0, 70.0]"
211,"[datetime.datetime(2022, 11, 28, 20, 5, 18, 722472), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 5, 18, 722472), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 5, 18, 722472), 2.5, 3.5]","[datetime.datetime(2022, 11, 28, 20, 5, 18, 722472), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 20, 5, 18, 722472), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 5, 18, 722472), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 5, 18, 722472), 21.0, 70.0]"
212,"[datetime.datetime(2022, 11, 28, 20, 5, 19, 838177), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 5, 19, 838177), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 5, 19, 838177), 2.5, 3.5]","[datetime.datetime(2022, 11, 28, 20, 5, 19, 838177), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 20, 5, 19, 838177), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 5, 19, 838177), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 5, 19, 838177), 21.0, 70.0]"
213,"[datetime.datetime(2022, 11, 28, 20, 5, 20, 969334), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 5, 20, 969334), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 5, 20, 969334), 2.5, 3.5]","[datetime.datetime(2022, 11, 28, 20, 5, 20, 969334), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 20, 5, 20, 969334), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 5, 20, 969334), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 5, 20, 969334), 21.0, 70.0]"
214,"[datetime.datetime(2022, 11, 28, 20, 5, 22, 105276), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 5, 22, 105276), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 5, 22, 105276), 2.5, 3.5]","[datetime.datetime(2022, 11, 28, 20, 5, 22, 105276), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 20, 5, 22, 105276), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 5, 22, 105276), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 5, 22, 105276), 21.0, 70.0]"
215,"[datetime.datetime(2022, 11, 28, 20, 5, 23, 243486), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 5, 23, 243486), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 5, 23, 243486), 2.5, 3.5]","[datetime.datetime(2022, 11, 28, 20, 5, 23, 243486), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 20, 5, 23, 243486), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 5, 23, 243486), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 5, 23, 243486), 21.0, 70.0]"
216,"[datetime.datetime(2022, 11, 28, 20, 5, 24, 368346), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 5, 24, 368346), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 5, 24, 368346), 2.5, 3.5]","[datetime.datetime(2022, 11, 28, 20, 5, 24, 368346), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 20, 5, 24, 368346), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 5, 24, 368346), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 5, 24, 368346), 21.0, 70.0]"
217,"[datetime.datetime(2022, 11, 28, 20, 5, 25, 517402), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 5, 25, 517402), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 5, 25, 517402), 2.5, 3.5]","[datetime.datetime(2022, 11, 28, 20, 5, 25, 517402), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 20, 5, 25, 517402), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 5, 25, 517402), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 5, 25, 517402), 21.0, 70.0]"
218,"[datetime.datetime(2022, 11, 28, 20, 5, 26, 643655), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 5, 26, 643655), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 5, 26, 643655), 2.5, 3.5]","[datetime.datetime(2022, 11, 28, 20, 5, 26, 643655), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 20, 5, 26, 643655), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 5, 26, 643655), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 5, 26, 643655), 21.0, 70.0]"
219,"[datetime.datetime(2022, 11, 28, 20, 5, 27, 776595), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 5, 27, 776595), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 5, 27, 776595), 2.5, 3.5]","[datetime.datetime(2022, 11, 28, 20, 5, 27, 776595), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 20, 5, 27, 776595), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 5, 27, 776595), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 5, 27, 776595), 21.0, 70.0]"
220,"[datetime.datetime(2022, 11, 28, 20, 5, 28, 905918), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 5, 28, 905918), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 5, 28, 905918), 2.5, 3.5]","[datetime.datetime(2022, 11, 28, 20, 5, 28, 905918), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 20, 5, 28, 905918), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 5, 28, 905918), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 5, 28, 905918), 21.0, 70.0]"
221,"[datetime.datetime(2022, 11, 28, 20, 5, 30, 21253), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 5, 30, 21253), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 5, 30, 21253), 2.5, 3.5]","[datetime.datetime(2022, 11, 28, 20, 5, 30, 21253), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 20, 5, 30, 21253), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 5, 30, 21253), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 5, 30, 21253), 21.0, 70.0]"
222,"[datetime.datetime(2022, 11, 28, 20, 5, 31, 161834), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 5, 31, 161834), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 5, 31, 161834), 2.5, 3.5]","[datetime.datetime(2022, 11, 28, 20, 5, 31, 161834), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 20, 5, 31, 161834), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 5, 31, 161834), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 5, 31, 161834), 21.0, 70.0]"
223,"[datetime.datetime(2022, 11, 28, 20, 5, 32, 368177), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 5, 32, 368177), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 5, 32, 368177), 2.5, 3.5]","[datetime.datetime(2022, 11, 28, 20, 5, 32, 368177), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 20, 5, 32, 368177), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 5, 32, 368177), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 5, 32, 368177), 21.0, 70.0]"
224,"[datetime.datetime(2022, 11, 28, 20, 5, 33, 533278), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 5, 33, 533278), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 5, 33, 533278), 2.5, 3.5]","[datetime.datetime(2022, 11, 28, 20, 5, 33, 533278), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 20, 5, 33, 533278), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 5, 33, 533278), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 5, 33, 533278), 21.0, 70.0]"
225,"[datetime.datetime(2022, 11, 28, 20, 5, 34, 665476), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 5, 34, 665476), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 5, 34, 665476), 2.5, 3.5]","[datetime.datetime(2022, 11, 28, 20, 5, 34, 665476), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 20, 5, 34, 665476), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 5, 34, 665476), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 5, 34, 665476), 21.0, 70.0]"
226,"[datetime.datetime(2022, 11, 28, 20, 5, 35, 786729), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 5, 35, 786729), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 5, 35, 786729), 2.5, 3.5]","[datetime.datetime(2022, 11, 28, 20, 5, 35, 786729), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 20, 5, 35, 786729), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 5, 35, 786729), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 5, 35, 786729), 21.0, 70.0]"
227,"[datetime.datetime(2022, 11, 28, 20, 5, 36, 898677), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 5, 36, 898677), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 5, 36, 898677), 2.5, 3.5]","[datetime.datetime(2022, 11, 28, 20, 5, 36, 898677), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 20, 5, 36, 898677), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 5, 36, 898677), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 5, 36, 898677), 21.0, 70.0]"
228,"[datetime.datetime(2022, 11, 28, 20, 5, 38, 19403), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 5, 38, 19403), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 5, 38, 19403), 2.5, 3.5]","[datetime.datetime(2022, 11, 28, 20, 5, 38, 19403), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 20, 5, 38, 19403), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 5, 38, 19403), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 5, 38, 19403), 21.0, 70.0]"
229,"[datetime.datetime(2022, 11, 28, 20, 5, 39, 136601), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 5, 39, 136601), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 5, 39, 136601), 2.5, 3.5]","[datetime.datetime(2022, 11, 28, 20, 5, 39, 136601), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 20, 5, 39, 136601), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 5, 39, 136601), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 5, 39, 136601), 21.0, 70.0]"
230,"[datetime.datetime(2022, 11, 28, 20, 5, 40, 254946), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 5, 40, 254946), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 5, 40, 254946), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 5, 40, 254946), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 20, 5, 40, 254946), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 5, 40, 254946), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 5, 40, 254946), 21.0, 70.0]"
231,"[datetime.datetime(2022, 11, 28, 20, 5, 41, 367491), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 5, 41, 367491), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 5, 41, 367491), 2.5, 3.4]","[datetime.datetime(2022, 11, 28, 20, 5, 41, 367491), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 20, 5, 41, 367491), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 5, 41, 367491), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 5, 41, 367491), 21.0, 70.0]"
232,"[datetime.datetime(2022, 11, 28, 20, 5, 42, 483041), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 5, 42, 483041), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 5, 42, 483041), 2.5, 3.35]","[datetime.datetime(2022, 11, 28, 20, 5, 42, 483041), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 20, 5, 42, 483041), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 5, 42, 483041), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 5, 42, 483041), 21.0, 70.0]"
233,"[datetime.datetime(2022, 11, 28, 20, 5, 43, 602699), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 5, 43, 602699), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 5, 43, 602699), 2.5, 3.35]","[datetime.datetime(2022, 11, 28, 20, 5, 43, 602699), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 20, 5, 43, 602699), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 5, 43, 602699), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 5, 43, 602699), 21.0, 70.0]"
234,"[datetime.datetime(2022, 11, 28, 20, 5, 44, 717978), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 5, 44, 717978), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 5, 44, 717978), 2.5, 3.35]","[datetime.datetime(2022, 11, 28, 20, 5, 44, 717978), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 20, 5, 44, 717978), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 5, 44, 717978), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 5, 44, 717978), 21.0, 70.0]"
235,"[datetime.datetime(2022, 11, 28, 20, 5, 45, 840068), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 5, 45, 840068), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 5, 45, 840068), 2.5, 3.35]","[datetime.datetime(2022, 11, 28, 20, 5, 45, 840068), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 20, 5, 45, 840068), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 5, 45, 840068), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 5, 45, 840068), 21.0, 70.0]"
236,"[datetime.datetime(2022, 11, 28, 20, 5, 46, 954133), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 5, 46, 954133), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 5, 46, 954133), 2.5, 3.35]","[datetime.datetime(2022, 11, 28, 20, 5, 46, 954133), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 20, 5, 46, 954133), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 5, 46, 954133), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 5, 46, 954133), 21.0, 70.0]"
237,"[datetime.datetime(2022, 11, 28, 20, 5, 48, 71187), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 5, 48, 71187), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 5, 48, 71187), 2.5, 3.35]","[datetime.datetime(2022, 11, 28, 20, 5, 48, 71187), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 20, 5, 48, 71187), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 5, 48, 71187), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 5, 48, 71187), 21.0, 70.0]"
238,"[datetime.datetime(2022, 11, 28, 20, 5, 49, 186564), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 5, 49, 186564), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 5, 49, 186564), 2.5, 3.35]","[datetime.datetime(2022, 11, 28, 20, 5, 49, 186564), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 20, 5, 49, 186564), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 5, 49, 186564), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 5, 49, 186564), 21.0, 70.0]"
239,"[datetime.datetime(2022, 11, 28, 20, 5, 50, 307745), 2.7, 4.2]","[datetime.datetime(2022, 11, 28, 20, 5, 50, 307745), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 5, 50, 307745), 2.5, 3.25]","[datetime.datetime(2022, 11, 28, 20, 5, 50, 307745), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 20, 5, 50, 307745), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 5, 50, 307745), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 5, 50, 307745), 21.0, 70.0]"
240,"[datetime.datetime(2022, 11, 28, 20, 5, 51, 449287), 2.7, 4.2]","[datetime.datetime(2022, 11, 28, 20, 5, 51, 449287), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 5, 51, 449287), 2.5, 3.25]","[datetime.datetime(2022, 11, 28, 20, 5, 51, 449287), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 20, 5, 51, 449287), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 20, 5, 51, 449287), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 5, 51, 449287), 21.0, 70.0]"
241,"[datetime.datetime(2022, 11, 28, 20, 5, 52, 595798), 2.7, 4.2]","[datetime.datetime(2022, 11, 28, 20, 5, 52, 595798), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 5, 52, 595798), 2.5, 3.25]","[datetime.datetime(2022, 11, 28, 20, 5, 52, 595798), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 20, 5, 52, 595798), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 20, 5, 52, 595798), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 5, 52, 595798), 21.0, 70.0]"
242,"[datetime.datetime(2022, 11, 28, 20, 5, 53, 741539), 2.7, 4.2]","[datetime.datetime(2022, 11, 28, 20, 5, 53, 741539), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 5, 53, 741539), 2.5, 3.25]","[datetime.datetime(2022, 11, 28, 20, 5, 53, 741539), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 20, 5, 53, 741539), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 20, 5, 53, 741539), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 5, 53, 741539), 21.0, 70.0]"
243,"[datetime.datetime(2022, 11, 28, 20, 5, 54, 875376), 2.7, 4.2]","[datetime.datetime(2022, 11, 28, 20, 5, 54, 875376), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 5, 54, 875376), 2.5, 3.25]","[datetime.datetime(2022, 11, 28, 20, 5, 54, 875376), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 20, 5, 54, 875376), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 20, 5, 54, 875376), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 5, 54, 875376), 21.0, 70.0]"
244,"[datetime.datetime(2022, 11, 28, 20, 5, 55, 990901), 2.7, 4.2]","[datetime.datetime(2022, 11, 28, 20, 5, 55, 990901), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 5, 55, 990901), 2.5, 3.25]","[datetime.datetime(2022, 11, 28, 20, 5, 55, 990901), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 20, 5, 55, 990901), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 20, 5, 55, 990901), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 5, 55, 990901), 21.0, 70.0]"
245,"[datetime.datetime(2022, 11, 28, 20, 5, 57, 108391), 2.7, 4.2]","[datetime.datetime(2022, 11, 28, 20, 5, 57, 108391), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 5, 57, 108391), 2.5, 3.2]","[datetime.datetime(2022, 11, 28, 20, 5, 57, 108391), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 20, 5, 57, 108391), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 20, 5, 57, 108391), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 5, 57, 108391), 21.0, 70.0]"
246,"[datetime.datetime(2022, 11, 28, 20, 5, 58, 233042), 2.7, 4.2]","[datetime.datetime(2022, 11, 28, 20, 5, 58, 233042), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 5, 58, 233042), 2.5, 3.1]","[datetime.datetime(2022, 11, 28, 20, 5, 58, 233042), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 20, 5, 58, 233042), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 20, 5, 58, 233042), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 5, 58, 233042), 21.0, 70.0]"
247,"[datetime.datetime(2022, 11, 28, 20, 5, 59, 352025), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 5, 59, 352025), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 5, 59, 352025), 2.5, 3.05]","[datetime.datetime(2022, 11, 28, 20, 5, 59, 352025), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 20, 5, 59, 352025), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 20, 5, 59, 352025), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 5, 59, 352025), 21.0, 70.0]"
