,Aha Reaction Nz,Young Rooster,Aqua Sancta Nz,Mighty Flying Art Nz,Franco Hampton Nz,Hes Ideal,Cullenburn Nz,Diamonds N Cash Nz,Sunny Sanz,Like A Wildfire Nz,Ryley Major,The Shallows
08-01-2023 19:18:04.872670,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.89, 1.8854285714285715)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 38.0, 34.22222222222222)","(2.6, 99999, 99990)","(10.0, 12.0, 11.884615384615385)","(17.0, 24.0, 21.4)"
08-01-2023 19:18:06.553746,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.89, 1.8854285714285715)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 34.22222222222222)","(2.6, 99999, 99990)","(10.0, 12.0, 11.884615384615385)","(17.0, 23.0, 21.4)"
08-01-2023 19:18:08.243476,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.89, 2.005)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 34.25)","(2.6, 99999, 99990)","(10.0, 12.0, 11.884615384615385)","(17.0, 23.0, 21.833333333333332)"
08-01-2023 19:18:09.835661,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.02, 2.013661971830986)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 34.25)","(2.6, 99999, 99990)","(10.0, 12.0, 11.884615384615385)","(17.0, 23.0, 22.0)"
08-01-2023 19:18:11.476759,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.02, 2.013661971830986)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 34.25)","(2.6, 99999, 99990)","(10.0, 12.0, 11.884615384615385)","(17.0, 23.0, 22.0)"
08-01-2023 19:18:13.093988,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.02, 2.0157575757575756)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 32.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.884615384615385)","(17.0, 23.0, 22.0)"
08-01-2023 19:18:14.685713,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.02, 2.0157575757575756)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 32.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.884615384615385)","(17.0, 23.0, 22.0)"
08-01-2023 19:18:16.169528,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.02, 2.2344615384615385)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 33.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.884615384615385)","(17.0, 23.0, 22.0)"
08-01-2023 19:18:17.705831,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.24, 2.2344615384615385)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 33.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.884615384615385)","(17.0, 23.0, 22.0)"
08-01-2023 19:18:19.341917,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.24, 2.2344615384615385)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 33.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.884615384615385)","(17.0, 23.0, 22.0)"
08-01-2023 19:18:21.048262,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.24, 2.2344615384615385)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.884615384615385)","(17.0, 23.0, 21.5)"
08-01-2023 19:18:22.786209,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.24, 2.233)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.7)","(17.0, 23.0, 21.8)"
08-01-2023 19:18:24.668286,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.24, 2.232045454545455)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.6)","(17.0, 23.0, 21.8)"
08-01-2023 19:18:26.522377,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.24, 2.232045454545455)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.6)","(17.0, 23.0, 21.8)"
08-01-2023 19:18:28.142730,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.24, 2.232045454545455)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.6)","(17.0, 23.0, 21.8)"
08-01-2023 19:18:29.829289,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.24, 2.226923076923077)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.777777777777779)","(17.0, 23.0, 21.8)"
08-01-2023 19:18:31.516468,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.24, 2.226923076923077)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(17.0, 23.0, 21.8)"
08-01-2023 19:18:33.110233,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.24, 2.226923076923077)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(17.0, 23.0, 21.8)"
08-01-2023 19:18:34.672050,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.24, 2.2350000000000003)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(17.0, 23.0, 21.8)"
08-01-2023 19:18:36.319801,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.24, 2.2350000000000003)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(17.0, 23.0, 21.8)"
08-01-2023 19:18:37.878575,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.24, 2.2208450704225355)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(17.0, 23.0, 22.4)"
08-01-2023 19:18:39.462265,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.24, 2.1464367816091956)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(17.0, 24.0, 22.4)"
08-01-2023 19:18:41.027595,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.22, 2.1464367816091956)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(17.0, 24.0, 22.4)"
08-01-2023 19:18:42.639003,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.22, 2.1464367816091956)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(17.0, 24.0, 22.4)"
08-01-2023 19:18:44.179196,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.22, 2.1464367816091956)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(17.0, 24.0, 22.4)"
08-01-2023 19:18:45.627614,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.22, 2.1464367816091956)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(17.0, 24.0, 22.4)"
08-01-2023 19:18:47.042223,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.22, 2.195588235294118)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(17.0, 24.0, 22.4)"
08-01-2023 19:18:48.527566,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.2, 2.195588235294118)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(17.0, 24.0, 22.4)"
08-01-2023 19:18:50.082207,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.2, 2.2350000000000003)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(17.0, 24.0, 22.4)"
08-01-2023 19:18:51.578932,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.24, 2.2350000000000003)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(17.0, 24.0, 22.4)"
08-01-2023 19:18:53.080960,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.24, 2.2350000000000003)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(17.0, 24.0, 22.4)"
08-01-2023 19:18:54.646906,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.24, 2.254705882352941)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(17.0, 24.0, 22.4)"
08-01-2023 19:18:56.255749,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.26, 2.254705882352941)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(17.0, 24.0, 22.4)"
08-01-2023 19:18:57.784801,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.26, 2.254705882352941)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(17.0, 24.0, 22.4)"
08-01-2023 19:18:59.214041,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.26, 2.254705882352941)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(17.0, 24.0, 22.4)"
08-01-2023 19:19:00.709086,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.26, 2.254705882352941)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(17.0, 24.0, 22.4)"
08-01-2023 19:19:02.260845,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.26, 2.254705882352941)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(17.0, 24.0, 22.4)"
08-01-2023 19:19:03.751357,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.26, 2.254705882352941)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(17.0, 24.0, 22.4)"
08-01-2023 19:19:05.701257,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.26, 2.254705882352941)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(17.0, 24.0, 22.4)"
08-01-2023 19:19:07.789631,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.26, 2.254705882352941)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(17.0, 24.0, 22.4)"
08-01-2023 19:19:10.141498,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.26, 2.2397183098591547)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(17.0, 24.0, 22.4)"
08-01-2023 19:19:11.652993,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.26, 2.2215999999999996)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(17.0, 24.0, 22.4)"
08-01-2023 19:19:13.220494,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.26, 2.2254285714285715)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(17.0, 24.0, 22.4)"
08-01-2023 19:19:14.802937,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.24, 2.2254285714285715)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(17.0, 24.0, 22.4)"
08-01-2023 19:19:16.284787,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.24, 2.2254285714285715)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(17.0, 24.0, 22.4)"
08-01-2023 19:19:17.801973,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.24, 2.2254285714285715)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(17.0, 24.0, 22.4)"
08-01-2023 19:19:19.294062,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.24, 2.2254285714285715)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(17.0, 24.0, 22.4)"
08-01-2023 19:19:20.849417,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.24, 2.2254285714285715)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(17.0, 24.0, 22.4)"
08-01-2023 19:19:22.483498,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.24, 2.1871428571428573)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(17.0, 24.0, 22.4)"
08-01-2023 19:19:24.026866,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.2, 2.1871428571428573)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(17.0, 24.0, 22.4)"
08-01-2023 19:19:25.575733,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.2, 2.1871428571428573)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(17.0, 24.0, 22.4)"
08-01-2023 19:19:27.251183,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.2, 2.1719354838709677)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(17.0, 24.0, 22.4)"
08-01-2023 19:19:28.849120,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.2, 2.181739130434783)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(17.0, 24.0, 22.4)"
08-01-2023 19:19:30.422263,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.2, 2.181739130434783)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(17.0, 24.0, 22.4)"
08-01-2023 19:19:31.930124,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.2, 2.181739130434783)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(17.0, 24.0, 22.4)"
08-01-2023 19:19:33.493900,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.2, 2.1630434782608696)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(17.0, 24.0, 22.4)"
08-01-2023 19:19:35.106934,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.18, 2.1630434782608696)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(17.0, 24.0, 22.4)"
08-01-2023 19:19:36.719097,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.18, 2.1630434782608696)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(17.0, 24.0, 22.4)"
08-01-2023 19:19:38.328184,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.18, 2.1630434782608696)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(17.0, 24.0, 22.4)"
08-01-2023 19:19:39.958312,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.18, 2.1481632653061227)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(17.0, 24.0, 22.4)"
08-01-2023 19:19:41.588318,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.18, 2.1630434782608696)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(17.0, 24.0, 22.4)"
08-01-2023 19:19:43.224140,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.18, 2.1630434782608696)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(17.0, 24.0, 22.4)"
08-01-2023 19:19:44.873917,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.18, 2.1630434782608696)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(17.0, 24.0, 22.4)"
08-01-2023 19:19:46.510028,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.18, 2.1630434782608696)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(17.0, 24.0, 22.4)"
08-01-2023 19:19:48.170039,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.18, 2.1630434782608696)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(17.0, 24.0, 22.4)"
08-01-2023 19:19:49.879694,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.18, 2.1630434782608696)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(17.0, 24.0, 22.4)"
08-01-2023 19:19:51.514805,"(41.0, 99999, 99990)","(91.0, 140.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.18, 2.155806451612903)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.0)","(2.6, 99999, 99990)","(10.0, 12.0, 11.23076923076923)","(17.0, 24.0, 22.4)"
