,Luskin Hero,King Of The Desert,Buying Time,Lilli Lights Out,Single Memo
11-01-2023 14:31:14.753891,"(5.5, 7.8, 7.545454545454546)","(21.0, 29.0, 24.333333333333332)","(1.7, 1.8, 1.7901234567901234)","(26.0, 65.0, 60.166666666666664)","(3.1, 4.0, 3.9181818181818184)"
11-01-2023 14:31:15.550355,"(5.5, 7.8, 7.545454545454546)","(21.0, 29.0, 24.333333333333332)","(1.7, 1.8, 1.7901234567901234)","(26.0, 65.0, 60.166666666666664)","(3.1, 4.0, 3.9181818181818184)"
11-01-2023 14:31:16.385405,"(5.5, 7.8, 7.545454545454546)","(21.0, 29.0, 24.333333333333332)","(1.7, 1.8, 1.7901234567901234)","(26.0, 65.0, 60.166666666666664)","(3.1, 4.0, 3.9181818181818184)"
11-01-2023 14:31:17.196398,"(5.5, 7.8, 7.545454545454546)","(21.0, 29.0, 24.333333333333332)","(1.7, 1.8, 1.7901234567901234)","(26.0, 65.0, 60.166666666666664)","(3.1, 4.0, 3.9181818181818184)"
11-01-2023 14:31:18.030810,"(5.5, 7.8, 7.545454545454546)","(21.0, 29.0, 24.333333333333332)","(1.7, 1.8, 1.7901234567901234)","(26.0, 80.0, 76.0)","(3.1, 4.0, 3.9181818181818184)"
11-01-2023 14:31:18.867624,"(5.5, 7.8, 7.545454545454546)","(21.0, 29.0, 24.333333333333332)","(1.7, 1.8, 1.7901234567901234)","(26.0, 80.0, 76.0)","(3.1, 4.0, 3.9181818181818184)"
11-01-2023 14:31:19.719544,"(5.5, 7.8, 7.545454545454546)","(21.0, 29.0, 24.333333333333332)","(1.7, 1.8, 1.7901234567901234)","(26.0, 80.0, 76.0)","(3.1, 4.0, 3.9181818181818184)"
11-01-2023 14:31:20.571188,"(5.5, 7.8, 7.545454545454546)","(21.0, 29.0, 26.666666666666668)","(1.7, 1.8, 1.7901234567901234)","(26.0, 80.0, 76.0)","(3.1, 4.0, 3.9181818181818184)"
11-01-2023 14:31:21.409797,"(5.5, 7.8, 7.545454545454546)","(21.0, 29.0, 28.125)","(1.7, 1.8, 1.7901234567901234)","(26.0, 80.0, 76.0)","(3.1, 4.0, 3.9181818181818184)"
11-01-2023 14:31:22.266908,"(5.5, 7.8, 7.545454545454546)","(21.0, 29.0, 28.3)","(1.7, 1.8, 1.7901234567901234)","(26.0, 80.0, 76.0)","(3.1, 4.0, 3.9181818181818184)"
11-01-2023 14:31:23.267997,"(5.5, 7.8, 7.545454545454546)","(21.0, 29.0, 28.3)","(1.7, 1.8, 1.7901234567901234)","(26.0, 80.0, 76.0)","(3.1, 4.0, 3.9181818181818184)"
11-01-2023 14:31:24.134903,"(5.5, 7.8, 7.545454545454546)","(21.0, 29.0, 28.3)","(1.7, 1.8, 1.7901234567901234)","(26.0, 80.0, 76.0)","(3.1, 4.0, 3.9181818181818184)"
11-01-2023 14:31:24.962140,"(5.5, 7.8, 7.545454545454546)","(21.0, 29.0, 28.3)","(1.7, 1.8, 1.7901234567901234)","(26.0, 80.0, 76.0)","(3.1, 4.0, 3.9181818181818184)"
11-01-2023 14:31:25.845675,"(5.5, 7.8, 7.545454545454546)","(21.0, 29.0, 28.3)","(1.7, 1.8, 1.7901234567901234)","(26.0, 80.0, 76.0)","(3.1, 4.0, 3.9181818181818184)"
11-01-2023 14:31:26.734729,"(5.5, 7.8, 7.545454545454546)","(21.0, 29.0, 28.3)","(1.7, 1.8, 1.7901234567901234)","(26.0, 80.0, 76.0)","(3.1, 4.0, 3.9181818181818184)"
11-01-2023 14:31:27.601852,"(5.5, 7.8, 7.545454545454546)","(21.0, 29.0, 28.3)","(1.7, 1.8, 1.7793103448275862)","(26.0, 80.0, 76.0)","(3.1, 4.0, 3.9181818181818184)"
11-01-2023 14:31:28.549214,"(5.5, 7.8, 7.545454545454546)","(21.0, 29.0, 28.3)","(1.7, 1.8, 1.7793103448275862)","(26.0, 75.0, 68.5)","(3.1, 4.0, 3.9181818181818184)"
11-01-2023 14:31:29.411192,"(5.5, 7.8, 7.613333333333333)","(21.0, 29.0, 28.3)","(1.7, 1.8, 1.7775)","(26.0, 75.0, 68.5)","(3.1, 4.0, 3.9181818181818184)"
11-01-2023 14:31:30.210778,"(5.5, 7.8, 7.613333333333333)","(21.0, 29.0, 28.3)","(1.7, 1.8, 1.7775)","(26.0, 70.0, 64.33333333333334)","(3.1, 4.0, 3.9181818181818184)"
11-01-2023 14:31:31.080673,"(5.5, 7.8, 7.613333333333333)","(21.0, 29.0, 28.3)","(1.7, 1.8, 1.7779411764705884)","(26.0, 70.0, 64.33333333333334)","(3.1, 4.0, 3.9181818181818184)"
11-01-2023 14:31:31.976949,"(5.5, 7.8, 7.613333333333333)","(21.0, 29.0, 28.3)","(1.7, 1.8, 1.7779411764705884)","(26.0, 70.0, 64.33333333333334)","(3.1, 4.0, 3.9181818181818184)"
11-01-2023 14:31:32.853808,"(5.5, 7.8, 7.613333333333333)","(21.0, 29.0, 28.22222222222222)","(1.7, 1.8, 1.7779411764705884)","(26.0, 70.0, 63.2)","(3.1, 4.0, 3.9181818181818184)"
11-01-2023 14:31:33.655820,"(5.5, 7.8, 7.613333333333333)","(21.0, 29.0, 28.22222222222222)","(1.7, 1.8, 1.7779411764705884)","(26.0, 70.0, 63.2)","(3.1, 4.0, 3.9181818181818184)"
11-01-2023 14:31:34.524731,"(5.5, 8.0, 7.777777777777778)","(21.0, 29.0, 28.0)","(1.7, 1.8, 1.771153846153846)","(26.0, 70.0, 64.5)","(3.1, 3.95, 3.873529411764706)"
11-01-2023 14:31:35.419793,"(5.5, 8.0, 7.777777777777778)","(21.0, 29.0, 25.5)","(1.7, 1.8, 1.771153846153846)","(26.0, 70.0, 64.5)","(3.1, 3.95, 3.873529411764706)"
11-01-2023 14:31:36.234446,"(5.5, 8.0, 7.777777777777778)","(21.0, 29.0, 25.5)","(1.7, 1.8, 1.771153846153846)","(26.0, 70.0, 64.5)","(3.1, 3.95, 3.873529411764706)"
11-01-2023 14:31:37.044345,"(5.5, 8.0, 7.777777777777778)","(21.0, 29.0, 25.5)","(1.7, 1.8, 1.771153846153846)","(26.0, 70.0, 64.5)","(3.1, 3.95, 3.873529411764706)"
11-01-2023 14:31:37.918552,"(5.5, 8.0, 7.777777777777778)","(21.0, 29.0, 25.5)","(1.7, 1.8, 1.771153846153846)","(26.0, 70.0, 64.5)","(3.1, 3.95, 3.873529411764706)"
11-01-2023 14:31:38.824237,"(5.5, 8.0, 7.777777777777778)","(21.0, 29.0, 25.5)","(1.7, 1.8, 1.771153846153846)","(26.0, 70.0, 64.5)","(3.1, 3.95, 3.873529411764706)"
11-01-2023 14:31:39.654408,"(5.5, 8.0, 7.777777777777778)","(21.0, 29.0, 25.5)","(1.7, 1.8, 1.771153846153846)","(26.0, 70.0, 64.5)","(3.1, 3.95, 3.873529411764706)"
11-01-2023 14:31:40.480448,"(5.5, 8.0, 7.777777777777778)","(21.0, 29.0, 25.5)","(1.7, 1.8, 1.771153846153846)","(26.0, 70.0, 64.5)","(3.1, 3.95, 3.873529411764706)"
11-01-2023 14:31:41.349999,"(5.5, 8.0, 7.777777777777778)","(21.0, 29.0, 25.5)","(1.7, 1.8, 1.771153846153846)","(26.0, 70.0, 64.5)","(3.1, 3.95, 3.873529411764706)"
11-01-2023 14:31:42.292839,"(5.5, 8.0, 7.777777777777778)","(21.0, 29.0, 25.5)","(1.7, 1.8, 1.771153846153846)","(26.0, 70.0, 64.5)","(3.1, 3.95, 3.873529411764706)"
11-01-2023 14:31:43.127404,"(5.5, 8.0, 7.777777777777778)","(21.0, 29.0, 25.5)","(1.7, 1.8, 1.771153846153846)","(26.0, 70.0, 64.5)","(3.1, 3.95, 3.873529411764706)"
11-01-2023 14:31:43.972383,"(5.5, 8.4, 8.344186046511629)","(21.0, 29.0, 25.5)","(1.7, 1.8, 1.771153846153846)","(26.0, 70.0, 64.5)","(3.1, 3.95, 3.873529411764706)"
11-01-2023 14:31:44.840528,"(5.5, 8.4, 8.348936170212767)","(21.0, 29.0, 25.5)","(1.7, 1.8, 1.771153846153846)","(26.0, 70.0, 64.5)","(3.1, 3.95, 3.873529411764706)"
11-01-2023 14:31:45.699088,"(5.5, 8.4, 8.348936170212767)","(21.0, 29.0, 25.5)","(1.7, 1.8, 1.771153846153846)","(26.0, 70.0, 64.5)","(3.1, 3.95, 3.873529411764706)"
11-01-2023 14:31:46.500699,"(5.5, 8.6, 8.462745098039216)","(21.0, 29.0, 25.5)","(1.7, 1.8, 1.771153846153846)","(26.0, 70.0, 64.5)","(3.1, 3.95, 3.873529411764706)"
11-01-2023 14:31:47.302904,"(5.5, 8.6, 8.462745098039216)","(21.0, 29.0, 25.5)","(1.7, 1.8, 1.771153846153846)","(26.0, 70.0, 64.5)","(3.1, 3.95, 3.873529411764706)"
11-01-2023 14:31:48.181577,"(5.5, 8.6, 8.462745098039216)","(21.0, 29.0, 25.5)","(1.7, 1.8, 1.771153846153846)","(26.0, 70.0, 64.5)","(3.1, 3.95, 3.873529411764706)"
11-01-2023 14:31:49.036990,"(5.5, 8.8, 8.63529411764706)","(21.0, 29.0, 25.5)","(1.7, 1.8, 1.771153846153846)","(26.0, 70.0, 64.5)","(3.1, 3.95, 3.873529411764706)"
11-01-2023 14:31:49.893503,"(5.5, 9.0, 8.3)","(21.0, 29.0, 25.5)","(1.7, 1.8, 1.771153846153846)","(26.0, 70.0, 64.5)","(3.1, 3.95, 3.873529411764706)"
11-01-2023 14:31:50.726824,"(5.5, 9.0, 8.466666666666667)","(21.0, 29.0, 25.5)","(1.7, 1.8, 1.771153846153846)","(26.0, 70.0, 64.5)","(3.1, 3.95, 3.873529411764706)"
11-01-2023 14:31:51.613424,"(5.5, 9.0, 8.3)","(21.0, 29.0, 25.5)","(1.7, 1.8, 1.771153846153846)","(26.0, 70.0, 64.5)","(3.1, 3.95, 3.873529411764706)"
11-01-2023 14:31:52.507618,"(5.5, 9.0, 8.3)","(21.0, 29.0, 25.5)","(1.7, 1.79, 1.7733333333333334)","(26.0, 70.0, 64.5)","(3.1, 3.95, 3.873529411764706)"
11-01-2023 14:31:53.360637,"(5.5, 9.0, 8.222222222222221)","(21.0, 29.0, 25.5)","(1.7, 1.79, 1.781304347826087)","(26.0, 70.0, 64.5)","(3.1, 3.95, 3.873529411764706)"
11-01-2023 14:31:54.174055,"(5.5, 9.0, 8.333333333333334)","(21.0, 29.0, 25.5)","(1.7, 1.79, 1.7746153846153847)","(26.0, 70.0, 64.5)","(3.1, 3.95, 3.873529411764706)"
11-01-2023 14:31:55.027599,"(5.5, 9.0, 8.333333333333334)","(21.0, 29.0, 25.5)","(1.7, 1.79, 1.7566666666666666)","(26.0, 70.0, 64.5)","(3.1, 3.95, 3.873529411764706)"
11-01-2023 14:31:55.867978,"(5.5, 9.0, 8.333333333333334)","(21.0, 29.0, 25.5)","(1.7, 1.79, 1.7566666666666666)","(26.0, 70.0, 64.5)","(3.1, 3.95, 3.873529411764706)"
11-01-2023 14:31:56.722311,"(5.5, 9.0, 8.333333333333334)","(21.0, 29.0, 25.5)","(1.7, 1.79, 1.7566666666666666)","(26.0, 70.0, 64.5)","(3.1, 3.95, 3.873529411764706)"
11-01-2023 14:31:57.568037,"(5.5, 9.0, 8.333333333333334)","(21.0, 29.0, 25.5)","(1.7, 1.79, 1.7566666666666666)","(26.0, 70.0, 64.5)","(3.1, 3.95, 3.873529411764706)"
11-01-2023 14:31:58.405900,"(5.5, 9.0, 8.333333333333334)","(21.0, 29.0, 25.5)","(1.7, 1.79, 1.7566666666666666)","(26.0, 70.0, 64.5)","(3.1, 3.95, 3.873529411764706)"
11-01-2023 14:31:59.286367,"(5.5, 9.0, 8.333333333333334)","(21.0, 29.0, 25.5)","(1.7, 1.79, 1.7566666666666666)","(26.0, 70.0, 64.5)","(3.1, 3.95, 3.873529411764706)"
11-01-2023 14:32:00.139875,"(5.5, 9.0, 8.333333333333334)","(21.0, 29.0, 25.8)","(1.7, 1.79, 1.7566666666666666)","(26.0, 70.0, 64.5)","(3.1, 3.95, 3.873529411764706)"
11-01-2023 14:32:00.997332,"(5.5, 9.0, 8.333333333333334)","(21.0, 29.0, 25.8)","(1.7, 1.79, 1.7566666666666666)","(26.0, 70.0, 64.5)","(3.1, 3.95, 3.873529411764706)"
11-01-2023 14:32:01.888801,"(5.5, 9.0, 8.333333333333334)","(21.0, 29.0, 25.8)","(1.7, 1.79, 1.7566666666666666)","(26.0, 65.0, 60.75)","(3.1, 3.95, 3.873529411764706)"
11-01-2023 14:32:02.815777,"(5.5, 9.0, 8.333333333333334)","(21.0, 29.0, 23.666666666666668)","(1.7, 1.79, 1.7566666666666666)","(26.0, 65.0, 60.75)","(3.1, 3.95, 3.873529411764706)"
11-01-2023 14:32:03.760649,"(5.5, 9.0, 8.333333333333334)","(21.0, 29.0, 23.666666666666668)","(1.7, 1.79, 1.752857142857143)","(26.0, 65.0, 60.75)","(3.1, 3.95, 3.873529411764706)"
11-01-2023 14:32:04.618425,"(5.5, 9.0, 8.333333333333334)","(21.0, 29.0, 23.666666666666668)","(1.7, 1.79, 1.7867226890756303)","(26.0, 65.0, 60.75)","(3.1, 3.95, 3.873529411764706)"
11-01-2023 14:32:05.515816,"(5.5, 9.0, 8.333333333333334)","(21.0, 29.0, 23.666666666666668)","(1.7, 1.79, 1.7867226890756303)","(26.0, 65.0, 60.75)","(3.1, 3.95, 3.873529411764706)"
11-01-2023 14:32:06.451030,"(5.5, 9.0, 8.333333333333334)","(21.0, 29.0, 23.666666666666668)","(1.7, 1.79, 1.7867226890756303)","(26.0, 65.0, 60.75)","(3.1, 3.95, 3.873529411764706)"
11-01-2023 14:32:07.290072,"(5.5, 9.0, 8.333333333333334)","(21.0, 29.0, 23.666666666666668)","(1.7, 1.79, 1.7867226890756303)","(26.0, 65.0, 60.75)","(3.1, 3.95, 3.873529411764706)"
11-01-2023 14:32:08.134612,"(5.5, 9.0, 8.333333333333334)","(21.0, 29.0, 23.666666666666668)","(1.7, 1.79, 1.7867226890756303)","(26.0, 65.0, 60.75)","(3.1, 3.95, 3.8107142857142855)"
11-01-2023 14:32:09.046786,"(5.5, 9.0, 8.333333333333334)","(21.0, 29.0, 23.666666666666668)","(1.7, 1.79, 1.7867226890756303)","(26.0, 65.0, 60.75)","(3.1, 3.95, 3.8107142857142855)"
11-01-2023 14:32:09.936668,"(5.5, 9.0, 8.333333333333334)","(21.0, 29.0, 23.666666666666668)","(1.7, 1.79, 1.7867226890756303)","(26.0, 65.0, 60.75)","(3.1, 3.95, 3.8375)"
11-01-2023 14:32:10.842877,"(5.5, 9.0, 8.333333333333334)","(21.0, 29.0, 23.666666666666668)","(1.7, 1.79, 1.7867226890756303)","(26.0, 65.0, 60.75)","(3.1, 3.9, 3.7875)"
11-01-2023 14:32:11.693835,"(5.5, 9.0, 8.333333333333334)","(21.0, 29.0, 23.666666666666668)","(1.7, 1.79, 1.7761538461538462)","(26.0, 65.0, 60.75)","(3.1, 3.9, 3.7875)"
11-01-2023 14:32:12.603986,"(5.5, 9.0, 8.333333333333334)","(21.0, 29.0, 23.666666666666668)","(1.7, 1.79, 1.7761538461538462)","(26.0, 65.0, 60.75)","(3.1, 3.9, 3.759375)"
11-01-2023 14:32:13.525677,"(5.5, 9.0, 8.333333333333334)","(21.0, 29.0, 23.666666666666668)","(1.7, 1.79, 1.7761538461538462)","(26.0, 65.0, 60.75)","(3.1, 3.9, 3.759375)"
11-01-2023 14:32:14.451550,"(5.5, 9.0, 8.333333333333334)","(21.0, 29.0, 23.666666666666668)","(1.7, 1.79, 1.7761538461538462)","(26.0, 65.0, 60.75)","(3.1, 3.9, 3.6923076923076925)"
11-01-2023 14:32:15.400411,"(5.5, 9.0, 8.333333333333334)","(21.0, 29.0, 23.666666666666668)","(1.7, 1.79, 1.7761538461538462)","(26.0, 65.0, 60.75)","(3.1, 3.9, 3.6833333333333336)"
11-01-2023 14:32:16.235621,"(5.5, 9.0, 8.333333333333334)","(21.0, 29.0, 26.333333333333332)","(1.7, 1.81, 1.787777777777778)","(26.0, 65.0, 60.75)","(3.1, 3.85, 3.6833333333333336)"
11-01-2023 14:32:17.099091,"(5.5, 9.0, 8.333333333333334)","(21.0, 29.0, 25.8)","(1.7, 1.81, 1.7935294117647058)","(26.0, 65.0, 60.75)","(3.1, 3.85, 3.6833333333333336)"
11-01-2023 14:32:17.989341,"(5.5, 9.0, 8.333333333333334)","(21.0, 29.0, 25.8)","(1.7, 1.81, 1.8087610619469028)","(26.0, 65.0, 55.5)","(3.1, 3.85, 3.6833333333333336)"
11-01-2023 14:32:18.907053,"(5.5, 9.0, 8.333333333333334)","(21.0, 29.0, 25.8)","(1.7, 1.81, 1.8087610619469028)","(26.0, 60.0, 53.0)","(3.1, 3.85, 3.6833333333333336)"
11-01-2023 14:32:19.784095,"(5.5, 9.0, 8.333333333333334)","(21.0, 29.0, 25.8)","(1.7, 1.81, 1.8087610619469028)","(26.0, 60.0, 53.0)","(3.1, 3.85, 3.6833333333333336)"
11-01-2023 14:32:20.596766,"(5.5, 9.0, 8.333333333333334)","(21.0, 29.0, 25.8)","(1.7, 1.81, 1.8087610619469028)","(26.0, 60.0, 53.0)","(3.1, 3.85, 3.6833333333333336)"
11-01-2023 14:32:21.530889,"(5.5, 9.0, 8.333333333333334)","(21.0, 29.0, 25.8)","(1.7, 1.81, 1.8087610619469028)","(26.0, 60.0, 53.0)","(3.1, 3.85, 3.6833333333333336)"
11-01-2023 14:32:22.416042,"(5.5, 9.0, 8.333333333333334)","(21.0, 29.0, 25.8)","(1.7, 1.81, 1.8087610619469028)","(26.0, 60.0, 53.0)","(3.1, 3.85, 3.6833333333333336)"
11-01-2023 14:32:23.334966,"(5.5, 9.0, 8.222222222222221)","(21.0, 29.0, 25.8)","(1.7, 1.81, 1.8087610619469028)","(26.0, 60.0, 53.0)","(3.1, 3.85, 3.6833333333333336)"
11-01-2023 14:34:44.348791,"(6.0, 9.0, 8.59047619047619)","(21.0, 29.0, 27.0)","(1.7, 1.81, 1.7408695652173913)","(31.0, 60.0, 57.77777777777778)","(3.1, 4.1, 3.86)"
11-01-2023 14:34:45.338159,"(6.0, 8.6, 8.59047619047619)","(21.0, 30.0, 27.0)","(1.7, 1.76, 1.7414285714285713)","(31.0, 60.0, 59.0)","(3.1, 4.1, 3.86)"
11-01-2023 14:34:46.389328,"(6.0, 8.6, 8.59047619047619)","(21.0, 29.0, 27.8)","(1.7, 1.76, 1.7414285714285713)","(31.0, 60.0, 59.0)","(3.1, 4.1, 3.86)"
11-01-2023 14:34:47.407242,"(6.0, 8.6, 8.59047619047619)","(21.0, 29.0, 27.8)","(1.7, 1.76, 1.7414285714285713)","(31.0, 60.0, 59.0)","(3.1, 4.1, 3.86)"
11-01-2023 14:34:48.305904,"(6.0, 8.6, 8.591666666666667)","(21.0, 29.0, 27.285714285714285)","(1.7, 1.76, 1.7414285714285713)","(31.0, 60.0, 59.0)","(3.1, 4.1, 3.86)"
11-01-2023 14:34:49.292031,"(6.0, 8.6, 8.591666666666667)","(21.0, 29.0, 27.285714285714285)","(1.7, 1.76, 1.7414285714285713)","(31.0, 60.0, 58.57142857142857)","(3.1, 4.1, 3.86)"
11-01-2023 14:34:50.308260,"(6.0, 8.6, 8.591666666666667)","(21.0, 29.0, 27.285714285714285)","(1.7, 1.76, 1.7414285714285713)","(31.0, 60.0, 58.57142857142857)","(3.1, 4.1, 3.86)"
11-01-2023 14:34:51.307435,"(6.0, 8.6, 8.591666666666667)","(21.0, 29.0, 27.285714285714285)","(1.65, 1.76, 1.7414285714285713)","(31.0, 60.0, 58.57142857142857)","(3.2, 4.1, 3.86)"
11-01-2023 14:34:52.164444,"(6.0, 8.6, 8.591666666666667)","(21.0, 29.0, 27.285714285714285)","(1.65, 1.77, 1.7440909090909091)","(31.0, 60.0, 58.57142857142857)","(3.2, 4.1, 3.88)"
11-01-2023 14:34:53.139509,"(6.0, 8.6, 8.591666666666667)","(21.0, 29.0, 27.285714285714285)","(1.65, 1.77, 1.752857142857143)","(31.0, 60.0, 58.57142857142857)","(3.2, 4.0, 3.88)"
11-01-2023 14:34:54.182530,"(6.0, 8.6, 8.591666666666667)","(21.0, 29.0, 26.6)","(1.65, 1.77, 1.752857142857143)","(31.0, 60.0, 58.57142857142857)","(3.2, 4.0, 3.88)"
11-01-2023 14:34:55.174279,"(6.0, 8.6, 8.591666666666667)","(21.0, 29.0, 26.6)","(1.65, 1.77, 1.752857142857143)","(31.0, 60.0, 58.57142857142857)","(3.2, 4.0, 3.88)"
11-01-2023 14:34:56.090477,"(6.0, 8.6, 8.591666666666667)","(21.0, 29.0, 26.6)","(1.65, 1.77, 1.752857142857143)","(31.0, 60.0, 58.57142857142857)","(3.2, 4.0, 3.88)"
11-01-2023 14:34:57.034832,"(6.0, 8.6, 8.591666666666667)","(21.0, 29.0, 26.6)","(1.65, 1.77, 1.752857142857143)","(31.0, 60.0, 58.57142857142857)","(3.2, 4.0, 3.8555555555555556)"
11-01-2023 14:34:57.962475,"(6.0, 8.6, 8.591666666666667)","(21.0, 29.0, 26.6)","(1.65, 1.77, 1.769090909090909)","(31.0, 60.0, 58.57142857142857)","(3.2, 3.95, 3.8777777777777778)"
11-01-2023 14:34:58.822279,"(6.0, 8.6, 8.591666666666667)","(21.0, 29.0, 26.6)","(1.65, 1.77, 1.7415254237288136)","(31.0, 60.0, 58.57142857142857)","(3.2, 4.1, 3.8777777777777778)"
11-01-2023 14:34:59.743664,"(6.0, 8.6, 8.591666666666667)","(21.0, 29.0, 27.90909090909091)","(1.65, 1.77, 1.7415254237288136)","(31.0, 60.0, 58.57142857142857)","(3.2, 4.1, 3.918181818181818)"
11-01-2023 14:35:00.681422,"(6.0, 8.6, 8.590769230769231)","(21.0, 29.0, 27.8)","(1.65, 1.77, 1.7401333333333333)","(31.0, 60.0, 58.57142857142857)","(3.2, 4.1, 3.918181818181818)"
11-01-2023 14:35:01.690163,"(6.0, 8.6, 8.57857142857143)","(21.0, 29.0, 27.8)","(1.65, 1.77, 1.7401333333333333)","(31.0, 60.0, 58.57142857142857)","(3.2, 4.1, 3.918181818181818)"
11-01-2023 14:35:02.581284,"(6.0, 8.6, 8.57857142857143)","(21.0, 29.0, 27.8)","(1.65, 1.77, 1.7401333333333333)","(31.0, 60.0, 58.57142857142857)","(3.2, 4.1, 3.918181818181818)"
11-01-2023 14:35:03.463556,"(6.0, 8.6, 8.57857142857143)","(21.0, 29.0, 27.8)","(1.65, 1.76, 1.7497142857142858)","(31.0, 60.0, 58.57142857142857)","(3.2, 4.1, 3.965384615384615)"
11-01-2023 14:35:04.461166,"(6.0, 8.6, 8.45)","(21.0, 29.0, 28.25)","(1.65, 1.76, 1.7497142857142858)","(31.0, 60.0, 58.46153846153846)","(3.2, 4.1, 4.007894736842105)"
11-01-2023 14:35:05.500639,"(6.0, 8.6, 8.45)","(21.0, 29.0, 28.25)","(1.65, 1.76, 1.7497142857142858)","(31.0, 60.0, 58.46153846153846)","(3.2, 4.1, 4.007894736842105)"
11-01-2023 14:35:06.390457,"(6.0, 8.6, 8.45)","(21.0, 29.0, 28.25)","(1.65, 1.76, 1.7497142857142858)","(31.0, 60.0, 58.46153846153846)","(3.2, 4.1, 3.9906249999999996)"
11-01-2023 14:35:07.273274,"(6.0, 8.6, 8.45)","(21.0, 29.0, 28.25)","(1.65, 1.76, 1.746829268292683)","(31.0, 60.0, 58.46153846153846)","(3.2, 4.1, 4.0125)"
11-01-2023 14:35:08.230861,"(6.0, 8.6, 8.45)","(21.0, 29.0, 28.25)","(1.65, 1.76, 1.746829268292683)","(31.0, 60.0, 58.46153846153846)","(3.2, 4.1, 4.022222222222222)"
11-01-2023 14:35:09.251308,"(6.0, 8.6, 8.45)","(21.0, 29.0, 28.25)","(1.65, 1.76, 1.746829268292683)","(31.0, 60.0, 58.46153846153846)","(3.2, 4.1, 4.022222222222222)"
11-01-2023 14:35:10.214820,"(6.0, 8.6, 8.45)","(21.0, 29.0, 28.25)","(1.65, 1.76, 1.746829268292683)","(31.0, 60.0, 58.46153846153846)","(3.2, 4.1, 4.022222222222222)"
11-01-2023 14:35:11.114441,"(6.0, 8.6, 8.45)","(21.0, 29.0, 28.25)","(1.65, 1.76, 1.746829268292683)","(31.0, 60.0, 58.46153846153846)","(3.2, 4.1, 4.022222222222222)"
11-01-2023 14:35:12.031658,"(6.0, 8.6, 8.45)","(21.0, 29.0, 28.25)","(1.65, 1.76, 1.746829268292683)","(31.0, 60.0, 54.23076923076923)","(3.2, 4.1, 3.928571428571429)"
11-01-2023 14:35:12.959647,"(6.0, 8.6, 8.223529411764705)","(21.0, 29.0, 28.53846153846154)","(1.65, 1.77, 1.7558333333333334)","(31.0, 55.0, 54.166666666666664)","(3.2, 4.0, 3.9)"
11-01-2023 14:35:13.845472,"(6.0, 8.6, 8.223529411764705)","(21.0, 29.0, 28.53846153846154)","(1.65, 1.77, 1.7558333333333334)","(31.0, 55.0, 53.57142857142857)","(3.2, 4.0, 3.9)"
11-01-2023 14:35:14.733143,"(6.0, 8.6, 8.295238095238094)","(21.0, 29.0, 28.53846153846154)","(1.65, 1.77, 1.7644444444444445)","(31.0, 55.0, 53.57142857142857)","(3.2, 4.0, 3.941176470588235)"
11-01-2023 14:35:15.671649,"(6.0, 8.6, 8.295238095238094)","(21.0, 29.0, 28.53846153846154)","(1.65, 1.77, 1.7575)","(31.0, 55.0, 53.57142857142857)","(3.2, 4.0, 3.846153846153846)"
11-01-2023 14:35:16.615371,"(6.0, 8.6, 8.295238095238094)","(21.0, 29.0, 28.0)","(1.65, 1.77, 1.7575)","(31.0, 55.0, 53.57142857142857)","(3.2, 4.0, 3.89)"
11-01-2023 14:35:17.499121,"(6.0, 8.6, 8.333333333333332)","(21.0, 29.0, 28.142857142857142)","(1.65, 1.78, 1.7761538461538462)","(31.0, 55.0, 53.57142857142857)","(3.2, 3.95, 3.89)"
11-01-2023 14:35:18.456631,"(6.0, 8.6, 8.333333333333332)","(21.0, 29.0, 28.142857142857142)","(1.65, 1.79, 1.7776190476190477)","(31.0, 55.0, 53.666666666666664)","(3.2, 3.75, 3.823529411764706)"
11-01-2023 14:35:19.465484,"(6.0, 8.6, 8.333333333333332)","(21.0, 29.0, 28.142857142857142)","(1.65, 1.79, 1.7453846153846153)","(31.0, 55.0, 53.666666666666664)","(3.2, 4.0, 3.9583333333333335)"
11-01-2023 14:35:20.409692,"(6.0, 8.6, 8.333333333333332)","(21.0, 29.0, 27.4)","(1.65, 1.74, 1.734920634920635)","(31.0, 55.0, 53.666666666666664)","(3.2, 4.0, 3.9583333333333335)"
11-01-2023 14:35:21.218377,"(6.0, 8.6, 8.333333333333332)","(21.0, 29.0, 27.4)","(1.65, 1.74, 1.734920634920635)","(31.0, 55.0, 53.666666666666664)","(3.2, 4.0, 3.9583333333333335)"
11-01-2023 14:35:22.122265,"(6.0, 8.6, 8.333333333333332)","(21.0, 29.0, 27.666666666666668)","(1.65, 1.74, 1.734920634920635)","(31.0, 55.0, 53.666666666666664)","(3.2, 4.0, 3.9705882352941178)"
11-01-2023 14:35:23.192575,"(6.0, 8.6, 8.37142857142857)","(21.0, 29.0, 27.0)","(1.65, 1.73, 1.7277777777777779)","(31.0, 55.0, 53.666666666666664)","(3.2, 4.0, 3.9615384615384617)"
11-01-2023 14:35:24.148018,"(6.0, 8.6, 8.37142857142857)","(21.0, 29.0, 27.666666666666668)","(1.65, 1.74, 1.7327272727272727)","(31.0, 55.0, 54.0)","(3.2, 4.0, 3.9615384615384617)"
