,Secretly Slick,Bugs,Real Talent,Zambora Jade,Joyous Moment,Royal Ability,Amlin Princess,Ozark Bale
40,"[datetime.datetime(2022, 11, 28, 15, 53, 28, 95812), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 53, 28, 95812), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 15, 53, 28, 95812), 9.0, 24.0]","[datetime.datetime(2022, 11, 28, 15, 53, 28, 95812), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 15, 53, 28, 95812), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 53, 28, 95812), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 53, 28, 95812), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 15, 53, 28, 95812), 4.4, 7.0]"
41,"[datetime.datetime(2022, 11, 28, 15, 53, 29, 251508), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 53, 29, 251508), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 15, 53, 29, 251508), 9.0, 24.0]","[datetime.datetime(2022, 11, 28, 15, 53, 29, 251508), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 15, 53, 29, 251508), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 53, 29, 251508), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 53, 29, 251508), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 15, 53, 29, 251508), 4.4, 7.0]"
42,"[datetime.datetime(2022, 11, 28, 15, 53, 30, 388015), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 53, 30, 388015), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 15, 53, 30, 388015), 9.0, 24.0]","[datetime.datetime(2022, 11, 28, 15, 53, 30, 388015), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 15, 53, 30, 388015), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 53, 30, 388015), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 53, 30, 388015), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 15, 53, 30, 388015), 4.4, 7.0]"
43,"[datetime.datetime(2022, 11, 28, 15, 53, 31, 513419), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 53, 31, 513419), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 15, 53, 31, 513419), 9.0, 24.0]","[datetime.datetime(2022, 11, 28, 15, 53, 31, 513419), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 15, 53, 31, 513419), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 53, 31, 513419), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 53, 31, 513419), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 15, 53, 31, 513419), 4.4, 7.0]"
44,"[datetime.datetime(2022, 11, 28, 15, 53, 32, 642731), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 53, 32, 642731), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 15, 53, 32, 642731), 9.0, 24.0]","[datetime.datetime(2022, 11, 28, 15, 53, 32, 642731), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 15, 53, 32, 642731), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 53, 32, 642731), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 53, 32, 642731), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 15, 53, 32, 642731), 4.4, 7.0]"
45,"[datetime.datetime(2022, 11, 28, 15, 53, 33, 776634), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 53, 33, 776634), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 15, 53, 33, 776634), 9.0, 24.0]","[datetime.datetime(2022, 11, 28, 15, 53, 33, 776634), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 15, 53, 33, 776634), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 53, 33, 776634), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 53, 33, 776634), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 15, 53, 33, 776634), 4.4, 7.0]"
46,"[datetime.datetime(2022, 11, 28, 15, 53, 34, 908187), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 53, 34, 908187), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 15, 53, 34, 908187), 9.0, 24.0]","[datetime.datetime(2022, 11, 28, 15, 53, 34, 908187), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 15, 53, 34, 908187), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 53, 34, 908187), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 53, 34, 908187), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 15, 53, 34, 908187), 4.4, 7.0]"
47,"[datetime.datetime(2022, 11, 28, 15, 53, 36, 32154), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 53, 36, 32154), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 15, 53, 36, 32154), 9.0, 24.0]","[datetime.datetime(2022, 11, 28, 15, 53, 36, 32154), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 15, 53, 36, 32154), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 53, 36, 32154), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 53, 36, 32154), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 15, 53, 36, 32154), 4.4, 7.0]"
48,"[datetime.datetime(2022, 11, 28, 15, 53, 37, 169085), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 53, 37, 169085), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 15, 53, 37, 169085), 9.0, 24.0]","[datetime.datetime(2022, 11, 28, 15, 53, 37, 169085), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 15, 53, 37, 169085), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 53, 37, 169085), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 53, 37, 169085), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 15, 53, 37, 169085), 4.4, 7.0]"
49,"[datetime.datetime(2022, 11, 28, 15, 53, 38, 296146), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 53, 38, 296146), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 15, 53, 38, 296146), 9.0, 24.0]","[datetime.datetime(2022, 11, 28, 15, 53, 38, 296146), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 15, 53, 38, 296146), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 53, 38, 296146), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 53, 38, 296146), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 15, 53, 38, 296146), 4.4, 7.0]"
50,"[datetime.datetime(2022, 11, 28, 15, 53, 39, 453146), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 53, 39, 453146), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 15, 53, 39, 453146), 9.0, 24.0]","[datetime.datetime(2022, 11, 28, 15, 53, 39, 453146), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 15, 53, 39, 453146), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 53, 39, 453146), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 53, 39, 453146), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 15, 53, 39, 453146), 4.4, 7.0]"
51,"[datetime.datetime(2022, 11, 28, 15, 53, 40, 584868), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 53, 40, 584868), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 15, 53, 40, 584868), 9.0, 24.0]","[datetime.datetime(2022, 11, 28, 15, 53, 40, 584868), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 15, 53, 40, 584868), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 53, 40, 584868), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 53, 40, 584868), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 15, 53, 40, 584868), 4.4, 7.0]"
52,"[datetime.datetime(2022, 11, 28, 15, 53, 41, 725638), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 53, 41, 725638), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 15, 53, 41, 725638), 9.0, 24.0]","[datetime.datetime(2022, 11, 28, 15, 53, 41, 725638), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 15, 53, 41, 725638), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 53, 41, 725638), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 53, 41, 725638), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 15, 53, 41, 725638), 4.4, 7.0]"
53,"[datetime.datetime(2022, 11, 28, 15, 53, 42, 867085), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 53, 42, 867085), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 15, 53, 42, 867085), 9.0, 24.0]","[datetime.datetime(2022, 11, 28, 15, 53, 42, 867085), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 15, 53, 42, 867085), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 53, 42, 867085), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 53, 42, 867085), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 15, 53, 42, 867085), 4.4, 7.0]"
54,"[datetime.datetime(2022, 11, 28, 15, 53, 44, 9546), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 53, 44, 9546), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 15, 53, 44, 9546), 9.0, 24.0]","[datetime.datetime(2022, 11, 28, 15, 53, 44, 9546), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 15, 53, 44, 9546), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 53, 44, 9546), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 53, 44, 9546), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 15, 53, 44, 9546), 4.4, 7.0]"
55,"[datetime.datetime(2022, 11, 28, 15, 53, 45, 155548), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 53, 45, 155548), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 15, 53, 45, 155548), 9.0, 24.0]","[datetime.datetime(2022, 11, 28, 15, 53, 45, 155548), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 15, 53, 45, 155548), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 53, 45, 155548), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 53, 45, 155548), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 15, 53, 45, 155548), 4.4, 7.0]"
56,"[datetime.datetime(2022, 11, 28, 15, 53, 46, 281304), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 53, 46, 281304), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 15, 53, 46, 281304), 9.0, 24.0]","[datetime.datetime(2022, 11, 28, 15, 53, 46, 281304), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 15, 53, 46, 281304), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 53, 46, 281304), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 53, 46, 281304), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 15, 53, 46, 281304), 4.4, 7.0]"
57,"[datetime.datetime(2022, 11, 28, 15, 53, 47, 411052), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 53, 47, 411052), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 15, 53, 47, 411052), 9.0, 24.0]","[datetime.datetime(2022, 11, 28, 15, 53, 47, 411052), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 15, 53, 47, 411052), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 53, 47, 411052), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 53, 47, 411052), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 15, 53, 47, 411052), 4.4, 7.0]"
58,"[datetime.datetime(2022, 11, 28, 15, 53, 48, 559859), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 53, 48, 559859), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 15, 53, 48, 559859), 9.0, 24.0]","[datetime.datetime(2022, 11, 28, 15, 53, 48, 559859), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 15, 53, 48, 559859), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 53, 48, 559859), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 53, 48, 559859), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 15, 53, 48, 559859), 4.4, 7.0]"
59,"[datetime.datetime(2022, 11, 28, 15, 53, 49, 707361), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 53, 49, 707361), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 15, 53, 49, 707361), 9.0, 24.0]","[datetime.datetime(2022, 11, 28, 15, 53, 49, 707361), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 15, 53, 49, 707361), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 53, 49, 707361), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 53, 49, 707361), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 15, 53, 49, 707361), 4.4, 7.0]"
60,"[datetime.datetime(2022, 11, 28, 15, 53, 50, 838619), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 53, 50, 838619), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 15, 53, 50, 838619), 9.0, 24.0]","[datetime.datetime(2022, 11, 28, 15, 53, 50, 838619), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 15, 53, 50, 838619), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 53, 50, 838619), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 53, 50, 838619), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 15, 53, 50, 838619), 4.4, 7.0]"
61,"[datetime.datetime(2022, 11, 28, 15, 53, 51, 973653), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 53, 51, 973653), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 15, 53, 51, 973653), 9.0, 24.0]","[datetime.datetime(2022, 11, 28, 15, 53, 51, 973653), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 15, 53, 51, 973653), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 53, 51, 974652), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 53, 51, 974652), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 15, 53, 51, 974652), 4.4, 7.0]"
62,"[datetime.datetime(2022, 11, 28, 15, 53, 53, 102247), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 53, 53, 102247), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 15, 53, 53, 102247), 9.0, 24.0]","[datetime.datetime(2022, 11, 28, 15, 53, 53, 102247), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 15, 53, 53, 102247), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 53, 53, 102247), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 53, 53, 102247), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 15, 53, 53, 102247), 4.4, 7.0]"
63,"[datetime.datetime(2022, 11, 28, 15, 53, 54, 235453), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 53, 54, 235453), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 15, 53, 54, 235453), 9.0, 24.0]","[datetime.datetime(2022, 11, 28, 15, 53, 54, 235453), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 15, 53, 54, 235453), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 53, 54, 235453), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 53, 54, 235453), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 15, 53, 54, 235453), 4.4, 7.0]"
64,"[datetime.datetime(2022, 11, 28, 15, 53, 55, 382544), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 53, 55, 382544), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 15, 53, 55, 382544), 9.0, 24.0]","[datetime.datetime(2022, 11, 28, 15, 53, 55, 382544), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 15, 53, 55, 382544), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 53, 55, 382544), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 53, 55, 382544), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 15, 53, 55, 382544), 4.4, 7.0]"
65,"[datetime.datetime(2022, 11, 28, 15, 53, 56, 531306), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 53, 56, 531306), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 15, 53, 56, 531306), 9.0, 24.0]","[datetime.datetime(2022, 11, 28, 15, 53, 56, 531306), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 15, 53, 56, 531306), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 53, 56, 531306), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 53, 56, 531306), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 15, 53, 56, 531306), 4.4, 7.0]"
66,"[datetime.datetime(2022, 11, 28, 15, 53, 57, 677669), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 53, 57, 677669), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 15, 53, 57, 677669), 9.0, 24.0]","[datetime.datetime(2022, 11, 28, 15, 53, 57, 677669), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 15, 53, 57, 677669), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 53, 57, 677669), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 53, 57, 677669), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 15, 53, 57, 677669), 4.4, 7.0]"
67,"[datetime.datetime(2022, 11, 28, 15, 53, 58, 820625), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 53, 58, 820625), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 15, 53, 58, 820625), 9.0, 24.0]","[datetime.datetime(2022, 11, 28, 15, 53, 58, 820625), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 15, 53, 58, 820625), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 53, 58, 820625), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 53, 58, 820625), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 15, 53, 58, 820625), 4.4, 7.0]"
68,"[datetime.datetime(2022, 11, 28, 15, 53, 59, 994355), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 53, 59, 994355), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 15, 53, 59, 994355), 9.0, 24.0]","[datetime.datetime(2022, 11, 28, 15, 53, 59, 994355), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 15, 53, 59, 994355), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 53, 59, 994355), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 53, 59, 994355), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 15, 53, 59, 994355), 4.4, 7.0]"
69,"[datetime.datetime(2022, 11, 28, 15, 54, 1, 132279), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 54, 1, 132279), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 15, 54, 1, 132279), 9.0, 24.0]","[datetime.datetime(2022, 11, 28, 15, 54, 1, 132279), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 15, 54, 1, 132279), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 54, 1, 132279), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 54, 1, 132279), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 15, 54, 1, 132279), 4.4, 7.0]"
70,"[datetime.datetime(2022, 11, 28, 15, 54, 2, 282919), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 54, 2, 282919), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 15, 54, 2, 282919), 9.0, 24.0]","[datetime.datetime(2022, 11, 28, 15, 54, 2, 282919), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 15, 54, 2, 282919), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 54, 2, 282919), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 54, 2, 282919), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 15, 54, 2, 282919), 4.4, 7.0]"
71,"[datetime.datetime(2022, 11, 28, 15, 54, 3, 420200), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 54, 3, 420200), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 15, 54, 3, 420200), 9.0, 24.0]","[datetime.datetime(2022, 11, 28, 15, 54, 3, 420200), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 15, 54, 3, 420200), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 54, 3, 420200), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 54, 3, 420200), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 15, 54, 3, 420200), 4.4, 7.0]"
72,"[datetime.datetime(2022, 11, 28, 15, 54, 4, 567271), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 54, 4, 567271), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 15, 54, 4, 567271), 9.0, 24.0]","[datetime.datetime(2022, 11, 28, 15, 54, 4, 567271), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 15, 54, 4, 567271), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 54, 4, 567271), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 54, 4, 567271), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 15, 54, 4, 567271), 4.4, 7.0]"
73,"[datetime.datetime(2022, 11, 28, 15, 54, 5, 698067), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 54, 5, 698067), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 15, 54, 5, 698067), 9.0, 24.0]","[datetime.datetime(2022, 11, 28, 15, 54, 5, 698067), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 15, 54, 5, 698067), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 54, 5, 698067), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 54, 5, 698067), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 15, 54, 5, 698067), 4.4, 7.0]"
74,"[datetime.datetime(2022, 11, 28, 15, 54, 6, 825923), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 54, 6, 825923), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 15, 54, 6, 825923), 9.0, 24.0]","[datetime.datetime(2022, 11, 28, 15, 54, 6, 825923), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 15, 54, 6, 825923), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 54, 6, 825923), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 54, 6, 825923), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 15, 54, 6, 825923), 4.4, 7.0]"
75,"[datetime.datetime(2022, 11, 28, 15, 54, 7, 968732), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 54, 7, 968732), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 15, 54, 7, 968732), 9.0, 24.0]","[datetime.datetime(2022, 11, 28, 15, 54, 7, 968732), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 15, 54, 7, 968732), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 54, 7, 968732), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 54, 7, 968732), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 15, 54, 7, 968732), 4.4, 7.0]"
76,"[datetime.datetime(2022, 11, 28, 15, 54, 9, 102080), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 54, 9, 102080), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 15, 54, 9, 102080), 9.0, 24.0]","[datetime.datetime(2022, 11, 28, 15, 54, 9, 102080), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 15, 54, 9, 102080), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 54, 9, 102080), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 54, 9, 102080), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 15, 54, 9, 102080), 4.4, 7.0]"
77,"[datetime.datetime(2022, 11, 28, 15, 54, 10, 257813), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 54, 10, 257813), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 15, 54, 10, 257813), 9.0, 24.0]","[datetime.datetime(2022, 11, 28, 15, 54, 10, 257813), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 15, 54, 10, 257813), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 54, 10, 257813), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 54, 10, 257813), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 15, 54, 10, 257813), 4.4, 7.0]"
78,"[datetime.datetime(2022, 11, 28, 15, 54, 11, 385417), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 54, 11, 385417), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 15, 54, 11, 385417), 9.0, 24.0]","[datetime.datetime(2022, 11, 28, 15, 54, 11, 385417), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 15, 54, 11, 385417), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 54, 11, 385417), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 54, 11, 385417), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 15, 54, 11, 385417), 4.4, 7.0]"
79,"[datetime.datetime(2022, 11, 28, 15, 54, 12, 526861), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 54, 12, 526861), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 15, 54, 12, 526861), 9.0, 24.0]","[datetime.datetime(2022, 11, 28, 15, 54, 12, 526861), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 15, 54, 12, 526861), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 54, 12, 526861), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 54, 12, 526861), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 15, 54, 12, 526861), 4.4, 7.0]"
80,"[datetime.datetime(2022, 11, 28, 15, 54, 13, 653638), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 54, 13, 653638), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 15, 54, 13, 653638), 9.0, 24.0]","[datetime.datetime(2022, 11, 28, 15, 54, 13, 653638), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 15, 54, 13, 653638), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 54, 13, 653638), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 54, 13, 653638), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 15, 54, 13, 653638), 4.4, 7.0]"
