,Collays Spirit,My Snow Queen,Paperclip,Bandit,Chilliwack,Gulf Of Saros,He Knows,Tranquil Bay,Neds Gully,Sacca,Michigan,Cracking Thunder
08-01-2023 15:48:34.335887,"(12.0, 16.5, 16.214285714285715)","(16.0, 24.0, 23.0)","(10.0, 12.0, 11.65)","(91.0, 130.0, 115.0)","(11.0, 16.5, 15.5)","(12.0, 17.5, 17.25)","(31.0, 75.0, 68.33333333333333)","(4.2, 4.3, 4.199999999999999)","(4.8, 6.6, 6.504166666666666)","(4.4, 6.4, 6.16)","(7.5, 12.0, 11.722222222222221)","(41.0, 140.0, 105.0)"
08-01-2023 15:48:35.771369,"(12.0, 16.5, 16.214285714285715)","(16.0, 24.0, 23.0)","(10.0, 12.0, 11.65)","(91.0, 130.0, 115.0)","(11.0, 16.5, 15.5)","(12.0, 17.5, 17.25)","(31.0, 75.0, 72.1)","(4.2, 4.3, 4.199999999999999)","(4.8, 6.6, 6.504166666666666)","(4.4, 6.4, 6.030769230769231)","(7.5, 12.0, 11.722222222222221)","(41.0, 140.0, 109.33333333333334)"
08-01-2023 15:48:37.169203,"(12.0, 16.5, 16.214285714285715)","(16.0, 24.0, 23.0)","(10.0, 12.0, 11.65)","(91.0, 130.0, 115.0)","(11.0, 16.5, 15.166666666666666)","(12.0, 17.5, 17.25)","(31.0, 75.0, 72.76923076923077)","(4.2, 4.3, 4.199999999999999)","(4.8, 6.6, 6.504166666666666)","(4.4, 6.4, 6.1)","(7.5, 12.0, 12.166666666666666)","(41.0, 140.0, 109.33333333333334)"
08-01-2023 15:48:38.564540,"(12.0, 16.5, 16.214285714285715)","(16.0, 24.0, 23.0)","(10.0, 12.0, 11.65)","(91.0, 130.0, 121.66666666666666)","(11.0, 16.5, 15.166666666666666)","(12.0, 17.5, 17.25)","(31.0, 75.0, 69.6)","(4.2, 4.3, 4.199999999999999)","(4.8, 6.6, 6.504166666666666)","(4.4, 6.4, 6.1)","(7.5, 12.5, 12.125)","(41.0, 140.0, 126.57142857142857)"
08-01-2023 15:48:39.961054,"(12.0, 16.5, 16.214285714285715)","(16.0, 24.0, 22.666666666666668)","(10.0, 12.0, 11.65)","(91.0, 140.0, 115.0)","(11.0, 16.5, 15.7)","(12.0, 17.5, 17.25)","(31.0, 75.0, 65.0)","(4.2, 4.3, 4.199999999999999)","(4.8, 6.6, 6.504166666666666)","(4.4, 6.4, 6.1)","(7.5, 13.0, 12.192307692307692)","(41.0, 140.0, 126.57142857142857)"
08-01-2023 15:48:41.343716,"(12.0, 16.5, 16.214285714285715)","(16.0, 24.0, 22.0)","(10.0, 12.0, 11.65)","(91.0, 130.0, 115.0)","(11.0, 16.5, 15.8125)","(12.0, 17.5, 17.25)","(31.0, 75.0, 65.0)","(4.2, 4.3, 4.199999999999999)","(4.8, 6.6, 6.504166666666666)","(4.4, 6.4, 6.1)","(7.5, 13.0, 12.192307692307692)","(41.0, 140.0, 126.57142857142857)"
08-01-2023 15:48:42.727758,"(12.0, 16.5, 16.214285714285715)","(16.0, 24.0, 22.0)","(10.0, 12.0, 11.65)","(91.0, 130.0, 115.0)","(11.0, 18.0, 15.8125)","(12.0, 17.5, 17.25)","(31.0, 75.0, 65.0)","(4.2, 4.3, 4.199999999999999)","(4.8, 6.6, 6.504166666666666)","(4.4, 6.4, 6.1)","(7.5, 13.0, 12.192307692307692)","(41.0, 140.0, 126.57142857142857)"
08-01-2023 15:48:44.116013,"(12.0, 16.5, 16.214285714285715)","(16.0, 24.0, 22.0)","(10.0, 12.0, 11.65)","(91.0, 130.0, 115.0)","(11.0, 18.0, 15.8125)","(12.0, 17.5, 17.25)","(31.0, 75.0, 65.0)","(4.2, 4.3, 4.199999999999999)","(4.8, 6.6, 6.504166666666666)","(4.4, 6.4, 6.1)","(7.5, 13.0, 12.192307692307692)","(41.0, 140.0, 126.57142857142857)"
08-01-2023 15:48:45.505194,"(12.0, 16.5, 16.214285714285715)","(16.0, 24.0, 22.0)","(10.0, 12.0, 11.65)","(91.0, 130.0, 115.0)","(11.0, 18.0, 15.8125)","(12.0, 17.5, 17.25)","(31.0, 75.0, 65.0)","(4.2, 4.3, 4.199999999999999)","(4.8, 6.6, 6.504166666666666)","(4.4, 6.4, 6.1)","(7.5, 13.0, 12.192307692307692)","(51.0, 140.0, 95.0)"
08-01-2023 15:48:46.848760,"(12.0, 16.5, 16.214285714285715)","(16.0, 24.0, 22.0)","(10.0, 12.0, 11.65)","(91.0, 130.0, 115.0)","(11.0, 18.0, 15.8125)","(12.0, 17.5, 17.333333333333332)","(31.0, 75.0, 65.0)","(4.2, 4.3, 4.199999999999999)","(4.8, 6.6, 6.504166666666666)","(4.4, 6.4, 6.114285714285715)","(7.5, 13.0, 12.192307692307692)","(51.0, 140.0, 95.0)"
08-01-2023 15:48:48.221868,"(12.0, 16.5, 16.214285714285715)","(16.0, 24.0, 22.0)","(10.0, 12.0, 11.65)","(91.0, 130.0, 115.0)","(11.0, 18.0, 15.8125)","(12.0, 18.0, 17.333333333333332)","(31.0, 75.0, 65.0)","(4.2, 4.3, 4.199999999999999)","(4.8, 6.6, 6.504166666666666)","(4.4, 6.2, 6.114285714285715)","(7.5, 13.0, 12.192307692307692)","(51.0, 140.0, 95.0)"
08-01-2023 15:48:49.473050,"(12.0, 16.5, 16.214285714285715)","(16.0, 24.0, 22.0)","(10.0, 12.0, 11.65)","(91.0, 130.0, 102.5)","(11.0, 18.0, 15.8125)","(12.0, 18.0, 17.333333333333332)","(31.0, 75.0, 65.0)","(4.2, 4.3, 4.199999999999999)","(4.8, 6.6, 6.504166666666666)","(4.4, 6.2, 6.066666666666666)","(7.5, 13.0, 12.192307692307692)","(51.0, 140.0, 95.0)"
08-01-2023 15:48:50.751509,"(12.0, 16.5, 15.954545454545455)","(16.0, 24.0, 22.0)","(10.0, 12.0, 11.65)","(91.0, 120.0, 102.5)","(11.0, 18.0, 15.8125)","(12.0, 18.0, 17.25)","(31.0, 75.0, 65.0)","(4.2, 4.3, 4.199999999999999)","(4.8, 6.6, 6.504166666666666)","(4.4, 6.2, 6.022222222222222)","(7.5, 13.0, 12.192307692307692)","(51.0, 140.0, 120.0)"
08-01-2023 15:48:52.058731,"(12.0, 16.5, 15.954545454545455)","(16.0, 24.0, 22.0)","(10.0, 12.0, 11.65)","(91.0, 120.0, 102.5)","(11.0, 18.0, 15.8125)","(12.0, 17.5, 17.25)","(31.0, 75.0, 65.0)","(4.2, 4.3, 4.199999999999999)","(4.8, 6.6, 6.504166666666666)","(4.4, 6.2, 6.022222222222222)","(7.5, 13.0, 12.192307692307692)","(51.0, 190.0, 82.5)"
08-01-2023 15:48:53.362624,"(12.0, 16.5, 15.954545454545455)","(16.0, 24.0, 22.0)","(10.0, 12.0, 11.65)","(91.0, 120.0, 102.5)","(11.0, 18.0, 15.8125)","(12.0, 17.5, 17.25)","(31.0, 75.0, 65.0)","(4.2, 4.3, 4.199999999999999)","(4.8, 6.6, 6.504166666666666)","(4.4, 6.2, 6.022222222222222)","(7.5, 13.0, 12.192307692307692)","(51.0, 180.0, 82.5)"
08-01-2023 15:48:54.626702,"(12.0, 16.5, 15.954545454545455)","(16.0, 24.0, 22.0)","(10.0, 12.0, 11.65)","(91.0, 120.0, 102.5)","(11.0, 18.0, 15.8125)","(12.0, 17.5, 17.25)","(31.0, 75.0, 65.0)","(4.2, 4.3, 4.199999999999999)","(4.8, 6.6, 6.504166666666666)","(4.4, 6.2, 6.022222222222222)","(7.5, 13.0, 12.192307692307692)","(51.0, 180.0, 82.5)"
08-01-2023 15:48:55.921890,"(12.0, 16.5, 15.954545454545455)","(16.0, 24.0, 22.0)","(10.0, 12.0, 11.65)","(91.0, 120.0, 102.5)","(11.0, 18.0, 15.8125)","(12.0, 17.5, 17.25)","(31.0, 75.0, 65.0)","(4.2, 4.3, 4.199999999999999)","(4.8, 6.6, 6.504166666666666)","(4.4, 6.2, 6.022222222222222)","(7.5, 13.0, 12.59090909090909)","(51.0, 180.0, 82.5)"
08-01-2023 15:48:57.208498,"(12.0, 16.5, 15.954545454545455)","(16.0, 24.0, 22.0)","(10.0, 12.0, 11.65)","(91.0, 120.0, 102.5)","(11.0, 18.0, 15.8125)","(12.0, 17.5, 17.25)","(31.0, 75.0, 62.5)","(4.2, 4.3, 4.199999999999999)","(4.8, 6.6, 6.504166666666666)","(4.4, 6.2, 6.022222222222222)","(7.5, 13.5, 12.428571428571429)","(51.0, 180.0, 81.0)"
08-01-2023 15:48:58.496383,"(12.0, 16.5, 15.954545454545455)","(16.0, 24.0, 22.5)","(10.0, 12.0, 11.65)","(91.0, 120.0, 102.5)","(11.0, 18.0, 15.8125)","(12.0, 17.5, 17.25)","(31.0, 75.0, 62.5)","(4.2, 4.3, 4.199999999999999)","(4.8, 6.6, 6.504166666666666)","(4.4, 6.2, 6.022222222222222)","(7.5, 13.5, 12.428571428571429)","(51.0, 180.0, 81.0)"
08-01-2023 15:48:59.836655,"(12.0, 16.5, 15.954545454545455)","(16.0, 24.0, 22.5)","(10.0, 12.0, 11.65)","(91.0, 120.0, 102.5)","(11.0, 18.0, 15.8125)","(12.0, 17.5, 17.25)","(31.0, 75.0, 62.5)","(4.2, 4.3, 4.199999999999999)","(4.8, 6.6, 6.504166666666666)","(4.4, 6.2, 6.022222222222222)","(7.5, 13.5, 13.0)","(51.0, 180.0, 81.0)"
08-01-2023 15:49:01.127592,"(12.0, 16.5, 16.214285714285715)","(16.0, 24.0, 22.5)","(10.0, 12.0, 11.65)","(91.0, 120.0, 102.5)","(11.0, 18.0, 15.8125)","(12.0, 17.5, 17.25)","(31.0, 75.0, 62.5)","(4.2, 4.3, 4.199999999999999)","(4.8, 6.6, 6.504166666666666)","(4.4, 6.2, 6.022222222222222)","(7.5, 13.5, 13.0)","(51.0, 180.0, 81.0)"
08-01-2023 15:49:02.425637,"(12.0, 16.5, 16.214285714285715)","(16.0, 24.0, 22.5)","(10.0, 12.0, 11.65)","(91.0, 120.0, 102.5)","(11.0, 18.0, 15.8125)","(12.0, 17.5, 17.25)","(31.0, 75.0, 62.5)","(4.2, 4.3, 4.199999999999999)","(4.8, 6.6, 6.504166666666666)","(4.4, 6.2, 6.022222222222222)","(7.5, 13.5, 13.0)","(51.0, 180.0, 145.6)"
08-01-2023 15:49:03.767527,"(12.0, 16.5, 16.214285714285715)","(16.0, 24.0, 22.5)","(10.0, 12.0, 11.65)","(91.0, 120.0, 99.0)","(11.0, 18.0, 15.8125)","(12.0, 17.5, 17.333333333333332)","(31.0, 75.0, 62.5)","(4.2, 4.3, 4.199999999999999)","(4.8, 6.6, 6.504166666666666)","(4.4, 6.2, 6.022222222222222)","(7.5, 13.5, 12.428571428571429)","(51.0, 170.0, 130.0)"
08-01-2023 15:49:05.090835,"(12.0, 16.5, 16.214285714285715)","(16.0, 24.0, 22.666666666666668)","(10.0, 12.0, 11.65)","(91.0, 120.0, 99.0)","(11.0, 18.0, 15.8125)","(12.0, 18.0, 17.333333333333332)","(31.0, 75.0, 62.5)","(4.2, 4.3, 4.199999999999999)","(4.8, 6.6, 6.504166666666666)","(4.4, 6.2, 6.022222222222222)","(7.5, 13.5, 12.428571428571429)","(51.0, 170.0, 130.0)"
08-01-2023 15:49:06.397710,"(12.0, 16.5, 16.214285714285715)","(16.0, 24.0, 20.5)","(10.0, 12.0, 11.364285714285714)","(91.0, 120.0, 99.0)","(11.0, 18.0, 15.8125)","(12.0, 18.0, 17.464285714285715)","(31.0, 75.0, 62.5)","(4.2, 4.3, 4.133333333333334)","(4.8, 6.6, 6.509803921568627)","(4.4, 6.2, 6.066666666666666)","(7.5, 13.5, 12.428571428571429)","(51.0, 170.0, 130.0)"
08-01-2023 15:49:07.690255,"(12.0, 17.0, 16.555555555555557)","(16.0, 22.0, 20.5)","(10.0, 11.5, 11.364285714285714)","(91.0, 120.0, 99.0)","(11.0, 18.0, 15.8125)","(12.0, 18.0, 17.464285714285715)","(31.0, 75.0, 62.5)","(4.2, 4.2, 4.131297709923664)","(4.8, 6.6, 6.509803921568627)","(4.4, 6.2, 6.066666666666666)","(7.5, 13.5, 12.944444444444445)","(51.0, 170.0, 130.0)"
08-01-2023 15:49:08.938354,"(12.0, 17.0, 16.555555555555557)","(16.0, 22.0, 20.5)","(10.0, 11.5, 11.364285714285714)","(91.0, 120.0, 99.0)","(11.0, 18.0, 15.55)","(12.0, 18.0, 17.464285714285715)","(31.0, 75.0, 62.5)","(4.2, 4.2, 4.059375)","(4.8, 6.6, 6.509803921568627)","(4.4, 6.2, 6.066666666666666)","(7.5, 13.5, 12.5)","(51.0, 170.0, 105.0)"
08-01-2023 15:49:10.212234,"(12.0, 17.0, 16.555555555555557)","(16.0, 22.0, 20.636363636363637)","(10.0, 11.5, 11.3984375)","(91.0, 120.0, 99.0)","(11.0, 18.0, 15.55)","(12.0, 18.0, 17.464285714285715)","(31.0, 75.0, 62.5)","(4.2, 4.2, 4.059375)","(4.8, 6.6, 6.509803921568627)","(4.4, 6.2, 6.066666666666666)","(7.5, 13.0, 12.727272727272727)","(51.0, 160.0, 105.0)"
08-01-2023 15:49:11.515986,"(12.0, 17.0, 16.076923076923077)","(16.0, 22.0, 20.636363636363637)","(10.0, 11.5, 11.3984375)","(91.0, 120.0, 99.0)","(11.0, 18.0, 15.55)","(12.0, 18.0, 17.464285714285715)","(31.0, 75.0, 62.5)","(4.2, 4.2, 4.059375)","(4.8, 6.6, 6.509803921568627)","(4.4, 6.2, 6.066666666666666)","(7.5, 13.0, 12.727272727272727)","(51.0, 160.0, 125.0)"
08-01-2023 15:49:12.782315,"(12.0, 17.0, 16.035714285714285)","(16.0, 22.0, 20.636363636363637)","(10.0, 11.5, 11.3984375)","(91.0, 120.0, 99.0)","(11.0, 18.0, 15.55)","(12.0, 18.0, 17.464285714285715)","(31.0, 75.0, 62.5)","(4.2, 4.2, 4.059375)","(4.8, 6.6, 6.509803921568627)","(4.4, 6.2, 6.066666666666666)","(7.5, 13.0, 12.5)","(51.0, 150.0, 125.0)"
08-01-2023 15:49:14.041358,"(12.0, 17.0, 16.035714285714285)","(16.0, 22.0, 20.636363636363637)","(10.0, 11.5, 11.364285714285714)","(91.0, 120.0, 99.0)","(11.0, 18.0, 15.55)","(12.0, 18.0, 17.464285714285715)","(31.0, 75.0, 62.5)","(4.2, 4.2, 4.2299999999999995)","(4.8, 6.6, 6.509803921568627)","(4.4, 6.2, 6.066666666666666)","(7.5, 13.0, 12.5)","(51.0, 150.0, 118.33333333333334)"
08-01-2023 15:49:15.332263,"(12.0, 17.0, 16.035714285714285)","(16.0, 22.0, 20.5)","(10.0, 11.5, 11.364285714285714)","(91.0, 120.0, 99.0)","(11.0, 18.0, 15.55)","(12.0, 18.0, 17.464285714285715)","(31.0, 75.0, 62.5)","(4.2, 4.3, 4.2299999999999995)","(4.8, 6.6, 6.509803921568627)","(4.4, 6.2, 6.066666666666666)","(7.5, 13.0, 12.166666666666666)","(51.0, 150.0, 118.33333333333334)"
08-01-2023 15:49:16.611325,"(12.0, 17.0, 16.035714285714285)","(16.0, 22.0, 20.5)","(10.0, 11.5, 11.364285714285714)","(91.0, 120.0, 99.0)","(11.0, 18.0, 15.55)","(12.0, 18.0, 17.464285714285715)","(31.0, 75.0, 62.5)","(4.2, 4.3, 4.2299999999999995)","(4.8, 6.6, 6.509803921568627)","(4.4, 6.2, 6.066666666666666)","(7.5, 12.5, 12.1)","(51.0, 150.0, 118.33333333333334)"
08-01-2023 15:49:17.828751,"(12.0, 17.0, 16.035714285714285)","(16.0, 22.0, 20.5)","(10.0, 11.5, 11.364285714285714)","(91.0, 120.0, 99.0)","(11.0, 18.0, 15.55)","(12.0, 18.0, 17.464285714285715)","(31.0, 75.0, 62.5)","(4.2, 4.3, 4.2299999999999995)","(4.8, 6.6, 6.509803921568627)","(4.4, 6.2, 6.066666666666666)","(7.5, 12.5, 12.1)","(51.0, 150.0, 118.33333333333334)"
08-01-2023 15:49:19.117493,"(12.0, 17.0, 16.035714285714285)","(16.0, 22.0, 20.5)","(10.0, 11.5, 11.364285714285714)","(91.0, 120.0, 99.0)","(11.0, 18.0, 15.55)","(12.0, 18.0, 17.464285714285715)","(31.0, 75.0, 62.5)","(4.2, 4.3, 4.2299999999999995)","(4.8, 6.6, 6.509803921568627)","(4.4, 6.2, 6.066666666666666)","(7.5, 12.5, 12.666666666666666)","(51.0, 150.0, 118.33333333333334)"
08-01-2023 15:49:20.434195,"(12.0, 17.0, 16.035714285714285)","(16.0, 22.0, 20.5)","(10.0, 11.5, 11.364285714285714)","(91.0, 120.0, 99.0)","(11.0, 18.0, 15.55)","(12.0, 18.0, 17.464285714285715)","(31.0, 75.0, 62.5)","(4.2, 4.3, 4.2299999999999995)","(4.8, 6.6, 6.509803921568627)","(4.4, 6.2, 6.066666666666666)","(7.5, 13.5, 12.666666666666666)","(51.0, 150.0, 118.33333333333334)"
08-01-2023 15:49:21.715440,"(12.0, 17.0, 16.035714285714285)","(16.0, 22.0, 21.36842105263158)","(10.0, 11.5, 11.356060606060606)","(91.0, 120.0, 99.0)","(11.0, 18.0, 14.9375)","(12.0, 18.0, 17.464285714285715)","(31.0, 75.0, 57.0)","(4.2, 4.3, 4.2299999999999995)","(4.8, 6.6, 6.509803921568627)","(4.4, 6.2, 6.066666666666666)","(7.5, 13.5, 12.875)","(51.0, 150.0, 118.33333333333334)"
08-01-2023 15:49:22.995214,"(12.0, 17.0, 16.035714285714285)","(16.0, 22.0, 21.210526315789473)","(10.0, 11.5, 11.356060606060606)","(91.0, 120.0, 108.33333333333333)","(11.0, 18.0, 15.958333333333334)","(12.0, 18.0, 17.464285714285715)","(31.0, 75.0, 57.0)","(4.2, 4.3, 4.244)","(4.8, 6.6, 6.517857142857142)","(4.4, 6.2, 6.066666666666666)","(7.5, 13.0, 12.875)","(51.0, 150.0, 111.66666666666666)"
08-01-2023 15:49:24.307142,"(12.0, 17.0, 16.035714285714285)","(16.0, 22.0, 21.210526315789473)","(10.0, 11.5, 11.356060606060606)","(91.0, 120.0, 115.0)","(11.0, 18.0, 16.366666666666667)","(12.0, 18.0, 17.464285714285715)","(31.0, 75.0, 57.0)","(4.2, 4.3, 4.244)","(4.8, 6.6, 6.517857142857142)","(4.4, 6.2, 6.066666666666666)","(7.5, 13.0, 12.071428571428571)","(51.0, 140.0, 106.57142857142857)"
08-01-2023 15:49:25.641083,"(12.0, 17.0, 16.035714285714285)","(16.0, 22.0, 21.210526315789473)","(10.0, 11.5, 11.356060606060606)","(91.0, 130.0, 115.0)","(11.0, 18.0, 16.366666666666667)","(12.0, 18.0, 17.464285714285715)","(31.0, 75.0, 57.0)","(4.2, 4.3, 4.244)","(4.8, 6.6, 6.517857142857142)","(4.4, 6.2, 6.066666666666666)","(7.5, 12.5, 11.76923076923077)","(51.0, 130.0, 115.0909090909091)"
08-01-2023 15:49:26.989171,"(12.0, 17.0, 16.035714285714285)","(16.0, 22.0, 20.125)","(10.0, 11.5, 11.6)","(91.0, 130.0, 164.28571428571428)","(11.0, 18.0, 15.666666666666666)","(12.0, 18.0, 17.464285714285715)","(31.0, 75.0, 62.5)","(4.2, 4.3, 4.257142857142857)","(4.8, 6.6, 6.517857142857142)","(4.4, 6.2, 6.066666666666666)","(7.5, 12.0, 11.333333333333334)","(51.0, 130.0, 105.0)"
08-01-2023 15:49:28.266862,"(12.0, 17.0, 16.035714285714285)","(16.0, 22.0, 20.5)","(10.0, 12.0, 11.6)","(91.0, 200.0, 164.28571428571428)","(11.0, 18.0, 15.666666666666666)","(12.0, 18.0, 17.464285714285715)","(31.0, 75.0, 62.5)","(4.2, 4.4, 4.257142857142857)","(4.8, 6.6, 6.517857142857142)","(4.4, 6.2, 6.066666666666666)","(7.5, 11.5, 11.333333333333334)","(51.0, 130.0, 105.0)"
08-01-2023 15:49:29.653480,"(12.0, 17.0, 16.035714285714285)","(16.0, 22.0, 20.5)","(10.0, 12.0, 11.6)","(91.0, 200.0, 164.28571428571428)","(11.0, 18.0, 15.666666666666666)","(12.0, 18.0, 17.464285714285715)","(31.0, 75.0, 62.5)","(4.2, 4.4, 4.334782608695653)","(4.8, 6.6, 6.517857142857142)","(4.4, 6.2, 6.066666666666666)","(7.5, 11.5, 11.333333333333334)","(51.0, 130.0, 105.0)"
08-01-2023 15:49:31.056186,"(12.0, 17.0, 16.035714285714285)","(16.0, 22.0, 20.5)","(10.0, 12.0, 11.6)","(91.0, 200.0, 164.28571428571428)","(11.0, 18.0, 15.666666666666666)","(12.0, 18.0, 17.464285714285715)","(31.0, 75.0, 62.5)","(4.2, 4.4, 4.311764705882353)","(4.8, 6.6, 6.517857142857142)","(4.4, 6.2, 6.066666666666666)","(7.5, 11.5, 11.25)","(51.0, 130.0, 105.0)"
08-01-2023 15:49:32.397671,"(12.0, 17.0, 16.035714285714285)","(16.0, 22.0, 20.5)","(10.0, 12.0, 11.533333333333333)","(91.0, 200.0, 164.28571428571428)","(11.0, 18.0, 15.772727272727273)","(12.0, 18.0, 17.464285714285715)","(31.0, 75.0, 61.5)","(4.2, 4.4, 4.311764705882353)","(4.8, 6.6, 6.517857142857142)","(4.4, 6.2, 6.066666666666666)","(7.5, 11.5, 11.25)","(51.0, 130.0, 105.0)"
08-01-2023 15:49:33.777780,"(12.0, 17.0, 16.035714285714285)","(16.0, 22.0, 20.5)","(10.0, 12.0, 11.533333333333333)","(91.0, 200.0, 164.28571428571428)","(11.0, 18.0, 15.772727272727273)","(12.0, 18.0, 17.464285714285715)","(31.0, 75.0, 61.5)","(4.2, 4.4, 4.311764705882353)","(4.8, 6.6, 6.517857142857142)","(4.4, 6.2, 6.066666666666666)","(7.5, 11.5, 11.625)","(51.0, 130.0, 105.0)"
08-01-2023 15:49:35.176134,"(12.0, 17.0, 16.035714285714285)","(16.0, 22.0, 20.5)","(10.0, 12.0, 11.533333333333333)","(91.0, 200.0, 164.28571428571428)","(11.0, 18.0, 15.772727272727273)","(12.0, 18.0, 17.464285714285715)","(31.0, 75.0, 61.5)","(4.2, 4.4, 4.311764705882353)","(4.8, 6.6, 6.517857142857142)","(4.4, 6.2, 6.066666666666666)","(7.5, 12.0, 11.625)","(51.0, 130.0, 105.0)"
08-01-2023 15:49:36.517428,"(12.0, 17.0, 16.035714285714285)","(16.0, 22.0, 20.5)","(10.0, 12.0, 11.214285714285714)","(91.0, 200.0, 164.28571428571428)","(11.0, 18.0, 15.958333333333334)","(12.0, 18.0, 17.464285714285715)","(31.0, 75.0, 61.5)","(4.2, 4.4, 4.313793103448276)","(4.8, 6.6, 6.517857142857142)","(4.4, 6.2, 6.066666666666666)","(7.5, 12.0, 11.625)","(51.0, 130.0, 105.0)"
08-01-2023 15:49:37.844812,"(12.0, 17.0, 16.035714285714285)","(16.0, 22.0, 20.5)","(10.0, 11.5, 11.201492537313433)","(91.0, 200.0, 172.22222222222223)","(11.0, 18.0, 16.25)","(12.0, 18.0, 17.464285714285715)","(31.0, 75.0, 61.5)","(4.2, 4.4, 4.313793103448276)","(4.8, 6.6, 6.517857142857142)","(4.4, 6.2, 6.066666666666666)","(7.5, 12.0, 11.625)","(51.0, 130.0, 105.0)"
08-01-2023 15:49:39.149867,"(12.0, 17.0, 16.035714285714285)","(16.0, 22.0, 21.36842105263158)","(10.0, 11.5, 11.201492537313433)","(91.0, 200.0, 172.22222222222223)","(11.0, 18.0, 16.25)","(12.0, 18.0, 17.464285714285715)","(31.0, 75.0, 69.2)","(4.2, 4.4, 4.313793103448276)","(4.8, 6.6, 6.517857142857142)","(4.4, 6.2, 6.066666666666666)","(7.5, 12.0, 11.25)","(51.0, 130.0, 105.0)"
08-01-2023 15:49:40.475832,"(12.0, 17.0, 16.035714285714285)","(16.0, 22.0, 21.210526315789473)","(10.0, 11.5, 11.201492537313433)","(91.0, 200.0, 172.22222222222223)","(11.0, 18.0, 16.25)","(12.0, 18.0, 17.464285714285715)","(31.0, 75.0, 69.2)","(4.2, 4.4, 4.313793103448276)","(4.8, 6.6, 6.517857142857142)","(4.4, 6.2, 6.066666666666666)","(7.5, 11.5, 11.25)","(51.0, 130.0, 105.0)"
08-01-2023 15:49:41.858152,"(12.0, 17.0, 16.035714285714285)","(16.0, 22.0, 21.210526315789473)","(10.0, 11.5, 11.201492537313433)","(91.0, 200.0, 172.22222222222223)","(11.0, 18.0, 16.25)","(12.0, 18.0, 17.464285714285715)","(31.0, 75.0, 69.2)","(4.2, 4.4, 4.313793103448276)","(4.8, 6.6, 6.517857142857142)","(4.4, 6.2, 6.066666666666666)","(7.5, 11.5, 11.25)","(51.0, 130.0, 105.0)"
08-01-2023 15:49:43.193783,"(12.0, 17.0, 16.035714285714285)","(16.0, 22.0, 21.210526315789473)","(10.0, 11.5, 11.201492537313433)","(91.0, 200.0, 172.22222222222223)","(11.0, 18.0, 16.25)","(12.0, 18.0, 17.464285714285715)","(31.0, 75.0, 61.5)","(4.2, 4.4, 4.313793103448276)","(4.8, 6.6, 6.517857142857142)","(4.4, 6.2, 6.066666666666666)","(7.5, 11.5, 11.25)","(51.0, 130.0, 105.0)"
08-01-2023 15:49:44.475099,"(12.0, 17.0, 16.035714285714285)","(16.0, 22.0, 20.5)","(10.0, 11.5, 11.201492537313433)","(91.0, 200.0, 172.22222222222223)","(11.0, 18.0, 16.25)","(12.0, 18.0, 17.464285714285715)","(31.0, 75.0, 61.5)","(4.2, 4.4, 4.313793103448276)","(4.8, 6.6, 6.517857142857142)","(4.4, 6.2, 6.066666666666666)","(7.5, 11.5, 11.625)","(51.0, 130.0, 105.0)"
08-01-2023 15:49:45.882964,"(12.0, 17.0, 16.035714285714285)","(16.0, 22.0, 20.5)","(10.0, 11.5, 11.201492537313433)","(91.0, 200.0, 172.22222222222223)","(11.0, 18.0, 16.25)","(12.0, 18.0, 17.464285714285715)","(31.0, 75.0, 61.5)","(4.2, 4.4, 4.313793103448276)","(4.8, 6.6, 6.517857142857142)","(4.4, 6.2, 6.066666666666666)","(7.5, 12.0, 11.625)","(51.0, 130.0, 105.0)"
08-01-2023 15:49:47.286542,"(12.0, 17.0, 16.035714285714285)","(16.0, 22.0, 20.5)","(10.0, 11.5, 11.201492537313433)","(91.0, 200.0, 172.22222222222223)","(11.0, 18.0, 16.25)","(12.0, 18.0, 17.333333333333332)","(31.0, 75.0, 61.5)","(4.2, 4.4, 4.313793103448276)","(4.8, 6.6, 6.513207547169811)","(4.4, 6.2, 6.022222222222222)","(7.5, 12.0, 11.625)","(51.0, 130.0, 105.0)"
08-01-2023 15:49:48.699370,"(12.0, 17.0, 16.035714285714285)","(16.0, 24.0, 21.333333333333332)","(10.0, 11.5, 11.201492537313433)","(91.0, 200.0, 172.22222222222223)","(11.0, 18.0, 16.25)","(12.0, 18.0, 17.333333333333332)","(31.0, 75.0, 61.5)","(4.2, 4.4, 4.313793103448276)","(4.8, 6.6, 6.513207547169811)","(4.4, 6.2, 6.022222222222222)","(7.5, 12.0, 11.625)","(51.0, 130.0, 105.0)"
08-01-2023 15:49:50.110000,"(12.0, 17.0, 16.035714285714285)","(16.0, 26.0, 23.725)","(10.0, 11.5, 10.617647058823529)","(91.0, 200.0, 172.22222222222223)","(11.0, 18.0, 16.25)","(12.0, 18.0, 17.25)","(31.0, 75.0, 69.2)","(4.2, 4.4, 4.313793103448276)","(4.8, 6.6, 6.517857142857142)","(4.4, 6.2, 6.022222222222222)","(7.5, 12.0, 11.625)","(51.0, 130.0, 105.0)"
