,Marrying,Banjo Black,Pretty Reef,Our Ruby,Tingle,Disorder,Prince Of Melton,Ramstein Bale
04-01-2023 15:32:54.097205,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:32:55.320326,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:32:56.464405,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:32:57.657032,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:32:58.810463,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:32:59.971630,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:33:01.129577,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:33:02.397230,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:33:03.602628,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:33:04.807169,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:33:06.046318,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:33:07.239268,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:33:08.366753,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:33:09.715525,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:33:11.423878,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:33:12.538573,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:33:13.719032,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:33:14.875317,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:33:16.033837,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:33:17.210102,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:33:18.722789,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:33:19.979216,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:33:21.202746,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:33:22.548619,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:33:23.961183,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:33:25.278991,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:33:27.022169,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:33:28.585861,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:33:29.981567,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:33:31.318499,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:33:32.630088,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:33:34.095803,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:33:35.668904,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:33:37.000879,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:33:38.255598,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:33:39.418052,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:33:41.197305,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:33:42.443067,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:33:43.747171,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:33:45.255294,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:33:46.721958,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:33:48.239522,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:33:49.658913,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:33:51.290729,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:33:52.575789,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:33:54.043275,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:33:55.361151,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:33:56.667858,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:33:57.932561,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:33:59.145135,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:34:00.457562,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:34:01.780440,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:34:02.969844,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:34:04.219957,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:34:05.487499,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:34:06.701067,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:34:07.916587,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:34:09.158553,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:34:10.380886,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:34:11.578281,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:34:12.859317,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:34:14.164893,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:34:15.424982,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:34:16.568975,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:34:17.737439,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:34:19.241868,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:34:20.691523,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:34:21.780659,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:34:22.872261,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:34:24.058769,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:34:25.339535,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:34:26.460215,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:34:27.519680,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:34:28.672731,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:34:30.012689,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:34:31.402637,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:34:32.778057,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:34:34.046987,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:34:35.260350,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:34:36.386310,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:34:37.720823,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:34:38.901927,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:34:40.102724,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:34:41.685150,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:34:42.915299,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:34:44.166553,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:34:45.449926,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
04-01-2023 15:34:46.610894,"(21.0, 100.0, 61.5)","(21.0, 100.0, 60.5)","(2.9, 4.7, 3.10625)","(7.0, 12.5, 11.7125)","(3.1, 5.4, 3.2880000000000003)","(21.0, 100.0, 61.5)","(13.0, 32.0, 30.05)","(3.2, 5.4, 3.5685185185185184)"
