,Capital Reign,Miss Fox,Not Another Reiby,Goofy Mick,Zains Girl,Command Approved,Suprina,Esteemed Lady,Vegas Raider,Boomsong
11-01-2023 15:57:21.812234,"(7.0, 8.6, 8.155395683453238)","(12.0, 15.5, 14.75)","(10.0, 20.0, 17.375)","(8.0, 12.0, 11.21875)","(7.0, 9.2, 8.933333333333334)","(3.5, 4.1, 4.035975609756098)","(9.0, 11.0, 9.958024691358025)","(31.0, 48.0, 37.333333333333336)","(9.0, 16.5, 16.007142857142856)","(8.5, 10.5, 10.378260869565217)"
11-01-2023 15:57:23.108102,"(7.0, 8.6, 8.155395683453238)","(12.0, 15.5, 14.375)","(10.0, 20.0, 17.375)","(8.0, 12.0, 11.21875)","(7.0, 9.2, 8.933333333333334)","(3.5, 4.1, 4.034375)","(9.0, 11.0, 9.958024691358025)","(31.0, 48.0, 37.333333333333336)","(9.0, 16.5, 15.542857142857143)","(8.5, 10.5, 10.378260869565217)"
11-01-2023 15:57:24.418815,"(7.0, 8.6, 8.155395683453238)","(12.0, 15.0, 14.375)","(10.0, 20.0, 17.375)","(8.0, 12.0, 10.8)","(7.0, 9.2, 8.866666666666665)","(3.5, 4.1, 4.034375)","(9.0, 11.0, 9.958024691358025)","(31.0, 48.0, 37.333333333333336)","(9.0, 16.0, 14.889655172413793)","(8.5, 10.5, 10.378260869565217)"
11-01-2023 15:57:25.828269,"(7.0, 8.6, 8.155395683453238)","(12.0, 15.0, 14.375)","(10.0, 20.0, 17.375)","(8.0, 11.0, 10.706896551724139)","(7.0, 9.2, 8.866666666666665)","(3.5, 4.1, 4.034375)","(9.0, 11.0, 9.958024691358025)","(31.0, 48.0, 37.333333333333336)","(9.0, 15.5, 13.3625)","(8.5, 10.5, 10.378260869565217)"
11-01-2023 15:57:27.438011,"(7.0, 8.6, 8.155395683453238)","(12.0, 15.0, 14.375)","(10.0, 20.0, 17.375)","(8.0, 12.0, 10.706896551724139)","(7.0, 9.2, 8.866666666666665)","(3.5, 4.1, 4.034375)","(9.0, 11.0, 9.958024691358025)","(31.0, 48.0, 37.333333333333336)","(9.0, 15.5, 13.3625)","(8.5, 10.5, 10.378260869565217)"
11-01-2023 15:57:28.849729,"(7.0, 8.6, 8.155395683453238)","(12.0, 15.0, 14.375)","(10.0, 20.0, 17.375)","(8.0, 12.0, 10.706896551724139)","(7.0, 9.2, 8.866666666666665)","(3.5, 4.1, 4.034375)","(9.0, 11.0, 9.958024691358025)","(31.0, 48.0, 37.333333333333336)","(9.0, 15.5, 13.3625)","(8.5, 10.5, 10.378260869565217)"
11-01-2023 15:57:30.161178,"(7.0, 8.6, 8.155395683453238)","(12.0, 15.0, 14.375)","(10.0, 20.0, 17.375)","(8.0, 12.0, 10.706896551724139)","(7.0, 9.2, 8.866666666666665)","(3.5, 4.1, 4.034375)","(9.0, 11.0, 9.958024691358025)","(31.0, 48.0, 37.333333333333336)","(9.0, 15.5, 13.666666666666668)","(8.5, 10.5, 10.378260869565217)"
11-01-2023 15:57:31.409437,"(7.0, 8.6, 8.155395683453238)","(12.0, 15.0, 14.375)","(10.0, 20.0, 17.375)","(8.0, 12.0, 10.706896551724139)","(7.0, 9.2, 8.866666666666665)","(3.5, 4.1, 4.034375)","(9.0, 11.0, 9.958024691358025)","(31.0, 48.0, 37.333333333333336)","(9.0, 15.5, 13.666666666666668)","(8.5, 10.5, 10.378260869565217)"
11-01-2023 15:57:32.645935,"(7.0, 8.6, 8.155395683453238)","(12.0, 15.0, 14.375)","(10.0, 20.0, 17.375)","(8.0, 12.0, 10.706896551724139)","(7.0, 9.2, 8.866666666666665)","(3.5, 4.1, 4.034375)","(9.0, 11.0, 9.958024691358025)","(31.0, 48.0, 36.666666666666664)","(9.0, 15.5, 14.865384615384615)","(8.5, 10.5, 10.378260869565217)"
11-01-2023 15:57:33.838260,"(7.0, 8.6, 8.155395683453238)","(12.0, 15.0, 14.375)","(10.0, 20.0, 17.375)","(8.0, 12.0, 10.706896551724139)","(7.0, 9.2, 8.866666666666665)","(3.5, 4.1, 4.034375)","(9.0, 11.0, 9.958024691358025)","(31.0, 46.0, 36.666666666666664)","(9.0, 15.5, 14.865384615384615)","(8.5, 10.5, 10.378260869565217)"
11-01-2023 15:57:35.118115,"(7.0, 8.6, 8.155395683453238)","(12.0, 15.0, 12.95)","(10.0, 20.0, 17.375)","(8.0, 12.0, 11.568965517241379)","(7.0, 9.2, 9.05)","(3.5, 4.1, 4.034375)","(9.0, 11.0, 9.958024691358025)","(31.0, 46.0, 36.0)","(9.0, 15.5, 14.865384615384615)","(8.5, 10.5, 10.772727272727273)"
11-01-2023 15:57:36.319641,"(7.0, 8.6, 8.155395683453238)","(12.0, 14.5, 12.95)","(10.0, 20.0, 17.375)","(8.0, 12.0, 11.568965517241379)","(7.0, 9.2, 9.05)","(3.5, 4.1, 4.034375)","(9.0, 11.0, 9.958024691358025)","(31.0, 40.0, 36.0)","(9.0, 15.5, 14.865384615384615)","(8.5, 11.0, 11.115384615384615)"
11-01-2023 15:57:37.649895,"(7.0, 8.6, 8.155395683453238)","(12.0, 14.5, 12.95)","(10.0, 20.0, 17.375)","(8.0, 12.0, 11.568965517241379)","(7.0, 9.4, 8.846153846153847)","(3.5, 4.1, 4.034375)","(9.0, 11.0, 9.958024691358025)","(31.0, 40.0, 36.0)","(9.0, 15.5, 14.865384615384615)","(8.5, 11.5, 11.115384615384615)"
11-01-2023 15:57:39.015548,"(7.0, 8.6, 8.155395683453238)","(12.0, 14.5, 12.95)","(10.0, 20.0, 17.375)","(8.0, 12.0, 11.568965517241379)","(7.0, 9.4, 8.846153846153847)","(3.5, 4.1, 4.034375)","(9.0, 11.0, 9.958024691358025)","(31.0, 40.0, 36.0)","(9.0, 15.5, 14.865384615384615)","(8.5, 11.5, 11.159090909090908)"
11-01-2023 15:57:40.361451,"(7.0, 8.6, 8.155395683453238)","(12.0, 14.5, 12.851063829787234)","(10.0, 20.0, 17.375)","(8.0, 12.0, 11.568965517241379)","(7.0, 9.4, 8.846153846153847)","(3.5, 4.1, 4.034375)","(9.0, 11.0, 9.958024691358025)","(31.0, 40.0, 36.0)","(9.0, 15.5, 14.865384615384615)","(8.5, 11.5, 10.875)"
11-01-2023 15:57:41.643004,"(7.0, 8.6, 8.155395683453238)","(12.0, 14.5, 12.851063829787234)","(10.0, 20.0, 17.375)","(8.5, 12.0, 11.568965517241379)","(7.0, 9.4, 8.846153846153847)","(3.5, 4.1, 4.034375)","(9.0, 11.0, 9.958024691358025)","(31.0, 40.0, 36.0)","(8.5, 15.5, 14.865384615384615)","(8.5, 11.5, 10.875)"
11-01-2023 15:57:43.097751,"(7.0, 8.6, 8.155395683453238)","(12.0, 14.5, 13.391304347826086)","(10.0, 20.0, 17.375)","(8.5, 12.0, 11.568965517241379)","(7.0, 9.4, 8.846153846153847)","(3.5, 4.1, 4.034375)","(9.0, 11.0, 9.958024691358025)","(31.0, 40.0, 36.0)","(8.5, 15.5, 14.865384615384615)","(8.5, 11.5, 10.875)"
11-01-2023 15:57:44.472616,"(7.0, 8.6, 8.155395683453238)","(12.0, 14.0, 13.391304347826086)","(10.0, 20.0, 17.375)","(8.5, 12.0, 11.568965517241379)","(7.0, 9.4, 8.846153846153847)","(3.5, 4.1, 4.034375)","(9.0, 11.0, 9.958024691358025)","(31.0, 40.0, 36.0)","(8.5, 15.5, 14.865384615384615)","(8.5, 11.5, 10.785714285714286)"
11-01-2023 15:57:45.870821,"(7.0, 8.6, 8.155395683453238)","(12.0, 14.0, 13.391304347826086)","(10.0, 20.0, 17.375)","(8.5, 12.0, 11.568965517241379)","(7.0, 9.4, 8.846153846153847)","(3.5, 4.1, 4.034375)","(9.0, 11.0, 9.958024691358025)","(31.0, 40.0, 36.0)","(8.5, 15.5, 14.865384615384615)","(8.5, 11.5, 10.785714285714286)"
11-01-2023 15:57:47.199613,"(7.0, 8.6, 8.155395683453238)","(12.0, 14.0, 13.391304347826086)","(10.0, 20.0, 17.375)","(8.5, 12.0, 11.568965517241379)","(7.0, 9.4, 8.846153846153847)","(3.5, 4.1, 4.034375)","(9.0, 11.0, 9.958024691358025)","(31.0, 40.0, 36.0)","(8.5, 15.5, 14.865384615384615)","(8.5, 11.5, 10.785714285714286)"
11-01-2023 15:57:48.543743,"(7.0, 8.6, 8.155395683453238)","(12.0, 14.0, 13.391304347826086)","(10.0, 20.0, 17.375)","(8.5, 12.0, 11.568965517241379)","(7.0, 9.4, 8.878260869565217)","(3.5, 4.1, 4.034375)","(9.0, 11.0, 9.958024691358025)","(31.0, 40.0, 36.0)","(8.5, 15.5, 14.865384615384615)","(8.5, 11.5, 10.785714285714286)"
11-01-2023 15:57:49.851956,"(7.0, 8.6, 8.155395683453238)","(12.0, 14.0, 12.761904761904763)","(10.0, 20.0, 12.65)","(8.5, 12.0, 11.568965517241379)","(7.0, 9.4, 8.942857142857143)","(3.5, 4.1, 4.034375)","(9.0, 11.0, 9.958024691358025)","(31.0, 40.0, 36.0)","(8.5, 15.5, 13.625)","(8.5, 11.5, 11.045454545454545)"
11-01-2023 15:57:51.167573,"(7.0, 8.6, 8.155395683453238)","(12.0, 13.0, 13.391304347826086)","(10.0, 15.5, 16.333333333333332)","(8.5, 12.0, 11.568965517241379)","(7.0, 9.4, 8.854545454545455)","(3.5, 4.1, 4.0015625)","(9.0, 11.0, 10.018604651162791)","(31.0, 40.0, 37.333333333333336)","(8.5, 15.5, 13.666666666666666)","(8.5, 11.5, 11.166666666666666)"
11-01-2023 15:57:52.404586,"(7.0, 8.6, 8.253781512605041)","(12.0, 14.0, 12.95)","(10.0, 19.5, 16.5)","(8.5, 12.0, 11.568965517241379)","(7.0, 9.4, 8.854545454545455)","(3.5, 4.1, 4.034375)","(9.0, 11.0, 10.149193548387096)","(31.0, 40.0, 37.333333333333336)","(8.5, 15.0, 13.666666666666666)","(8.5, 11.5, 11.166666666666666)"
11-01-2023 15:57:53.614692,"(7.0, 8.6, 8.253781512605041)","(12.0, 14.0, 12.95)","(10.0, 19.5, 16.5)","(8.5, 12.0, 11.568965517241379)","(7.0, 9.4, 8.854545454545455)","(3.5, 4.1, 4.034375)","(9.0, 11.0, 10.149193548387096)","(31.0, 40.0, 37.333333333333336)","(8.5, 15.0, 13.666666666666666)","(8.5, 11.5, 11.166666666666666)"
11-01-2023 15:57:54.850353,"(7.0, 8.6, 8.218518518518518)","(12.0, 14.0, 12.95)","(10.0, 19.5, 16.5)","(8.5, 12.0, 11.568965517241379)","(7.0, 9.4, 8.854545454545455)","(3.5, 4.1, 4.034375)","(9.0, 11.0, 10.149193548387096)","(31.0, 40.0, 37.333333333333336)","(8.5, 15.0, 13.666666666666666)","(8.5, 11.5, 11.166666666666666)"
11-01-2023 15:57:56.134897,"(7.0, 8.6, 8.218518518518518)","(12.0, 13.0, 12.6875)","(10.0, 19.5, 16.5)","(8.5, 12.0, 11.568965517241379)","(7.0, 9.4, 8.854545454545455)","(3.5, 4.1, 4.034375)","(9.0, 11.0, 10.149193548387096)","(31.0, 40.0, 37.333333333333336)","(8.5, 15.0, 13.666666666666666)","(8.5, 11.5, 11.166666666666666)"
11-01-2023 15:57:57.451642,"(7.0, 8.6, 8.218518518518518)","(12.0, 13.0, 12.6875)","(10.0, 19.5, 16.1)","(8.5, 12.0, 11.568965517241379)","(7.0, 9.4, 8.854545454545455)","(3.5, 4.1, 4.034375)","(9.0, 11.0, 10.149193548387096)","(31.0, 40.0, 37.333333333333336)","(8.5, 15.0, 13.666666666666666)","(8.5, 11.5, 11.166666666666666)"
11-01-2023 15:57:58.781325,"(7.0, 8.6, 8.218518518518518)","(12.0, 13.0, 12.6875)","(10.0, 19.5, 16.833333333333332)","(8.5, 12.0, 11.568965517241379)","(7.0, 9.4, 8.854545454545455)","(3.5, 4.1, 4.034375)","(9.0, 11.0, 10.149193548387096)","(31.0, 40.0, 37.333333333333336)","(8.5, 15.0, 13.666666666666666)","(8.5, 11.5, 11.166666666666666)"
11-01-2023 15:58:00.080629,"(7.0, 8.6, 8.218518518518518)","(12.0, 13.0, 12.544117647058824)","(10.0, 19.5, 16.5)","(8.5, 12.0, 11.568965517241379)","(7.0, 9.4, 8.854545454545455)","(3.5, 4.1, 4.034375)","(9.0, 11.0, 10.149193548387096)","(31.0, 40.0, 37.333333333333336)","(8.5, 15.0, 13.666666666666666)","(8.5, 11.5, 11.166666666666666)"
11-01-2023 15:58:01.478773,"(7.0, 8.6, 8.214953271028037)","(12.0, 14.5, 13.854166666666666)","(10.0, 19.5, 16.1)","(8.5, 12.0, 11.568965517241379)","(7.0, 9.4, 8.854545454545455)","(3.5, 4.1, 4.034375)","(9.0, 11.0, 10.149193548387096)","(31.0, 40.0, 37.333333333333336)","(8.5, 15.0, 13.666666666666666)","(8.5, 11.5, 11.166666666666666)"
11-01-2023 15:58:02.832625,"(7.0, 8.6, 8.214953271028037)","(12.0, 14.5, 13.854166666666666)","(10.0, 19.5, 16.5)","(8.5, 12.0, 11.568965517241379)","(7.0, 9.4, 8.854545454545455)","(3.5, 4.1, 4.034375)","(9.0, 11.0, 10.149193548387096)","(31.0, 40.0, 37.333333333333336)","(8.5, 15.0, 13.666666666666666)","(8.5, 11.5, 11.166666666666666)"
11-01-2023 15:58:04.224400,"(7.0, 8.6, 8.214953271028037)","(12.0, 14.5, 13.854166666666666)","(10.0, 19.5, 16.5)","(8.5, 12.0, 11.568965517241379)","(7.0, 9.4, 8.854545454545455)","(3.5, 4.1, 4.034375)","(9.0, 11.0, 10.149193548387096)","(31.0, 40.0, 37.333333333333336)","(8.5, 15.0, 13.666666666666666)","(8.5, 11.5, 11.166666666666666)"
11-01-2023 15:58:05.469702,"(7.0, 8.6, 8.214953271028037)","(12.0, 14.5, 13.854166666666666)","(10.0, 19.5, 16.5)","(8.5, 12.0, 11.568965517241379)","(7.0, 9.4, 8.854545454545455)","(3.5, 4.1, 4.034375)","(9.0, 11.0, 10.149193548387096)","(31.0, 40.0, 37.333333333333336)","(8.5, 15.0, 13.666666666666666)","(8.5, 11.5, 11.166666666666666)"
11-01-2023 15:58:06.763372,"(7.0, 8.6, 8.214953271028037)","(12.0, 14.5, 13.854166666666666)","(10.0, 19.5, 15.75)","(8.5, 12.0, 11.568965517241379)","(7.0, 9.4, 8.854545454545455)","(3.5, 4.1, 4.034375)","(9.0, 11.0, 10.149193548387096)","(31.0, 40.0, 37.333333333333336)","(8.5, 15.0, 13.666666666666666)","(8.5, 11.5, 11.166666666666666)"
11-01-2023 15:58:08.070082,"(7.0, 8.6, 8.214953271028037)","(12.0, 14.5, 13.854166666666666)","(10.0, 19.5, 15.75)","(8.5, 12.0, 11.568965517241379)","(7.0, 9.4, 8.854545454545455)","(3.5, 4.1, 4.034375)","(9.0, 11.0, 10.149193548387096)","(31.0, 40.0, 37.333333333333336)","(8.5, 15.0, 13.666666666666666)","(8.5, 11.5, 11.166666666666666)"
11-01-2023 15:58:09.402280,"(7.0, 8.6, 8.214953271028037)","(12.0, 14.5, 13.854166666666666)","(10.0, 19.5, 15.75)","(8.5, 12.0, 11.568965517241379)","(7.0, 9.4, 8.854545454545455)","(3.5, 4.1, 4.034375)","(9.0, 11.0, 10.149193548387096)","(31.0, 40.0, 37.333333333333336)","(8.5, 15.0, 13.666666666666666)","(8.5, 11.5, 11.166666666666666)"
11-01-2023 15:58:10.726934,"(7.0, 8.6, 8.214953271028037)","(12.0, 14.5, 13.854166666666666)","(10.0, 19.5, 15.75)","(8.5, 12.0, 11.568965517241379)","(7.0, 9.4, 8.854545454545455)","(3.5, 4.1, 4.034375)","(9.0, 11.0, 10.149193548387096)","(31.0, 40.0, 37.333333333333336)","(8.5, 15.0, 13.666666666666666)","(8.5, 11.5, 11.166666666666666)"
11-01-2023 15:58:12.009163,"(7.0, 8.6, 8.214953271028037)","(12.0, 14.5, 13.854166666666666)","(10.0, 19.5, 15.75)","(8.5, 12.0, 11.568965517241379)","(7.0, 9.4, 8.854545454545455)","(3.5, 4.1, 4.034375)","(9.0, 11.0, 10.149193548387096)","(31.0, 40.0, 37.333333333333336)","(8.5, 15.0, 13.666666666666666)","(8.5, 11.5, 11.166666666666666)"
11-01-2023 15:58:13.312999,"(7.0, 8.6, 8.214953271028037)","(12.0, 14.5, 13.854166666666666)","(10.0, 19.5, 15.75)","(8.5, 12.0, 11.568965517241379)","(7.0, 9.4, 9.0875)","(3.5, 4.1, 4.034375)","(9.0, 11.0, 10.142276422764228)","(31.0, 40.0, 37.333333333333336)","(8.5, 15.0, 13.666666666666666)","(8.5, 11.5, 11.166666666666666)"
11-01-2023 15:58:14.625737,"(7.0, 8.6, 8.214953271028037)","(12.0, 14.5, 13.854166666666666)","(10.0, 19.5, 15.75)","(8.5, 12.0, 11.568965517241379)","(7.0, 9.4, 9.0875)","(3.5, 4.1, 4.034375)","(9.0, 11.0, 10.142276422764228)","(31.0, 40.0, 37.333333333333336)","(8.5, 15.0, 13.666666666666666)","(8.5, 11.5, 11.166666666666666)"
11-01-2023 15:58:15.947261,"(7.0, 8.6, 8.214953271028037)","(11.0, 14.5, 13.725)","(10.0, 19.5, 15.75)","(8.5, 12.0, 11.568965517241379)","(7.0, 9.4, 9.0875)","(3.5, 4.1, 4.034375)","(9.0, 11.0, 10.142276422764228)","(31.0, 40.0, 37.333333333333336)","(8.5, 15.0, 13.666666666666666)","(8.5, 11.5, 11.166666666666666)"
11-01-2023 15:58:17.384959,"(7.0, 8.6, 8.214953271028037)","(11.0, 14.5, 13.725)","(10.0, 19.5, 15.75)","(8.5, 12.0, 11.568965517241379)","(7.0, 9.4, 9.0875)","(3.5, 4.1, 4.034375)","(9.0, 11.0, 10.142276422764228)","(31.0, 40.0, 37.333333333333336)","(8.5, 15.0, 13.666666666666666)","(8.5, 11.5, 11.166666666666666)"
11-01-2023 15:58:18.741551,"(7.0, 8.6, 8.214953271028037)","(11.0, 14.5, 13.725)","(10.0, 19.5, 15.75)","(8.5, 12.0, 11.568965517241379)","(7.0, 9.4, 9.0875)","(3.5, 4.1, 4.034375)","(9.0, 11.0, 10.142276422764228)","(31.0, 40.0, 37.333333333333336)","(8.5, 15.0, 13.666666666666666)","(8.5, 11.5, 11.166666666666666)"
11-01-2023 15:58:20.046776,"(7.0, 8.6, 8.214953271028037)","(11.0, 14.5, 13.588235294117647)","(10.0, 19.5, 15.75)","(8.5, 12.0, 11.568965517241379)","(7.0, 9.4, 9.0875)","(3.5, 4.1, 4.034375)","(9.0, 11.0, 10.142276422764228)","(31.0, 40.0, 37.333333333333336)","(8.5, 15.0, 13.666666666666666)","(8.5, 11.5, 11.166666666666666)"
11-01-2023 15:58:21.288100,"(7.0, 8.6, 8.214953271028037)","(11.0, 14.0, 13.588235294117647)","(10.0, 19.5, 15.75)","(8.5, 12.0, 11.568965517241379)","(7.0, 9.4, 9.0875)","(3.5, 4.1, 4.034375)","(9.0, 11.0, 10.142276422764228)","(31.0, 40.0, 37.333333333333336)","(8.5, 15.0, 13.666666666666666)","(8.5, 11.5, 11.166666666666666)"
11-01-2023 15:58:22.542209,"(7.0, 8.6, 8.214953271028037)","(11.0, 14.0, 13.588235294117647)","(10.0, 19.5, 15.75)","(8.5, 12.0, 11.568965517241379)","(7.0, 9.4, 9.0875)","(3.5, 4.1, 4.032258064516129)","(9.0, 11.0, 10.142276422764228)","(31.0, 40.0, 37.333333333333336)","(8.5, 15.0, 13.666666666666666)","(8.5, 11.5, 11.166666666666666)"
11-01-2023 15:58:23.819450,"(7.0, 8.6, 8.214953271028037)","(11.0, 14.0, 13.588235294117647)","(10.0, 19.5, 15.75)","(8.5, 12.0, 11.568965517241379)","(7.0, 9.4, 9.0875)","(3.5, 4.1, 4.032258064516129)","(9.0, 11.0, 10.142276422764228)","(26.0, 40.0, 37.333333333333336)","(8.5, 15.0, 13.666666666666666)","(8.5, 11.5, 11.166666666666666)"
11-01-2023 15:58:25.162185,"(7.0, 8.6, 8.214953271028037)","(11.0, 14.0, 13.588235294117647)","(10.0, 19.5, 15.75)","(9.0, 12.0, 11.568965517241379)","(7.0, 9.4, 9.0875)","(3.5, 4.1, 4.032258064516129)","(9.0, 11.0, 10.142276422764228)","(26.0, 40.0, 37.333333333333336)","(8.5, 15.0, 13.666666666666666)","(8.5, 11.5, 11.166666666666666)"
11-01-2023 15:58:26.492431,"(7.0, 8.6, 8.214953271028037)","(11.0, 14.0, 13.588235294117647)","(10.0, 19.5, 15.75)","(9.0, 12.0, 11.568965517241379)","(7.0, 9.4, 9.0875)","(3.5, 4.1, 4.022388059701492)","(9.0, 11.0, 10.142276422764228)","(26.0, 40.0, 37.333333333333336)","(8.5, 15.0, 13.666666666666666)","(8.5, 11.5, 11.166666666666666)"
11-01-2023 15:58:27.870123,"(7.0, 8.6, 8.214953271028037)","(11.0, 14.0, 13.588235294117647)","(10.0, 19.5, 15.75)","(9.0, 12.0, 11.568965517241379)","(7.0, 9.4, 9.0875)","(3.5, 4.1, 3.960714285714286)","(9.0, 11.0, 10.142276422764228)","(26.0, 40.0, 37.333333333333336)","(8.5, 15.0, 13.666666666666666)","(8.5, 11.5, 11.166666666666666)"
11-01-2023 15:58:29.209415,"(7.0, 8.6, 8.214953271028037)","(11.0, 14.0, 13.588235294117647)","(10.0, 19.5, 15.75)","(9.0, 12.0, 11.568965517241379)","(7.0, 9.4, 9.0875)","(3.5, 4.2, 4.016796875)","(9.0, 11.0, 10.142276422764228)","(26.0, 40.0, 37.333333333333336)","(8.5, 15.0, 13.666666666666666)","(8.5, 11.5, 11.166666666666666)"
11-01-2023 15:58:30.522813,"(7.0, 8.6, 8.214953271028037)","(11.0, 14.0, 13.588235294117647)","(10.0, 19.5, 15.75)","(9.0, 12.0, 11.568965517241379)","(7.0, 9.4, 9.0875)","(3.5, 4.2, 4.059313725490196)","(9.0, 11.0, 10.142276422764228)","(26.0, 40.0, 37.333333333333336)","(8.5, 15.0, 13.666666666666666)","(8.5, 11.5, 11.166666666666666)"
11-01-2023 15:58:31.741841,"(7.0, 8.6, 8.214953271028037)","(11.0, 14.0, 13.588235294117647)","(10.0, 19.5, 15.75)","(9.0, 12.0, 11.568965517241379)","(7.0, 9.4, 9.0875)","(3.5, 4.2, 4.025287356321839)","(9.0, 11.0, 10.142276422764228)","(26.0, 40.0, 37.333333333333336)","(8.5, 15.0, 13.666666666666666)","(8.5, 11.5, 11.166666666666666)"
11-01-2023 15:58:33.063673,"(7.0, 8.6, 8.214953271028037)","(11.0, 14.0, 13.588235294117647)","(10.0, 19.5, 15.75)","(9.0, 12.0, 11.568965517241379)","(7.0, 9.4, 9.0875)","(3.5, 4.1, 4.0)","(9.0, 11.0, 10.142276422764228)","(26.0, 40.0, 37.333333333333336)","(8.5, 15.0, 13.666666666666666)","(8.5, 11.5, 11.166666666666666)"
11-01-2023 15:58:34.426521,"(7.0, 8.6, 8.214953271028037)","(11.0, 14.0, 13.588235294117647)","(10.0, 18.0, 16.5)","(9.0, 12.0, 11.568965517241379)","(7.0, 9.4, 9.0875)","(3.5, 4.1, 4.0)","(9.0, 11.0, 10.142276422764228)","(26.0, 40.0, 37.333333333333336)","(8.5, 15.0, 13.666666666666666)","(8.5, 11.5, 11.380952380952381)"
11-01-2023 15:58:35.882810,"(7.0, 8.6, 8.214953271028037)","(11.0, 14.0, 13.588235294117647)","(10.0, 18.0, 16.5)","(9.0, 12.0, 11.568965517241379)","(7.0, 9.4, 9.0875)","(3.5, 4.1, 4.0)","(9.0, 11.0, 10.142276422764228)","(26.0, 40.0, 37.333333333333336)","(8.5, 15.0, 13.666666666666666)","(8.5, 11.5, 11.380952380952381)"
11-01-2023 15:58:37.275611,"(7.0, 8.6, 8.214953271028037)","(11.0, 14.0, 13.588235294117647)","(10.0, 18.0, 15.3)","(9.0, 12.0, 11.568965517241379)","(7.0, 9.4, 9.0875)","(3.5, 4.1, 4.0)","(9.0, 11.0, 10.142276422764228)","(26.0, 40.0, 37.333333333333336)","(8.5, 15.0, 13.666666666666666)","(8.5, 11.5, 11.380952380952381)"
11-01-2023 15:58:38.602583,"(7.0, 8.6, 8.214953271028037)","(11.0, 14.0, 14.565217391304348)","(10.0, 17.5, 14.75)","(9.0, 12.0, 11.568965517241379)","(7.0, 9.4, 9.0875)","(3.5, 4.1, 4.0)","(9.0, 11.0, 10.142276422764228)","(26.0, 40.0, 37.333333333333336)","(8.5, 15.0, 13.666666666666666)","(8.5, 11.5, 11.380952380952381)"
11-01-2023 15:58:39.947851,"(7.0, 8.6, 8.214953271028037)","(11.0, 15.5, 14.565217391304348)","(10.0, 17.5, 14.75)","(9.0, 12.0, 11.568965517241379)","(7.0, 9.4, 9.0875)","(3.5, 4.1, 3.863034188034188)","(9.0, 11.0, 10.142276422764228)","(26.0, 40.0, 37.333333333333336)","(8.5, 15.0, 13.666666666666666)","(8.5, 11.5, 11.380952380952381)"
11-01-2023 15:58:41.340898,"(7.0, 8.6, 8.214953271028037)","(11.0, 15.5, 14.928571428571429)","(10.0, 17.5, 14.75)","(9.0, 12.0, 11.568965517241379)","(7.0, 9.4, 9.0875)","(3.5, 3.9, 3.863034188034188)","(9.0, 11.0, 10.142276422764228)","(26.0, 40.0, 37.333333333333336)","(8.5, 15.0, 13.666666666666666)","(8.5, 11.5, 11.380952380952381)"
11-01-2023 15:58:42.655466,"(7.0, 8.6, 8.214953271028037)","(11.0, 15.0, 14.928571428571429)","(10.0, 17.5, 14.75)","(9.0, 12.0, 11.568965517241379)","(7.0, 9.4, 9.0875)","(3.5, 3.9, 3.863034188034188)","(9.0, 11.0, 10.142276422764228)","(26.0, 40.0, 37.333333333333336)","(8.5, 15.0, 13.666666666666666)","(8.5, 11.5, 11.380952380952381)"
11-01-2023 15:58:43.968464,"(7.0, 8.6, 8.214953271028037)","(11.0, 15.0, 13.522058823529411)","(10.0, 17.5, 14.75)","(9.0, 12.0, 11.568965517241379)","(7.0, 9.4, 9.0875)","(3.5, 3.9, 3.863034188034188)","(9.0, 11.0, 10.142276422764228)","(26.0, 40.0, 37.333333333333336)","(8.5, 15.0, 13.666666666666666)","(8.5, 11.5, 11.380952380952381)"
11-01-2023 15:58:45.299470,"(7.0, 8.6, 8.214953271028037)","(11.0, 14.0, 13.522058823529411)","(10.0, 17.5, 14.75)","(9.0, 12.0, 11.568965517241379)","(7.0, 9.4, 9.0875)","(3.5, 3.9, 3.863034188034188)","(9.0, 11.0, 10.142276422764228)","(26.0, 40.0, 37.333333333333336)","(8.5, 15.0, 13.666666666666666)","(8.5, 11.5, 11.380952380952381)"
11-01-2023 15:58:46.747750,"(7.0, 8.6, 8.214953271028037)","(11.0, 14.0, 13.522058823529411)","(10.0, 17.5, 14.75)","(9.0, 12.0, 11.568965517241379)","(7.0, 9.4, 9.0875)","(3.5, 3.9, 3.863034188034188)","(9.0, 11.0, 10.142276422764228)","(26.0, 40.0, 37.333333333333336)","(8.5, 15.0, 13.666666666666666)","(8.5, 11.5, 11.380952380952381)"
11-01-2023 15:58:48.187456,"(7.0, 8.6, 8.214953271028037)","(11.0, 14.0, 13.522058823529411)","(10.0, 17.5, 14.75)","(9.0, 12.0, 11.568965517241379)","(7.0, 9.4, 9.0875)","(3.5, 3.9, 3.863034188034188)","(9.0, 11.0, 10.142276422764228)","(26.0, 40.0, 37.333333333333336)","(8.5, 15.0, 13.666666666666666)","(8.5, 11.5, 11.380952380952381)"
11-01-2023 15:58:49.536196,"(7.0, 8.6, 8.214953271028037)","(11.0, 14.0, 13.522058823529411)","(10.0, 17.5, 14.75)","(9.0, 12.0, 11.568965517241379)","(7.0, 9.4, 9.0875)","(3.5, 3.9, 3.863034188034188)","(9.0, 11.0, 10.142276422764228)","(26.0, 40.0, 37.333333333333336)","(8.5, 15.0, 13.666666666666666)","(8.5, 11.5, 11.380952380952381)"
