,Jemeldi,Billionair Baby,Hard To Say,Roll Up,Busting,Cripps Tonite,Corfe Castle,Junqueira,Shaquila,Wowits Willywonka,Alert State,Mishani Persuasion
07-01-2023 14:59:25.561856,"(31.0, 55.0, 52.0)","(19.0, 32.0, 30.666666666666668)","(10.0, 12.0, 11.5)","(26.0, 40.0, 38.666666666666664)","(3.8, 4.4, 4.342261904761905)","(14.0, 17.5, 17.106060606060606)","(8.0, 8.8, 8.674782608695653)","(2.35, 2.8, 2.76735632183908)","(17.0, 22.0, 21.62837837837838)","(61.0, 80.0, 76.44736842105263)","(51.0, 100.0, 82.5)","(91.0, 240.0, 177.0)"
07-01-2023 14:59:26.914105,"(31.0, 55.0, 52.0)","(19.0, 32.0, 30.666666666666668)","(10.0, 12.0, 11.5)","(26.0, 40.0, 38.666666666666664)","(3.8, 4.4, 4.342261904761905)","(14.0, 17.5, 17.106060606060606)","(8.0, 8.8, 8.674782608695653)","(2.35, 2.8, 2.76735632183908)","(17.0, 22.0, 21.62837837837838)","(61.0, 80.0, 76.44736842105263)","(51.0, 100.0, 82.5)","(91.0, 240.0, 177.0)"
07-01-2023 14:59:28.294695,"(31.0, 55.0, 52.0)","(19.0, 32.0, 30.666666666666668)","(10.0, 12.0, 11.5)","(26.0, 40.0, 38.666666666666664)","(3.8, 4.4, 4.342261904761905)","(14.0, 17.5, 17.106060606060606)","(8.0, 8.8, 8.674782608695653)","(2.35, 2.8, 2.76735632183908)","(17.0, 22.0, 21.62837837837838)","(61.0, 80.0, 76.44736842105263)","(51.0, 100.0, 82.5)","(91.0, 240.0, 177.0)"
07-01-2023 14:59:29.738556,"(31.0, 55.0, 52.0)","(19.0, 32.0, 30.666666666666668)","(10.0, 12.0, 11.5)","(26.0, 40.0, 38.666666666666664)","(3.8, 4.4, 4.342261904761905)","(14.0, 17.5, 17.106060606060606)","(8.0, 8.8, 8.674782608695653)","(2.35, 2.8, 2.76735632183908)","(17.0, 22.0, 21.62837837837838)","(61.0, 80.0, 76.44736842105263)","(51.0, 100.0, 82.5)","(91.0, 240.0, 177.0)"
07-01-2023 14:59:31.123245,"(31.0, 55.0, 52.0)","(19.0, 32.0, 30.666666666666668)","(10.0, 12.0, 11.5)","(26.0, 40.0, 38.666666666666664)","(3.8, 4.4, 4.342261904761905)","(14.0, 17.5, 17.106060606060606)","(8.0, 8.8, 8.674782608695653)","(2.35, 2.8, 2.76735632183908)","(17.0, 22.0, 21.62837837837838)","(61.0, 80.0, 76.44736842105263)","(51.0, 100.0, 82.5)","(91.0, 240.0, 177.0)"
07-01-2023 14:59:32.497814,"(31.0, 55.0, 52.0)","(19.0, 32.0, 30.666666666666668)","(10.0, 12.0, 11.5)","(26.0, 40.0, 38.666666666666664)","(3.8, 4.4, 4.342261904761905)","(14.0, 17.5, 17.106060606060606)","(8.0, 8.8, 8.674782608695653)","(2.35, 2.8, 2.7734579439252336)","(17.0, 22.0, 21.62837837837838)","(61.0, 80.0, 76.44736842105263)","(51.0, 100.0, 82.5)","(91.0, 240.0, 177.0)"
07-01-2023 14:59:33.948621,"(31.0, 55.0, 52.0)","(19.0, 32.0, 30.666666666666668)","(10.0, 12.0, 11.5)","(26.0, 40.0, 38.666666666666664)","(3.8, 4.4, 4.342261904761905)","(14.0, 17.5, 17.106060606060606)","(8.0, 8.8, 8.674782608695653)","(2.35, 2.8, 2.7734579439252336)","(17.0, 22.0, 21.62837837837838)","(61.0, 80.0, 76.44736842105263)","(51.0, 100.0, 82.5)","(91.0, 240.0, 177.0)"
07-01-2023 14:59:35.362157,"(31.0, 55.0, 52.0)","(19.0, 32.0, 30.666666666666668)","(10.0, 12.0, 11.5)","(26.0, 40.0, 38.666666666666664)","(3.8, 4.4, 4.342261904761905)","(14.0, 17.5, 17.106060606060606)","(8.0, 8.8, 8.674782608695653)","(2.35, 2.8, 2.774867256637168)","(17.0, 22.0, 21.62837837837838)","(61.0, 80.0, 76.44736842105263)","(51.0, 100.0, 82.5)","(91.0, 240.0, 177.0)"
07-01-2023 14:59:36.709326,"(31.0, 55.0, 52.0)","(19.0, 32.0, 30.666666666666668)","(10.0, 12.0, 11.5)","(26.0, 40.0, 38.666666666666664)","(3.8, 4.4, 4.327067669172933)","(14.0, 17.5, 16.98)","(8.0, 8.8, 8.674782608695653)","(2.35, 2.8, 2.775151515151515)","(17.0, 22.0, 21.62837837837838)","(61.0, 80.0, 76.44736842105263)","(51.0, 100.0, 82.5)","(91.0, 240.0, 177.0)"
07-01-2023 14:59:38.042776,"(31.0, 55.0, 52.0)","(19.0, 32.0, 30.666666666666668)","(10.0, 12.0, 11.5)","(26.0, 40.0, 38.666666666666664)","(3.8, 4.4, 4.340123456790123)","(14.0, 17.5, 16.98)","(8.0, 8.8, 8.691320754716982)","(2.35, 2.78, 2.7680769230769227)","(17.0, 22.0, 21.62837837837838)","(61.0, 80.0, 76.44736842105263)","(51.0, 100.0, 82.5)","(91.0, 240.0, 177.0)"
07-01-2023 14:59:39.831334,"(31.0, 55.0, 52.0)","(19.0, 32.0, 30.666666666666668)","(10.0, 12.0, 11.5)","(26.0, 40.0, 38.666666666666664)","(3.8, 4.4, 4.340123456790123)","(14.0, 17.5, 16.98)","(8.0, 8.8, 8.691320754716982)","(2.35, 2.8, 2.7680769230769227)","(17.0, 22.0, 21.62837837837838)","(61.0, 80.0, 76.44736842105263)","(51.0, 100.0, 82.5)","(91.0, 240.0, 177.0)"
07-01-2023 14:59:41.426651,"(31.0, 55.0, 52.0)","(19.0, 32.0, 30.666666666666668)","(10.0, 12.0, 11.5)","(26.0, 40.0, 38.666666666666664)","(3.8, 4.4, 4.336184210526316)","(14.0, 17.5, 16.98)","(8.0, 8.8, 8.691320754716982)","(2.35, 2.8, 2.7680769230769227)","(17.0, 22.0, 21.62837837837838)","(61.0, 80.0, 76.44736842105263)","(51.0, 100.0, 82.5)","(91.0, 240.0, 177.0)"
07-01-2023 14:59:42.991834,"(31.0, 55.0, 52.0)","(19.0, 32.0, 30.666666666666668)","(10.0, 12.0, 11.5)","(26.0, 40.0, 38.666666666666664)","(3.8, 4.4, 4.350761421319797)","(14.0, 17.5, 16.98)","(8.0, 8.8, 8.691320754716982)","(2.35, 2.8, 2.7680769230769227)","(17.0, 22.0, 21.62837837837838)","(61.0, 80.0, 76.44736842105263)","(51.0, 100.0, 82.5)","(91.0, 240.0, 177.0)"
07-01-2023 14:59:44.454705,"(31.0, 55.0, 52.0)","(19.0, 32.0, 30.8)","(10.0, 12.0, 11.513513513513514)","(26.0, 40.0, 38.75)","(3.8, 4.4, 4.352682926829268)","(14.0, 17.5, 17.0)","(8.0, 8.8, 8.692936802973978)","(2.35, 2.8, 2.7696803652968036)","(17.0, 22.0, 21.630872483221477)","(61.0, 80.0, 76.44736842105263)","(51.0, 100.0, 85.0)","(91.0, 240.0, 177.0)"
07-01-2023 14:59:45.843684,"(31.0, 55.0, 52.0)","(19.0, 32.0, 30.8)","(10.0, 12.0, 11.513513513513514)","(26.0, 40.0, 38.75)","(3.8, 4.4, 4.352682926829268)","(14.0, 17.5, 17.0)","(8.0, 8.8, 8.692936802973978)","(2.35, 2.8, 2.7696803652968036)","(17.0, 22.0, 21.630872483221477)","(61.0, 80.0, 76.44736842105263)","(51.0, 100.0, 85.0)","(91.0, 240.0, 177.0)"
07-01-2023 14:59:47.238934,"(31.0, 55.0, 52.0)","(19.0, 32.0, 30.8)","(10.0, 12.0, 11.513513513513514)","(26.0, 40.0, 38.75)","(3.8, 4.4, 4.352682926829268)","(14.0, 17.5, 17.0)","(8.0, 8.8, 8.692936802973978)","(2.35, 2.8, 2.7696803652968036)","(17.0, 22.0, 21.630872483221477)","(61.0, 80.0, 76.44736842105263)","(51.0, 100.0, 85.0)","(91.0, 240.0, 177.0)"
07-01-2023 14:59:48.586621,"(31.0, 55.0, 52.0)","(19.0, 32.0, 30.8)","(10.0, 12.0, 11.513513513513514)","(26.0, 40.0, 38.75)","(3.8, 4.4, 4.352682926829268)","(14.0, 17.5, 17.0)","(8.0, 8.8, 8.692936802973978)","(2.35, 2.8, 2.7696803652968036)","(17.0, 22.0, 21.630872483221477)","(61.0, 80.0, 76.44736842105263)","(51.0, 100.0, 85.0)","(91.0, 240.0, 177.0)"
07-01-2023 14:59:49.881809,"(31.0, 55.0, 52.0)","(19.0, 32.0, 30.8)","(10.0, 12.0, 11.513513513513514)","(26.0, 40.0, 38.75)","(3.8, 4.4, 4.352682926829268)","(14.0, 17.5, 17.0)","(8.0, 8.8, 8.692936802973978)","(2.35, 2.8, 2.7696803652968036)","(17.0, 22.0, 21.630872483221477)","(61.0, 80.0, 76.44736842105263)","(51.0, 100.0, 85.0)","(91.0, 240.0, 177.0)"
07-01-2023 14:59:51.236912,"(31.0, 55.0, 52.0)","(19.0, 32.0, 30.8)","(10.0, 12.0, 11.513513513513514)","(26.0, 40.0, 38.75)","(3.8, 4.4, 4.352682926829268)","(14.0, 17.5, 17.0)","(8.0, 8.8, 8.62111801242236)","(2.35, 2.8, 2.7696803652968036)","(17.0, 22.0, 21.630872483221477)","(61.0, 80.0, 76.44736842105263)","(51.0, 100.0, 85.0)","(91.0, 240.0, 177.0)"
07-01-2023 14:59:52.650831,"(31.0, 55.0, 52.0)","(19.0, 32.0, 30.8)","(10.0, 12.0, 11.513513513513514)","(26.0, 40.0, 38.8235294117647)","(3.8, 4.4, 4.354028436018957)","(14.0, 17.5, 17.00943396226415)","(8.0, 8.8, 8.6188679245283)","(2.35, 2.8, 2.771004366812227)","(17.0, 22.0, 21.633333333333333)","(61.0, 80.0, 76.49350649350649)","(51.0, 100.0, 85.0)","(91.0, 240.0, 177.0)"
07-01-2023 14:59:53.980427,"(31.0, 55.0, 52.27272727272727)","(19.0, 32.0, 30.90909090909091)","(10.0, 12.0, 11.526315789473685)","(26.0, 40.0, 36.285714285714285)","(3.8, 4.4, 4.3529126213592235)","(14.0, 17.5, 17.00943396226415)","(8.0, 8.8, 8.6188679245283)","(2.35, 2.8, 2.771004366812227)","(17.0, 22.0, 21.633333333333333)","(61.0, 80.0, 76.49350649350649)","(51.0, 100.0, 86.66666666666667)","(91.0, 240.0, 177.0)"
07-01-2023 14:59:55.319702,"(31.0, 55.0, 52.27272727272727)","(19.0, 32.0, 30.90909090909091)","(10.0, 12.0, 11.526315789473685)","(26.0, 40.0, 36.16)","(3.8, 4.4, 4.3529126213592235)","(14.0, 17.5, 16.28125)","(8.0, 8.8, 8.612987012987013)","(2.35, 2.8, 2.771004366812227)","(17.0, 22.0, 21.633333333333333)","(61.0, 80.0, 76.49350649350649)","(51.0, 90.0, 86.66666666666667)","(91.0, 240.0, 177.0)"
07-01-2023 14:59:56.690862,"(31.0, 55.0, 52.27272727272727)","(19.0, 32.0, 30.90909090909091)","(10.0, 12.0, 11.526315789473685)","(26.0, 40.0, 36.16)","(3.8, 4.4, 4.3529126213592235)","(14.0, 17.5, 16.6)","(8.0, 8.8, 8.630588235294118)","(2.35, 2.8, 2.771004366812227)","(17.0, 22.0, 21.633333333333333)","(61.0, 80.0, 76.49350649350649)","(51.0, 90.0, 86.66666666666667)","(91.0, 240.0, 177.0)"
07-01-2023 14:59:58.062767,"(31.0, 55.0, 52.27272727272727)","(19.0, 32.0, 30.90909090909091)","(10.0, 12.0, 11.526315789473685)","(26.0, 40.0, 36.16)","(3.8, 4.4, 4.3517412935323385)","(14.0, 17.0, 16.6)","(8.0, 8.8, 8.64516129032258)","(2.35, 2.8, 2.771004366812227)","(17.0, 22.0, 21.633333333333333)","(61.0, 80.0, 76.49350649350649)","(51.0, 90.0, 86.66666666666667)","(91.0, 240.0, 177.0)"
07-01-2023 14:59:59.473484,"(31.0, 55.0, 52.27272727272727)","(19.0, 32.0, 30.90909090909091)","(10.0, 12.0, 11.526315789473685)","(26.0, 40.0, 36.11764705882353)","(3.8, 4.4, 4.3517412935323385)","(14.0, 17.0, 16.6)","(8.0, 8.8, 8.64516129032258)","(2.35, 2.8, 2.771004366812227)","(17.0, 22.0, 21.633333333333333)","(61.0, 80.0, 76.49350649350649)","(51.0, 90.0, 86.66666666666667)","(91.0, 240.0, 177.0)"
07-01-2023 15:00:00.952226,"(31.0, 55.0, 52.27272727272727)","(19.0, 32.0, 30.90909090909091)","(10.0, 12.0, 11.526315789473685)","(26.0, 38.0, 36.11764705882353)","(3.8, 4.4, 4.333103448275862)","(14.0, 17.0, 16.6)","(8.0, 8.8, 8.64516129032258)","(2.35, 2.8, 2.7842654028436016)","(17.0, 22.0, 21.633333333333333)","(61.0, 80.0, 76.49350649350649)","(51.0, 90.0, 86.66666666666667)","(91.0, 240.0, 177.0)"
07-01-2023 15:00:02.464407,"(31.0, 55.0, 52.27272727272727)","(19.0, 32.0, 30.90909090909091)","(10.0, 12.0, 11.526315789473685)","(26.0, 38.0, 36.11764705882353)","(3.8, 4.4, 4.329963898916968)","(14.0, 17.0, 16.6)","(8.0, 8.8, 8.64516129032258)","(2.35, 2.8, 2.7868156424581003)","(17.0, 22.0, 21.633333333333333)","(61.0, 80.0, 76.75675675675676)","(51.0, 90.0, 86.66666666666667)","(91.0, 240.0, 177.0)"
07-01-2023 15:00:03.961281,"(31.0, 55.0, 52.27272727272727)","(19.0, 32.0, 30.90909090909091)","(10.0, 12.0, 11.555555555555555)","(26.0, 38.0, 36.074074074074076)","(3.8, 4.4, 4.329963898916968)","(14.0, 17.0, 16.6)","(8.0, 8.8, 8.64516129032258)","(2.35, 2.8, 2.7868156424581003)","(17.0, 22.0, 21.633333333333333)","(61.0, 80.0, 76.75675675675676)","(51.0, 90.0, 86.66666666666667)","(91.0, 240.0, 177.0)"
07-01-2023 15:00:05.460225,"(31.0, 55.0, 52.27272727272727)","(19.0, 32.0, 30.90909090909091)","(10.0, 12.0, 11.555555555555555)","(26.0, 38.0, 36.074074074074076)","(3.8, 4.4, 4.329963898916968)","(14.0, 17.0, 16.6)","(8.0, 8.8, 8.64516129032258)","(2.35, 2.8, 2.7868156424581003)","(17.0, 22.0, 21.633333333333333)","(61.0, 80.0, 76.75675675675676)","(51.0, 90.0, 82.5)","(91.0, 240.0, 177.0)"
07-01-2023 15:00:06.922065,"(31.0, 55.0, 53.125)","(19.0, 32.0, 30.857142857142858)","(10.0, 12.0, 11.329268292682928)","(26.0, 38.0, 36.074074074074076)","(3.8, 4.4, 4.3302158273381295)","(14.0, 17.0, 16.6)","(8.0, 8.8, 8.64516129032258)","(2.35, 2.8, 2.7861224489795915)","(17.0, 22.0, 22.416666666666668)","(61.0, 80.0, 76.75675675675676)","(51.0, 85.0, 82.5)","(91.0, 240.0, 186.66666666666666)"
07-01-2023 15:00:08.475750,"(31.0, 55.0, 53.333333333333336)","(19.0, 32.0, 31.466666666666665)","(10.0, 11.5, 11.407894736842104)","(26.0, 38.0, 36.266666666666666)","(3.8, 4.4, 4.3206611570247935)","(14.0, 17.0, 16.61904761904762)","(8.0, 8.8, 8.654545454545454)","(2.35, 2.8, 2.7995238095238095)","(17.0, 23.0, 23.681818181818183)","(61.0, 80.0, 76.8)","(51.0, 85.0, 80.0)","(91.0, 240.0, 186.66666666666666)"
07-01-2023 15:00:09.957972,"(31.0, 55.0, 54.44444444444444)","(19.0, 32.0, 31.466666666666665)","(10.0, 11.5, 11.407894736842104)","(26.0, 38.0, 36.266666666666666)","(3.8, 4.4, 4.318297872340426)","(14.0, 17.0, 16.61904761904762)","(8.0, 8.8, 8.654545454545454)","(2.35, 2.8, 2.784568245125348)","(17.0, 24.0, 23.681818181818183)","(61.0, 80.0, 76.8)","(51.0, 85.0, 80.0)","(91.0, 240.0, 186.66666666666666)"
07-01-2023 15:00:11.485774,"(31.0, 55.0, 54.44444444444444)","(19.0, 32.0, 31.466666666666665)","(10.0, 11.5, 11.407894736842104)","(26.0, 38.0, 36.3448275862069)","(3.8, 4.4, 4.313122171945702)","(14.0, 17.0, 16.61904761904762)","(8.0, 8.8, 8.650777202072538)","(2.35, 2.82, 2.7848132780082984)","(17.0, 24.0, 23.441176470588236)","(61.0, 80.0, 76.8)","(51.0, 85.0, 80.0)","(91.0, 240.0, 186.66666666666666)"
07-01-2023 15:00:12.967593,"(31.0, 55.0, 54.44444444444444)","(19.0, 32.0, 31.466666666666665)","(10.0, 11.5, 11.407894736842104)","(26.0, 38.0, 36.3448275862069)","(3.8, 4.4, 4.311111111111112)","(14.0, 17.0, 16.61904761904762)","(8.0, 8.8, 8.646808510638298)","(2.35, 2.82, 2.7848132780082984)","(17.0, 24.0, 23.441176470588236)","(61.0, 80.0, 76.8)","(51.0, 85.0, 79.44444444444444)","(91.0, 240.0, 186.66666666666666)"
07-01-2023 15:00:14.446266,"(31.0, 55.0, 54.44444444444444)","(19.0, 32.0, 31.466666666666665)","(10.0, 11.5, 11.407894736842104)","(26.0, 38.0, 36.3448275862069)","(3.8, 4.4, 4.311111111111112)","(14.0, 17.0, 16.61904761904762)","(8.0, 8.8, 8.646808510638298)","(2.35, 2.82, 2.7848132780082984)","(17.0, 24.0, 23.441176470588236)","(61.0, 80.0, 76.8)","(51.0, 85.0, 81.66666666666667)","(91.0, 240.0, 186.66666666666666)"
07-01-2023 15:00:16.045647,"(31.0, 55.0, 54.44444444444444)","(19.0, 32.0, 31.466666666666665)","(10.0, 11.5, 11.407894736842104)","(26.0, 38.0, 36.3448275862069)","(3.8, 4.4, 4.311111111111112)","(14.0, 17.0, 16.61904761904762)","(8.0, 8.8, 8.690140845070422)","(2.35, 2.82, 2.7848132780082984)","(17.0, 24.0, 23.441176470588236)","(61.0, 80.0, 76.8)","(51.0, 85.0, 88.33333333333333)","(91.0, 240.0, 186.66666666666666)"
07-01-2023 15:00:17.804412,"(31.0, 55.0, 54.44444444444444)","(19.0, 32.0, 31.466666666666665)","(10.0, 11.5, 11.41566265060241)","(26.0, 38.0, 36.3448275862069)","(3.8, 4.4, 4.311111111111112)","(14.0, 17.0, 16.7)","(8.0, 8.8, 8.668817204301074)","(2.35, 2.82, 2.7923308270676688)","(17.0, 24.0, 23.441176470588236)","(61.0, 80.0, 76.8)","(51.0, 95.0, 88.33333333333333)","(91.0, 240.0, 186.66666666666666)"
07-01-2023 15:00:19.672222,"(31.0, 55.0, 54.44444444444444)","(19.0, 32.0, 31.466666666666665)","(10.0, 11.5, 11.41566265060241)","(21.0, 38.0, 36.3448275862069)","(3.8, 4.4, 4.311111111111112)","(14.0, 17.0, 16.7)","(8.0, 8.8, 8.668817204301074)","(2.35, 2.8, 2.7991011235955052)","(17.0, 24.0, 23.441176470588236)","(61.0, 80.0, 76.8)","(51.0, 95.0, 88.33333333333333)","(91.0, 240.0, 186.66666666666666)"
07-01-2023 15:00:21.444444,"(31.0, 55.0, 54.44444444444444)","(19.0, 32.0, 31.466666666666665)","(10.0, 11.5, 11.41566265060241)","(21.0, 38.0, 36.3448275862069)","(3.8, 4.4, 4.311111111111112)","(14.0, 17.0, 16.7)","(8.0, 8.8, 8.668817204301074)","(2.35, 2.8, 2.7993774319066147)","(17.0, 24.0, 23.441176470588236)","(61.0, 80.0, 76.8)","(51.0, 95.0, 88.33333333333333)","(91.0, 240.0, 186.66666666666666)"
07-01-2023 15:00:23.016410,"(31.0, 55.0, 54.44444444444444)","(19.0, 32.0, 31.466666666666665)","(10.0, 11.5, 11.41566265060241)","(21.0, 38.0, 36.3448275862069)","(3.8, 4.4, 4.2682926829268295)","(14.0, 17.0, 16.7)","(8.0, 8.8, 8.668817204301074)","(2.35, 2.8, 2.8513978494623653)","(17.0, 24.0, 23.095238095238095)","(61.0, 80.0, 76.8)","(51.0, 95.0, 91.42857142857143)","(91.0, 240.0, 186.66666666666666)"
07-01-2023 15:00:24.602120,"(31.0, 55.0, 54.44444444444444)","(19.0, 32.0, 31.466666666666665)","(10.0, 11.5, 11.41566265060241)","(21.0, 38.0, 36.285714285714285)","(3.8, 4.3, 4.26687898089172)","(14.0, 17.0, 16.7)","(8.0, 8.8, 8.668817204301074)","(2.35, 2.86, 2.8256953642384106)","(17.0, 24.0, 23.095238095238095)","(61.0, 80.0, 76.8)","(51.0, 95.0, 91.42857142857143)","(91.0, 240.0, 186.66666666666666)"
07-01-2023 15:00:26.196478,"(31.0, 55.0, 54.44444444444444)","(19.0, 32.0, 31.466666666666665)","(10.0, 11.5, 11.41566265060241)","(21.0, 38.0, 36.3448275862069)","(3.8, 4.3, 4.267295597484277)","(14.0, 17.0, 16.76)","(8.0, 8.8, 8.639263803680981)","(2.35, 2.86, 2.8405992509363296)","(17.0, 24.0, 23.095238095238095)","(61.0, 80.0, 76.8)","(51.0, 95.0, 91.42857142857143)","(91.0, 240.0, 186.66666666666666)"
07-01-2023 15:00:27.746112,"(31.0, 55.0, 54.44444444444444)","(19.0, 32.0, 31.466666666666665)","(10.0, 11.5, 11.41566265060241)","(21.0, 38.0, 36.3448275862069)","(3.8, 4.3, 4.267295597484277)","(14.0, 17.0, 16.76)","(8.0, 8.8, 8.639263803680981)","(2.35, 2.86, 2.8405992509363296)","(17.0, 24.0, 23.095238095238095)","(61.0, 80.0, 76.8)","(51.0, 95.0, 91.42857142857143)","(91.0, 240.0, 186.66666666666666)"
07-01-2023 15:00:29.272764,"(31.0, 55.0, 54.44444444444444)","(19.0, 32.0, 31.466666666666665)","(10.0, 11.5, 11.438356164383562)","(21.0, 38.0, 36.3448275862069)","(3.8, 4.3, 4.262589928057554)","(14.0, 17.0, 16.77777777777778)","(8.0, 8.8, 8.665641025641026)","(2.35, 2.86, 2.845632183908046)","(17.0, 24.0, 23.095238095238095)","(61.0, 80.0, 76.8)","(51.0, 95.0, 91.42857142857143)","(91.0, 240.0, 186.66666666666666)"
07-01-2023 15:00:30.866305,"(31.0, 55.0, 54.44444444444444)","(19.0, 32.0, 31.466666666666665)","(10.0, 11.5, 11.438356164383562)","(21.0, 38.0, 36.3448275862069)","(3.8, 4.3, 4.262589928057554)","(14.0, 17.0, 16.77777777777778)","(8.0, 8.8, 8.67485380116959)","(2.35, 2.86, 2.845632183908046)","(17.0, 24.0, 23.095238095238095)","(61.0, 80.0, 76.8)","(51.0, 95.0, 91.42857142857143)","(91.0, 240.0, 186.66666666666666)"
07-01-2023 15:00:32.412651,"(31.0, 55.0, 54.44444444444444)","(19.0, 32.0, 31.466666666666665)","(10.0, 11.5, 11.438356164383562)","(21.0, 38.0, 36.3448275862069)","(3.8, 4.3, 4.262589928057554)","(14.0, 17.0, 16.77777777777778)","(8.0, 8.8, 8.67485380116959)","(2.35, 2.86, 2.8439228295819934)","(17.0, 24.0, 23.095238095238095)","(61.0, 80.0, 76.8)","(51.0, 95.0, 86.0)","(91.0, 240.0, 186.66666666666666)"
07-01-2023 15:00:33.960508,"(31.0, 55.0, 54.44444444444444)","(19.0, 32.0, 31.466666666666665)","(10.0, 11.5, 11.492307692307692)","(21.0, 38.0, 36.3448275862069)","(3.8, 4.3, 4.20625)","(14.0, 17.0, 16.77777777777778)","(8.0, 8.8, 8.67485380116959)","(2.35, 2.86, 2.8453372434017594)","(17.0, 24.0, 23.095238095238095)","(61.0, 80.0, 76.8)","(51.0, 90.0, 86.0)","(91.0, 240.0, 186.66666666666666)"
07-01-2023 15:00:35.530431,"(31.0, 55.0, 54.44444444444444)","(19.0, 32.0, 31.466666666666665)","(10.0, 12.0, 11.492307692307692)","(21.0, 38.0, 36.285714285714285)","(3.8, 4.3, 4.20625)","(14.0, 17.0, 16.77777777777778)","(8.0, 8.8, 8.67485380116959)","(2.35, 2.86, 2.8453372434017594)","(17.0, 24.0, 23.095238095238095)","(61.0, 80.0, 76.8)","(51.0, 90.0, 86.0)","(91.0, 240.0, 186.66666666666666)"
07-01-2023 15:00:37.161456,"(31.0, 55.0, 54.44444444444444)","(19.0, 32.0, 31.466666666666665)","(10.0, 12.0, 11.492307692307692)","(21.0, 38.0, 36.285714285714285)","(3.8, 4.3, 4.20625)","(14.0, 17.0, 16.477272727272727)","(8.0, 8.8, 8.67485380116959)","(2.35, 2.86, 2.8453372434017594)","(17.0, 24.0, 23.095238095238095)","(61.0, 80.0, 76.8)","(51.0, 90.0, 86.0)","(91.0, 240.0, 186.66666666666666)"
07-01-2023 15:00:38.633944,"(31.0, 55.0, 54.44444444444444)","(19.0, 32.0, 31.466666666666665)","(10.0, 12.0, 11.492307692307692)","(21.0, 38.0, 36.285714285714285)","(3.8, 4.3, 4.20625)","(14.0, 17.0, 16.477272727272727)","(8.0, 8.8, 8.67485380116959)","(2.35, 2.86, 2.8453372434017594)","(17.0, 24.0, 23.095238095238095)","(61.0, 80.0, 76.8)","(51.0, 90.0, 86.0)","(91.0, 240.0, 186.66666666666666)"
07-01-2023 15:00:40.131982,"(31.0, 55.0, 54.44444444444444)","(19.0, 32.0, 31.466666666666665)","(10.0, 12.0, 11.492307692307692)","(21.0, 38.0, 36.285714285714285)","(3.8, 4.3, 4.193981481481481)","(14.0, 17.0, 16.477272727272727)","(8.0, 8.8, 8.67485380116959)","(2.35, 2.86, 2.845357142857143)","(17.0, 24.0, 23.095238095238095)","(61.0, 80.0, 76.8)","(51.0, 90.0, 86.0)","(91.0, 240.0, 186.66666666666666)"
07-01-2023 15:00:41.694440,"(31.0, 55.0, 54.44444444444444)","(19.0, 32.0, 31.466666666666665)","(10.0, 12.0, 11.492307692307692)","(21.0, 38.0, 36.3448275862069)","(3.8, 4.2, 4.194036697247706)","(14.0, 17.0, 16.477272727272727)","(8.0, 8.8, 8.67485380116959)","(2.35, 2.86, 2.845357142857143)","(17.0, 24.0, 23.095238095238095)","(61.0, 80.0, 76.8)","(51.0, 90.0, 86.0)","(91.0, 240.0, 186.66666666666666)"
07-01-2023 15:00:43.283283,"(31.0, 55.0, 54.44444444444444)","(19.0, 32.0, 31.466666666666665)","(10.0, 12.0, 11.492307692307692)","(21.0, 38.0, 36.3448275862069)","(3.8, 4.2, 4.193896713615024)","(14.0, 17.0, 16.477272727272727)","(8.0, 8.8, 8.671084337349397)","(2.35, 2.86, 2.845357142857143)","(17.0, 24.0, 23.095238095238095)","(61.0, 80.0, 76.8)","(51.0, 90.0, 86.0)","(91.0, 240.0, 186.66666666666666)"
07-01-2023 15:00:44.768685,"(31.0, 55.0, 54.44444444444444)","(19.0, 32.0, 31.466666666666665)","(10.0, 12.0, 11.492307692307692)","(21.0, 38.0, 36.3448275862069)","(3.8, 4.2, 4.253846153846154)","(14.0, 17.0, 16.477272727272727)","(8.0, 8.8, 8.671084337349397)","(2.35, 2.86, 2.845357142857143)","(17.0, 24.0, 23.095238095238095)","(61.0, 80.0, 76.8)","(51.0, 90.0, 82.85714285714286)","(91.0, 240.0, 186.66666666666666)"
07-01-2023 15:00:46.295437,"(31.0, 55.0, 54.5)","(19.0, 32.0, 31.5)","(10.0, 12.0, 11.507462686567164)","(21.0, 38.0, 36.4)","(3.8, 4.3, 4.215)","(14.0, 17.0, 16.51063829787234)","(8.0, 8.8, 8.67485380116959)","(2.35, 2.86, 2.845942857142857)","(17.0, 24.0, 23.17391304347826)","(61.0, 80.0, 76.8)","(51.0, 85.0, 83.0)","(91.0, 240.0, 190.76923076923077)"
07-01-2023 15:00:47.805560,"(31.0, 55.0, 54.5)","(19.0, 32.0, 31.5)","(10.0, 12.0, 11.507462686567164)","(21.0, 38.0, 36.3448275862069)","(3.8, 4.3, 4.244565217391305)","(14.0, 17.0, 16.54901960784314)","(8.0, 8.8, 8.67485380116959)","(2.35, 2.86, 2.845942857142857)","(17.0, 24.0, 23.17391304347826)","(61.0, 80.0, 76.8)","(51.0, 85.0, 83.0)","(91.0, 240.0, 190.76923076923077)"
