,Luvtoo,Flying Banyula,R N R Beach Nz,Call Me Dragon,Shez Bettors Babe,Imperious,Esther Rising,Desmond,Shooin
06-01-2023 15:31:46.098233,"(5.0, 7.8, 7.68235294117647)","(3.0, 3.75, 3.54375)","(2.0, 99999, 99990)","(12.0, 25.0, 17.666666666666668)","(71.0, 150.0, 122.0)","(17.0, 44.0, 29.0)","(51.0, 95.0, 77.5)","(41.0, 110.0, 92.0)","(31.0, 60.0, 52.0)"
06-01-2023 15:31:47.438905,"(5.0, 7.8, 7.68235294117647)","(3.0, 3.75, 3.54375)","(2.0, 99999, 99990)","(12.0, 25.0, 17.666666666666668)","(71.0, 150.0, 122.0)","(17.0, 44.0, 29.0)","(51.0, 95.0, 77.5)","(41.0, 110.0, 88.88888888888889)","(31.0, 60.0, 52.0)"
06-01-2023 15:31:48.801782,"(5.0, 7.8, 7.68235294117647)","(3.0, 3.75, 3.54375)","(2.0, 99999, 99990)","(12.0, 25.0, 17.666666666666668)","(71.0, 150.0, 122.0)","(16.0, 44.0, 29.0)","(51.0, 95.0, 77.5)","(41.0, 100.0, 96.66666666666667)","(31.0, 60.0, 52.0)"
06-01-2023 15:31:50.059123,"(5.0, 7.8, 7.68235294117647)","(3.0, 3.75, 3.54375)","(2.0, 99999, 99990)","(12.0, 25.0, 17.666666666666668)","(71.0, 150.0, 122.0)","(16.0, 44.0, 21.916666666666668)","(51.0, 95.0, 77.5)","(41.0, 110.0, 96.66666666666667)","(31.0, 60.0, 52.0)"
06-01-2023 15:31:51.317787,"(5.0, 7.8, 7.68235294117647)","(3.0, 3.75, 3.54375)","(2.0, 99999, 99990)","(12.0, 25.0, 17.666666666666668)","(71.0, 150.0, 122.0)","(16.0, 44.0, 21.916666666666668)","(51.0, 95.0, 77.5)","(41.0, 110.0, 96.66666666666667)","(31.0, 60.0, 52.0)"
06-01-2023 15:31:52.561591,"(5.0, 7.8, 7.68235294117647)","(3.0, 3.75, 3.54375)","(2.0, 99999, 99990)","(12.0, 25.0, 17.666666666666668)","(71.0, 150.0, 134.44444444444446)","(16.0, 44.0, 21.916666666666668)","(51.0, 95.0, 77.5)","(41.0, 110.0, 96.66666666666667)","(31.0, 60.0, 52.0)"
06-01-2023 15:31:53.746865,"(5.0, 7.8, 7.633333333333333)","(3.0, 3.75, 3.54375)","(2.0, 99999, 99990)","(12.0, 25.0, 17.666666666666668)","(71.0, 150.0, 134.44444444444446)","(16.0, 44.0, 21.916666666666668)","(51.0, 95.0, 77.5)","(41.0, 110.0, 96.66666666666667)","(31.0, 60.0, 52.0)"
06-01-2023 15:31:54.934170,"(5.0, 7.8, 7.633333333333333)","(3.0, 3.75, 3.664285714285714)","(2.0, 99999, 99990)","(12.0, 25.0, 17.666666666666668)","(71.0, 150.0, 134.44444444444446)","(16.0, 44.0, 29.555555555555557)","(51.0, 95.0, 77.5)","(41.0, 110.0, 96.66666666666667)","(31.0, 60.0, 45.714285714285715)"
06-01-2023 15:31:56.455901,"(5.0, 7.8, 7.5777777777777775)","(3.0, 3.75, 3.664285714285714)","(2.0, 99999, 99990)","(12.0, 25.0, 17.666666666666668)","(71.0, 150.0, 134.44444444444446)","(16.0, 44.0, 29.555555555555557)","(51.0, 95.0, 77.5)","(41.0, 110.0, 96.66666666666667)","(31.0, 70.0, 53.0)"
06-01-2023 15:31:57.864508,"(5.0, 7.8, 7.5777777777777775)","(3.0, 3.75, 3.664285714285714)","(2.0, 99999, 99990)","(12.0, 25.0, 18.333333333333332)","(71.0, 150.0, 128.0)","(16.0, 44.0, 29.555555555555557)","(51.0, 95.0, 77.5)","(41.0, 110.0, 96.66666666666667)","(31.0, 70.0, 53.0)"
06-01-2023 15:31:59.233062,"(5.0, 7.8, 7.5777777777777775)","(3.0, 3.75, 3.664285714285714)","(2.0, 99999, 99990)","(12.0, 27.0, 16.4)","(71.0, 160.0, 128.0)","(16.0, 44.0, 29.555555555555557)","(51.0, 95.0, 77.5)","(41.0, 110.0, 96.66666666666667)","(31.0, 70.0, 53.0)"
06-01-2023 15:32:00.840264,"(5.0, 7.8, 7.5777777777777775)","(3.0, 3.75, 3.664285714285714)","(2.0, 99999, 99990)","(12.0, 25.0, 17.666666666666668)","(71.0, 160.0, 128.0)","(16.0, 44.0, 22.75)","(51.0, 95.0, 85.6)","(41.0, 110.0, 96.66666666666667)","(31.0, 70.0, 53.0)"
06-01-2023 15:32:02.111609,"(5.0, 7.8, 7.5777777777777775)","(3.0, 3.75, 3.664285714285714)","(2.0, 99999, 99990)","(12.0, 25.0, 17.666666666666668)","(71.0, 160.0, 132.5)","(16.0, 44.0, 22.75)","(51.0, 95.0, 85.6)","(41.0, 110.0, 96.66666666666667)","(31.0, 70.0, 53.0)"
06-01-2023 15:32:03.459868,"(5.0, 7.8, 7.5777777777777775)","(3.0, 3.75, 3.664285714285714)","(2.0, 99999, 99990)","(12.0, 25.0, 19.0)","(71.0, 140.0, 126.66666666666667)","(16.0, 44.0, 22.75)","(51.0, 95.0, 79.33333333333333)","(41.0, 110.0, 93.75)","(31.0, 70.0, 53.0)"
06-01-2023 15:32:04.714850,"(5.0, 7.8, 7.5777777777777775)","(3.0, 3.75, 3.664285714285714)","(2.0, 99999, 99990)","(12.0, 24.0, 19.0)","(71.0, 140.0, 123.75)","(16.0, 44.0, 30.25)","(51.0, 95.0, 72.66666666666667)","(41.0, 100.0, 93.75)","(31.0, 70.0, 55.33333333333333)"
06-01-2023 15:32:05.931877,"(5.0, 7.8, 7.55)","(3.0, 3.75, 3.65)","(2.0, 99999, 99990)","(12.0, 24.0, 19.0)","(71.0, 130.0, 123.75)","(16.0, 42.0, 30.25)","(51.0, 85.0, 72.66666666666667)","(41.0, 100.0, 85.0)","(31.0, 65.0, 55.33333333333333)"
06-01-2023 15:32:07.072442,"(5.0, 7.8, 7.55)","(3.0, 3.75, 3.65)","(2.0, 99999, 99990)","(12.0, 24.0, 19.0)","(71.0, 130.0, 123.75)","(16.0, 42.0, 30.25)","(51.0, 85.0, 72.66666666666667)","(41.0, 100.0, 85.0)","(31.0, 65.0, 55.33333333333333)"
06-01-2023 15:32:08.251164,"(5.0, 7.8, 7.55)","(3.0, 3.75, 3.65)","(2.0, 99999, 99990)","(12.0, 24.0, 15.5)","(71.0, 130.0, 123.75)","(16.0, 42.0, 30.25)","(51.0, 85.0, 72.66666666666667)","(41.0, 100.0, 120.0)","(31.0, 65.0, 55.33333333333333)"
06-01-2023 15:32:09.450700,"(5.0, 7.8, 7.55)","(3.0, 3.75, 3.65)","(2.0, 99999, 99990)","(12.0, 23.0, 18.0)","(71.0, 130.0, 123.75)","(16.0, 42.0, 30.25)","(51.0, 85.0, 72.66666666666667)","(41.0, 130.0, 120.0)","(31.0, 65.0, 55.33333333333333)"
06-01-2023 15:32:10.602271,"(5.0, 7.8, 7.55)","(3.0, 3.75, 3.65)","(2.0, 99999, 99990)","(12.0, 22.0, 18.0)","(71.0, 130.0, 123.75)","(16.0, 42.0, 30.25)","(51.0, 85.0, 69.6)","(41.0, 130.0, 112.22222222222223)","(31.0, 65.0, 55.33333333333333)"
06-01-2023 15:32:11.717030,"(5.0, 7.8, 7.55)","(3.0, 3.75, 3.63)","(2.0, 99999, 99990)","(12.0, 22.0, 18.0)","(71.0, 130.0, 123.75)","(16.0, 42.0, 29.75)","(51.0, 75.0, 69.6)","(41.0, 130.0, 112.22222222222223)","(31.0, 65.0, 55.33333333333333)"
06-01-2023 15:32:12.856375,"(5.0, 7.8, 7.55)","(3.0, 3.75, 3.63)","(2.0, 99999, 99990)","(12.0, 22.0, 18.0)","(71.0, 130.0, 123.75)","(16.0, 42.0, 29.75)","(51.0, 75.0, 69.6)","(41.0, 130.0, 112.22222222222223)","(31.0, 65.0, 55.33333333333333)"
06-01-2023 15:32:14.039568,"(5.0, 7.8, 7.55)","(3.0, 3.75, 3.63)","(2.0, 99999, 99990)","(12.0, 22.0, 18.0)","(71.0, 130.0, 123.75)","(16.0, 42.0, 29.75)","(51.0, 75.0, 69.33333333333333)","(41.0, 130.0, 112.22222222222223)","(31.0, 65.0, 55.33333333333333)"
06-01-2023 15:32:15.316870,"(5.0, 7.8, 7.55)","(3.0, 3.75, 3.63)","(2.0, 99999, 99990)","(12.0, 22.0, 18.0)","(71.0, 130.0, 123.75)","(16.0, 42.0, 29.75)","(51.0, 80.0, 57.0)","(41.0, 130.0, 112.22222222222223)","(31.0, 65.0, 55.33333333333333)"
06-01-2023 15:32:16.561086,"(5.0, 7.8, 7.55)","(3.0, 3.75, 3.63)","(2.0, 99999, 99990)","(12.0, 22.0, 18.0)","(71.0, 130.0, 123.75)","(16.0, 42.0, 29.75)","(51.0, 75.0, 57.0)","(41.0, 130.0, 112.22222222222223)","(31.0, 65.0, 55.33333333333333)"
06-01-2023 15:32:17.709610,"(5.0, 7.8, 7.55)","(3.0, 3.75, 3.63)","(2.0, 99999, 99990)","(12.0, 22.0, 18.0)","(71.0, 130.0, 123.75)","(16.0, 42.0, 29.75)","(51.0, 75.0, 57.0)","(41.0, 130.0, 112.22222222222223)","(31.0, 65.0, 55.33333333333333)"
06-01-2023 15:32:18.812048,"(5.0, 7.8, 7.55)","(3.0, 3.75, 3.63)","(2.0, 99999, 99990)","(12.0, 22.0, 18.0)","(71.0, 130.0, 123.75)","(16.0, 42.0, 29.75)","(51.0, 75.0, 57.0)","(41.0, 130.0, 112.22222222222223)","(31.0, 65.0, 55.33333333333333)"
06-01-2023 15:32:19.949704,"(5.0, 7.8, 7.55)","(3.0, 3.75, 3.63)","(2.0, 99999, 99990)","(12.0, 22.0, 18.0)","(71.0, 130.0, 123.75)","(16.0, 42.0, 29.75)","(51.0, 75.0, 57.0)","(41.0, 130.0, 112.22222222222223)","(31.0, 65.0, 55.33333333333333)"
06-01-2023 15:32:21.077470,"(5.0, 7.8, 7.55)","(3.0, 3.75, 3.63)","(2.0, 99999, 99990)","(12.0, 22.0, 18.0)","(71.0, 130.0, 123.75)","(16.0, 42.0, 29.75)","(51.0, 75.0, 56.5)","(41.0, 130.0, 112.22222222222223)","(31.0, 65.0, 55.33333333333333)"
06-01-2023 15:32:22.179124,"(5.0, 7.8, 7.55)","(3.0, 3.75, 3.63)","(2.0, 99999, 99990)","(12.0, 22.0, 18.0)","(71.0, 130.0, 123.75)","(16.0, 42.0, 29.75)","(51.0, 65.0, 56.5)","(41.0, 130.0, 112.22222222222223)","(31.0, 65.0, 55.33333333333333)"
06-01-2023 15:32:23.269009,"(5.0, 7.8, 7.55)","(3.0, 3.75, 3.63)","(2.0, 99999, 99990)","(12.0, 22.0, 18.0)","(71.0, 130.0, 123.75)","(16.0, 42.0, 29.75)","(51.0, 65.0, 55.333333333333336)","(41.0, 130.0, 112.22222222222223)","(31.0, 65.0, 55.33333333333333)"
06-01-2023 15:32:24.454563,"(5.0, 7.8, 7.55)","(3.0, 3.75, 3.63)","(2.0, 99999, 99990)","(12.0, 22.0, 18.0)","(71.0, 130.0, 123.75)","(16.0, 42.0, 29.75)","(51.0, 70.0, 55.333333333333336)","(41.0, 130.0, 120.0)","(31.0, 65.0, 55.33333333333333)"
06-01-2023 15:32:25.815590,"(5.0, 7.8, 7.633333333333333)","(3.0, 3.75, 3.6833333333333336)","(2.0, 99999, 99990)","(12.0, 22.0, 18.0)","(71.0, 130.0, 123.75)","(16.0, 42.0, 29.75)","(51.0, 70.0, 53.666666666666664)","(41.0, 130.0, 120.0)","(31.0, 65.0, 55.33333333333333)"
06-01-2023 15:32:27.163149,"(5.0, 7.8, 7.633333333333333)","(3.0, 3.75, 3.675)","(2.0, 99999, 99990)","(12.0, 22.0, 18.0)","(71.0, 130.0, 123.75)","(16.0, 42.0, 29.75)","(51.0, 65.0, 53.666666666666664)","(41.0, 130.0, 112.22222222222223)","(31.0, 65.0, 55.33333333333333)"
06-01-2023 15:32:28.765129,"(5.0, 7.8, 7.633333333333333)","(3.0, 3.75, 3.6666666666666665)","(2.0, 99999, 99990)","(12.0, 22.0, 18.0)","(71.0, 130.0, 117.5)","(16.0, 42.0, 30.0)","(51.0, 65.0, 53.666666666666664)","(41.0, 130.0, 112.22222222222223)","(31.0, 65.0, 55.33333333333333)"
06-01-2023 15:32:30.330676,"(5.0, 7.8, 7.633333333333333)","(3.0, 3.75, 3.63)","(2.0, 99999, 99990)","(12.0, 22.0, 18.0)","(71.0, 130.0, 117.5)","(16.0, 42.0, 29.75)","(51.0, 65.0, 53.666666666666664)","(41.0, 130.0, 112.22222222222223)","(31.0, 65.0, 50.5)"
06-01-2023 15:32:31.814254,"(5.0, 7.8, 7.55)","(3.0, 3.75, 3.63)","(2.0, 99999, 99990)","(12.0, 22.0, 16.666666666666668)","(71.0, 130.0, 102.5)","(16.0, 42.0, 25.666666666666664)","(51.0, 65.0, 52.0)","(41.0, 130.0, 112.22222222222223)","(31.0, 65.0, 50.5)"
06-01-2023 15:32:33.010333,"(5.5, 7.8, 7.55)","(3.0, 3.75, 3.63)","(2.05, 99999, 99990)","(12.0, 22.0, 16.666666666666668)","(71.0, 130.0, 102.5)","(16.0, 42.0, 25.666666666666664)","(41.0, 60.0, 52.0)","(41.0, 130.0, 112.22222222222223)","(31.0, 65.0, 50.5)"
06-01-2023 15:32:34.593635,"(5.5, 7.8, 7.633333333333333)","(3.0, 3.75, 3.6666666666666665)","(2.05, 99999, 99990)","(12.0, 22.0, 16.666666666666668)","(71.0, 130.0, 102.5)","(16.0, 42.0, 25.666666666666664)","(41.0, 60.0, 52.0)","(41.0, 130.0, 112.22222222222223)","(31.0, 65.0, 50.5)"
06-01-2023 15:32:35.815888,"(5.5, 7.8, 7.633333333333333)","(3.0, 3.75, 3.6666666666666665)","(2.05, 99999, 99990)","(12.0, 22.0, 17.5)","(71.0, 130.0, 102.5)","(16.0, 42.0, 25.666666666666664)","(41.0, 60.0, 50.333333333333336)","(41.0, 130.0, 112.8)","(31.0, 65.0, 52.0)"
06-01-2023 15:32:36.986030,"(5.5, 7.8, 7.633333333333333)","(3.0, 3.75, 3.6666666666666665)","(2.05, 99999, 99990)","(12.0, 21.0, 17.5)","(71.0, 130.0, 103.0)","(16.0, 42.0, 25.0)","(41.0, 55.0, 50.333333333333336)","(41.0, 130.0, 104.8)","(31.0, 60.0, 52.0)"
06-01-2023 15:32:38.420968,"(5.5, 7.8, 7.6)","(3.1, 3.75, 3.6666666666666665)","(2.0, 99999, 99990)","(12.0, 21.0, 18.666666666666668)","(71.0, 110.0, 103.0)","(16.0, 40.0, 28.5)","(41.0, 55.0, 50.333333333333336)","(41.0, 120.0, 95.33333333333334)","(31.0, 60.0, 52.0)"
06-01-2023 15:32:39.716265,"(5.5, 7.8, 7.6)","(3.1, 3.75, 3.723913043478261)","(2.0, 99999, 99990)","(12.0, 21.0, 17.5)","(71.0, 110.0, 103.0)","(16.0, 38.0, 27.75)","(41.0, 55.0, 71.5)","(41.0, 120.0, 95.33333333333334)","(31.0, 60.0, 52.0)"
06-01-2023 15:32:40.991343,"(5.5, 7.8, 7.55)","(3.1, 3.75, 3.723913043478261)","(2.0, 99999, 99990)","(12.0, 21.0, 17.5)","(71.0, 110.0, 98.33333333333333)","(16.0, 38.0, 24.333333333333332)","(41.0, 95.0, 58.5)","(41.0, 120.0, 83.0)","(31.0, 60.0, 45.5)"
06-01-2023 15:32:42.108446,"(5.5, 7.8, 7.633333333333333)","(3.1, 3.75, 3.7)","(2.0, 99999, 99990)","(12.0, 21.0, 17.5)","(71.0, 110.0, 86.66666666666667)","(16.0, 38.0, 25.75)","(41.0, 90.0, 60.333333333333336)","(41.0, 120.0, 84.57142857142857)","(31.0, 55.0, 44.0)"
06-01-2023 15:32:43.356056,"(5.5, 7.8, 7.633333333333333)","(3.1, 4.3, 3.7166666666666663)","(2.0, 99999, 99990)","(12.0, 21.0, 17.5)","(71.0, 110.0, 86.66666666666667)","(16.0, 34.0, 25.75)","(41.0, 85.0, 60.333333333333336)","(41.0, 100.0, 84.57142857142857)","(31.0, 48.0, 44.0)"
06-01-2023 15:32:44.588360,"(5.5, 7.8, 7.55)","(3.1, 4.2, 4.092857142857143)","(2.0, 99999, 99990)","(12.0, 21.0, 17.5)","(71.0, 110.0, 86.66666666666667)","(16.0, 34.0, 30.166666666666664)","(41.0, 85.0, 61.5)","(41.0, 100.0, 79.75)","(31.0, 48.0, 42.0)"
06-01-2023 15:32:45.819148,"(5.5, 7.8, 7.55)","(3.1, 4.2, 4.092857142857143)","(2.0, 99999, 99990)","(12.0, 21.0, 17.5)","(71.0, 110.0, 86.66666666666667)","(16.0, 36.0, 29.3)","(41.0, 75.0, 55.333333333333336)","(41.0, 100.0, 79.75)","(31.0, 48.0, 42.0)"
06-01-2023 15:32:47.086893,"(5.5, 7.8, 7.55)","(3.1, 3.95, 3.7750000000000004)","(2.0, 99999, 99990)","(12.0, 21.0, 17.5)","(71.0, 110.0, 86.66666666666667)","(16.0, 32.0, 25.5)","(41.0, 70.0, 55.333333333333336)","(41.0, 100.0, 81.0)","(31.0, 48.0, 42.0)"
06-01-2023 15:32:48.248145,"(5.5, 7.8, 7.55)","(3.1, 3.95, 3.7750000000000004)","(2.0, 99999, 99990)","(12.0, 21.0, 17.5)","(71.0, 110.0, 86.66666666666667)","(16.0, 32.0, 25.5)","(41.0, 70.0, 55.333333333333336)","(41.0, 95.0, 77.42857142857143)","(31.0, 48.0, 42.0)"
06-01-2023 15:32:49.465860,"(5.5, 9.8, 8.371428571428572)","(3.1, 3.95, 3.7750000000000004)","(2.0, 99999, 99990)","(12.0, 21.0, 17.5)","(71.0, 110.0, 86.66666666666667)","(16.0, 32.0, 25.5)","(41.0, 70.0, 55.333333333333336)","(41.0, 90.0, 76.25)","(31.0, 48.0, 42.0)"
06-01-2023 15:32:50.685429,"(5.5, 9.8, 8.244444444444444)","(3.1, 3.95, 3.79)","(2.0, 99999, 99990)","(12.0, 21.0, 18.666666666666668)","(71.0, 110.0, 86.66666666666667)","(16.0, 32.0, 25.5)","(41.0, 70.0, 55.333333333333336)","(41.0, 85.0, 70.0)","(31.0, 48.0, 42.0)"
06-01-2023 15:32:52.237256,"(5.5, 9.8, 8.8)","(3.1, 3.95, 3.875)","(2.0, 99999, 99990)","(12.0, 21.0, 18.666666666666668)","(71.0, 110.0, 86.66666666666667)","(16.0, 32.0, 25.5)","(41.0, 70.0, 55.333333333333336)","(41.0, 90.0, 70.0)","(31.0, 48.0, 42.0)"
06-01-2023 15:32:53.590296,"(5.5, 9.8, 8.633333333333333)","(3.1, 3.95, 3.7333333333333334)","(2.0, 99999, 99990)","(12.0, 21.0, 17.0)","(71.0, 110.0, 86.66666666666667)","(16.0, 32.0, 26.5)","(41.0, 70.0, 56.5)","(41.0, 90.0, 76.25)","(31.0, 48.0, 44.0)"
06-01-2023 15:32:54.960680,"(5.5, 11.0, 8.9)","(3.1, 3.9, 3.7600000000000002)","(2.0, 99999, 99990)","(12.0, 20.0, 18.8)","(71.0, 110.0, 92.5)","(16.0, 34.0, 34.166666666666664)","(41.0, 65.0, 55.5)","(41.0, 85.0, 80.5)","(31.0, 48.0, 45.66666666666667)"
06-01-2023 15:32:56.365316,"(5.5, 10.0, 9.6)","(3.1, 4.3, 4.173684210526316)","(2.0, 99999, 99990)","(12.0, 22.0, 17.0)","(71.0, 110.0, 92.5)","(16.0, 36.0, 32.0)","(41.0, 65.0, 54.5)","(41.0, 100.0, 77.0)","(31.0, 48.0, 40.0)"
06-01-2023 15:32:57.963963,"(5.5, 10.0, 8.666666666666666)","(3.1, 4.2, 3.7925925925925927)","(2.0, 99999, 99990)","(12.0, 22.0, 19.6)","(71.0, 110.0, 98.33333333333333)","(16.0, 36.0, 26.666666666666668)","(41.0, 65.0, 50.75)","(41.0, 95.0, 82.0)","(31.0, 48.0, 41.0)"
06-01-2023 15:32:59.497548,"(5.5, 10.0, 8.533333333333333)","(3.1, 4.2, 3.766666666666667)","(1.95, 99999, 99990)","(12.0, 21.0, 19.6)","(71.0, 110.0, 96.66666666666667)","(16.0, 36.0, 30.4)","(41.0, 65.0, 53.0)","(41.0, 90.0, 82.0)","(31.0, 46.0, 39.0)"
06-01-2023 15:33:00.891431,"(5.5, 9.6, 8.533333333333333)","(3.1, 4.2, 3.766666666666667)","(1.95, 99999, 99990)","(12.0, 21.0, 19.6)","(71.0, 140.0, 111.66666666666666)","(16.0, 36.0, 30.8)","(41.0, 60.0, 53.0)","(41.0, 90.0, 82.0)","(31.0, 48.0, 39.0)"
06-01-2023 15:33:02.247033,"(5.5, 9.6, 8.8)","(3.1, 4.2, 3.983333333333333)","(1.95, 99999, 99990)","(12.0, 21.0, 17.90909090909091)","(71.0, 130.0, 111.66666666666666)","(16.0, 36.0, 32.285714285714285)","(41.0, 60.0, 52.333333333333336)","(41.0, 90.0, 82.0)","(31.0, 48.0, 40.0)"
06-01-2023 15:33:03.554949,"(5.5, 9.6, 8.8)","(3.1, 4.1, 3.92)","(1.95, 99999, 99990)","(12.0, 22.0, 15.75)","(71.0, 130.0, 133.0)","(16.0, 36.0, 32.285714285714285)","(41.0, 65.0, 55.5)","(41.0, 90.0, 82.0)","(31.0, 48.0, 42.0)"
06-01-2023 15:33:04.718954,"(5.5, 9.6, 8.8)","(3.1, 4.1, 3.9875)","(1.95, 99999, 99990)","(12.0, 22.0, 17.3125)","(71.0, 220.0, 129.0)","(16.0, 36.0, 32.285714285714285)","(41.0, 65.0, 49.5)","(41.0, 90.0, 82.0)","(31.0, 48.0, 42.0)"
06-01-2023 15:33:05.881583,"(5.5, 9.4, 8.933333333333334)","(3.1, 4.1, 4.02)","(1.95, 99999, 99990)","(12.0, 22.0, 17.3125)","(71.0, 210.0, 129.0)","(16.0, 36.0, 32.285714285714285)","(41.0, 60.0, 50.666666666666664)","(41.0, 90.0, 82.0)","(31.0, 48.0, 42.0)"
06-01-2023 15:33:07.138725,"(5.5, 9.4, 8.933333333333334)","(3.1, 4.2, 3.7689655172413796)","(1.95, 99999, 99990)","(12.0, 22.0, 17.714285714285715)","(71.0, 200.0, 137.5)","(17.0, 36.0, 32.285714285714285)","(41.0, 60.0, 57.230769230769226)","(41.0, 90.0, 82.0)","(31.0, 48.0, 42.0)"
06-01-2023 15:33:08.338548,"(5.5, 9.6, 9.085714285714285)","(3.1, 4.2, 3.6642857142857146)","(1.95, 99999, 99990)","(12.0, 22.0, 17.714285714285715)","(71.0, 200.0, 137.5)","(17.0, 36.0, 32.285714285714285)","(41.0, 60.0, 52.0)","(41.0, 90.0, 82.0)","(31.0, 48.0, 42.0)"
06-01-2023 15:33:09.719228,"(5.5, 9.4, 8.942857142857143)","(3.1, 4.1, 3.9)","(1.95, 99999, 99990)","(12.0, 22.0, 17.714285714285715)","(71.0, 200.0, 137.5)","(17.0, 36.0, 32.75)","(41.0, 60.0, 56.0)","(41.0, 90.0, 82.0)","(31.0, 48.0, 42.0)"
06-01-2023 15:33:10.961748,"(5.5, 9.4, 9.08)","(3.2, 4.1, 3.8499999999999996)","(1.9, 99999, 99990)","(13.0, 22.0, 16.8)","(71.0, 200.0, 132.5)","(18.0, 36.0, 30.5)","(41.0, 60.0, 52.25)","(41.0, 90.0, 76.66666666666667)","(31.0, 48.0, 42.0)"
06-01-2023 15:33:12.146684,"(5.5, 9.2, 8.92)","(3.2, 4.1, 3.8499999999999996)","(1.9, 99999, 99990)","(13.0, 22.0, 16.8)","(71.0, 190.0, 132.5)","(18.0, 36.0, 30.5)","(41.0, 55.0, 52.25)","(41.0, 90.0, 82.0)","(31.0, 48.0, 42.0)"
06-01-2023 15:33:13.332764,"(5.5, 9.2, 8.799999999999999)","(3.2, 4.1, 3.9809523809523806)","(1.9, 99999, 99990)","(13.0, 21.0, 18.8)","(71.0, 210.0, 165.0)","(18.0, 36.0, 32.333333333333336)","(41.0, 55.0, 52.42857142857143)","(41.0, 90.0, 82.0)","(31.0, 48.0, 42.0)"
06-01-2023 15:33:14.485784,"(5.5, 9.2, 8.799999999999999)","(3.1, 4.1, 4.0)","(1.85, 99999, 99990)","(13.0, 22.0, 16.8)","(71.0, 210.0, 165.0)","(19.0, 36.0, 32.333333333333336)","(41.0, 55.0, 56.5)","(41.0, 90.0, 82.0)","(31.0, 48.0, 42.0)"
06-01-2023 15:33:15.665107,"(5.5, 10.5, 8.095890410958903)","(3.1, 4.1, 4.016666666666667)","(1.85, 99999, 99990)","(13.0, 16.0, 14.666666666666666)","(71.0, 210.0, 137.5)","(19.0, 36.0, 32.333333333333336)","(41.0, 65.0, 56.5)","(41.0, 90.0, 82.0)","(31.0, 48.0, 42.0)"
06-01-2023 15:33:16.855920,"(6.0, 10.5, 8.095890410958903)","(3.2, 4.1, 4.016666666666667)","(1.85, 99999, 99990)","(13.0, 22.0, 16.8)","(61.0, 200.0, 121.0)","(19.0, 36.0, 32.333333333333336)","(41.0, 65.0, 56.5)","(41.0, 90.0, 72.85714285714286)","(31.0, 48.0, 42.0)"
06-01-2023 15:33:18.106218,"(6.0, 10.5, 8.095890410958903)","(3.2, 4.1, 4.016666666666667)","(1.85, 99999, 99990)","(13.0, 22.0, 16.8)","(61.0, 190.0, 121.0)","(19.0, 36.0, 32.333333333333336)","(41.0, 65.0, 53.666666666666664)","(41.0, 90.0, 82.0)","(31.0, 48.0, 42.0)"
06-01-2023 15:33:19.290892,"(6.0, 10.5, 8.361842105263158)","(3.2, 4.1, 3.733333333333333)","(1.85, 99999, 99990)","(13.0, 22.0, 16.8)","(61.0, 190.0, 121.0)","(19.0, 36.0, 32.333333333333336)","(41.0, 65.0, 59.0)","(41.0, 90.0, 84.0)","(31.0, 48.0, 42.0)"
06-01-2023 15:33:20.513170,"(6.0, 9.8, 9.542857142857143)","(3.2, 3.95, 3.75)","(1.85, 99999, 99990)","(13.0, 22.0, 18.75)","(61.0, 190.0, 121.0)","(19.0, 36.0, 34.714285714285715)","(41.0, 70.0, 52.25)","(41.0, 90.0, 71.5)","(31.0, 48.0, 42.0)"
06-01-2023 15:33:21.928813,"(6.0, 9.6, 9.476923076923077)","(3.2, 3.95, 3.85)","(1.85, 99999, 99990)","(13.0, 22.0, 18.75)","(61.0, 190.0, 121.0)","(19.0, 42.0, 34.714285714285715)","(41.0, 65.0, 53.666666666666664)","(41.0, 95.0, 71.5)","(31.0, 48.0, 42.0)"
06-01-2023 15:33:23.245034,"(6.0, 9.6, 9.422222222222222)","(3.2, 3.95, 3.85)","(1.85, 99999, 99990)","(13.0, 22.0, 18.75)","(61.0, 190.0, 121.0)","(19.0, 42.0, 35.625)","(41.0, 65.0, 53.666666666666664)","(41.0, 95.0, 58.5)","(31.0, 48.0, 42.0)"
06-01-2023 15:33:24.533776,"(6.0, 9.6, 9.3)","(3.2, 3.95, 3.8800000000000003)","(1.85, 99999, 99990)","(13.0, 22.0, 19.0)","(61.0, 190.0, 121.0)","(19.0, 42.0, 35.625)","(41.0, 65.0, 53.666666666666664)","(41.0, 90.0, 69.0)","(31.0, 48.0, 42.0)"
06-01-2023 15:33:25.714119,"(6.0, 9.6, 9.4)","(3.2, 3.95, 3.8800000000000003)","(1.85, 99999, 99990)","(13.0, 22.0, 19.0)","(61.0, 190.0, 113.33333333333334)","(19.0, 42.0, 37.75)","(41.0, 65.0, 52.0)","(41.0, 90.0, 69.0)","(31.0, 48.0, 42.0)"
06-01-2023 15:33:26.887337,"(6.0, 8.0, 7.866666666666666)","(3.2, 3.95, 3.8800000000000003)","(1.85, 99999, 99990)","(13.0, 22.0, 16.024475524475523)","(61.0, 190.0, 93.75)","(19.0, 42.0, 37.75)","(41.0, 60.0, 52.0)","(41.0, 90.0, 71.5)","(31.0, 48.0, 42.0)"
