,Influencer,Kanga Lights,Helmet Giblet,Spring Bonnie,Escape Inn,Crazy Dream,Entice,Pyrotechnic
07-12-2022 13:31:32.741214,"(3.8, 4.6, 4.14)","(17.0, 40.0, 28.272727272727273)","(9.0, 11.0, 9.24)","(3.0, 3.65, 3.3642857142857143)","(21.0, 90.0, 59.391304347826086)","(5.5, 8.4, 8.112820512820512)","(6.5, 21.0, 18.096774193548388)","(6.5, 15.5, 15.391304347826086)"
07-12-2022 13:31:33.860226,"(3.8, 4.6, 4.14)","(17.0, 40.0, 28.272727272727273)","(9.0, 11.0, 9.24)","(3.0, 3.65, 3.3642857142857143)","(21.0, 90.0, 59.391304347826086)","(5.5, 8.4, 8.112820512820512)","(6.5, 21.0, 18.096774193548388)","(6.5, 15.5, 15.36111111111111)"
07-12-2022 13:31:35.211518,"(3.8, 4.6, 4.14)","(17.0, 40.0, 28.272727272727273)","(9.0, 11.0, 8.888)","(3.0, 3.65, 3.45)","(21.0, 90.0, 59.391304347826086)","(5.5, 8.4, 8.112820512820512)","(6.5, 21.0, 18.645833333333332)","(6.5, 15.5, 16.13157894736842)"
07-12-2022 13:31:36.451971,"(3.8, 4.6, 4.14)","(17.0, 40.0, 28.272727272727273)","(9.0, 11.0, 8.904761904761905)","(3.0, 3.65, 3.45)","(21.0, 90.0, 59.391304347826086)","(5.5, 8.4, 8.112820512820512)","(6.5, 20.0, 18.645833333333332)","(6.5, 16.5, 16.13157894736842)"
07-12-2022 13:31:37.753097,"(3.8, 4.6, 4.14)","(17.0, 40.0, 28.272727272727273)","(9.0, 11.0, 8.904761904761905)","(3.0, 3.65, 3.3642857142857143)","(21.0, 90.0, 59.391304347826086)","(5.5, 8.4, 8.112820512820512)","(6.5, 20.0, 18.645833333333332)","(6.5, 16.5, 16.13157894736842)"
07-12-2022 13:31:39.112077,"(3.8, 4.6, 4.14)","(17.0, 40.0, 28.272727272727273)","(9.0, 11.0, 8.904761904761905)","(3.0, 3.65, 3.45)","(21.0, 90.0, 59.391304347826086)","(5.5, 8.4, 7.937777777777778)","(6.5, 20.0, 18.645833333333332)","(6.5, 16.5, 16.13157894736842)"
07-12-2022 13:31:40.408438,"(3.8, 4.6, 4.14)","(17.0, 40.0, 33.5)","(9.0, 11.0, 9.307692307692308)","(3.0, 3.65, 3.45)","(21.0, 90.0, 59.391304347826086)","(5.5, 8.4, 8.112820512820512)","(6.5, 20.0, 18.645833333333332)","(6.5, 16.5, 14.928571428571429)"
07-12-2022 13:31:41.706757,"(3.8, 4.6, 4.14)","(17.0, 38.0, 27.785714285714285)","(9.0, 11.0, 9.580645161290324)","(3.0, 3.65, 3.45)","(21.0, 90.0, 59.391304347826086)","(5.5, 8.4, 8.120000000000001)","(6.5, 20.0, 18.645833333333332)","(6.5, 16.0, 16.4)"
07-12-2022 13:31:42.915535,"(3.8, 4.6, 4.14)","(17.0, 38.0, 27.785714285714285)","(9.0, 11.0, 9.307692307692308)","(3.0, 3.65, 3.3642857142857143)","(21.0, 90.0, 59.391304347826086)","(5.5, 8.4, 7.583333333333334)","(6.5, 20.0, 18.645833333333332)","(6.5, 16.5, 16.38)"
07-12-2022 13:31:44.156011,"(3.8, 4.6, 4.14)","(17.0, 38.0, 27.785714285714285)","(9.0, 11.0, 9.307692307692308)","(3.0, 3.65, 3.3642857142857143)","(21.0, 90.0, 59.391304347826086)","(5.5, 8.4, 7.583333333333334)","(6.5, 20.0, 18.645833333333332)","(6.5, 16.5, 16.38)"
07-12-2022 13:31:45.439106,"(3.8, 4.6, 4.14)","(17.0, 38.0, 27.785714285714285)","(9.0, 11.0, 9.307692307692308)","(3.0, 3.65, 3.3642857142857143)","(21.0, 90.0, 59.391304347826086)","(5.5, 8.4, 7.583333333333334)","(6.5, 20.0, 18.645833333333332)","(6.5, 16.5, 16.35)"
07-12-2022 13:31:46.890022,"(3.8, 4.6, 4.141176470588236)","(17.0, 38.0, 26.694444444444443)","(9.0, 11.0, 8.904761904761905)","(3.0, 3.65, 3.45)","(21.0, 90.0, 59.391304347826086)","(5.5, 8.4, 8.026666666666667)","(6.5, 20.0, 18.869565217391305)","(6.5, 16.5, 16.083333333333332)"
07-12-2022 13:31:48.152764,"(3.8, 4.6, 4.141176470588236)","(17.0, 38.0, 26.694444444444443)","(9.0, 11.0, 9.580645161290324)","(3.0, 3.65, 3.3642857142857143)","(21.0, 90.0, 59.391304347826086)","(5.5, 8.4, 8.013793103448275)","(6.5, 20.0, 18.869565217391305)","(6.5, 16.5, 16.375)"
07-12-2022 13:31:49.415586,"(3.8, 4.6, 4.141176470588236)","(17.0, 38.0, 26.694444444444443)","(9.0, 11.0, 9.580645161290324)","(3.0, 3.65, 3.3642857142857143)","(21.0, 90.0, 59.391304347826086)","(5.5, 8.4, 8.013793103448275)","(6.5, 20.0, 18.869565217391305)","(6.5, 16.5, 16.375)"
07-12-2022 13:31:50.618421,"(3.8, 4.6, 4.0)","(17.0, 38.0, 26.694444444444443)","(9.0, 11.0, 9.580645161290324)","(3.0, 3.65, 3.3642857142857143)","(21.0, 90.0, 59.391304347826086)","(5.5, 8.4, 7.583333333333334)","(6.5, 20.0, 18.869565217391305)","(6.5, 16.5, 16.375)"
07-12-2022 13:31:51.763569,"(3.8, 4.6, 3.9017857142857144)","(17.0, 38.0, 26.694444444444443)","(9.0, 11.0, 8.904761904761905)","(3.0, 3.65, 3.45)","(21.0, 90.0, 59.391304347826086)","(5.5, 8.4, 7.583333333333334)","(6.5, 20.0, 18.869565217391305)","(6.5, 16.5, 16.375)"
07-12-2022 13:31:52.914521,"(3.8, 4.6, 3.9839285714285713)","(17.0, 38.0, 26.694444444444443)","(9.0, 11.0, 8.904761904761905)","(3.0, 3.65, 3.45)","(21.0, 90.0, 59.391304347826086)","(5.5, 8.4, 7.583333333333334)","(6.5, 20.0, 18.869565217391305)","(6.5, 16.5, 16.375)"
07-12-2022 13:31:54.082894,"(3.8, 4.5, 4.082142857142857)","(17.0, 38.0, 26.694444444444443)","(9.0, 11.0, 9.580645161290324)","(3.0, 3.65, 3.3642857142857143)","(21.0, 90.0, 59.391304347826086)","(5.5, 8.4, 8.013793103448275)","(6.5, 20.0, 18.869565217391305)","(6.5, 16.5, 16.375)"
07-12-2022 13:31:55.283371,"(3.8, 4.5, 4.021052631578947)","(17.0, 38.0, 26.694444444444443)","(9.0, 11.0, 9.580645161290324)","(3.0, 3.65, 3.45)","(21.0, 90.0, 59.391304347826086)","(5.5, 8.4, 8.013793103448275)","(6.5, 20.0, 18.869565217391305)","(6.5, 16.5, 15.80952380952381)"
07-12-2022 13:31:56.527305,"(3.8, 4.5, 4.017857142857143)","(17.0, 38.0, 26.694444444444443)","(9.0, 11.0, 9.307692307692308)","(3.0, 3.65, 3.45)","(21.0, 90.0, 59.391304347826086)","(5.5, 8.4, 8.013793103448275)","(6.5, 20.0, 18.869565217391305)","(6.5, 16.0, 15.80952380952381)"
07-12-2022 13:31:57.644689,"(3.8, 4.5, 3.991304347826087)","(17.0, 38.0, 26.694444444444443)","(9.0, 11.0, 9.307692307692308)","(3.0, 3.65, 3.45)","(21.0, 90.0, 59.391304347826086)","(5.5, 8.4, 8.013793103448275)","(6.5, 20.0, 18.869565217391305)","(6.5, 16.0, 15.80952380952381)"
07-12-2022 13:31:58.791499,"(3.8, 4.5, 4.030555555555556)","(17.0, 38.0, 26.694444444444443)","(9.0, 11.0, 9.307692307692308)","(3.0, 3.65, 3.3642857142857143)","(21.0, 90.0, 59.391304347826086)","(5.5, 8.4, 8.013793103448275)","(6.5, 20.0, 18.869565217391305)","(6.5, 16.0, 15.80952380952381)"
07-12-2022 13:32:00.007951,"(3.8, 4.5, 4.030555555555556)","(17.0, 38.0, 26.694444444444443)","(9.0, 11.0, 9.307692307692308)","(3.0, 3.65, 3.3642857142857143)","(21.0, 90.0, 59.391304347826086)","(5.5, 8.4, 8.013793103448275)","(6.5, 20.0, 18.869565217391305)","(6.5, 16.0, 15.80952380952381)"
07-12-2022 13:32:01.280376,"(3.8, 4.5, 4.213235294117647)","(17.0, 38.0, 26.694444444444443)","(9.0, 11.0, 9.307692307692308)","(3.0, 3.65, 3.3642857142857143)","(21.0, 90.0, 59.391304347826086)","(5.5, 8.4, 8.013793103448275)","(6.5, 20.0, 18.869565217391305)","(6.5, 16.0, 15.80952380952381)"
07-12-2022 13:32:02.373578,"(3.8, 4.5, 4.030555555555556)","(17.0, 38.0, 26.694444444444443)","(9.0, 11.0, 9.307692307692308)","(3.0, 3.65, 3.45)","(21.0, 90.0, 59.391304347826086)","(5.5, 8.4, 7.583333333333334)","(6.5, 20.0, 18.869565217391305)","(6.5, 16.0, 15.80952380952381)"
07-12-2022 13:32:03.481708,"(3.8, 4.5, 4.030555555555556)","(17.0, 38.0, 26.694444444444443)","(9.0, 11.0, 9.307692307692308)","(3.0, 3.65, 3.45)","(21.0, 90.0, 59.391304347826086)","(5.5, 8.4, 7.583333333333334)","(6.5, 20.0, 18.869565217391305)","(6.5, 16.0, 15.80952380952381)"
07-12-2022 13:32:04.510565,"(3.8, 4.5, 4.030555555555556)","(17.0, 38.0, 26.694444444444443)","(9.0, 11.0, 8.904761904761905)","(3.0, 3.65, 3.45)","(21.0, 90.0, 59.391304347826086)","(5.5, 8.4, 7.583333333333334)","(6.5, 20.0, 18.869565217391305)","(6.5, 16.0, 15.80952380952381)"
07-12-2022 13:32:05.817705,"(3.8, 4.5, 4.030555555555556)","(17.0, 38.0, 26.694444444444443)","(9.0, 11.0, 8.904761904761905)","(3.0, 3.65, 3.45)","(21.0, 90.0, 59.391304347826086)","(5.5, 8.4, 8.013793103448275)","(6.5, 20.0, 18.869565217391305)","(6.5, 16.0, 15.80952380952381)"
07-12-2022 13:32:07.002964,"(3.8, 4.5, 4.030555555555556)","(17.0, 38.0, 26.694444444444443)","(9.0, 11.0, 9.307692307692308)","(3.0, 3.65, 3.45)","(21.0, 90.0, 59.391304347826086)","(5.5, 8.4, 8.013793103448275)","(6.5, 20.0, 18.25)","(6.5, 16.0, 15.80952380952381)"
07-12-2022 13:32:08.175930,"(3.8, 4.5, 4.030555555555556)","(17.0, 38.0, 26.694444444444443)","(9.0, 11.0, 8.904761904761905)","(3.0, 3.65, 3.45)","(21.0, 90.0, 59.391304347826086)","(5.5, 8.4, 8.013793103448275)","(6.5, 19.5, 18.25)","(6.5, 16.0, 15.80952380952381)"
07-12-2022 13:32:09.321436,"(3.8, 4.5, 4.213235294117647)","(17.0, 38.0, 26.694444444444443)","(9.0, 11.0, 8.904761904761905)","(3.0, 3.65, 3.45)","(21.0, 90.0, 59.391304347826086)","(5.5, 8.4, 8.013793103448275)","(6.5, 19.5, 18.25)","(6.5, 16.0, 15.80952380952381)"
07-12-2022 13:32:10.468585,"(3.8, 4.5, 4.213235294117647)","(17.0, 38.0, 26.694444444444443)","(9.0, 11.0, 8.904761904761905)","(3.0, 3.65, 3.45)","(21.0, 90.0, 59.391304347826086)","(5.5, 8.4, 8.013793103448275)","(6.5, 19.5, 18.25)","(6.5, 16.0, 15.80952380952381)"
07-12-2022 13:32:11.633383,"(3.8, 4.5, 4.213235294117647)","(17.0, 38.0, 26.694444444444443)","(9.0, 11.0, 8.904761904761905)","(3.0, 3.65, 3.392857142857143)","(21.0, 90.0, 59.391304347826086)","(5.5, 8.4, 8.013793103448275)","(6.5, 19.5, 18.25)","(6.5, 16.0, 15.80952380952381)"
07-12-2022 13:32:12.820278,"(3.8, 4.5, 4.213235294117647)","(17.0, 38.0, 26.694444444444443)","(9.0, 11.0, 9.744444444444445)","(3.0, 3.65, 3.3642857142857143)","(21.0, 90.0, 59.391304347826086)","(5.5, 8.4, 7.583333333333334)","(6.5, 19.5, 18.25)","(6.5, 16.0, 15.80952380952381)"
07-12-2022 13:32:13.914341,"(3.8, 4.5, 4.030555555555556)","(17.0, 38.0, 26.694444444444443)","(9.0, 10.5, 9.744444444444445)","(3.0, 3.65, 3.3642857142857143)","(21.0, 90.0, 59.391304347826086)","(5.5, 8.4, 7.954545454545455)","(6.5, 19.5, 18.25)","(6.5, 16.0, 15.80952380952381)"
07-12-2022 13:32:14.972055,"(3.8, 4.5, 4.030555555555556)","(17.0, 38.0, 26.694444444444443)","(9.0, 10.5, 9.3)","(3.0, 3.65, 3.45)","(21.0, 90.0, 59.391304347826086)","(5.5, 8.4, 7.954545454545455)","(6.5, 19.5, 18.25)","(6.5, 16.0, 15.80952380952381)"
07-12-2022 13:32:16.118945,"(3.8, 4.5, 4.030555555555556)","(17.0, 38.0, 26.694444444444443)","(9.0, 10.5, 8.676)","(3.0, 3.65, 3.45)","(21.0, 90.0, 59.391304347826086)","(5.5, 8.4, 7.583333333333334)","(6.5, 19.5, 18.25)","(6.5, 16.0, 15.80952380952381)"
07-12-2022 13:32:17.251320,"(3.8, 4.5, 4.213235294117647)","(17.0, 38.0, 26.694444444444443)","(9.0, 10.5, 8.676)","(3.0, 3.65, 3.45)","(21.0, 90.0, 59.391304347826086)","(5.5, 8.4, 8.037037037037038)","(6.5, 19.5, 18.25)","(6.5, 16.0, 15.80952380952381)"
07-12-2022 13:32:18.398439,"(3.8, 4.5, 4.030555555555556)","(17.0, 38.0, 26.694444444444443)","(9.0, 10.5, 8.695)","(3.0, 3.65, 3.3642857142857143)","(21.0, 90.0, 59.391304347826086)","(5.5, 8.4, 8.05)","(6.5, 19.5, 18.25)","(6.5, 16.0, 15.80952380952381)"
07-12-2022 13:32:19.492646,"(3.8, 4.5, 4.030555555555556)","(17.0, 38.0, 26.694444444444443)","(9.0, 10.5, 8.695)","(3.0, 3.65, 3.3642857142857143)","(21.0, 90.0, 59.391304347826086)","(5.5, 8.4, 7.7)","(6.5, 19.5, 18.25)","(6.5, 16.0, 15.80952380952381)"
07-12-2022 13:32:20.555110,"(3.8, 4.5, 4.030555555555556)","(17.0, 38.0, 26.694444444444443)","(9.0, 10.5, 8.98)","(3.0, 3.65, 3.45)","(21.0, 90.0, 59.391304347826086)","(5.5, 8.4, 8.184615384615386)","(6.5, 19.5, 18.25)","(6.5, 16.0, 15.80952380952381)"
07-12-2022 13:32:21.685466,"(3.8, 4.5, 4.030555555555556)","(17.0, 38.0, 26.694444444444443)","(9.0, 10.5, 9.197142857142858)","(3.0, 3.65, 3.45)","(21.0, 90.0, 59.391304347826086)","(5.5, 8.4, 8.184615384615386)","(6.5, 19.5, 18.25)","(6.5, 16.0, 15.80952380952381)"
07-12-2022 13:32:22.813258,"(3.8, 4.5, 4.213235294117647)","(17.0, 38.0, 26.694444444444443)","(9.0, 10.5, 9.197142857142858)","(3.0, 3.65, 3.3642857142857143)","(21.0, 90.0, 59.391304347826086)","(5.5, 8.4, 8.152941176470588)","(6.5, 19.5, 18.25)","(6.5, 16.0, 15.80952380952381)"
07-12-2022 13:32:24.014391,"(3.8, 4.5, 4.030555555555556)","(17.0, 38.0, 26.694444444444443)","(9.0, 10.5, 8.98)","(3.0, 3.65, 3.45)","(21.0, 90.0, 59.391304347826086)","(5.5, 8.4, 8.110344827586207)","(6.5, 19.5, 18.25)","(6.5, 16.0, 15.80952380952381)"
07-12-2022 13:32:25.141266,"(3.8, 4.5, 4.030555555555556)","(17.0, 38.0, 26.694444444444443)","(9.0, 10.5, 8.676)","(3.0, 3.65, 3.45)","(21.0, 90.0, 59.391304347826086)","(5.5, 8.4, 8.110344827586207)","(6.5, 19.5, 18.25)","(6.5, 16.0, 15.833333333333334)"
07-12-2022 13:32:26.276031,"(3.8, 4.5, 4.030555555555556)","(17.0, 38.0, 26.694444444444443)","(9.0, 10.5, 8.69047619047619)","(3.0, 3.65, 3.45)","(21.0, 90.0, 59.391304347826086)","(5.5, 8.4, 8.110344827586207)","(6.5, 19.5, 18.25)","(6.5, 16.0, 15.833333333333334)"
07-12-2022 13:32:27.464306,"(3.8, 4.5, 4.213235294117647)","(17.0, 38.0, 26.315789473684212)","(9.0, 10.5, 9.142857142857142)","(3.0, 3.65, 3.3642857142857143)","(21.0, 90.0, 55.53846153846154)","(5.5, 8.4, 7.816666666666667)","(6.5, 19.5, 18.645833333333332)","(6.5, 16.0, 15.833333333333334)"
07-12-2022 13:32:28.610422,"(3.8, 4.5, 4.213235294117647)","(17.0, 38.0, 26.315789473684212)","(9.0, 10.5, 9.142857142857142)","(3.0, 3.65, 3.3642857142857143)","(21.0, 90.0, 55.53846153846154)","(5.5, 8.4, 8.21081081081081)","(6.5, 20.0, 18.645833333333332)","(6.5, 16.0, 15.833333333333334)"
07-12-2022 13:32:29.766395,"(3.8, 4.5, 4.030555555555556)","(17.0, 38.0, 26.315789473684212)","(9.0, 10.5, 9.403846153846153)","(3.0, 3.65, 3.3642857142857143)","(21.0, 90.0, 55.53846153846154)","(5.5, 8.4, 8.21081081081081)","(6.5, 20.0, 18.645833333333332)","(6.5, 16.0, 15.833333333333334)"
07-12-2022 13:32:30.976796,"(3.8, 4.5, 4.030555555555556)","(17.0, 38.0, 26.315789473684212)","(9.0, 10.5, 9.274193548387096)","(3.0, 3.65, 3.45)","(21.0, 90.0, 55.53846153846154)","(5.5, 8.4, 8.18125)","(6.5, 20.0, 18.645833333333332)","(6.5, 16.0, 15.833333333333334)"
07-12-2022 13:32:32.158364,"(3.8, 4.5, 4.030555555555556)","(17.0, 38.0, 26.315789473684212)","(9.0, 10.5, 9.038461538461538)","(3.0, 3.65, 3.45)","(21.0, 90.0, 55.53846153846154)","(5.5, 8.4, 8.14074074074074)","(6.5, 20.0, 17.910714285714285)","(6.5, 16.0, 15.833333333333334)"
07-12-2022 13:32:33.419041,"(3.8, 4.5, 4.213235294117647)","(17.0, 38.0, 26.315789473684212)","(9.0, 10.5, 8.69047619047619)","(3.0, 3.65, 3.45)","(21.0, 90.0, 55.53846153846154)","(5.5, 8.4, 8.14074074074074)","(6.5, 20.0, 17.910714285714285)","(6.5, 16.0, 15.833333333333334)"
07-12-2022 13:32:34.481529,"(3.8, 4.5, 4.030555555555556)","(17.0, 38.0, 26.315789473684212)","(9.0, 10.5, 8.71875)","(3.0, 3.65, 3.3642857142857143)","(21.0, 90.0, 55.53846153846154)","(5.5, 8.4, 8.14074074074074)","(6.5, 20.0, 17.910714285714285)","(6.5, 16.0, 15.833333333333334)"
07-12-2022 13:32:35.557955,"(3.8, 4.5, 4.030555555555556)","(17.0, 38.0, 26.315789473684212)","(9.0, 10.5, 9.038461538461538)","(3.0, 3.65, 3.45)","(21.0, 90.0, 55.53846153846154)","(5.5, 8.4, 8.14074074074074)","(6.5, 20.0, 17.910714285714285)","(6.5, 16.0, 15.833333333333334)"
07-12-2022 13:32:36.682027,"(3.8, 4.5, 4.030555555555556)","(17.0, 38.0, 26.315789473684212)","(9.0, 10.5, 9.274193548387096)","(3.0, 3.65, 3.45)","(21.0, 90.0, 55.53846153846154)","(5.5, 8.4, 8.14074074074074)","(6.5, 20.0, 17.910714285714285)","(6.5, 16.0, 15.833333333333334)"
07-12-2022 13:32:37.877070,"(3.8, 4.5, 4.030555555555556)","(17.0, 38.0, 26.315789473684212)","(9.0, 10.5, 9.274193548387096)","(3.0, 3.65, 3.45)","(21.0, 90.0, 55.53846153846154)","(5.5, 8.4, 8.14074074074074)","(6.5, 20.0, 17.910714285714285)","(6.5, 16.0, 15.833333333333334)"
07-12-2022 13:32:39.031252,"(3.8, 4.5, 4.213235294117647)","(17.0, 38.0, 26.315789473684212)","(9.0, 10.5, 9.142857142857142)","(3.0, 3.65, 3.3642857142857143)","(21.0, 90.0, 55.53846153846154)","(5.5, 8.4, 8.14074074074074)","(6.5, 20.0, 17.910714285714285)","(6.5, 16.0, 16.184210526315788)"
07-12-2022 13:32:40.201413,"(3.8, 4.5, 4.030555555555556)","(17.0, 38.0, 24.125)","(9.0, 10.5, 8.98)","(3.0, 3.65, 3.45)","(21.0, 90.0, 55.53846153846154)","(5.5, 8.4, 8.14074074074074)","(6.5, 20.0, 17.910714285714285)","(6.5, 16.5, 16.184210526315788)"
07-12-2022 13:32:41.402653,"(3.8, 4.5, 4.030555555555556)","(17.0, 38.0, 24.125)","(9.0, 10.5, 9.14)","(3.0, 3.65, 3.45)","(21.0, 90.0, 55.53846153846154)","(5.5, 8.4, 8.14074074074074)","(6.5, 20.0, 17.910714285714285)","(6.5, 16.5, 15.833333333333334)"
07-12-2022 13:32:42.662612,"(3.8, 4.5, 4.030555555555556)","(17.0, 38.0, 26.315789473684212)","(9.0, 10.5, 9.366666666666667)","(3.0, 3.65, 3.45)","(21.0, 90.0, 49.90909090909091)","(5.5, 8.4, 8.288888888888888)","(6.5, 20.0, 16.666666666666668)","(6.5, 16.0, 15.166666666666666)"
07-12-2022 13:32:43.892150,"(3.8, 4.3, 4.1)","(17.0, 38.0, 26.315789473684212)","(9.0, 10.5, 9.225000000000001)","(3.0, 3.65, 3.3642857142857143)","(21.0, 90.0, 49.90909090909091)","(5.5, 8.6, 8.288888888888888)","(6.5, 17.0, 16.8)","(6.5, 16.0, 13.833333333333334)"
07-12-2022 13:32:45.172280,"(3.8, 4.3, 4.13125)","(17.0, 38.0, 26.315789473684212)","(9.0, 10.5, 8.69047619047619)","(3.0, 3.65, 3.45)","(21.0, 90.0, 49.90909090909091)","(5.5, 8.6, 8.288888888888888)","(6.5, 17.5, 17.195652173913043)","(6.5, 15.5, 13.833333333333334)"
07-12-2022 13:32:46.561601,"(3.8, 4.3, 4.13125)","(17.0, 38.0, 26.315789473684212)","(9.0, 10.5, 8.69047619047619)","(3.0, 3.65, 3.45)","(21.0, 90.0, 49.90909090909091)","(5.5, 8.6, 8.288888888888888)","(6.5, 17.5, 17.195652173913043)","(6.5, 15.5, 13.833333333333334)"
07-12-2022 13:32:47.869837,"(3.8, 4.3, 4.13125)","(17.0, 38.0, 26.315789473684212)","(9.0, 10.5, 9.038461538461538)","(3.0, 3.65, 3.45)","(21.0, 90.0, 73.4)","(5.5, 8.6, 8.288888888888888)","(6.5, 17.5, 17.13157894736842)","(6.5, 15.5, 13.833333333333334)"
07-12-2022 13:32:49.127015,"(3.8, 4.3, 4.23125)","(17.0, 36.0, 30.0)","(9.0, 10.5, 9.142857142857142)","(3.0, 3.65, 3.3642857142857143)","(21.0, 85.0, 61.57142857142857)","(5.5, 8.6, 8.288888888888888)","(6.5, 17.5, 16.25)","(6.5, 15.5, 13.833333333333334)"
07-12-2022 13:32:50.309727,"(3.8, 4.3, 4.13125)","(17.0, 36.0, 30.545454545454547)","(9.0, 10.5, 9.038461538461538)","(3.0, 3.65, 3.45)","(21.0, 75.0, 49.36363636363636)","(5.5, 8.6, 8.288888888888888)","(6.5, 18.0, 17.5625)","(6.5, 15.5, 13.833333333333334)"
07-12-2022 13:32:51.557279,"(3.8, 4.3, 4.13125)","(17.0, 36.0, 26.526315789473685)","(9.0, 10.5, 8.69047619047619)","(3.0, 3.65, 3.45)","(21.0, 75.0, 51.5)","(5.5, 8.6, 8.288888888888888)","(6.5, 18.0, 17.5625)","(6.5, 15.5, 13.833333333333334)"
07-12-2022 13:32:52.730790,"(3.8, 4.3, 4.13125)","(17.0, 36.0, 26.526315789473685)","(9.0, 10.5, 9.038461538461538)","(3.0, 3.65, 3.45)","(21.0, 75.0, 51.5)","(5.5, 8.6, 8.288888888888888)","(6.5, 18.0, 17.5625)","(6.5, 15.5, 13.833333333333334)"
07-12-2022 13:32:53.813687,"(3.8, 4.3, 4.146153846153846)","(17.0, 36.0, 26.526315789473685)","(9.0, 10.5, 9.038461538461538)","(3.0, 3.65, 3.3642857142857143)","(21.0, 75.0, 50.90909090909091)","(5.5, 8.6, 8.288888888888888)","(6.5, 18.0, 17.5625)","(6.5, 15.5, 13.833333333333334)"
07-12-2022 13:32:54.965371,"(3.8, 4.3, 4.1)","(17.0, 36.0, 26.526315789473685)","(9.0, 10.5, 9.142857142857142)","(3.0, 3.65, 3.3642857142857143)","(21.0, 70.0, 50.90909090909091)","(5.5, 8.6, 8.288888888888888)","(6.5, 18.0, 17.5625)","(6.5, 15.5, 13.833333333333334)"
07-12-2022 13:32:56.182547,"(3.8, 4.3, 4.1)","(17.0, 36.0, 26.526315789473685)","(9.0, 10.5, 8.69047619047619)","(3.0, 3.65, 3.45)","(21.0, 70.0, 50.90909090909091)","(5.5, 8.6, 8.288888888888888)","(6.5, 18.0, 17.5625)","(6.5, 15.5, 13.833333333333334)"
07-12-2022 13:32:57.299135,"(3.8, 4.3, 4.1)","(17.0, 36.0, 26.526315789473685)","(9.0, 10.5, 9.038461538461538)","(3.0, 3.65, 3.45)","(21.0, 70.0, 44.8)","(5.5, 8.6, 8.288888888888888)","(6.5, 18.0, 17.5625)","(6.5, 15.5, 13.833333333333334)"
07-12-2022 13:32:58.392885,"(3.8, 4.3, 4.1)","(17.0, 36.0, 26.526315789473685)","(9.0, 10.5, 9.038461538461538)","(3.0, 3.65, 3.45)","(21.0, 70.0, 44.8)","(5.5, 8.6, 8.288888888888888)","(6.5, 18.0, 17.5625)","(6.5, 15.5, 13.833333333333334)"
07-12-2022 13:32:59.426834,"(3.8, 4.3, 4.212)","(17.0, 36.0, 26.526315789473685)","(9.0, 10.5, 9.038461538461538)","(3.0, 3.65, 3.45)","(21.0, 65.0, 49.33333333333333)","(5.5, 8.6, 8.288888888888888)","(6.5, 18.0, 17.5625)","(6.5, 15.5, 13.833333333333334)"
07-12-2022 13:33:00.490648,"(3.8, 4.3, 4.1)","(17.0, 36.0, 26.526315789473685)","(9.0, 10.5, 9.142857142857142)","(3.0, 3.65, 3.3642857142857143)","(21.0, 60.0, 49.33333333333333)","(5.5, 8.6, 8.288888888888888)","(6.5, 18.0, 17.5625)","(6.5, 15.5, 13.833333333333334)"
07-12-2022 13:33:01.655630,"(3.8, 4.3, 4.1)","(17.0, 36.0, 26.526315789473685)","(9.0, 10.5, 8.69047619047619)","(3.0, 3.65, 3.45)","(21.0, 60.0, 49.33333333333333)","(5.5, 8.6, 8.288888888888888)","(6.5, 18.0, 17.5625)","(6.5, 15.5, 13.833333333333334)"
07-12-2022 13:33:02.836673,"(3.8, 4.3, 4.1)","(17.0, 36.0, 26.526315789473685)","(9.0, 10.5, 9.038461538461538)","(3.0, 3.65, 3.45)","(21.0, 60.0, 49.33333333333333)","(5.5, 8.6, 8.288888888888888)","(6.5, 18.0, 16.934782608695652)","(6.5, 15.5, 15.147058823529413)"
07-12-2022 13:33:04.012182,"(3.8, 4.3, 4.226666666666667)","(17.0, 36.0, 25.375)","(9.0, 10.5, 9.056)","(3.0, 3.65, 3.45)","(21.0, 50.0, 39.25)","(5.5, 8.6, 8.15)","(6.5, 18.0, 16.775)","(6.5, 15.5, 14.6875)"
07-12-2022 13:33:05.191140,"(3.8, 4.2, 4.009090909090909)","(17.0, 36.0, 25.375)","(9.0, 10.5, 9.056)","(3.0, 3.65, 3.45)","(21.0, 55.0, 44.875)","(5.5, 8.6, 8.15)","(6.5, 18.0, 16.775)","(6.5, 15.0, 14.6875)"
07-12-2022 13:33:06.269875,"(3.8, 4.2, 4.0687500000000005)","(17.0, 36.0, 25.375)","(9.0, 10.5, 8.695)","(3.0, 3.65, 3.4833333333333334)","(21.0, 55.0, 35.10526315789474)","(5.5, 8.6, 8.15)","(6.5, 18.0, 16.775)","(6.5, 15.0, 14.6875)"
07-12-2022 13:33:07.347463,"(3.8, 4.2, 4.0687500000000005)","(17.0, 36.0, 25.375)","(9.0, 10.5, 8.95)","(3.0, 3.65, 3.45)","(21.0, 55.0, 35.10526315789474)","(5.5, 8.6, 8.233333333333334)","(6.5, 18.0, 16.775)","(6.5, 15.0, 14.6875)"
