,Knights Cross,Urana Fernando,Mcivor Jack,Cookie Delight,Lala Santa,Prussian Spirit,Birdbrook,Red Hot Lady
11-01-2023 14:36:38.353635,"(10.0, 21.0, 18.684210526315788)","(9.0, 13.5, 12.777777777777779)","(21.0, 60.0, 54.526315789473685)","(2.8, 3.3, 3.297297297297297)","(4.0, 6.0, 5.175)","(9.0, 11.0, 10.100000000000001)","(6.5, 7.6, 6.652941176470589)","(5.5, 9.6, 9.2)"
11-01-2023 14:36:39.650499,"(10.0, 21.0, 18.684210526315788)","(9.0, 13.5, 12.777777777777779)","(21.0, 60.0, 54.526315789473685)","(2.8, 3.3, 3.297297297297297)","(4.0, 6.0, 5.175)","(9.0, 11.0, 10.100000000000001)","(6.5, 7.6, 6.652941176470589)","(5.5, 9.6, 9.2)"
11-01-2023 14:36:40.942811,"(10.0, 21.0, 18.684210526315788)","(9.0, 13.5, 12.777777777777779)","(21.0, 60.0, 54.526315789473685)","(2.8, 3.3, 3.297297297297297)","(4.0, 6.0, 5.175)","(9.0, 11.0, 10.309090909090909)","(6.5, 7.6, 6.652941176470589)","(5.5, 9.6, 9.2)"
11-01-2023 14:36:42.311959,"(10.0, 21.0, 18.684210526315788)","(9.0, 13.5, 12.777777777777779)","(21.0, 60.0, 54.526315789473685)","(2.8, 3.3, 3.2971014492753623)","(4.0, 6.0, 5.175)","(9.0, 10.5, 10.070967741935485)","(6.5, 7.6, 6.652941176470589)","(5.5, 9.6, 8.933333333333334)"
11-01-2023 14:36:43.679590,"(10.0, 21.0, 18.684210526315788)","(9.0, 13.5, 12.9)","(21.0, 60.0, 54.526315789473685)","(2.8, 3.3, 3.289285714285714)","(4.0, 6.0, 5.175)","(9.0, 11.0, 10.076923076923077)","(6.5, 7.6, 6.691891891891892)","(5.5, 9.6, 9.163636363636364)"
11-01-2023 14:36:45.019584,"(10.0, 21.0, 18.684210526315788)","(9.0, 13.5, 12.857142857142858)","(21.0, 60.0, 52.0)","(2.8, 3.3, 3.289285714285714)","(4.0, 6.0, 5.175)","(9.0, 11.0, 9.933333333333334)","(6.5, 7.6, 7.030769230769231)","(5.5, 9.6, 9.163636363636364)"
11-01-2023 14:36:46.397689,"(10.0, 21.0, 18.684210526315788)","(9.0, 13.5, 12.857142857142858)","(21.0, 60.0, 52.0)","(2.8, 3.3, 3.289285714285714)","(4.0, 6.0, 5.175)","(9.0, 11.0, 9.933333333333334)","(6.5, 7.4, 6.6000000000000005)","(5.5, 9.6, 9.163636363636364)"
11-01-2023 14:36:47.656717,"(10.0, 21.0, 18.684210526315788)","(9.0, 13.5, 12.857142857142858)","(21.0, 60.0, 50.95652173913044)","(2.8, 3.3, 3.289285714285714)","(4.0, 6.0, 5.175)","(9.0, 11.0, 9.933333333333334)","(6.5, 7.4, 6.6173913043478265)","(5.5, 9.6, 9.163636363636364)"
11-01-2023 14:36:48.881042,"(10.0, 21.0, 18.684210526315788)","(9.0, 13.5, 12.857142857142858)","(21.0, 60.0, 50.95652173913044)","(2.8, 3.3, 3.289285714285714)","(4.0, 6.0, 5.175)","(9.0, 11.0, 9.933333333333334)","(6.5, 7.4, 6.6173913043478265)","(5.5, 9.6, 9.163636363636364)"
11-01-2023 14:36:50.149020,"(10.0, 21.0, 18.684210526315788)","(9.0, 13.5, 12.857142857142858)","(21.0, 60.0, 52.0)","(2.8, 3.3, 3.289285714285714)","(4.0, 6.0, 5.175)","(9.0, 11.0, 9.933333333333334)","(6.5, 7.4, 6.733333333333333)","(5.5, 9.6, 9.17142857142857)"
11-01-2023 14:36:51.451838,"(10.0, 21.0, 18.684210526315788)","(9.0, 13.5, 12.807692307692308)","(21.0, 60.0, 50.95652173913044)","(2.8, 3.3, 3.289285714285714)","(4.0, 6.0, 5.175)","(9.0, 11.0, 9.933333333333334)","(6.5, 7.2, 6.733333333333333)","(5.5, 9.6, 9.17142857142857)"
11-01-2023 14:36:52.778460,"(10.0, 21.0, 18.684210526315788)","(9.0, 13.5, 12.055555555555555)","(21.0, 60.0, 50.95652173913044)","(2.8, 3.3, 3.283333333333333)","(4.0, 6.0, 5.175)","(9.0, 11.0, 9.933333333333334)","(6.5, 7.2, 6.733333333333333)","(5.5, 9.6, 9.17142857142857)"
11-01-2023 14:36:54.121259,"(10.0, 21.0, 18.684210526315788)","(9.0, 13.5, 12.055555555555555)","(21.0, 60.0, 47.42857142857143)","(2.8, 3.3, 3.283333333333333)","(4.0, 6.0, 5.175)","(9.0, 11.0, 9.933333333333334)","(6.5, 7.2, 6.610526315789474)","(5.5, 9.6, 9.17142857142857)"
11-01-2023 14:36:55.465752,"(10.0, 21.0, 19.166666666666668)","(9.0, 13.5, 12.055555555555555)","(21.0, 60.0, 52.0)","(2.8, 3.3, 3.283333333333333)","(4.0, 6.0, 5.175)","(9.0, 11.0, 9.933333333333334)","(6.5, 7.2, 6.610526315789474)","(5.5, 9.6, 9.17142857142857)"
11-01-2023 14:36:56.791863,"(10.0, 21.0, 19.166666666666668)","(9.0, 13.5, 12.055555555555555)","(21.0, 60.0, 54.82352941176471)","(2.8, 3.3, 3.283333333333333)","(4.0, 6.0, 5.175)","(9.0, 11.0, 9.933333333333334)","(6.5, 7.2, 6.733333333333333)","(5.5, 9.6, 9.17142857142857)"
11-01-2023 14:36:58.122089,"(10.0, 21.0, 18.916666666666668)","(9.0, 13.5, 12.055555555555555)","(21.0, 60.0, 54.82352941176471)","(2.8, 3.3, 3.283333333333333)","(4.0, 6.0, 5.175)","(9.0, 11.0, 9.892307692307693)","(6.5, 7.2, 6.733333333333333)","(5.5, 9.6, 9.17142857142857)"
11-01-2023 14:36:59.476541,"(10.0, 21.0, 19.529411764705884)","(9.0, 13.5, 12.777777777777779)","(21.0, 60.0, 57.06666666666666)","(2.8, 3.3, 3.283333333333333)","(4.0, 6.0, 5.175)","(9.0, 11.0, 9.72)","(6.5, 7.2, 6.733333333333333)","(5.5, 9.6, 9.120000000000001)"
11-01-2023 14:37:00.823154,"(10.0, 21.0, 19.529411764705884)","(9.0, 13.5, 12.884615384615385)","(21.0, 60.0, 57.06666666666666)","(2.8, 3.3, 3.2971014492753623)","(4.0, 6.0, 5.175)","(9.0, 11.0, 9.693333333333333)","(6.5, 7.2, 6.733333333333333)","(5.5, 9.6, 9.120000000000001)"
11-01-2023 14:37:02.080315,"(10.0, 21.0, 19.863636363636363)","(9.0, 13.5, 12.833333333333334)","(21.0, 60.0, 51.0)","(2.8, 3.3, 3.1875)","(4.0, 6.0, 5.417647058823529)","(9.0, 11.0, 9.879999999999999)","(6.5, 7.2, 6.635294117647059)","(5.5, 9.6, 9.28)"
11-01-2023 14:37:03.369110,"(10.0, 21.0, 19.863636363636363)","(9.0, 13.5, 12.833333333333334)","(21.0, 55.0, 53.05263157894737)","(2.8, 3.25, 3.2676470588235293)","(4.0, 6.0, 5.55)","(9.0, 11.0, 10.040000000000001)","(6.5, 7.2, 6.635294117647059)","(5.5, 9.6, 9.120000000000001)"
11-01-2023 14:37:04.677546,"(10.0, 21.0, 20.047619047619047)","(9.0, 13.5, 12.833333333333334)","(21.0, 60.0, 46.775)","(2.8, 3.35, 3.2409090909090907)","(4.0, 6.0, 5.55)","(9.0, 11.0, 10.415384615384616)","(6.5, 7.2, 6.584615384615385)","(5.5, 9.6, 9.120000000000001)"
11-01-2023 14:37:06.017349,"(10.0, 21.0, 19.363636363636363)","(9.0, 13.5, 12.833333333333334)","(21.0, 65.0, 46.775)","(2.8, 3.35, 3.3125)","(4.0, 6.0, 5.266666666666667)","(9.0, 10.5, 10.342857142857143)","(6.5, 7.0, 6.7)","(5.5, 9.6, 9.120000000000001)"
11-01-2023 14:37:07.365722,"(10.0, 21.0, 18.0)","(9.0, 13.5, 12.5)","(21.0, 65.0, 46.775)","(2.8, 3.35, 3.3125)","(4.0, 6.0, 5.266666666666667)","(9.0, 10.5, 9.978947368421053)","(6.5, 7.0, 6.7)","(5.5, 9.6, 9.230769230769232)"
11-01-2023 14:37:08.711608,"(10.0, 21.0, 18.0)","(9.0, 13.5, 12.5)","(21.0, 65.0, 46.775)","(2.8, 3.35, 3.3125)","(4.0, 6.0, 5.288888888888889)","(9.0, 10.5, 9.705555555555556)","(6.5, 7.0, 6.584615384615385)","(5.5, 9.6, 9.0)"
11-01-2023 14:37:10.071553,"(10.0, 21.0, 19.875)","(9.0, 13.5, 12.441176470588236)","(21.0, 65.0, 46.775)","(2.8, 3.35, 3.3125)","(4.0, 6.0, 5.288888888888889)","(9.0, 10.5, 9.705555555555556)","(6.5, 7.0, 6.584615384615385)","(5.5, 9.6, 9.0)"
11-01-2023 14:37:11.394333,"(10.0, 21.0, 19.875)","(9.0, 13.5, 12.441176470588236)","(21.0, 65.0, 46.775)","(2.8, 3.35, 3.2743589743589743)","(4.0, 6.0, 5.288888888888889)","(9.0, 10.5, 9.705555555555556)","(6.5, 7.0, 6.584615384615385)","(5.5, 9.6, 9.0)"
11-01-2023 14:37:12.697222,"(10.0, 21.0, 19.875)","(9.0, 13.5, 12.441176470588236)","(21.0, 65.0, 46.775)","(2.8, 3.3, 3.2743589743589743)","(4.0, 6.0, 5.288888888888889)","(9.0, 10.5, 9.705555555555556)","(6.5, 7.0, 6.7)","(5.5, 9.6, 9.230769230769232)"
11-01-2023 14:37:14.055210,"(10.0, 21.0, 19.875)","(9.0, 13.5, 12.088235294117647)","(21.0, 65.0, 47.0)","(2.8, 3.3, 3.2743589743589743)","(4.0, 6.0, 5.288888888888889)","(9.0, 10.5, 9.705555555555556)","(6.5, 7.0, 6.7)","(5.5, 9.6, 9.230769230769232)"
11-01-2023 14:37:15.361959,"(10.0, 21.0, 19.933333333333334)","(9.0, 13.5, 12.088235294117647)","(21.0, 65.0, 51.61904761904762)","(2.8, 3.3, 3.274683544303797)","(4.0, 6.0, 5.288888888888889)","(9.0, 10.5, 9.705555555555556)","(6.5, 7.0, 6.584615384615385)","(5.5, 9.6, 9.225000000000001)"
11-01-2023 14:37:16.642776,"(10.0, 21.0, 19.933333333333334)","(9.0, 13.5, 12.088235294117647)","(21.0, 60.0, 51.61904761904762)","(2.8, 3.3, 3.274683544303797)","(4.0, 6.0, 5.288888888888889)","(9.0, 10.5, 9.705555555555556)","(6.5, 7.0, 6.584615384615385)","(5.5, 10.5, 9.055)"
11-01-2023 14:37:17.989025,"(10.0, 21.0, 20.157894736842106)","(9.0, 13.5, 12.088235294117647)","(21.0, 60.0, 54.82352941176471)","(2.8, 3.3, 3.193150684931507)","(4.0, 6.0, 5.288888888888889)","(9.0, 10.5, 9.705555555555556)","(6.5, 7.0, 6.7)","(5.5, 10.5, 9.055)"
11-01-2023 14:37:19.743378,"(10.0, 21.0, 20.157894736842106)","(9.0, 13.5, 12.088235294117647)","(21.0, 60.0, 54.82352941176471)","(2.8, 3.2, 3.193150684931507)","(4.0, 6.0, 5.288888888888889)","(9.0, 10.5, 9.74375)","(6.5, 7.0, 6.7)","(5.5, 10.5, 9.344000000000001)"
11-01-2023 14:37:21.581508,"(10.0, 21.0, 20.157894736842106)","(9.0, 13.5, 12.763157894736842)","(21.0, 60.0, 54.82352941176471)","(2.8, 3.2, 3.193150684931507)","(4.0, 6.0, 5.288888888888889)","(9.0, 10.5, 9.74375)","(6.5, 7.0, 6.7)","(5.5, 10.5, 9.055)"
11-01-2023 14:37:23.453127,"(10.0, 21.0, 20.448275862068964)","(9.0, 13.5, 12.833333333333334)","(21.0, 60.0, 51.61904761904762)","(2.8, 3.2, 3.1871794871794874)","(4.0, 6.0, 5.288888888888889)","(9.0, 10.5, 9.705555555555556)","(6.5, 7.0, 6.584615384615385)","(5.5, 10.5, 9.055)"
11-01-2023 14:37:24.780494,"(10.0, 21.0, 20.448275862068964)","(9.0, 13.5, 12.833333333333334)","(21.0, 60.0, 51.61904761904762)","(2.8, 3.2, 3.1902597402597404)","(4.2, 6.0, 5.242105263157895)","(8.0, 10.5, 9.878260869565217)","(6.5, 7.0, 6.584615384615385)","(5.5, 10.5, 9.055)"
11-01-2023 14:37:26.080017,"(10.0, 21.0, 20.448275862068964)","(9.0, 13.5, 13.1)","(21.0, 60.0, 51.61904761904762)","(2.8, 3.2, 3.1902597402597404)","(4.2, 6.0, 5.550000000000001)","(8.0, 10.5, 9.923809523809524)","(6.5, 7.0, 6.765217391304348)","(5.5, 10.5, 8.97)"
11-01-2023 14:37:27.430216,"(10.0, 21.0, 20.448275862068964)","(9.0, 13.5, 13.0)","(21.0, 60.0, 54.82352941176471)","(2.8, 3.2, 3.1902597402597404)","(4.2, 5.9, 5.550000000000001)","(8.0, 10.5, 9.878260869565217)","(6.5, 7.0, 6.842105263157895)","(5.5, 10.5, 9.672727272727274)"
11-01-2023 14:37:28.809103,"(10.0, 21.0, 20.448275862068964)","(9.0, 13.5, 13.0)","(21.0, 60.0, 54.82352941176471)","(2.8, 3.2, 3.1902597402597404)","(4.2, 5.9, 5.550000000000001)","(8.0, 10.5, 9.878260869565217)","(6.5, 7.0, 6.863636363636363)","(5.5, 10.0, 9.4)"
11-01-2023 14:37:30.183409,"(10.0, 21.0, 20.448275862068964)","(9.0, 13.5, 13.0)","(21.0, 60.0, 51.61904761904762)","(2.8, 3.2, 3.1899328859060403)","(4.2, 5.9, 5.550000000000001)","(8.0, 10.5, 9.923809523809524)","(6.5, 7.0, 6.792307692307692)","(5.5, 10.0, 9.0)"
11-01-2023 14:37:31.546708,"(10.0, 21.0, 20.448275862068964)","(9.0, 13.5, 13.0)","(21.0, 60.0, 51.61904761904762)","(2.8, 3.2, 3.1899328859060403)","(4.2, 5.9, 5.550000000000001)","(8.0, 10.5, 9.923809523809524)","(6.5, 7.0, 6.792307692307692)","(5.5, 10.0, 9.0)"
11-01-2023 14:37:32.972649,"(10.0, 21.0, 20.448275862068964)","(9.0, 13.5, 13.0)","(21.0, 60.0, 54.82352941176471)","(2.8, 3.2, 3.1899328859060403)","(4.2, 5.9, 5.496153846153846)","(8.0, 10.5, 9.971428571428572)","(6.5, 7.0, 6.885714285714286)","(5.5, 10.0, 9.0)"
11-01-2023 14:37:34.376428,"(10.0, 21.0, 20.448275862068964)","(9.0, 13.5, 13.0)","(21.0, 60.0, 54.82352941176471)","(2.8, 3.2, 3.1899328859060403)","(4.2, 5.9, 5.496153846153846)","(8.0, 10.0, 9.971428571428572)","(6.5, 7.0, 6.936842105263158)","(5.5, 10.0, 9.123076923076924)"
11-01-2023 14:37:35.782856,"(10.0, 21.0, 20.448275862068964)","(9.0, 13.5, 13.0)","(21.0, 60.0, 54.82352941176471)","(2.8, 3.2, 3.1899328859060403)","(4.2, 5.9, 5.722033898305085)","(8.0, 10.0, 9.971428571428572)","(6.5, 7.0, 6.885714285714286)","(5.5, 10.0, 9.123076923076924)"
11-01-2023 14:37:37.135702,"(10.0, 21.0, 20.448275862068964)","(9.0, 13.5, 13.0)","(21.0, 60.0, 54.82352941176471)","(2.8, 3.2, 3.187012987012987)","(4.2, 5.9, 5.3374999999999995)","(8.0, 10.0, 9.971428571428572)","(6.5, 7.0, 6.885714285714286)","(5.5, 10.0, 9.200000000000001)"
11-01-2023 14:37:38.408277,"(10.0, 21.0, 20.448275862068964)","(9.0, 13.5, 13.0)","(21.0, 60.0, 54.82352941176471)","(2.8, 3.2, 3.282312925170068)","(4.2, 5.9, 5.3374999999999995)","(8.0, 10.0, 9.966666666666667)","(6.5, 7.0, 6.885714285714286)","(5.5, 10.0, 8.933333333333334)"
11-01-2023 14:37:39.651547,"(10.0, 21.0, 20.448275862068964)","(9.0, 13.5, 13.0)","(21.0, 60.0, 51.61904761904762)","(2.8, 3.3, 3.282432432432432)","(4.2, 5.9, 5.3374999999999995)","(8.0, 10.0, 9.966666666666667)","(6.5, 7.0, 6.792307692307692)","(5.5, 10.0, 9.165217391304349)"
11-01-2023 14:37:40.954407,"(10.0, 21.0, 20.448275862068964)","(9.0, 13.5, 13.0)","(21.0, 60.0, 54.82352941176471)","(2.8, 3.3, 3.282312925170068)","(4.2, 5.9, 5.425)","(8.0, 10.0, 9.966666666666667)","(6.5, 7.0, 6.885714285714286)","(5.5, 10.0, 8.933333333333334)"
11-01-2023 14:37:42.323017,"(10.0, 21.0, 20.448275862068964)","(9.0, 13.5, 13.0)","(21.0, 60.0, 54.82352941176471)","(2.8, 3.3, 3.2435714285714288)","(4.2, 5.8, 5.666666666666667)","(8.0, 10.0, 9.966666666666667)","(6.5, 7.0, 6.936842105263158)","(5.5, 10.0, 8.914285714285715)"
11-01-2023 14:37:43.707252,"(10.0, 21.0, 20.448275862068964)","(9.0, 13.5, 13.0)","(21.0, 60.0, 54.82352941176471)","(2.8, 3.25, 3.2488888888888887)","(4.2, 5.8, 5.75)","(8.0, 10.0, 9.966666666666667)","(6.5, 7.0, 6.92)","(5.5, 10.0, 9.24)"
11-01-2023 14:37:45.136623,"(10.0, 21.0, 20.448275862068964)","(9.0, 13.5, 13.0)","(21.0, 60.0, 51.61904761904762)","(2.8, 3.25, 3.2488888888888887)","(4.2, 5.8, 5.75)","(8.0, 10.0, 9.966666666666667)","(6.5, 7.0, 6.79)","(5.5, 10.0, 9.2375)"
11-01-2023 14:37:46.949068,"(10.0, 21.0, 20.0)","(9.0, 13.5, 13.0)","(21.0, 60.0, 51.61904761904762)","(2.8, 3.25, 3.2435714285714288)","(4.2, 5.8, 5.59375)","(8.0, 10.0, 9.966666666666667)","(6.5, 7.0, 6.825)","(5.5, 9.8, 8.82)"
11-01-2023 14:37:48.851400,"(10.0, 21.0, 20.416666666666668)","(9.0, 13.5, 13.0)","(21.0, 60.0, 51.61904761904762)","(2.8, 3.25, 3.243333333333333)","(4.2, 5.8, 5.626315789473684)","(8.0, 10.0, 9.966666666666667)","(6.0, 7.0, 6.825)","(6.0, 9.6, 9.381818181818181)"
11-01-2023 14:37:50.192540,"(11.0, 21.0, 20.333333333333332)","(10.0, 13.5, 13.0)","(21.0, 60.0, 51.61904761904762)","(2.8, 3.25, 3.243333333333333)","(4.2, 5.8, 5.735294117647059)","(7.5, 10.0, 9.966666666666667)","(6.0, 7.0, 6.79)","(6.0, 9.6, 9.155555555555555)"
11-01-2023 14:37:51.566514,"(11.0, 21.0, 20.333333333333332)","(10.0, 13.5, 13.0)","(21.0, 60.0, 51.61904761904762)","(2.8, 3.25, 3.243333333333333)","(4.2, 5.8, 5.713157894736842)","(7.5, 10.0, 9.966666666666667)","(6.0, 7.0, 6.825)","(6.0, 9.6, 9.219047619047618)"
11-01-2023 14:37:52.935518,"(11.0, 21.0, 20.333333333333332)","(10.0, 13.5, 13.0)","(21.0, 60.0, 54.82352941176471)","(2.8, 3.25, 3.2488)","(4.2, 5.8, 5.875)","(7.5, 10.0, 9.966666666666667)","(6.0, 7.0, 6.92)","(6.0, 9.6, 8.984615384615385)"
11-01-2023 14:37:54.342387,"(11.0, 21.0, 20.333333333333332)","(10.0, 13.5, 13.0)","(21.0, 60.0, 54.82352941176471)","(2.8, 3.25, 3.244186046511628)","(4.2, 6.0, 5.8)","(7.5, 10.0, 9.966666666666667)","(6.0, 7.0, 6.92)","(6.0, 9.6, 8.817391304347826)"
11-01-2023 14:37:55.604319,"(11.0, 21.0, 20.333333333333332)","(10.0, 13.5, 13.0)","(21.0, 60.0, 54.82352941176471)","(2.8, 3.25, 3.23984962406015)","(4.2, 6.0, 5.856)","(7.5, 10.0, 9.966666666666667)","(6.0, 7.2, 6.830769230769231)","(6.0, 9.6, 8.652631578947368)"
11-01-2023 14:37:57.030704,"(11.0, 21.0, 20.333333333333332)","(10.0, 13.5, 13.0)","(21.0, 60.0, 51.61904761904762)","(2.8, 3.25, 3.196124031007752)","(4.2, 6.0, 5.807142857142857)","(7.5, 10.0, 9.88)","(6.0, 7.2, 6.7612903225806456)","(6.0, 9.6, 8.475)"
11-01-2023 14:37:58.338989,"(11.0, 21.0, 20.333333333333332)","(10.0, 13.5, 13.0)","(21.0, 60.0, 54.82352941176471)","(2.8, 3.2, 3.192537313432836)","(4.2, 6.0, 5.83125)","(7.5, 10.0, 9.94)","(6.0, 7.2, 6.773333333333333)","(6.0, 9.6, 8.475)"
11-01-2023 14:37:59.693721,"(11.0, 21.0, 20.333333333333332)","(10.0, 13.5, 13.0)","(21.0, 60.0, 54.82352941176471)","(2.8, 3.2, 3.192537313432836)","(4.2, 6.0, 5.83125)","(7.5, 10.0, 9.76)","(6.0, 7.2, 6.773333333333333)","(6.0, 9.6, 8.742857142857144)"
11-01-2023 14:38:01.058457,"(11.0, 21.0, 20.333333333333332)","(10.0, 13.5, 13.0)","(21.0, 60.0, 51.61904761904762)","(2.8, 3.2, 3.192537313432836)","(4.2, 6.0, 5.83125)","(7.5, 10.0, 9.514285714285714)","(6.0, 7.2, 6.773333333333333)","(6.0, 9.6, 8.907692307692308)"
11-01-2023 14:38:02.428983,"(11.0, 21.0, 20.333333333333332)","(10.0, 13.5, 13.0)","(21.0, 60.0, 54.82352941176471)","(2.8, 3.2, 3.192537313432836)","(4.2, 6.0, 5.83125)","(7.5, 10.0, 9.514285714285714)","(6.0, 7.2, 6.773333333333333)","(6.0, 9.6, 8.907692307692308)"
11-01-2023 14:38:03.802302,"(11.0, 21.0, 20.333333333333332)","(10.0, 13.5, 13.0)","(21.0, 60.0, 54.82352941176471)","(2.8, 3.2, 3.192537313432836)","(4.2, 6.0, 5.83125)","(7.5, 10.0, 9.607692307692307)","(6.0, 7.2, 6.773333333333333)","(6.0, 9.6, 8.907692307692308)"
11-01-2023 14:38:05.207384,"(11.0, 21.0, 20.333333333333332)","(10.0, 13.5, 13.0)","(21.0, 60.0, 54.82352941176471)","(2.8, 3.2, 3.192537313432836)","(4.2, 6.0, 5.861538461538462)","(7.5, 10.0, 9.58)","(6.0, 7.2, 6.854054054054054)","(6.0, 9.6, 8.652631578947368)"
11-01-2023 14:38:06.570889,"(11.0, 21.0, 20.333333333333332)","(10.0, 13.5, 13.0)","(21.0, 60.0, 51.61904761904762)","(2.8, 3.2, 3.2476190476190476)","(4.2, 6.0, 5.733333333333333)","(7.5, 10.0, 9.514285714285714)","(6.0, 7.2, 6.854054054054054)","(6.0, 9.6, 8.652631578947368)"
11-01-2023 14:38:07.934207,"(11.0, 21.0, 20.333333333333332)","(10.0, 13.5, 13.0)","(21.0, 60.0, 51.61904761904762)","(2.8, 3.25, 3.24875)","(4.2, 6.0, 5.55)","(7.5, 10.0, 9.514285714285714)","(6.0, 7.2, 6.854054054054054)","(6.0, 9.6, 8.652631578947368)"
11-01-2023 14:38:09.299388,"(11.0, 21.0, 19.8)","(10.0, 13.5, 13.0)","(21.0, 60.0, 54.82352941176471)","(2.8, 3.25, 3.2428)","(4.2, 6.0, 5.55)","(7.5, 10.0, 9.607692307692307)","(6.0, 7.2, 6.854054054054054)","(6.0, 9.6, 8.85)"
11-01-2023 14:38:10.581213,"(11.0, 21.0, 20.5)","(10.0, 13.5, 12.916666666666666)","(21.0, 60.0, 53.95454545454545)","(2.8, 3.25, 3.2428)","(4.2, 6.0, 5.684210526315789)","(7.5, 10.0, 9.607692307692307)","(6.0, 7.2, 6.851282051282052)","(6.0, 9.6, 8.475)"
11-01-2023 14:38:11.809309,"(11.0, 21.0, 20.5)","(10.0, 13.5, 12.916666666666666)","(21.0, 65.0, 53.95454545454545)","(2.8, 3.25, 3.24875)","(4.2, 6.0, 5.566666666666667)","(7.5, 10.0, 9.514285714285714)","(6.0, 7.2, 6.863157894736842)","(6.0, 9.6, 8.475)"
11-01-2023 14:38:13.039083,"(11.0, 21.0, 20.5)","(10.0, 13.5, 12.916666666666666)","(21.0, 65.0, 52.625)","(2.8, 3.25, 3.24875)","(4.2, 5.9, 5.578571428571429)","(7.5, 10.0, 9.514285714285714)","(6.0, 7.2, 6.863157894736842)","(6.0, 9.6, 8.475)"
11-01-2023 14:38:14.352814,"(11.0, 21.0, 20.647058823529413)","(10.0, 13.5, 13.166666666666666)","(21.0, 65.0, 52.625)","(2.8, 3.25, 3.232222222222222)","(4.2, 5.9, 5.566666666666667)","(7.5, 10.0, 9.607692307692307)","(6.0, 7.2, 6.863157894736842)","(6.0, 9.6, 8.475)"
11-01-2023 14:38:15.640594,"(11.0, 21.0, 20.647058823529413)","(10.0, 13.5, 13.166666666666666)","(21.0, 65.0, 58.647058823529406)","(2.8, 3.25, 3.23125)","(4.2, 5.9, 5.627272727272728)","(7.5, 10.0, 9.670967741935485)","(6.0, 7.2, 6.787096774193548)","(6.0, 9.6, 8.88)"
11-01-2023 14:38:16.934226,"(11.0, 21.0, 20.647058823529413)","(10.0, 13.5, 13.166666666666666)","(21.0, 65.0, 58.647058823529406)","(2.8, 3.25, 3.23125)","(4.2, 5.9, 5.578571428571429)","(7.5, 10.0, 9.66)","(6.0, 7.2, 6.88780487804878)","(6.0, 9.6, 8.6625)"
11-01-2023 14:38:18.247309,"(11.0, 21.0, 20.647058823529413)","(10.0, 13.5, 13.166666666666666)","(21.0, 65.0, 53.95454545454545)","(2.8, 3.25, 3.23125)","(4.2, 5.9, 5.359999999999999)","(7.5, 10.0, 9.66)","(6.0, 7.2, 6.88780487804878)","(6.0, 9.6, 8.78918918918919)"
11-01-2023 14:38:19.558302,"(11.0, 21.0, 20.647058823529413)","(10.0, 13.5, 13.166666666666666)","(21.0, 65.0, 53.95454545454545)","(2.8, 3.25, 3.226595744680851)","(4.2, 5.9, 5.3545454545454545)","(7.5, 10.0, 9.66)","(6.0, 7.2, 6.88780487804878)","(6.0, 9.6, 8.78918918918919)"
11-01-2023 14:38:20.882008,"(11.0, 21.0, 20.647058823529413)","(10.0, 13.5, 13.166666666666666)","(21.0, 65.0, 58.647058823529406)","(2.8, 3.25, 3.226595744680851)","(4.4, 5.9, 5.3545454545454545)","(7.5, 10.0, 9.712)","(6.0, 7.2, 6.88780487804878)","(6.0, 9.6, 8.78918918918919)"
11-01-2023 14:38:22.204513,"(11.0, 21.0, 20.647058823529413)","(10.0, 13.5, 13.166666666666666)","(21.0, 65.0, 58.647058823529406)","(2.8, 3.25, 3.226595744680851)","(4.4, 5.9, 5.3545454545454545)","(7.5, 10.0, 9.485714285714286)","(6.0, 7.2, 6.88780487804878)","(6.0, 9.6, 8.78918918918919)"
11-01-2023 14:38:23.558442,"(11.0, 21.0, 20.647058823529413)","(10.0, 13.5, 13.166666666666666)","(21.0, 65.0, 53.95454545454545)","(2.8, 3.25, 3.226595744680851)","(4.4, 5.9, 5.680769230769231)","(7.5, 10.0, 9.582608695652175)","(6.0, 7.2, 6.88780487804878)","(6.0, 9.6, 8.885714285714286)"
11-01-2023 14:38:24.868500,"(11.0, 21.0, 20.647058823529413)","(10.0, 13.5, 13.166666666666666)","(21.0, 65.0, 53.95454545454545)","(2.8, 3.25, 3.226595744680851)","(4.4, 5.9, 5.691304347826087)","(7.5, 10.0, 9.621052631578948)","(6.0, 7.2, 6.88780487804878)","(6.0, 9.6, 8.885714285714286)"
11-01-2023 14:38:26.242530,"(11.0, 21.0, 20.647058823529413)","(10.0, 13.5, 13.416666666666666)","(21.0, 65.0, 58.647058823529406)","(2.8, 3.25, 3.23125)","(4.4, 5.9, 5.705)","(7.5, 10.0, 9.266666666666667)","(6.0, 7.2, 6.88780487804878)","(6.0, 9.6, 8.885714285714286)"
11-01-2023 14:38:27.529765,"(11.0, 21.0, 20.647058823529413)","(10.0, 13.5, 13.416666666666666)","(21.0, 65.0, 58.647058823529406)","(2.8, 3.25, 3.23125)","(4.4, 5.9, 5.705)","(7.5, 9.6, 9.221052631578948)","(6.0, 7.2, 6.88780487804878)","(6.0, 9.6, 8.885714285714286)"
