,River Rouge,Goldstar Randal,Adobe Kid,Lets Party,Know Expense,Opawa Warrior,Opawa Hugo,Goldstar Kenzie
06-01-2023 10:13:17.370721,"(10.0, 44.0, 31.5)","(13.0, 70.0, 62.6875)","(8.5, 38.0, 28.4375)","(10.0, 42.0, 30.214285714285715)","(7.5, 28.0, 22.0)","(3.0, 7.0, 3.950344827586207)","(2.35, 5.3, 3.6693333333333333)","(31.0, 410.0, 251.25)"
06-01-2023 10:13:18.473907,"(10.0, 44.0, 31.5)","(13.0, 70.0, 62.6875)","(8.5, 38.0, 28.4375)","(10.0, 42.0, 30.214285714285715)","(7.5, 28.0, 22.0)","(3.0, 7.0, 3.950344827586207)","(2.35, 6.0, 3.2576190476190474)","(31.0, 410.0, 251.25)"
06-01-2023 10:13:19.569948,"(10.0, 44.0, 31.5)","(13.0, 70.0, 62.6875)","(8.5, 38.0, 28.4375)","(10.0, 42.0, 30.214285714285715)","(7.5, 28.0, 22.0)","(3.0, 7.0, 3.950344827586207)","(2.35, 5.9, 3.2576190476190474)","(31.0, 410.0, 251.25)"
06-01-2023 10:13:20.638102,"(10.0, 44.0, 31.5)","(13.0, 70.0, 62.6875)","(8.5, 38.0, 28.4375)","(10.0, 42.0, 30.214285714285715)","(7.5, 28.0, 22.0)","(3.0, 7.0, 3.950344827586207)","(2.35, 5.9, 3.2576190476190474)","(31.0, 410.0, 251.25)"
06-01-2023 10:13:21.709225,"(10.0, 44.0, 31.5)","(13.0, 70.0, 62.6875)","(8.5, 38.0, 28.4375)","(10.0, 42.0, 30.214285714285715)","(7.5, 28.0, 22.0)","(3.0, 7.0, 3.950344827586207)","(2.35, 5.9, 3.2576190476190474)","(31.0, 410.0, 251.25)"
06-01-2023 10:13:22.775217,"(10.0, 44.0, 31.5)","(13.0, 70.0, 62.6875)","(8.5, 38.0, 28.4375)","(10.0, 42.0, 30.214285714285715)","(7.5, 28.0, 22.0)","(3.0, 7.0, 3.950344827586207)","(2.35, 5.9, 3.2576190476190474)","(31.0, 410.0, 251.25)"
06-01-2023 10:13:23.821364,"(10.0, 44.0, 31.5)","(13.0, 70.0, 62.6875)","(8.5, 38.0, 28.4375)","(10.0, 42.0, 30.214285714285715)","(7.5, 28.0, 22.0)","(3.0, 7.0, 3.950344827586207)","(2.35, 5.9, 3.2576190476190474)","(31.0, 410.0, 251.25)"
06-01-2023 10:13:24.872716,"(10.0, 44.0, 31.5)","(13.0, 70.0, 62.6875)","(8.5, 38.0, 28.4375)","(10.0, 42.0, 30.214285714285715)","(7.5, 28.0, 22.0)","(3.0, 7.0, 3.950344827586207)","(2.35, 5.9, 3.2576190476190474)","(31.0, 410.0, 251.25)"
06-01-2023 10:13:25.930605,"(10.0, 44.0, 31.5)","(13.0, 70.0, 62.6875)","(8.5, 38.0, 28.4375)","(10.0, 42.0, 30.214285714285715)","(7.5, 28.0, 22.0)","(3.0, 7.0, 3.950344827586207)","(2.35, 5.9, 3.2576190476190474)","(31.0, 410.0, 251.25)"
06-01-2023 10:13:26.971587,"(10.0, 44.0, 31.5)","(13.0, 70.0, 62.6875)","(8.5, 38.0, 28.4375)","(10.0, 42.0, 30.214285714285715)","(7.5, 28.0, 22.0)","(3.0, 7.0, 3.950344827586207)","(2.35, 5.9, 3.2576190476190474)","(31.0, 410.0, 251.25)"
06-01-2023 10:13:28.040740,"(10.0, 44.0, 31.5)","(13.0, 70.0, 62.6875)","(8.5, 38.0, 28.4375)","(10.0, 42.0, 30.214285714285715)","(7.5, 28.0, 22.0)","(3.0, 7.0, 3.950344827586207)","(2.35, 5.9, 3.2576190476190474)","(31.0, 410.0, 251.25)"
06-01-2023 10:13:29.125555,"(10.0, 44.0, 31.5)","(13.0, 70.0, 62.6875)","(8.5, 38.0, 28.4375)","(10.0, 42.0, 30.214285714285715)","(7.5, 28.0, 22.0)","(3.0, 7.0, 3.950344827586207)","(2.35, 5.9, 3.2576190476190474)","(31.0, 410.0, 251.25)"
06-01-2023 10:13:30.220818,"(10.0, 44.0, 31.5)","(13.0, 70.0, 62.6875)","(8.5, 38.0, 28.4375)","(10.0, 42.0, 30.214285714285715)","(7.5, 28.0, 22.0)","(3.0, 7.0, 3.950344827586207)","(2.35, 5.9, 3.2576190476190474)","(31.0, 410.0, 251.25)"
06-01-2023 10:13:31.340020,"(10.0, 44.0, 31.5)","(13.0, 70.0, 62.6875)","(8.5, 38.0, 28.4375)","(10.0, 42.0, 30.214285714285715)","(7.5, 28.0, 20.555555555555557)","(3.0, 7.0, 3.950344827586207)","(2.35, 5.9, 3.2576190476190474)","(31.0, 410.0, 251.25)"
06-01-2023 10:13:32.432433,"(10.0, 44.0, 31.5)","(13.0, 70.0, 62.6875)","(8.5, 38.0, 28.4375)","(10.0, 42.0, 30.214285714285715)","(7.5, 26.0, 20.555555555555557)","(3.0, 7.0, 3.950344827586207)","(2.35, 5.9, 3.2576190476190474)","(31.0, 410.0, 251.25)"
06-01-2023 10:13:33.500858,"(10.0, 44.0, 31.5)","(13.0, 70.0, 62.6875)","(8.5, 38.0, 28.4375)","(10.0, 42.0, 30.214285714285715)","(7.5, 26.0, 20.555555555555557)","(3.0, 7.0, 3.950344827586207)","(2.35, 5.9, 3.2576190476190474)","(31.0, 410.0, 251.25)"
06-01-2023 10:13:34.572469,"(10.0, 44.0, 31.5)","(13.0, 70.0, 62.6875)","(8.5, 38.0, 28.4375)","(10.0, 42.0, 30.214285714285715)","(7.5, 26.0, 20.555555555555557)","(3.0, 7.0, 3.950344827586207)","(2.35, 5.9, 3.2576190476190474)","(31.0, 410.0, 251.25)"
06-01-2023 10:13:35.607446,"(10.0, 44.0, 31.5)","(13.0, 70.0, 62.6875)","(8.5, 38.0, 28.4375)","(10.0, 42.0, 30.214285714285715)","(7.5, 26.0, 20.555555555555557)","(3.0, 7.0, 3.950344827586207)","(2.35, 5.9, 3.2576190476190474)","(31.0, 410.0, 251.25)"
06-01-2023 10:13:36.659522,"(10.0, 44.0, 31.5)","(13.0, 70.0, 62.6875)","(8.5, 38.0, 28.4375)","(10.0, 42.0, 26.357142857142858)","(7.5, 26.0, 20.555555555555557)","(3.0, 7.0, 4.387368421052631)","(2.35, 5.9, 3.2576190476190474)","(31.0, 410.0, 309.875)"
06-01-2023 10:13:37.703770,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 26.357142857142858)","(7.5, 26.0, 20.555555555555557)","(3.0, 6.8, 4.387368421052631)","(2.35, 5.9, 3.2576190476190474)","(31.0, 350.0, 309.875)"
06-01-2023 10:13:38.764595,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 26.357142857142858)","(7.5, 26.0, 20.555555555555557)","(3.0, 6.8, 4.387368421052631)","(2.35, 5.9, 3.2576190476190474)","(31.0, 350.0, 309.875)"
06-01-2023 10:13:39.849489,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 26.357142857142858)","(7.5, 26.0, 20.555555555555557)","(3.0, 6.8, 4.387368421052631)","(2.35, 5.9, 3.2576190476190474)","(31.0, 350.0, 309.875)"
06-01-2023 10:13:40.915486,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 26.357142857142858)","(7.5, 26.0, 20.555555555555557)","(3.0, 6.8, 4.387368421052631)","(2.35, 5.9, 3.2576190476190474)","(31.0, 350.0, 309.875)"
06-01-2023 10:13:42.001672,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 21.789473684210527)","(7.5, 26.0, 17.47826086956522)","(3.0, 6.8, 4.387368421052631)","(2.35, 5.9, 3.2576190476190474)","(31.0, 350.0, 309.875)"
06-01-2023 10:13:43.092289,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 21.789473684210527)","(7.5, 26.0, 17.47826086956522)","(3.0, 6.8, 4.387368421052631)","(2.35, 5.9, 3.2576190476190474)","(31.0, 350.0, 309.875)"
06-01-2023 10:13:44.202992,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 21.789473684210527)","(7.5, 26.0, 17.47826086956522)","(3.0, 6.8, 4.387368421052631)","(2.35, 5.9, 3.2576190476190474)","(31.0, 350.0, 309.875)"
06-01-2023 10:13:45.306729,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 21.789473684210527)","(7.5, 26.0, 17.47826086956522)","(3.0, 6.8, 4.387368421052631)","(2.35, 5.9, 3.2576190476190474)","(31.0, 350.0, 309.875)"
06-01-2023 10:13:46.419814,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 21.789473684210527)","(7.5, 26.0, 17.47826086956522)","(3.0, 6.8, 4.387368421052631)","(2.35, 5.9, 3.2576190476190474)","(31.0, 350.0, 309.875)"
06-01-2023 10:13:47.528796,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 21.789473684210527)","(7.5, 26.0, 17.47826086956522)","(3.0, 6.8, 4.387368421052631)","(2.35, 5.9, 3.2576190476190474)","(31.0, 350.0, 309.875)"
06-01-2023 10:13:48.597454,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 21.789473684210527)","(7.5, 26.0, 17.47826086956522)","(3.0, 6.8, 4.387368421052631)","(2.35, 5.9, 3.2576190476190474)","(31.0, 350.0, 309.875)"
06-01-2023 10:13:49.626133,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 21.789473684210527)","(7.5, 26.0, 17.47826086956522)","(3.0, 6.8, 4.387368421052631)","(2.35, 5.9, 3.2576190476190474)","(31.0, 350.0, 309.875)"
06-01-2023 10:13:50.651299,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 21.789473684210527)","(7.5, 26.0, 17.47826086956522)","(3.0, 6.8, 4.387368421052631)","(2.35, 5.9, 3.2576190476190474)","(31.0, 350.0, 309.875)"
06-01-2023 10:13:51.686234,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 21.789473684210527)","(7.5, 26.0, 17.47826086956522)","(3.0, 6.8, 4.387368421052631)","(2.35, 5.9, 3.2576190476190474)","(31.0, 350.0, 309.875)"
06-01-2023 10:13:52.708383,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 21.789473684210527)","(7.5, 26.0, 17.47826086956522)","(3.0, 6.8, 4.387368421052631)","(2.35, 5.9, 3.2576190476190474)","(31.0, 350.0, 309.875)"
06-01-2023 10:13:53.766984,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 21.789473684210527)","(7.5, 26.0, 17.47826086956522)","(3.0, 6.8, 4.387368421052631)","(2.35, 5.9, 3.2576190476190474)","(31.0, 350.0, 309.875)"
06-01-2023 10:13:54.839760,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 21.789473684210527)","(7.5, 26.0, 17.47826086956522)","(3.0, 6.8, 4.387368421052631)","(2.35, 5.9, 3.2576190476190474)","(31.0, 350.0, 309.875)"
06-01-2023 10:13:55.893270,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 21.789473684210527)","(7.5, 26.0, 17.47826086956522)","(3.0, 6.8, 4.387368421052631)","(2.35, 5.9, 3.2576190476190474)","(31.0, 350.0, 309.875)"
06-01-2023 10:13:57.003668,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 21.789473684210527)","(7.5, 26.0, 17.47826086956522)","(3.0, 6.8, 4.244666666666666)","(2.35, 5.9, 3.2576190476190474)","(31.0, 350.0, 309.875)"
06-01-2023 10:13:58.089288,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 21.789473684210527)","(7.5, 26.0, 17.47826086956522)","(3.0, 8.4, 4.903157894736841)","(2.35, 5.9, 3.2576190476190474)","(31.0, 350.0, 165.0625)"
06-01-2023 10:13:59.166337,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 21.789473684210527)","(7.5, 26.0, 17.47826086956522)","(3.0, 8.2, 4.903157894736841)","(2.35, 5.9, 4.799803921568628)","(31.0, 340.0, 165.0625)"
06-01-2023 10:14:00.270946,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 21.789473684210527)","(7.5, 26.0, 17.47826086956522)","(3.0, 8.2, 4.903157894736841)","(2.35, 5.9, 4.799803921568628)","(31.0, 340.0, 165.0625)"
06-01-2023 10:14:01.368345,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 21.789473684210527)","(7.5, 26.0, 17.47826086956522)","(3.0, 8.2, 4.903157894736841)","(2.35, 5.9, 4.799803921568628)","(31.0, 340.0, 165.0625)"
06-01-2023 10:14:02.420878,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 21.789473684210527)","(7.5, 26.0, 17.47826086956522)","(3.0, 8.2, 4.903157894736841)","(2.35, 5.9, 4.799803921568628)","(31.0, 340.0, 165.0625)"
06-01-2023 10:14:03.471294,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 21.789473684210527)","(7.5, 26.0, 17.47826086956522)","(3.0, 8.2, 4.903157894736841)","(2.35, 5.9, 4.799803921568628)","(31.0, 340.0, 165.0625)"
06-01-2023 10:14:04.537219,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 21.789473684210527)","(7.5, 26.0, 17.47826086956522)","(3.0, 8.2, 4.903157894736841)","(2.35, 5.9, 4.799803921568628)","(31.0, 340.0, 165.0625)"
06-01-2023 10:14:05.598125,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 21.789473684210527)","(7.5, 26.0, 17.47826086956522)","(3.0, 8.2, 4.903157894736841)","(2.35, 5.9, 4.799803921568628)","(31.0, 340.0, 165.0625)"
06-01-2023 10:14:06.649987,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 21.789473684210527)","(7.5, 26.0, 17.47826086956522)","(3.0, 8.2, 4.903157894736841)","(2.35, 5.9, 4.799803921568628)","(31.0, 340.0, 165.0625)"
06-01-2023 10:14:07.673572,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 21.789473684210527)","(7.5, 26.0, 17.47826086956522)","(3.0, 8.2, 4.903157894736841)","(2.35, 5.9, 4.660588235294117)","(31.0, 340.0, 165.0625)"
06-01-2023 10:14:08.707686,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 21.789473684210527)","(7.5, 26.0, 17.47826086956522)","(3.0, 8.2, 4.903157894736841)","(2.35, 5.7, 4.660588235294117)","(31.0, 340.0, 165.0625)"
06-01-2023 10:14:09.909150,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 21.789473684210527)","(7.5, 26.0, 17.47826086956522)","(3.0, 8.2, 4.903157894736841)","(2.35, 5.7, 4.660588235294117)","(31.0, 340.0, 165.0625)"
06-01-2023 10:14:11.075072,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 21.789473684210527)","(7.5, 26.0, 17.47826086956522)","(3.0, 8.2, 4.903157894736841)","(2.35, 5.7, 4.660588235294117)","(31.0, 340.0, 165.0625)"
06-01-2023 10:14:12.191123,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 21.789473684210527)","(7.5, 26.0, 17.47826086956522)","(3.0, 8.2, 4.903157894736841)","(2.35, 5.7, 4.660588235294117)","(31.0, 340.0, 165.0625)"
06-01-2023 10:14:13.343816,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 21.789473684210527)","(7.5, 26.0, 17.47826086956522)","(3.0, 8.2, 4.903157894736841)","(2.35, 5.7, 4.660588235294117)","(31.0, 340.0, 165.0625)"
06-01-2023 10:14:14.426090,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 21.789473684210527)","(7.5, 26.0, 17.47826086956522)","(3.0, 8.2, 4.903157894736841)","(2.35, 5.7, 4.660588235294117)","(31.0, 340.0, 165.0625)"
06-01-2023 10:14:15.550605,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 21.789473684210527)","(7.5, 26.0, 17.47826086956522)","(3.0, 8.2, 4.903157894736841)","(2.35, 5.7, 4.660588235294117)","(31.0, 340.0, 165.0625)"
06-01-2023 10:14:16.596490,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 21.789473684210527)","(7.5, 26.0, 17.47826086956522)","(3.0, 8.2, 4.903157894736841)","(2.35, 5.7, 4.660588235294117)","(31.0, 340.0, 165.0625)"
06-01-2023 10:14:17.737134,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 21.789473684210527)","(7.5, 26.0, 17.47826086956522)","(3.0, 8.2, 5.879999999999999)","(2.35, 5.7, 3.1746341463414636)","(31.0, 340.0, 165.0625)"
06-01-2023 10:14:18.828571,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 21.789473684210527)","(7.5, 26.0, 17.47826086956522)","(3.0, 8.2, 5.879999999999999)","(2.35, 5.7, 3.1746341463414636)","(31.0, 340.0, 165.0625)"
06-01-2023 10:14:19.875845,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 21.789473684210527)","(7.5, 26.0, 17.47826086956522)","(3.0, 8.2, 5.879999999999999)","(2.35, 5.7, 3.1746341463414636)","(31.0, 340.0, 165.0625)"
06-01-2023 10:14:21.010617,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 21.789473684210527)","(7.5, 26.0, 17.47826086956522)","(3.0, 8.2, 5.879999999999999)","(2.35, 5.7, 3.1746341463414636)","(31.0, 340.0, 165.0625)"
06-01-2023 10:14:22.081747,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 21.789473684210527)","(7.5, 26.0, 17.47826086956522)","(3.0, 8.2, 5.879999999999999)","(2.35, 5.7, 3.1746341463414636)","(31.0, 340.0, 165.0625)"
06-01-2023 10:14:23.163040,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 21.789473684210527)","(7.5, 26.0, 17.47826086956522)","(3.0, 8.2, 5.879999999999999)","(2.35, 5.7, 3.1746341463414636)","(31.0, 340.0, 165.0625)"
06-01-2023 10:14:24.221155,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 21.789473684210527)","(7.5, 26.0, 17.47826086956522)","(3.0, 8.2, 5.879999999999999)","(2.35, 5.7, 3.1746341463414636)","(31.0, 340.0, 165.0625)"
06-01-2023 10:14:25.352551,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 21.789473684210527)","(7.5, 26.0, 17.47826086956522)","(3.0, 8.2, 5.879999999999999)","(2.35, 5.7, 3.1746341463414636)","(31.0, 340.0, 165.0625)"
06-01-2023 10:14:26.435665,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 21.789473684210527)","(7.5, 26.0, 17.47826086956522)","(3.0, 8.2, 5.879999999999999)","(2.35, 5.7, 3.1746341463414636)","(31.0, 340.0, 165.0625)"
06-01-2023 10:14:27.500515,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 21.789473684210527)","(7.5, 26.0, 17.47826086956522)","(3.0, 8.2, 5.879999999999999)","(2.35, 5.7, 3.1746341463414636)","(31.0, 340.0, 165.0625)"
06-01-2023 10:14:28.588544,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 21.789473684210527)","(7.5, 26.0, 17.47826086956522)","(3.0, 8.2, 5.879999999999999)","(2.35, 5.7, 3.1746341463414636)","(31.0, 340.0, 165.0625)"
06-01-2023 10:14:29.639796,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 21.789473684210527)","(7.5, 26.0, 17.47826086956522)","(3.0, 8.2, 5.879999999999999)","(2.35, 5.7, 3.1746341463414636)","(31.0, 340.0, 165.0625)"
06-01-2023 10:14:30.710645,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 21.789473684210527)","(7.5, 26.0, 17.47826086956522)","(3.0, 8.2, 5.879999999999999)","(2.35, 5.7, 3.1746341463414636)","(31.0, 340.0, 165.0625)"
06-01-2023 10:14:31.760400,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 21.789473684210527)","(7.5, 26.0, 17.47826086956522)","(3.0, 8.2, 5.879999999999999)","(2.35, 5.7, 3.1746341463414636)","(31.0, 340.0, 165.0625)"
06-01-2023 10:14:32.790618,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 21.789473684210527)","(7.5, 26.0, 17.47826086956522)","(3.0, 8.2, 5.879999999999999)","(2.35, 5.7, 3.1746341463414636)","(31.0, 340.0, 165.0625)"
06-01-2023 10:14:33.839263,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 21.789473684210527)","(7.5, 26.0, 17.47826086956522)","(3.0, 8.2, 5.879999999999999)","(2.35, 5.7, 3.1746341463414636)","(31.0, 340.0, 165.0625)"
06-01-2023 10:14:34.918518,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 21.789473684210527)","(7.5, 26.0, 17.47826086956522)","(3.0, 8.2, 5.879999999999999)","(2.35, 5.7, 3.1746341463414636)","(31.0, 340.0, 165.0625)"
06-01-2023 10:14:35.955624,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 36.0, 21.789473684210527)","(7.5, 26.0, 17.47826086956522)","(3.0, 8.2, 5.879999999999999)","(2.35, 5.7, 3.1746341463414636)","(31.0, 340.0, 165.0625)"
06-01-2023 10:14:37.023777,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 53.9375)","(8.5, 34.0, 25.6875)","(10.0, 34.0, 23.785714285714285)","(7.5, 26.0, 17.47826086956522)","(3.0, 8.2, 4.378214285714286)","(2.35, 5.7, 3.1746341463414636)","(31.0, 340.0, 165.0625)"
06-01-2023 10:14:38.120684,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 56.766666666666666)","(8.5, 34.0, 25.6875)","(10.0, 32.0, 23.785714285714285)","(7.5, 26.0, 17.47826086956522)","(3.0, 8.2, 4.378214285714286)","(2.35, 5.7, 3.1746341463414636)","(31.0, 340.0, 165.0625)"
06-01-2023 10:14:39.186716,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 56.766666666666666)","(8.5, 34.0, 25.6875)","(10.0, 32.0, 23.785714285714285)","(7.5, 26.0, 17.47826086956522)","(3.0, 8.2, 4.378214285714286)","(2.35, 5.7, 3.1746341463414636)","(31.0, 340.0, 165.0625)"
06-01-2023 10:14:40.273015,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 56.766666666666666)","(8.5, 34.0, 25.6875)","(10.0, 32.0, 23.785714285714285)","(7.5, 26.0, 17.47826086956522)","(3.0, 8.2, 4.378214285714286)","(2.35, 5.7, 3.1746341463414636)","(31.0, 340.0, 165.0625)"
06-01-2023 10:14:41.386357,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 56.766666666666666)","(8.5, 34.0, 25.6875)","(10.0, 32.0, 23.785714285714285)","(7.5, 26.0, 17.47826086956522)","(3.0, 8.2, 4.378214285714286)","(2.35, 5.7, 3.1746341463414636)","(31.0, 340.0, 165.0625)"
06-01-2023 10:14:42.473250,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 56.766666666666666)","(8.5, 34.0, 25.6875)","(10.0, 32.0, 23.785714285714285)","(7.5, 26.0, 17.47826086956522)","(3.0, 8.2, 4.378214285714286)","(2.35, 5.7, 3.1746341463414636)","(31.0, 340.0, 165.0625)"
06-01-2023 10:14:43.572158,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 56.766666666666666)","(8.5, 34.0, 25.6875)","(10.0, 32.0, 23.785714285714285)","(7.5, 26.0, 17.47826086956522)","(3.0, 8.2, 4.378214285714286)","(2.35, 5.7, 3.1746341463414636)","(31.0, 340.0, 165.0625)"
06-01-2023 10:14:44.626207,"(10.0, 38.0, 27.642857142857146)","(13.0, 60.0, 56.766666666666666)","(8.5, 34.0, 25.6875)","(10.0, 32.0, 23.785714285714285)","(7.5, 26.0, 17.47826086956522)","(3.0, 8.2, 4.378214285714286)","(2.35, 5.7, 3.1746341463414636)","(31.0, 340.0, 165.0625)"
