,Somebodys Girl,Wongalea Meg,Glenrock,Jilliby Jive,Sarah Jo,Ideal Heaven,Full Of Wisdom,Freskos Art,Miss Hermes,Zoshady
09-01-2023 12:43:17.930830,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:43:19.188696,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:43:20.464970,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:43:21.731603,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:43:22.914984,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:43:24.088315,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:43:25.235420,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:43:26.416252,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:43:27.628946,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:43:28.881649,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:43:30.129107,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:43:31.358836,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:43:32.644617,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:43:33.855734,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:43:35.071126,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:43:36.288178,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:43:37.482199,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:43:38.751865,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:43:40.086357,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:43:41.420861,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:43:42.682189,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:43:43.872493,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:43:45.077249,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:43:46.283184,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:43:47.458982,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:43:48.667417,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:43:49.829936,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:43:51.031609,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:43:52.320374,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:43:53.607085,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:43:54.856565,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:43:56.047979,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:43:57.225434,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:43:58.404017,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:43:59.644303,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:44:00.893054,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:44:02.132242,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:44:03.419448,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:44:04.664662,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:44:05.882566,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:44:07.103761,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:44:08.288849,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:44:09.421448,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:44:10.581913,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:44:11.713112,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:44:12.852578,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:44:14.014736,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:44:15.166210,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:44:16.310727,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:44:17.579634,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:44:18.827836,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:44:20.097546,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:44:21.419051,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:44:22.734918,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:44:24.037286,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:44:25.282730,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:44:26.514887,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:44:27.683961,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:44:28.876216,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:44:30.000257,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:44:31.101648,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:44:32.234422,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.3200000000000003)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:44:33.421820,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.026666666666667)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
09-01-2023 12:44:34.549399,"(8.5, 20.0, 15.04)","(14.0, 30.0, 18.333333333333332)","(51.0, 220.0, 170.28571428571428)","(10.0, 19.5, 15.059999999999999)","(21.0, 70.0, 40.541666666666664)","(6.0, 10.0, 8.914285714285715)","(21.0, 99999, 99990)","(1.75, 2.62, 2.026666666666667)","(5.5, 13.0, 10.866666666666667)","(61.0, 220.0, 172.85714285714286)"
