,Hayley Shian,Waikarie Peg,Zihuatanejo,Henry Delatt,Lonely Tuna,Our Girl Siara,Long Way Out,Our Turn
08-01-2023 17:11:16.801024,"(4.2, 8.2, 7.041304347826086)","(5.5, 10.0, 6.475)","(9.0, 19.5, 10.083333333333332)","(31.0, 110.0, 51.42857142857143)","(31.0, 100.0, 43.2)","(4.6, 8.2, 5.666666666666666)","(10.0, 22.0, 21.015384615384615)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:11:17.974996,"(4.2, 8.2, 7.041304347826086)","(5.5, 10.0, 6.475)","(9.0, 19.5, 10.083333333333332)","(31.0, 110.0, 51.42857142857143)","(31.0, 100.0, 43.2)","(4.6, 8.2, 5.666666666666666)","(10.0, 22.0, 21.015384615384615)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:11:19.099863,"(4.2, 8.2, 5.6)","(5.5, 10.0, 6.475)","(9.0, 19.5, 10.083333333333332)","(31.0, 110.0, 51.42857142857143)","(31.0, 100.0, 43.2)","(4.6, 8.2, 5.666666666666666)","(10.0, 22.0, 21.015384615384615)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:11:20.330031,"(4.2, 8.2, 5.6)","(5.5, 10.0, 6.475)","(9.0, 19.5, 10.083333333333332)","(31.0, 110.0, 51.42857142857143)","(31.0, 100.0, 43.2)","(4.6, 8.2, 5.666666666666666)","(10.0, 22.0, 21.015384615384615)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:11:21.467509,"(4.2, 8.2, 5.6)","(5.5, 10.0, 6.475)","(9.0, 19.5, 10.083333333333332)","(31.0, 110.0, 51.42857142857143)","(31.0, 100.0, 43.2)","(4.6, 8.2, 5.666666666666666)","(10.0, 22.0, 21.015384615384615)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:11:22.542477,"(4.2, 8.2, 5.6)","(5.5, 10.0, 6.475)","(9.0, 19.5, 10.083333333333332)","(31.0, 110.0, 51.42857142857143)","(31.0, 100.0, 43.2)","(4.6, 8.2, 5.666666666666666)","(10.0, 22.0, 21.015384615384615)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:11:23.601166,"(4.2, 8.2, 5.6)","(5.5, 10.0, 6.475)","(9.0, 19.5, 10.083333333333332)","(31.0, 110.0, 51.42857142857143)","(31.0, 100.0, 43.2)","(4.6, 8.2, 5.666666666666666)","(10.0, 22.0, 21.015384615384615)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:11:24.635285,"(4.2, 8.2, 5.6)","(5.5, 10.0, 6.475)","(9.0, 19.5, 10.083333333333332)","(31.0, 110.0, 51.42857142857143)","(31.0, 100.0, 43.2)","(4.6, 8.2, 5.666666666666666)","(10.0, 22.0, 21.015384615384615)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:11:25.706867,"(4.2, 8.2, 5.6)","(5.5, 10.0, 6.475)","(9.0, 19.5, 10.083333333333332)","(31.0, 110.0, 51.42857142857143)","(31.0, 100.0, 43.2)","(4.6, 8.2, 5.666666666666666)","(10.0, 22.0, 21.015384615384615)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:11:26.819948,"(4.2, 8.2, 5.6)","(5.5, 10.0, 6.475)","(9.0, 19.5, 10.083333333333332)","(31.0, 110.0, 51.42857142857143)","(31.0, 100.0, 43.2)","(4.6, 8.2, 5.666666666666666)","(10.0, 22.0, 21.015384615384615)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:11:27.889752,"(4.2, 8.2, 5.6)","(5.5, 10.0, 6.475)","(9.0, 19.5, 10.083333333333332)","(31.0, 110.0, 51.42857142857143)","(31.0, 100.0, 43.2)","(4.6, 8.2, 5.666666666666666)","(10.0, 22.0, 21.015384615384615)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:11:29.058455,"(4.2, 8.2, 5.6)","(5.5, 10.0, 6.475)","(9.0, 19.5, 10.083333333333332)","(31.0, 110.0, 51.42857142857143)","(31.0, 100.0, 43.2)","(4.6, 8.2, 5.666666666666666)","(10.0, 22.0, 21.015384615384615)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:11:30.199672,"(4.2, 8.2, 5.6)","(5.5, 10.0, 6.475)","(9.0, 19.5, 10.083333333333332)","(31.0, 110.0, 51.42857142857143)","(31.0, 100.0, 43.2)","(4.6, 8.2, 5.666666666666666)","(10.0, 22.0, 21.015384615384615)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:11:31.340217,"(4.2, 8.2, 5.6)","(5.5, 10.0, 6.475)","(9.0, 19.5, 10.083333333333332)","(31.0, 110.0, 51.42857142857143)","(31.0, 100.0, 43.2)","(4.6, 8.2, 5.666666666666666)","(10.0, 22.0, 21.015384615384615)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:11:32.526782,"(4.2, 8.2, 5.6)","(5.5, 10.0, 6.475)","(9.0, 19.5, 10.083333333333332)","(31.0, 110.0, 51.42857142857143)","(31.0, 100.0, 43.2)","(4.6, 8.2, 5.666666666666666)","(10.0, 22.0, 21.015384615384615)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:11:33.628923,"(4.2, 8.2, 5.6)","(5.5, 10.0, 6.475)","(9.0, 19.5, 10.083333333333332)","(31.0, 110.0, 51.42857142857143)","(31.0, 100.0, 43.2)","(4.6, 8.2, 5.666666666666666)","(10.0, 22.0, 21.015384615384615)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:11:34.777319,"(4.2, 8.2, 5.6)","(5.5, 10.0, 6.475)","(9.0, 19.5, 10.083333333333332)","(31.0, 110.0, 51.42857142857143)","(31.0, 100.0, 43.2)","(4.6, 8.2, 5.666666666666666)","(10.0, 22.0, 21.015384615384615)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:11:35.988919,"(4.2, 8.2, 5.6)","(5.5, 10.0, 6.475)","(9.0, 19.5, 10.083333333333332)","(31.0, 110.0, 51.42857142857143)","(31.0, 100.0, 43.2)","(4.6, 8.2, 5.666666666666666)","(10.0, 22.0, 21.015384615384615)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:11:37.184248,"(4.2, 8.2, 5.6)","(5.5, 10.0, 6.475)","(9.0, 19.5, 10.083333333333332)","(31.0, 110.0, 51.42857142857143)","(31.0, 100.0, 43.2)","(4.6, 8.2, 5.666666666666666)","(10.0, 22.0, 21.015384615384615)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:11:38.430463,"(4.2, 8.2, 5.6)","(5.5, 10.0, 6.475)","(9.0, 19.5, 14.37142857142857)","(31.0, 110.0, 63.14285714285714)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 5.666666666666666)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:11:39.574416,"(4.2, 8.2, 5.6)","(5.5, 10.0, 6.475)","(9.0, 19.0, 14.37142857142857)","(31.0, 110.0, 63.14285714285714)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 5.666666666666666)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:11:40.686045,"(4.2, 8.2, 5.6)","(5.5, 10.0, 6.475)","(9.0, 19.0, 17.9875)","(31.0, 110.0, 63.14285714285714)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 5.666666666666666)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:11:41.842932,"(4.2, 8.2, 5.6)","(5.5, 10.0, 6.475)","(9.0, 19.0, 17.9875)","(31.0, 110.0, 63.14285714285714)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 5.533333333333333)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:11:42.933673,"(4.2, 8.2, 5.47)","(5.5, 10.0, 6.475)","(9.0, 19.0, 17.9875)","(31.0, 110.0, 63.14285714285714)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 5.533333333333333)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:11:44.088584,"(4.2, 8.2, 5.47)","(5.5, 10.0, 6.475)","(9.0, 19.0, 17.9875)","(31.0, 110.0, 34.54545454545455)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 5.533333333333333)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:11:45.172107,"(4.2, 8.2, 5.47)","(5.5, 10.0, 6.475)","(9.0, 19.0, 17.9875)","(31.0, 40.0, 34.54545454545455)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 5.533333333333333)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:11:46.241556,"(4.2, 8.2, 5.47)","(5.5, 10.0, 6.475)","(9.0, 19.0, 17.9875)","(31.0, 40.0, 34.54545454545455)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 5.533333333333333)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:11:47.303640,"(4.2, 8.2, 5.47)","(5.5, 10.0, 6.475)","(9.0, 19.0, 17.9875)","(31.0, 40.0, 34.54545454545455)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 5.533333333333333)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:11:48.387765,"(4.2, 8.2, 5.47)","(5.5, 10.0, 6.475)","(9.0, 19.0, 17.9875)","(31.0, 40.0, 34.54545454545455)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 5.533333333333333)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:11:49.549478,"(4.2, 8.2, 5.47)","(5.5, 10.0, 9.58529411764706)","(9.0, 19.0, 17.9875)","(31.0, 40.0, 34.54545454545455)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 7.266666666666666)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:11:50.731019,"(4.2, 8.2, 5.47)","(5.5, 10.0, 9.58529411764706)","(9.0, 19.0, 17.9875)","(31.0, 40.0, 34.54545454545455)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 5.6)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:11:51.916003,"(4.2, 8.2, 5.47)","(5.5, 10.0, 9.58529411764706)","(9.0, 19.0, 17.9875)","(31.0, 40.0, 34.54545454545455)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 5.6)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:11:52.998475,"(4.2, 8.2, 5.47)","(5.5, 10.0, 9.58529411764706)","(9.0, 19.0, 17.9875)","(31.0, 40.0, 34.54545454545455)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 5.6)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:11:54.112820,"(4.2, 8.2, 5.47)","(5.5, 10.0, 9.58529411764706)","(9.0, 19.0, 17.9875)","(31.0, 40.0, 34.54545454545455)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 5.6)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:11:55.258163,"(4.2, 8.2, 5.47)","(5.5, 10.0, 9.58529411764706)","(9.0, 19.0, 17.9875)","(31.0, 40.0, 34.54545454545455)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 5.6)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:11:56.618887,"(4.2, 8.2, 5.47)","(5.5, 10.0, 9.58529411764706)","(9.0, 19.0, 17.9875)","(31.0, 40.0, 34.54545454545455)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 5.6)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:11:57.872700,"(4.2, 8.2, 5.47)","(5.5, 10.0, 9.58529411764706)","(9.0, 19.0, 17.9875)","(31.0, 40.0, 34.54545454545455)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 5.6)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:11:59.050407,"(4.2, 8.2, 5.47)","(5.5, 10.0, 9.58529411764706)","(9.0, 19.0, 17.9875)","(31.0, 40.0, 34.54545454545455)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 5.6)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:12:00.441634,"(4.2, 8.2, 5.47)","(5.5, 10.0, 9.58529411764706)","(9.0, 19.0, 17.9875)","(31.0, 40.0, 34.54545454545455)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 5.6)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:12:01.651623,"(4.2, 8.2, 5.47)","(5.5, 10.0, 9.58529411764706)","(9.0, 19.0, 17.9875)","(31.0, 40.0, 34.54545454545455)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 5.6)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:12:02.914385,"(4.2, 8.2, 5.47)","(5.5, 10.0, 9.58529411764706)","(9.0, 19.0, 17.9875)","(31.0, 40.0, 34.54545454545455)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 5.6)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:12:03.996314,"(4.2, 8.2, 5.47)","(5.5, 10.0, 9.58529411764706)","(9.0, 19.0, 17.9875)","(31.0, 40.0, 34.54545454545455)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 5.6)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:12:05.044854,"(4.2, 8.2, 5.47)","(5.5, 10.0, 9.58529411764706)","(9.0, 20.0, 18.89375)","(31.0, 40.0, 33.75)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 5.6)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:12:06.222849,"(4.2, 8.2, 5.47)","(5.5, 10.0, 9.58529411764706)","(9.0, 20.0, 18.89375)","(31.0, 40.0, 33.75)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 5.6)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:12:07.439046,"(4.2, 8.2, 5.47)","(5.5, 10.0, 9.58529411764706)","(9.0, 20.0, 18.89375)","(31.0, 40.0, 33.75)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 5.6)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:12:08.607880,"(4.2, 8.2, 5.47)","(5.5, 10.0, 9.58529411764706)","(9.0, 20.0, 18.16842105263158)","(31.0, 40.0, 33.75)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 5.6)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:12:09.745138,"(4.2, 8.2, 5.47)","(5.5, 10.0, 9.58529411764706)","(9.0, 20.0, 14.3)","(31.0, 40.0, 33.75)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 5.6)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:12:10.869308,"(4.2, 8.2, 5.47)","(5.5, 10.0, 9.58529411764706)","(9.0, 20.0, 14.3)","(31.0, 40.0, 33.75)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 5.6)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:12:12.057821,"(4.2, 8.2, 5.47)","(5.5, 10.0, 9.58529411764706)","(9.0, 20.0, 14.3)","(31.0, 40.0, 33.75)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 5.6)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:12:13.304498,"(4.2, 8.2, 5.47)","(5.5, 10.0, 9.58529411764706)","(9.0, 20.0, 14.3)","(31.0, 40.0, 33.75)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 5.6)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:12:14.540708,"(4.2, 8.2, 5.47)","(5.5, 10.0, 9.58529411764706)","(9.0, 20.0, 14.3)","(31.0, 40.0, 33.75)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 5.6)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:12:15.782851,"(4.2, 8.2, 5.47)","(5.5, 10.0, 9.58529411764706)","(9.0, 20.0, 14.3)","(31.0, 40.0, 33.75)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 5.6)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:12:16.987051,"(4.2, 8.2, 5.47)","(5.5, 10.0, 9.58529411764706)","(9.0, 20.0, 14.3)","(31.0, 40.0, 33.75)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 5.6)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:12:18.189026,"(4.2, 8.2, 5.47)","(5.5, 10.0, 9.58529411764706)","(9.0, 20.0, 14.3)","(31.0, 40.0, 33.75)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 5.6)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:12:19.263311,"(4.2, 8.2, 5.47)","(5.5, 10.0, 9.58529411764706)","(9.0, 20.0, 18.460869565217394)","(31.0, 40.0, 34.54545454545455)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 5.6)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:12:20.369429,"(4.2, 8.0, 5.4)","(5.5, 10.0, 9.58529411764706)","(9.0, 20.0, 18.460869565217394)","(31.0, 40.0, 34.54545454545455)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 5.6)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:12:21.532380,"(4.2, 8.0, 5.4)","(5.5, 10.0, 9.58529411764706)","(9.0, 20.0, 18.460869565217394)","(31.0, 40.0, 34.54545454545455)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 5.6)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:12:22.718134,"(4.2, 8.0, 5.4)","(5.5, 10.0, 9.58529411764706)","(9.0, 20.0, 18.460869565217394)","(31.0, 40.0, 34.54545454545455)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 5.6)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:12:23.797394,"(4.2, 8.0, 5.4)","(5.5, 10.0, 9.58529411764706)","(9.0, 20.0, 18.460869565217394)","(31.0, 40.0, 34.54545454545455)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 5.6)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:12:24.918493,"(4.2, 8.0, 5.4)","(5.5, 10.0, 9.58529411764706)","(9.0, 20.0, 18.460869565217394)","(31.0, 40.0, 34.54545454545455)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 5.6)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:12:25.954205,"(4.2, 8.0, 5.4)","(5.5, 10.0, 9.58529411764706)","(9.0, 20.0, 18.460869565217394)","(31.0, 40.0, 34.54545454545455)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 5.6)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:12:27.096780,"(4.2, 8.0, 5.4)","(5.5, 10.0, 9.58529411764706)","(9.0, 20.0, 18.460869565217394)","(31.0, 40.0, 34.54545454545455)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 5.6)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:12:28.221157,"(4.2, 8.0, 5.4)","(5.5, 10.0, 9.58529411764706)","(9.0, 20.0, 18.460869565217394)","(31.0, 40.0, 34.54545454545455)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 5.6)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:12:29.320460,"(4.2, 8.0, 5.4)","(5.5, 10.0, 9.58529411764706)","(9.0, 20.0, 18.460869565217394)","(31.0, 40.0, 34.54545454545455)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 5.6)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:12:30.364300,"(4.2, 8.0, 5.4)","(5.5, 10.0, 9.58529411764706)","(9.0, 20.0, 18.460869565217394)","(31.0, 40.0, 34.54545454545455)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 5.6)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:12:31.457999,"(4.2, 8.0, 5.4)","(5.5, 10.0, 9.58529411764706)","(9.0, 20.0, 18.460869565217394)","(31.0, 40.0, 34.54545454545455)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 5.6)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:12:32.600326,"(4.2, 8.0, 5.4)","(5.5, 10.0, 9.58529411764706)","(9.0, 20.0, 18.460869565217394)","(31.0, 40.0, 34.54545454545455)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 5.6)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:12:33.721882,"(4.2, 8.0, 5.4)","(5.5, 10.0, 9.58529411764706)","(9.0, 20.0, 18.460869565217394)","(31.0, 40.0, 34.54545454545455)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 5.6)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:12:34.866032,"(4.2, 8.0, 5.4)","(5.5, 10.0, 9.58529411764706)","(9.0, 20.0, 18.460869565217394)","(31.0, 40.0, 34.54545454545455)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 5.6)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:12:35.918130,"(4.2, 8.0, 5.4)","(5.5, 10.0, 9.58529411764706)","(9.0, 20.0, 18.460869565217394)","(31.0, 40.0, 34.54545454545455)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 5.6)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:12:36.947773,"(4.2, 8.0, 5.4)","(5.5, 10.0, 9.58529411764706)","(9.0, 20.0, 18.460869565217394)","(31.0, 40.0, 34.54545454545455)","(31.0, 100.0, 39.14285714285714)","(4.6, 8.2, 5.6)","(10.0, 22.0, 19.48)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:12:38.059346,"(4.2, 8.0, 5.4)","(5.5, 10.0, 9.58529411764706)","(9.0, 20.0, 18.090909090909093)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 43.2)","(4.6, 8.2, 5.6)","(10.0, 22.0, 21.015384615384615)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:12:39.174655,"(4.2, 8.0, 5.4)","(5.5, 10.0, 9.58529411764706)","(9.0, 21.0, 18.090909090909093)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 43.2)","(4.6, 8.2, 5.6)","(10.0, 22.0, 21.015384615384615)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:12:40.331680,"(4.2, 8.0, 5.4)","(5.5, 10.0, 9.58529411764706)","(9.0, 21.0, 18.090909090909093)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 43.2)","(4.6, 8.2, 5.6)","(10.0, 22.0, 21.015384615384615)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:12:41.406566,"(4.2, 8.0, 5.4)","(5.5, 10.0, 9.58529411764706)","(9.0, 21.0, 18.090909090909093)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 43.2)","(4.6, 8.2, 5.6)","(10.0, 22.0, 21.015384615384615)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:12:42.466201,"(4.2, 8.0, 5.4)","(5.5, 10.0, 9.58529411764706)","(9.0, 21.0, 18.090909090909093)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 43.2)","(4.6, 8.2, 5.6)","(10.0, 22.0, 21.015384615384615)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:12:43.525486,"(4.2, 8.0, 5.4)","(5.5, 10.0, 9.58529411764706)","(9.0, 21.0, 18.090909090909093)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 43.2)","(4.6, 8.2, 5.6)","(10.0, 22.0, 21.015384615384615)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:12:44.614795,"(4.2, 8.0, 5.4)","(5.5, 10.0, 9.58529411764706)","(9.0, 21.0, 18.090909090909093)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 43.2)","(4.6, 8.2, 5.6)","(10.0, 22.0, 21.015384615384615)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:12:45.615965,"(4.2, 8.0, 5.4)","(5.5, 10.0, 9.58529411764706)","(9.0, 21.0, 18.090909090909093)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 43.2)","(4.6, 8.2, 5.6)","(10.0, 22.0, 21.015384615384615)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:12:46.655428,"(4.2, 8.0, 5.4)","(5.5, 10.0, 9.58529411764706)","(9.0, 21.0, 18.090909090909093)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 43.2)","(4.6, 8.2, 5.6)","(10.0, 22.0, 21.015384615384615)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:12:47.689293,"(4.2, 8.0, 5.4)","(5.5, 10.0, 9.58529411764706)","(9.0, 21.0, 18.090909090909093)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 43.2)","(4.6, 8.2, 5.6)","(10.0, 22.0, 21.015384615384615)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:12:48.819332,"(4.2, 8.0, 5.4)","(5.5, 10.0, 9.58529411764706)","(9.0, 21.0, 18.090909090909093)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 43.2)","(4.6, 8.2, 5.6)","(10.0, 22.0, 21.015384615384615)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:12:49.869475,"(4.2, 8.0, 5.4)","(5.5, 10.0, 9.58529411764706)","(9.0, 21.0, 18.090909090909093)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 43.2)","(4.6, 8.2, 5.6)","(10.0, 22.0, 21.015384615384615)","(2.4, 4.0, 3.4954545454545456)"
08-01-2023 17:12:50.904590,"(4.2, 8.0, 5.4)","(5.5, 10.0, 9.58529411764706)","(9.0, 21.0, 18.090909090909093)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 43.2)","(4.6, 8.2, 5.6)","(10.0, 22.0, 21.015384615384615)","(2.4, 4.0, 3.4954545454545456)"
