,Rothwell Boy,My Bro Jill,Wild Jewel,Pyrenees Chateau,Wild Storms,Cruisy Magic,Bourne Supremacy,Skipper Jack
16-12-2022 14:00:07.376352,"(2.5, 4.2, 3.125581395348837)","(2.7, 3.75, 2.7375000000000003)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 16.23809523809524)"
16-12-2022 14:00:08.503248,"(2.5, 4.2, 3.125581395348837)","(2.7, 3.75, 2.7375000000000003)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 16.23809523809524)"
16-12-2022 14:00:09.603647,"(2.5, 4.2, 3.125581395348837)","(2.7, 3.75, 2.7375000000000003)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 16.23809523809524)"
16-12-2022 14:00:10.671880,"(2.5, 4.2, 3.125581395348837)","(2.7, 3.75, 2.7375000000000003)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 16.23809523809524)"
16-12-2022 14:00:11.786403,"(2.5, 4.2, 3.125581395348837)","(2.7, 3.75, 2.7375000000000003)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 16.23809523809524)"
16-12-2022 14:00:12.854172,"(2.5, 4.2, 3.125581395348837)","(2.7, 3.75, 2.7375000000000003)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 16.23809523809524)"
16-12-2022 14:00:13.935759,"(2.5, 4.2, 3.125581395348837)","(2.7, 3.75, 2.7375000000000003)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 16.23809523809524)"
16-12-2022 14:00:15.053557,"(2.5, 4.2, 3.125581395348837)","(2.7, 3.75, 2.7375000000000003)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 16.23809523809524)"
16-12-2022 14:00:16.189197,"(2.5, 4.2, 3.125581395348837)","(2.7, 3.75, 2.7375000000000003)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 16.23809523809524)"
16-12-2022 14:00:17.404374,"(2.5, 4.2, 3.125581395348837)","(2.7, 3.75, 2.7375000000000003)","(21.0, 85.0, 52.25)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 16.23809523809524)"
16-12-2022 14:00:18.617640,"(2.5, 4.2, 3.125581395348837)","(2.7, 3.75, 2.7375000000000003)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 16.23809523809524)"
16-12-2022 14:00:19.747898,"(2.5, 4.2, 3.125581395348837)","(2.7, 3.75, 2.7375000000000003)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 16.23809523809524)"
16-12-2022 14:00:20.853999,"(2.5, 4.2, 3.125581395348837)","(2.7, 3.75, 2.7375000000000003)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 16.23809523809524)"
16-12-2022 14:00:21.969975,"(2.5, 4.2, 3.125581395348837)","(2.7, 3.75, 2.7375000000000003)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 16.23809523809524)"
16-12-2022 14:00:23.107037,"(2.5, 4.2, 3.125581395348837)","(2.7, 3.75, 2.7375000000000003)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 16.23809523809524)"
16-12-2022 14:00:24.336555,"(2.5, 4.2, 3.125581395348837)","(2.7, 3.75, 2.7375000000000003)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 16.23809523809524)"
16-12-2022 14:00:25.737702,"(2.5, 4.2, 3.125581395348837)","(2.7, 3.75, 2.7375000000000003)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 16.23809523809524)"
16-12-2022 14:00:27.166435,"(2.5, 4.2, 3.125581395348837)","(2.7, 3.75, 2.7375000000000003)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 16.23809523809524)"
16-12-2022 14:00:28.487592,"(2.5, 4.2, 3.125581395348837)","(2.7, 3.75, 2.7375000000000003)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 16.23809523809524)"
16-12-2022 14:00:29.603185,"(2.5, 4.2, 3.125581395348837)","(2.7, 3.75, 2.7375000000000003)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 16.23809523809524)"
16-12-2022 14:00:30.698534,"(2.5, 4.2, 3.125581395348837)","(2.7, 3.75, 2.7375000000000003)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 16.23809523809524)"
16-12-2022 14:00:31.856813,"(2.5, 4.2, 3.125581395348837)","(2.7, 3.75, 2.7375000000000003)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 16.23809523809524)"
16-12-2022 14:00:33.111058,"(2.5, 4.2, 3.125581395348837)","(2.7, 3.75, 2.7375000000000003)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 16.23809523809524)"
16-12-2022 14:00:34.333187,"(2.5, 4.2, 3.125581395348837)","(2.7, 3.75, 2.7375000000000003)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 16.23809523809524)"
16-12-2022 14:00:35.512735,"(2.5, 4.2, 3.125581395348837)","(2.7, 3.75, 2.7375000000000003)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 16.23809523809524)"
16-12-2022 14:00:36.698666,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.75, 2.7375000000000003)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 16.23809523809524)"
16-12-2022 14:00:37.929069,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.75, 2.7375000000000003)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 16.23809523809524)"
16-12-2022 14:00:39.205769,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.75, 2.7375000000000003)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 16.23809523809524)"
16-12-2022 14:00:40.578007,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.75, 2.7375000000000003)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 16.23809523809524)"
16-12-2022 14:00:42.114915,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.75, 2.7375000000000003)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 16.23809523809524)"
16-12-2022 14:00:43.409990,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.75, 2.7375000000000003)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 16.23809523809524)"
16-12-2022 14:00:44.697068,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.75, 2.7375000000000003)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 16.23809523809524)"
16-12-2022 14:00:45.898024,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.75, 2.7375000000000003)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 16.23809523809524)"
16-12-2022 14:00:47.222676,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.75, 2.7375000000000003)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 16.23809523809524)"
16-12-2022 14:00:48.512281,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.75, 2.7375000000000003)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 16.23809523809524)"
16-12-2022 14:00:49.859863,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.75, 2.7375000000000003)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 16.23809523809524)"
16-12-2022 14:00:51.058399,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.75, 2.7375000000000003)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 16.23809523809524)"
16-12-2022 14:00:52.280814,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.75, 2.7375000000000003)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 16.23809523809524)"
16-12-2022 14:00:53.527452,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.75, 2.7375000000000003)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.5)"
16-12-2022 14:00:54.757414,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.75, 2.7375000000000003)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.5)"
16-12-2022 14:00:56.078192,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.75, 2.7375000000000003)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.5)"
16-12-2022 14:00:57.390439,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.75, 2.7375000000000003)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.5)"
16-12-2022 14:00:58.621912,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.75, 2.7375000000000003)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.5)"
16-12-2022 14:00:59.790719,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.75, 2.7375000000000003)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.5)"
16-12-2022 14:01:01.064665,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.75, 2.7375000000000003)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.5)"
16-12-2022 14:01:02.255067,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.75, 2.7375000000000003)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.5)"
16-12-2022 14:01:03.556315,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.75, 2.7375000000000003)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.5)"
16-12-2022 14:01:04.854826,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.75, 2.7375000000000003)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.5)"
16-12-2022 14:01:06.370456,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.75, 2.7750000000000004)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.5)"
16-12-2022 14:01:07.529500,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.75, 2.7750000000000004)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.5)"
16-12-2022 14:01:08.704268,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.75, 2.7750000000000004)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.5)"
16-12-2022 14:01:09.954599,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.75, 2.7750000000000004)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.5)"
16-12-2022 14:01:11.188214,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.75, 2.7750000000000004)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.5)"
16-12-2022 14:01:12.684002,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.75, 2.7750000000000004)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.5)"
16-12-2022 14:01:13.894059,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.75, 2.7750000000000004)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.5)"
16-12-2022 14:01:15.133403,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.75, 2.7750000000000004)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.5)"
16-12-2022 14:01:16.205433,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.75, 2.7750000000000004)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.5)"
16-12-2022 14:01:17.504867,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.75, 2.7750000000000004)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.5)"
16-12-2022 14:01:18.760817,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.75, 2.7750000000000004)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.5)"
16-12-2022 14:01:20.020642,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.75, 2.7750000000000004)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.5)"
16-12-2022 14:01:21.521163,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.75, 2.7750000000000004)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.5)"
16-12-2022 14:01:22.966458,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.75, 2.7750000000000004)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.5)"
16-12-2022 14:01:24.113374,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.75, 2.7750000000000004)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.5)"
16-12-2022 14:01:25.145350,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.6, 2.7642857142857142)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.5)"
16-12-2022 14:01:26.198675,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.6, 2.7642857142857142)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.5)"
16-12-2022 14:01:27.268398,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.6, 2.7642857142857142)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.5)"
16-12-2022 14:01:28.422952,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.6, 2.7642857142857142)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.5)"
16-12-2022 14:01:30.044295,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.6, 2.7642857142857142)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.5)"
16-12-2022 14:01:31.566204,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.6, 2.7642857142857142)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.5)"
16-12-2022 14:01:32.828585,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.6, 2.7642857142857142)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.5)"
16-12-2022 14:01:34.055801,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.6, 2.7642857142857142)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.5)"
16-12-2022 14:01:35.196140,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.6, 2.7642857142857142)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.5)"
16-12-2022 14:01:36.292296,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.6, 2.7642857142857142)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.5)"
16-12-2022 14:01:37.624309,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.6, 2.7642857142857142)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.5)"
16-12-2022 14:01:38.912590,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.6, 2.7642857142857142)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.5)"
16-12-2022 14:01:40.126506,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.6, 2.7642857142857142)","(21.0, 85.0, 70.7608695652174)","(31.0, 240.0, 135.0)","(31.0, 320.0, 177.0)","(41.0, 310.0, 195.83333333333331)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 9.5)"
16-12-2022 14:01:41.326173,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.6, 2.7642857142857142)","(21.0, 85.0, 44.0625)","(31.0, 240.0, 128.8235294117647)","(31.0, 320.0, 210.0)","(41.0, 310.0, 106.0)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 14.615384615384615)"
16-12-2022 14:01:42.600813,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.6, 2.7642857142857142)","(21.0, 85.0, 44.375)","(31.0, 240.0, 128.8235294117647)","(31.0, 320.0, 210.0)","(41.0, 310.0, 106.0)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 14.615384615384615)"
16-12-2022 14:01:43.757935,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.6, 2.7642857142857142)","(21.0, 85.0, 44.375)","(31.0, 240.0, 128.8235294117647)","(31.0, 320.0, 210.0)","(41.0, 310.0, 106.0)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 14.615384615384615)"
16-12-2022 14:01:45.398580,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.6, 2.7642857142857142)","(21.0, 85.0, 44.375)","(31.0, 240.0, 128.8235294117647)","(31.0, 320.0, 210.0)","(41.0, 310.0, 106.0)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 14.615384615384615)"
16-12-2022 14:01:46.737554,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.6, 2.7642857142857142)","(21.0, 85.0, 44.375)","(31.0, 240.0, 128.8235294117647)","(31.0, 320.0, 210.0)","(41.0, 310.0, 106.0)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 14.615384615384615)"
16-12-2022 14:01:47.897825,"(2.5, 4.1, 3.522222222222222)","(2.7, 3.6, 2.7642857142857142)","(21.0, 85.0, 44.375)","(31.0, 240.0, 128.8235294117647)","(31.0, 320.0, 210.0)","(41.0, 310.0, 106.0)","(3.6, 6.6, 4.145833333333333)","(6.5, 19.0, 14.615384615384615)"
